ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00001803,ZAC0021026,01/05/2017 11:47,COMPLETE,08/05/2017 02:38,10/05/2017 00:57,15/05/2017
ZA-00001804,ZAC0020175,01/05/2017 17:33,COMPLETE,03/05/2017 11:09,04/05/2017 18:33,08/05/2017
ZA-00001805,ZAC0006353,01/05/2017 06:33,COMPLETE,02/05/2017 06:31,05/05/2017 09:46,06/05/2017
ZA-00001806,ZAC0010509,01/05/2017 06:21,COMPLETE,04/05/2017 20:05,11/05/2017 03:57,08/05/2017
ZA-00001807,ZAC0010282,02/05/2017 15:17,COMPLETE,08/05/2017 05:30,16/05/2017 06:41,11/05/2017
ZA-00001808,ZAC0001260,02/05/2017 14:09,COMPLETE,05/05/2017 03:19,08/05/2017 05:56,10/05/2017
ZA-00001809,ZAC0016777,02/05/2017 22:30,COMPLETE,03/05/2017 13:56,06/05/2017 01:51,06/05/2017
ZA-00001810,ZAC0021769,02/05/2017 07:04,COMPLETE,05/05/2017 21:37,10/05/2017 23:27,10/05/2017
ZA-00001811,ZAC0023213,02/05/2017 21:37,COMPLETE,07/05/2017 00:17,13/05/2017 00:42,10/05/2017
ZA-00001812,ZAC0009397,02/05/2017 13:27,COMPLETE,06/05/2017 23:39,08/05/2017 23:38,11/05/2017
ZA-00001813,ZAC0009805,02/05/2017 19:31,COMPLETE,06/05/2017 04:12,11/05/2017 06:21,11/05/2017
ZA-00001814,ZAC0012555,02/05/2017 22:28,COMPLETE,04/05/2017 02:10,07/05/2017 07:03,09/05/2017
ZA-00001815,ZAC0016016,02/05/2017 13:44,COMPLETE,04/05/2017 18:35,06/05/2017 23:15,14/05/2017
ZA-00001816,ZAC0011891,02/05/2017 08:00,COMPLETE,03/05/2017 10:34,08/05/2017 03:32,07/05/2017
ZA-00001817,ZAC0010704,02/05/2017 16:26,COMPLETE,03/05/2017 08:51,10/05/2017 13:56,08/05/2017
ZA-00001818,ZAC0023658,02/05/2017 16:07,COMPLETE,04/05/2017 09:41,11/05/2017 02:41,09/05/2017
ZA-00001819,ZAC0000305,02/05/2017 06:17,COMPLETE,02/05/2017 19:31,06/05/2017 20:02,12/05/2017
ZA-00001820,ZAC0015230,02/05/2017 10:15,COMPLETE,05/05/2017 01:17,08/05/2017 17:48,10/05/2017
ZA-00001821,ZAC0021002,02/05/2017 07:00,COMPLETE,05/05/2017 09:27,07/05/2017 04:12,08/05/2017
ZA-00001822,ZAC0014560,02/05/2017 19:52,COMPLETE,03/05/2017 09:09,12/05/2017 04:00,10/05/2017
ZA-00001823,ZAC0018822,02/05/2017 11:15,COMPLETE,04/05/2017 13:38,06/05/2017 08:05,08/05/2017
ZA-00001824,ZAC0023585,02/05/2017 11:07,COMPLETE,03/05/2017 05:39,11/05/2017 09:13,06/05/2017
ZA-00001825,ZAC0009504,02/05/2017 07:03,COMPLETE,03/05/2017 10:40,05/05/2017 11:11,06/05/2017
ZA-00001826,ZAC0012778,02/05/2017 07:35,COMPLETE,07/05/2017 00:17,08/05/2017 07:08,11/05/2017
ZA-00001827,ZAC0020312,02/05/2017 14:23,COMPLETE,03/05/2017 19:57,16/05/2017 18:31,07/05/2017
ZA-00001828,ZAC0015905,02/05/2017 11:48,COMPLETE,02/05/2017 15:57,06/05/2017 01:43,09/05/2017
ZA-00001829,ZAC0013078,02/05/2017 14:00,COMPLETE,04/05/2017 04:47,08/05/2017 18:27,11/05/2017
ZA-00001830,ZAC0008969,02/05/2017 21:18,COMPLETE,04/05/2017 20:45,07/05/2017 22:20,11/05/2017
ZA-00001831,ZAC0014719,02/05/2017 10:04,COMPLETE,05/05/2017 17:33,09/05/2017 17:37,08/05/2017
ZA-00001832,ZAC0008722,02/05/2017 21:32,COMPLETE,05/05/2017 01:20,08/05/2017 04:00,08/05/2017
ZA-00001833,ZAC0005408,02/05/2017 22:04,RETURNED,06/05/2017 15:30,14/05/2017 12:27,11/05/2017
ZA-00001834,ZAC0023713,02/05/2017 10:27,COMPLETE,02/05/2017 20:46,07/05/2017 13:56,06/05/2017
ZA-00001835,ZAC0005820,02/05/2017 22:47,COMPLETE,04/05/2017 06:17,06/05/2017 05:51,08/05/2017
ZA-00001836,ZAC0016577,02/05/2017 18:19,COMPLETE,06/05/2017 19:49,07/05/2017 10:27,11/05/2017
ZA-00001837,ZAC0016910,02/05/2017 19:42,COMPLETE,04/05/2017 07:34,10/05/2017 11:35,07/05/2017
ZA-00001838,ZAC0005867,02/05/2017 17:21,COMPLETE,03/05/2017 11:57,06/05/2017 02:36,08/05/2017
ZA-00001839,ZAC0015807,02/05/2017 15:52,COMPLETE,06/05/2017 05:42,08/05/2017 14:17,16/05/2017
ZA-00001840,ZAC0019143,02/05/2017 18:31,PENDING,,,
ZA-00001841,ZAC0009471,03/05/2017 10:29,COMPLETE,05/05/2017 00:06,08/05/2017 10:08,09/05/2017
ZA-00001842,ZAC0008640,03/05/2017 15:22,COMPLETE,05/05/2017 11:37,14/05/2017 11:53,10/05/2017
ZA-00001843,ZAC0015298,03/05/2017 17:37,COMPLETE,05/05/2017 15:44,08/05/2017 21:33,10/05/2017
ZA-00001844,ZAC0002711,03/05/2017 08:38,COMPLETE,07/05/2017 06:42,15/05/2017 06:35,14/05/2017
ZA-00001845,ZAC0018882,03/05/2017 09:44,COMPLETE,04/05/2017 23:14,07/05/2017 06:41,07/05/2017
ZA-00001846,ZAC0004057,03/05/2017 16:20,COMPLETE,04/05/2017 20:42,06/05/2017 20:15,11/05/2017
ZA-00001847,ZAC0014411,03/05/2017 14:31,COMPLETE,05/05/2017 17:17,11/05/2017 05:45,09/05/2017
ZA-00001848,ZAC0014893,03/05/2017 08:06,COMPLETE,09/05/2017 10:27,13/05/2017 23:41,14/05/2017
ZA-00001849,ZAC0001248,03/05/2017 17:49,COMPLETE,03/05/2017 22:23,11/05/2017 16:23,06/05/2017
ZA-00001850,ZAC0023432,03/05/2017 21:36,COMPLETE,04/05/2017 17:59,07/05/2017 13:27,14/05/2017
ZA-00001851,ZAC0006238,03/05/2017 15:34,COMPLETE,08/05/2017 15:36,12/05/2017 02:21,11/05/2017
ZA-00001852,ZAC0023922,03/05/2017 20:45,COMPLETE,06/05/2017 07:10,17/05/2017 15:51,09/05/2017
ZA-00001853,ZAC0006983,03/05/2017 16:31,COMPLETE,06/05/2017 01:28,08/05/2017 18:10,16/05/2017
ZA-00001854,ZAC0021454,03/05/2017 13:27,COMPLETE,06/05/2017 02:52,09/05/2017 03:40,09/05/2017
ZA-00001855,ZAC0016897,03/05/2017 13:15,COMPLETE,06/05/2017 02:00,08/05/2017 06:47,11/05/2017
ZA-00001856,ZAC0009011,03/05/2017 07:52,COMPLETE,05/05/2017 14:17,10/05/2017 14:57,12/05/2017
ZA-00001857,ZAC0022725,03/05/2017 10:43,COMPLETE,08/05/2017 00:05,13/05/2017 14:48,12/05/2017
ZA-00001858,ZAC0018240,03/05/2017 22:45,COMPLETE,06/05/2017 13:33,09/05/2017 04:02,09/05/2017
ZA-00001859,ZAC0018121,03/05/2017 08:38,COMPLETE,04/05/2017 18:17,10/05/2017 01:13,08/05/2017
ZA-00001860,ZAC0017473,03/05/2017 07:42,RETURNED,04/05/2017 08:59,09/05/2017 12:09,08/05/2017
ZA-00001861,ZAC0019397,03/05/2017 14:59,COMPLETE,04/05/2017 05:13,04/05/2017 16:03,09/05/2017
ZA-00001862,ZAC0009895,03/05/2017 15:10,COMPLETE,07/05/2017 16:45,15/05/2017 17:41,11/05/2017
ZA-00001863,ZAC0004017,03/05/2017 09:36,COMPLETE,05/05/2017 11:46,10/05/2017 22:17,10/05/2017
ZA-00001864,ZAC0003056,04/05/2017 22:40,COMPLETE,09/05/2017 02:53,13/05/2017 12:36,13/05/2017
ZA-00001865,ZAC0003334,04/05/2017 11:36,COMPLETE,05/05/2017 22:51,10/05/2017 15:37,08/05/2017
ZA-00001866,ZAC0018633,04/05/2017 17:55,COMPLETE,07/05/2017 00:34,09/05/2017 23:10,14/05/2017
ZA-00001867,ZAC0023047,04/05/2017 08:10,DISPATCHED,06/05/2017 15:25,,11/05/2017
ZA-00001868,ZAC0002576,04/05/2017 18:45,PENDING,,,
ZA-00001869,ZAC0019276,04/05/2017 14:43,COMPLETE,08/05/2017 06:11,11/05/2017 19:51,12/05/2017
ZA-00001870,ZAC0020873,04/05/2017 15:27,COMPLETE,06/05/2017 10:46,10/05/2017 17:08,09/05/2017
ZA-00001871,ZAC0019774,04/05/2017 18:47,COMPLETE,06/05/2017 03:53,08/05/2017 05:44,13/05/2017
ZA-00001872,ZAC0020551,04/05/2017 15:29,RETURNED,06/05/2017 02:50,12/05/2017 03:22,13/05/2017
ZA-00001873,ZAC0022020,04/05/2017 06:41,COMPLETE,06/05/2017 11:56,07/05/2017 19:55,11/05/2017
ZA-00001874,ZAC0019511,04/05/2017 06:06,COMPLETE,05/05/2017 01:00,05/05/2017 21:54,12/05/2017
ZA-00001875,ZAC0021629,04/05/2017 08:38,COMPLETE,06/05/2017 20:33,11/05/2017 03:11,09/05/2017
ZA-00001876,ZAC0005131,04/05/2017 18:41,COMPLETE,07/05/2017 15:50,10/05/2017 01:25,10/05/2017
ZA-00001877,ZAC0019076,04/05/2017 07:24,COMPLETE,08/05/2017 01:21,16/05/2017 05:30,11/05/2017
ZA-00001878,ZAC0013170,04/05/2017 16:41,RETURNED,06/05/2017 12:01,09/05/2017 04:48,11/05/2017
ZA-00001879,ZAC0020668,04/05/2017 12:15,COMPLETE,07/05/2017 09:45,15/05/2017 16:25,14/05/2017
ZA-00001880,ZAC0001081,04/05/2017 12:18,COMPLETE,04/05/2017 23:17,06/05/2017 18:04,14/05/2017
ZA-00001881,ZAC0000583,04/05/2017 08:03,COMPLETE,06/05/2017 21:03,10/05/2017 13:24,10/05/2017
ZA-00001882,ZAC0005122,04/05/2017 15:21,COMPLETE,05/05/2017 13:28,09/05/2017 09:26,10/05/2017
ZA-00001883,ZAC0014355,04/05/2017 16:25,COMPLETE,04/05/2017 21:31,06/05/2017 21:06,14/05/2017
ZA-00001884,ZAC0006080,04/05/2017 14:52,COMPLETE,06/05/2017 19:16,11/05/2017 04:40,09/05/2017
ZA-00001885,ZAC0019425,04/05/2017 14:54,COMPLETE,04/05/2017 21:13,06/05/2017 09:05,11/05/2017
ZA-00001886,ZAC0009992,05/05/2017 19:50,COMPLETE,06/05/2017 18:52,10/05/2017 00:52,16/05/2017
ZA-00001887,ZAC0012844,05/05/2017 16:40,COMPLETE,06/05/2017 11:03,10/05/2017 21:35,13/05/2017
ZA-00001888,ZAC0007943,05/05/2017 09:31,COMPLETE,07/05/2017 07:59,07/05/2017 14:05,17/05/2017
ZA-00001889,ZAC0001178,05/05/2017 09:58,COMPLETE,06/05/2017 02:37,09/05/2017 14:46,10/05/2017
ZA-00001890,ZAC0007203,05/05/2017 10:51,DISPATCHED,08/05/2017 08:28,,11/05/2017
ZA-00001891,ZAC0013442,05/05/2017 09:02,COMPLETE,07/05/2017 02:23,10/05/2017 07:53,11/05/2017
ZA-00001892,ZAC0002321,05/05/2017 10:58,PENDING,,,
ZA-00001893,ZAC0022754,05/05/2017 17:53,COMPLETE,07/05/2017 17:05,11/05/2017 09:07,10/05/2017
ZA-00001894,ZAC0015350,05/05/2017 09:02,COMPLETE,10/05/2017 15:17,12/05/2017 22:49,20/05/2017
ZA-00001895,ZAC0011486,05/05/2017 19:23,COMPLETE,05/05/2017 22:07,08/05/2017 01:15,09/05/2017
ZA-00001896,ZAC0008055,05/05/2017 15:37,COMPLETE,06/05/2017 01:59,12/05/2017 13:33,13/05/2017
ZA-00001897,ZAC0018044,05/05/2017 15:17,COMPLETE,06/05/2017 14:06,08/05/2017 16:02,11/05/2017
ZA-00001898,ZAC0010725,05/05/2017 13:01,COMPLETE,07/05/2017 02:04,08/05/2017 11:51,10/05/2017
ZA-00001899,ZAC0018046,05/05/2017 17:08,COMPLETE,05/05/2017 22:29,10/05/2017 21:15,08/05/2017
ZA-00001900,ZAC0005824,05/05/2017 16:39,COMPLETE,07/05/2017 14:48,11/05/2017 00:02,11/05/2017
ZA-00001901,ZAC0016294,05/05/2017 14:42,COMPLETE,06/05/2017 10:38,16/05/2017 04:25,09/05/2017
ZA-00001902,ZAC0008349,05/05/2017 14:05,COMPLETE,08/05/2017 01:13,19/05/2017 06:47,11/05/2017
ZA-00001903,ZAC0002221,05/05/2017 13:34,COMPLETE,08/05/2017 01:26,10/05/2017 18:17,12/05/2017
ZA-00001904,ZAC0008644,05/05/2017 11:20,COMPLETE,07/05/2017 05:54,08/05/2017 17:52,10/05/2017
ZA-00001905,ZAC0005780,05/05/2017 07:44,COMPLETE,08/05/2017 20:38,14/05/2017 03:01,11/05/2017
ZA-00001906,ZAC0020240,05/05/2017 07:58,COMPLETE,06/05/2017 15:59,13/05/2017 04:02,11/05/2017
ZA-00001907,ZAC0004625,05/05/2017 21:46,COMPLETE,07/05/2017 07:01,08/05/2017 05:36,10/05/2017
ZA-00001908,ZAC0004536,05/05/2017 22:19,COMPLETE,06/05/2017 01:11,08/05/2017 07:53,09/05/2017
ZA-00001909,ZAC0009569,05/05/2017 10:53,COMPLETE,08/05/2017 12:36,14/05/2017 07:29,11/05/2017
ZA-00001910,ZAC0007587,05/05/2017 20:51,COMPLETE,09/05/2017 13:28,10/05/2017 14:12,12/05/2017
ZA-00001911,ZAC0001115,05/05/2017 21:14,COMPLETE,08/05/2017 15:41,18/05/2017 20:35,13/05/2017
ZA-00001912,ZAC0013943,05/05/2017 15:22,DISPATCHED,13/05/2017 03:42,,18/05/2017
ZA-00001913,ZAC0005294,06/05/2017 14:50,COMPLETE,06/05/2017 16:21,12/05/2017 09:41,11/05/2017
ZA-00001914,ZAC0023593,06/05/2017 06:12,COMPLETE,06/05/2017 15:00,09/05/2017 04:53,10/05/2017
ZA-00001915,ZAC0011209,06/05/2017 17:00,COMPLETE,08/05/2017 14:26,10/05/2017 17:29,13/05/2017
ZA-00001916,ZAC0007375,06/05/2017 12:41,COMPLETE,07/05/2017 21:05,09/05/2017 00:21,17/05/2017
ZA-00001917,ZAC0022821,06/05/2017 18:03,COMPLETE,07/05/2017 18:29,14/05/2017 14:13,11/05/2017
ZA-00001918,ZAC0008940,06/05/2017 08:32,COMPLETE,06/05/2017 18:03,12/05/2017 00:41,11/05/2017
ZA-00001919,ZAC0018897,06/05/2017 09:53,COMPLETE,07/05/2017 07:12,08/05/2017 16:45,11/05/2017
ZA-00001920,ZAC0013770,06/05/2017 18:19,COMPLETE,10/05/2017 22:06,13/05/2017 04:37,15/05/2017
ZA-00001921,ZAC0013231,06/05/2017 13:13,PENDING,,,
ZA-00001922,ZAC0017188,06/05/2017 14:09,COMPLETE,09/05/2017 02:58,09/05/2017 23:37,12/05/2017
ZA-00001923,ZAC0000769,06/05/2017 12:57,COMPLETE,06/05/2017 19:30,14/05/2017 12:49,10/05/2017
ZA-00001924,ZAC0007030,06/05/2017 16:17,COMPLETE,11/05/2017 15:42,15/05/2017 16:00,15/05/2017
ZA-00001925,ZAC0010588,06/05/2017 06:42,COMPLETE,07/05/2017 09:36,10/05/2017 09:54,11/05/2017
ZA-00001926,ZAC0014640,06/05/2017 12:37,COMPLETE,08/05/2017 12:35,10/05/2017 17:30,11/05/2017
ZA-00001927,ZAC0000167,06/05/2017 16:36,COMPLETE,08/05/2017 02:46,12/05/2017 00:05,12/05/2017
ZA-00001928,ZAC0021059,06/05/2017 09:46,COMPLETE,08/05/2017 04:26,14/05/2017 11:15,13/05/2017
ZA-00001929,ZAC0001182,06/05/2017 15:55,COMPLETE,09/05/2017 04:05,13/05/2017 15:36,13/05/2017
ZA-00001930,ZAC0023732,06/05/2017 09:12,COMPLETE,07/05/2017 11:45,10/05/2017 05:19,11/05/2017
ZA-00001931,ZAC0011154,06/05/2017 20:29,CANCELLED,,,
ZA-00001932,ZAC0013315,06/05/2017 19:07,PENDING,,,
ZA-00001933,ZAC0008246,06/05/2017 09:01,COMPLETE,07/05/2017 05:16,09/05/2017 04:38,11/05/2017
ZA-00001934,ZAC0019747,06/05/2017 14:55,COMPLETE,07/05/2017 04:11,09/05/2017 21:53,10/05/2017
ZA-00001935,ZAC0007886,06/05/2017 19:51,COMPLETE,10/05/2017 04:01,13/05/2017 11:01,15/05/2017
ZA-00001936,ZAC0022890,06/05/2017 07:36,COMPLETE,07/05/2017 18:33,10/05/2017 07:06,10/05/2017
ZA-00001937,ZAC0005479,06/05/2017 21:03,COMPLETE,09/05/2017 16:46,12/05/2017 00:04,16/05/2017
ZA-00001938,ZAC0017499,06/05/2017 17:46,COMPLETE,07/05/2017 07:18,10/05/2017 22:28,11/05/2017
ZA-00001939,ZAC0015106,06/05/2017 10:31,COMPLETE,08/05/2017 21:22,11/05/2017 11:27,15/05/2017
ZA-00001940,ZAC0004050,06/05/2017 15:55,COMPLETE,06/05/2017 17:53,11/05/2017 01:59,13/05/2017
ZA-00001941,ZAC0011003,06/05/2017 07:54,COMPLETE,07/05/2017 17:07,12/05/2017 00:01,11/05/2017
ZA-00001942,ZAC0020367,06/05/2017 20:40,CANCELLED,,,
ZA-00001943,ZAC0008702,06/05/2017 14:54,COMPLETE,06/05/2017 17:49,14/05/2017 15:42,13/05/2017
ZA-00001944,ZAC0000171,06/05/2017 17:26,COMPLETE,11/05/2017 06:38,14/05/2017 16:17,14/05/2017
ZA-00001945,ZAC0011596,06/05/2017 16:28,COMPLETE,09/05/2017 04:07,23/05/2017 18:31,14/05/2017
ZA-00001946,ZAC0007651,07/05/2017 19:40,COMPLETE,08/05/2017 11:18,13/05/2017 04:17,11/05/2017
ZA-00001947,ZAC0000815,07/05/2017 17:19,COMPLETE,07/05/2017 22:16,17/05/2017 00:50,10/05/2017
ZA-00001948,ZAC0020651,07/05/2017 17:31,COMPLETE,10/05/2017 03:47,13/05/2017 12:43,14/05/2017
ZA-00001949,ZAC0003922,07/05/2017 15:21,COMPLETE,08/05/2017 10:57,09/05/2017 01:48,13/05/2017
ZA-00001950,ZAC0015592,07/05/2017 06:31,COMPLETE,10/05/2017 16:16,13/05/2017 13:20,14/05/2017
ZA-00001951,ZAC0012405,07/05/2017 09:34,COMPLETE,08/05/2017 20:03,12/05/2017 07:04,12/05/2017
ZA-00001952,ZAC0010476,07/05/2017 11:25,COMPLETE,11/05/2017 15:10,25/05/2017 09:21,14/05/2017
ZA-00001953,ZAC0011407,07/05/2017 12:17,COMPLETE,09/05/2017 19:33,15/05/2017 00:01,13/05/2017
ZA-00001954,ZAC0018202,07/05/2017 21:44,COMPLETE,11/05/2017 18:09,15/05/2017 00:35,18/05/2017
ZA-00001955,ZAC0006303,07/05/2017 07:28,COMPLETE,08/05/2017 06:52,11/05/2017 18:36,13/05/2017
ZA-00001956,ZAC0013095,07/05/2017 09:13,COMPLETE,07/05/2017 17:50,10/05/2017 21:19,10/05/2017
ZA-00001957,ZAC0016586,07/05/2017 19:57,CANCELLED,,,
ZA-00001958,ZAC0022631,07/05/2017 21:24,COMPLETE,09/05/2017 01:37,11/05/2017 17:24,12/05/2017
ZA-00001959,ZAC0015660,07/05/2017 10:22,DISPATCHED,08/05/2017 13:56,,15/05/2017
ZA-00001960,ZAC0022960,07/05/2017 09:46,COMPLETE,07/05/2017 23:11,13/05/2017 02:45,11/05/2017
ZA-00001961,ZAC0005297,07/05/2017 18:14,COMPLETE,11/05/2017 04:01,12/05/2017 13:03,16/05/2017
ZA-00001962,ZAC0022891,07/05/2017 17:06,COMPLETE,07/05/2017 19:18,10/05/2017 02:31,12/05/2017
ZA-00001963,ZAC0002788,07/05/2017 15:44,COMPLETE,09/05/2017 07:37,12/05/2017 22:34,12/05/2017
ZA-00001964,ZAC0005511,07/05/2017 13:53,COMPLETE,08/05/2017 20:26,12/05/2017 02:20,12/05/2017
ZA-00001965,ZAC0023724,07/05/2017 06:05,COMPLETE,08/05/2017 04:07,10/05/2017 05:11,11/05/2017
ZA-00001966,ZAC0011315,07/05/2017 17:58,COMPLETE,09/05/2017 23:31,11/05/2017 11:29,13/05/2017
ZA-00001967,ZAC0014465,07/05/2017 07:53,PENDING,,,
ZA-00001968,ZAC0001128,07/05/2017 18:05,COMPLETE,09/05/2017 16:01,23/05/2017 02:48,12/05/2017
ZA-00001969,ZAC0002007,07/05/2017 22:01,COMPLETE,11/05/2017 07:59,15/05/2017 02:16,14/05/2017
ZA-00001970,ZAC0016943,07/05/2017 07:06,COMPLETE,09/05/2017 21:57,13/05/2017 20:57,12/05/2017
ZA-00001971,ZAC0020293,07/05/2017 16:11,COMPLETE,09/05/2017 01:46,14/05/2017 09:44,12/05/2017
ZA-00001972,ZAC0018625,08/05/2017 15:47,COMPLETE,08/05/2017 22:31,15/05/2017 03:54,11/05/2017
ZA-00001973,ZAC0015317,08/05/2017 20:55,COMPLETE,10/05/2017 03:56,14/05/2017 17:40,15/05/2017
ZA-00001974,ZAC0019095,08/05/2017 06:53,COMPLETE,08/05/2017 21:26,14/05/2017 06:30,12/05/2017
ZA-00001975,ZAC0021308,08/05/2017 18:23,COMPLETE,10/05/2017 03:11,17/05/2017 00:30,17/05/2017
ZA-00001976,ZAC0020820,08/05/2017 16:58,COMPLETE,09/05/2017 12:05,12/05/2017 09:14,14/05/2017
ZA-00001977,ZAC0007066,08/05/2017 07:58,COMPLETE,10/05/2017 11:27,14/05/2017 01:02,17/05/2017
ZA-00001978,ZAC0000899,08/05/2017 15:21,COMPLETE,13/05/2017 09:57,15/05/2017 15:17,20/05/2017
ZA-00001979,ZAC0023552,08/05/2017 09:29,COMPLETE,09/05/2017 06:31,13/05/2017 15:37,12/05/2017
ZA-00001980,ZAC0016983,08/05/2017 10:49,COMPLETE,10/05/2017 15:06,23/05/2017 03:12,14/05/2017
ZA-00001981,ZAC0016996,08/05/2017 11:19,COMPLETE,11/05/2017 09:03,12/05/2017 05:16,15/05/2017
ZA-00001982,ZAC0002117,08/05/2017 18:32,COMPLETE,09/05/2017 04:30,12/05/2017 12:40,16/05/2017
ZA-00001983,ZAC0022357,08/05/2017 18:52,COMPLETE,10/05/2017 13:52,17/05/2017 17:38,20/05/2017
ZA-00001984,ZAC0017082,08/05/2017 14:24,COMPLETE,08/05/2017 20:29,15/05/2017 08:50,13/05/2017
ZA-00001985,ZAC0007085,08/05/2017 21:46,COMPLETE,12/05/2017 09:03,20/05/2017 16:31,16/05/2017
ZA-00001986,ZAC0020339,08/05/2017 06:39,DISPATCHED,10/05/2017 22:35,,20/05/2017
ZA-00001987,ZAC0011877,08/05/2017 16:07,COMPLETE,11/05/2017 10:34,15/05/2017 10:00,15/05/2017
ZA-00001988,ZAC0004384,08/05/2017 18:06,COMPLETE,09/05/2017 02:45,10/05/2017 16:33,14/05/2017
ZA-00001989,ZAC0019881,08/05/2017 20:09,COMPLETE,10/05/2017 02:39,10/05/2017 20:36,20/05/2017
ZA-00001990,ZAC0010338,08/05/2017 22:59,DISPATCHED,14/05/2017 11:32,,17/05/2017
ZA-00001991,ZAC0001591,08/05/2017 06:49,COMPLETE,08/05/2017 11:52,12/05/2017 00:08,15/05/2017
ZA-00001992,ZAC0010208,08/05/2017 19:54,CANCELLED,,,
ZA-00001993,ZAC0011934,08/05/2017 13:27,COMPLETE,10/05/2017 11:07,17/05/2017 19:35,14/05/2017
ZA-00001994,ZAC0016882,08/05/2017 10:48,DISPATCHED,09/05/2017 12:17,,16/05/2017
ZA-00001995,ZAC0018006,08/05/2017 14:52,COMPLETE,09/05/2017 22:44,13/05/2017 06:31,13/05/2017
ZA-00001996,ZAC0020449,08/05/2017 08:39,COMPLETE,09/05/2017 23:56,19/05/2017 06:25,14/05/2017
ZA-00001997,ZAC0019804,08/05/2017 20:15,COMPLETE,09/05/2017 13:11,12/05/2017 23:41,16/05/2017
ZA-00001998,ZAC0003691,08/05/2017 13:41,COMPLETE,12/05/2017 21:38,24/05/2017 03:38,15/05/2017
ZA-00001999,ZAC0002411,08/05/2017 19:26,COMPLETE,12/05/2017 01:39,14/05/2017 08:21,16/05/2017
ZA-00002000,ZAC0020515,09/05/2017 10:07,COMPLETE,11/05/2017 15:54,15/05/2017 08:47,21/05/2017
ZA-00002001,ZAC0017937,09/05/2017 09:29,COMPLETE,11/05/2017 04:19,17/05/2017 23:13,15/05/2017
ZA-00002002,ZAC0010630,09/05/2017 19:37,COMPLETE,11/05/2017 07:25,19/05/2017 02:56,15/05/2017
ZA-00002003,ZAC0000917,09/05/2017 22:03,COMPLETE,11/05/2017 13:59,15/05/2017 03:14,16/05/2017
ZA-00002004,ZAC0000835,09/05/2017 22:16,COMPLETE,10/05/2017 19:14,11/05/2017 15:07,15/05/2017
ZA-00002005,ZAC0004725,09/05/2017 21:12,CANCELLED,,,
