ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00011178,ZAC0013089,02/12/2017 20:16,COMPLETE,06/12/2017 11:46,13/12/2017 09:52,11/12/2017,FLASH25
ZA-00011179,ZAC0023668,02/12/2017 15:43,COMPLETE,04/12/2017 18:25,13/12/2017 07:33,08/12/2017,
ZA-00011180,ZAC0015117,02/12/2017 17:04,COMPLETE,04/12/2017 23:32,06/12/2017 21:30,11/12/2017,WINTER15
ZA-00011181,ZAC0018409,02/12/2017 08:26,COMPLETE,04/12/2017 10:52,09/12/2017 14:40,08/12/2017,
ZA-00011182,ZAC0011606,02/12/2017 19:39,COMPLETE,04/12/2017 15:19,08/12/2017 10:55,11/12/2017,
ZA-00011183,ZAC0009201,02/12/2017 16:00,COMPLETE,06/12/2017 03:01,08/12/2017 06:23,09/12/2017,
ZA-00011184,ZAC0001698,02/12/2017 08:09,COMPLETE,04/12/2017 01:55,10/12/2017 02:06,11/12/2017,
ZA-00011185,ZAC0018947,02/12/2017 19:19,COMPLETE,09/12/2017 23:27,15/12/2017 19:55,12/12/2017,
ZA-00011186,ZAC0009941,02/12/2017 18:29,COMPLETE,05/12/2017 01:00,07/12/2017 19:47,08/12/2017,LOYAL5
ZA-00011187,ZAC0022686,02/12/2017 10:24,COMPLETE,05/12/2017 08:57,14/12/2017 20:37,08/12/2017,WELCOME10
ZA-00011188,ZAC0007682,02/12/2017 16:41,COMPLETE,04/12/2017 18:10,11/12/2017 17:08,07/12/2017,
ZA-00011189,ZAC0021833,02/12/2017 20:25,COMPLETE,05/12/2017 05:39,06/12/2017 10:16,08/12/2017,FREESHIP
ZA-00011190,ZAC0003814,02/12/2017 21:03,COMPLETE,04/12/2017 22:22,08/12/2017 06:25,08/12/2017,
ZA-00011191,ZAC0001819,02/12/2017 16:57,COMPLETE,04/12/2017 14:56,10/12/2017 13:54,09/12/2017,FLASH25
ZA-00011192,ZAC0003597,03/12/2017 11:15,CANCELLED,,,,
ZA-00011193,ZAC0004473,03/12/2017 18:49,COMPLETE,10/12/2017 09:24,15/12/2017 06:53,13/12/2017,
ZA-00011194,ZAC0020271,03/12/2017 20:58,COMPLETE,05/12/2017 13:17,16/12/2017 12:53,12/12/2017,
ZA-00011195,ZAC0004785,03/12/2017 16:28,COMPLETE,05/12/2017 12:12,07/12/2017 01:32,09/12/2017,
ZA-00011196,ZAC0020572,03/12/2017 17:23,COMPLETE,04/12/2017 20:12,07/12/2017 02:02,08/12/2017,
ZA-00011197,ZAC0001080,03/12/2017 17:29,COMPLETE,04/12/2017 07:50,09/12/2017 01:58,08/12/2017,WELCOME10
ZA-00011198,ZAC0005878,03/12/2017 07:00,COMPLETE,05/12/2017 03:24,08/12/2017 12:45,09/12/2017,
ZA-00011199,ZAC0022116,03/12/2017 10:17,COMPLETE,05/12/2017 21:55,09/12/2017 01:20,09/12/2017,
ZA-00011200,ZAC0005629,03/12/2017 07:18,COMPLETE,04/12/2017 01:52,05/12/2017 22:27,09/12/2017,LOYAL5
ZA-00011201,ZAC0003956,03/12/2017 11:28,COMPLETE,05/12/2017 20:47,15/12/2017 15:14,12/12/2017,
ZA-00011202,ZAC0004435,03/12/2017 11:08,COMPLETE,06/12/2017 23:13,09/12/2017 11:02,11/12/2017,FLASH25
ZA-00011203,ZAC0009796,03/12/2017 15:00,DISPATCHED,04/12/2017 03:04,,09/12/2017,FREESHIP
ZA-00011204,ZAC0021938,03/12/2017 10:34,COMPLETE,10/12/2017 16:44,15/12/2017 09:45,17/12/2017,BULK20
ZA-00011205,ZAC0007009,03/12/2017 15:08,COMPLETE,06/12/2017 19:57,09/12/2017 16:01,10/12/2017,
ZA-00011206,ZAC0023915,03/12/2017 15:21,COMPLETE,05/12/2017 08:00,08/12/2017 04:29,09/12/2017,
ZA-00011207,ZAC0005638,03/12/2017 09:54,COMPLETE,06/12/2017 04:25,12/12/2017 21:53,11/12/2017,
ZA-00011208,ZAC0002690,03/12/2017 15:18,COMPLETE,05/12/2017 09:49,07/12/2017 18:29,09/12/2017,
ZA-00011209,ZAC0005699,03/12/2017 06:34,COMPLETE,06/12/2017 01:38,08/12/2017 05:06,09/12/2017,WINTER15
ZA-00011210,ZAC0008007,03/12/2017 13:55,COMPLETE,04/12/2017 10:13,05/12/2017 10:24,09/12/2017,
ZA-00011211,ZAC0008783,03/12/2017 15:23,COMPLETE,04/12/2017 20:34,07/12/2017 11:38,09/12/2017,
ZA-00011212,ZAC0002369,03/12/2017 08:38,COMPLETE,08/12/2017 19:28,13/12/2017 11:21,13/12/2017,
ZA-00011213,ZAC0020355,03/12/2017 06:07,COMPLETE,05/12/2017 20:57,08/12/2017 04:55,10/12/2017,
ZA-00011214,ZAC0002202,03/12/2017 17:48,COMPLETE,04/12/2017 13:44,05/12/2017 08:57,07/12/2017,
ZA-00011215,ZAC0022259,03/12/2017 08:32,COMPLETE,08/12/2017 01:05,11/12/2017 03:57,15/12/2017,
ZA-00011216,ZAC0001562,03/12/2017 22:27,COMPLETE,05/12/2017 11:08,12/12/2017 07:23,10/12/2017,
ZA-00011217,ZAC0017862,03/12/2017 18:31,COMPLETE,06/12/2017 18:09,13/12/2017 00:18,11/12/2017,
ZA-00011218,ZAC0018367,03/12/2017 21:59,COMPLETE,06/12/2017 16:13,07/12/2017 00:16,10/12/2017,
ZA-00011219,ZAC0019938,03/12/2017 16:15,COMPLETE,04/12/2017 13:19,06/12/2017 20:21,07/12/2017,FLASH25
ZA-00011220,ZAC0014429,03/12/2017 10:56,COMPLETE,05/12/2017 02:59,13/12/2017 04:35,08/12/2017,
ZA-00011221,ZAC0017866,03/12/2017 16:49,COMPLETE,04/12/2017 14:30,10/12/2017 02:03,09/12/2017,
ZA-00011222,ZAC0021678,03/12/2017 15:26,COMPLETE,04/12/2017 10:37,05/12/2017 08:56,09/12/2017,
ZA-00011223,ZAC0001548,03/12/2017 10:24,COMPLETE,05/12/2017 01:18,11/12/2017 19:47,09/12/2017,
ZA-00011224,ZAC0005918,03/12/2017 07:41,DISPATCHED,04/12/2017 22:20,,11/12/2017,FREESHIP
ZA-00011225,ZAC0020945,03/12/2017 09:49,COMPLETE,08/12/2017 21:00,14/12/2017 12:25,12/12/2017,WELCOME10
ZA-00011226,ZAC0002483,03/12/2017 14:02,COMPLETE,06/12/2017 13:36,08/12/2017 06:08,13/12/2017,
ZA-00011227,ZAC0007457,03/12/2017 20:42,COMPLETE,07/12/2017 14:03,13/12/2017 09:19,14/12/2017,
ZA-00011228,ZAC0018966,03/12/2017 13:21,COMPLETE,07/12/2017 03:12,07/12/2017 19:35,12/12/2017,LOYAL5
ZA-00011229,ZAC0004991,03/12/2017 10:38,COMPLETE,11/12/2017 00:55,18/12/2017 06:57,16/12/2017,
ZA-00011230,ZAC0004191,03/12/2017 21:26,COMPLETE,05/12/2017 05:19,07/12/2017 05:49,09/12/2017,
ZA-00011231,ZAC0008363,03/12/2017 21:59,COMPLETE,09/12/2017 15:37,12/12/2017 15:33,14/12/2017,
ZA-00011232,ZAC0009232,03/12/2017 13:23,COMPLETE,05/12/2017 11:17,06/12/2017 11:44,08/12/2017,
ZA-00011233,ZAC0018170,03/12/2017 20:52,COMPLETE,08/12/2017 06:23,12/12/2017 06:16,12/12/2017,WELCOME10
ZA-00011234,ZAC0002062,03/12/2017 06:28,COMPLETE,04/12/2017 22:17,07/12/2017 09:34,08/12/2017,
ZA-00011235,ZAC0007920,03/12/2017 06:45,COMPLETE,04/12/2017 04:37,08/12/2017 04:36,08/12/2017,
ZA-00011236,ZAC0004055,03/12/2017 15:49,COMPLETE,05/12/2017 12:37,09/12/2017 12:14,12/12/2017,FLASH25
ZA-00011237,ZAC0022420,03/12/2017 16:25,COMPLETE,07/12/2017 19:07,12/12/2017 11:29,14/12/2017,
ZA-00011238,ZAC0007806,03/12/2017 11:55,COMPLETE,03/12/2017 17:04,10/12/2017 02:59,07/12/2017,
ZA-00011239,ZAC0009774,03/12/2017 19:16,COMPLETE,07/12/2017 19:38,14/12/2017 17:23,12/12/2017,
ZA-00011240,ZAC0012262,03/12/2017 11:52,COMPLETE,05/12/2017 09:49,09/12/2017 16:02,10/12/2017,
ZA-00011241,ZAC0023841,03/12/2017 17:37,COMPLETE,04/12/2017 14:48,04/12/2017 22:40,08/12/2017,
ZA-00011242,ZAC0005803,03/12/2017 18:49,COMPLETE,06/12/2017 02:29,12/12/2017 06:50,16/12/2017,BULK20
ZA-00011243,ZAC0017496,03/12/2017 07:52,COMPLETE,05/12/2017 00:30,07/12/2017 08:21,08/12/2017,
ZA-00011244,ZAC0022656,03/12/2017 19:17,DISPATCHED,06/12/2017 18:20,,10/12/2017,FLASH25
ZA-00011245,ZAC0009283,03/12/2017 21:48,COMPLETE,06/12/2017 05:32,06/12/2017 17:12,11/12/2017,
ZA-00011246,ZAC0020980,03/12/2017 21:44,COMPLETE,04/12/2017 07:06,11/12/2017 05:59,07/12/2017,
ZA-00011247,ZAC0020223,03/12/2017 09:18,COMPLETE,04/12/2017 02:42,12/12/2017 22:12,08/12/2017,
ZA-00011248,ZAC0003967,03/12/2017 16:56,COMPLETE,03/12/2017 20:46,08/12/2017 06:32,10/12/2017,
ZA-00011249,ZAC0021157,04/12/2017 15:49,COMPLETE,06/12/2017 15:22,09/12/2017 22:47,13/12/2017,
ZA-00011250,ZAC0020193,04/12/2017 22:34,COMPLETE,05/12/2017 15:39,13/12/2017 04:02,12/12/2017,
ZA-00011251,ZAC0001889,04/12/2017 18:46,COMPLETE,07/12/2017 05:18,11/12/2017 22:36,11/12/2017,BULK20
ZA-00011252,ZAC0017983,04/12/2017 20:38,COMPLETE,06/12/2017 09:11,10/12/2017 07:35,13/12/2017,
ZA-00011253,ZAC0021040,04/12/2017 15:08,COMPLETE,10/12/2017 02:09,13/12/2017 03:56,14/12/2017,
ZA-00011254,ZAC0023898,04/12/2017 09:05,COMPLETE,10/12/2017 09:16,11/12/2017 14:46,14/12/2017,
ZA-00011255,ZAC0022394,04/12/2017 13:36,COMPLETE,05/12/2017 19:26,09/12/2017 04:46,12/12/2017,FLASH25
ZA-00011256,ZAC0002490,04/12/2017 14:42,COMPLETE,06/12/2017 01:38,14/12/2017 21:05,11/12/2017,
ZA-00011257,ZAC0019677,04/12/2017 14:19,COMPLETE,05/12/2017 03:58,06/12/2017 03:51,10/12/2017,
ZA-00011258,ZAC0009421,04/12/2017 09:57,COMPLETE,05/12/2017 16:10,07/12/2017 13:02,10/12/2017,
ZA-00011259,ZAC0012488,04/12/2017 10:27,COMPLETE,05/12/2017 04:55,09/12/2017 15:05,08/12/2017,
ZA-00011260,ZAC0001109,04/12/2017 08:10,COMPLETE,05/12/2017 10:02,07/12/2017 18:32,08/12/2017,
ZA-00011261,ZAC0010290,04/12/2017 09:31,COMPLETE,07/12/2017 03:34,08/12/2017 07:12,10/12/2017,
ZA-00011262,ZAC0004494,04/12/2017 08:08,COMPLETE,06/12/2017 02:08,07/12/2017 16:06,09/12/2017,
ZA-00011263,ZAC0006845,04/12/2017 09:16,COMPLETE,07/12/2017 10:50,12/12/2017 19:47,14/12/2017,
ZA-00011264,ZAC0008280,04/12/2017 11:00,COMPLETE,06/12/2017 01:12,11/12/2017 16:50,16/12/2017,
ZA-00011265,ZAC0006500,04/12/2017 12:41,COMPLETE,06/12/2017 10:44,08/12/2017 05:53,11/12/2017,
ZA-00011266,ZAC0000269,04/12/2017 19:16,COMPLETE,05/12/2017 06:40,07/12/2017 14:40,08/12/2017,
ZA-00011267,ZAC0019973,04/12/2017 10:18,COMPLETE,07/12/2017 20:50,09/12/2017 09:57,14/12/2017,
ZA-00011268,ZAC0003567,04/12/2017 07:15,COMPLETE,05/12/2017 04:59,06/12/2017 12:12,08/12/2017,
ZA-00011269,ZAC0015201,04/12/2017 09:45,COMPLETE,05/12/2017 21:25,11/12/2017 01:28,09/12/2017,
ZA-00011270,ZAC0007389,04/12/2017 19:55,COMPLETE,05/12/2017 00:45,11/12/2017 19:19,09/12/2017,FLASH25
ZA-00011271,ZAC0012844,04/12/2017 13:01,COMPLETE,08/12/2017 00:24,12/12/2017 08:00,15/12/2017,
ZA-00011272,ZAC0004616,04/12/2017 06:09,COMPLETE,06/12/2017 03:50,11/12/2017 14:13,10/12/2017,
ZA-00011273,ZAC0005344,04/12/2017 17:04,COMPLETE,04/12/2017 22:03,10/12/2017 12:03,11/12/2017,
ZA-00011274,ZAC0016224,04/12/2017 10:30,COMPLETE,04/12/2017 20:54,07/12/2017 00:22,08/12/2017,
ZA-00011275,ZAC0023823,04/12/2017 07:13,COMPLETE,07/12/2017 10:03,12/12/2017 15:12,10/12/2017,LOYAL5
ZA-00011276,ZAC0005490,04/12/2017 08:13,COMPLETE,07/12/2017 06:37,13/12/2017 03:46,17/12/2017,FREESHIP
ZA-00011277,ZAC0006873,04/12/2017 19:53,COMPLETE,05/12/2017 00:14,09/12/2017 02:06,09/12/2017,
ZA-00011278,ZAC0008120,04/12/2017 06:54,COMPLETE,06/12/2017 16:25,16/12/2017 16:01,09/12/2017,
ZA-00011279,ZAC0004654,04/12/2017 06:52,RETURNED,05/12/2017 13:31,10/12/2017 16:13,09/12/2017,
ZA-00011280,ZAC0017962,04/12/2017 13:20,COMPLETE,08/12/2017 20:20,11/12/2017 17:43,12/12/2017,BULK20
ZA-00011281,ZAC0006867,04/12/2017 21:58,COMPLETE,05/12/2017 06:16,08/12/2017 09:20,10/12/2017,
ZA-00011282,ZAC0009557,04/12/2017 15:49,CANCELLED,,,,
ZA-00011283,ZAC0002930,04/12/2017 20:50,COMPLETE,05/12/2017 06:28,09/12/2017 03:32,15/12/2017,
ZA-00011284,ZAC0010251,04/12/2017 10:32,COMPLETE,07/12/2017 23:34,09/12/2017 03:35,14/12/2017,
ZA-00011285,ZAC0020144,04/12/2017 17:51,COMPLETE,05/12/2017 00:27,06/12/2017 10:25,12/12/2017,
ZA-00011286,ZAC0021721,04/12/2017 18:34,COMPLETE,06/12/2017 11:17,09/12/2017 22:06,13/12/2017,
ZA-00011287,ZAC0023171,04/12/2017 16:19,COMPLETE,05/12/2017 18:29,07/12/2017 22:14,10/12/2017,
ZA-00011288,ZAC0006742,04/12/2017 20:55,COMPLETE,08/12/2017 18:45,13/12/2017 12:51,12/12/2017,
ZA-00011289,ZAC0016995,04/12/2017 22:11,COMPLETE,06/12/2017 17:50,09/12/2017 01:42,09/12/2017,FREESHIP
ZA-00011290,ZAC0020088,04/12/2017 11:05,COMPLETE,09/12/2017 02:55,12/12/2017 22:36,14/12/2017,
ZA-00011291,ZAC0014644,04/12/2017 09:32,COMPLETE,07/12/2017 18:26,12/12/2017 13:47,17/12/2017,
ZA-00011292,ZAC0017598,04/12/2017 12:02,COMPLETE,05/12/2017 13:36,09/12/2017 23:30,09/12/2017,
ZA-00011293,ZAC0018103,04/12/2017 17:57,COMPLETE,04/12/2017 21:40,06/12/2017 14:05,09/12/2017,
