ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00013047,ZAC0006278,02/01/2018 20:36,COMPLETE,03/01/2018 12:07,06/01/2018 20:04,07/01/2018,BULK20
ZA-00013048,ZAC0010842,02/01/2018 15:05,COMPLETE,04/01/2018 02:31,10/01/2018 02:20,08/01/2018,
ZA-00013049,ZAC0006998,02/01/2018 09:13,COMPLETE,07/01/2018 04:03,13/01/2018 14:30,14/01/2018,
ZA-00013050,ZAC0016115,02/01/2018 20:22,COMPLETE,07/01/2018 00:33,12/01/2018 23:36,14/01/2018,
ZA-00013051,ZAC0003537,02/01/2018 22:38,COMPLETE,08/01/2018 08:53,13/01/2018 12:57,11/01/2018,
ZA-00013052,ZAC0009314,02/01/2018 11:32,COMPLETE,05/01/2018 09:57,19/01/2018 22:02,09/01/2018,WINTER15
ZA-00013053,ZAC0017268,02/01/2018 06:39,RETURNED,03/01/2018 03:35,04/01/2018 23:01,08/01/2018,
ZA-00013054,ZAC0021813,02/01/2018 19:19,COMPLETE,05/01/2018 12:20,06/01/2018 04:09,08/01/2018,
ZA-00013055,ZAC0014597,02/01/2018 11:34,COMPLETE,03/01/2018 09:56,06/01/2018 19:20,08/01/2018,
ZA-00013056,ZAC0014711,02/01/2018 20:01,COMPLETE,03/01/2018 21:12,07/01/2018 13:19,07/01/2018,
ZA-00013057,ZAC0015257,02/01/2018 19:58,COMPLETE,04/01/2018 19:08,08/01/2018 04:08,09/01/2018,
ZA-00013058,ZAC0017663,02/01/2018 07:41,COMPLETE,04/01/2018 00:02,08/01/2018 04:51,09/01/2018,
ZA-00013059,ZAC0008901,02/01/2018 13:18,COMPLETE,02/01/2018 22:58,05/01/2018 10:27,06/01/2018,LOYAL5
ZA-00013060,ZAC0017248,02/01/2018 11:03,RETURNED,05/01/2018 19:42,06/01/2018 13:28,12/01/2018,
ZA-00013061,ZAC0000960,02/01/2018 08:38,COMPLETE,04/01/2018 09:02,09/01/2018 01:40,09/01/2018,
ZA-00013062,ZAC0013575,02/01/2018 09:05,COMPLETE,03/01/2018 08:31,07/01/2018 11:34,07/01/2018,LOYAL5
ZA-00013063,ZAC0012137,02/01/2018 07:55,COMPLETE,07/01/2018 03:18,17/01/2018 01:44,11/01/2018,
ZA-00013064,ZAC0014514,02/01/2018 21:54,COMPLETE,03/01/2018 07:47,05/01/2018 12:17,08/01/2018,
ZA-00013065,ZAC0014296,02/01/2018 07:02,COMPLETE,08/01/2018 02:57,17/01/2018 15:12,13/01/2018,
ZA-00013066,ZAC0000972,02/01/2018 08:45,COMPLETE,02/01/2018 19:00,12/01/2018 09:18,06/01/2018,
ZA-00013067,ZAC0003369,02/01/2018 08:10,COMPLETE,03/01/2018 04:55,05/01/2018 10:11,07/01/2018,
ZA-00013068,ZAC0012157,02/01/2018 19:22,COMPLETE,05/01/2018 05:08,06/01/2018 17:49,08/01/2018,
ZA-00013069,ZAC0022139,02/01/2018 10:41,COMPLETE,03/01/2018 13:24,07/01/2018 08:32,07/01/2018,
ZA-00013070,ZAC0022003,02/01/2018 08:48,COMPLETE,03/01/2018 06:01,07/01/2018 10:05,07/01/2018,
ZA-00013071,ZAC0012266,02/01/2018 12:04,COMPLETE,07/01/2018 06:44,08/01/2018 16:36,12/01/2018,
ZA-00013072,ZAC0014735,02/01/2018 18:50,COMPLETE,04/01/2018 06:59,09/01/2018 01:07,07/01/2018,
ZA-00013073,ZAC0010139,02/01/2018 12:23,COMPLETE,04/01/2018 07:54,10/01/2018 08:58,08/01/2018,BULK20
ZA-00013074,ZAC0014009,02/01/2018 08:46,COMPLETE,02/01/2018 13:53,06/01/2018 04:35,09/01/2018,
ZA-00013075,ZAC0002856,02/01/2018 07:17,CANCELLED,,,,LOYAL5
ZA-00013076,ZAC0007735,02/01/2018 12:54,COMPLETE,03/01/2018 18:47,06/01/2018 21:09,07/01/2018,
ZA-00013077,ZAC0008161,02/01/2018 20:05,CANCELLED,,,,
ZA-00013078,ZAC0011039,02/01/2018 17:58,COMPLETE,03/01/2018 15:05,07/01/2018 14:04,06/01/2018,
ZA-00013079,ZAC0003502,03/01/2018 16:30,COMPLETE,04/01/2018 16:55,08/01/2018 10:15,07/01/2018,FLASH25
ZA-00013080,ZAC0011935,03/01/2018 22:17,COMPLETE,04/01/2018 23:08,11/01/2018 08:25,09/01/2018,
ZA-00013081,ZAC0012089,03/01/2018 08:03,COMPLETE,04/01/2018 13:10,08/01/2018 10:03,09/01/2018,
ZA-00013082,ZAC0017558,03/01/2018 09:17,COMPLETE,03/01/2018 14:46,08/01/2018 15:50,13/01/2018,
ZA-00013083,ZAC0023142,03/01/2018 17:47,COMPLETE,05/01/2018 22:57,14/01/2018 23:34,09/01/2018,
ZA-00013084,ZAC0004939,03/01/2018 16:33,COMPLETE,08/01/2018 06:48,16/01/2018 23:51,15/01/2018,
ZA-00013085,ZAC0022064,03/01/2018 20:21,COMPLETE,04/01/2018 20:05,13/01/2018 03:03,09/01/2018,
ZA-00013086,ZAC0017117,03/01/2018 06:16,COMPLETE,05/01/2018 20:39,13/01/2018 01:24,09/01/2018,
ZA-00013087,ZAC0014594,03/01/2018 22:17,COMPLETE,04/01/2018 17:46,25/01/2018 16:05,11/01/2018,
ZA-00013088,ZAC0021160,03/01/2018 16:57,PENDING,,,,FLASH25
ZA-00013089,ZAC0010896,03/01/2018 22:40,COMPLETE,05/01/2018 00:13,13/01/2018 06:02,09/01/2018,
ZA-00013090,ZAC0004103,03/01/2018 08:21,COMPLETE,04/01/2018 04:16,10/01/2018 11:40,09/01/2018,
ZA-00013091,ZAC0002681,03/01/2018 07:13,COMPLETE,04/01/2018 17:16,13/01/2018 17:11,08/01/2018,
ZA-00013092,ZAC0023356,03/01/2018 15:55,COMPLETE,04/01/2018 04:06,07/01/2018 03:28,07/01/2018,
ZA-00013093,ZAC0016732,03/01/2018 10:41,CANCELLED,,,,
ZA-00013094,ZAC0016159,03/01/2018 18:06,COMPLETE,05/01/2018 11:29,06/01/2018 09:47,09/01/2018,
ZA-00013095,ZAC0007210,03/01/2018 15:17,CANCELLED,,,,
ZA-00013096,ZAC0014312,03/01/2018 17:32,COMPLETE,05/01/2018 07:53,13/01/2018 06:09,10/01/2018,FLASH25
ZA-00013097,ZAC0018830,03/01/2018 15:35,COMPLETE,04/01/2018 06:05,16/01/2018 01:20,09/01/2018,BULK20
ZA-00013098,ZAC0007653,03/01/2018 07:37,COMPLETE,08/01/2018 09:34,12/01/2018 15:18,12/01/2018,
ZA-00013099,ZAC0017623,03/01/2018 15:30,COMPLETE,06/01/2018 01:27,08/01/2018 15:05,11/01/2018,
ZA-00013100,ZAC0015701,03/01/2018 10:49,COMPLETE,08/01/2018 17:31,12/01/2018 05:13,12/01/2018,
ZA-00013101,ZAC0002214,03/01/2018 07:21,COMPLETE,05/01/2018 06:24,18/01/2018 17:53,08/01/2018,LOYAL5
ZA-00013102,ZAC0004938,03/01/2018 15:56,COMPLETE,05/01/2018 06:38,13/01/2018 02:49,08/01/2018,
ZA-00013103,ZAC0023092,03/01/2018 12:01,COMPLETE,06/01/2018 09:06,13/01/2018 00:28,11/01/2018,
ZA-00013104,ZAC0005400,03/01/2018 19:58,COMPLETE,05/01/2018 14:14,08/01/2018 16:27,10/01/2018,
ZA-00013105,ZAC0020617,03/01/2018 18:26,COMPLETE,07/01/2018 17:58,10/01/2018 00:59,11/01/2018,
ZA-00013106,ZAC0012717,03/01/2018 22:51,PENDING,,,,
ZA-00013107,ZAC0007389,03/01/2018 11:50,COMPLETE,04/01/2018 00:06,07/01/2018 21:56,09/01/2018,
ZA-00013108,ZAC0000115,03/01/2018 15:25,COMPLETE,05/01/2018 00:37,07/01/2018 02:00,08/01/2018,WELCOME10
ZA-00013109,ZAC0006350,03/01/2018 09:40,COMPLETE,04/01/2018 03:42,07/01/2018 13:17,09/01/2018,WINTER15
ZA-00013110,ZAC0008566,03/01/2018 06:01,COMPLETE,09/01/2018 22:23,13/01/2018 18:10,12/01/2018,
ZA-00013111,ZAC0019210,03/01/2018 06:27,COMPLETE,07/01/2018 13:34,12/01/2018 05:03,10/01/2018,
ZA-00013112,ZAC0011669,03/01/2018 09:48,COMPLETE,08/01/2018 00:00,11/01/2018 14:00,18/01/2018,
ZA-00013113,ZAC0012182,03/01/2018 07:49,COMPLETE,03/01/2018 17:49,05/01/2018 11:03,08/01/2018,
ZA-00013114,ZAC0005878,03/01/2018 20:23,COMPLETE,07/01/2018 11:45,10/01/2018 21:57,10/01/2018,
ZA-00013115,ZAC0016838,03/01/2018 22:45,COMPLETE,08/01/2018 17:16,10/01/2018 17:48,11/01/2018,
ZA-00013116,ZAC0010762,03/01/2018 18:38,COMPLETE,06/01/2018 10:22,13/01/2018 04:27,10/01/2018,WELCOME10
ZA-00013117,ZAC0018767,03/01/2018 22:05,COMPLETE,07/01/2018 10:52,14/01/2018 20:08,11/01/2018,
ZA-00013118,ZAC0013918,03/01/2018 14:58,COMPLETE,06/01/2018 20:05,13/01/2018 16:19,09/01/2018,
ZA-00013119,ZAC0018911,03/01/2018 10:56,RETURNED,04/01/2018 09:49,08/01/2018 13:31,07/01/2018,
ZA-00013120,ZAC0004275,03/01/2018 13:23,DISPATCHED,05/01/2018 09:47,,08/01/2018,
ZA-00013121,ZAC0002079,03/01/2018 10:06,COMPLETE,06/01/2018 21:03,10/01/2018 10:48,10/01/2018,LOYAL5
ZA-00013122,ZAC0012538,03/01/2018 19:07,RETURNED,06/01/2018 20:22,19/01/2018 02:28,09/01/2018,
ZA-00013123,ZAC0002437,03/01/2018 20:48,COMPLETE,05/01/2018 19:02,10/01/2018 02:23,10/01/2018,
ZA-00013124,ZAC0015985,03/01/2018 14:35,COMPLETE,04/01/2018 10:00,05/01/2018 23:16,08/01/2018,
ZA-00013125,ZAC0010594,03/01/2018 14:30,COMPLETE,05/01/2018 14:23,14/01/2018 22:35,10/01/2018,
ZA-00013126,ZAC0017936,03/01/2018 21:50,COMPLETE,05/01/2018 01:04,07/01/2018 01:42,12/01/2018,
ZA-00013127,ZAC0011837,03/01/2018 14:59,CANCELLED,,,,FLASH25
ZA-00013128,ZAC0019355,03/01/2018 09:46,COMPLETE,03/01/2018 15:25,15/01/2018 17:30,10/01/2018,FREESHIP
ZA-00013129,ZAC0021116,03/01/2018 08:40,COMPLETE,04/01/2018 12:25,04/01/2018 20:20,09/01/2018,
ZA-00013130,ZAC0010391,03/01/2018 12:52,COMPLETE,10/01/2018 22:07,13/01/2018 05:00,17/01/2018,WELCOME10
ZA-00013131,ZAC0015751,03/01/2018 22:53,COMPLETE,08/01/2018 15:50,13/01/2018 19:26,15/01/2018,
ZA-00013132,ZAC0000285,03/01/2018 19:03,COMPLETE,05/01/2018 08:20,09/01/2018 15:02,09/01/2018,
ZA-00013133,ZAC0002112,03/01/2018 14:35,COMPLETE,04/01/2018 03:34,09/01/2018 04:51,08/01/2018,
ZA-00013134,ZAC0009729,03/01/2018 18:19,COMPLETE,08/01/2018 18:27,09/01/2018 21:55,18/01/2018,
ZA-00013135,ZAC0022492,03/01/2018 06:32,COMPLETE,05/01/2018 11:42,07/01/2018 23:48,10/01/2018,
ZA-00013136,ZAC0012511,03/01/2018 21:48,DISPATCHED,05/01/2018 22:37,,12/01/2018,
ZA-00013137,ZAC0000676,03/01/2018 12:51,COMPLETE,04/01/2018 03:51,07/01/2018 12:02,07/01/2018,
ZA-00013138,ZAC0023192,03/01/2018 10:18,COMPLETE,04/01/2018 07:18,06/01/2018 15:09,07/01/2018,WINTER15
ZA-00013139,ZAC0001753,04/01/2018 21:59,COMPLETE,05/01/2018 12:58,11/01/2018 02:06,09/01/2018,
ZA-00013140,ZAC0010416,04/01/2018 09:18,COMPLETE,05/01/2018 13:35,14/01/2018 00:52,09/01/2018,
ZA-00013141,ZAC0022588,04/01/2018 20:02,COMPLETE,05/01/2018 03:13,08/01/2018 01:19,12/01/2018,
ZA-00013142,ZAC0000686,04/01/2018 10:44,COMPLETE,05/01/2018 17:51,10/01/2018 01:22,09/01/2018,
ZA-00013143,ZAC0020216,04/01/2018 15:13,COMPLETE,05/01/2018 16:20,09/01/2018 13:05,10/01/2018,
ZA-00013144,ZAC0005536,04/01/2018 21:14,COMPLETE,05/01/2018 13:39,11/01/2018 08:38,09/01/2018,
ZA-00013145,ZAC0001982,04/01/2018 13:20,COMPLETE,07/01/2018 14:19,14/01/2018 08:14,14/01/2018,
ZA-00013146,ZAC0013001,04/01/2018 13:03,COMPLETE,06/01/2018 02:56,07/01/2018 05:00,10/01/2018,
ZA-00013147,ZAC0013066,04/01/2018 21:42,COMPLETE,14/01/2018 07:19,26/01/2018 06:04,24/01/2018,
ZA-00013148,ZAC0019601,04/01/2018 22:59,COMPLETE,06/01/2018 19:41,11/01/2018 03:42,10/01/2018,
ZA-00013149,ZAC0015379,04/01/2018 17:28,COMPLETE,08/01/2018 14:40,10/01/2018 04:11,13/01/2018,
ZA-00013150,ZAC0021971,04/01/2018 11:18,DISPATCHED,06/01/2018 10:12,,10/01/2018,
ZA-00013151,ZAC0004139,04/01/2018 18:40,COMPLETE,06/01/2018 07:00,26/01/2018 12:10,09/01/2018,
ZA-00013152,ZAC0014650,04/01/2018 12:25,COMPLETE,05/01/2018 13:49,11/01/2018 17:33,12/01/2018,
ZA-00013153,ZAC0002893,04/01/2018 16:27,COMPLETE,05/01/2018 06:02,05/01/2018 18:13,09/01/2018,WELCOME10
ZA-00013154,ZAC0019295,04/01/2018 09:08,COMPLETE,07/01/2018 04:44,11/01/2018 02:39,11/01/2018,
ZA-00013155,ZAC0023121,04/01/2018 10:55,COMPLETE,05/01/2018 14:29,12/01/2018 04:40,09/01/2018,
ZA-00013156,ZAC0010667,04/01/2018 12:44,COMPLETE,05/01/2018 15:01,15/01/2018 08:00,09/01/2018,WELCOME10
ZA-00013157,ZAC0013029,04/01/2018 19:55,COMPLETE,05/01/2018 12:12,08/01/2018 19:35,08/01/2018,
ZA-00013158,ZAC0008348,04/01/2018 16:52,COMPLETE,06/01/2018 05:44,07/01/2018 02:54,10/01/2018,
ZA-00013159,ZAC0016428,04/01/2018 20:49,COMPLETE,06/01/2018 12:56,08/01/2018 13:31,09/01/2018,
ZA-00013160,ZAC0022179,04/01/2018 21:28,COMPLETE,05/01/2018 22:15,08/01/2018 00:57,10/01/2018,
ZA-00013161,ZAC0007530,04/01/2018 10:43,COMPLETE,04/01/2018 18:39,08/01/2018 07:38,07/01/2018,
ZA-00013162,ZAC0020851,04/01/2018 17:05,COMPLETE,05/01/2018 06:01,05/01/2018 11:42,09/01/2018,
ZA-00013163,ZAC0010739,04/01/2018 15:59,CANCELLED,,,,LOYAL5
ZA-00013164,ZAC0008080,04/01/2018 08:06,COMPLETE,06/01/2018 17:46,14/01/2018 14:18,11/01/2018,BULK20
ZA-00013165,ZAC0021801,04/01/2018 07:57,COMPLETE,05/01/2018 23:30,19/01/2018 11:49,12/01/2018,
ZA-00013166,ZAC0022759,04/01/2018 17:03,COMPLETE,05/01/2018 09:15,10/01/2018 00:05,08/01/2018,FLASH25
ZA-00013167,ZAC0023545,04/01/2018 20:26,COMPLETE,08/01/2018 22:35,12/01/2018 08:25,11/01/2018,WELCOME10
ZA-00013168,ZAC0023045,04/01/2018 17:46,COMPLETE,06/01/2018 11:10,08/01/2018 11:57,10/01/2018,
ZA-00013169,ZAC0015371,04/01/2018 08:50,COMPLETE,07/01/2018 16:33,13/01/2018 16:33,14/01/2018,BULK20
ZA-00013170,ZAC0002965,04/01/2018 19:04,COMPLETE,07/01/2018 05:08,17/01/2018 06:43,11/01/2018,
ZA-00013171,ZAC0008952,04/01/2018 12:34,COMPLETE,05/01/2018 01:18,08/01/2018 01:54,10/01/2018,
ZA-00013172,ZAC0023102,04/01/2018 11:52,COMPLETE,05/01/2018 01:08,06/01/2018 21:39,10/01/2018,WINTER15
ZA-00013173,ZAC0019731,04/01/2018 06:52,COMPLETE,09/01/2018 10:25,13/01/2018 03:45,14/01/2018,
ZA-00013174,ZAC0017563,04/01/2018 21:27,COMPLETE,04/01/2018 22:00,15/01/2018 17:27,11/01/2018,WINTER15
ZA-00013175,ZAC0001494,04/01/2018 06:33,COMPLETE,06/01/2018 00:28,11/01/2018 17:34,09/01/2018,
ZA-00013176,ZAC0017755,04/01/2018 08:01,COMPLETE,08/01/2018 04:05,09/01/2018 15:51,11/01/2018,
ZA-00013177,ZAC0002186,04/01/2018 20:37,COMPLETE,06/01/2018 09:17,17/01/2018 09:15,11/01/2018,
ZA-00013178,ZAC0004955,04/01/2018 07:45,COMPLETE,06/01/2018 16:49,10/01/2018 14:52,11/01/2018,LOYAL5
ZA-00013179,ZAC0022079,04/01/2018 17:40,COMPLETE,06/01/2018 18:12,12/01/2018 22:47,11/01/2018,
ZA-00013180,ZAC0011992,04/01/2018 09:52,COMPLETE,06/01/2018 02:40,12/01/2018 10:52,16/01/2018,
ZA-00013181,ZAC0017865,04/01/2018 19:29,COMPLETE,08/01/2018 22:33,13/01/2018 22:33,13/01/2018,
ZA-00013182,ZAC0010394,04/01/2018 14:05,COMPLETE,08/01/2018 06:02,11/01/2018 15:52,13/01/2018,FREESHIP
ZA-00013183,ZAC0022948,04/01/2018 21:59,COMPLETE,07/01/2018 09:31,22/01/2018 05:28,17/01/2018,
ZA-00013184,ZAC0009324,04/01/2018 20:22,COMPLETE,05/01/2018 18:37,10/01/2018 21:28,12/01/2018,
ZA-00013185,ZAC0014407,04/01/2018 19:31,COMPLETE,05/01/2018 02:30,08/01/2018 17:15,10/01/2018,
ZA-00013186,ZAC0019577,04/01/2018 20:59,COMPLETE,12/01/2018 01:20,20/01/2018 16:59,16/01/2018,
ZA-00013187,ZAC0005273,04/01/2018 22:14,COMPLETE,06/01/2018 08:08,10/01/2018 06:39,13/01/2018,
ZA-00013188,ZAC0019850,04/01/2018 06:10,COMPLETE,10/01/2018 05:33,13/01/2018 14:54,15/01/2018,
ZA-00013189,ZAC0017700,04/01/2018 07:25,COMPLETE,04/01/2018 07:28,07/01/2018 22:34,11/01/2018,
ZA-00013190,ZAC0013768,04/01/2018 21:24,COMPLETE,06/01/2018 21:36,09/01/2018 13:04,10/01/2018,
ZA-00013191,ZAC0019601,04/01/2018 19:55,COMPLETE,05/01/2018 15:31,08/01/2018 18:26,09/01/2018,
ZA-00013192,ZAC0001812,04/01/2018 21:24,COMPLETE,06/01/2018 17:16,07/01/2018 18:48,11/01/2018,
ZA-00013193,ZAC0000250,04/01/2018 08:18,COMPLETE,05/01/2018 20:35,07/01/2018 15:49,08/01/2018,
ZA-00013194,ZAC0012093,04/01/2018 16:24,COMPLETE,08/01/2018 09:44,12/01/2018 13:52,11/01/2018,
ZA-00013195,ZAC0013244,04/01/2018 10:35,COMPLETE,06/01/2018 09:13,08/01/2018 18:45,10/01/2018,
