ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00018856,ZAC0014281,01/04/2018 08:59,COMPLETE,02/04/2018 05:40,08/04/2018 16:44,07/04/2018,
ZA-00018857,ZAC0023299,01/04/2018 16:42,COMPLETE,03/04/2018 13:11,09/04/2018 17:01,07/04/2018,
ZA-00018858,ZAC0015717,01/04/2018 16:01,COMPLETE,04/04/2018 13:18,11/04/2018 23:16,09/04/2018,LOYAL5
ZA-00018859,ZAC0018552,01/04/2018 15:08,COMPLETE,03/04/2018 23:32,10/04/2018 02:54,06/04/2018,
ZA-00018860,ZAC0015107,01/04/2018 17:50,COMPLETE,04/04/2018 06:18,05/04/2018 11:33,09/04/2018,
ZA-00018861,ZAC0003381,01/04/2018 15:21,COMPLETE,03/04/2018 13:19,06/04/2018 00:41,07/04/2018,
ZA-00018862,ZAC0000552,01/04/2018 14:58,COMPLETE,02/04/2018 01:35,09/04/2018 08:59,06/04/2018,
ZA-00018863,ZAC0022790,01/04/2018 13:15,COMPLETE,03/04/2018 04:48,07/04/2018 02:38,07/04/2018,
ZA-00018864,ZAC0022812,01/04/2018 14:28,COMPLETE,07/04/2018 17:10,11/04/2018 11:19,10/04/2018,
ZA-00018865,ZAC0010173,01/04/2018 15:48,COMPLETE,02/04/2018 10:18,06/04/2018 12:10,05/04/2018,
ZA-00018866,ZAC0016897,01/04/2018 12:19,COMPLETE,02/04/2018 05:26,05/04/2018 05:59,07/04/2018,WINTER15
ZA-00018867,ZAC0003516,01/04/2018 20:55,COMPLETE,07/04/2018 17:00,08/04/2018 22:32,12/04/2018,
ZA-00018868,ZAC0015795,01/04/2018 16:23,COMPLETE,04/04/2018 01:37,05/04/2018 14:14,09/04/2018,
ZA-00018869,ZAC0022000,01/04/2018 22:56,COMPLETE,09/04/2018 17:53,12/04/2018 18:37,19/04/2018,
ZA-00018870,ZAC0009222,01/04/2018 22:41,COMPLETE,03/04/2018 06:11,10/04/2018 22:42,06/04/2018,
ZA-00018871,ZAC0016619,01/04/2018 14:48,COMPLETE,04/04/2018 06:50,07/04/2018 08:57,07/04/2018,
ZA-00018872,ZAC0003647,01/04/2018 08:44,COMPLETE,02/04/2018 03:16,03/04/2018 22:39,12/04/2018,
ZA-00018873,ZAC0002273,01/04/2018 20:51,COMPLETE,04/04/2018 18:55,08/04/2018 10:42,07/04/2018,
ZA-00018874,ZAC0015452,01/04/2018 21:03,COMPLETE,03/04/2018 12:44,05/04/2018 18:34,13/04/2018,
ZA-00018875,ZAC0001010,01/04/2018 10:22,COMPLETE,04/04/2018 08:47,10/04/2018 15:21,07/04/2018,BULK20
ZA-00018876,ZAC0010065,01/04/2018 16:56,COMPLETE,02/04/2018 22:29,10/04/2018 09:36,07/04/2018,
ZA-00018877,ZAC0015549,01/04/2018 21:30,COMPLETE,05/04/2018 03:15,06/04/2018 21:30,08/04/2018,WELCOME10
ZA-00018878,ZAC0018782,01/04/2018 10:11,COMPLETE,02/04/2018 10:23,06/04/2018 23:47,07/04/2018,
ZA-00018879,ZAC0015164,01/04/2018 11:45,COMPLETE,02/04/2018 15:56,03/04/2018 21:15,06/04/2018,
ZA-00018880,ZAC0009364,01/04/2018 12:14,COMPLETE,05/04/2018 14:58,08/04/2018 19:26,09/04/2018,
ZA-00018881,ZAC0001774,01/04/2018 22:27,COMPLETE,05/04/2018 01:18,07/04/2018 20:40,15/04/2018,
ZA-00018882,ZAC0001033,01/04/2018 18:08,COMPLETE,02/04/2018 05:50,03/04/2018 15:21,07/04/2018,
ZA-00018883,ZAC0006786,01/04/2018 09:47,COMPLETE,07/04/2018 04:06,09/04/2018 17:34,12/04/2018,
ZA-00018884,ZAC0017102,01/04/2018 22:59,COMPLETE,03/04/2018 19:51,06/04/2018 04:28,07/04/2018,LOYAL5
ZA-00018885,ZAC0003454,01/04/2018 10:46,COMPLETE,02/04/2018 06:29,10/04/2018 16:18,09/04/2018,
ZA-00018886,ZAC0012595,01/04/2018 16:26,COMPLETE,05/04/2018 08:39,07/04/2018 17:23,08/04/2018,
ZA-00018887,ZAC0022558,01/04/2018 16:18,COMPLETE,07/04/2018 02:24,17/04/2018 06:49,10/04/2018,
ZA-00018888,ZAC0020481,01/04/2018 09:35,COMPLETE,03/04/2018 11:56,09/04/2018 11:53,07/04/2018,
ZA-00018889,ZAC0010055,01/04/2018 20:15,COMPLETE,04/04/2018 02:11,13/04/2018 01:00,08/04/2018,WINTER15
ZA-00018890,ZAC0002504,01/04/2018 08:07,CANCELLED,,,,
ZA-00018891,ZAC0007563,01/04/2018 19:34,COMPLETE,05/04/2018 14:44,07/04/2018 15:43,08/04/2018,
ZA-00018892,ZAC0002773,01/04/2018 13:09,COMPLETE,02/04/2018 16:54,05/04/2018 12:07,06/04/2018,BULK20
ZA-00018893,ZAC0002027,01/04/2018 16:31,COMPLETE,08/04/2018 06:59,15/04/2018 09:36,12/04/2018,
ZA-00018894,ZAC0002733,01/04/2018 09:32,COMPLETE,04/04/2018 00:59,08/04/2018 22:49,14/04/2018,WELCOME10
ZA-00018895,ZAC0010162,01/04/2018 13:55,COMPLETE,06/04/2018 18:11,12/04/2018 23:08,13/04/2018,BULK20
ZA-00018896,ZAC0010045,01/04/2018 08:16,CANCELLED,,,,
ZA-00018897,ZAC0000040,01/04/2018 06:23,CANCELLED,,,,
ZA-00018898,ZAC0011359,02/04/2018 15:14,COMPLETE,03/04/2018 02:16,08/04/2018 04:23,07/04/2018,
ZA-00018899,ZAC0011666,02/04/2018 09:14,RETURNED,09/04/2018 20:45,13/04/2018 10:54,14/04/2018,
ZA-00018900,ZAC0020729,02/04/2018 07:17,COMPLETE,02/04/2018 15:50,07/04/2018 03:44,06/04/2018,WELCOME10
ZA-00018901,ZAC0004696,02/04/2018 09:09,COMPLETE,04/04/2018 15:30,10/04/2018 00:03,08/04/2018,
ZA-00018902,ZAC0001596,02/04/2018 10:26,COMPLETE,06/04/2018 04:09,09/04/2018 17:34,09/04/2018,
ZA-00018903,ZAC0007009,02/04/2018 22:50,COMPLETE,04/04/2018 04:19,07/04/2018 03:39,11/04/2018,
ZA-00018904,ZAC0019921,02/04/2018 16:36,COMPLETE,04/04/2018 18:49,11/04/2018 08:28,08/04/2018,
ZA-00018905,ZAC0010931,02/04/2018 08:08,COMPLETE,03/04/2018 17:12,06/04/2018 02:16,07/04/2018,
ZA-00018906,ZAC0004137,02/04/2018 09:31,COMPLETE,05/04/2018 12:05,12/04/2018 18:04,12/04/2018,
ZA-00018907,ZAC0020624,02/04/2018 12:29,COMPLETE,08/04/2018 15:00,13/04/2018 17:21,12/04/2018,
ZA-00018908,ZAC0018849,02/04/2018 19:18,COMPLETE,06/04/2018 03:26,07/04/2018 23:49,13/04/2018,
ZA-00018909,ZAC0001059,02/04/2018 20:35,COMPLETE,04/04/2018 13:14,11/04/2018 18:40,07/04/2018,
ZA-00018910,ZAC0006484,02/04/2018 17:21,COMPLETE,03/04/2018 22:47,07/04/2018 07:14,07/04/2018,
ZA-00018911,ZAC0022548,02/04/2018 07:05,COMPLETE,03/04/2018 13:21,10/04/2018 09:10,06/04/2018,
ZA-00018912,ZAC0002156,02/04/2018 18:38,COMPLETE,04/04/2018 18:39,06/04/2018 08:13,14/04/2018,
ZA-00018913,ZAC0018021,02/04/2018 19:02,COMPLETE,03/04/2018 00:40,06/04/2018 05:27,07/04/2018,
ZA-00018914,ZAC0006222,02/04/2018 18:26,COMPLETE,04/04/2018 11:45,10/04/2018 03:04,11/04/2018,
ZA-00018915,ZAC0009793,02/04/2018 11:59,COMPLETE,03/04/2018 21:44,06/04/2018 18:09,13/04/2018,
ZA-00018916,ZAC0023882,02/04/2018 19:52,COMPLETE,05/04/2018 19:31,10/04/2018 19:56,09/04/2018,FLASH25
ZA-00018917,ZAC0013530,02/04/2018 14:37,COMPLETE,06/04/2018 02:08,08/04/2018 19:12,11/04/2018,
ZA-00018918,ZAC0020729,02/04/2018 10:08,COMPLETE,03/04/2018 01:00,05/04/2018 22:53,06/04/2018,
ZA-00018919,ZAC0023472,02/04/2018 08:36,COMPLETE,03/04/2018 07:18,10/04/2018 00:15,07/04/2018,
ZA-00018920,ZAC0015146,02/04/2018 08:38,COMPLETE,02/04/2018 19:41,06/04/2018 19:57,06/04/2018,
ZA-00018921,ZAC0013873,02/04/2018 15:01,COMPLETE,05/04/2018 04:42,07/04/2018 22:55,12/04/2018,
ZA-00018922,ZAC0000549,02/04/2018 16:29,COMPLETE,09/04/2018 06:47,16/04/2018 15:37,14/04/2018,
ZA-00018923,ZAC0017768,02/04/2018 12:32,COMPLETE,05/04/2018 08:35,08/04/2018 02:46,15/04/2018,
ZA-00018924,ZAC0015923,02/04/2018 10:31,COMPLETE,06/04/2018 01:51,07/04/2018 13:39,13/04/2018,
ZA-00018925,ZAC0022521,02/04/2018 10:35,COMPLETE,04/04/2018 04:03,10/04/2018 04:35,11/04/2018,
ZA-00018926,ZAC0000688,02/04/2018 11:59,COMPLETE,04/04/2018 09:45,06/04/2018 21:50,09/04/2018,
ZA-00018927,ZAC0022813,02/04/2018 11:22,CANCELLED,,,,
ZA-00018928,ZAC0019474,02/04/2018 14:45,COMPLETE,09/04/2018 00:43,14/04/2018 01:24,16/04/2018,
ZA-00018929,ZAC0012213,02/04/2018 14:15,COMPLETE,03/04/2018 05:13,08/04/2018 12:28,08/04/2018,WINTER15
ZA-00018930,ZAC0000926,02/04/2018 15:16,COMPLETE,07/04/2018 00:06,08/04/2018 01:55,14/04/2018,FLASH25
ZA-00018931,ZAC0003631,02/04/2018 20:57,COMPLETE,05/04/2018 00:43,07/04/2018 03:28,15/04/2018,
ZA-00018932,ZAC0019771,02/04/2018 16:43,COMPLETE,04/04/2018 20:59,07/04/2018 10:42,14/04/2018,
ZA-00018933,ZAC0000987,02/04/2018 16:22,COMPLETE,05/04/2018 11:52,10/04/2018 21:15,09/04/2018,
ZA-00018934,ZAC0020320,02/04/2018 15:21,COMPLETE,05/04/2018 07:11,14/04/2018 01:44,12/04/2018,
ZA-00018935,ZAC0009483,02/04/2018 20:27,COMPLETE,04/04/2018 12:27,10/04/2018 11:01,07/04/2018,
ZA-00018936,ZAC0007289,02/04/2018 20:56,COMPLETE,04/04/2018 16:28,08/04/2018 18:18,09/04/2018,
ZA-00018937,ZAC0015611,02/04/2018 16:56,COMPLETE,02/04/2018 20:12,08/04/2018 13:18,06/04/2018,
ZA-00018938,ZAC0000479,02/04/2018 19:54,COMPLETE,08/04/2018 05:18,09/04/2018 23:07,18/04/2018,
ZA-00018939,ZAC0019505,02/04/2018 18:20,COMPLETE,06/04/2018 18:10,10/04/2018 13:20,11/04/2018,
ZA-00018940,ZAC0012079,02/04/2018 19:19,COMPLETE,04/04/2018 16:24,05/04/2018 19:50,08/04/2018,BULK20
ZA-00018941,ZAC0015564,02/04/2018 18:19,COMPLETE,06/04/2018 04:43,09/04/2018 14:38,09/04/2018,
ZA-00018942,ZAC0001811,02/04/2018 12:18,COMPLETE,03/04/2018 11:40,07/04/2018 21:10,07/04/2018,
ZA-00018943,ZAC0022497,02/04/2018 20:07,COMPLETE,04/04/2018 04:00,06/04/2018 18:16,14/04/2018,
ZA-00018944,ZAC0019099,02/04/2018 21:24,COMPLETE,04/04/2018 08:49,15/04/2018 01:28,07/04/2018,
ZA-00018945,ZAC0022277,02/04/2018 21:33,COMPLETE,04/04/2018 04:14,05/04/2018 11:37,09/04/2018,
ZA-00018946,ZAC0007820,02/04/2018 12:01,COMPLETE,04/04/2018 11:08,07/04/2018 10:54,07/04/2018,
ZA-00018947,ZAC0023185,02/04/2018 09:20,COMPLETE,04/04/2018 08:02,08/04/2018 08:39,09/04/2018,
ZA-00018948,ZAC0013619,02/04/2018 15:19,COMPLETE,06/04/2018 14:35,10/04/2018 04:21,10/04/2018,LOYAL5
ZA-00018949,ZAC0019255,02/04/2018 08:55,PENDING,,,,
ZA-00018950,ZAC0019419,02/04/2018 08:09,COMPLETE,03/04/2018 23:50,11/04/2018 15:39,07/04/2018,
ZA-00018951,ZAC0006030,02/04/2018 09:48,DISPATCHED,03/04/2018 20:12,,07/04/2018,BULK20
ZA-00018952,ZAC0023495,02/04/2018 06:35,COMPLETE,05/04/2018 11:33,07/04/2018 15:53,10/04/2018,
ZA-00018953,ZAC0018228,02/04/2018 20:32,COMPLETE,03/04/2018 03:50,06/04/2018 05:57,08/04/2018,FREESHIP
ZA-00018954,ZAC0002205,02/04/2018 10:35,COMPLETE,03/04/2018 17:08,04/04/2018 22:17,13/04/2018,
ZA-00018955,ZAC0005609,02/04/2018 09:46,COMPLETE,04/04/2018 14:26,06/04/2018 21:43,09/04/2018,
ZA-00018956,ZAC0006311,02/04/2018 15:52,COMPLETE,05/04/2018 18:20,10/04/2018 09:21,09/04/2018,WINTER15
ZA-00018957,ZAC0000386,02/04/2018 16:07,DISPATCHED,04/04/2018 14:16,,07/04/2018,
ZA-00018958,ZAC0023269,02/04/2018 20:07,COMPLETE,03/04/2018 21:57,12/04/2018 13:22,10/04/2018,WINTER15
ZA-00018959,ZAC0012848,02/04/2018 22:12,COMPLETE,04/04/2018 22:12,08/04/2018 03:58,08/04/2018,
ZA-00018960,ZAC0010757,02/04/2018 10:46,COMPLETE,05/04/2018 11:56,10/04/2018 00:20,09/04/2018,
ZA-00018961,ZAC0020027,02/04/2018 08:03,COMPLETE,02/04/2018 22:23,04/04/2018 21:12,06/04/2018,
ZA-00018962,ZAC0000441,02/04/2018 06:41,COMPLETE,03/04/2018 08:44,05/04/2018 00:14,06/04/2018,
ZA-00018963,ZAC0017469,02/04/2018 06:30,COMPLETE,02/04/2018 11:28,05/04/2018 05:24,05/04/2018,
ZA-00018964,ZAC0005125,02/04/2018 06:03,COMPLETE,02/04/2018 12:52,07/04/2018 10:36,07/04/2018,
ZA-00018965,ZAC0013509,02/04/2018 17:03,COMPLETE,04/04/2018 01:38,09/04/2018 03:59,09/04/2018,
ZA-00018966,ZAC0011588,02/04/2018 12:33,COMPLETE,06/04/2018 00:41,10/04/2018 09:12,13/04/2018,
ZA-00018967,ZAC0008364,02/04/2018 20:18,COMPLETE,03/04/2018 15:30,06/04/2018 03:44,10/04/2018,
ZA-00018968,ZAC0009988,02/04/2018 16:56,COMPLETE,04/04/2018 18:08,08/04/2018 10:18,09/04/2018,
ZA-00018969,ZAC0022047,02/04/2018 11:38,COMPLETE,03/04/2018 15:40,09/04/2018 02:00,08/04/2018,
ZA-00018970,ZAC0004251,02/04/2018 06:42,COMPLETE,04/04/2018 10:57,05/04/2018 08:48,14/04/2018,
ZA-00018971,ZAC0021625,02/04/2018 06:14,COMPLETE,05/04/2018 08:52,12/04/2018 21:38,12/04/2018,
ZA-00018972,ZAC0005827,03/04/2018 13:49,COMPLETE,05/04/2018 16:50,08/04/2018 14:11,09/04/2018,
ZA-00018973,ZAC0014853,03/04/2018 11:46,COMPLETE,04/04/2018 09:52,09/04/2018 23:20,14/04/2018,
ZA-00018974,ZAC0014133,03/04/2018 13:47,COMPLETE,03/04/2018 21:35,08/04/2018 22:28,08/04/2018,
ZA-00018975,ZAC0021593,03/04/2018 13:06,COMPLETE,04/04/2018 23:57,12/04/2018 05:47,14/04/2018,BULK20
ZA-00018976,ZAC0022934,03/04/2018 16:31,COMPLETE,04/04/2018 12:53,07/04/2018 06:18,09/04/2018,
ZA-00018977,ZAC0005912,03/04/2018 18:45,COMPLETE,06/04/2018 05:38,17/04/2018 06:11,10/04/2018,
ZA-00018978,ZAC0004680,03/04/2018 16:25,COMPLETE,04/04/2018 00:20,06/04/2018 00:19,09/04/2018,
ZA-00018979,ZAC0020606,03/04/2018 08:26,CANCELLED,,,,WELCOME10
ZA-00018980,ZAC0006696,03/04/2018 21:42,COMPLETE,05/04/2018 21:25,07/04/2018 01:38,09/04/2018,
ZA-00018981,ZAC0016118,03/04/2018 13:16,COMPLETE,05/04/2018 13:24,07/04/2018 11:51,09/04/2018,
ZA-00018982,ZAC0009291,03/04/2018 19:34,COMPLETE,04/04/2018 07:54,10/04/2018 04:57,07/04/2018,
ZA-00018983,ZAC0004255,03/04/2018 22:19,COMPLETE,06/04/2018 03:13,09/04/2018 18:24,09/04/2018,
ZA-00018984,ZAC0001575,03/04/2018 07:57,COMPLETE,03/04/2018 21:20,05/04/2018 09:09,07/04/2018,
ZA-00018985,ZAC0011150,03/04/2018 16:09,COMPLETE,05/04/2018 08:20,06/04/2018 13:18,09/04/2018,
ZA-00018986,ZAC0022267,03/04/2018 16:16,COMPLETE,05/04/2018 16:48,07/04/2018 09:23,09/04/2018,
ZA-00018987,ZAC0016007,03/04/2018 20:25,COMPLETE,07/04/2018 16:53,16/04/2018 14:22,10/04/2018,
ZA-00018988,ZAC0016994,03/04/2018 19:03,COMPLETE,05/04/2018 05:03,10/04/2018 02:45,08/04/2018,
ZA-00018989,ZAC0005501,03/04/2018 07:00,COMPLETE,03/04/2018 11:57,05/04/2018 22:50,08/04/2018,WELCOME10
ZA-00018990,ZAC0006432,03/04/2018 17:45,COMPLETE,05/04/2018 21:48,08/04/2018 23:09,09/04/2018,LOYAL5
ZA-00018991,ZAC0000851,03/04/2018 10:58,COMPLETE,04/04/2018 19:50,07/04/2018 01:22,09/04/2018,FLASH25
ZA-00018992,ZAC0013288,03/04/2018 21:00,COMPLETE,06/04/2018 06:18,15/04/2018 08:29,09/04/2018,
ZA-00018993,ZAC0004043,03/04/2018 15:27,COMPLETE,08/04/2018 03:48,14/04/2018 07:09,11/04/2018,
ZA-00018994,ZAC0019009,03/04/2018 19:01,COMPLETE,06/04/2018 17:24,10/04/2018 03:05,09/04/2018,BULK20
ZA-00018995,ZAC0005051,03/04/2018 18:13,COMPLETE,08/04/2018 18:15,16/04/2018 03:20,12/04/2018,
ZA-00018996,ZAC0008131,03/04/2018 11:21,COMPLETE,06/04/2018 03:16,11/04/2018 16:50,10/04/2018,
ZA-00018997,ZAC0019647,03/04/2018 21:03,COMPLETE,05/04/2018 21:30,18/04/2018 23:38,15/04/2018,
ZA-00018998,ZAC0018148,03/04/2018 08:30,PENDING,,,,
ZA-00018999,ZAC0010824,03/04/2018 11:56,COMPLETE,06/04/2018 17:02,11/04/2018 21:07,10/04/2018,
ZA-00019000,ZAC0015494,03/04/2018 16:20,COMPLETE,10/04/2018 04:57,14/04/2018 17:17,15/04/2018,
ZA-00019001,ZAC0015558,03/04/2018 07:55,COMPLETE,04/04/2018 14:54,09/04/2018 13:44,08/04/2018,FREESHIP
ZA-00019002,ZAC0015978,03/04/2018 10:21,COMPLETE,03/04/2018 23:17,07/04/2018 12:20,13/04/2018,
ZA-00019003,ZAC0012377,03/04/2018 21:01,COMPLETE,12/04/2018 23:19,16/04/2018 11:08,16/04/2018,
ZA-00019004,ZAC0004728,03/04/2018 08:25,COMPLETE,04/04/2018 12:17,06/04/2018 12:18,09/04/2018,
ZA-00019005,ZAC0020229,03/04/2018 08:26,COMPLETE,06/04/2018 13:55,20/04/2018 04:10,16/04/2018,BULK20
ZA-00019006,ZAC0006059,03/04/2018 21:44,COMPLETE,08/04/2018 02:06,13/04/2018 17:03,13/04/2018,
ZA-00019007,ZAC0003887,03/04/2018 22:00,COMPLETE,09/04/2018 11:22,15/04/2018 15:40,13/04/2018,
ZA-00019008,ZAC0019923,03/04/2018 15:07,COMPLETE,05/04/2018 20:14,07/04/2018 04:19,12/04/2018,
ZA-00019009,ZAC0014952,03/04/2018 18:57,COMPLETE,07/04/2018 07:34,11/04/2018 06:36,11/04/2018,
ZA-00019010,ZAC0011912,03/04/2018 13:13,COMPLETE,07/04/2018 07:53,16/04/2018 12:32,12/04/2018,WINTER15
ZA-00019011,ZAC0014400,03/04/2018 18:51,COMPLETE,04/04/2018 20:13,13/04/2018 15:07,09/04/2018,BULK20
ZA-00019012,ZAC0004768,03/04/2018 19:14,COMPLETE,10/04/2018 12:02,11/04/2018 07:45,15/04/2018,
ZA-00019013,ZAC0008326,03/04/2018 14:51,COMPLETE,05/04/2018 22:36,10/04/2018 03:12,10/04/2018,
ZA-00019014,ZAC0011333,03/04/2018 06:06,COMPLETE,03/04/2018 23:08,08/04/2018 09:37,13/04/2018,
ZA-00019015,ZAC0002480,03/04/2018 18:17,COMPLETE,04/04/2018 02:03,09/04/2018 18:28,08/04/2018,
ZA-00019016,ZAC0008972,03/04/2018 19:00,COMPLETE,06/04/2018 12:34,11/04/2018 18:45,09/04/2018,WELCOME10
ZA-00019017,ZAC0011185,03/04/2018 20:52,COMPLETE,05/04/2018 15:25,10/04/2018 11:54,10/04/2018,
ZA-00019018,ZAC0018403,03/04/2018 20:13,COMPLETE,04/04/2018 18:45,07/04/2018 23:20,11/04/2018,
ZA-00019019,ZAC0005644,03/04/2018 16:35,COMPLETE,04/04/2018 20:00,11/04/2018 16:56,14/04/2018,
ZA-00019020,ZAC0021239,03/04/2018 22:09,COMPLETE,06/04/2018 00:08,06/04/2018 08:44,13/04/2018,LOYAL5
ZA-00019021,ZAC0008485,03/04/2018 14:54,COMPLETE,06/04/2018 07:02,10/04/2018 11:02,10/04/2018,
ZA-00019022,ZAC0003107,03/04/2018 11:04,COMPLETE,07/04/2018 04:37,09/04/2018 14:03,12/04/2018,
ZA-00019023,ZAC0021633,03/04/2018 22:49,COMPLETE,04/04/2018 09:20,12/04/2018 00:57,09/04/2018,FREESHIP
ZA-00019024,ZAC0000311,03/04/2018 09:05,CANCELLED,,,,
ZA-00019025,ZAC0016654,03/04/2018 08:02,COMPLETE,05/04/2018 02:24,10/04/2018 02:13,08/04/2018,BULK20
ZA-00019026,ZAC0004203,03/04/2018 11:51,COMPLETE,05/04/2018 02:25,05/04/2018 13:56,15/04/2018,
ZA-00019027,ZAC0005651,03/04/2018 16:37,CANCELLED,,,,
ZA-00019028,ZAC0007956,03/04/2018 19:26,COMPLETE,04/04/2018 16:54,10/04/2018 09:59,07/04/2018,
ZA-00019029,ZAC0012890,03/04/2018 07:30,COMPLETE,04/04/2018 12:12,09/04/2018 08:20,09/04/2018,
ZA-00019030,ZAC0004723,03/04/2018 12:49,COMPLETE,05/04/2018 19:20,13/04/2018 01:20,15/04/2018,
ZA-00019031,ZAC0012761,03/04/2018 14:39,COMPLETE,04/04/2018 23:07,06/04/2018 19:49,08/04/2018,
ZA-00019032,ZAC0017269,03/04/2018 15:49,COMPLETE,05/04/2018 01:08,09/04/2018 03:55,10/04/2018,WINTER15
ZA-00019033,ZAC0007287,03/04/2018 08:44,COMPLETE,07/04/2018 10:54,08/04/2018 22:31,14/04/2018,
ZA-00019034,ZAC0019685,03/04/2018 19:49,COMPLETE,05/04/2018 13:55,08/04/2018 20:12,09/04/2018,LOYAL5
ZA-00019035,ZAC0001886,03/04/2018 10:02,COMPLETE,11/04/2018 11:46,16/04/2018 19:18,14/04/2018,
ZA-00019036,ZAC0007356,03/04/2018 13:38,COMPLETE,04/04/2018 11:10,06/04/2018 17:26,09/04/2018,
ZA-00019037,ZAC0012186,03/04/2018 20:29,COMPLETE,05/04/2018 00:02,08/04/2018 07:59,09/04/2018,
ZA-00019038,ZAC0009949,03/04/2018 22:47,COMPLETE,07/04/2018 01:31,13/04/2018 13:31,11/04/2018,WELCOME10
ZA-00019039,ZAC0010275,03/04/2018 07:35,COMPLETE,08/04/2018 02:58,15/04/2018 02:29,11/04/2018,
ZA-00019040,ZAC0017665,03/04/2018 12:26,COMPLETE,06/04/2018 18:31,09/04/2018 19:36,10/04/2018,LOYAL5
ZA-00019041,ZAC0005581,03/04/2018 10:53,COMPLETE,05/04/2018 05:48,06/04/2018 17:05,10/04/2018,
ZA-00019042,ZAC0016308,03/04/2018 09:00,COMPLETE,06/04/2018 22:43,10/04/2018 12:32,10/04/2018,BULK20
ZA-00019043,ZAC0012232,03/04/2018 17:59,COMPLETE,08/04/2018 06:47,22/04/2018 08:03,13/04/2018,
ZA-00019044,ZAC0012440,04/04/2018 21:07,COMPLETE,06/04/2018 01:20,10/04/2018 15:01,11/04/2018,
ZA-00019045,ZAC0001874,04/04/2018 11:00,COMPLETE,05/04/2018 17:05,13/04/2018 02:07,09/04/2018,FREESHIP
ZA-00019046,ZAC0009582,04/04/2018 18:34,CANCELLED,,,,
ZA-00019047,ZAC0011695,04/04/2018 11:57,COMPLETE,10/04/2018 11:30,12/04/2018 14:01,15/04/2018,
ZA-00019048,ZAC0009524,04/04/2018 06:31,COMPLETE,05/04/2018 08:57,07/04/2018 23:09,08/04/2018,
ZA-00019049,ZAC0022117,04/04/2018 14:32,COMPLETE,07/04/2018 11:38,08/04/2018 11:54,10/04/2018,FLASH25
ZA-00019050,ZAC0009318,04/04/2018 06:54,COMPLETE,06/04/2018 07:31,09/04/2018 14:16,11/04/2018,WINTER15
ZA-00019051,ZAC0004617,04/04/2018 14:32,COMPLETE,05/04/2018 00:34,08/04/2018 08:07,09/04/2018,
ZA-00019052,ZAC0004191,04/04/2018 08:09,COMPLETE,06/04/2018 23:33,11/04/2018 15:55,11/04/2018,
ZA-00019053,ZAC0014846,04/04/2018 09:50,COMPLETE,07/04/2018 01:53,13/04/2018 10:58,17/04/2018,
ZA-00019054,ZAC0020490,04/04/2018 08:22,COMPLETE,06/04/2018 22:57,10/04/2018 00:20,13/04/2018,
ZA-00019055,ZAC0010930,04/04/2018 11:51,PENDING,,,,BULK20
ZA-00019056,ZAC0010155,04/04/2018 17:05,COMPLETE,08/04/2018 14:44,12/04/2018 04:40,11/04/2018,
ZA-00019057,ZAC0000369,04/04/2018 22:15,PENDING,,,,
