ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00023310,ZAC0011619,01/06/2018 18:14,COMPLETE,04/06/2018 09:45,10/06/2018 00:52,11/06/2018,
ZA-00023311,ZAC0007723,01/06/2018 07:43,COMPLETE,04/06/2018 13:16,10/06/2018 06:03,11/06/2018,
ZA-00023312,ZAC0019807,01/06/2018 19:35,COMPLETE,02/06/2018 12:55,06/06/2018 13:18,07/06/2018,FREESHIP
ZA-00023313,ZAC0016195,01/06/2018 06:38,CANCELLED,,,,BULK20
ZA-00023314,ZAC0003711,01/06/2018 06:17,COMPLETE,02/06/2018 04:01,06/06/2018 15:46,05/06/2018,
ZA-00023315,ZAC0006543,01/06/2018 08:45,COMPLETE,02/06/2018 13:06,03/06/2018 02:14,06/06/2018,
ZA-00023316,ZAC0006873,01/06/2018 14:48,COMPLETE,03/06/2018 21:46,12/06/2018 17:41,08/06/2018,
ZA-00023317,ZAC0006776,01/06/2018 17:11,COMPLETE,03/06/2018 22:04,07/06/2018 17:39,07/06/2018,BULK20
ZA-00023318,ZAC0016605,01/06/2018 06:59,COMPLETE,01/06/2018 13:48,08/06/2018 02:58,05/06/2018,
ZA-00023319,ZAC0007598,01/06/2018 11:21,COMPLETE,03/06/2018 03:21,05/06/2018 15:12,08/06/2018,WINTER15
ZA-00023320,ZAC0003324,01/06/2018 20:14,COMPLETE,02/06/2018 15:35,03/06/2018 19:23,09/06/2018,
ZA-00023321,ZAC0020128,01/06/2018 12:38,COMPLETE,05/06/2018 09:00,06/06/2018 00:17,12/06/2018,
ZA-00023322,ZAC0019875,01/06/2018 17:38,COMPLETE,03/06/2018 04:01,07/06/2018 20:46,10/06/2018,
ZA-00023323,ZAC0006953,01/06/2018 19:31,COMPLETE,05/06/2018 15:58,07/06/2018 19:21,08/06/2018,
ZA-00023324,ZAC0006291,01/06/2018 20:07,COMPLETE,04/06/2018 18:14,08/06/2018 08:20,08/06/2018,
ZA-00023325,ZAC0001614,01/06/2018 21:30,COMPLETE,05/06/2018 08:31,07/06/2018 08:55,08/06/2018,
ZA-00023326,ZAC0019130,01/06/2018 22:16,COMPLETE,03/06/2018 03:35,09/06/2018 02:10,07/06/2018,
ZA-00023327,ZAC0004320,01/06/2018 10:13,COMPLETE,05/06/2018 01:25,06/06/2018 08:16,09/06/2018,
ZA-00023328,ZAC0003538,01/06/2018 14:03,COMPLETE,05/06/2018 14:28,17/06/2018 00:52,12/06/2018,
ZA-00023329,ZAC0003553,01/06/2018 21:31,COMPLETE,06/06/2018 07:12,08/06/2018 23:30,16/06/2018,
ZA-00023330,ZAC0006541,01/06/2018 11:07,COMPLETE,01/06/2018 20:35,04/06/2018 16:36,08/06/2018,
ZA-00023331,ZAC0017607,01/06/2018 12:31,COMPLETE,05/06/2018 02:21,07/06/2018 02:22,09/06/2018,
ZA-00023332,ZAC0000322,01/06/2018 13:25,CANCELLED,,,,
ZA-00023333,ZAC0000892,01/06/2018 22:47,COMPLETE,03/06/2018 04:31,09/06/2018 08:04,08/06/2018,
ZA-00023334,ZAC0019269,01/06/2018 12:57,COMPLETE,02/06/2018 14:50,07/06/2018 01:28,09/06/2018,
ZA-00023335,ZAC0000886,01/06/2018 20:59,COMPLETE,05/06/2018 08:29,10/06/2018 05:36,09/06/2018,
ZA-00023336,ZAC0018612,01/06/2018 09:05,COMPLETE,02/06/2018 12:05,05/06/2018 20:15,05/06/2018,
ZA-00023337,ZAC0003039,01/06/2018 14:41,COMPLETE,03/06/2018 19:03,13/06/2018 01:19,08/06/2018,BULK20
ZA-00023338,ZAC0001916,01/06/2018 17:58,COMPLETE,04/06/2018 16:16,10/06/2018 21:26,09/06/2018,
ZA-00023339,ZAC0009036,01/06/2018 10:16,COMPLETE,02/06/2018 07:51,05/06/2018 01:14,09/06/2018,
ZA-00023340,ZAC0003087,01/06/2018 12:34,COMPLETE,04/06/2018 02:58,09/06/2018 08:33,08/06/2018,
ZA-00023341,ZAC0013488,01/06/2018 10:55,COMPLETE,06/06/2018 07:35,13/06/2018 14:03,09/06/2018,
ZA-00023342,ZAC0011525,01/06/2018 19:23,DISPATCHED,05/06/2018 06:32,,08/06/2018,
ZA-00023343,ZAC0015944,01/06/2018 15:54,COMPLETE,02/06/2018 05:41,06/06/2018 09:52,06/06/2018,
ZA-00023344,ZAC0007291,01/06/2018 20:17,COMPLETE,02/06/2018 18:08,07/06/2018 14:47,07/06/2018,
ZA-00023345,ZAC0020129,01/06/2018 09:10,COMPLETE,04/06/2018 18:26,05/06/2018 21:23,08/06/2018,FREESHIP
ZA-00023346,ZAC0018890,01/06/2018 12:56,COMPLETE,02/06/2018 16:50,11/06/2018 17:05,12/06/2018,
ZA-00023347,ZAC0021983,01/06/2018 18:47,COMPLETE,05/06/2018 07:22,21/06/2018 08:17,10/06/2018,BULK20
ZA-00023348,ZAC0013925,01/06/2018 19:39,COMPLETE,05/06/2018 17:54,08/06/2018 08:41,09/06/2018,
ZA-00023349,ZAC0023623,01/06/2018 19:19,COMPLETE,02/06/2018 15:53,04/06/2018 17:05,06/06/2018,
ZA-00023350,ZAC0017160,01/06/2018 15:55,COMPLETE,04/06/2018 17:57,15/06/2018 09:06,08/06/2018,
ZA-00023351,ZAC0008733,01/06/2018 14:10,COMPLETE,02/06/2018 08:15,05/06/2018 08:04,09/06/2018,
ZA-00023352,ZAC0019617,01/06/2018 11:32,COMPLETE,04/06/2018 14:22,06/06/2018 01:38,09/06/2018,
ZA-00023353,ZAC0014341,01/06/2018 09:33,COMPLETE,02/06/2018 16:10,08/06/2018 14:06,09/06/2018,WELCOME10
ZA-00023354,ZAC0018239,01/06/2018 18:36,COMPLETE,02/06/2018 15:52,03/06/2018 07:41,06/06/2018,
ZA-00023355,ZAC0023701,01/06/2018 22:30,COMPLETE,06/06/2018 12:38,07/06/2018 20:52,10/06/2018,
ZA-00023356,ZAC0002625,01/06/2018 21:15,COMPLETE,04/06/2018 21:41,14/06/2018 16:58,11/06/2018,
ZA-00023357,ZAC0004640,01/06/2018 12:23,COMPLETE,02/06/2018 18:32,04/06/2018 16:35,06/06/2018,FREESHIP
ZA-00023358,ZAC0001785,01/06/2018 06:56,COMPLETE,06/06/2018 16:35,10/06/2018 19:34,11/06/2018,
ZA-00023359,ZAC0018074,01/06/2018 07:14,DISPATCHED,01/06/2018 19:59,,11/06/2018,
ZA-00023360,ZAC0023562,01/06/2018 19:02,COMPLETE,02/06/2018 01:58,08/06/2018 20:50,06/06/2018,
ZA-00023361,ZAC0006880,01/06/2018 08:24,COMPLETE,04/06/2018 08:17,10/06/2018 08:23,14/06/2018,
ZA-00023362,ZAC0002473,01/06/2018 18:10,COMPLETE,03/06/2018 22:59,07/06/2018 16:40,13/06/2018,
ZA-00023363,ZAC0020692,01/06/2018 11:14,COMPLETE,04/06/2018 03:01,08/06/2018 18:43,11/06/2018,
ZA-00023364,ZAC0015732,01/06/2018 11:36,COMPLETE,07/06/2018 07:41,10/06/2018 23:19,10/06/2018,
ZA-00023365,ZAC0013711,01/06/2018 06:11,COMPLETE,03/06/2018 16:47,05/06/2018 14:33,07/06/2018,FREESHIP
ZA-00023366,ZAC0001321,01/06/2018 10:28,COMPLETE,04/06/2018 10:20,10/06/2018 20:41,09/06/2018,
ZA-00023367,ZAC0001897,01/06/2018 21:46,COMPLETE,04/06/2018 03:43,07/06/2018 12:02,14/06/2018,
ZA-00023368,ZAC0002950,01/06/2018 14:46,COMPLETE,03/06/2018 17:06,06/06/2018 18:16,10/06/2018,WELCOME10
ZA-00023369,ZAC0007324,02/06/2018 14:07,COMPLETE,04/06/2018 02:20,09/06/2018 05:39,14/06/2018,
ZA-00023370,ZAC0008484,02/06/2018 13:28,COMPLETE,04/06/2018 06:10,11/06/2018 19:34,07/06/2018,
ZA-00023371,ZAC0008168,02/06/2018 08:30,COMPLETE,05/06/2018 03:05,07/06/2018 03:22,10/06/2018,FLASH25
ZA-00023372,ZAC0016268,02/06/2018 08:14,COMPLETE,02/06/2018 11:04,09/06/2018 22:57,09/06/2018,
ZA-00023373,ZAC0014312,02/06/2018 17:29,COMPLETE,05/06/2018 06:34,09/06/2018 01:35,12/06/2018,
ZA-00023374,ZAC0006985,02/06/2018 12:02,COMPLETE,02/06/2018 14:56,06/06/2018 07:53,05/06/2018,
ZA-00023375,ZAC0010093,02/06/2018 11:48,COMPLETE,03/06/2018 07:17,07/06/2018 22:59,08/06/2018,
ZA-00023376,ZAC0007511,02/06/2018 06:07,COMPLETE,06/06/2018 10:29,08/06/2018 07:58,11/06/2018,
ZA-00023377,ZAC0016473,02/06/2018 16:17,COMPLETE,04/06/2018 09:16,06/06/2018 18:53,07/06/2018,
ZA-00023378,ZAC0011377,02/06/2018 09:11,COMPLETE,02/06/2018 20:45,04/06/2018 00:00,05/06/2018,FLASH25
ZA-00023379,ZAC0009160,02/06/2018 06:47,COMPLETE,03/06/2018 07:35,05/06/2018 11:27,10/06/2018,
ZA-00023380,ZAC0010399,02/06/2018 19:00,COMPLETE,04/06/2018 21:17,06/06/2018 22:15,11/06/2018,
ZA-00023381,ZAC0003052,02/06/2018 11:58,COMPLETE,08/06/2018 20:17,16/06/2018 08:04,13/06/2018,
ZA-00023382,ZAC0002121,02/06/2018 10:35,CANCELLED,,,,
ZA-00023383,ZAC0023626,02/06/2018 11:58,COMPLETE,06/06/2018 00:02,16/06/2018 06:28,10/06/2018,
ZA-00023384,ZAC0016660,02/06/2018 15:29,COMPLETE,05/06/2018 00:56,10/06/2018 19:45,15/06/2018,
ZA-00023385,ZAC0011699,02/06/2018 09:03,COMPLETE,02/06/2018 14:09,06/06/2018 12:47,06/06/2018,
ZA-00023386,ZAC0002660,02/06/2018 20:26,COMPLETE,05/06/2018 12:20,14/06/2018 07:37,08/06/2018,FLASH25
ZA-00023387,ZAC0016912,02/06/2018 16:02,COMPLETE,03/06/2018 11:16,05/06/2018 22:28,07/06/2018,
ZA-00023388,ZAC0002249,02/06/2018 08:42,COMPLETE,02/06/2018 14:14,04/06/2018 22:21,06/06/2018,
ZA-00023389,ZAC0008219,02/06/2018 11:53,COMPLETE,04/06/2018 20:04,08/06/2018 06:31,08/06/2018,
ZA-00023390,ZAC0008358,02/06/2018 08:12,COMPLETE,04/06/2018 21:25,06/06/2018 22:00,07/06/2018,WELCOME10
ZA-00023391,ZAC0009270,02/06/2018 15:48,COMPLETE,04/06/2018 04:46,18/06/2018 06:18,08/06/2018,FREESHIP
ZA-00023392,ZAC0011014,02/06/2018 22:00,COMPLETE,04/06/2018 16:48,07/06/2018 02:24,08/06/2018,BULK20
ZA-00023393,ZAC0021844,02/06/2018 15:17,COMPLETE,04/06/2018 17:20,04/06/2018 22:46,14/06/2018,
ZA-00023394,ZAC0007286,02/06/2018 17:51,COMPLETE,03/06/2018 12:16,08/06/2018 02:26,06/06/2018,
ZA-00023395,ZAC0014576,02/06/2018 07:01,COMPLETE,02/06/2018 16:38,02/06/2018 22:08,12/06/2018,FLASH25
ZA-00023396,ZAC0007228,02/06/2018 14:30,COMPLETE,05/06/2018 09:35,12/06/2018 22:26,08/06/2018,
ZA-00023397,ZAC0017482,02/06/2018 12:38,COMPLETE,03/06/2018 22:40,12/06/2018 08:21,07/06/2018,
ZA-00023398,ZAC0003126,02/06/2018 08:26,COMPLETE,02/06/2018 17:27,07/06/2018 11:17,06/06/2018,LOYAL5
ZA-00023399,ZAC0021882,02/06/2018 14:54,COMPLETE,04/06/2018 20:25,09/06/2018 00:21,11/06/2018,
ZA-00023400,ZAC0005522,02/06/2018 08:29,COMPLETE,08/06/2018 00:34,10/06/2018 22:09,11/06/2018,
ZA-00023401,ZAC0000668,02/06/2018 17:24,COMPLETE,03/06/2018 21:40,09/06/2018 13:27,10/06/2018,
ZA-00023402,ZAC0023977,02/06/2018 09:33,CANCELLED,,,,
ZA-00023403,ZAC0015337,02/06/2018 11:46,COMPLETE,07/06/2018 20:49,16/06/2018 11:44,12/06/2018,FLASH25
ZA-00023404,ZAC0000788,02/06/2018 16:53,COMPLETE,03/06/2018 13:05,08/06/2018 11:49,07/06/2018,
ZA-00023405,ZAC0002625,02/06/2018 12:41,COMPLETE,08/06/2018 18:49,17/06/2018 20:09,12/06/2018,
ZA-00023406,ZAC0014022,02/06/2018 09:17,COMPLETE,04/06/2018 07:30,14/06/2018 16:46,08/06/2018,
ZA-00023407,ZAC0008227,02/06/2018 11:49,COMPLETE,07/06/2018 09:51,09/06/2018 22:45,10/06/2018,FLASH25
ZA-00023408,ZAC0022605,02/06/2018 06:23,COMPLETE,03/06/2018 04:47,06/06/2018 18:44,08/06/2018,LOYAL5
ZA-00023409,ZAC0021725,02/06/2018 21:01,COMPLETE,03/06/2018 13:46,06/06/2018 12:23,13/06/2018,
ZA-00023410,ZAC0013105,02/06/2018 14:58,COMPLETE,03/06/2018 07:11,05/06/2018 18:42,08/06/2018,
ZA-00023411,ZAC0011467,02/06/2018 17:49,COMPLETE,03/06/2018 02:08,05/06/2018 05:03,07/06/2018,FLASH25
ZA-00023412,ZAC0000237,02/06/2018 14:11,COMPLETE,03/06/2018 20:17,05/06/2018 07:31,07/06/2018,WINTER15
ZA-00023413,ZAC0009775,02/06/2018 19:57,CANCELLED,,,,LOYAL5
ZA-00023414,ZAC0019696,02/06/2018 22:03,COMPLETE,05/06/2018 06:27,08/06/2018 12:21,12/06/2018,
ZA-00023415,ZAC0021122,02/06/2018 11:03,COMPLETE,04/06/2018 02:04,11/06/2018 10:12,07/06/2018,
ZA-00023416,ZAC0018609,02/06/2018 07:33,COMPLETE,03/06/2018 01:27,06/06/2018 04:51,07/06/2018,
ZA-00023417,ZAC0009835,02/06/2018 09:00,COMPLETE,10/06/2018 03:52,13/06/2018 12:15,17/06/2018,
ZA-00023418,ZAC0023124,02/06/2018 15:20,COMPLETE,04/06/2018 04:33,05/06/2018 19:58,11/06/2018,
ZA-00023419,ZAC0007395,02/06/2018 14:14,COMPLETE,05/06/2018 07:50,11/06/2018 09:55,09/06/2018,
ZA-00023420,ZAC0017253,02/06/2018 17:06,COMPLETE,03/06/2018 19:38,08/06/2018 07:42,08/06/2018,
ZA-00023421,ZAC0011537,02/06/2018 19:59,COMPLETE,03/06/2018 18:33,08/06/2018 16:08,07/06/2018,FLASH25
ZA-00023422,ZAC0002925,02/06/2018 07:12,PENDING,,,,WINTER15
ZA-00023423,ZAC0020183,02/06/2018 10:42,COMPLETE,02/06/2018 21:40,09/06/2018 13:36,07/06/2018,BULK20
ZA-00023424,ZAC0018381,02/06/2018 16:25,COMPLETE,04/06/2018 12:46,06/06/2018 11:10,08/06/2018,WELCOME10
ZA-00023425,ZAC0009231,02/06/2018 15:30,COMPLETE,03/06/2018 13:28,08/06/2018 21:49,06/06/2018,
ZA-00023426,ZAC0022170,02/06/2018 22:42,COMPLETE,04/06/2018 06:55,07/06/2018 16:28,11/06/2018,FLASH25
ZA-00023427,ZAC0013764,02/06/2018 09:29,COMPLETE,06/06/2018 13:42,08/06/2018 15:48,11/06/2018,
ZA-00023428,ZAC0005484,02/06/2018 11:36,COMPLETE,05/06/2018 07:11,08/06/2018 13:39,12/06/2018,
ZA-00023429,ZAC0006228,02/06/2018 22:41,COMPLETE,04/06/2018 10:11,05/06/2018 19:16,09/06/2018,
ZA-00023430,ZAC0008280,02/06/2018 15:45,COMPLETE,05/06/2018 03:59,19/06/2018 10:23,15/06/2018,
ZA-00023431,ZAC0017716,02/06/2018 15:49,COMPLETE,04/06/2018 07:10,07/06/2018 00:28,08/06/2018,
ZA-00023432,ZAC0005239,02/06/2018 16:26,PENDING,,,,WINTER15
ZA-00023433,ZAC0011314,02/06/2018 15:18,COMPLETE,03/06/2018 22:20,07/06/2018 08:53,10/06/2018,
ZA-00023434,ZAC0023393,02/06/2018 12:42,COMPLETE,03/06/2018 06:26,04/06/2018 15:01,06/06/2018,BULK20
ZA-00023435,ZAC0014236,02/06/2018 10:20,CANCELLED,,,,
ZA-00023436,ZAC0004969,02/06/2018 18:23,COMPLETE,03/06/2018 19:32,05/06/2018 03:44,13/06/2018,
ZA-00023437,ZAC0002333,02/06/2018 11:38,COMPLETE,06/06/2018 03:07,08/06/2018 08:31,10/06/2018,
ZA-00023438,ZAC0009712,02/06/2018 09:46,COMPLETE,02/06/2018 22:34,10/06/2018 06:51,05/06/2018,FREESHIP
ZA-00023439,ZAC0012146,02/06/2018 06:57,COMPLETE,07/06/2018 10:33,15/06/2018 06:25,12/06/2018,FREESHIP
ZA-00023440,ZAC0003294,02/06/2018 09:05,CANCELLED,,,,
ZA-00023441,ZAC0004379,02/06/2018 14:26,COMPLETE,05/06/2018 12:18,11/06/2018 20:34,08/06/2018,
ZA-00023442,ZAC0009870,02/06/2018 13:09,COMPLETE,05/06/2018 06:39,11/06/2018 20:11,09/06/2018,WELCOME10
ZA-00023443,ZAC0014708,02/06/2018 22:56,COMPLETE,04/06/2018 15:29,08/06/2018 02:20,11/06/2018,
ZA-00023444,ZAC0021776,02/06/2018 19:42,COMPLETE,03/06/2018 13:14,10/06/2018 07:45,08/06/2018,
ZA-00023445,ZAC0006674,02/06/2018 22:49,COMPLETE,06/06/2018 00:42,10/06/2018 10:28,11/06/2018,WINTER15
ZA-00023446,ZAC0009560,02/06/2018 18:22,DISPATCHED,04/06/2018 18:53,,11/06/2018,
ZA-00023447,ZAC0006971,02/06/2018 21:31,COMPLETE,03/06/2018 22:34,04/06/2018 16:57,07/06/2018,
ZA-00023448,ZAC0010033,02/06/2018 22:52,COMPLETE,06/06/2018 14:20,11/06/2018 23:36,09/06/2018,
ZA-00023449,ZAC0003117,02/06/2018 16:45,COMPLETE,05/06/2018 05:11,10/06/2018 16:34,10/06/2018,
ZA-00023450,ZAC0000088,02/06/2018 22:14,COMPLETE,08/06/2018 16:15,12/06/2018 11:19,13/06/2018,
ZA-00023451,ZAC0006822,03/06/2018 20:49,COMPLETE,05/06/2018 00:00,07/06/2018 15:02,08/06/2018,
ZA-00023452,ZAC0000853,03/06/2018 13:06,COMPLETE,04/06/2018 10:01,14/06/2018 05:40,11/06/2018,
ZA-00023453,ZAC0017077,03/06/2018 11:53,COMPLETE,05/06/2018 17:54,07/06/2018 09:24,09/06/2018,LOYAL5
ZA-00023454,ZAC0021691,03/06/2018 07:31,COMPLETE,04/06/2018 16:16,07/06/2018 18:43,11/06/2018,
ZA-00023455,ZAC0014807,03/06/2018 21:07,COMPLETE,05/06/2018 09:56,06/06/2018 14:49,09/06/2018,
ZA-00023456,ZAC0021163,03/06/2018 08:47,COMPLETE,05/06/2018 16:39,10/06/2018 21:32,09/06/2018,
ZA-00023457,ZAC0014229,03/06/2018 13:53,CANCELLED,,,,
ZA-00023458,ZAC0010181,03/06/2018 10:28,COMPLETE,04/06/2018 14:50,08/06/2018 14:55,09/06/2018,
ZA-00023459,ZAC0020587,03/06/2018 17:52,COMPLETE,09/06/2018 20:54,13/06/2018 05:57,19/06/2018,WELCOME10
ZA-00023460,ZAC0018485,03/06/2018 06:53,COMPLETE,05/06/2018 12:36,10/06/2018 11:54,12/06/2018,
ZA-00023461,ZAC0017045,03/06/2018 20:18,COMPLETE,05/06/2018 21:44,08/06/2018 09:15,10/06/2018,BULK20
ZA-00023462,ZAC0016862,03/06/2018 22:55,COMPLETE,08/06/2018 00:55,10/06/2018 17:12,11/06/2018,
ZA-00023463,ZAC0013032,03/06/2018 12:33,COMPLETE,07/06/2018 00:38,08/06/2018 00:53,11/06/2018,
ZA-00023464,ZAC0018115,03/06/2018 08:00,COMPLETE,04/06/2018 19:24,07/06/2018 00:43,08/06/2018,
ZA-00023465,ZAC0002419,03/06/2018 06:18,COMPLETE,03/06/2018 09:57,10/06/2018 13:47,08/06/2018,
ZA-00023466,ZAC0005512,03/06/2018 15:15,COMPLETE,03/06/2018 18:29,10/06/2018 14:00,07/06/2018,
ZA-00023467,ZAC0016474,03/06/2018 06:08,COMPLETE,06/06/2018 09:54,11/06/2018 07:40,10/06/2018,
ZA-00023468,ZAC0020172,03/06/2018 19:02,PENDING,,,,
ZA-00023469,ZAC0008534,03/06/2018 19:07,COMPLETE,06/06/2018 09:04,15/06/2018 13:46,11/06/2018,
ZA-00023470,ZAC0016213,03/06/2018 09:50,COMPLETE,03/06/2018 20:01,07/06/2018 19:50,10/06/2018,BULK20
ZA-00023471,ZAC0020922,03/06/2018 14:20,COMPLETE,04/06/2018 14:21,10/06/2018 22:37,14/06/2018,
ZA-00023472,ZAC0019938,03/06/2018 08:22,COMPLETE,06/06/2018 16:17,16/06/2018 03:53,09/06/2018,LOYAL5
ZA-00023473,ZAC0009863,03/06/2018 08:15,COMPLETE,05/06/2018 05:12,16/06/2018 22:21,09/06/2018,
ZA-00023474,ZAC0004193,03/06/2018 17:55,COMPLETE,05/06/2018 20:07,18/06/2018 19:36,09/06/2018,BULK20
ZA-00023475,ZAC0009441,03/06/2018 13:14,COMPLETE,08/06/2018 03:15,16/06/2018 12:22,12/06/2018,
ZA-00023476,ZAC0009997,03/06/2018 11:16,COMPLETE,07/06/2018 09:12,22/06/2018 22:40,14/06/2018,
ZA-00023477,ZAC0010224,03/06/2018 17:45,COMPLETE,04/06/2018 20:50,14/06/2018 22:44,08/06/2018,
ZA-00023478,ZAC0018647,03/06/2018 06:00,COMPLETE,04/06/2018 06:19,06/06/2018 05:07,07/06/2018,
ZA-00023479,ZAC0019705,03/06/2018 21:24,COMPLETE,07/06/2018 08:47,10/06/2018 02:40,11/06/2018,
ZA-00023480,ZAC0015649,03/06/2018 07:05,COMPLETE,04/06/2018 06:16,07/06/2018 18:20,11/06/2018,
ZA-00023481,ZAC0020463,03/06/2018 11:11,COMPLETE,04/06/2018 16:46,10/06/2018 09:02,08/06/2018,
ZA-00023482,ZAC0010313,03/06/2018 19:35,COMPLETE,05/06/2018 13:11,13/06/2018 07:20,12/06/2018,
ZA-00023483,ZAC0011858,03/06/2018 07:46,COMPLETE,05/06/2018 19:31,08/06/2018 16:42,08/06/2018,
ZA-00023484,ZAC0023277,03/06/2018 06:50,COMPLETE,03/06/2018 23:50,07/06/2018 04:46,08/06/2018,
ZA-00023485,ZAC0023230,03/06/2018 10:01,COMPLETE,06/06/2018 21:47,13/06/2018 09:57,10/06/2018,FREESHIP
ZA-00023486,ZAC0022492,03/06/2018 13:05,COMPLETE,06/06/2018 07:06,08/06/2018 10:25,11/06/2018,
ZA-00023487,ZAC0002922,03/06/2018 22:59,COMPLETE,07/06/2018 04:15,10/06/2018 01:38,17/06/2018,
ZA-00023488,ZAC0011482,03/06/2018 11:42,COMPLETE,03/06/2018 22:12,06/06/2018 00:09,10/06/2018,
ZA-00023489,ZAC0004731,03/06/2018 06:01,COMPLETE,07/06/2018 12:52,11/06/2018 03:17,17/06/2018,
ZA-00023490,ZAC0022537,03/06/2018 17:48,COMPLETE,06/06/2018 06:35,06/06/2018 13:06,11/06/2018,
ZA-00023491,ZAC0005193,03/06/2018 13:28,COMPLETE,05/06/2018 04:55,08/06/2018 02:33,08/06/2018,WELCOME10
ZA-00023492,ZAC0010488,03/06/2018 16:24,CANCELLED,,,,
ZA-00023493,ZAC0007387,03/06/2018 21:40,COMPLETE,04/06/2018 14:54,09/06/2018 02:26,09/06/2018,
ZA-00023494,ZAC0023564,03/06/2018 13:43,COMPLETE,05/06/2018 08:39,23/06/2018 17:46,09/06/2018,
ZA-00023495,ZAC0018714,03/06/2018 19:17,COMPLETE,04/06/2018 23:57,12/06/2018 11:52,09/06/2018,
ZA-00023496,ZAC0005091,03/06/2018 20:53,CANCELLED,,,,
ZA-00023497,ZAC0016685,03/06/2018 12:08,COMPLETE,04/06/2018 17:53,06/06/2018 03:04,09/06/2018,FLASH25
ZA-00023498,ZAC0011632,03/06/2018 09:27,COMPLETE,07/06/2018 14:37,12/06/2018 21:13,12/06/2018,
ZA-00023499,ZAC0001714,03/06/2018 07:40,COMPLETE,04/06/2018 20:16,22/06/2018 11:47,11/06/2018,
ZA-00023500,ZAC0019644,03/06/2018 07:41,CANCELLED,,,,
ZA-00023501,ZAC0009943,03/06/2018 22:19,COMPLETE,08/06/2018 14:43,17/06/2018 20:28,11/06/2018,
ZA-00023502,ZAC0017908,03/06/2018 08:42,COMPLETE,07/06/2018 06:07,11/06/2018 10:53,17/06/2018,
ZA-00023503,ZAC0002825,03/06/2018 08:48,COMPLETE,07/06/2018 12:53,10/06/2018 14:31,11/06/2018,
ZA-00023504,ZAC0014757,03/06/2018 10:41,COMPLETE,05/06/2018 15:19,12/06/2018 17:48,12/06/2018,
ZA-00023505,ZAC0004219,03/06/2018 14:57,RETURNED,05/06/2018 04:38,11/06/2018 03:43,09/06/2018,
ZA-00023506,ZAC0004419,03/06/2018 13:14,COMPLETE,06/06/2018 05:01,14/06/2018 04:30,10/06/2018,
ZA-00023507,ZAC0013655,03/06/2018 09:48,COMPLETE,04/06/2018 01:20,07/06/2018 16:19,07/06/2018,
ZA-00023508,ZAC0018387,03/06/2018 20:55,COMPLETE,05/06/2018 00:44,08/06/2018 23:54,10/06/2018,FREESHIP
ZA-00023509,ZAC0023472,03/06/2018 09:04,COMPLETE,05/06/2018 18:42,10/06/2018 21:01,08/06/2018,
ZA-00023510,ZAC0021551,03/06/2018 12:05,DISPATCHED,04/06/2018 05:01,,08/06/2018,
ZA-00023511,ZAC0000558,03/06/2018 17:54,COMPLETE,04/06/2018 21:14,09/06/2018 17:44,07/06/2018,
ZA-00023512,ZAC0019865,03/06/2018 12:31,COMPLETE,05/06/2018 14:14,10/06/2018 16:06,15/06/2018,LOYAL5
