ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00025590,ZAC0004122,01/07/2018 14:20,COMPLETE,02/07/2018 14:33,07/07/2018 02:27,06/07/2018,
ZA-00025591,ZAC0002302,01/07/2018 21:12,COMPLETE,04/07/2018 10:27,05/07/2018 04:45,14/07/2018,
ZA-00025592,ZAC0003540,01/07/2018 21:12,COMPLETE,03/07/2018 06:25,05/07/2018 12:38,07/07/2018,
ZA-00025593,ZAC0006876,01/07/2018 17:10,COMPLETE,03/07/2018 14:46,05/07/2018 15:43,07/07/2018,
ZA-00025594,ZAC0012108,01/07/2018 12:59,COMPLETE,04/07/2018 16:38,06/07/2018 06:25,08/07/2018,
ZA-00025595,ZAC0019268,01/07/2018 21:35,COMPLETE,05/07/2018 13:04,11/07/2018 23:43,09/07/2018,
ZA-00025596,ZAC0017713,01/07/2018 07:28,COMPLETE,04/07/2018 12:46,12/07/2018 10:36,09/07/2018,
ZA-00025597,ZAC0020221,01/07/2018 09:04,COMPLETE,05/07/2018 15:29,10/07/2018 21:40,09/07/2018,
ZA-00025598,ZAC0009318,01/07/2018 19:06,COMPLETE,02/07/2018 00:38,04/07/2018 07:58,07/07/2018,
ZA-00025599,ZAC0002766,01/07/2018 17:15,COMPLETE,03/07/2018 22:49,06/07/2018 14:14,07/07/2018,
ZA-00025600,ZAC0014303,01/07/2018 18:55,COMPLETE,06/07/2018 01:17,09/07/2018 04:37,11/07/2018,
ZA-00025601,ZAC0007869,01/07/2018 08:59,COMPLETE,03/07/2018 03:40,06/07/2018 02:58,06/07/2018,
ZA-00025602,ZAC0017440,01/07/2018 14:02,DISPATCHED,03/07/2018 13:42,,06/07/2018,
ZA-00025603,ZAC0006189,01/07/2018 07:20,COMPLETE,02/07/2018 00:26,10/07/2018 18:42,06/07/2018,
ZA-00025604,ZAC0018556,01/07/2018 21:09,COMPLETE,03/07/2018 20:36,09/07/2018 15:43,13/07/2018,
ZA-00025605,ZAC0023503,01/07/2018 20:39,COMPLETE,06/07/2018 03:09,12/07/2018 18:25,10/07/2018,
ZA-00025606,ZAC0018991,01/07/2018 09:09,COMPLETE,03/07/2018 09:02,06/07/2018 10:43,10/07/2018,
ZA-00025607,ZAC0004939,01/07/2018 19:46,COMPLETE,02/07/2018 12:58,06/07/2018 09:13,07/07/2018,
ZA-00025608,ZAC0017819,01/07/2018 14:04,COMPLETE,02/07/2018 05:48,05/07/2018 05:41,06/07/2018,FREESHIP
ZA-00025609,ZAC0009348,01/07/2018 17:02,DISPATCHED,03/07/2018 07:00,,07/07/2018,BULK20
ZA-00025610,ZAC0023617,01/07/2018 21:44,COMPLETE,02/07/2018 07:29,05/07/2018 19:53,07/07/2018,WELCOME10
ZA-00025611,ZAC0011472,01/07/2018 09:25,COMPLETE,02/07/2018 12:14,08/07/2018 20:52,12/07/2018,WELCOME10
ZA-00025612,ZAC0010769,01/07/2018 14:20,COMPLETE,02/07/2018 10:24,04/07/2018 23:19,05/07/2018,
ZA-00025613,ZAC0021231,01/07/2018 15:06,COMPLETE,03/07/2018 08:02,09/07/2018 21:08,07/07/2018,
ZA-00025614,ZAC0008849,01/07/2018 12:34,COMPLETE,03/07/2018 05:01,03/07/2018 16:16,07/07/2018,
ZA-00025615,ZAC0021257,01/07/2018 06:18,COMPLETE,03/07/2018 16:10,05/07/2018 21:21,06/07/2018,WELCOME10
ZA-00025616,ZAC0001530,01/07/2018 17:11,COMPLETE,02/07/2018 18:24,04/07/2018 23:13,07/07/2018,
ZA-00025617,ZAC0009631,01/07/2018 16:06,COMPLETE,02/07/2018 20:50,07/07/2018 12:34,07/07/2018,
ZA-00025618,ZAC0013028,01/07/2018 11:12,COMPLETE,02/07/2018 20:56,05/07/2018 14:30,09/07/2018,
ZA-00025619,ZAC0003843,01/07/2018 22:38,COMPLETE,04/07/2018 05:41,13/07/2018 03:56,09/07/2018,
ZA-00025620,ZAC0003405,01/07/2018 11:34,COMPLETE,03/07/2018 21:14,07/07/2018 13:40,10/07/2018,
ZA-00025621,ZAC0006052,01/07/2018 22:02,RETURNED,03/07/2018 07:27,06/07/2018 17:28,07/07/2018,WINTER15
ZA-00025622,ZAC0014813,01/07/2018 22:17,COMPLETE,04/07/2018 15:30,18/07/2018 00:46,07/07/2018,
ZA-00025623,ZAC0022743,01/07/2018 22:54,COMPLETE,03/07/2018 09:41,06/07/2018 02:21,08/07/2018,
ZA-00025624,ZAC0021546,01/07/2018 07:41,COMPLETE,02/07/2018 23:15,04/07/2018 17:09,09/07/2018,BULK20
ZA-00025625,ZAC0011060,01/07/2018 16:12,COMPLETE,02/07/2018 06:28,03/07/2018 05:47,06/07/2018,FREESHIP
ZA-00025626,ZAC0020094,01/07/2018 19:31,COMPLETE,05/07/2018 12:28,06/07/2018 18:39,15/07/2018,FLASH25
ZA-00025627,ZAC0018385,01/07/2018 18:38,COMPLETE,03/07/2018 18:56,07/07/2018 19:27,08/07/2018,FREESHIP
ZA-00025628,ZAC0002165,01/07/2018 07:20,COMPLETE,02/07/2018 16:56,04/07/2018 21:50,06/07/2018,
ZA-00025629,ZAC0023876,01/07/2018 14:50,COMPLETE,03/07/2018 14:17,06/07/2018 17:15,07/07/2018,
ZA-00025630,ZAC0022839,01/07/2018 12:56,COMPLETE,01/07/2018 23:32,11/07/2018 09:06,08/07/2018,
ZA-00025631,ZAC0013634,01/07/2018 15:29,COMPLETE,02/07/2018 21:12,07/07/2018 08:35,06/07/2018,
ZA-00025632,ZAC0019964,01/07/2018 18:07,COMPLETE,02/07/2018 18:38,09/07/2018 04:19,06/07/2018,
ZA-00025633,ZAC0023169,01/07/2018 07:26,COMPLETE,02/07/2018 16:58,03/07/2018 23:46,07/07/2018,WINTER15
ZA-00025634,ZAC0012928,02/07/2018 22:50,COMPLETE,09/07/2018 07:03,12/07/2018 22:53,14/07/2018,FLASH25
ZA-00025635,ZAC0023406,02/07/2018 14:47,COMPLETE,12/07/2018 05:43,16/07/2018 22:38,19/07/2018,
ZA-00025636,ZAC0023980,02/07/2018 12:52,COMPLETE,03/07/2018 02:48,10/07/2018 02:56,08/07/2018,
ZA-00025637,ZAC0019378,02/07/2018 21:58,COMPLETE,04/07/2018 08:25,16/07/2018 14:31,07/07/2018,
ZA-00025638,ZAC0015569,02/07/2018 19:18,COMPLETE,04/07/2018 04:54,07/07/2018 20:41,08/07/2018,
ZA-00025639,ZAC0002381,02/07/2018 22:31,COMPLETE,06/07/2018 09:47,08/07/2018 17:17,11/07/2018,
ZA-00025640,ZAC0018867,02/07/2018 22:11,COMPLETE,04/07/2018 06:34,13/07/2018 16:49,08/07/2018,
ZA-00025641,ZAC0023253,02/07/2018 08:23,COMPLETE,05/07/2018 04:39,07/07/2018 15:42,09/07/2018,
ZA-00025642,ZAC0003549,02/07/2018 18:52,COMPLETE,05/07/2018 15:17,14/07/2018 17:59,09/07/2018,
ZA-00025643,ZAC0006082,02/07/2018 08:43,COMPLETE,05/07/2018 09:55,06/07/2018 11:18,08/07/2018,
ZA-00025644,ZAC0017244,02/07/2018 06:57,COMPLETE,04/07/2018 01:29,11/07/2018 07:32,07/07/2018,
ZA-00025645,ZAC0019604,02/07/2018 11:09,COMPLETE,03/07/2018 04:17,09/07/2018 05:30,07/07/2018,
ZA-00025646,ZAC0017725,02/07/2018 06:14,COMPLETE,04/07/2018 02:51,11/07/2018 01:06,09/07/2018,
ZA-00025647,ZAC0016101,02/07/2018 10:02,COMPLETE,04/07/2018 21:58,12/07/2018 00:41,11/07/2018,
ZA-00025648,ZAC0006891,02/07/2018 14:57,COMPLETE,03/07/2018 04:46,04/07/2018 02:25,08/07/2018,
ZA-00025649,ZAC0000841,02/07/2018 09:41,COMPLETE,04/07/2018 18:43,07/07/2018 18:20,08/07/2018,
ZA-00025650,ZAC0000501,02/07/2018 09:16,COMPLETE,03/07/2018 22:16,09/07/2018 11:15,08/07/2018,
ZA-00025651,ZAC0008335,02/07/2018 08:24,COMPLETE,04/07/2018 03:46,14/07/2018 20:23,08/07/2018,
ZA-00025652,ZAC0009321,02/07/2018 11:59,COMPLETE,12/07/2018 20:02,18/07/2018 21:20,19/07/2018,
ZA-00025653,ZAC0016784,02/07/2018 22:04,COMPLETE,04/07/2018 20:11,06/07/2018 04:03,08/07/2018,
ZA-00025654,ZAC0005038,02/07/2018 10:48,COMPLETE,03/07/2018 13:23,10/07/2018 11:25,08/07/2018,LOYAL5
ZA-00025655,ZAC0004922,02/07/2018 17:30,COMPLETE,05/07/2018 20:19,12/07/2018 08:01,10/07/2018,
ZA-00025656,ZAC0022971,02/07/2018 09:27,COMPLETE,03/07/2018 21:52,08/07/2018 10:48,08/07/2018,FREESHIP
ZA-00025657,ZAC0021510,02/07/2018 06:02,COMPLETE,06/07/2018 21:51,10/07/2018 17:34,16/07/2018,
ZA-00025658,ZAC0019708,02/07/2018 16:54,COMPLETE,08/07/2018 08:30,14/07/2018 21:55,15/07/2018,WELCOME10
ZA-00025659,ZAC0023758,02/07/2018 19:19,COMPLETE,07/07/2018 00:24,11/07/2018 23:06,14/07/2018,FLASH25
ZA-00025660,ZAC0000089,02/07/2018 14:01,COMPLETE,05/07/2018 00:08,07/07/2018 18:07,10/07/2018,
ZA-00025661,ZAC0000231,02/07/2018 09:44,RETURNED,03/07/2018 09:38,09/07/2018 18:32,07/07/2018,
ZA-00025662,ZAC0005490,02/07/2018 13:06,COMPLETE,03/07/2018 11:54,06/07/2018 08:29,07/07/2018,
ZA-00025663,ZAC0016524,02/07/2018 06:39,COMPLETE,03/07/2018 18:53,14/07/2018 20:45,10/07/2018,LOYAL5
ZA-00025664,ZAC0019578,02/07/2018 08:46,COMPLETE,08/07/2018 08:55,11/07/2018 14:35,11/07/2018,FLASH25
ZA-00025665,ZAC0022440,02/07/2018 15:29,COMPLETE,04/07/2018 03:36,09/07/2018 14:28,07/07/2018,
ZA-00025666,ZAC0001811,02/07/2018 13:26,COMPLETE,04/07/2018 19:37,10/07/2018 10:07,08/07/2018,WELCOME10
ZA-00025667,ZAC0021807,02/07/2018 19:31,COMPLETE,05/07/2018 03:07,12/07/2018 07:17,15/07/2018,WINTER15
ZA-00025668,ZAC0023222,02/07/2018 17:50,COMPLETE,03/07/2018 16:59,12/07/2018 13:06,10/07/2018,
ZA-00025669,ZAC0023744,02/07/2018 11:01,COMPLETE,04/07/2018 12:50,09/07/2018 04:55,08/07/2018,LOYAL5
ZA-00025670,ZAC0022657,02/07/2018 20:15,COMPLETE,06/07/2018 12:23,13/07/2018 06:34,13/07/2018,
ZA-00025671,ZAC0000333,02/07/2018 10:37,RETURNED,05/07/2018 03:57,07/07/2018 03:26,10/07/2018,FREESHIP
ZA-00025672,ZAC0009904,02/07/2018 07:30,COMPLETE,04/07/2018 16:14,09/07/2018 02:48,11/07/2018,
ZA-00025673,ZAC0005456,02/07/2018 21:25,COMPLETE,07/07/2018 01:47,11/07/2018 19:56,11/07/2018,
ZA-00025674,ZAC0004272,02/07/2018 08:03,COMPLETE,04/07/2018 03:07,11/07/2018 15:01,08/07/2018,BULK20
ZA-00025675,ZAC0008464,02/07/2018 13:59,COMPLETE,04/07/2018 20:44,05/07/2018 22:21,07/07/2018,
ZA-00025676,ZAC0003185,02/07/2018 13:14,COMPLETE,02/07/2018 19:46,07/07/2018 17:32,07/07/2018,
ZA-00025677,ZAC0013277,02/07/2018 06:41,COMPLETE,06/07/2018 14:58,08/07/2018 13:45,11/07/2018,
ZA-00025678,ZAC0007203,02/07/2018 13:03,COMPLETE,03/07/2018 12:56,04/07/2018 14:39,10/07/2018,
ZA-00025679,ZAC0022776,02/07/2018 18:11,COMPLETE,03/07/2018 14:08,04/07/2018 19:33,10/07/2018,
ZA-00025680,ZAC0009690,02/07/2018 09:03,COMPLETE,05/07/2018 20:48,09/07/2018 19:38,08/07/2018,
ZA-00025681,ZAC0014917,02/07/2018 18:49,RETURNED,03/07/2018 17:07,06/07/2018 18:38,07/07/2018,
ZA-00025682,ZAC0020232,02/07/2018 20:11,COMPLETE,03/07/2018 18:48,10/07/2018 18:14,10/07/2018,
ZA-00025683,ZAC0013634,02/07/2018 09:50,COMPLETE,02/07/2018 22:49,06/07/2018 02:45,07/07/2018,
ZA-00025684,ZAC0019922,02/07/2018 14:22,COMPLETE,03/07/2018 08:26,05/07/2018 06:14,10/07/2018,WINTER15
ZA-00025685,ZAC0023217,02/07/2018 22:47,COMPLETE,03/07/2018 03:54,08/07/2018 22:13,06/07/2018,
ZA-00025686,ZAC0007073,02/07/2018 14:18,COMPLETE,05/07/2018 14:31,08/07/2018 17:16,12/07/2018,FREESHIP
ZA-00025687,ZAC0001140,02/07/2018 09:24,COMPLETE,04/07/2018 14:29,08/07/2018 07:44,09/07/2018,FLASH25
ZA-00025688,ZAC0018095,02/07/2018 12:20,RETURNED,06/07/2018 00:24,15/07/2018 21:02,10/07/2018,
ZA-00025689,ZAC0016449,02/07/2018 21:21,COMPLETE,03/07/2018 02:56,08/07/2018 05:30,08/07/2018,BULK20
ZA-00025690,ZAC0002947,02/07/2018 08:33,COMPLETE,03/07/2018 21:05,05/07/2018 23:49,08/07/2018,
ZA-00025691,ZAC0019725,02/07/2018 08:18,COMPLETE,05/07/2018 10:29,13/07/2018 01:57,15/07/2018,
ZA-00025692,ZAC0000941,02/07/2018 18:13,COMPLETE,05/07/2018 06:01,12/07/2018 04:39,08/07/2018,
ZA-00025693,ZAC0021527,02/07/2018 10:59,COMPLETE,03/07/2018 16:00,05/07/2018 06:23,08/07/2018,
ZA-00025694,ZAC0015607,02/07/2018 14:06,COMPLETE,04/07/2018 10:00,05/07/2018 04:15,08/07/2018,LOYAL5
ZA-00025695,ZAC0016354,02/07/2018 12:06,COMPLETE,03/07/2018 14:25,11/07/2018 09:51,10/07/2018,
ZA-00025696,ZAC0022290,02/07/2018 10:59,COMPLETE,04/07/2018 20:10,09/07/2018 00:12,09/07/2018,
ZA-00025697,ZAC0004051,02/07/2018 09:58,COMPLETE,02/07/2018 14:19,06/07/2018 07:52,06/07/2018,
ZA-00025698,ZAC0012689,02/07/2018 19:08,COMPLETE,05/07/2018 14:01,09/07/2018 13:57,09/07/2018,
ZA-00025699,ZAC0007629,02/07/2018 21:44,COMPLETE,05/07/2018 09:17,08/07/2018 02:24,08/07/2018,
ZA-00025700,ZAC0022302,02/07/2018 10:58,COMPLETE,05/07/2018 15:52,09/07/2018 00:21,10/07/2018,LOYAL5
ZA-00025701,ZAC0005164,02/07/2018 13:40,COMPLETE,04/07/2018 09:58,08/07/2018 21:14,11/07/2018,
ZA-00025702,ZAC0019925,02/07/2018 22:01,COMPLETE,04/07/2018 16:22,05/07/2018 20:30,08/07/2018,
ZA-00025703,ZAC0019766,02/07/2018 16:51,COMPLETE,04/07/2018 19:32,14/07/2018 13:59,07/07/2018,
ZA-00025704,ZAC0004277,02/07/2018 17:48,COMPLETE,06/07/2018 13:55,09/07/2018 17:19,11/07/2018,
ZA-00025705,ZAC0006773,02/07/2018 15:37,COMPLETE,04/07/2018 03:21,08/07/2018 18:12,11/07/2018,
ZA-00025706,ZAC0007542,02/07/2018 06:02,COMPLETE,11/07/2018 22:56,19/07/2018 20:09,15/07/2018,
ZA-00025707,ZAC0004877,02/07/2018 11:03,COMPLETE,04/07/2018 17:33,10/07/2018 00:26,08/07/2018,
ZA-00025708,ZAC0019015,02/07/2018 16:18,RETURNED,10/07/2018 05:46,15/07/2018 02:33,13/07/2018,
ZA-00025709,ZAC0020164,03/07/2018 07:50,COMPLETE,03/07/2018 20:21,09/07/2018 06:15,07/07/2018,WELCOME10
ZA-00025710,ZAC0020464,03/07/2018 21:36,COMPLETE,04/07/2018 04:08,09/07/2018 08:37,07/07/2018,
ZA-00025711,ZAC0023567,03/07/2018 22:46,COMPLETE,05/07/2018 21:35,08/07/2018 20:02,08/07/2018,
ZA-00025712,ZAC0012662,03/07/2018 16:28,COMPLETE,05/07/2018 16:45,08/07/2018 20:42,12/07/2018,
ZA-00025713,ZAC0006229,03/07/2018 09:43,COMPLETE,03/07/2018 23:12,07/07/2018 11:18,08/07/2018,
ZA-00025714,ZAC0012337,03/07/2018 11:03,COMPLETE,05/07/2018 23:57,08/07/2018 18:28,08/07/2018,
ZA-00025715,ZAC0016670,03/07/2018 16:59,COMPLETE,07/07/2018 21:39,13/07/2018 17:43,17/07/2018,
ZA-00025716,ZAC0006523,03/07/2018 13:03,COMPLETE,04/07/2018 21:47,08/07/2018 18:34,11/07/2018,
ZA-00025717,ZAC0019504,03/07/2018 13:01,COMPLETE,06/07/2018 23:51,10/07/2018 22:12,16/07/2018,BULK20
ZA-00025718,ZAC0022361,03/07/2018 20:09,COMPLETE,04/07/2018 00:56,10/07/2018 11:47,11/07/2018,WINTER15
ZA-00025719,ZAC0014226,03/07/2018 11:26,COMPLETE,03/07/2018 18:33,08/07/2018 20:15,07/07/2018,
ZA-00025720,ZAC0007584,03/07/2018 07:49,COMPLETE,04/07/2018 01:28,16/07/2018 14:19,08/07/2018,
ZA-00025721,ZAC0019295,03/07/2018 09:26,COMPLETE,05/07/2018 21:41,13/07/2018 05:31,10/07/2018,
ZA-00025722,ZAC0014300,03/07/2018 21:18,COMPLETE,05/07/2018 20:08,08/07/2018 05:41,08/07/2018,
ZA-00025723,ZAC0010356,03/07/2018 17:29,COMPLETE,04/07/2018 07:31,08/07/2018 03:12,09/07/2018,FLASH25
ZA-00025724,ZAC0019259,03/07/2018 10:28,COMPLETE,10/07/2018 04:10,14/07/2018 07:05,20/07/2018,LOYAL5
ZA-00025725,ZAC0003593,03/07/2018 17:19,COMPLETE,05/07/2018 12:51,06/07/2018 10:45,09/07/2018,
ZA-00025726,ZAC0005539,03/07/2018 13:25,COMPLETE,08/07/2018 13:04,11/07/2018 16:01,11/07/2018,FLASH25
ZA-00025727,ZAC0015538,03/07/2018 08:48,COMPLETE,06/07/2018 07:11,08/07/2018 10:23,10/07/2018,
ZA-00025728,ZAC0009195,03/07/2018 17:57,COMPLETE,06/07/2018 12:45,10/07/2018 08:35,16/07/2018,
ZA-00025729,ZAC0013618,03/07/2018 17:20,COMPLETE,04/07/2018 18:47,05/07/2018 09:02,09/07/2018,
ZA-00025730,ZAC0010561,03/07/2018 07:51,COMPLETE,06/07/2018 01:22,06/07/2018 07:24,10/07/2018,
ZA-00025731,ZAC0021668,03/07/2018 07:53,COMPLETE,06/07/2018 04:02,12/07/2018 08:39,13/07/2018,
ZA-00025732,ZAC0001079,03/07/2018 18:00,COMPLETE,06/07/2018 12:14,07/07/2018 18:38,11/07/2018,
ZA-00025733,ZAC0020118,03/07/2018 09:08,COMPLETE,03/07/2018 14:19,11/07/2018 20:33,10/07/2018,
ZA-00025734,ZAC0013156,03/07/2018 10:32,COMPLETE,04/07/2018 03:16,14/07/2018 07:11,08/07/2018,LOYAL5
ZA-00025735,ZAC0019619,03/07/2018 13:12,COMPLETE,04/07/2018 20:22,08/07/2018 07:12,08/07/2018,
ZA-00025736,ZAC0002541,03/07/2018 11:36,RETURNED,06/07/2018 23:55,11/07/2018 21:24,09/07/2018,
ZA-00025737,ZAC0017304,03/07/2018 14:28,COMPLETE,07/07/2018 04:43,08/07/2018 18:57,11/07/2018,
ZA-00025738,ZAC0010623,03/07/2018 14:13,COMPLETE,04/07/2018 08:15,06/07/2018 04:20,07/07/2018,
ZA-00025739,ZAC0018011,03/07/2018 07:39,COMPLETE,05/07/2018 03:10,13/07/2018 04:22,08/07/2018,
ZA-00025740,ZAC0013197,03/07/2018 21:24,COMPLETE,04/07/2018 21:26,12/07/2018 07:18,07/07/2018,
ZA-00025741,ZAC0009832,03/07/2018 20:43,COMPLETE,05/07/2018 12:57,15/07/2018 10:20,09/07/2018,LOYAL5
ZA-00025742,ZAC0013131,03/07/2018 16:23,COMPLETE,08/07/2018 00:51,12/07/2018 05:03,15/07/2018,
ZA-00025743,ZAC0023881,03/07/2018 22:43,COMPLETE,05/07/2018 03:50,07/07/2018 00:28,12/07/2018,
ZA-00025744,ZAC0006073,03/07/2018 08:41,COMPLETE,07/07/2018 08:07,12/07/2018 14:51,14/07/2018,FLASH25
ZA-00025745,ZAC0015798,03/07/2018 06:15,CANCELLED,,,,
ZA-00025746,ZAC0011961,03/07/2018 13:53,COMPLETE,05/07/2018 17:24,12/07/2018 19:08,09/07/2018,
ZA-00025747,ZAC0016698,03/07/2018 10:30,COMPLETE,06/07/2018 03:19,10/07/2018 17:38,11/07/2018,
ZA-00025748,ZAC0023194,03/07/2018 07:37,COMPLETE,05/07/2018 20:18,09/07/2018 20:13,08/07/2018,
ZA-00025749,ZAC0022829,03/07/2018 20:10,COMPLETE,06/07/2018 16:22,10/07/2018 05:48,09/07/2018,
ZA-00025750,ZAC0004173,03/07/2018 08:44,COMPLETE,04/07/2018 11:02,13/07/2018 06:21,08/07/2018,
ZA-00025751,ZAC0017868,03/07/2018 08:55,COMPLETE,07/07/2018 01:15,09/07/2018 15:43,11/07/2018,
ZA-00025752,ZAC0002043,03/07/2018 20:25,COMPLETE,06/07/2018 00:44,09/07/2018 14:09,11/07/2018,
ZA-00025753,ZAC0018313,03/07/2018 16:27,COMPLETE,08/07/2018 02:03,18/07/2018 22:01,12/07/2018,
ZA-00025754,ZAC0014446,03/07/2018 21:37,COMPLETE,04/07/2018 23:25,08/07/2018 12:20,11/07/2018,
ZA-00025755,ZAC0015294,03/07/2018 12:34,COMPLETE,05/07/2018 17:13,16/07/2018 20:05,10/07/2018,
ZA-00025756,ZAC0019031,03/07/2018 10:05,COMPLETE,06/07/2018 17:24,11/07/2018 15:37,11/07/2018,
ZA-00025757,ZAC0017717,03/07/2018 17:46,COMPLETE,05/07/2018 16:23,10/07/2018 02:12,08/07/2018,
ZA-00025758,ZAC0019617,03/07/2018 18:59,COMPLETE,06/07/2018 04:35,08/07/2018 20:54,16/07/2018,
ZA-00025759,ZAC0010946,03/07/2018 19:00,COMPLETE,05/07/2018 01:46,08/07/2018 03:32,10/07/2018,
ZA-00025760,ZAC0020992,03/07/2018 20:12,COMPLETE,05/07/2018 20:00,08/07/2018 05:11,09/07/2018,
ZA-00025761,ZAC0020300,03/07/2018 14:38,CANCELLED,,,,
ZA-00025762,ZAC0015440,03/07/2018 17:09,COMPLETE,06/07/2018 14:57,08/07/2018 22:01,11/07/2018,
ZA-00025763,ZAC0014322,03/07/2018 21:08,COMPLETE,05/07/2018 07:01,10/07/2018 22:26,12/07/2018,
ZA-00025764,ZAC0007468,03/07/2018 20:23,COMPLETE,07/07/2018 18:02,13/07/2018 16:49,14/07/2018,LOYAL5
ZA-00025765,ZAC0000369,03/07/2018 12:50,COMPLETE,03/07/2018 14:35,06/07/2018 22:41,08/07/2018,
ZA-00025766,ZAC0006476,03/07/2018 22:42,COMPLETE,05/07/2018 16:11,12/07/2018 19:34,09/07/2018,
ZA-00025767,ZAC0006632,03/07/2018 21:31,COMPLETE,06/07/2018 21:26,07/07/2018 13:48,09/07/2018,
ZA-00025768,ZAC0001977,03/07/2018 21:58,COMPLETE,04/07/2018 16:48,07/07/2018 10:48,08/07/2018,
ZA-00025769,ZAC0009089,03/07/2018 20:12,COMPLETE,04/07/2018 20:05,12/07/2018 05:00,08/07/2018,
ZA-00025770,ZAC0015701,03/07/2018 19:47,COMPLETE,04/07/2018 02:58,06/07/2018 04:30,08/07/2018,
ZA-00025771,ZAC0015690,03/07/2018 14:53,COMPLETE,05/07/2018 18:34,11/07/2018 16:56,08/07/2018,
ZA-00025772,ZAC0000124,03/07/2018 21:52,COMPLETE,05/07/2018 00:51,10/07/2018 00:00,09/07/2018,
ZA-00025773,ZAC0008963,03/07/2018 18:02,COMPLETE,05/07/2018 19:47,11/07/2018 14:08,09/07/2018,
ZA-00025774,ZAC0012956,03/07/2018 12:32,COMPLETE,06/07/2018 05:19,08/07/2018 05:18,13/07/2018,
ZA-00025775,ZAC0022697,03/07/2018 10:59,COMPLETE,03/07/2018 15:24,04/07/2018 19:11,07/07/2018,
ZA-00025776,ZAC0000717,03/07/2018 06:55,COMPLETE,05/07/2018 00:31,14/07/2018 08:01,10/07/2018,
ZA-00025777,ZAC0022836,03/07/2018 13:07,COMPLETE,05/07/2018 08:01,09/07/2018 19:00,12/07/2018,
