ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00030540,ZAC0001925,01/09/2018 21:03,COMPLETE,06/09/2018 00:36,08/09/2018 12:05,11/09/2018,WINTER15
ZA-00030541,ZAC0017346,01/09/2018 11:24,COMPLETE,01/09/2018 20:10,06/09/2018 19:52,11/09/2018,
ZA-00030542,ZAC0019219,01/09/2018 21:19,COMPLETE,04/09/2018 13:23,09/09/2018 19:56,07/09/2018,
ZA-00030543,ZAC0006853,01/09/2018 22:54,COMPLETE,09/09/2018 11:36,12/09/2018 20:29,14/09/2018,
ZA-00030544,ZAC0011940,01/09/2018 14:14,COMPLETE,02/09/2018 07:35,09/09/2018 19:17,07/09/2018,
ZA-00030545,ZAC0022793,01/09/2018 22:32,COMPLETE,02/09/2018 20:00,16/09/2018 09:25,07/09/2018,
ZA-00030546,ZAC0010828,01/09/2018 19:31,COMPLETE,02/09/2018 01:47,04/09/2018 15:39,09/09/2018,WELCOME10
ZA-00030547,ZAC0023658,01/09/2018 07:19,COMPLETE,04/09/2018 22:30,07/09/2018 11:58,08/09/2018,
ZA-00030548,ZAC0016540,01/09/2018 08:11,COMPLETE,02/09/2018 12:31,15/09/2018 00:03,06/09/2018,FLASH25
ZA-00030549,ZAC0013673,01/09/2018 14:34,COMPLETE,02/09/2018 22:46,06/09/2018 15:16,09/09/2018,FLASH25
ZA-00030550,ZAC0006219,01/09/2018 07:20,COMPLETE,02/09/2018 20:52,10/09/2018 03:24,06/09/2018,
ZA-00030551,ZAC0002760,01/09/2018 15:45,COMPLETE,03/09/2018 05:52,04/09/2018 10:14,07/09/2018,LOYAL5
ZA-00030552,ZAC0022456,01/09/2018 19:49,COMPLETE,07/09/2018 02:14,08/09/2018 07:57,14/09/2018,
ZA-00030553,ZAC0000758,01/09/2018 18:19,COMPLETE,07/09/2018 21:15,16/09/2018 08:40,11/09/2018,
ZA-00030554,ZAC0005289,01/09/2018 14:00,COMPLETE,02/09/2018 08:41,05/09/2018 21:49,06/09/2018,
ZA-00030555,ZAC0015946,01/09/2018 14:41,COMPLETE,02/09/2018 10:29,08/09/2018 02:04,07/09/2018,
ZA-00030556,ZAC0016588,01/09/2018 14:20,COMPLETE,02/09/2018 10:39,04/09/2018 17:28,06/09/2018,
ZA-00030557,ZAC0013284,01/09/2018 16:09,COMPLETE,02/09/2018 20:59,08/09/2018 18:53,12/09/2018,
ZA-00030558,ZAC0002598,01/09/2018 17:22,CANCELLED,,,,WELCOME10
ZA-00030559,ZAC0000873,01/09/2018 07:21,COMPLETE,02/09/2018 12:36,05/09/2018 02:34,12/09/2018,
ZA-00030560,ZAC0022302,01/09/2018 18:35,COMPLETE,03/09/2018 09:02,06/09/2018 03:44,06/09/2018,
ZA-00030561,ZAC0007507,01/09/2018 20:03,COMPLETE,02/09/2018 13:37,13/09/2018 06:53,06/09/2018,
ZA-00030562,ZAC0021497,01/09/2018 06:38,COMPLETE,03/09/2018 08:27,04/09/2018 14:05,07/09/2018,BULK20
ZA-00030563,ZAC0019503,01/09/2018 14:08,COMPLETE,03/09/2018 15:31,11/09/2018 05:39,13/09/2018,
ZA-00030564,ZAC0007248,01/09/2018 12:55,COMPLETE,02/09/2018 23:49,08/09/2018 03:01,05/09/2018,WINTER15
ZA-00030565,ZAC0021535,01/09/2018 16:01,COMPLETE,02/09/2018 14:30,06/09/2018 01:49,12/09/2018,
ZA-00030566,ZAC0001037,01/09/2018 22:01,COMPLETE,08/09/2018 04:49,10/09/2018 20:00,13/09/2018,
ZA-00030567,ZAC0015386,01/09/2018 19:06,COMPLETE,05/09/2018 11:35,06/09/2018 17:04,09/09/2018,
ZA-00030568,ZAC0014960,01/09/2018 12:57,COMPLETE,04/09/2018 05:05,05/09/2018 16:09,08/09/2018,
ZA-00030569,ZAC0009933,01/09/2018 11:54,COMPLETE,03/09/2018 01:22,05/09/2018 21:17,07/09/2018,
ZA-00030570,ZAC0000683,01/09/2018 12:53,COMPLETE,05/09/2018 11:34,06/09/2018 13:31,09/09/2018,
ZA-00030571,ZAC0012198,01/09/2018 20:35,COMPLETE,07/09/2018 22:44,12/09/2018 00:52,11/09/2018,
ZA-00030572,ZAC0011442,01/09/2018 11:43,COMPLETE,02/09/2018 18:52,05/09/2018 16:45,09/09/2018,
ZA-00030573,ZAC0003486,01/09/2018 15:05,COMPLETE,04/09/2018 06:41,06/09/2018 04:24,07/09/2018,
ZA-00030574,ZAC0003700,01/09/2018 12:18,COMPLETE,01/09/2018 18:31,06/09/2018 07:51,06/09/2018,FLASH25
ZA-00030575,ZAC0020203,01/09/2018 16:42,COMPLETE,02/09/2018 16:15,07/09/2018 17:44,09/09/2018,
ZA-00030576,ZAC0017388,01/09/2018 22:28,COMPLETE,03/09/2018 16:39,13/09/2018 10:23,06/09/2018,BULK20
ZA-00030577,ZAC0004171,01/09/2018 06:01,COMPLETE,05/09/2018 09:09,11/09/2018 18:36,12/09/2018,FREESHIP
ZA-00030578,ZAC0010508,01/09/2018 08:27,COMPLETE,05/09/2018 08:36,05/09/2018 23:14,09/09/2018,
ZA-00030579,ZAC0001377,01/09/2018 16:04,COMPLETE,07/09/2018 08:14,10/09/2018 08:35,14/09/2018,
ZA-00030580,ZAC0017917,01/09/2018 11:18,COMPLETE,03/09/2018 04:38,06/09/2018 03:52,06/09/2018,
ZA-00030581,ZAC0017315,01/09/2018 07:50,COMPLETE,06/09/2018 00:21,11/09/2018 19:03,13/09/2018,
ZA-00030582,ZAC0020209,01/09/2018 09:31,COMPLETE,02/09/2018 09:41,07/09/2018 06:54,05/09/2018,
ZA-00030583,ZAC0006049,01/09/2018 10:02,COMPLETE,03/09/2018 13:08,11/09/2018 13:54,07/09/2018,
ZA-00030584,ZAC0019528,01/09/2018 18:27,COMPLETE,07/09/2018 20:28,09/09/2018 01:30,17/09/2018,
ZA-00030585,ZAC0003775,01/09/2018 22:12,COMPLETE,03/09/2018 22:52,04/09/2018 14:37,07/09/2018,
ZA-00030586,ZAC0007797,01/09/2018 21:47,COMPLETE,03/09/2018 02:23,09/09/2018 03:31,07/09/2018,
ZA-00030587,ZAC0021811,01/09/2018 13:51,CANCELLED,,,,
ZA-00030588,ZAC0009701,01/09/2018 19:57,COMPLETE,03/09/2018 19:10,04/09/2018 23:05,10/09/2018,FREESHIP
ZA-00030589,ZAC0014668,01/09/2018 20:28,COMPLETE,03/09/2018 09:23,08/09/2018 02:17,13/09/2018,
ZA-00030590,ZAC0001848,01/09/2018 10:56,COMPLETE,06/09/2018 07:48,13/09/2018 06:35,13/09/2018,
ZA-00030591,ZAC0007269,01/09/2018 13:12,DISPATCHED,03/09/2018 18:34,,08/09/2018,
ZA-00030592,ZAC0022046,01/09/2018 07:28,COMPLETE,03/09/2018 10:49,08/09/2018 00:35,07/09/2018,LOYAL5
ZA-00030593,ZAC0002643,01/09/2018 09:50,COMPLETE,05/09/2018 22:02,12/09/2018 00:07,09/09/2018,
ZA-00030594,ZAC0018029,01/09/2018 21:35,COMPLETE,04/09/2018 03:00,07/09/2018 23:11,09/09/2018,
ZA-00030595,ZAC0003363,01/09/2018 13:34,COMPLETE,03/09/2018 15:35,05/09/2018 12:20,10/09/2018,BULK20
ZA-00030596,ZAC0000258,01/09/2018 06:56,COMPLETE,03/09/2018 12:08,07/09/2018 02:04,07/09/2018,
ZA-00030597,ZAC0009321,01/09/2018 20:11,CANCELLED,,,,BULK20
ZA-00030598,ZAC0006382,01/09/2018 19:54,COMPLETE,03/09/2018 13:35,17/09/2018 09:57,08/09/2018,WINTER15
ZA-00030599,ZAC0004056,01/09/2018 19:21,PENDING,,,,
ZA-00030600,ZAC0016331,01/09/2018 22:18,COMPLETE,05/09/2018 13:15,07/09/2018 20:20,12/09/2018,
ZA-00030601,ZAC0012017,01/09/2018 17:18,COMPLETE,07/09/2018 06:01,09/09/2018 21:20,10/09/2018,
ZA-00030602,ZAC0011043,01/09/2018 22:08,COMPLETE,06/09/2018 01:01,07/09/2018 23:35,11/09/2018,
ZA-00030603,ZAC0012161,01/09/2018 17:38,COMPLETE,04/09/2018 22:22,10/09/2018 01:07,09/09/2018,
ZA-00030604,ZAC0002773,01/09/2018 21:45,COMPLETE,03/09/2018 22:34,08/09/2018 18:33,10/09/2018,FLASH25
ZA-00030605,ZAC0013396,01/09/2018 06:30,COMPLETE,01/09/2018 08:12,13/09/2018 16:37,05/09/2018,
ZA-00030606,ZAC0009126,01/09/2018 14:50,DISPATCHED,04/09/2018 02:41,,11/09/2018,
ZA-00030607,ZAC0010211,01/09/2018 19:13,COMPLETE,07/09/2018 14:13,08/09/2018 07:31,14/09/2018,
ZA-00030608,ZAC0015213,01/09/2018 20:21,COMPLETE,04/09/2018 15:13,06/09/2018 03:27,08/09/2018,FLASH25
ZA-00030609,ZAC0000034,01/09/2018 10:44,COMPLETE,03/09/2018 02:06,04/09/2018 00:05,08/09/2018,
ZA-00030610,ZAC0011685,01/09/2018 18:34,COMPLETE,03/09/2018 10:07,05/09/2018 05:50,07/09/2018,
ZA-00030611,ZAC0000704,02/09/2018 15:22,COMPLETE,04/09/2018 20:16,06/09/2018 13:16,07/09/2018,FLASH25
ZA-00030612,ZAC0020538,02/09/2018 06:06,COMPLETE,02/09/2018 19:13,07/09/2018 21:31,06/09/2018,
ZA-00030613,ZAC0000462,02/09/2018 12:42,COMPLETE,12/09/2018 13:10,16/09/2018 10:17,16/09/2018,
ZA-00030614,ZAC0007006,02/09/2018 14:03,COMPLETE,02/09/2018 21:56,08/09/2018 18:08,06/09/2018,
ZA-00030615,ZAC0004683,02/09/2018 12:58,DISPATCHED,03/09/2018 05:29,,08/09/2018,
ZA-00030616,ZAC0007659,02/09/2018 06:48,COMPLETE,02/09/2018 12:01,07/09/2018 23:12,09/09/2018,
ZA-00030617,ZAC0008382,02/09/2018 18:19,COMPLETE,03/09/2018 19:45,06/09/2018 03:13,07/09/2018,
ZA-00030618,ZAC0022872,02/09/2018 21:52,COMPLETE,06/09/2018 13:50,13/09/2018 13:51,09/09/2018,WINTER15
ZA-00030619,ZAC0022394,02/09/2018 19:39,COMPLETE,03/09/2018 10:02,05/09/2018 05:24,07/09/2018,FLASH25
ZA-00030620,ZAC0006380,02/09/2018 13:22,COMPLETE,03/09/2018 22:13,10/09/2018 07:07,06/09/2018,
ZA-00030621,ZAC0012669,02/09/2018 19:40,COMPLETE,03/09/2018 23:38,08/09/2018 08:16,06/09/2018,
ZA-00030622,ZAC0020581,02/09/2018 14:13,COMPLETE,03/09/2018 22:55,10/09/2018 23:33,10/09/2018,
ZA-00030623,ZAC0008359,02/09/2018 14:10,COMPLETE,03/09/2018 16:27,06/09/2018 17:11,10/09/2018,
ZA-00030624,ZAC0009154,02/09/2018 11:22,COMPLETE,04/09/2018 21:50,07/09/2018 17:57,08/09/2018,BULK20
ZA-00030625,ZAC0005905,02/09/2018 16:36,COMPLETE,04/09/2018 21:29,10/09/2018 22:45,09/09/2018,
ZA-00030626,ZAC0010370,02/09/2018 12:03,COMPLETE,04/09/2018 17:00,11/09/2018 17:26,14/09/2018,
ZA-00030627,ZAC0010075,02/09/2018 10:15,COMPLETE,03/09/2018 10:21,09/09/2018 19:42,08/09/2018,
ZA-00030628,ZAC0022476,02/09/2018 13:58,COMPLETE,03/09/2018 07:34,09/09/2018 22:58,10/09/2018,
ZA-00030629,ZAC0021667,02/09/2018 21:50,COMPLETE,03/09/2018 17:11,12/09/2018 07:27,10/09/2018,FLASH25
ZA-00030630,ZAC0022363,02/09/2018 20:23,COMPLETE,06/09/2018 07:15,10/09/2018 20:11,16/09/2018,
ZA-00030631,ZAC0018935,02/09/2018 12:05,COMPLETE,03/09/2018 08:40,07/09/2018 04:56,08/09/2018,
ZA-00030632,ZAC0012963,02/09/2018 09:53,COMPLETE,03/09/2018 18:34,09/09/2018 01:56,10/09/2018,
ZA-00030633,ZAC0023153,02/09/2018 19:20,COMPLETE,03/09/2018 21:31,05/09/2018 03:58,07/09/2018,
ZA-00030634,ZAC0015780,02/09/2018 12:05,COMPLETE,04/09/2018 01:33,06/09/2018 04:09,07/09/2018,
ZA-00030635,ZAC0007100,02/09/2018 22:12,COMPLETE,05/09/2018 08:19,18/09/2018 00:56,10/09/2018,
ZA-00030636,ZAC0018954,02/09/2018 20:59,COMPLETE,03/09/2018 13:01,04/09/2018 16:19,06/09/2018,FLASH25
ZA-00030637,ZAC0006310,02/09/2018 18:14,COMPLETE,04/09/2018 20:24,14/09/2018 14:35,11/09/2018,
ZA-00030638,ZAC0022105,02/09/2018 17:07,COMPLETE,03/09/2018 16:31,04/09/2018 07:33,10/09/2018,
ZA-00030639,ZAC0001113,02/09/2018 12:52,COMPLETE,03/09/2018 03:18,05/09/2018 04:49,06/09/2018,
ZA-00030640,ZAC0013038,02/09/2018 14:39,COMPLETE,04/09/2018 05:39,16/09/2018 14:20,09/09/2018,
ZA-00030641,ZAC0004488,02/09/2018 09:40,COMPLETE,02/09/2018 20:54,05/09/2018 18:33,07/09/2018,
ZA-00030642,ZAC0016809,02/09/2018 17:39,COMPLETE,05/09/2018 08:56,08/09/2018 01:49,09/09/2018,
ZA-00030643,ZAC0008871,02/09/2018 17:00,COMPLETE,03/09/2018 16:54,06/09/2018 05:49,10/09/2018,
ZA-00030644,ZAC0011602,02/09/2018 22:36,COMPLETE,07/09/2018 09:39,08/09/2018 10:43,12/09/2018,BULK20
ZA-00030645,ZAC0010618,02/09/2018 22:31,COMPLETE,06/09/2018 02:21,09/09/2018 14:42,10/09/2018,
ZA-00030646,ZAC0012230,02/09/2018 07:56,RETURNED,04/09/2018 04:08,09/09/2018 19:14,09/09/2018,
ZA-00030647,ZAC0011670,02/09/2018 10:42,COMPLETE,03/09/2018 23:37,10/09/2018 21:35,07/09/2018,
ZA-00030648,ZAC0012290,02/09/2018 11:09,COMPLETE,04/09/2018 04:52,07/09/2018 12:54,11/09/2018,
ZA-00030649,ZAC0003090,02/09/2018 20:52,COMPLETE,09/09/2018 10:33,13/09/2018 00:12,16/09/2018,WINTER15
ZA-00030650,ZAC0010720,02/09/2018 13:25,COMPLETE,04/09/2018 15:26,10/09/2018 04:25,08/09/2018,
ZA-00030651,ZAC0010022,02/09/2018 15:44,COMPLETE,07/09/2018 11:28,10/09/2018 19:38,11/09/2018,
ZA-00030652,ZAC0011782,02/09/2018 12:03,COMPLETE,03/09/2018 12:46,07/09/2018 22:41,13/09/2018,
ZA-00030653,ZAC0007152,02/09/2018 21:35,COMPLETE,05/09/2018 06:17,09/09/2018 10:48,08/09/2018,
ZA-00030654,ZAC0006098,02/09/2018 12:53,COMPLETE,03/09/2018 06:09,05/09/2018 00:47,06/09/2018,
ZA-00030655,ZAC0015933,02/09/2018 06:31,CANCELLED,,,,WELCOME10
ZA-00030656,ZAC0014273,02/09/2018 22:17,COMPLETE,04/09/2018 20:36,07/09/2018 10:22,11/09/2018,
ZA-00030657,ZAC0006547,02/09/2018 20:33,COMPLETE,05/09/2018 13:28,11/09/2018 16:53,10/09/2018,WELCOME10
ZA-00030658,ZAC0016327,02/09/2018 07:14,COMPLETE,06/09/2018 20:29,11/09/2018 02:04,10/09/2018,
ZA-00030659,ZAC0013726,02/09/2018 16:24,COMPLETE,08/09/2018 21:24,13/09/2018 03:07,13/09/2018,
ZA-00030660,ZAC0006550,02/09/2018 19:05,COMPLETE,04/09/2018 14:29,12/09/2018 09:45,07/09/2018,
ZA-00030661,ZAC0001768,02/09/2018 18:59,COMPLETE,04/09/2018 11:24,12/09/2018 13:37,14/09/2018,
ZA-00030662,ZAC0011616,02/09/2018 15:55,COMPLETE,04/09/2018 04:35,06/09/2018 19:17,09/09/2018,
ZA-00030663,ZAC0001422,02/09/2018 11:27,COMPLETE,07/09/2018 04:32,11/09/2018 04:08,12/09/2018,
ZA-00030664,ZAC0008493,02/09/2018 14:04,COMPLETE,03/09/2018 16:30,12/09/2018 04:46,08/09/2018,
ZA-00030665,ZAC0017091,02/09/2018 16:10,COMPLETE,05/09/2018 02:56,10/09/2018 16:49,12/09/2018,BULK20
ZA-00030666,ZAC0005420,02/09/2018 06:22,COMPLETE,02/09/2018 15:08,03/09/2018 13:35,05/09/2018,LOYAL5
ZA-00030667,ZAC0019340,02/09/2018 06:57,COMPLETE,06/09/2018 14:51,12/09/2018 11:56,13/09/2018,
ZA-00030668,ZAC0013159,02/09/2018 12:25,COMPLETE,05/09/2018 02:06,06/09/2018 19:30,09/09/2018,
ZA-00030669,ZAC0012492,02/09/2018 13:49,COMPLETE,04/09/2018 06:34,09/09/2018 15:03,07/09/2018,
ZA-00030670,ZAC0010740,02/09/2018 18:52,COMPLETE,03/09/2018 17:46,09/09/2018 23:59,07/09/2018,
ZA-00030671,ZAC0019685,02/09/2018 14:58,COMPLETE,04/09/2018 09:21,05/09/2018 13:29,09/09/2018,FREESHIP
ZA-00030672,ZAC0019086,02/09/2018 09:03,COMPLETE,04/09/2018 09:24,06/09/2018 23:40,09/09/2018,
ZA-00030673,ZAC0008828,02/09/2018 12:08,COMPLETE,04/09/2018 15:59,07/09/2018 02:00,07/09/2018,
ZA-00030674,ZAC0019460,02/09/2018 09:34,COMPLETE,04/09/2018 00:31,06/09/2018 06:00,07/09/2018,
ZA-00030675,ZAC0010600,02/09/2018 06:34,COMPLETE,04/09/2018 07:27,05/09/2018 20:20,07/09/2018,
ZA-00030676,ZAC0016434,02/09/2018 06:43,COMPLETE,06/09/2018 02:22,09/09/2018 21:18,11/09/2018,
ZA-00030677,ZAC0014566,02/09/2018 13:05,COMPLETE,14/09/2018 14:03,18/09/2018 03:27,17/09/2018,
ZA-00030678,ZAC0005811,02/09/2018 10:20,COMPLETE,04/09/2018 19:43,12/09/2018 08:20,08/09/2018,
ZA-00030679,ZAC0007331,03/09/2018 21:59,COMPLETE,06/09/2018 11:38,14/09/2018 02:24,10/09/2018,
ZA-00030680,ZAC0014739,03/09/2018 20:43,COMPLETE,08/09/2018 00:50,15/09/2018 07:01,15/09/2018,
ZA-00030681,ZAC0015285,03/09/2018 15:49,COMPLETE,05/09/2018 03:05,09/09/2018 07:19,15/09/2018,
ZA-00030682,ZAC0007751,03/09/2018 17:21,COMPLETE,06/09/2018 22:07,12/09/2018 00:34,10/09/2018,
ZA-00030683,ZAC0000722,03/09/2018 22:40,COMPLETE,04/09/2018 13:06,13/09/2018 02:47,08/09/2018,
ZA-00030684,ZAC0010602,03/09/2018 09:50,COMPLETE,04/09/2018 03:52,13/09/2018 19:07,07/09/2018,
ZA-00030685,ZAC0017034,03/09/2018 09:00,COMPLETE,05/09/2018 21:23,09/09/2018 08:45,10/09/2018,
ZA-00030686,ZAC0003643,03/09/2018 19:28,COMPLETE,06/09/2018 09:00,11/09/2018 14:20,11/09/2018,
ZA-00030687,ZAC0022190,03/09/2018 21:36,COMPLETE,06/09/2018 15:49,11/09/2018 00:07,10/09/2018,LOYAL5
ZA-00030688,ZAC0023948,03/09/2018 17:08,COMPLETE,07/09/2018 04:22,09/09/2018 02:39,11/09/2018,
ZA-00030689,ZAC0019498,03/09/2018 06:10,COMPLETE,05/09/2018 04:23,07/09/2018 01:03,12/09/2018,
ZA-00030690,ZAC0019773,03/09/2018 07:40,COMPLETE,05/09/2018 12:10,08/09/2018 08:53,10/09/2018,FLASH25
ZA-00030691,ZAC0019824,03/09/2018 09:46,COMPLETE,08/09/2018 21:56,17/09/2018 13:58,12/09/2018,
ZA-00030692,ZAC0015349,03/09/2018 18:26,COMPLETE,04/09/2018 21:24,12/09/2018 10:32,14/09/2018,
ZA-00030693,ZAC0011446,03/09/2018 21:13,COMPLETE,07/09/2018 07:08,09/09/2018 23:54,11/09/2018,WELCOME10
ZA-00030694,ZAC0007618,03/09/2018 09:24,COMPLETE,05/09/2018 11:28,07/09/2018 01:42,09/09/2018,
ZA-00030695,ZAC0005270,03/09/2018 13:25,COMPLETE,05/09/2018 21:25,07/09/2018 22:02,12/09/2018,
ZA-00030696,ZAC0013943,03/09/2018 12:36,COMPLETE,04/09/2018 02:27,06/09/2018 06:23,11/09/2018,
ZA-00030697,ZAC0014309,03/09/2018 13:57,COMPLETE,08/09/2018 06:39,12/09/2018 09:10,12/09/2018,BULK20
ZA-00030698,ZAC0005525,03/09/2018 15:59,COMPLETE,06/09/2018 09:45,07/09/2018 17:46,09/09/2018,
ZA-00030699,ZAC0008523,03/09/2018 08:04,COMPLETE,03/09/2018 13:26,06/09/2018 18:41,08/09/2018,
ZA-00030700,ZAC0017801,03/09/2018 20:07,COMPLETE,07/09/2018 03:13,11/09/2018 20:59,11/09/2018,WINTER15
ZA-00030701,ZAC0005017,03/09/2018 13:15,COMPLETE,05/09/2018 12:41,07/09/2018 12:27,08/09/2018,
ZA-00030702,ZAC0009538,03/09/2018 19:08,COMPLETE,05/09/2018 01:27,13/09/2018 11:36,12/09/2018,BULK20
ZA-00030703,ZAC0019844,03/09/2018 20:42,COMPLETE,06/09/2018 19:48,15/09/2018 02:43,11/09/2018,
ZA-00030704,ZAC0018631,03/09/2018 19:13,RETURNED,04/09/2018 02:10,06/09/2018 21:27,08/09/2018,
ZA-00030705,ZAC0003374,03/09/2018 08:11,COMPLETE,03/09/2018 23:16,06/09/2018 19:32,10/09/2018,
ZA-00030706,ZAC0006422,03/09/2018 22:31,COMPLETE,06/09/2018 04:13,07/09/2018 18:36,11/09/2018,
ZA-00030707,ZAC0020053,03/09/2018 21:34,COMPLETE,05/09/2018 00:37,09/09/2018 06:26,09/09/2018,
ZA-00030708,ZAC0003569,03/09/2018 21:02,COMPLETE,07/09/2018 23:54,24/09/2018 03:17,17/09/2018,
ZA-00030709,ZAC0016224,03/09/2018 07:22,COMPLETE,05/09/2018 07:57,13/09/2018 18:56,10/09/2018,
ZA-00030710,ZAC0007842,03/09/2018 12:49,COMPLETE,04/09/2018 09:56,07/09/2018 08:23,08/09/2018,
ZA-00030711,ZAC0008550,03/09/2018 15:20,COMPLETE,05/09/2018 10:55,14/09/2018 15:18,08/09/2018,
ZA-00030712,ZAC0007156,03/09/2018 21:02,COMPLETE,07/09/2018 02:47,09/09/2018 12:31,12/09/2018,
ZA-00030713,ZAC0008317,03/09/2018 06:34,COMPLETE,05/09/2018 02:19,07/09/2018 18:50,09/09/2018,BULK20
ZA-00030714,ZAC0011913,03/09/2018 16:15,COMPLETE,05/09/2018 11:03,09/09/2018 15:11,12/09/2018,FLASH25
ZA-00030715,ZAC0000770,03/09/2018 16:35,COMPLETE,07/09/2018 03:40,09/09/2018 01:05,12/09/2018,
ZA-00030716,ZAC0008607,03/09/2018 17:23,COMPLETE,05/09/2018 03:51,06/09/2018 05:07,10/09/2018,
ZA-00030717,ZAC0015936,03/09/2018 07:28,COMPLETE,06/09/2018 07:27,07/09/2018 14:51,09/09/2018,
ZA-00030718,ZAC0003474,03/09/2018 11:57,COMPLETE,04/09/2018 16:21,06/09/2018 21:48,07/09/2018,
ZA-00030719,ZAC0011465,03/09/2018 06:23,COMPLETE,05/09/2018 10:31,08/09/2018 11:27,10/09/2018,
ZA-00030720,ZAC0021328,03/09/2018 12:40,COMPLETE,03/09/2018 22:03,07/09/2018 06:47,10/09/2018,
ZA-00030721,ZAC0014851,03/09/2018 15:42,COMPLETE,04/09/2018 23:49,08/09/2018 12:51,08/09/2018,
ZA-00030722,ZAC0018070,03/09/2018 17:49,COMPLETE,09/09/2018 02:59,13/09/2018 06:08,13/09/2018,
ZA-00030723,ZAC0014446,03/09/2018 12:25,COMPLETE,05/09/2018 00:04,08/09/2018 21:26,08/09/2018,
ZA-00030724,ZAC0008405,03/09/2018 09:33,DISPATCHED,06/09/2018 13:44,,10/09/2018,
ZA-00030725,ZAC0006274,03/09/2018 12:49,COMPLETE,04/09/2018 02:45,04/09/2018 22:38,11/09/2018,
ZA-00030726,ZAC0005470,03/09/2018 11:31,COMPLETE,06/09/2018 10:26,20/09/2018 16:26,10/09/2018,
ZA-00030727,ZAC0011204,03/09/2018 08:53,COMPLETE,05/09/2018 13:19,06/09/2018 21:44,12/09/2018,
ZA-00030728,ZAC0007357,03/09/2018 19:19,COMPLETE,04/09/2018 16:21,06/09/2018 07:04,09/09/2018,
ZA-00030729,ZAC0021312,03/09/2018 16:35,COMPLETE,04/09/2018 20:40,07/09/2018 22:56,08/09/2018,
ZA-00030730,ZAC0007806,03/09/2018 22:10,COMPLETE,07/09/2018 05:32,10/09/2018 08:45,11/09/2018,
ZA-00030731,ZAC0007795,03/09/2018 16:59,COMPLETE,07/09/2018 06:21,08/09/2018 02:01,17/09/2018,
ZA-00030732,ZAC0021574,03/09/2018 08:34,COMPLETE,04/09/2018 05:41,05/09/2018 12:44,07/09/2018,
ZA-00030733,ZAC0019419,03/09/2018 15:53,COMPLETE,08/09/2018 04:36,14/09/2018 17:42,13/09/2018,
ZA-00030734,ZAC0002075,03/09/2018 17:55,COMPLETE,04/09/2018 22:45,09/09/2018 00:07,08/09/2018,
ZA-00030735,ZAC0001376,03/09/2018 15:47,COMPLETE,06/09/2018 19:08,11/09/2018 06:25,10/09/2018,BULK20
ZA-00030736,ZAC0015953,03/09/2018 21:46,CANCELLED,,,,
ZA-00030737,ZAC0005957,03/09/2018 13:47,COMPLETE,04/09/2018 14:31,14/09/2018 10:02,08/09/2018,BULK20
