ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00000522,ZAC0006235,03/03/2017 15:39,COMPLETE,09/03/2017 00:41,12/03/2017 15:05,12/03/2017
ZA-00000523,ZAC0002009,03/03/2017 20:37,PENDING,,,
ZA-00000524,ZAC0004869,03/03/2017 20:40,COMPLETE,04/03/2017 22:46,05/03/2017 05:57,07/03/2017
ZA-00000525,ZAC0002957,03/03/2017 18:25,COMPLETE,04/03/2017 15:51,07/03/2017 09:03,08/03/2017
ZA-00000526,ZAC0023605,04/03/2017 16:53,COMPLETE,08/03/2017 00:30,08/03/2017 11:20,11/03/2017
ZA-00000527,ZAC0022491,04/03/2017 14:12,COMPLETE,06/03/2017 12:53,11/03/2017 10:35,11/03/2017
ZA-00000528,ZAC0002382,04/03/2017 12:30,COMPLETE,06/03/2017 01:58,17/03/2017 17:40,11/03/2017
ZA-00000529,ZAC0012808,04/03/2017 09:53,COMPLETE,04/03/2017 18:03,08/03/2017 00:36,11/03/2017
ZA-00000530,ZAC0020649,04/03/2017 11:42,COMPLETE,11/03/2017 11:08,13/03/2017 07:48,14/03/2017
ZA-00000531,ZAC0017625,04/03/2017 17:59,COMPLETE,05/03/2017 23:32,07/03/2017 09:09,09/03/2017
ZA-00000532,ZAC0012348,04/03/2017 12:22,COMPLETE,06/03/2017 13:17,10/03/2017 17:20,09/03/2017
ZA-00000533,ZAC0017224,04/03/2017 20:10,COMPLETE,05/03/2017 14:36,09/03/2017 17:02,09/03/2017
ZA-00000534,ZAC0023606,04/03/2017 12:33,COMPLETE,06/03/2017 15:08,23/03/2017 09:41,10/03/2017
ZA-00000535,ZAC0006795,04/03/2017 06:56,COMPLETE,05/03/2017 20:29,07/03/2017 22:11,12/03/2017
ZA-00000536,ZAC0018525,04/03/2017 16:16,COMPLETE,08/03/2017 15:49,12/03/2017 10:04,13/03/2017
ZA-00000537,ZAC0010733,04/03/2017 19:55,COMPLETE,06/03/2017 09:43,17/03/2017 21:04,13/03/2017
ZA-00000538,ZAC0011660,04/03/2017 12:35,COMPLETE,06/03/2017 07:28,13/03/2017 17:20,16/03/2017
ZA-00000539,ZAC0019865,05/03/2017 10:56,COMPLETE,09/03/2017 11:59,10/03/2017 00:46,14/03/2017
ZA-00000540,ZAC0001201,05/03/2017 16:50,COMPLETE,07/03/2017 14:25,10/03/2017 08:00,11/03/2017
ZA-00000541,ZAC0005459,05/03/2017 07:41,PENDING,,,
ZA-00000542,ZAC0012648,05/03/2017 18:03,COMPLETE,06/03/2017 22:40,10/03/2017 00:46,11/03/2017
ZA-00000543,ZAC0020152,05/03/2017 20:17,COMPLETE,07/03/2017 03:57,08/03/2017 23:10,12/03/2017
ZA-00000544,ZAC0016028,05/03/2017 14:59,COMPLETE,06/03/2017 14:05,08/03/2017 07:20,09/03/2017
ZA-00000545,ZAC0014653,05/03/2017 22:42,COMPLETE,08/03/2017 20:01,11/03/2017 09:59,12/03/2017
ZA-00000546,ZAC0002847,05/03/2017 19:41,COMPLETE,06/03/2017 18:45,10/03/2017 05:31,11/03/2017
ZA-00000547,ZAC0006067,05/03/2017 21:31,COMPLETE,07/03/2017 17:21,12/03/2017 07:24,11/03/2017
ZA-00000548,ZAC0005017,05/03/2017 19:46,COMPLETE,09/03/2017 12:42,15/03/2017 02:25,14/03/2017
ZA-00000549,ZAC0003772,05/03/2017 22:07,COMPLETE,09/03/2017 05:36,13/03/2017 01:23,14/03/2017
ZA-00000550,ZAC0017100,05/03/2017 11:43,COMPLETE,06/03/2017 01:32,08/03/2017 18:35,11/03/2017
ZA-00000551,ZAC0021248,05/03/2017 12:38,COMPLETE,07/03/2017 23:39,10/03/2017 23:15,11/03/2017
ZA-00000552,ZAC0015735,05/03/2017 11:16,COMPLETE,06/03/2017 15:39,11/03/2017 15:58,13/03/2017
ZA-00000553,ZAC0002461,05/03/2017 20:14,COMPLETE,06/03/2017 19:48,13/03/2017 10:30,09/03/2017
ZA-00000554,ZAC0011678,05/03/2017 20:39,COMPLETE,09/03/2017 07:30,14/03/2017 07:40,14/03/2017
ZA-00000555,ZAC0003509,05/03/2017 20:25,COMPLETE,07/03/2017 19:49,10/03/2017 13:59,11/03/2017
ZA-00000556,ZAC0000648,06/03/2017 12:20,COMPLETE,08/03/2017 10:07,13/03/2017 06:41,13/03/2017
ZA-00000557,ZAC0014052,06/03/2017 10:59,COMPLETE,08/03/2017 18:02,13/03/2017 21:57,13/03/2017
ZA-00000558,ZAC0005068,06/03/2017 16:54,COMPLETE,08/03/2017 04:53,10/03/2017 12:19,12/03/2017
ZA-00000559,ZAC0019307,06/03/2017 13:41,COMPLETE,07/03/2017 22:01,14/03/2017 06:55,10/03/2017
ZA-00000560,ZAC0011636,06/03/2017 13:23,COMPLETE,06/03/2017 18:47,15/03/2017 17:28,11/03/2017
ZA-00000561,ZAC0021926,06/03/2017 19:29,COMPLETE,09/03/2017 18:29,12/03/2017 05:58,12/03/2017
ZA-00000562,ZAC0005468,06/03/2017 21:26,COMPLETE,12/03/2017 21:19,15/03/2017 13:42,16/03/2017
ZA-00000563,ZAC0011057,06/03/2017 09:39,COMPLETE,14/03/2017 00:16,16/03/2017 02:05,18/03/2017
ZA-00000564,ZAC0002487,06/03/2017 12:29,COMPLETE,10/03/2017 15:12,22/03/2017 17:34,15/03/2017
ZA-00000565,ZAC0011229,06/03/2017 14:56,COMPLETE,08/03/2017 10:44,09/03/2017 19:22,11/03/2017
ZA-00000566,ZAC0022881,06/03/2017 14:12,COMPLETE,07/03/2017 22:56,10/03/2017 22:01,10/03/2017
ZA-00000567,ZAC0013585,06/03/2017 17:55,COMPLETE,08/03/2017 15:10,10/03/2017 21:20,12/03/2017
ZA-00000568,ZAC0022324,06/03/2017 06:12,COMPLETE,07/03/2017 13:34,12/03/2017 11:30,12/03/2017
ZA-00000569,ZAC0021230,06/03/2017 08:07,DISPATCHED,07/03/2017 13:23,,17/03/2017
ZA-00000570,ZAC0018532,06/03/2017 14:42,COMPLETE,12/03/2017 01:23,21/03/2017 02:02,17/03/2017
ZA-00000571,ZAC0013374,06/03/2017 10:08,COMPLETE,08/03/2017 03:56,13/03/2017 18:13,11/03/2017
ZA-00000572,ZAC0005786,06/03/2017 22:36,COMPLETE,09/03/2017 21:25,13/03/2017 16:20,14/03/2017
ZA-00000573,ZAC0022247,06/03/2017 16:15,PENDING,,,
ZA-00000574,ZAC0020738,06/03/2017 11:34,COMPLETE,10/03/2017 02:23,12/03/2017 15:41,17/03/2017
ZA-00000575,ZAC0016120,06/03/2017 09:26,COMPLETE,09/03/2017 06:20,16/03/2017 05:16,13/03/2017
ZA-00000576,ZAC0005806,06/03/2017 22:17,COMPLETE,09/03/2017 08:29,16/03/2017 11:24,13/03/2017
ZA-00000577,ZAC0001162,06/03/2017 11:56,COMPLETE,13/03/2017 14:35,14/03/2017 01:27,18/03/2017
ZA-00000578,ZAC0001886,06/03/2017 20:03,COMPLETE,07/03/2017 18:11,10/03/2017 18:28,12/03/2017
ZA-00000579,ZAC0020022,07/03/2017 10:38,COMPLETE,07/03/2017 21:20,10/03/2017 12:28,11/03/2017
ZA-00000580,ZAC0011286,07/03/2017 19:39,COMPLETE,08/03/2017 22:10,10/03/2017 23:41,11/03/2017
ZA-00000581,ZAC0000080,07/03/2017 11:18,COMPLETE,09/03/2017 11:03,17/03/2017 15:44,16/03/2017
ZA-00000582,ZAC0013104,07/03/2017 20:37,COMPLETE,10/03/2017 10:06,20/03/2017 14:48,15/03/2017
ZA-00000583,ZAC0000324,07/03/2017 06:24,COMPLETE,07/03/2017 16:18,12/03/2017 02:22,12/03/2017
ZA-00000584,ZAC0014037,07/03/2017 07:04,COMPLETE,11/03/2017 17:01,15/03/2017 20:19,15/03/2017
ZA-00000585,ZAC0015000,07/03/2017 12:52,COMPLETE,09/03/2017 02:13,16/03/2017 20:12,16/03/2017
ZA-00000586,ZAC0020067,07/03/2017 10:19,COMPLETE,10/03/2017 20:50,13/03/2017 18:10,14/03/2017
ZA-00000587,ZAC0023019,07/03/2017 20:23,CANCELLED,,,
ZA-00000588,ZAC0006832,07/03/2017 12:10,COMPLETE,09/03/2017 09:23,10/03/2017 10:47,13/03/2017
ZA-00000589,ZAC0016065,07/03/2017 22:47,COMPLETE,08/03/2017 06:49,15/03/2017 02:31,12/03/2017
ZA-00000590,ZAC0011471,07/03/2017 07:31,COMPLETE,11/03/2017 08:38,16/03/2017 12:54,15/03/2017
ZA-00000591,ZAC0001539,07/03/2017 07:29,COMPLETE,11/03/2017 03:49,21/03/2017 05:14,16/03/2017
ZA-00000592,ZAC0023470,07/03/2017 07:38,COMPLETE,10/03/2017 06:25,12/03/2017 15:36,15/03/2017
ZA-00000593,ZAC0012706,07/03/2017 19:17,COMPLETE,11/03/2017 17:32,19/03/2017 18:19,21/03/2017
ZA-00000594,ZAC0008114,08/03/2017 20:48,COMPLETE,10/03/2017 03:20,12/03/2017 08:56,15/03/2017
ZA-00000595,ZAC0000478,08/03/2017 19:27,COMPLETE,12/03/2017 20:27,15/03/2017 10:20,19/03/2017
ZA-00000596,ZAC0007438,08/03/2017 12:15,COMPLETE,09/03/2017 03:33,12/03/2017 04:03,13/03/2017
ZA-00000597,ZAC0013278,08/03/2017 22:57,COMPLETE,10/03/2017 16:13,13/03/2017 20:44,15/03/2017
ZA-00000598,ZAC0020064,08/03/2017 19:07,COMPLETE,10/03/2017 18:30,16/03/2017 14:16,13/03/2017
ZA-00000599,ZAC0017053,08/03/2017 16:45,COMPLETE,10/03/2017 00:55,15/03/2017 08:15,17/03/2017
ZA-00000600,ZAC0000329,08/03/2017 12:22,COMPLETE,11/03/2017 17:29,13/03/2017 23:37,14/03/2017
ZA-00000601,ZAC0012302,08/03/2017 07:09,COMPLETE,10/03/2017 00:11,14/03/2017 06:18,15/03/2017
ZA-00000602,ZAC0011987,08/03/2017 06:54,COMPLETE,09/03/2017 07:51,11/03/2017 06:19,13/03/2017
ZA-00000603,ZAC0023816,08/03/2017 15:36,COMPLETE,08/03/2017 17:50,11/03/2017 20:52,11/03/2017
ZA-00000604,ZAC0014762,08/03/2017 15:42,COMPLETE,11/03/2017 17:41,14/03/2017 05:36,14/03/2017
ZA-00000605,ZAC0001152,08/03/2017 13:30,COMPLETE,11/03/2017 02:09,15/03/2017 07:03,18/03/2017
ZA-00000606,ZAC0013982,08/03/2017 18:46,COMPLETE,09/03/2017 07:02,15/03/2017 12:24,14/03/2017
ZA-00000607,ZAC0021670,08/03/2017 20:05,COMPLETE,13/03/2017 00:37,18/03/2017 04:41,17/03/2017
ZA-00000608,ZAC0004060,09/03/2017 15:17,DISPATCHED,11/03/2017 07:28,,18/03/2017
ZA-00000609,ZAC0002400,09/03/2017 16:14,COMPLETE,12/03/2017 13:32,14/03/2017 06:25,17/03/2017
ZA-00000610,ZAC0002426,09/03/2017 09:08,COMPLETE,12/03/2017 13:37,13/03/2017 09:01,17/03/2017
ZA-00000611,ZAC0003507,09/03/2017 17:58,COMPLETE,19/03/2017 02:53,22/03/2017 19:13,26/03/2017
ZA-00000612,ZAC0014204,09/03/2017 17:31,COMPLETE,12/03/2017 13:04,13/03/2017 17:42,15/03/2017
ZA-00000613,ZAC0007184,09/03/2017 20:03,COMPLETE,11/03/2017 11:20,14/03/2017 20:37,14/03/2017
ZA-00000614,ZAC0007980,09/03/2017 19:41,DISPATCHED,10/03/2017 10:51,,13/03/2017
ZA-00000615,ZAC0016691,09/03/2017 10:29,COMPLETE,12/03/2017 15:57,15/03/2017 14:25,19/03/2017
ZA-00000616,ZAC0023329,09/03/2017 07:25,COMPLETE,10/03/2017 10:43,13/03/2017 01:55,13/03/2017
ZA-00000617,ZAC0018261,09/03/2017 06:59,COMPLETE,10/03/2017 16:15,13/03/2017 13:45,14/03/2017
ZA-00000618,ZAC0009106,09/03/2017 16:48,COMPLETE,12/03/2017 10:25,17/03/2017 03:19,15/03/2017
ZA-00000619,ZAC0005447,09/03/2017 15:50,COMPLETE,11/03/2017 06:34,16/03/2017 03:56,15/03/2017
ZA-00000620,ZAC0020511,09/03/2017 18:10,COMPLETE,11/03/2017 19:28,13/03/2017 21:54,15/03/2017
ZA-00000621,ZAC0001931,09/03/2017 13:09,COMPLETE,10/03/2017 04:57,12/03/2017 14:28,17/03/2017
ZA-00000622,ZAC0012522,09/03/2017 18:40,COMPLETE,10/03/2017 11:51,14/03/2017 17:54,14/03/2017
ZA-00000623,ZAC0003654,09/03/2017 22:13,COMPLETE,13/03/2017 01:40,16/03/2017 18:19,17/03/2017
ZA-00000624,ZAC0023557,09/03/2017 17:28,COMPLETE,11/03/2017 15:36,15/03/2017 22:09,18/03/2017
ZA-00000625,ZAC0021501,09/03/2017 09:29,DISPATCHED,12/03/2017 10:45,,17/03/2017
ZA-00000626,ZAC0012420,09/03/2017 09:39,COMPLETE,10/03/2017 23:48,25/03/2017 08:11,14/03/2017
ZA-00000627,ZAC0019792,09/03/2017 13:56,COMPLETE,11/03/2017 18:32,13/03/2017 10:03,18/03/2017
ZA-00000628,ZAC0015201,09/03/2017 22:23,COMPLETE,12/03/2017 06:45,14/03/2017 05:55,17/03/2017
ZA-00000629,ZAC0004100,10/03/2017 19:54,COMPLETE,14/03/2017 04:56,17/03/2017 02:28,21/03/2017
ZA-00000630,ZAC0007962,10/03/2017 11:53,COMPLETE,12/03/2017 02:51,16/03/2017 01:44,16/03/2017
ZA-00000631,ZAC0016422,10/03/2017 14:53,COMPLETE,12/03/2017 14:41,15/03/2017 09:06,19/03/2017
ZA-00000632,ZAC0012671,10/03/2017 17:23,CANCELLED,,,
ZA-00000633,ZAC0009992,10/03/2017 17:04,COMPLETE,13/03/2017 01:29,23/03/2017 22:32,20/03/2017
ZA-00000634,ZAC0021025,10/03/2017 07:50,COMPLETE,12/03/2017 09:29,16/03/2017 06:22,16/03/2017
ZA-00000635,ZAC0009103,10/03/2017 10:50,COMPLETE,11/03/2017 20:22,13/03/2017 14:16,14/03/2017
ZA-00000636,ZAC0001976,10/03/2017 08:40,COMPLETE,12/03/2017 04:08,19/03/2017 22:38,22/03/2017
ZA-00000637,ZAC0001012,10/03/2017 07:01,COMPLETE,11/03/2017 05:02,15/03/2017 13:33,16/03/2017
ZA-00000638,ZAC0003706,10/03/2017 07:11,COMPLETE,10/03/2017 11:28,14/03/2017 23:06,13/03/2017
ZA-00000639,ZAC0022805,10/03/2017 12:32,COMPLETE,11/03/2017 01:59,12/03/2017 03:22,16/03/2017
ZA-00000640,ZAC0011182,10/03/2017 10:29,RETURNED,13/03/2017 12:24,18/03/2017 11:19,20/03/2017
ZA-00000641,ZAC0021111,11/03/2017 09:13,COMPLETE,14/03/2017 11:41,17/03/2017 17:40,17/03/2017
ZA-00000642,ZAC0004114,11/03/2017 12:23,COMPLETE,11/03/2017 23:06,16/03/2017 06:42,15/03/2017
ZA-00000643,ZAC0014290,11/03/2017 08:22,COMPLETE,13/03/2017 09:35,15/03/2017 11:02,20/03/2017
ZA-00000644,ZAC0001117,11/03/2017 17:48,COMPLETE,13/03/2017 22:18,19/03/2017 18:16,18/03/2017
ZA-00000645,ZAC0005029,11/03/2017 08:25,COMPLETE,13/03/2017 01:13,15/03/2017 14:34,20/03/2017
ZA-00000646,ZAC0014534,11/03/2017 06:26,COMPLETE,13/03/2017 13:10,22/03/2017 15:35,20/03/2017
ZA-00000647,ZAC0011413,11/03/2017 12:28,COMPLETE,12/03/2017 06:56,13/03/2017 13:49,16/03/2017
ZA-00000648,ZAC0009235,11/03/2017 19:41,COMPLETE,13/03/2017 12:24,16/03/2017 08:30,16/03/2017
ZA-00000649,ZAC0004694,11/03/2017 19:30,COMPLETE,12/03/2017 13:50,19/03/2017 03:18,16/03/2017
ZA-00000650,ZAC0011961,11/03/2017 17:35,COMPLETE,12/03/2017 20:14,31/03/2017 07:09,17/03/2017
ZA-00000651,ZAC0009470,11/03/2017 20:56,COMPLETE,12/03/2017 18:22,16/03/2017 20:09,15/03/2017
ZA-00000652,ZAC0002981,11/03/2017 09:20,COMPLETE,14/03/2017 02:21,17/03/2017 14:15,19/03/2017
ZA-00000653,ZAC0002198,11/03/2017 12:59,COMPLETE,19/03/2017 06:10,20/03/2017 18:09,23/03/2017
ZA-00000654,ZAC0006712,11/03/2017 16:41,COMPLETE,15/03/2017 04:43,23/03/2017 15:58,18/03/2017
ZA-00000655,ZAC0018326,11/03/2017 18:25,COMPLETE,14/03/2017 10:38,19/03/2017 19:54,17/03/2017
ZA-00000656,ZAC0001511,11/03/2017 12:08,COMPLETE,12/03/2017 20:25,18/03/2017 03:30,16/03/2017
ZA-00000657,ZAC0001038,11/03/2017 10:52,COMPLETE,12/03/2017 21:27,18/03/2017 04:07,17/03/2017
ZA-00000658,ZAC0007821,11/03/2017 20:26,COMPLETE,12/03/2017 11:50,19/03/2017 14:35,15/03/2017
ZA-00000659,ZAC0020426,11/03/2017 21:45,COMPLETE,14/03/2017 07:31,17/03/2017 13:03,19/03/2017
ZA-00000660,ZAC0021403,11/03/2017 13:36,COMPLETE,12/03/2017 20:58,14/03/2017 21:31,15/03/2017
ZA-00000661,ZAC0021128,11/03/2017 13:56,COMPLETE,15/03/2017 14:49,19/03/2017 20:31,18/03/2017
ZA-00000662,ZAC0009312,11/03/2017 11:29,COMPLETE,13/03/2017 09:01,19/03/2017 21:24,16/03/2017
ZA-00000663,ZAC0018839,12/03/2017 21:28,COMPLETE,16/03/2017 04:20,22/03/2017 15:49,20/03/2017
ZA-00000664,ZAC0011474,12/03/2017 12:47,COMPLETE,14/03/2017 02:34,17/03/2017 06:49,24/03/2017
ZA-00000665,ZAC0010981,12/03/2017 12:40,COMPLETE,16/03/2017 00:13,22/03/2017 07:23,20/03/2017
ZA-00000666,ZAC0009247,12/03/2017 11:10,COMPLETE,15/03/2017 23:15,19/03/2017 20:16,19/03/2017
ZA-00000667,ZAC0008175,12/03/2017 18:41,PENDING,,,
ZA-00000668,ZAC0007953,12/03/2017 21:54,COMPLETE,14/03/2017 21:14,21/03/2017 09:48,18/03/2017
ZA-00000669,ZAC0011323,12/03/2017 20:03,COMPLETE,14/03/2017 22:27,22/03/2017 19:40,17/03/2017
ZA-00000670,ZAC0003351,12/03/2017 10:39,COMPLETE,13/03/2017 14:31,17/03/2017 14:23,20/03/2017
ZA-00000671,ZAC0023347,12/03/2017 07:43,COMPLETE,14/03/2017 05:34,19/03/2017 13:14,19/03/2017
ZA-00000672,ZAC0018298,12/03/2017 12:43,COMPLETE,13/03/2017 13:27,16/03/2017 08:41,18/03/2017
ZA-00000673,ZAC0023394,12/03/2017 21:21,COMPLETE,13/03/2017 08:20,20/03/2017 10:01,18/03/2017
ZA-00000674,ZAC0010008,12/03/2017 22:54,COMPLETE,20/03/2017 01:47,27/03/2017 10:55,24/03/2017
ZA-00000675,ZAC0018595,12/03/2017 15:57,COMPLETE,14/03/2017 13:07,19/03/2017 17:46,21/03/2017
ZA-00000676,ZAC0021910,12/03/2017 09:30,COMPLETE,14/03/2017 15:42,18/03/2017 01:19,19/03/2017
ZA-00000677,ZAC0003077,12/03/2017 14:46,COMPLETE,14/03/2017 04:09,26/03/2017 05:19,18/03/2017
ZA-00000678,ZAC0023580,12/03/2017 08:27,COMPLETE,15/03/2017 18:56,23/03/2017 01:46,18/03/2017
ZA-00000679,ZAC0013750,12/03/2017 22:46,COMPLETE,14/03/2017 15:17,20/03/2017 15:41,17/03/2017
ZA-00000680,ZAC0012578,12/03/2017 15:09,COMPLETE,15/03/2017 22:40,23/03/2017 06:48,20/03/2017
ZA-00000681,ZAC0002435,12/03/2017 07:43,COMPLETE,13/03/2017 05:33,18/03/2017 09:02,17/03/2017
ZA-00000682,ZAC0018638,12/03/2017 07:06,COMPLETE,14/03/2017 08:53,16/03/2017 15:40,18/03/2017
ZA-00000683,ZAC0021957,12/03/2017 21:12,COMPLETE,17/03/2017 09:45,23/03/2017 10:12,21/03/2017
ZA-00000684,ZAC0010622,13/03/2017 11:03,COMPLETE,14/03/2017 22:12,20/03/2017 05:08,21/03/2017
ZA-00000685,ZAC0003036,13/03/2017 07:22,COMPLETE,15/03/2017 08:08,21/03/2017 20:43,19/03/2017
ZA-00000686,ZAC0011341,13/03/2017 14:19,COMPLETE,18/03/2017 08:11,19/03/2017 06:45,22/03/2017
ZA-00000687,ZAC0015363,13/03/2017 18:20,COMPLETE,14/03/2017 04:44,19/03/2017 11:06,17/03/2017
ZA-00000688,ZAC0006728,13/03/2017 20:53,COMPLETE,17/03/2017 17:54,19/03/2017 23:04,22/03/2017
ZA-00000689,ZAC0004010,13/03/2017 21:04,COMPLETE,15/03/2017 09:22,17/03/2017 09:40,18/03/2017
ZA-00000690,ZAC0011235,13/03/2017 06:09,COMPLETE,13/03/2017 11:34,24/03/2017 03:34,18/03/2017
ZA-00000691,ZAC0018631,13/03/2017 06:25,COMPLETE,15/03/2017 00:52,20/03/2017 03:16,20/03/2017
ZA-00000692,ZAC0007261,13/03/2017 20:26,COMPLETE,17/03/2017 05:48,18/03/2017 08:09,22/03/2017
ZA-00000693,ZAC0019406,13/03/2017 09:38,COMPLETE,14/03/2017 11:16,17/03/2017 03:51,18/03/2017
ZA-00000694,ZAC0009352,13/03/2017 12:00,COMPLETE,14/03/2017 03:34,18/03/2017 11:18,19/03/2017
ZA-00000695,ZAC0005564,13/03/2017 22:37,COMPLETE,15/03/2017 03:44,17/03/2017 03:54,25/03/2017
ZA-00000696,ZAC0006292,13/03/2017 07:46,CANCELLED,,,
ZA-00000697,ZAC0000210,13/03/2017 13:21,DISPATCHED,15/03/2017 06:04,,20/03/2017
ZA-00000698,ZAC0016899,13/03/2017 13:28,COMPLETE,16/03/2017 23:40,19/03/2017 07:20,23/03/2017
ZA-00000699,ZAC0018608,13/03/2017 07:09,COMPLETE,15/03/2017 01:41,19/03/2017 19:33,19/03/2017
ZA-00000700,ZAC0016958,13/03/2017 16:30,COMPLETE,14/03/2017 23:03,19/03/2017 08:49,19/03/2017
ZA-00000701,ZAC0010695,14/03/2017 19:04,COMPLETE,15/03/2017 09:50,19/03/2017 00:54,18/03/2017
ZA-00000702,ZAC0012834,14/03/2017 19:53,COMPLETE,15/03/2017 10:57,17/03/2017 21:37,22/03/2017
ZA-00000703,ZAC0007311,14/03/2017 21:27,COMPLETE,16/03/2017 20:15,19/03/2017 00:45,19/03/2017
ZA-00000704,ZAC0013190,14/03/2017 22:59,COMPLETE,19/03/2017 23:55,24/03/2017 07:23,24/03/2017
ZA-00000705,ZAC0013591,14/03/2017 07:16,COMPLETE,16/03/2017 12:18,19/03/2017 03:09,20/03/2017
ZA-00000706,ZAC0004065,14/03/2017 15:05,COMPLETE,16/03/2017 22:04,23/03/2017 08:34,21/03/2017
ZA-00000707,ZAC0022197,14/03/2017 20:17,COMPLETE,16/03/2017 06:22,20/03/2017 20:25,19/03/2017
ZA-00000708,ZAC0015763,14/03/2017 13:07,COMPLETE,15/03/2017 04:10,21/03/2017 18:09,19/03/2017
ZA-00000709,ZAC0011003,14/03/2017 17:26,COMPLETE,15/03/2017 15:02,20/03/2017 09:09,20/03/2017
