ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00016784,ZAC0006420,01/03/2018 11:08,RETURNED,03/03/2018 14:16,07/03/2018 16:36,07/03/2018,
ZA-00016785,ZAC0017653,01/03/2018 16:47,COMPLETE,03/03/2018 18:49,18/03/2018 04:29,10/03/2018,
ZA-00016786,ZAC0005440,01/03/2018 13:16,COMPLETE,03/03/2018 08:21,05/03/2018 00:40,10/03/2018,LOYAL5
ZA-00016787,ZAC0022453,01/03/2018 21:44,COMPLETE,05/03/2018 18:40,11/03/2018 00:50,09/03/2018,
ZA-00016788,ZAC0013551,01/03/2018 08:44,COMPLETE,03/03/2018 18:39,08/03/2018 06:29,07/03/2018,
ZA-00016789,ZAC0016947,01/03/2018 14:54,COMPLETE,02/03/2018 01:29,10/03/2018 13:24,05/03/2018,
ZA-00016790,ZAC0017293,01/03/2018 17:40,COMPLETE,05/03/2018 17:06,10/03/2018 09:34,09/03/2018,WELCOME10
ZA-00016791,ZAC0012732,01/03/2018 07:35,COMPLETE,02/03/2018 09:00,05/03/2018 16:17,07/03/2018,
ZA-00016792,ZAC0007739,01/03/2018 08:54,COMPLETE,02/03/2018 04:22,09/03/2018 12:11,12/03/2018,
ZA-00016793,ZAC0023356,01/03/2018 18:38,COMPLETE,05/03/2018 05:40,11/03/2018 14:21,09/03/2018,
ZA-00016794,ZAC0014587,01/03/2018 22:30,COMPLETE,05/03/2018 05:10,08/03/2018 05:44,09/03/2018,
ZA-00016795,ZAC0009922,01/03/2018 19:50,COMPLETE,04/03/2018 12:58,07/03/2018 04:06,08/03/2018,WELCOME10
ZA-00016796,ZAC0010804,01/03/2018 07:12,COMPLETE,03/03/2018 11:52,06/03/2018 14:24,10/03/2018,WELCOME10
ZA-00016797,ZAC0014411,01/03/2018 19:55,CANCELLED,,,,
ZA-00016798,ZAC0015165,01/03/2018 07:21,COMPLETE,03/03/2018 21:56,09/03/2018 18:27,06/03/2018,
ZA-00016799,ZAC0021620,01/03/2018 17:45,COMPLETE,05/03/2018 08:40,11/03/2018 16:08,08/03/2018,
ZA-00016800,ZAC0022719,01/03/2018 19:33,COMPLETE,02/03/2018 12:24,07/03/2018 16:52,07/03/2018,
ZA-00016801,ZAC0016438,01/03/2018 11:41,COMPLETE,01/03/2018 13:59,08/03/2018 00:40,04/03/2018,
ZA-00016802,ZAC0017561,01/03/2018 20:07,COMPLETE,04/03/2018 02:14,09/03/2018 10:01,08/03/2018,FREESHIP
ZA-00016803,ZAC0016147,01/03/2018 12:14,COMPLETE,02/03/2018 04:25,06/03/2018 01:21,07/03/2018,
ZA-00016804,ZAC0016364,01/03/2018 17:56,COMPLETE,04/03/2018 03:40,10/03/2018 07:04,09/03/2018,
ZA-00016805,ZAC0000990,01/03/2018 16:25,COMPLETE,02/03/2018 00:42,07/03/2018 15:10,06/03/2018,
ZA-00016806,ZAC0020313,01/03/2018 10:29,COMPLETE,03/03/2018 06:47,07/03/2018 13:23,10/03/2018,
ZA-00016807,ZAC0000881,01/03/2018 13:36,DISPATCHED,02/03/2018 19:10,,06/03/2018,FREESHIP
ZA-00016808,ZAC0006823,01/03/2018 11:45,COMPLETE,04/03/2018 05:49,08/03/2018 06:01,08/03/2018,
ZA-00016809,ZAC0014497,01/03/2018 10:35,COMPLETE,03/03/2018 09:42,12/03/2018 16:19,13/03/2018,FREESHIP
ZA-00016810,ZAC0022742,01/03/2018 17:29,COMPLETE,02/03/2018 15:56,07/03/2018 12:29,09/03/2018,
ZA-00016811,ZAC0001921,01/03/2018 10:40,COMPLETE,03/03/2018 19:51,07/03/2018 04:34,10/03/2018,
ZA-00016812,ZAC0016922,01/03/2018 09:19,COMPLETE,04/03/2018 20:44,07/03/2018 05:27,11/03/2018,WELCOME10
ZA-00016813,ZAC0020424,01/03/2018 11:26,COMPLETE,03/03/2018 06:37,08/03/2018 15:34,06/03/2018,
ZA-00016814,ZAC0005033,01/03/2018 14:46,COMPLETE,01/03/2018 23:55,03/03/2018 05:33,08/03/2018,
ZA-00016815,ZAC0010086,01/03/2018 22:22,COMPLETE,07/03/2018 08:15,08/03/2018 11:56,10/03/2018,BULK20
ZA-00016816,ZAC0011318,01/03/2018 14:47,COMPLETE,03/03/2018 16:37,17/03/2018 15:47,10/03/2018,BULK20
ZA-00016817,ZAC0019682,01/03/2018 22:58,COMPLETE,05/03/2018 13:11,09/03/2018 08:22,09/03/2018,
ZA-00016818,ZAC0013455,01/03/2018 15:51,COMPLETE,04/03/2018 06:46,05/03/2018 07:59,11/03/2018,
ZA-00016819,ZAC0023749,01/03/2018 13:43,COMPLETE,02/03/2018 10:51,05/03/2018 22:10,07/03/2018,
ZA-00016820,ZAC0016211,01/03/2018 22:13,COMPLETE,04/03/2018 14:59,06/03/2018 09:09,07/03/2018,
ZA-00016821,ZAC0020458,01/03/2018 17:18,COMPLETE,03/03/2018 05:39,08/03/2018 16:17,06/03/2018,WINTER15
ZA-00016822,ZAC0019184,01/03/2018 16:28,COMPLETE,05/03/2018 00:46,08/03/2018 21:00,08/03/2018,
ZA-00016823,ZAC0021314,01/03/2018 18:48,COMPLETE,03/03/2018 20:08,11/03/2018 05:06,07/03/2018,BULK20
ZA-00016824,ZAC0023641,01/03/2018 15:53,COMPLETE,02/03/2018 00:34,04/03/2018 23:37,06/03/2018,
ZA-00016825,ZAC0019856,01/03/2018 17:13,COMPLETE,04/03/2018 08:11,07/03/2018 04:24,07/03/2018,
ZA-00016826,ZAC0002529,01/03/2018 06:55,COMPLETE,02/03/2018 14:03,05/03/2018 05:42,09/03/2018,WINTER15
ZA-00016827,ZAC0007124,02/03/2018 15:07,COMPLETE,04/03/2018 13:31,06/03/2018 01:43,07/03/2018,WINTER15
ZA-00016828,ZAC0007831,02/03/2018 06:49,COMPLETE,03/03/2018 09:04,15/03/2018 13:27,07/03/2018,
ZA-00016829,ZAC0011084,02/03/2018 09:06,COMPLETE,03/03/2018 23:09,11/03/2018 22:02,06/03/2018,
ZA-00016830,ZAC0008945,02/03/2018 09:49,COMPLETE,05/03/2018 03:31,06/03/2018 19:10,10/03/2018,
ZA-00016831,ZAC0022871,02/03/2018 13:42,COMPLETE,02/03/2018 19:00,05/03/2018 22:00,07/03/2018,
ZA-00016832,ZAC0005702,02/03/2018 12:35,COMPLETE,03/03/2018 11:44,06/03/2018 13:14,08/03/2018,WELCOME10
ZA-00016833,ZAC0009095,02/03/2018 14:34,COMPLETE,03/03/2018 13:58,07/03/2018 19:47,10/03/2018,
ZA-00016834,ZAC0001787,02/03/2018 13:05,COMPLETE,03/03/2018 00:30,11/03/2018 09:45,08/03/2018,WELCOME10
ZA-00016835,ZAC0018290,02/03/2018 18:56,COMPLETE,04/03/2018 02:42,09/03/2018 19:45,11/03/2018,
ZA-00016836,ZAC0015611,02/03/2018 10:18,COMPLETE,08/03/2018 02:48,14/03/2018 21:34,12/03/2018,
ZA-00016837,ZAC0010218,02/03/2018 10:23,CANCELLED,,,,
ZA-00016838,ZAC0000937,02/03/2018 08:48,COMPLETE,08/03/2018 19:25,14/03/2018 10:35,11/03/2018,WINTER15
ZA-00016839,ZAC0000105,02/03/2018 14:43,COMPLETE,04/03/2018 01:14,13/03/2018 22:40,11/03/2018,
ZA-00016840,ZAC0017147,02/03/2018 22:43,DISPATCHED,03/03/2018 06:48,,13/03/2018,BULK20
ZA-00016841,ZAC0010556,02/03/2018 19:08,COMPLETE,06/03/2018 18:13,14/03/2018 15:33,10/03/2018,
ZA-00016842,ZAC0000696,02/03/2018 17:22,COMPLETE,04/03/2018 08:13,06/03/2018 11:06,08/03/2018,FLASH25
ZA-00016843,ZAC0019287,02/03/2018 21:41,COMPLETE,08/03/2018 23:38,13/03/2018 23:30,11/03/2018,
ZA-00016844,ZAC0002145,02/03/2018 14:10,COMPLETE,02/03/2018 14:49,10/03/2018 03:27,09/03/2018,
ZA-00016845,ZAC0015734,02/03/2018 21:31,COMPLETE,06/03/2018 03:07,06/03/2018 11:15,16/03/2018,
ZA-00016846,ZAC0007906,02/03/2018 12:57,COMPLETE,03/03/2018 04:13,10/03/2018 12:08,06/03/2018,
ZA-00016847,ZAC0019433,02/03/2018 20:57,RETURNED,06/03/2018 01:05,11/03/2018 09:43,10/03/2018,WELCOME10
ZA-00016848,ZAC0023829,02/03/2018 18:55,PENDING,,,,
ZA-00016849,ZAC0020953,02/03/2018 21:04,COMPLETE,06/03/2018 01:41,13/03/2018 13:03,09/03/2018,
ZA-00016850,ZAC0000139,02/03/2018 07:27,COMPLETE,02/03/2018 21:17,11/03/2018 06:57,12/03/2018,
ZA-00016851,ZAC0015831,02/03/2018 06:04,COMPLETE,03/03/2018 07:58,10/03/2018 22:32,10/03/2018,
ZA-00016852,ZAC0022106,02/03/2018 13:01,COMPLETE,03/03/2018 09:49,15/03/2018 14:29,07/03/2018,BULK20
ZA-00016853,ZAC0023813,02/03/2018 21:09,COMPLETE,06/03/2018 23:40,16/03/2018 02:18,16/03/2018,
ZA-00016854,ZAC0000767,02/03/2018 12:13,COMPLETE,02/03/2018 17:32,06/03/2018 05:56,07/03/2018,
ZA-00016855,ZAC0023844,02/03/2018 16:06,COMPLETE,02/03/2018 23:55,06/03/2018 11:10,09/03/2018,
ZA-00016856,ZAC0010173,02/03/2018 09:39,COMPLETE,04/03/2018 08:03,13/03/2018 00:27,11/03/2018,
ZA-00016857,ZAC0018206,02/03/2018 12:37,COMPLETE,04/03/2018 16:36,10/03/2018 18:07,09/03/2018,FLASH25
ZA-00016858,ZAC0004195,02/03/2018 19:16,COMPLETE,05/03/2018 20:20,13/03/2018 12:57,15/03/2018,
ZA-00016859,ZAC0022835,02/03/2018 18:41,COMPLETE,07/03/2018 10:53,10/03/2018 11:30,11/03/2018,
ZA-00016860,ZAC0016906,02/03/2018 20:56,COMPLETE,05/03/2018 02:43,07/03/2018 11:03,10/03/2018,
ZA-00016861,ZAC0005594,02/03/2018 21:32,COMPLETE,04/03/2018 09:10,10/03/2018 03:14,08/03/2018,
ZA-00016862,ZAC0007419,02/03/2018 06:27,COMPLETE,06/03/2018 05:15,13/03/2018 09:37,11/03/2018,
ZA-00016863,ZAC0007722,02/03/2018 11:40,PENDING,,,,
ZA-00016864,ZAC0023572,02/03/2018 06:16,COMPLETE,06/03/2018 03:19,11/03/2018 03:09,11/03/2018,
ZA-00016865,ZAC0012719,02/03/2018 14:04,COMPLETE,03/03/2018 22:00,11/03/2018 00:28,06/03/2018,
ZA-00016866,ZAC0015923,02/03/2018 12:23,COMPLETE,04/03/2018 13:51,07/03/2018 14:52,09/03/2018,FREESHIP
ZA-00016867,ZAC0007600,02/03/2018 16:25,COMPLETE,05/03/2018 11:49,06/03/2018 18:21,09/03/2018,
ZA-00016868,ZAC0021751,02/03/2018 08:34,COMPLETE,03/03/2018 00:04,05/03/2018 18:25,10/03/2018,WINTER15
ZA-00016869,ZAC0010570,02/03/2018 09:37,COMPLETE,05/03/2018 18:33,08/03/2018 21:55,09/03/2018,
ZA-00016870,ZAC0015015,02/03/2018 11:50,COMPLETE,02/03/2018 23:55,04/03/2018 20:44,06/03/2018,
ZA-00016871,ZAC0007167,02/03/2018 15:33,COMPLETE,07/03/2018 18:25,09/03/2018 03:08,17/03/2018,
ZA-00016872,ZAC0007628,02/03/2018 15:02,COMPLETE,04/03/2018 17:55,05/03/2018 22:42,08/03/2018,
ZA-00016873,ZAC0001692,02/03/2018 15:17,COMPLETE,05/03/2018 03:48,12/03/2018 10:41,09/03/2018,
ZA-00016874,ZAC0002679,02/03/2018 08:55,COMPLETE,11/03/2018 12:44,13/03/2018 01:45,16/03/2018,
ZA-00016875,ZAC0001041,02/03/2018 10:19,COMPLETE,03/03/2018 18:34,07/03/2018 03:58,06/03/2018,
ZA-00016876,ZAC0015795,02/03/2018 13:10,COMPLETE,06/03/2018 17:37,10/03/2018 02:14,09/03/2018,
ZA-00016877,ZAC0013456,02/03/2018 21:53,COMPLETE,04/03/2018 15:14,06/03/2018 15:04,08/03/2018,
ZA-00016878,ZAC0011802,02/03/2018 16:59,COMPLETE,05/03/2018 12:41,10/03/2018 10:39,09/03/2018,FLASH25
ZA-00016879,ZAC0008601,02/03/2018 10:04,COMPLETE,04/03/2018 12:22,06/03/2018 04:46,11/03/2018,
ZA-00016880,ZAC0014728,02/03/2018 16:21,COMPLETE,03/03/2018 00:06,04/03/2018 00:31,08/03/2018,
ZA-00016881,ZAC0019495,03/03/2018 07:51,COMPLETE,03/03/2018 21:30,05/03/2018 09:46,07/03/2018,
ZA-00016882,ZAC0001765,03/03/2018 07:38,COMPLETE,04/03/2018 01:54,14/03/2018 15:04,09/03/2018,
ZA-00016883,ZAC0022897,03/03/2018 06:31,COMPLETE,04/03/2018 06:33,07/03/2018 13:48,11/03/2018,
ZA-00016884,ZAC0018372,03/03/2018 06:54,COMPLETE,03/03/2018 23:53,13/03/2018 14:59,07/03/2018,
ZA-00016885,ZAC0000568,03/03/2018 09:43,COMPLETE,05/03/2018 17:29,09/03/2018 07:58,08/03/2018,
ZA-00016886,ZAC0003479,03/03/2018 08:51,COMPLETE,04/03/2018 10:43,09/03/2018 09:49,09/03/2018,
ZA-00016887,ZAC0009986,03/03/2018 21:50,COMPLETE,06/03/2018 04:04,09/03/2018 02:29,10/03/2018,
ZA-00016888,ZAC0008917,03/03/2018 16:42,COMPLETE,11/03/2018 11:02,18/03/2018 08:12,18/03/2018,FREESHIP
ZA-00016889,ZAC0016031,03/03/2018 19:37,COMPLETE,07/03/2018 18:34,09/03/2018 08:41,11/03/2018,BULK20
ZA-00016890,ZAC0005395,03/03/2018 12:11,COMPLETE,05/03/2018 00:57,21/03/2018 14:09,09/03/2018,
ZA-00016891,ZAC0007770,03/03/2018 09:23,COMPLETE,04/03/2018 02:38,04/03/2018 20:12,09/03/2018,
ZA-00016892,ZAC0014920,03/03/2018 18:51,COMPLETE,04/03/2018 09:19,11/03/2018 04:12,07/03/2018,
ZA-00016893,ZAC0015344,03/03/2018 08:19,COMPLETE,04/03/2018 00:02,05/03/2018 07:45,11/03/2018,
ZA-00016894,ZAC0006930,03/03/2018 21:29,COMPLETE,05/03/2018 13:33,10/03/2018 06:33,12/03/2018,WELCOME10
ZA-00016895,ZAC0018689,03/03/2018 21:08,COMPLETE,07/03/2018 20:22,11/03/2018 06:10,11/03/2018,
ZA-00016896,ZAC0002128,03/03/2018 08:05,COMPLETE,08/03/2018 09:07,16/03/2018 08:23,18/03/2018,WELCOME10
ZA-00016897,ZAC0014020,03/03/2018 06:52,COMPLETE,07/03/2018 02:19,14/03/2018 08:11,12/03/2018,LOYAL5
ZA-00016898,ZAC0021974,03/03/2018 22:32,COMPLETE,04/03/2018 20:20,07/03/2018 06:26,08/03/2018,
ZA-00016899,ZAC0004816,03/03/2018 15:37,COMPLETE,05/03/2018 20:10,08/03/2018 23:03,12/03/2018,FREESHIP
ZA-00016900,ZAC0001380,03/03/2018 15:56,COMPLETE,04/03/2018 12:10,11/03/2018 11:00,07/03/2018,
ZA-00016901,ZAC0010768,03/03/2018 12:37,COMPLETE,04/03/2018 00:51,11/03/2018 04:42,11/03/2018,
ZA-00016902,ZAC0007868,03/03/2018 08:22,COMPLETE,06/03/2018 21:04,15/03/2018 22:28,09/03/2018,
ZA-00016903,ZAC0002329,03/03/2018 18:55,COMPLETE,06/03/2018 20:23,10/03/2018 13:59,10/03/2018,
ZA-00016904,ZAC0006678,03/03/2018 15:20,COMPLETE,04/03/2018 02:28,10/03/2018 03:35,09/03/2018,
ZA-00016905,ZAC0006342,03/03/2018 07:35,COMPLETE,05/03/2018 06:11,13/03/2018 02:29,09/03/2018,
ZA-00016906,ZAC0000231,03/03/2018 09:55,COMPLETE,04/03/2018 20:35,06/03/2018 18:26,09/03/2018,
ZA-00016907,ZAC0012480,03/03/2018 19:57,COMPLETE,05/03/2018 15:30,09/03/2018 02:13,10/03/2018,
ZA-00016908,ZAC0003104,03/03/2018 10:33,COMPLETE,04/03/2018 05:38,10/03/2018 07:11,07/03/2018,
ZA-00016909,ZAC0017448,03/03/2018 09:46,COMPLETE,07/03/2018 11:02,10/03/2018 10:47,10/03/2018,
ZA-00016910,ZAC0019771,03/03/2018 09:47,COMPLETE,08/03/2018 04:11,12/03/2018 20:09,13/03/2018,
ZA-00016911,ZAC0009157,03/03/2018 11:58,COMPLETE,04/03/2018 21:50,09/03/2018 18:21,11/03/2018,
ZA-00016912,ZAC0000060,03/03/2018 22:01,COMPLETE,05/03/2018 18:20,12/03/2018 06:40,08/03/2018,
ZA-00016913,ZAC0006012,03/03/2018 14:57,COMPLETE,05/03/2018 12:30,13/03/2018 23:39,09/03/2018,
ZA-00016914,ZAC0013383,03/03/2018 12:13,COMPLETE,05/03/2018 08:07,06/03/2018 15:58,08/03/2018,
ZA-00016915,ZAC0017148,03/03/2018 21:16,COMPLETE,05/03/2018 01:57,12/03/2018 21:03,10/03/2018,
ZA-00016916,ZAC0018674,03/03/2018 16:36,COMPLETE,04/03/2018 19:21,10/03/2018 10:26,14/03/2018,
ZA-00016917,ZAC0021306,03/03/2018 09:27,COMPLETE,04/03/2018 21:46,06/03/2018 06:28,08/03/2018,
ZA-00016918,ZAC0015263,03/03/2018 18:20,COMPLETE,12/03/2018 15:22,14/03/2018 19:35,15/03/2018,
ZA-00016919,ZAC0018802,03/03/2018 18:51,COMPLETE,04/03/2018 06:57,07/03/2018 10:45,11/03/2018,
ZA-00016920,ZAC0000012,03/03/2018 18:10,COMPLETE,04/03/2018 20:47,12/03/2018 05:43,07/03/2018,
ZA-00016921,ZAC0019946,03/03/2018 18:35,COMPLETE,07/03/2018 02:09,12/03/2018 13:58,12/03/2018,WELCOME10
ZA-00016922,ZAC0017335,03/03/2018 13:20,COMPLETE,03/03/2018 17:34,06/03/2018 21:26,08/03/2018,
ZA-00016923,ZAC0012858,03/03/2018 12:09,COMPLETE,04/03/2018 09:29,08/03/2018 04:17,14/03/2018,
ZA-00016924,ZAC0023365,03/03/2018 16:06,COMPLETE,05/03/2018 18:13,09/03/2018 09:31,09/03/2018,
ZA-00016925,ZAC0011833,03/03/2018 15:53,DISPATCHED,05/03/2018 02:10,,08/03/2018,
ZA-00016926,ZAC0004560,03/03/2018 15:58,COMPLETE,06/03/2018 02:23,08/03/2018 16:10,11/03/2018,
ZA-00016927,ZAC0012193,03/03/2018 22:00,CANCELLED,,,,
ZA-00016928,ZAC0013478,03/03/2018 20:22,COMPLETE,05/03/2018 05:24,09/03/2018 15:57,09/03/2018,WELCOME10
ZA-00016929,ZAC0019179,03/03/2018 08:36,COMPLETE,06/03/2018 09:10,07/03/2018 19:09,09/03/2018,WINTER15
ZA-00016930,ZAC0020663,03/03/2018 16:58,COMPLETE,09/03/2018 09:04,19/03/2018 10:09,12/03/2018,
ZA-00016931,ZAC0014822,03/03/2018 22:39,COMPLETE,06/03/2018 14:16,11/03/2018 08:29,09/03/2018,
ZA-00016932,ZAC0011877,03/03/2018 09:19,COMPLETE,06/03/2018 22:46,10/03/2018 03:57,09/03/2018,
ZA-00016933,ZAC0016033,03/03/2018 06:56,COMPLETE,09/03/2018 12:08,18/03/2018 14:31,12/03/2018,
ZA-00016934,ZAC0016033,03/03/2018 20:08,COMPLETE,07/03/2018 15:21,13/03/2018 08:37,14/03/2018,
ZA-00016935,ZAC0004237,03/03/2018 15:50,COMPLETE,03/03/2018 21:45,11/03/2018 22:23,08/03/2018,BULK20
ZA-00016936,ZAC0005328,03/03/2018 12:19,COMPLETE,04/03/2018 18:19,06/03/2018 13:52,07/03/2018,
ZA-00016937,ZAC0009282,03/03/2018 13:42,COMPLETE,04/03/2018 08:57,08/03/2018 15:21,09/03/2018,
ZA-00016938,ZAC0012416,03/03/2018 16:34,COMPLETE,06/03/2018 19:28,08/03/2018 02:11,10/03/2018,
ZA-00016939,ZAC0008797,03/03/2018 18:44,COMPLETE,06/03/2018 02:23,07/03/2018 12:30,13/03/2018,
ZA-00016940,ZAC0012364,03/03/2018 14:09,COMPLETE,05/03/2018 14:53,08/03/2018 20:40,15/03/2018,
ZA-00016941,ZAC0011591,03/03/2018 07:45,COMPLETE,04/03/2018 18:31,08/03/2018 18:29,08/03/2018,WELCOME10
ZA-00016942,ZAC0011125,03/03/2018 20:05,COMPLETE,06/03/2018 00:53,06/03/2018 11:42,10/03/2018,
ZA-00016943,ZAC0016331,03/03/2018 17:32,COMPLETE,06/03/2018 23:49,13/03/2018 04:37,11/03/2018,
ZA-00016944,ZAC0022978,04/03/2018 07:02,COMPLETE,10/03/2018 17:43,16/03/2018 08:53,14/03/2018,
ZA-00016945,ZAC0020279,04/03/2018 15:39,COMPLETE,08/03/2018 15:20,17/03/2018 01:22,15/03/2018,
ZA-00016946,ZAC0015472,04/03/2018 16:41,COMPLETE,06/03/2018 23:54,11/03/2018 07:40,09/03/2018,
ZA-00016947,ZAC0006480,04/03/2018 22:27,COMPLETE,08/03/2018 00:36,12/03/2018 03:13,12/03/2018,
ZA-00016948,ZAC0012077,04/03/2018 08:53,COMPLETE,07/03/2018 11:30,11/03/2018 07:16,12/03/2018,
ZA-00016949,ZAC0001233,04/03/2018 15:10,COMPLETE,06/03/2018 06:06,12/03/2018 11:42,10/03/2018,
ZA-00016950,ZAC0018891,04/03/2018 22:03,COMPLETE,05/03/2018 20:56,06/03/2018 18:39,15/03/2018,
ZA-00016951,ZAC0022110,04/03/2018 16:25,COMPLETE,05/03/2018 15:09,10/03/2018 07:25,10/03/2018,
ZA-00016952,ZAC0004656,04/03/2018 15:43,COMPLETE,05/03/2018 05:24,06/03/2018 20:12,09/03/2018,
ZA-00016953,ZAC0010465,04/03/2018 09:31,COMPLETE,05/03/2018 03:02,11/03/2018 06:53,08/03/2018,WELCOME10
ZA-00016954,ZAC0021232,04/03/2018 14:19,COMPLETE,10/03/2018 04:34,12/03/2018 21:08,17/03/2018,
ZA-00016955,ZAC0007297,04/03/2018 17:33,COMPLETE,06/03/2018 15:28,08/03/2018 05:39,10/03/2018,
ZA-00016956,ZAC0016025,04/03/2018 11:55,COMPLETE,05/03/2018 14:35,13/03/2018 10:55,09/03/2018,
ZA-00016957,ZAC0004194,04/03/2018 06:17,COMPLETE,08/03/2018 01:52,14/03/2018 11:27,13/03/2018,
ZA-00016958,ZAC0003247,04/03/2018 18:52,COMPLETE,07/03/2018 16:07,08/03/2018 17:39,11/03/2018,
ZA-00016959,ZAC0012313,04/03/2018 17:21,COMPLETE,05/03/2018 04:24,09/03/2018 00:23,10/03/2018,
ZA-00016960,ZAC0022952,04/03/2018 13:51,COMPLETE,08/03/2018 04:23,17/03/2018 05:12,12/03/2018,
ZA-00016961,ZAC0022191,04/03/2018 13:53,COMPLETE,05/03/2018 19:05,13/03/2018 16:50,12/03/2018,
ZA-00016962,ZAC0007419,04/03/2018 16:07,COMPLETE,06/03/2018 02:26,09/03/2018 21:49,10/03/2018,
ZA-00016963,ZAC0021278,04/03/2018 17:04,DISPATCHED,07/03/2018 08:04,,14/03/2018,
ZA-00016964,ZAC0018090,04/03/2018 20:09,COMPLETE,07/03/2018 18:35,11/03/2018 06:30,11/03/2018,
ZA-00016965,ZAC0001214,04/03/2018 19:23,COMPLETE,05/03/2018 01:57,06/03/2018 20:52,10/03/2018,
ZA-00016966,ZAC0006112,04/03/2018 12:28,COMPLETE,05/03/2018 12:31,07/03/2018 04:47,09/03/2018,
ZA-00016967,ZAC0003414,04/03/2018 06:51,COMPLETE,05/03/2018 13:18,11/03/2018 11:33,09/03/2018,
