buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0002136,9bd2d2cedf0c3c11,7642,Stellenbosch,Western Cape,07/01/2018,paid_search
ZAC0002197,310e75e070bd318d,50,Pretoria,Gauteng,25/01/2018,social
ZAC0002226,124e79483d1142e8,2215,Sandton,Gauteng,29/01/2018,affiliate
ZAC0002230,e3c1506346791df5,6014,Port Elizabeth,Eastern Cape,12/01/2018,social
ZAC0002252,64c90cc8d6c120ca,8007,Cape Town,Western Cape,26/01/2018,social
ZAC0002275,3d2a6b0cfbbd1a9e,3241,Pietermaritzburg,KwaZulu-Natal,03/01/2018,referral
ZAC0002284,399c1ed77b04d750,727,Polokwane,Limpopo,11/01/2018,affiliate
ZAC0002286,0629053094ff6cf9,9355,Bloemfontein,Free State,07/01/2018,paid_search
ZAC0002327,efafdd332596f667,4026,Durban,KwaZulu-Natal,02/01/2018,paid_search
ZAC0002335,0cb951278cdc8cae,2249,Sandton,Gauteng,24/01/2018,organic
ZAC0002343,36696fd25a510320,2056,Johannesburg,Gauteng,16/01/2018,organic
ZAC0002350,d56603ac9482aa99,1227,Nelspruit,Mpumalanga,08/01/2018,organic
ZAC0002373,a98d2376fd81a4c4,8,Pretoria,Gauteng,20/01/2018,email
ZAC0002379,563a299c49bc078d,181,Centurion,Gauteng,04/01/2018,email
ZAC0002381,c866eecc941c2e3b,3218,Pietermaritzburg,KwaZulu-Natal,27/01/2018,social
ZAC0002423,13e9e7e3db68ed50,2202,Sandton,Gauteng,15/01/2018,email
ZAC0002466,bfcc808817c2be8b,2052,Johannesburg,Gauteng,21/01/2018,paid_search
ZAC0002474,da606e763076c890,337,Rustenburg,North West,14/01/2018,referral
ZAC0002495,deb4fc6632fe450f,163,Centurion,Gauteng,10/01/2018,organic
ZAC0002532,4e449644b8644719,8320,Kimberley,Northern Cape,27/01/2018,social
ZAC0002578,823fec9303467fb5,205,Centurion,Gauteng,01/01/2018,paid_search
ZAC0002590,908e023ea7a33c22,2209,Sandton,Gauteng,28/01/2018,referral
ZAC0002635,422661f67790fe74,1842,Soweto,Gauteng,18/01/2018,organic
ZAC0002664,cddfcdebfdd26735,7655,Stellenbosch,Western Cape,23/01/2018,organic
ZAC0002666,24caf60f9c03dfcd,316,Rustenburg,North West,30/01/2018,paid_search
ZAC0002681,ed4b07e4663339a9,4040,Durban,KwaZulu-Natal,24/01/2018,organic
ZAC0002682,d7de18153dc40190,346,Rustenburg,North West,21/01/2018,organic
ZAC0002689,6ef8efe4b1889214,9340,Bloemfontein,Free State,31/01/2018,organic
ZAC0002704,04703d50d9e24460,3256,Pietermaritzburg,KwaZulu-Natal,21/01/2018,organic
ZAC0002719,2dafde9423489d48,2227,Sandton,Gauteng,01/01/2018,organic
ZAC0002725,8a45eb46521a9d97,9322,Bloemfontein,Free State,04/01/2018,social
ZAC0002762,e221e3f6d76c9f12,8343,Kimberley,Northern Cape,28/01/2018,social
ZAC0002774,3b0287035143fd79,2014,Johannesburg,Gauteng,28/01/2018,affiliate
ZAC0002789,a1ac3d53bb1a5945,1207,Nelspruit,Mpumalanga,28/01/2018,organic
ZAC0002795,7c0f049e6bd8ce03,4051,Durban,KwaZulu-Natal,15/01/2018,organic
ZAC0002820,85424e859164efde,2204,Sandton,Gauteng,01/01/2018,organic
ZAC0002830,8761a5b2ad70523e,4012,Durban,KwaZulu-Natal,29/01/2018,email
ZAC0002888,7d522015cec6d9c6,1822,Soweto,Gauteng,11/01/2018,paid_search
ZAC0002917,0a264cca152a7d64,6009,Port Elizabeth,Eastern Cape,25/01/2018,paid_search
ZAC0002936,f0dc27b9cefb33a2,4031,Durban,KwaZulu-Natal,12/01/2018,social
ZAC0002976,085c7721700269c7,5240,East London,Eastern Cape,24/01/2018,referral
ZAC0002984,2eda9e2d0c666fc0,6039,Port Elizabeth,Eastern Cape,09/01/2018,social
ZAC0003020,395f11084ed286b8,8346,Kimberley,Northern Cape,12/01/2018,social
ZAC0003070,dbf779a8616b5928,4,Pretoria,Gauteng,04/01/2018,paid_search
ZAC0003088,53c92f66383485ce,2030,Johannesburg,Gauteng,22/01/2018,organic
ZAC0003108,14179086ea283c74,2020,Johannesburg,Gauteng,27/01/2018,organic
ZAC0003135,f7b48ad003102552,9342,Bloemfontein,Free State,19/01/2018,referral
ZAC0003156,58b1b8108bad1a06,195,Centurion,Gauteng,22/01/2018,affiliate
ZAC0003225,6f2ab62631a44cb1,8301,Kimberley,Northern Cape,22/01/2018,organic
ZAC0003230,2707cb9d971c3462,7629,Stellenbosch,Western Cape,27/01/2018,organic
ZAC0003239,aedb693bc717482c,1205,Nelspruit,Mpumalanga,19/01/2018,referral
ZAC0003245,aa3393e1cb415614,1850,Soweto,Gauteng,29/01/2018,paid_search
ZAC0003280,e172c52c6a95ddf0,7635,Stellenbosch,Western Cape,08/01/2018,social
ZAC0003307,c593c788b4701904,8009,Cape Town,Western Cape,14/01/2018,social
ZAC0003311,046773fc14bb4b49,5222,East London,Eastern Cape,20/01/2018,paid_search
ZAC0003324,84512d29b8639c8c,737,Polokwane,Limpopo,16/01/2018,affiliate
ZAC0003347,5fc962913caada2f,8331,Kimberley,Northern Cape,17/01/2018,organic
ZAC0003382,39a911ef84b95436,7627,Stellenbosch,Western Cape,31/01/2018,organic
ZAC0003394,a122f2cf8414d7a6,5244,East London,Eastern Cape,08/01/2018,social
ZAC0003417,61c02fd1a6680f9c,8339,Kimberley,Northern Cape,14/01/2018,organic
ZAC0003442,499b4c3dfe0466db,1242,Nelspruit,Mpumalanga,01/01/2018,paid_search
ZAC0003495,ffaf895a6ae63085,2197,Sandton,Gauteng,31/01/2018,organic
ZAC0003598,acd06cad5db7c448,2056,Johannesburg,Gauteng,09/01/2018,social
ZAC0003612,c4a75633b2b1d14e,2035,Johannesburg,Gauteng,17/01/2018,organic
ZAC0003668,e95361aa3389b101,1852,Soweto,Gauteng,26/01/2018,organic
ZAC0003669,8831fc9bfca8c8db,2253,Sandton,Gauteng,18/01/2018,affiliate
ZAC0003686,e9117482cc2bdc82,5241,East London,Eastern Cape,15/01/2018,referral
ZAC0003688,9c3bc1da75749a74,349,Rustenburg,North West,28/01/2018,referral
ZAC0003698,a1aa9d568e054310,1849,Soweto,Gauteng,12/01/2018,organic
ZAC0003713,13236c6d8e357210,9339,Bloemfontein,Free State,19/01/2018,social
ZAC0003716,457437950397871f,5247,East London,Eastern Cape,25/01/2018,organic
ZAC0003733,62ef13534abc5456,6046,Port Elizabeth,Eastern Cape,25/01/2018,paid_search
ZAC0003785,a8c9f68513a23380,4000,Durban,KwaZulu-Natal,31/01/2018,organic
ZAC0003800,1307d15f4536a97a,1814,Soweto,Gauteng,05/01/2018,paid_search
ZAC0003806,a4809c6fd8bb938a,721,Polokwane,Limpopo,20/01/2018,organic
ZAC0003824,695dd2702b35b7ea,9353,Bloemfontein,Free State,23/01/2018,paid_search
ZAC0003853,e6f750005d118e6b,348,Rustenburg,North West,31/01/2018,referral
ZAC0003889,7e28d2adcdf9065c,718,Polokwane,Limpopo,06/01/2018,paid_search
ZAC0003898,eef9f78081551382,5228,East London,Eastern Cape,25/01/2018,affiliate
ZAC0003923,3d7761294eab1b06,734,Polokwane,Limpopo,07/01/2018,organic
ZAC0003937,fd56af7f6f86c23a,8303,Kimberley,Northern Cape,11/01/2018,organic
ZAC0003939,45ea3ef46e292967,1839,Soweto,Gauteng,03/01/2018,social
ZAC0003946,461260b30dab28f5,341,Rustenburg,North West,12/01/2018,organic
ZAC0003954,56f69ef684284c5a,6059,Port Elizabeth,Eastern Cape,06/01/2018,organic
ZAC0003960,aad465fe87b12d37,54,Pretoria,Gauteng,10/01/2018,email
ZAC0003966,e3f48b538f9f99cd,8003,Cape Town,Western Cape,05/01/2018,affiliate
ZAC0003981,a6a2cf386b7c6ec9,161,Centurion,Gauteng,12/01/2018,paid_search
ZAC0004001,7aa6019e1789b15e,1246,Nelspruit,Mpumalanga,24/01/2018,organic
ZAC0004024,d73660eba9af98da,4016,Durban,KwaZulu-Natal,29/01/2018,organic
ZAC0004028,2acd43382b6cfd98,2211,Sandton,Gauteng,16/01/2018,email
ZAC0004171,d6f11aaac59212cb,6000,Port Elizabeth,Eastern Cape,31/01/2018,referral
ZAC0004254,80c3e519e2897da6,716,Polokwane,Limpopo,12/01/2018,social
ZAC0004329,efe7694b8fa46d05,4027,Durban,KwaZulu-Natal,13/01/2018,organic
ZAC0004333,eac7c528385cb2dc,313,Rustenburg,North West,12/01/2018,affiliate
ZAC0004366,fe1b63302cf24802,12,Pretoria,Gauteng,08/01/2018,social
ZAC0004384,6d61b0451155976a,2200,Sandton,Gauteng,30/01/2018,social
ZAC0004411,400741bd2f56fe3e,6041,Port Elizabeth,Eastern Cape,28/01/2018,paid_search
ZAC0004413,b78cbb87b06b9a8d,315,Rustenburg,North West,04/01/2018,organic
ZAC0004461,ce375a7e7be54a51,1810,Soweto,Gauteng,15/01/2018,paid_search
ZAC0004508,f708eea1dc062a1d,6017,Port Elizabeth,Eastern Cape,20/01/2018,referral
ZAC0004554,da44919a54fee975,6024,Port Elizabeth,Eastern Cape,14/01/2018,email
ZAC0004557,50b43b8643799a6f,1844,Soweto,Gauteng,08/01/2018,social
ZAC0004572,adf7b4a2b0140426,6032,Port Elizabeth,Eastern Cape,18/01/2018,referral
ZAC0004580,3ef50fcd1c611996,13,Pretoria,Gauteng,07/01/2018,referral
ZAC0004601,c3fd63129aec1410,203,Centurion,Gauteng,23/01/2018,paid_search
ZAC0004606,dbb5bbd1d7373d84,1825,Soweto,Gauteng,16/01/2018,social
ZAC0004618,f0d8d9022e029cf8,317,Rustenburg,North West,15/01/2018,social
ZAC0004624,3dd248c22b710721,8329,Kimberley,Northern Cape,10/01/2018,paid_search
ZAC0004640,71afaca9558a15e9,5243,East London,Eastern Cape,20/01/2018,organic
ZAC0004688,0c0ae6218dc8f3a9,5255,East London,Eastern Cape,28/01/2018,email
ZAC0004694,0328f95a45635bf1,5259,East London,Eastern Cape,14/01/2018,email
ZAC0004734,05db18ce188fb4f6,207,Centurion,Gauteng,08/01/2018,email
ZAC0004745,6c3556dc5aa662ac,4048,Durban,KwaZulu-Natal,24/01/2018,email
ZAC0004754,72e8ac58995384bc,24,Pretoria,Gauteng,13/01/2018,organic
ZAC0004772,d0f486179f49e341,729,Polokwane,Limpopo,05/01/2018,paid_search
ZAC0004777,2474e06c64d81bc2,4015,Durban,KwaZulu-Natal,29/01/2018,social
ZAC0004793,0978ca652f9ba1e3,5238,East London,Eastern Cape,22/01/2018,referral
ZAC0004808,6dbde03206c121ee,8334,Kimberley,Northern Cape,10/01/2018,paid_search
ZAC0004825,33c1009f47bbd7ab,351,Rustenburg,North West,08/01/2018,social
ZAC0004886,81d80e9f4825b06d,8007,Cape Town,Western Cape,17/01/2018,referral
ZAC0004903,659965690854bbfe,8319,Kimberley,Northern Cape,27/01/2018,social
ZAC0004931,01d1f74a8ac23444,8053,Cape Town,Western Cape,07/01/2018,social
ZAC0004963,88fd90168d2dd54b,8037,Cape Town,Western Cape,08/01/2018,organic
ZAC0004968,828e85b65e4b806d,9316,Bloemfontein,Free State,23/01/2018,social
ZAC0005021,5b13b800e152fa7b,1233,Nelspruit,Mpumalanga,31/01/2018,paid_search
ZAC0005035,79d321849aa08e83,1824,Soweto,Gauteng,22/01/2018,email
ZAC0005037,f2421df42dcac437,1253,Nelspruit,Mpumalanga,16/01/2018,social
ZAC0005079,651cf992ff9baef4,328,Rustenburg,North West,20/01/2018,email
ZAC0005097,32aaac0116b3f557,8006,Cape Town,Western Cape,09/01/2018,organic
ZAC0005102,8f460549f22e960b,9359,Bloemfontein,Free State,02/01/2018,organic
ZAC0005118,d69d5974ff977965,2029,Johannesburg,Gauteng,19/01/2018,social
ZAC0005191,f378f63caf317eb8,7636,Stellenbosch,Western Cape,23/01/2018,organic
ZAC0005210,b4fdb480f1c111c8,8032,Cape Town,Western Cape,21/01/2018,email
ZAC0005234,b8105a215d86c42c,6047,Port Elizabeth,Eastern Cape,05/01/2018,affiliate
ZAC0005241,ac2dc35b6b68a8fb,6028,Port Elizabeth,Eastern Cape,27/01/2018,organic
ZAC0005270,b6a9e8dcb745be4a,33,Pretoria,Gauteng,26/01/2018,email
ZAC0005271,f0392423c279667b,4039,Durban,KwaZulu-Natal,27/01/2018,social
ZAC0005341,0bdc6add9506515e,7,Pretoria,Gauteng,25/01/2018,referral
ZAC0005342,6c1d0c96f3970c8e,5232,East London,Eastern Cape,16/01/2018,social
ZAC0005343,83346b234fd20dc5,2242,Sandton,Gauteng,27/01/2018,social
ZAC0005350,111a0a9c1ff868f4,8010,Cape Town,Western Cape,08/01/2018,affiliate
ZAC0005365,abf5d67ed5ce1a36,7658,Stellenbosch,Western Cape,30/01/2018,organic
ZAC0005379,3d2c5179a0b41356,2037,Johannesburg,Gauteng,21/01/2018,paid_search
ZAC0005442,bdc3b3eaa710f26e,2236,Sandton,Gauteng,17/01/2018,paid_search
ZAC0005456,c7866dc090064a6f,2234,Sandton,Gauteng,20/01/2018,paid_search
ZAC0005477,b3dde142f14104c8,1819,Soweto,Gauteng,28/01/2018,paid_search
ZAC0005482,02adc2df0b0e5421,5210,East London,Eastern Cape,22/01/2018,paid_search
ZAC0005542,96ed481d22b43762,6049,Port Elizabeth,Eastern Cape,06/01/2018,organic
ZAC0005558,7972f7204e5e5b70,8341,Kimberley,Northern Cape,06/01/2018,social
ZAC0005611,4866e547586f3312,6017,Port Elizabeth,Eastern Cape,26/01/2018,paid_search
ZAC0005617,a293819218c352d0,8044,Cape Town,Western Cape,23/01/2018,email
ZAC0005628,980aea8442bba4de,320,Rustenburg,North West,01/01/2018,affiliate
ZAC0005699,e146b2a78d3259b6,3247,Pietermaritzburg,KwaZulu-Natal,10/01/2018,email
ZAC0005703,52ee4a0facace110,2250,Sandton,Gauteng,27/01/2018,email
ZAC0005713,6e2f0341e6471308,3219,Pietermaritzburg,KwaZulu-Natal,07/01/2018,paid_search
ZAC0005726,32c7885be443e82a,328,Rustenburg,North West,11/01/2018,referral
ZAC0005743,f82dbf69cb37d9b3,302,Rustenburg,North West,23/01/2018,referral
ZAC0005744,5090b9167d6bf839,9358,Bloemfontein,Free State,01/01/2018,paid_search
ZAC0005775,4fc05a101c9d179b,9316,Bloemfontein,Free State,21/01/2018,social
ZAC0005779,4ad34a7a4092f48b,4059,Durban,KwaZulu-Natal,21/01/2018,social
ZAC0005809,5bf6f6cc3fbb88f3,6054,Port Elizabeth,Eastern Cape,01/01/2018,organic
ZAC0005816,a881ca8475f3beae,8050,Cape Town,Western Cape,09/01/2018,paid_search
ZAC0005836,0847006cdb9e4fb8,701,Polokwane,Limpopo,06/01/2018,referral
ZAC0005905,23ee30fc1ace88a2,757,Polokwane,Limpopo,12/01/2018,paid_search
ZAC0005933,8fb2a535cc1383a9,1256,Nelspruit,Mpumalanga,08/01/2018,referral
ZAC0005940,91319b84d096ae2e,4034,Durban,KwaZulu-Natal,14/01/2018,social
ZAC0005948,6f1c376f2e4e8dc6,8335,Kimberley,Northern Cape,18/01/2018,organic
ZAC0005976,d2feee0c70ccf5c8,215,Centurion,Gauteng,08/01/2018,organic
ZAC0005991,2b57d4a5ed58b55f,2033,Johannesburg,Gauteng,21/01/2018,email
ZAC0005999,9430b997496a24f6,171,Centurion,Gauteng,31/01/2018,paid_search
ZAC0006002,eace174d04cd5b60,7649,Stellenbosch,Western Cape,13/01/2018,affiliate
ZAC0006006,62424eed237d5d00,7644,Stellenbosch,Western Cape,21/01/2018,email
ZAC0006013,932a9ddf7767ed69,20,Pretoria,Gauteng,04/01/2018,email
ZAC0006031,11acf1e5d5f841e6,8036,Cape Town,Western Cape,12/01/2018,social
ZAC0006056,00eff93115c5159e,352,Rustenburg,North West,13/01/2018,organic
ZAC0006069,06a71120799b2f7d,2238,Sandton,Gauteng,06/01/2018,referral
ZAC0006141,709070651c21f1a8,9309,Bloemfontein,Free State,15/01/2018,referral
ZAC0006226,e384fc93cff387d3,3227,Pietermaritzburg,KwaZulu-Natal,02/01/2018,email
ZAC0006237,0aad4072f3e4519b,9343,Bloemfontein,Free State,05/01/2018,organic
ZAC0006281,9cf869789380890a,6016,Port Elizabeth,Eastern Cape,05/01/2018,organic
ZAC0006302,4cbcb382e9e85e3a,750,Polokwane,Limpopo,06/01/2018,email
ZAC0006324,49dea5ab29a03e84,6011,Port Elizabeth,Eastern Cape,16/01/2018,referral
ZAC0006338,bbaff87747f7d155,8001,Cape Town,Western Cape,12/01/2018,organic
ZAC0006416,ca416cc34a2e0f6e,191,Centurion,Gauteng,15/01/2018,affiliate
ZAC0006441,9ef372c0cea788fa,332,Rustenburg,North West,28/01/2018,email
ZAC0006448,2e250a05e9e1b1fe,5233,East London,Eastern Cape,09/01/2018,social
ZAC0006459,0dedddbef542f45a,158,Centurion,Gauteng,29/01/2018,referral
ZAC0006468,4a965e8c522bae35,7601,Stellenbosch,Western Cape,29/01/2018,organic
ZAC0006561,b3bf13b0115ebee4,2011,Johannesburg,Gauteng,28/01/2018,email
ZAC0006566,884d5c14687352ac,6051,Port Elizabeth,Eastern Cape,01/01/2018,paid_search
ZAC0006586,8d97a57c7563ef0b,199,Centurion,Gauteng,17/01/2018,paid_search
ZAC0006603,8bc6f44c307f601b,740,Polokwane,Limpopo,23/01/2018,social
ZAC0006625,7d2d5d3041e59e8c,2216,Sandton,Gauteng,31/01/2018,social
ZAC0006644,a3eb18a50c3a957f,6013,Port Elizabeth,Eastern Cape,01/01/2018,organic
ZAC0006672,c8c4fffabed0a447,167,Centurion,Gauteng,31/01/2018,social
ZAC0006691,b9332a3cb0b0e9ed,197,Centurion,Gauteng,06/01/2018,organic
ZAC0006696,fc02c8b2aa4be3ba,4043,Durban,KwaZulu-Natal,24/01/2018,email
ZAC0006738,0b97ee870a26bd8e,1833,Soweto,Gauteng,30/01/2018,social
ZAC0006742,cc515e5e10e84e21,11,Pretoria,Gauteng,12/01/2018,organic
