buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0000636,daa859ab5cbdf3d1,178,Centurion,Gauteng,06/09/2018,email
ZAC0000637,a939c1819da77b91,2239,Sandton,Gauteng,19/09/2018,paid_search
ZAC0000650,1025c52f3f3c5bc4,8329,Kimberley,Northern Cape,15/09/2018,email
ZAC0000661,a5cddc9b136e9096,1233,Nelspruit,Mpumalanga,16/09/2018,paid_search
ZAC0000664,ecd52d9e7b4a14ce,8,Pretoria,Gauteng,01/09/2018,referral
ZAC0000676,b3344d922a017fea,4001,Durban,KwaZulu-Natal,28/09/2018,social
ZAC0000686,e39301e9a24c8ad5,3251,Pietermaritzburg,KwaZulu-Natal,19/09/2018,email
ZAC0000688,0f491280ed13f94c,35,Pretoria,Gauteng,30/09/2018,email
ZAC0000699,4dd564f2ce9d825a,1860,Soweto,Gauteng,09/09/2018,paid_search
ZAC0000701,29ebe22b135feffc,2033,Johannesburg,Gauteng,04/09/2018,social
ZAC0000711,e8316b099ba9f54f,203,Centurion,Gauteng,18/09/2018,social
ZAC0000721,c0fae562ce261cbf,1225,Nelspruit,Mpumalanga,14/09/2018,email
ZAC0000724,8f242608c4f93691,8013,Cape Town,Western Cape,10/09/2018,email
ZAC0000725,e0e5bcfc6eaeac43,1851,Soweto,Gauteng,29/09/2018,referral
ZAC0000729,1008415006af3173,1238,Nelspruit,Mpumalanga,26/09/2018,paid_search
ZAC0000744,fdb46b86335df108,175,Centurion,Gauteng,11/09/2018,social
ZAC0000758,557c6e6e486a80b3,355,Rustenburg,North West,04/09/2018,paid_search
ZAC0000794,78188b8e4b419654,2,Pretoria,Gauteng,23/09/2018,paid_search
ZAC0000812,b62982de69dfc5e3,214,Centurion,Gauteng,03/09/2018,organic
ZAC0000813,2e82223e348185bb,162,Centurion,Gauteng,28/09/2018,paid_search
ZAC0000826,2fd37efdeb53eafd,4,Pretoria,Gauteng,15/09/2018,organic
ZAC0000829,0dd56cf9f46800eb,2212,Sandton,Gauteng,14/09/2018,social
ZAC0000848,125c3a08ba1b9d34,2253,Sandton,Gauteng,01/09/2018,social
ZAC0000862,adb11ffc1309f983,1217,Nelspruit,Mpumalanga,02/09/2018,affiliate
ZAC0000865,ab62141801a82a7e,7619,Stellenbosch,Western Cape,10/09/2018,social
ZAC0000880,60a677648c091184,7632,Stellenbosch,Western Cape,10/09/2018,organic
ZAC0000897,044e20c178dce551,4025,Durban,KwaZulu-Natal,30/09/2018,organic
ZAC0000918,976b653da733bf29,8047,Cape Town,Western Cape,12/09/2018,social
ZAC0000933,228279e251433baf,2246,Sandton,Gauteng,23/09/2018,organic
ZAC0000939,220bd120e2e2c2a5,2213,Sandton,Gauteng,30/09/2018,email
ZAC0000960,6be678e417c6d51d,1203,Nelspruit,Mpumalanga,21/09/2018,email
ZAC0000997,2680905e557795e8,5220,East London,Eastern Cape,16/09/2018,organic
ZAC0001008,019a424e1a2af93d,5257,East London,Eastern Cape,28/09/2018,referral
ZAC0001011,456542d464effbbd,158,Centurion,Gauteng,18/09/2018,paid_search
ZAC0001015,260074ceb3739e8a,2232,Sandton,Gauteng,20/09/2018,organic
ZAC0001028,d7a970d82d429365,3216,Pietermaritzburg,KwaZulu-Natal,19/09/2018,affiliate
ZAC0001043,bf554dc4891eb7d1,1210,Nelspruit,Mpumalanga,16/09/2018,affiliate
ZAC0001045,78837e96adf8d7ab,9354,Bloemfontein,Free State,11/09/2018,social
ZAC0001064,138614c49ff2328b,2213,Sandton,Gauteng,21/09/2018,social
ZAC0001066,28bc3dca74926d91,7630,Stellenbosch,Western Cape,01/09/2018,social
ZAC0001092,3824c2ade8edcda4,2020,Johannesburg,Gauteng,17/09/2018,affiliate
ZAC0001109,e2c9dddab04d6aef,3257,Pietermaritzburg,KwaZulu-Natal,12/09/2018,referral
ZAC0001120,cb28d295b88a4cad,1242,Nelspruit,Mpumalanga,21/09/2018,social
ZAC0001123,330c4bea0210c4c6,313,Rustenburg,North West,22/09/2018,email
ZAC0001134,867346a0f09ef427,4048,Durban,KwaZulu-Natal,20/09/2018,organic
ZAC0001136,498860267c6d33c6,2205,Sandton,Gauteng,02/09/2018,affiliate
ZAC0001141,6c35f9bc483e4209,311,Rustenburg,North West,11/09/2018,organic
ZAC0001159,846c0e8c66b5b14f,2237,Sandton,Gauteng,01/09/2018,paid_search
ZAC0001178,d6847a5f77c4ae7e,1854,Soweto,Gauteng,06/09/2018,email
ZAC0001185,dac6efc56b5611cd,7650,Stellenbosch,Western Cape,22/09/2018,organic
ZAC0001192,67756f9f0dbcc667,3202,Pietermaritzburg,KwaZulu-Natal,03/09/2018,referral
ZAC0001198,d05920ccf272eae3,8300,Kimberley,Northern Cape,17/09/2018,referral
ZAC0001212,64393766fb7b1a1b,1201,Nelspruit,Mpumalanga,16/09/2018,paid_search
ZAC0001222,be2a25d130ddd004,2029,Johannesburg,Gauteng,16/09/2018,paid_search
ZAC0001242,9f1655abe53c0b1f,3203,Pietermaritzburg,KwaZulu-Natal,10/09/2018,referral
ZAC0001258,370531a6712f093b,3214,Pietermaritzburg,KwaZulu-Natal,12/09/2018,organic
ZAC0001265,3e707b90096ac9a9,5224,East London,Eastern Cape,02/09/2018,email
ZAC0001293,99c67a04c7f1d6ce,1841,Soweto,Gauteng,18/09/2018,affiliate
ZAC0001310,fb9e75de3b4e8204,306,Rustenburg,North West,12/09/2018,organic
ZAC0001315,d7dcb42b63c818c3,1244,Nelspruit,Mpumalanga,18/09/2018,affiliate
ZAC0001323,d24fc6677aed20d1,9338,Bloemfontein,Free State,05/09/2018,referral
ZAC0001327,13b763aa9caa915d,2025,Johannesburg,Gauteng,07/09/2018,email
ZAC0001346,5eb5725bb7cc2f92,344,Rustenburg,North West,01/09/2018,organic
ZAC0001349,0746a49fe7793b2e,7616,Stellenbosch,Western Cape,07/09/2018,referral
ZAC0001354,0da8798852ea8c42,3220,Pietermaritzburg,KwaZulu-Natal,15/09/2018,social
ZAC0001357,50adb9711835ab01,8024,Cape Town,Western Cape,11/09/2018,referral
ZAC0001374,9038296bbfdd5d7f,3211,Pietermaritzburg,KwaZulu-Natal,12/09/2018,organic
ZAC0001381,16900a4e348ec148,5231,East London,Eastern Cape,17/09/2018,paid_search
ZAC0001408,2b659d8eaafb87b6,9305,Bloemfontein,Free State,30/09/2018,organic
ZAC0001426,5ef93ed9d8d72207,9333,Bloemfontein,Free State,23/09/2018,organic
ZAC0001431,55b09ef1cc7eaf75,8332,Kimberley,Northern Cape,09/09/2018,social
ZAC0001452,c943537782a61af8,1200,Nelspruit,Mpumalanga,30/09/2018,referral
ZAC0001459,123f26710aa633d8,4008,Durban,KwaZulu-Natal,29/09/2018,affiliate
ZAC0001482,b560c63b8c2f826e,2006,Johannesburg,Gauteng,28/09/2018,paid_search
ZAC0001489,4184b496ba1a0f3e,6050,Port Elizabeth,Eastern Cape,21/09/2018,email
ZAC0001495,b467e6f6b59769be,37,Pretoria,Gauteng,01/09/2018,email
ZAC0001513,475692f5e7610368,332,Rustenburg,North West,02/09/2018,paid_search
ZAC0001521,6fd0641825e080d0,2221,Sandton,Gauteng,24/09/2018,organic
ZAC0001546,57e36cbc82d59e8f,167,Centurion,Gauteng,08/09/2018,paid_search
ZAC0001551,49269439a1212546,8042,Cape Town,Western Cape,19/09/2018,affiliate
ZAC0001577,0df4dcbd404a30b0,5246,East London,Eastern Cape,19/09/2018,referral
ZAC0001597,af8356eb570f50a6,5238,East London,Eastern Cape,29/09/2018,email
ZAC0001647,2313749dac26a59f,301,Rustenburg,North West,06/09/2018,referral
ZAC0001721,d24e2372046204e9,8013,Cape Town,Western Cape,13/09/2018,paid_search
ZAC0001723,9bd6a10ec00643d6,203,Centurion,Gauteng,02/09/2018,organic
ZAC0001733,ef3b5af28b61f893,4046,Durban,KwaZulu-Natal,14/09/2018,organic
ZAC0001738,7400624157de39b7,13,Pretoria,Gauteng,23/09/2018,organic
ZAC0001739,d6acb2180c32e99c,6012,Port Elizabeth,Eastern Cape,05/09/2018,paid_search
ZAC0001761,01d0a5ead9953d3c,2004,Johannesburg,Gauteng,10/09/2018,paid_search
ZAC0001845,34710c5da0c4e093,8358,Kimberley,Northern Cape,29/09/2018,social
ZAC0001860,4d952a5939fd59ce,6043,Port Elizabeth,Eastern Cape,16/09/2018,affiliate
ZAC0001863,f5a81c87e175d748,3221,Pietermaritzburg,KwaZulu-Natal,02/09/2018,organic
ZAC0001904,b3e30c29c2f88ac4,1237,Nelspruit,Mpumalanga,17/09/2018,paid_search
ZAC0001911,86ee5f5f2a9aa541,2009,Johannesburg,Gauteng,07/09/2018,paid_search
ZAC0001921,7aee68e3b43a291f,29,Pretoria,Gauteng,16/09/2018,referral
ZAC0001927,c5c134169c6ade65,1230,Nelspruit,Mpumalanga,19/09/2018,affiliate
ZAC0001949,2d93f9df04d968a9,31,Pretoria,Gauteng,09/09/2018,social
ZAC0001955,a5c22cc29c06ffce,1807,Soweto,Gauteng,29/09/2018,organic
ZAC0001979,6e4c9202f0d1b71c,6044,Port Elizabeth,Eastern Cape,07/09/2018,paid_search
ZAC0001982,5e0c5c54ab7277f4,5203,East London,Eastern Cape,17/09/2018,social
ZAC0001997,0bf4f257ebf391e9,1243,Nelspruit,Mpumalanga,07/09/2018,organic
ZAC0002005,04ed2743fa076046,351,Rustenburg,North West,20/09/2018,referral
ZAC0002010,559fe9776730c970,157,Centurion,Gauteng,02/09/2018,affiliate
ZAC0002024,6bf619bdeb2af404,36,Pretoria,Gauteng,12/09/2018,referral
ZAC0002042,060d0ef35103184c,1205,Nelspruit,Mpumalanga,21/09/2018,paid_search
ZAC0002051,43ae9c52ca3dbeed,8346,Kimberley,Northern Cape,16/09/2018,social
ZAC0002065,5a06e2be7fd4020d,7625,Stellenbosch,Western Cape,28/09/2018,social
ZAC0002079,51e670ff4b04dbc6,702,Polokwane,Limpopo,14/09/2018,referral
ZAC0002084,0b45cc93a3a95bf9,39,Pretoria,Gauteng,27/09/2018,paid_search
ZAC0002116,502eee3d7f4eb70d,59,Pretoria,Gauteng,25/09/2018,organic
ZAC0002121,32fd84bd04996e77,1809,Soweto,Gauteng,28/09/2018,organic
ZAC0002133,3712d7e9a56214d7,2229,Sandton,Gauteng,27/09/2018,organic
ZAC0002139,d75d0adf9b83dd0e,4057,Durban,KwaZulu-Natal,03/09/2018,organic
ZAC0002156,bfa60a522924ff73,2044,Johannesburg,Gauteng,21/09/2018,organic
ZAC0002165,fd37e45cfcc6c15c,5231,East London,Eastern Cape,27/09/2018,social
ZAC0002167,87f0070347c25d0f,9334,Bloemfontein,Free State,26/09/2018,social
ZAC0002171,c766bd7a535c34e1,9301,Bloemfontein,Free State,30/09/2018,organic
ZAC0002183,7b8a521246909cda,7646,Stellenbosch,Western Cape,12/09/2018,referral
ZAC0002190,ca18d2f80f9ec8ef,168,Centurion,Gauteng,15/09/2018,organic
ZAC0002193,75a6858e48b1e256,177,Centurion,Gauteng,30/09/2018,organic
ZAC0002203,af16b930618ca5c9,1219,Nelspruit,Mpumalanga,04/09/2018,organic
ZAC0002207,cfd0f26b868676f9,2217,Sandton,Gauteng,18/09/2018,email
ZAC0002265,871502bc58812d8d,338,Rustenburg,North West,21/09/2018,email
ZAC0002273,1cc2408ed5319aa9,2209,Sandton,Gauteng,02/09/2018,organic
ZAC0002281,729ff75a55cc5fbc,8325,Kimberley,Northern Cape,30/09/2018,social
ZAC0002285,30db7c30cc7c596b,8354,Kimberley,Northern Cape,22/09/2018,organic
ZAC0002301,0ed83e0228837a4a,9304,Bloemfontein,Free State,15/09/2018,email
ZAC0002323,d5fd1fe9bb4eeb52,4017,Durban,KwaZulu-Natal,18/09/2018,social
ZAC0002334,3d010f10b51ce88c,8358,Kimberley,Northern Cape,15/09/2018,social
ZAC0002339,8e7658703e162fb9,8013,Cape Town,Western Cape,30/09/2018,social
ZAC0002371,6ad22bf93940eb59,728,Polokwane,Limpopo,03/09/2018,email
ZAC0002392,805aea4c415dad71,7630,Stellenbosch,Western Cape,30/09/2018,organic
ZAC0002425,4875d7ef0ac07169,2021,Johannesburg,Gauteng,06/09/2018,paid_search
ZAC0002442,ef2dc4197a624643,7601,Stellenbosch,Western Cape,30/09/2018,social
ZAC0002448,0541e82f27012fd3,1210,Nelspruit,Mpumalanga,29/09/2018,organic
ZAC0002452,ad91a9d546031d2c,2041,Johannesburg,Gauteng,07/09/2018,organic
ZAC0002478,9406e7aefda2cd12,318,Rustenburg,North West,23/09/2018,social
ZAC0002506,89338a1247597a05,6016,Port Elizabeth,Eastern Cape,12/09/2018,social
ZAC0002513,3e5ea87726739848,57,Pretoria,Gauteng,09/09/2018,social
ZAC0002523,0e6c396481242e15,2247,Sandton,Gauteng,22/09/2018,organic
ZAC0002543,eb97dd635c5ab0c2,1841,Soweto,Gauteng,08/09/2018,affiliate
ZAC0002549,9e1ba28a9c9ff65c,5240,East London,Eastern Cape,22/09/2018,referral
ZAC0002550,2a5ddbc4a1886b04,23,Pretoria,Gauteng,23/09/2018,organic
ZAC0002560,1edb5690dd9907a3,1253,Nelspruit,Mpumalanga,02/09/2018,social
ZAC0002574,0b3bb433f893c1cd,721,Polokwane,Limpopo,29/09/2018,organic
ZAC0002622,f33aeec87b5ec034,702,Polokwane,Limpopo,06/09/2018,email
ZAC0002627,1150d89dba86e848,3258,Pietermaritzburg,KwaZulu-Natal,15/09/2018,referral
ZAC0002634,3ece8008a22e5b98,5236,East London,Eastern Cape,06/09/2018,paid_search
ZAC0002662,aff28f3617a7a19b,12,Pretoria,Gauteng,03/09/2018,email
ZAC0002665,779147a8da00ceaa,1812,Soweto,Gauteng,21/09/2018,referral
ZAC0002667,cbe4d4ba49b91168,4025,Durban,KwaZulu-Natal,07/09/2018,affiliate
ZAC0002668,9803f4fed2470426,8054,Cape Town,Western Cape,24/09/2018,paid_search
ZAC0002678,cb9d7029b41dfa88,8326,Kimberley,Northern Cape,27/09/2018,organic
ZAC0002713,6f2fc7cda95500fe,5253,East London,Eastern Cape,07/09/2018,paid_search
ZAC0002714,83d03fc119b63ee3,2234,Sandton,Gauteng,22/09/2018,social
ZAC0002723,37edcc46c45404f2,8033,Cape Town,Western Cape,01/09/2018,organic
ZAC0002730,3ef1151100737025,1804,Soweto,Gauteng,15/09/2018,social
ZAC0002749,225b44cf5d7fb9ec,4008,Durban,KwaZulu-Natal,22/09/2018,social
ZAC0002751,2ca2cbf176b92a9a,725,Polokwane,Limpopo,06/09/2018,organic
ZAC0002766,f674cb96f3d99318,1216,Nelspruit,Mpumalanga,27/09/2018,organic
ZAC0002791,15e431a1702870c6,1836,Soweto,Gauteng,15/09/2018,social
ZAC0002804,b76efb15095866ff,216,Centurion,Gauteng,16/09/2018,email
ZAC0002806,1a29c7ce5fdc5c71,8316,Kimberley,Northern Cape,25/09/2018,referral
ZAC0002843,3e70309e11100c03,1223,Nelspruit,Mpumalanga,07/09/2018,referral
ZAC0002871,39997091e17f571d,8352,Kimberley,Northern Cape,27/09/2018,organic
ZAC0002902,fbf8c1c818d45185,723,Polokwane,Limpopo,30/09/2018,social
ZAC0002907,7bed93c658b89a64,8021,Cape Town,Western Cape,10/09/2018,organic
ZAC0002943,e58e423725e157aa,1811,Soweto,Gauteng,03/09/2018,referral
ZAC0002953,c8a8d3be197187a5,6046,Port Elizabeth,Eastern Cape,02/09/2018,referral
ZAC0002965,408acb952e8e6613,8340,Kimberley,Northern Cape,10/09/2018,social
ZAC0002973,c5fd8824a188bf4b,4042,Durban,KwaZulu-Natal,01/09/2018,referral
ZAC0002978,c35f587158d398b3,4042,Durban,KwaZulu-Natal,08/09/2018,paid_search
ZAC0002990,d3cb1e0a6643bb5d,177,Centurion,Gauteng,02/09/2018,paid_search
ZAC0003045,cd5e9122e3d4be89,2208,Sandton,Gauteng,07/09/2018,email
ZAC0003047,ffa1cfb18916beef,9341,Bloemfontein,Free State,15/09/2018,paid_search
ZAC0003052,ca756d01ba96ec47,751,Polokwane,Limpopo,03/09/2018,organic
ZAC0003054,49bfc9af4cea4040,1229,Nelspruit,Mpumalanga,24/09/2018,social
ZAC0003092,a820f3545b358b75,6033,Port Elizabeth,Eastern Cape,24/09/2018,paid_search
ZAC0003117,5516efc370bc9d45,1863,Soweto,Gauteng,22/09/2018,organic
ZAC0003164,009be80ed1cbaa10,2002,Johannesburg,Gauteng,10/09/2018,email
ZAC0003213,42e562d02f7755d4,8302,Kimberley,Northern Cape,05/09/2018,social
ZAC0003219,a0f7e35ee243a7bb,8040,Cape Town,Western Cape,21/09/2018,social
ZAC0003228,021fe568d51e8848,740,Polokwane,Limpopo,03/09/2018,paid_search
ZAC0003255,7b3bb5dfc3978314,8003,Cape Town,Western Cape,28/09/2018,affiliate
ZAC0003258,1fec53b4117236ca,2016,Johannesburg,Gauteng,15/09/2018,paid_search
ZAC0003259,a0ea27e198d93d56,174,Centurion,Gauteng,23/09/2018,social
ZAC0003260,54cbb206f0977975,701,Polokwane,Limpopo,19/09/2018,social
ZAC0003286,cbd23019f70f2598,2006,Johannesburg,Gauteng,18/09/2018,social
ZAC0003293,2591627408907ca0,8322,Kimberley,Northern Cape,22/09/2018,affiliate
ZAC0003301,2b20aeab9e7e1118,748,Polokwane,Limpopo,20/09/2018,paid_search
ZAC0003320,36d2f924c806728b,5223,East London,Eastern Cape,22/09/2018,organic
ZAC0003325,f1451a90f9bdd05d,1862,Soweto,Gauteng,16/09/2018,social
ZAC0003326,89b622621e9fd44c,8338,Kimberley,Northern Cape,19/09/2018,paid_search
ZAC0003346,5926c11f1a9ee496,1257,Nelspruit,Mpumalanga,19/09/2018,organic
ZAC0003359,9561af796b5c4559,8309,Kimberley,Northern Cape,01/09/2018,paid_search
ZAC0003363,016f3c4429ba470e,9327,Bloemfontein,Free State,21/09/2018,affiliate
ZAC0003372,8c82945df4307d5c,754,Polokwane,Limpopo,01/09/2018,organic
ZAC0003373,66004261ce0be272,1831,Soweto,Gauteng,29/09/2018,organic
ZAC0003408,6f857a0381007cd1,5242,East London,Eastern Cape,25/09/2018,organic
ZAC0003411,fe036d603307200d,5204,East London,Eastern Cape,14/09/2018,social
ZAC0003419,ba47ce28416b4558,5246,East London,Eastern Cape,22/09/2018,affiliate
ZAC0003434,45cdb783840f4cad,195,Centurion,Gauteng,14/09/2018,social
ZAC0003462,16940cb055a1ee3c,8040,Cape Town,Western Cape,21/09/2018,referral
ZAC0003464,3c1c6460c5f0bf16,43,Pretoria,Gauteng,20/09/2018,social
ZAC0003466,c4e6670ec8d0f072,4020,Durban,KwaZulu-Natal,08/09/2018,organic
ZAC0003481,8f3ad2dbd8cccfa8,8009,Cape Town,Western Cape,16/09/2018,paid_search
ZAC0003506,00e18e98fa3216a5,192,Centurion,Gauteng,16/09/2018,organic
ZAC0003510,91e82e67cc1be7f5,51,Pretoria,Gauteng,01/09/2018,organic
ZAC0003514,367c5d613094052a,1206,Nelspruit,Mpumalanga,10/09/2018,affiliate
ZAC0003516,a8c5c8be38fb6830,1833,Soweto,Gauteng,09/09/2018,paid_search
ZAC0003521,0fc449f116fbf04a,2025,Johannesburg,Gauteng,16/09/2018,paid_search
ZAC0003526,75d9753da27f1aba,2212,Sandton,Gauteng,23/09/2018,paid_search
ZAC0003540,6f38e443d85e42f7,9336,Bloemfontein,Free State,27/09/2018,social
ZAC0003575,a8e9d4747e388532,48,Pretoria,Gauteng,10/09/2018,paid_search
ZAC0003579,78b679968ea30f88,3232,Pietermaritzburg,KwaZulu-Natal,22/09/2018,organic
ZAC0003584,d99bcbd15c099eea,4050,Durban,KwaZulu-Natal,27/09/2018,paid_search
ZAC0003593,5e2f95281f336578,2198,Sandton,Gauteng,26/09/2018,social
ZAC0003608,bb01b7b221d2cee5,2252,Sandton,Gauteng,24/09/2018,paid_search
ZAC0003614,e570431e6af9b507,735,Polokwane,Limpopo,16/09/2018,email
ZAC0003616,b366e8466a84bf36,718,Polokwane,Limpopo,06/09/2018,social
ZAC0003621,6f7dfcfcf6420b77,8335,Kimberley,Northern Cape,08/09/2018,social
ZAC0003625,a6761fe37bd0b763,2218,Sandton,Gauteng,22/09/2018,social
ZAC0003628,517715c1316719bf,7604,Stellenbosch,Western Cape,06/09/2018,affiliate
ZAC0003633,c92ef82aa4a45f4a,213,Centurion,Gauteng,01/09/2018,organic
ZAC0003635,bfe4c997f4d0f5fc,5202,East London,Eastern Cape,15/09/2018,email
ZAC0003641,44c416405e9d5602,707,Polokwane,Limpopo,04/09/2018,organic
ZAC0003653,da3c02343b1fb0fe,2055,Johannesburg,Gauteng,11/09/2018,social
ZAC0003680,e1c979b8cd91fd6e,4049,Durban,KwaZulu-Natal,11/09/2018,affiliate
ZAC0003709,b51f7dbb11fc4752,8,Pretoria,Gauteng,21/09/2018,organic
ZAC0003719,01df70a064882ca5,1228,Nelspruit,Mpumalanga,13/09/2018,organic
ZAC0003722,c4c0208bb634c76e,3234,Pietermaritzburg,KwaZulu-Natal,21/09/2018,email
ZAC0003738,0d38218477740dfb,5231,East London,Eastern Cape,16/09/2018,organic
ZAC0003756,cc251d926f752112,8349,Kimberley,Northern Cape,13/09/2018,organic
ZAC0003765,c9c6d55d0beca21f,3,Pretoria,Gauteng,30/09/2018,organic
ZAC0003782,eb3ec779d434c1f7,7606,Stellenbosch,Western Cape,17/09/2018,affiliate
ZAC0003850,55ece91307ca8d63,8332,Kimberley,Northern Cape,28/09/2018,email
ZAC0003855,2a59bf9e99da7b69,7633,Stellenbosch,Western Cape,01/09/2018,email
ZAC0003857,343b1dfad7f37b7a,197,Centurion,Gauteng,04/09/2018,affiliate
ZAC0003864,30d7de814c9ab272,1843,Soweto,Gauteng,22/09/2018,paid_search
ZAC0003876,993a9924f4c81430,1254,Nelspruit,Mpumalanga,13/09/2018,email
ZAC0003888,abd7dd1066fc1239,2208,Sandton,Gauteng,23/09/2018,paid_search
ZAC0003920,2d9358464f3ecdf1,4010,Durban,KwaZulu-Natal,22/09/2018,affiliate
ZAC0003947,3cb32f4ec44e7645,210,Centurion,Gauteng,01/09/2018,email
ZAC0003957,c894be687d9d4d72,47,Pretoria,Gauteng,17/09/2018,referral
ZAC0003977,4c65dbba901f2fc0,2243,Sandton,Gauteng,11/09/2018,organic
ZAC0004018,7e6871dc12d03b6e,4004,Durban,KwaZulu-Natal,04/09/2018,social
ZAC0004029,aa5047f619c33322,8330,Kimberley,Northern Cape,17/09/2018,email
ZAC0004032,f84a527c5b199b07,8025,Cape Town,Western Cape,16/09/2018,paid_search
ZAC0004064,f6e5215fe981df4e,3232,Pietermaritzburg,KwaZulu-Natal,23/09/2018,social
ZAC0004080,a0da837e50c8cc4a,8018,Cape Town,Western Cape,16/09/2018,paid_search
ZAC0004116,6773bab65ed82fa9,3211,Pietermaritzburg,KwaZulu-Natal,20/09/2018,referral
ZAC0004119,4053cde03346b26f,7611,Stellenbosch,Western Cape,27/09/2018,organic
ZAC0004135,ece701ee732d1206,33,Pretoria,Gauteng,24/09/2018,organic
ZAC0004153,33910571e05a33ec,2018,Johannesburg,Gauteng,29/09/2018,paid_search
ZAC0004163,030bcbcc81fe8f23,2000,Johannesburg,Gauteng,03/09/2018,affiliate
ZAC0004166,4ab167479e5abde6,2230,Sandton,Gauteng,02/09/2018,organic
ZAC0004202,c8b295685fe36296,2215,Sandton,Gauteng,28/09/2018,organic
ZAC0004208,48665993f0c73df7,8320,Kimberley,Northern Cape,17/09/2018,social
ZAC0004213,e6193e0495d86806,2035,Johannesburg,Gauteng,12/09/2018,paid_search
ZAC0004236,b9e1f933373d19b5,167,Centurion,Gauteng,20/09/2018,email
ZAC0004237,96bec5d05623a039,3245,Pietermaritzburg,KwaZulu-Natal,18/09/2018,organic
ZAC0004239,d1f7584691cc264e,347,Rustenburg,North West,15/09/2018,organic
ZAC0004243,3981448f91ceaafb,2208,Sandton,Gauteng,05/09/2018,referral
ZAC0004256,e43ddc72e1b9a2d0,5242,East London,Eastern Cape,16/09/2018,social
ZAC0004261,3e97fc17d630d317,713,Polokwane,Limpopo,05/09/2018,organic
ZAC0004310,22d395d49f827531,710,Polokwane,Limpopo,24/09/2018,organic
ZAC0004326,efabe3f92dfd6996,9306,Bloemfontein,Free State,30/09/2018,organic
ZAC0004336,7326f6f1d032155d,4011,Durban,KwaZulu-Natal,14/09/2018,organic
ZAC0004386,9053e211324b6985,745,Polokwane,Limpopo,02/09/2018,paid_search
ZAC0004389,3d78f212636450b7,31,Pretoria,Gauteng,16/09/2018,affiliate
ZAC0004450,9f6e29bc3680904f,2001,Johannesburg,Gauteng,24/09/2018,social
ZAC0004459,2d0606f88261f3b4,6051,Port Elizabeth,Eastern Cape,23/09/2018,referral
ZAC0004481,7e8391abde21e029,5209,East London,Eastern Cape,01/09/2018,organic
ZAC0004485,8e898f3a0d53e803,722,Polokwane,Limpopo,03/09/2018,social
ZAC0004486,fe5e63bad90947be,2197,Sandton,Gauteng,18/09/2018,referral
ZAC0004496,e3c6801e4fad64f7,4019,Durban,KwaZulu-Natal,19/09/2018,organic
ZAC0004497,053f1e47410d1d8b,8356,Kimberley,Northern Cape,11/09/2018,affiliate
