buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0002106,76bff3569ca95545,2013,Johannesburg,Gauteng,26/10/2017,email
ZAC0002137,a5302ea75a199676,194,Centurion,Gauteng,24/10/2017,email
ZAC0002153,82b6df580df98e64,3204,Pietermaritzburg,KwaZulu-Natal,16/10/2017,paid_search
ZAC0002170,b85deff84ac56da3,6008,Port Elizabeth,Eastern Cape,31/10/2017,email
ZAC0002185,7402402d1cbe8889,311,Rustenburg,North West,08/10/2017,paid_search
ZAC0002211,1857ff8e64d3a1d8,8044,Cape Town,Western Cape,27/10/2017,social
ZAC0002213,f0f2d4beef35a0d0,1848,Soweto,Gauteng,03/10/2017,organic
ZAC0002220,4dc4954b19c1b1b4,166,Centurion,Gauteng,31/10/2017,affiliate
ZAC0002267,845f67013b154b13,9323,Bloemfontein,Free State,30/10/2017,organic
ZAC0002276,96bc16933107b717,2202,Sandton,Gauteng,02/10/2017,referral
ZAC0002279,79042724892330fb,340,Rustenburg,North West,29/10/2017,paid_search
ZAC0002290,dde3629b36ae77ad,2012,Johannesburg,Gauteng,06/10/2017,email
ZAC0002322,0b2115bebe28ec5a,7647,Stellenbosch,Western Cape,04/10/2017,paid_search
ZAC0002324,29da763d6aec9696,5217,East London,Eastern Cape,01/10/2017,referral
ZAC0002329,a0cbba9a0840b712,736,Polokwane,Limpopo,01/10/2017,social
ZAC0002340,981f5476967a35a0,5204,East London,Eastern Cape,21/10/2017,organic
ZAC0002347,6b174c1fff3aaaae,6000,Port Elizabeth,Eastern Cape,28/10/2017,email
ZAC0002363,a86f5b53e2e8073b,9311,Bloemfontein,Free State,30/10/2017,social
ZAC0002384,0d6280c54c21fefc,2052,Johannesburg,Gauteng,28/10/2017,paid_search
ZAC0002389,e2ea7f62c2975837,4032,Durban,KwaZulu-Natal,31/10/2017,organic
ZAC0002398,44336bfc7c31488c,357,Rustenburg,North West,25/10/2017,email
ZAC0002446,060163605559a0c8,719,Polokwane,Limpopo,28/10/2017,social
ZAC0002449,f7dca3dce264ff00,8317,Kimberley,Northern Cape,30/10/2017,social
ZAC0002463,46186d3bf60eae44,736,Polokwane,Limpopo,21/10/2017,social
ZAC0002514,bb46198eb1187bdb,2036,Johannesburg,Gauteng,25/10/2017,referral
ZAC0002548,3b9ababcf318616c,9329,Bloemfontein,Free State,20/10/2017,referral
ZAC0002567,dfec688b2a10ef9b,317,Rustenburg,North West,04/10/2017,referral
ZAC0002618,e0485cfffb73486d,1202,Nelspruit,Mpumalanga,16/10/2017,social
ZAC0002675,d49055e3d4f302d0,713,Polokwane,Limpopo,10/10/2017,social
ZAC0002687,6ca599c025f802ff,2251,Sandton,Gauteng,29/10/2017,social
ZAC0002747,7f6f53491ba8a625,2197,Sandton,Gauteng,30/10/2017,social
ZAC0002796,dd5c3d3ae6ccbd22,1849,Soweto,Gauteng,21/10/2017,paid_search
ZAC0002810,7eceed4249cee521,1225,Nelspruit,Mpumalanga,05/10/2017,email
ZAC0002834,e261ed65727b801a,710,Polokwane,Limpopo,25/10/2017,organic
ZAC0002862,1a6236b0c85a5cef,4039,Durban,KwaZulu-Natal,10/10/2017,paid_search
ZAC0002865,2f11d8daf979f406,2002,Johannesburg,Gauteng,05/10/2017,organic
ZAC0002879,0a0b4a40b8e8e09a,1863,Soweto,Gauteng,12/10/2017,organic
ZAC0002911,b72b2ec7ba8d707d,1246,Nelspruit,Mpumalanga,18/10/2017,affiliate
ZAC0002926,34738ec77bb9f2b3,6044,Port Elizabeth,Eastern Cape,02/10/2017,organic
ZAC0002994,5295fc267d587375,2004,Johannesburg,Gauteng,24/10/2017,paid_search
ZAC0003024,7a9964258d856dbd,8057,Cape Town,Western Cape,17/10/2017,email
ZAC0003031,b4be32bcef9604e6,7615,Stellenbosch,Western Cape,18/10/2017,paid_search
ZAC0003037,75e778f0ebc499c3,6036,Port Elizabeth,Eastern Cape,30/10/2017,organic
ZAC0003074,e893401dcf85fa69,8358,Kimberley,Northern Cape,13/10/2017,paid_search
ZAC0003100,352890c3c1a60812,193,Centurion,Gauteng,25/10/2017,organic
ZAC0003166,dbbf4d8a17130ad2,8055,Cape Town,Western Cape,17/10/2017,email
ZAC0003178,b1a816ccf9304c04,1212,Nelspruit,Mpumalanga,08/10/2017,organic
ZAC0003187,6d41f1fc989ffe35,7619,Stellenbosch,Western Cape,05/10/2017,organic
ZAC0003237,12a355696f81da24,1205,Nelspruit,Mpumalanga,23/10/2017,email
ZAC0003238,054ab8684ef8dc47,6011,Port Elizabeth,Eastern Cape,18/10/2017,organic
ZAC0003273,7104fc28a239d3b4,2036,Johannesburg,Gauteng,22/10/2017,paid_search
ZAC0003309,d84f2868a4f47939,1220,Nelspruit,Mpumalanga,31/10/2017,social
ZAC0003323,4f363bf5c9045cc4,714,Polokwane,Limpopo,14/10/2017,email
ZAC0003327,6f7d71ca058e34b7,4044,Durban,KwaZulu-Natal,10/10/2017,social
ZAC0003333,85efdf40cac08b87,2031,Johannesburg,Gauteng,13/10/2017,paid_search
ZAC0003342,0661c759fa9e8bcc,53,Pretoria,Gauteng,03/10/2017,social
ZAC0003361,3adad371d17601ae,2252,Sandton,Gauteng,06/10/2017,paid_search
ZAC0003404,8f65b50df92c244c,1810,Soweto,Gauteng,31/10/2017,social
ZAC0003427,d67cd71dfbf43fc1,1843,Soweto,Gauteng,10/10/2017,organic
ZAC0003433,3b01fea8e7b000b9,4051,Durban,KwaZulu-Natal,31/10/2017,paid_search
ZAC0003439,2f98ffd63dad4d69,5220,East London,Eastern Cape,08/10/2017,referral
ZAC0003456,3373a905a22195bc,303,Rustenburg,North West,25/10/2017,organic
ZAC0003463,5f4ff17a9f3a778d,3241,Pietermaritzburg,KwaZulu-Natal,21/10/2017,organic
ZAC0003488,20457c679fafa7a2,1821,Soweto,Gauteng,21/10/2017,email
ZAC0003489,05db5a1361f96341,5226,East London,Eastern Cape,15/10/2017,paid_search
ZAC0003490,ae007d429efcdef9,1855,Soweto,Gauteng,28/10/2017,paid_search
ZAC0003511,a6294d419dca6be7,1245,Nelspruit,Mpumalanga,12/10/2017,referral
ZAC0003541,a1fa0a6162ddbeb8,8052,Cape Town,Western Cape,30/10/2017,organic
ZAC0003568,84cb1881ee800d9e,710,Polokwane,Limpopo,12/10/2017,affiliate
ZAC0003576,c294e7dfe5bdd3e4,9306,Bloemfontein,Free State,27/10/2017,organic
ZAC0003637,a716606ca0f9972f,737,Polokwane,Limpopo,31/10/2017,email
ZAC0003650,88021bbcd1f23f17,342,Rustenburg,North West,28/10/2017,affiliate
ZAC0003655,5e5f74dcf5a3e1b5,1227,Nelspruit,Mpumalanga,22/10/2017,referral
ZAC0003711,571e624fc6363f34,755,Polokwane,Limpopo,18/10/2017,email
ZAC0003720,acc0b4d8aeb1e677,2026,Johannesburg,Gauteng,27/10/2017,email
ZAC0003777,e140decf12e79edb,709,Polokwane,Limpopo,27/10/2017,paid_search
ZAC0003811,6922855366f97fad,9345,Bloemfontein,Free State,26/10/2017,organic
ZAC0003859,c9fbe60e4a9263dd,2252,Sandton,Gauteng,09/10/2017,paid_search
ZAC0003861,0f4acd8ca5ceaf53,1816,Soweto,Gauteng,07/10/2017,social
ZAC0003877,036fc7b0e78f0b01,2244,Sandton,Gauteng,07/10/2017,paid_search
ZAC0003893,19125b349070b234,7616,Stellenbosch,Western Cape,10/10/2017,organic
ZAC0003906,abdec274ca078a22,38,Pretoria,Gauteng,26/10/2017,social
ZAC0003910,198de29dc2fba809,3231,Pietermaritzburg,KwaZulu-Natal,07/10/2017,organic
ZAC0003917,65e08dd3fb752690,192,Centurion,Gauteng,18/10/2017,organic
ZAC0003936,3450a4370dcd5d75,4004,Durban,KwaZulu-Natal,09/10/2017,organic
ZAC0004017,aee66a0eea7c1173,2043,Johannesburg,Gauteng,10/10/2017,organic
ZAC0004038,fc3bae9798494302,4004,Durban,KwaZulu-Natal,01/10/2017,organic
ZAC0004041,51c0f2316a94a05e,6005,Port Elizabeth,Eastern Cape,09/10/2017,organic
ZAC0004074,7fd11103cc501f70,198,Centurion,Gauteng,01/10/2017,email
ZAC0004120,6a4914d844f0867a,3260,Pietermaritzburg,KwaZulu-Natal,11/10/2017,paid_search
ZAC0004158,7ef876699b54690e,40,Pretoria,Gauteng,21/10/2017,social
ZAC0004187,ff680c9d09a79e87,4052,Durban,KwaZulu-Natal,11/10/2017,paid_search
ZAC0004210,6e73d1ca7c94b848,203,Centurion,Gauteng,17/10/2017,organic
ZAC0004253,83eae2b4886d323e,1233,Nelspruit,Mpumalanga,22/10/2017,social
ZAC0004304,a89bf3ad5a91f9e2,8342,Kimberley,Northern Cape,12/10/2017,email
ZAC0004315,56cd555dfe270c70,6039,Port Elizabeth,Eastern Cape,31/10/2017,referral
ZAC0004335,ec89f9387be4025d,8321,Kimberley,Northern Cape,04/10/2017,affiliate
ZAC0004360,ccd2d65e20274ad0,722,Polokwane,Limpopo,14/10/2017,email
ZAC0004385,16a5e60132218220,4021,Durban,KwaZulu-Natal,17/10/2017,referral
ZAC0004416,c0f1ebf279954f82,1817,Soweto,Gauteng,29/10/2017,paid_search
ZAC0004432,86231218ec7531e7,160,Centurion,Gauteng,01/10/2017,paid_search
ZAC0004446,a3d843131f73fe0f,730,Polokwane,Limpopo,06/10/2017,referral
ZAC0004464,026c13bdf6e1f497,8314,Kimberley,Northern Cape,19/10/2017,paid_search
ZAC0004468,4b89a1a98eb60694,2202,Sandton,Gauteng,14/10/2017,referral
ZAC0004488,53381f30965a8a8e,1219,Nelspruit,Mpumalanga,01/10/2017,organic
ZAC0004541,ac45f539db8b8c9c,9306,Bloemfontein,Free State,27/10/2017,email
ZAC0004552,aa60c256c41260f8,738,Polokwane,Limpopo,10/10/2017,organic
ZAC0004574,8bd1ba2071379d5b,4019,Durban,KwaZulu-Natal,04/10/2017,social
ZAC0004603,616550e200006533,3210,Pietermaritzburg,KwaZulu-Natal,16/10/2017,social
ZAC0004626,68a18f86fd963089,5221,East London,Eastern Cape,23/10/2017,organic
ZAC0004632,db819aba3534bbde,4007,Durban,KwaZulu-Natal,07/10/2017,organic
ZAC0004635,9b49e26f841f2457,8026,Cape Town,Western Cape,02/10/2017,organic
ZAC0004680,81f4b87585a755da,8321,Kimberley,Northern Cape,10/10/2017,email
ZAC0004689,2798fe816090bc38,190,Centurion,Gauteng,23/10/2017,social
ZAC0004701,f65d1b560659ca18,8343,Kimberley,Northern Cape,14/10/2017,organic
ZAC0004704,ae855cd0be8ef827,3230,Pietermaritzburg,KwaZulu-Natal,12/10/2017,email
ZAC0004737,2509ad0484b24fb3,175,Centurion,Gauteng,07/10/2017,referral
ZAC0004769,a8889300b38bd509,6032,Port Elizabeth,Eastern Cape,23/10/2017,organic
ZAC0004771,2a6b85692ea05b68,9327,Bloemfontein,Free State,09/10/2017,email
ZAC0004826,aadf6171bacafdba,5231,East London,Eastern Cape,24/10/2017,organic
ZAC0004828,c91dbb49110738a5,3250,Pietermaritzburg,KwaZulu-Natal,12/10/2017,organic
ZAC0004838,8e936cb1e3dc74bd,2054,Johannesburg,Gauteng,19/10/2017,organic
ZAC0004932,68208473738b4857,215,Centurion,Gauteng,01/10/2017,organic
ZAC0004969,a47c9380746ca7c2,8312,Kimberley,Northern Cape,23/10/2017,paid_search
ZAC0004970,56ddfb02425207b5,9334,Bloemfontein,Free State,07/10/2017,social
ZAC0004989,dc24115581ec544f,726,Polokwane,Limpopo,16/10/2017,paid_search
ZAC0005007,31af1f1f8f0ae9c9,739,Polokwane,Limpopo,21/10/2017,referral
ZAC0005045,4a71f0a72471eda7,28,Pretoria,Gauteng,10/10/2017,organic
ZAC0005069,52df85bf24627357,703,Polokwane,Limpopo,07/10/2017,email
ZAC0005072,4390f79e24b1b420,8323,Kimberley,Northern Cape,12/10/2017,organic
ZAC0005116,f288e97ed1640300,4032,Durban,KwaZulu-Natal,03/10/2017,social
ZAC0005145,bf2d311d9adcd271,175,Centurion,Gauteng,11/10/2017,organic
ZAC0005161,73df0a8cb9e5b611,8057,Cape Town,Western Cape,03/10/2017,paid_search
ZAC0005169,7dd844a460f5a798,6052,Port Elizabeth,Eastern Cape,23/10/2017,social
ZAC0005178,2235a85d6be565fa,2012,Johannesburg,Gauteng,22/10/2017,paid_search
ZAC0005268,46d47bd3822a04df,9302,Bloemfontein,Free State,05/10/2017,email
ZAC0005290,e9c3db5dbe2411db,4031,Durban,KwaZulu-Natal,30/10/2017,social
ZAC0005292,054c8b5fb1d47d83,9342,Bloemfontein,Free State,13/10/2017,organic
ZAC0005314,0726564c74ff8c96,8314,Kimberley,Northern Cape,22/10/2017,organic
ZAC0005347,2f54bdb5c5ccf7fd,4010,Durban,KwaZulu-Natal,13/10/2017,organic
ZAC0005355,0868268bf2cd5624,301,Rustenburg,North West,27/10/2017,affiliate
ZAC0005362,76aa38baa05ece15,24,Pretoria,Gauteng,04/10/2017,email
ZAC0005366,d793000d4bdc8b76,2039,Johannesburg,Gauteng,23/10/2017,affiliate
ZAC0005368,f02d921554b80666,9304,Bloemfontein,Free State,21/10/2017,referral
ZAC0005401,a876077c64dc1cd0,6031,Port Elizabeth,Eastern Cape,13/10/2017,referral
ZAC0005412,4f8241bcb29393aa,7619,Stellenbosch,Western Cape,01/10/2017,paid_search
ZAC0005413,93ea91acb6fed697,1201,Nelspruit,Mpumalanga,05/10/2017,social
ZAC0005426,d45066c81df3768b,1851,Soweto,Gauteng,16/10/2017,organic
ZAC0005429,d89844cfd961162d,2222,Sandton,Gauteng,29/10/2017,paid_search
ZAC0005437,b2ed86d83a0403a3,3249,Pietermaritzburg,KwaZulu-Natal,27/10/2017,paid_search
ZAC0005459,286bd25ef61c5ebe,6052,Port Elizabeth,Eastern Cape,28/10/2017,organic
ZAC0005516,5c7e8dffe651add2,6016,Port Elizabeth,Eastern Cape,24/10/2017,paid_search
ZAC0005552,e3e04f5549b265e7,733,Polokwane,Limpopo,02/10/2017,email
ZAC0005555,4b33a0cc4b0aa559,6040,Port Elizabeth,Eastern Cape,20/10/2017,social
ZAC0005556,50cd40bfb5d31f75,6004,Port Elizabeth,Eastern Cape,25/10/2017,organic
ZAC0005567,e54836579abe281b,2246,Sandton,Gauteng,10/10/2017,paid_search
ZAC0005571,508983b96b8e521d,1233,Nelspruit,Mpumalanga,14/10/2017,paid_search
ZAC0005646,8641ecd67062e3be,1200,Nelspruit,Mpumalanga,01/10/2017,social
ZAC0005654,74cfed7ce883a9b9,305,Rustenburg,North West,21/10/2017,paid_search
ZAC0005707,c786ce8fb4e792d1,159,Centurion,Gauteng,06/10/2017,paid_search
ZAC0005717,eec8b83cde25f446,174,Centurion,Gauteng,01/10/2017,paid_search
ZAC0005768,a1ee4c12fd4b0933,2051,Johannesburg,Gauteng,16/10/2017,social
ZAC0005776,a8a9d609c1a1b6a3,9310,Bloemfontein,Free State,23/10/2017,paid_search
ZAC0005818,54f77d3677e2db13,8046,Cape Town,Western Cape,04/10/2017,organic
ZAC0005828,949215df0d1dc815,55,Pretoria,Gauteng,05/10/2017,paid_search
ZAC0005874,b5ad3c448fd19361,8034,Cape Town,Western Cape,03/10/2017,organic
ZAC0005915,b2c5beffa30dd1a3,1807,Soweto,Gauteng,17/10/2017,referral
ZAC0005925,addd71ede76f14c1,2056,Johannesburg,Gauteng,24/10/2017,affiliate
ZAC0005935,1ec4f7d0a412f233,2025,Johannesburg,Gauteng,05/10/2017,organic
ZAC0005937,2c87f0b29b95aa4a,45,Pretoria,Gauteng,18/10/2017,organic
ZAC0005951,0f684df94c9fe8cf,26,Pretoria,Gauteng,16/10/2017,referral
ZAC0005960,7ef793db1ebf02a4,1259,Nelspruit,Mpumalanga,29/10/2017,email
ZAC0005974,1fa3d06e6db73dbe,2229,Sandton,Gauteng,26/10/2017,email
ZAC0005977,a1243b746637a51b,162,Centurion,Gauteng,07/10/2017,paid_search
ZAC0006038,a7bc706063766509,722,Polokwane,Limpopo,07/10/2017,referral
ZAC0006040,0ffdd1c10f020960,1252,Nelspruit,Mpumalanga,04/10/2017,organic
ZAC0006057,66826569d031da00,8043,Cape Town,Western Cape,29/10/2017,organic
ZAC0006093,a11c33d1377b0532,8041,Cape Town,Western Cape,23/10/2017,organic
ZAC0006132,b0529f08cc84bb7f,2251,Sandton,Gauteng,02/10/2017,referral
ZAC0006159,438f1f4bbdfb85c0,711,Polokwane,Limpopo,23/10/2017,social
ZAC0006176,5fd273b02412c511,2226,Sandton,Gauteng,01/10/2017,paid_search
ZAC0006182,c418d3b414a19e94,5225,East London,Eastern Cape,24/10/2017,organic
ZAC0006183,f33e42dd279c9c5b,58,Pretoria,Gauteng,12/10/2017,referral
ZAC0006241,1f0913ee9aebcdb0,2025,Johannesburg,Gauteng,12/10/2017,paid_search
ZAC0006259,d398de5c49aafc02,5213,East London,Eastern Cape,27/10/2017,organic
ZAC0006270,7a43a7b82dca5142,5208,East London,Eastern Cape,18/10/2017,social
ZAC0006284,12cde7d3d6c04e7a,3245,Pietermaritzburg,KwaZulu-Natal,24/10/2017,email
ZAC0006288,5748aec19e9cde30,5202,East London,Eastern Cape,11/10/2017,paid_search
ZAC0006320,17473cc777162df6,2222,Sandton,Gauteng,16/10/2017,organic
ZAC0006375,c77f71203d7daf33,7613,Stellenbosch,Western Cape,14/10/2017,affiliate
ZAC0006393,3d95687937aa5cc0,1228,Nelspruit,Mpumalanga,11/10/2017,referral
ZAC0006404,d10782323a672feb,24,Pretoria,Gauteng,22/10/2017,paid_search
ZAC0006408,e4779c8e87628f6c,4023,Durban,KwaZulu-Natal,16/10/2017,social
ZAC0006422,1b2e020d4e9aa8fb,3217,Pietermaritzburg,KwaZulu-Natal,21/10/2017,organic
ZAC0006428,6f8bc251f7d86b97,2044,Johannesburg,Gauteng,13/10/2017,paid_search
ZAC0006436,81890b812e498a60,1816,Soweto,Gauteng,23/10/2017,organic
ZAC0006443,ddbdac15552bce1b,171,Centurion,Gauteng,12/10/2017,referral
ZAC0006467,c46df955cac158b5,9337,Bloemfontein,Free State,08/10/2017,referral
ZAC0006479,395ddf2875937e7f,8342,Kimberley,Northern Cape,31/10/2017,social
ZAC0006527,eb80a7fcedf5e97a,5225,East London,Eastern Cape,08/10/2017,organic
ZAC0006551,4715d145ad30570a,2227,Sandton,Gauteng,05/10/2017,paid_search
ZAC0006553,6cb344ae73cabc92,2223,Sandton,Gauteng,07/10/2017,organic
ZAC0006569,8cc8e97d0f81704e,1200,Nelspruit,Mpumalanga,13/10/2017,organic
ZAC0006578,cc4baa5ae0f5660f,3236,Pietermaritzburg,KwaZulu-Natal,22/10/2017,email
ZAC0006584,43156befbdc49419,302,Rustenburg,North West,05/10/2017,social
ZAC0006590,2e1a15aa05ad4754,208,Centurion,Gauteng,29/10/2017,social
ZAC0006594,8c904c51062a2099,3228,Pietermaritzburg,KwaZulu-Natal,19/10/2017,paid_search
ZAC0006623,736b709f8f480d0c,6030,Port Elizabeth,Eastern Cape,20/10/2017,social
ZAC0006632,5d6eb0fb9e70b255,1217,Nelspruit,Mpumalanga,25/10/2017,organic
ZAC0006663,d595d388c2c643eb,1808,Soweto,Gauteng,19/10/2017,social
ZAC0006708,b0a743da3936d78c,1213,Nelspruit,Mpumalanga,01/10/2017,organic
ZAC0006744,db1db8dff1d9e65f,3257,Pietermaritzburg,KwaZulu-Natal,22/10/2017,referral
ZAC0006782,9f13d691ef65a8cc,9341,Bloemfontein,Free State,26/10/2017,organic
ZAC0006789,6afd43b1535324b3,711,Polokwane,Limpopo,04/10/2017,affiliate
ZAC0006815,9e67c523b2574eb9,6048,Port Elizabeth,Eastern Cape,02/10/2017,paid_search
ZAC0006870,0caac6678650af59,8042,Cape Town,Western Cape,06/10/2017,paid_search
ZAC0006875,7969f9fff022c46a,1206,Nelspruit,Mpumalanga,21/10/2017,organic
ZAC0006885,f585fdb9c800d240,180,Centurion,Gauteng,28/10/2017,referral
ZAC0006903,991af3023571320d,2024,Johannesburg,Gauteng,16/10/2017,paid_search
ZAC0006921,e6bb0342ec7e9bbc,168,Centurion,Gauteng,21/10/2017,referral
ZAC0006926,a3c7dcfe92c6f2dc,6058,Port Elizabeth,Eastern Cape,29/10/2017,email
ZAC0006937,6fbe45975378e022,26,Pretoria,Gauteng,13/10/2017,organic
ZAC0006951,7827086feb83e31f,1254,Nelspruit,Mpumalanga,06/10/2017,referral
ZAC0006962,74e4cf1985c4a7d2,1852,Soweto,Gauteng,14/10/2017,paid_search
ZAC0007004,5e94c0c72310873c,50,Pretoria,Gauteng,18/10/2017,paid_search
