buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0000798,5b38c9f22dc20121,29,Pretoria,Gauteng,22/11/2017,organic
ZAC0000817,87c7ae66c12fa5a0,6049,Port Elizabeth,Eastern Cape,23/11/2017,organic
ZAC0000843,b8b649117bb53580,727,Polokwane,Limpopo,09/11/2017,email
ZAC0000856,d4a2fab60c02cc50,2207,Sandton,Gauteng,23/11/2017,paid_search
ZAC0000890,cbc522281fe142e0,3221,Pietermaritzburg,KwaZulu-Natal,11/11/2017,email
ZAC0000898,0fa45438a2d085f8,216,Centurion,Gauteng,11/11/2017,referral
ZAC0000920,dda65567d68b11cf,1258,Nelspruit,Mpumalanga,09/11/2017,email
ZAC0000943,4a391ec66611d2a2,18,Pretoria,Gauteng,24/11/2017,social
ZAC0000971,1810bb92cc2e9fe2,8000,Cape Town,Western Cape,26/11/2017,social
ZAC0000996,0e314dbcca2a802b,1254,Nelspruit,Mpumalanga,21/11/2017,paid_search
ZAC0001017,5f3199c139bafa80,8328,Kimberley,Northern Cape,28/11/2017,social
ZAC0001022,bbab8bf04dafa975,2022,Johannesburg,Gauteng,26/11/2017,email
ZAC0001023,41418203872b65a9,5214,East London,Eastern Cape,26/11/2017,affiliate
ZAC0001027,47f86902ca79217d,4029,Durban,KwaZulu-Natal,07/11/2017,social
ZAC0001057,3f5757b016db0406,1824,Soweto,Gauteng,30/11/2017,paid_search
ZAC0001059,951b514d7b0e114d,731,Polokwane,Limpopo,03/11/2017,social
ZAC0001073,f57ef7b6a5d532df,5258,East London,Eastern Cape,15/11/2017,referral
ZAC0001079,17cc34893cd99001,337,Rustenburg,North West,10/11/2017,social
ZAC0001104,6921a729eccb07b1,1255,Nelspruit,Mpumalanga,16/11/2017,social
ZAC0001125,4701117bca70e6a5,24,Pretoria,Gauteng,30/11/2017,organic
ZAC0001145,49eee54a347ef4c0,3237,Pietermaritzburg,KwaZulu-Natal,27/11/2017,organic
ZAC0001150,d491624706c87c13,732,Polokwane,Limpopo,13/11/2017,social
ZAC0001182,564aacb1be0568cd,1253,Nelspruit,Mpumalanga,27/11/2017,email
ZAC0001226,0aa3af200c2380f2,9306,Bloemfontein,Free State,06/11/2017,organic
ZAC0001254,64c024e82730cac4,15,Pretoria,Gauteng,06/11/2017,paid_search
ZAC0001264,9cf8e9f1ddc88ba9,359,Rustenburg,North West,28/11/2017,social
ZAC0001289,87e812a68e7383c5,7654,Stellenbosch,Western Cape,22/11/2017,email
ZAC0001307,b4ddc8f74352aa98,23,Pretoria,Gauteng,18/11/2017,organic
ZAC0001322,5f19f20292b6641f,1813,Soweto,Gauteng,10/11/2017,paid_search
ZAC0001356,661609128507c158,6046,Port Elizabeth,Eastern Cape,28/11/2017,social
ZAC0001417,850e75d2d41d4335,8018,Cape Town,Western Cape,11/11/2017,affiliate
ZAC0001458,065be5bec09af521,9348,Bloemfontein,Free State,17/11/2017,organic
ZAC0001463,956fb7e87e3db5f9,48,Pretoria,Gauteng,24/11/2017,organic
ZAC0001483,920d18f41ace4915,6039,Port Elizabeth,Eastern Cape,10/11/2017,paid_search
ZAC0001519,e9dc60f45461e517,8003,Cape Town,Western Cape,27/11/2017,organic
ZAC0001529,e2deb3242849b442,337,Rustenburg,North West,11/11/2017,paid_search
ZAC0001552,903a52a07420b15c,1842,Soweto,Gauteng,02/11/2017,organic
ZAC0001578,a69c7c245dd68091,2212,Sandton,Gauteng,28/11/2017,paid_search
ZAC0001594,5358763013305b9c,9328,Bloemfontein,Free State,12/11/2017,paid_search
ZAC0001660,be143b7a329ecb9d,28,Pretoria,Gauteng,10/11/2017,affiliate
ZAC0001667,b6aa6b873912a94b,1846,Soweto,Gauteng,05/11/2017,organic
ZAC0001698,fd2739c4a822a983,8019,Cape Town,Western Cape,22/11/2017,organic
ZAC0001713,ceccb537b2ef097f,1816,Soweto,Gauteng,21/11/2017,organic
ZAC0001720,ca7a8a676b5e2609,5215,East London,Eastern Cape,27/11/2017,paid_search
ZAC0001725,c52851c9158a789d,9316,Bloemfontein,Free State,14/11/2017,paid_search
ZAC0001786,419ae3b4eb477f57,2252,Sandton,Gauteng,12/11/2017,referral
ZAC0001809,cc36e3995be63b13,208,Centurion,Gauteng,18/11/2017,paid_search
ZAC0001837,1a0b73966bc5ea1d,2038,Johannesburg,Gauteng,30/11/2017,paid_search
ZAC0001840,e7f810e16ec6b8cf,54,Pretoria,Gauteng,01/11/2017,social
ZAC0001873,5004fd4b0dae9055,8306,Kimberley,Northern Cape,22/11/2017,email
ZAC0001902,59ad47cfa22abaa6,2002,Johannesburg,Gauteng,01/11/2017,paid_search
ZAC0001916,917c748cf7b8a896,1210,Nelspruit,Mpumalanga,03/11/2017,social
ZAC0001936,9772d4d56d92c0ce,2226,Sandton,Gauteng,15/11/2017,email
ZAC0001969,ee4933a21741598c,3255,Pietermaritzburg,KwaZulu-Natal,27/11/2017,organic
ZAC0001993,59652be35fa97893,3244,Pietermaritzburg,KwaZulu-Natal,07/11/2017,organic
ZAC0001995,7960ca600e67464a,8303,Kimberley,Northern Cape,09/11/2017,organic
ZAC0002020,a458060d5e76b157,3224,Pietermaritzburg,KwaZulu-Natal,13/11/2017,referral
ZAC0002046,3c65352b31eb7b5a,755,Polokwane,Limpopo,15/11/2017,email
ZAC0002075,e53206a4c7255c10,179,Centurion,Gauteng,04/11/2017,email
ZAC0002097,97c53a5a13024f5c,1211,Nelspruit,Mpumalanga,13/11/2017,affiliate
ZAC0002105,00e5dd5b896db3af,1231,Nelspruit,Mpumalanga,10/11/2017,affiliate
ZAC0002128,a69fa5cbe284c46f,5217,East London,Eastern Cape,17/11/2017,email
ZAC0002142,f711d64e629df83f,3226,Pietermaritzburg,KwaZulu-Natal,10/11/2017,referral
ZAC0002154,ef96d47b310ba620,724,Polokwane,Limpopo,21/11/2017,organic
ZAC0002157,94a7b25ee570af3b,4014,Durban,KwaZulu-Natal,05/11/2017,organic
ZAC0002162,f2b704355b58c07d,195,Centurion,Gauteng,22/11/2017,social
ZAC0002209,6f9e91f66c060f41,6010,Port Elizabeth,Eastern Cape,24/11/2017,email
ZAC0002233,42ea81103a65baaa,4006,Durban,KwaZulu-Natal,16/11/2017,social
ZAC0002288,57a551bc836a1109,8000,Cape Town,Western Cape,15/11/2017,email
ZAC0002298,3bf4a7a3370c0c69,5255,East London,Eastern Cape,25/11/2017,paid_search
ZAC0002358,2494f193ff44202c,8339,Kimberley,Northern Cape,30/11/2017,referral
ZAC0002376,70d5b656bb3a535e,6011,Port Elizabeth,Eastern Cape,07/11/2017,paid_search
ZAC0002380,4245d59ecea22a12,722,Polokwane,Limpopo,19/11/2017,paid_search
ZAC0002395,2fd3bd158fbba1d8,754,Polokwane,Limpopo,13/11/2017,paid_search
ZAC0002432,1e3815b11f3254bf,8325,Kimberley,Northern Cape,12/11/2017,affiliate
ZAC0002434,21ac5fe67f55eb0b,1842,Soweto,Gauteng,13/11/2017,email
ZAC0002440,71a558f28f309f0c,2253,Sandton,Gauteng,26/11/2017,affiliate
ZAC0002458,b5d065f3f6394773,2227,Sandton,Gauteng,04/11/2017,referral
ZAC0002475,e2151ee46f011952,741,Polokwane,Limpopo,02/11/2017,organic
ZAC0002487,86b97fdbb839baa7,5250,East London,Eastern Cape,06/11/2017,paid_search
ZAC0002503,64567d984269762c,7600,Stellenbosch,Western Cape,05/11/2017,paid_search
ZAC0002515,565fb7e4d387225e,8017,Cape Town,Western Cape,04/11/2017,referral
ZAC0002517,c9366ace1293cdf0,323,Rustenburg,North West,13/11/2017,organic
ZAC0002529,20b1a4bcd3ea7071,7648,Stellenbosch,Western Cape,19/11/2017,organic
ZAC0002544,3101dd0ca38e35c5,1827,Soweto,Gauteng,20/11/2017,organic
ZAC0002568,b88375015c4a147d,8348,Kimberley,Northern Cape,02/11/2017,email
ZAC0002612,fe3b8ce536e1bd04,730,Polokwane,Limpopo,09/11/2017,organic
ZAC0002633,919824bc9b568621,1252,Nelspruit,Mpumalanga,06/11/2017,social
ZAC0002639,b8a724d4267c490c,8342,Kimberley,Northern Cape,21/11/2017,social
ZAC0002661,18815c054ebc95c0,315,Rustenburg,North West,12/11/2017,organic
ZAC0002686,c87705dc3f736c66,3229,Pietermaritzburg,KwaZulu-Natal,28/11/2017,social
ZAC0002706,b156e807b3f82f64,9319,Bloemfontein,Free State,26/11/2017,paid_search
ZAC0002710,3bf4e10b849c2c04,6042,Port Elizabeth,Eastern Cape,22/11/2017,organic
ZAC0002711,dd09b08fc073142f,4033,Durban,KwaZulu-Natal,06/11/2017,organic
ZAC0002734,ce5e8e7d15eecfac,341,Rustenburg,North West,10/11/2017,referral
ZAC0002741,0723ae3ae61ef65e,347,Rustenburg,North West,19/11/2017,affiliate
ZAC0002745,41c7df70b56ba970,749,Polokwane,Limpopo,17/11/2017,paid_search
ZAC0002750,e690a57d27354820,309,Rustenburg,North West,06/11/2017,organic
ZAC0002775,b7c65b0cc84da836,193,Centurion,Gauteng,05/11/2017,organic
ZAC0002776,c6d9453b5105e6c0,9317,Bloemfontein,Free State,26/11/2017,organic
ZAC0002824,122c2a51f4bee017,2235,Sandton,Gauteng,01/11/2017,social
ZAC0002940,5ce483e847d366e0,4011,Durban,KwaZulu-Natal,19/11/2017,affiliate
ZAC0002969,7f41cbc2ab33bca5,750,Polokwane,Limpopo,01/11/2017,social
ZAC0002993,5f2331e826a5b7d8,4052,Durban,KwaZulu-Natal,23/11/2017,affiliate
ZAC0003003,3758767f3a697a02,754,Polokwane,Limpopo,16/11/2017,paid_search
ZAC0003016,1555fcbf5079adfd,6001,Port Elizabeth,Eastern Cape,18/11/2017,affiliate
ZAC0003021,c7e1577fba81b2c2,332,Rustenburg,North West,30/11/2017,email
ZAC0003063,a26d6fbfea34f5be,2057,Johannesburg,Gauteng,22/11/2017,paid_search
ZAC0003097,a120dd83ca3edac0,8052,Cape Town,Western Cape,30/11/2017,social
ZAC0003122,6cb2f106fbe769fa,9305,Bloemfontein,Free State,05/11/2017,paid_search
ZAC0003127,ce641409f8527b8c,2002,Johannesburg,Gauteng,04/11/2017,organic
ZAC0003157,7d41697a59ba2fe3,8316,Kimberley,Northern Cape,12/11/2017,paid_search
ZAC0003176,77f3daf5b1882b80,198,Centurion,Gauteng,05/11/2017,referral
ZAC0003200,007b75a984eb7658,6016,Port Elizabeth,Eastern Cape,11/11/2017,paid_search
ZAC0003203,ab995b3eb7f11bb5,4043,Durban,KwaZulu-Natal,23/11/2017,organic
ZAC0003229,152a917dfe28ac9d,2055,Johannesburg,Gauteng,09/11/2017,referral
ZAC0003233,cd4612f2f58b9682,352,Rustenburg,North West,14/11/2017,organic
ZAC0003249,6f445fe99b2026fc,9354,Bloemfontein,Free State,04/11/2017,email
ZAC0003296,fba2e8d527a7f012,729,Polokwane,Limpopo,11/11/2017,paid_search
ZAC0003318,6b998a1897f0ec2f,9317,Bloemfontein,Free State,16/11/2017,social
ZAC0003331,9632d6d8c06b7f31,3247,Pietermaritzburg,KwaZulu-Natal,04/11/2017,organic
ZAC0003353,85d3a5b9765501be,33,Pretoria,Gauteng,06/11/2017,organic
ZAC0003357,a29614962735057e,2198,Sandton,Gauteng,28/11/2017,paid_search
ZAC0003365,61404c2760f6c687,5238,East London,Eastern Cape,23/11/2017,paid_search
ZAC0003409,d72ca9a19a4ee64f,706,Polokwane,Limpopo,06/11/2017,social
ZAC0003432,84a8e1cb1e46d5f9,1253,Nelspruit,Mpumalanga,02/11/2017,paid_search
ZAC0003438,0d041f627ba03009,21,Pretoria,Gauteng,01/11/2017,paid_search
ZAC0003450,95d4655d2bbbb10b,184,Centurion,Gauteng,08/11/2017,social
ZAC0003482,8b0e9214f341d114,19,Pretoria,Gauteng,27/11/2017,email
ZAC0003487,a37dd6b1a6045d05,3257,Pietermaritzburg,KwaZulu-Natal,02/11/2017,organic
ZAC0003498,0839f7308d160e02,8328,Kimberley,Northern Cape,26/11/2017,affiliate
ZAC0003503,aff92a21d5f22959,737,Polokwane,Limpopo,09/11/2017,organic
ZAC0003524,09927b78d3432c0e,2021,Johannesburg,Gauteng,18/11/2017,paid_search
ZAC0003553,8527a0edc770e146,1201,Nelspruit,Mpumalanga,18/11/2017,social
ZAC0003595,a05f7922ae3547b9,8056,Cape Town,Western Cape,28/11/2017,organic
ZAC0003619,7328df56e9917567,2240,Sandton,Gauteng,09/11/2017,social
ZAC0003636,818e9bf15ee96b6f,1253,Nelspruit,Mpumalanga,30/11/2017,email
ZAC0003695,6a8fa5a96d3786cc,4036,Durban,KwaZulu-Natal,12/11/2017,organic
ZAC0003707,36a177b5291ae2d0,1231,Nelspruit,Mpumalanga,30/11/2017,paid_search
ZAC0003819,e8527c3da3bd7e76,6010,Port Elizabeth,Eastern Cape,06/11/2017,organic
ZAC0003830,02a6304e8216553e,4024,Durban,KwaZulu-Natal,22/11/2017,email
ZAC0003909,a06f7c9a46bf393f,2217,Sandton,Gauteng,20/11/2017,email
ZAC0003913,a45cbb84988f49a8,320,Rustenburg,North West,18/11/2017,paid_search
ZAC0003969,58bee8398067ef05,1213,Nelspruit,Mpumalanga,10/11/2017,affiliate
ZAC0003975,a8e902b03446bef4,1813,Soweto,Gauteng,19/11/2017,organic
ZAC0003986,5cdb8468b4507172,1855,Soweto,Gauteng,26/11/2017,paid_search
ZAC0003987,c28e27dafb7628ab,3208,Pietermaritzburg,KwaZulu-Natal,24/11/2017,paid_search
ZAC0004023,bd6730a04a40b382,8312,Kimberley,Northern Cape,17/11/2017,organic
ZAC0004073,2aae71c930eae4f9,3216,Pietermaritzburg,KwaZulu-Natal,17/11/2017,organic
ZAC0004215,b2f3f08ea8e5e239,346,Rustenburg,North West,04/11/2017,paid_search
ZAC0004228,4a1a1c7a690ea50a,163,Centurion,Gauteng,19/11/2017,social
ZAC0004230,8c7920c7402fdb97,7628,Stellenbosch,Western Cape,17/11/2017,social
ZAC0004249,da9c540a4e3ea1f0,3223,Pietermaritzburg,KwaZulu-Natal,07/11/2017,email
ZAC0004262,85256cfd30b67598,2032,Johannesburg,Gauteng,13/11/2017,affiliate
ZAC0004286,374e7cbf183fb997,14,Pretoria,Gauteng,16/11/2017,paid_search
ZAC0004307,7876d97efb638d5d,6034,Port Elizabeth,Eastern Cape,22/11/2017,organic
ZAC0004317,df422cd9b7725b75,310,Rustenburg,North West,25/11/2017,social
ZAC0004390,e620e2d181cf21c0,2232,Sandton,Gauteng,11/11/2017,organic
ZAC0004391,774d1a5af6d5786d,7,Pretoria,Gauteng,29/11/2017,organic
ZAC0004400,00eacf4c23e23919,3256,Pietermaritzburg,KwaZulu-Natal,22/11/2017,organic
ZAC0004401,b3e54f6da254c22f,162,Centurion,Gauteng,06/11/2017,affiliate
ZAC0004404,bf720e1d1cc1a64e,7624,Stellenbosch,Western Cape,02/11/2017,paid_search
ZAC0004434,fdda24bd9e528f8e,16,Pretoria,Gauteng,08/11/2017,email
ZAC0004445,b15a0abe54c39223,6018,Port Elizabeth,Eastern Cape,22/11/2017,organic
ZAC0004466,79751efb170aa3fb,8021,Cape Town,Western Cape,04/11/2017,social
ZAC0004493,97ea3c4b12bc5bbc,3216,Pietermaritzburg,KwaZulu-Natal,26/11/2017,organic
ZAC0004500,cbfeeeca6f2c51b9,57,Pretoria,Gauteng,18/11/2017,paid_search
ZAC0004501,4e5508d24d480246,8336,Kimberley,Northern Cape,02/11/2017,organic
ZAC0004598,dbd86cdbba9459e4,9313,Bloemfontein,Free State,06/11/2017,email
ZAC0004612,287cf15caa8229c2,304,Rustenburg,North West,15/11/2017,paid_search
ZAC0004620,40c6eedd5c477ef1,2206,Sandton,Gauteng,22/11/2017,referral
ZAC0004627,1bba3a3c5f5a64e6,6,Pretoria,Gauteng,20/11/2017,social
ZAC0004649,3361b14d7a15b760,6008,Port Elizabeth,Eastern Cape,01/11/2017,social
ZAC0004690,db1d8782d93259bf,9352,Bloemfontein,Free State,07/11/2017,paid_search
ZAC0004706,a1ad5a4175ac07c6,203,Centurion,Gauteng,28/11/2017,paid_search
ZAC0004723,0c94acedba68c452,9358,Bloemfontein,Free State,14/11/2017,referral
ZAC0004724,5629013f4adce135,8348,Kimberley,Northern Cape,15/11/2017,organic
ZAC0004733,1a44163d996d2487,703,Polokwane,Limpopo,05/11/2017,referral
ZAC0004748,7890fd41e4eb4873,2223,Sandton,Gauteng,25/11/2017,paid_search
ZAC0004780,8651131118338e12,747,Polokwane,Limpopo,03/11/2017,affiliate
ZAC0004787,08d372d5c5fe5574,4007,Durban,KwaZulu-Natal,26/11/2017,organic
ZAC0004794,e43ec44e830f87e4,4059,Durban,KwaZulu-Natal,15/11/2017,paid_search
ZAC0004799,7f0bbef275ecec61,6046,Port Elizabeth,Eastern Cape,17/11/2017,paid_search
ZAC0004800,55f8f2fdfda41932,9356,Bloemfontein,Free State,10/11/2017,referral
ZAC0004871,f2097c47796df0c0,43,Pretoria,Gauteng,27/11/2017,paid_search
ZAC0004885,ee4da0fac22a359d,2004,Johannesburg,Gauteng,15/11/2017,paid_search
ZAC0004895,bb082d9f9055947e,2239,Sandton,Gauteng,20/11/2017,organic
ZAC0004905,b90b6646ef65d8e8,3242,Pietermaritzburg,KwaZulu-Natal,15/11/2017,referral
ZAC0004910,4808f402a672ff0d,198,Centurion,Gauteng,22/11/2017,organic
ZAC0004922,647b68ecfb64a204,6036,Port Elizabeth,Eastern Cape,25/11/2017,organic
ZAC0004940,9ab63669dbd82911,2213,Sandton,Gauteng,28/11/2017,paid_search
ZAC0004944,143770e9a6fb4167,1237,Nelspruit,Mpumalanga,30/11/2017,paid_search
ZAC0004945,c703ca5e0adcda13,305,Rustenburg,North West,17/11/2017,organic
ZAC0004951,06d0977e03604f78,8358,Kimberley,Northern Cape,10/11/2017,paid_search
ZAC0004977,445c277bcd37b280,734,Polokwane,Limpopo,26/11/2017,organic
ZAC0004979,c7464ffdaffbb1f7,172,Centurion,Gauteng,14/11/2017,paid_search
ZAC0005008,1ccda7e75658186b,5231,East London,Eastern Cape,22/11/2017,paid_search
ZAC0005027,89c72e8a9f9671e3,1229,Nelspruit,Mpumalanga,18/11/2017,organic
ZAC0005046,23c5701474069758,4014,Durban,KwaZulu-Natal,13/11/2017,email
ZAC0005052,b8dd6861d27caf74,9322,Bloemfontein,Free State,27/11/2017,referral
ZAC0005064,136e832ce5e50950,1804,Soweto,Gauteng,15/11/2017,paid_search
ZAC0005067,74d8fdc89075346f,8023,Cape Town,Western Cape,01/11/2017,organic
ZAC0005112,0da6201c2e764117,1821,Soweto,Gauteng,09/11/2017,social
ZAC0005113,fbf06fb436a4db13,6050,Port Elizabeth,Eastern Cape,30/11/2017,affiliate
ZAC0005142,0f2ff8ea26603745,1833,Soweto,Gauteng,26/11/2017,social
ZAC0005152,859a35e276ba0226,2056,Johannesburg,Gauteng,02/11/2017,referral
ZAC0005155,177d50eabb4b23d1,8308,Kimberley,Northern Cape,12/11/2017,paid_search
ZAC0005186,4be4ef92e096f4de,3240,Pietermaritzburg,KwaZulu-Natal,07/11/2017,organic
ZAC0005205,ad2445107971d5c9,1811,Soweto,Gauteng,02/11/2017,organic
ZAC0005206,aa35b07754c0c1c7,5201,East London,Eastern Cape,09/11/2017,organic
ZAC0005246,d60eed667e027821,743,Polokwane,Limpopo,07/11/2017,referral
ZAC0005261,6ab675cb775c3873,5226,East London,Eastern Cape,14/11/2017,referral
ZAC0005337,8fc0916d6b1cbbf3,1257,Nelspruit,Mpumalanga,11/11/2017,paid_search
ZAC0005360,65356abc30fbb94b,7631,Stellenbosch,Western Cape,18/11/2017,social
ZAC0005369,a073e542c7cc8853,731,Polokwane,Limpopo,17/11/2017,paid_search
ZAC0005371,e6a283b1109166b9,8052,Cape Town,Western Cape,17/11/2017,paid_search
ZAC0005381,41a70c01eec0d70d,8037,Cape Town,Western Cape,23/11/2017,referral
ZAC0005389,7faaa1e3ff64b00c,2234,Sandton,Gauteng,15/11/2017,email
ZAC0005398,1294b4de4e3b15cc,746,Polokwane,Limpopo,05/11/2017,social
ZAC0005416,36e2f5327c1bcc07,9308,Bloemfontein,Free State,20/11/2017,paid_search
ZAC0005461,aebf8eb277a62c8c,703,Polokwane,Limpopo,01/11/2017,social
ZAC0005487,a677c999919c6ca4,1858,Soweto,Gauteng,03/11/2017,organic
ZAC0005524,e92e4dbec66e90d5,758,Polokwane,Limpopo,22/11/2017,affiliate
ZAC0005533,1bce38004be4149d,1843,Soweto,Gauteng,11/11/2017,organic
ZAC0005538,8403ad7f141da262,7602,Stellenbosch,Western Cape,13/11/2017,referral
ZAC0005560,0cad8118f2641b7a,213,Centurion,Gauteng,04/11/2017,paid_search
ZAC0005579,a46f10056d5c5032,710,Polokwane,Limpopo,08/11/2017,organic
ZAC0005589,19b28dfe4d3cd3d9,2196,Sandton,Gauteng,19/11/2017,email
ZAC0005640,1634d20c9b70d587,2226,Sandton,Gauteng,15/11/2017,email
ZAC0005648,9379a12612f47249,8321,Kimberley,Northern Cape,05/11/2017,organic
ZAC0005659,97ce3df903bad223,8030,Cape Town,Western Cape,30/11/2017,referral
ZAC0005661,041949956854af84,18,Pretoria,Gauteng,17/11/2017,organic
ZAC0005664,3627dec24f93ca70,5238,East London,Eastern Cape,23/11/2017,email
ZAC0005693,4615e577deac52b8,8001,Cape Town,Western Cape,13/11/2017,organic
ZAC0005761,29b7aa11a8b18754,213,Centurion,Gauteng,21/11/2017,organic
ZAC0005762,d0b7c9405035fbfb,3214,Pietermaritzburg,KwaZulu-Natal,10/11/2017,email
ZAC0005769,f7c0e17c67e87b2c,2008,Johannesburg,Gauteng,21/11/2017,affiliate
ZAC0005788,065cbc57b80caa8f,1226,Nelspruit,Mpumalanga,23/11/2017,email
ZAC0005789,e190b5e1800a102e,5213,East London,Eastern Cape,13/11/2017,organic
ZAC0005804,f51aef71ade917b7,7609,Stellenbosch,Western Cape,20/11/2017,paid_search
ZAC0005822,113bea92cc7d2b8c,316,Rustenburg,North West,09/11/2017,email
ZAC0005831,d6ea46bac082b4c1,1234,Nelspruit,Mpumalanga,01/11/2017,affiliate
ZAC0005861,e432c8ba80fef171,707,Polokwane,Limpopo,03/11/2017,referral
ZAC0005863,0015d871e03f84ae,8321,Kimberley,Northern Cape,14/11/2017,referral
ZAC0005865,fe806db3ab6ff167,1820,Soweto,Gauteng,19/11/2017,referral
ZAC0005870,caa9a1f73d136b62,8300,Kimberley,Northern Cape,16/11/2017,affiliate
ZAC0005884,8ee501dab1f849d6,4006,Durban,KwaZulu-Natal,19/11/2017,referral
ZAC0005897,3ec609a3585188ca,6040,Port Elizabeth,Eastern Cape,16/11/2017,organic
ZAC0005955,0a742d23dcec1ebd,5214,East London,Eastern Cape,11/11/2017,organic
ZAC0005994,c3304d5f1ae2b39d,1244,Nelspruit,Mpumalanga,13/11/2017,social
ZAC0006035,0a2f67986634eb5b,710,Polokwane,Limpopo,02/11/2017,paid_search
ZAC0006048,ec28cd28e1bd9cd5,3243,Pietermaritzburg,KwaZulu-Natal,25/11/2017,affiliate
ZAC0006049,17c5a15ff548e7a8,2048,Johannesburg,Gauteng,02/11/2017,social
ZAC0006061,5d2c9a55db84b216,2007,Johannesburg,Gauteng,25/11/2017,email
ZAC0006065,2728f5b812b90cca,2248,Sandton,Gauteng,18/11/2017,organic
ZAC0006079,1e9de307614183d8,33,Pretoria,Gauteng,09/11/2017,referral
ZAC0006082,a01925bb0d449cf0,2232,Sandton,Gauteng,12/11/2017,referral
ZAC0006120,7b28c7ffd096afc1,3219,Pietermaritzburg,KwaZulu-Natal,16/11/2017,paid_search
ZAC0006180,d81ac3dca49a0ba4,6029,Port Elizabeth,Eastern Cape,16/11/2017,social
ZAC0006207,b53b3957553a11b4,6041,Port Elizabeth,Eastern Cape,08/11/2017,paid_search
ZAC0006218,d78d2b5abea5a8bc,6040,Port Elizabeth,Eastern Cape,01/11/2017,organic
ZAC0006234,a87c4e763242fa0c,8046,Cape Town,Western Cape,07/11/2017,organic
ZAC0006236,3f74fbabffcb8a18,1223,Nelspruit,Mpumalanga,30/11/2017,organic
ZAC0006239,e39ce4058a508964,1817,Soweto,Gauteng,08/11/2017,organic
ZAC0006242,d72efdc64ea7217e,7610,Stellenbosch,Western Cape,07/11/2017,organic
ZAC0006277,323bdbc0db6ab844,5235,East London,Eastern Cape,16/11/2017,organic
ZAC0006283,eaf5bcaa7c4bc69d,8016,Cape Town,Western Cape,01/11/2017,email
ZAC0006301,b52f6388fe559d6b,8306,Kimberley,Northern Cape,06/11/2017,organic
