buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0002553,af90a7c360622e45,8025,Cape Town,Western Cape,25/05/2017,organic
ZAC0002554,dc68258c8a5c9b6a,4040,Durban,KwaZulu-Natal,29/05/2017,organic
ZAC0002559,f146b09c1e7084ad,5213,East London,Eastern Cape,05/05/2017,referral
ZAC0002566,6db6d7f8ef4821f4,3237,Pietermaritzburg,KwaZulu-Natal,24/05/2017,social
ZAC0002626,6993a20f2414cd79,2229,Sandton,Gauteng,05/05/2017,organic
ZAC0002645,a12aec598cbb13f7,1853,Soweto,Gauteng,09/05/2017,organic
ZAC0002660,3bd99bbf2a25174a,8358,Kimberley,Northern Cape,25/05/2017,paid_search
ZAC0002690,db73f8f89d0c6221,2026,Johannesburg,Gauteng,13/05/2017,organic
ZAC0002720,050f6b43237975a3,736,Polokwane,Limpopo,11/05/2017,affiliate
ZAC0002736,d2d83d727e48376d,1849,Soweto,Gauteng,12/05/2017,organic
ZAC0002743,dea73c79b8b3f449,4057,Durban,KwaZulu-Natal,03/05/2017,email
ZAC0002772,729af6fcfe14e2db,28,Pretoria,Gauteng,01/05/2017,paid_search
ZAC0002783,15c10682fde0c456,7659,Stellenbosch,Western Cape,07/05/2017,paid_search
ZAC0002909,e61c96cd1985036d,3230,Pietermaritzburg,KwaZulu-Natal,13/05/2017,organic
ZAC0002934,7c983259cf02d65f,8036,Cape Town,Western Cape,25/05/2017,organic
ZAC0002958,e7e91740607c6453,9324,Bloemfontein,Free State,08/05/2017,paid_search
ZAC0002959,48263189183e48bb,8043,Cape Town,Western Cape,17/05/2017,referral
ZAC0002985,792df91c6989ddf7,4038,Durban,KwaZulu-Natal,07/05/2017,social
ZAC0003005,6a010b7cb79378bb,46,Pretoria,Gauteng,11/05/2017,paid_search
ZAC0003051,e2f5eaf5562bb9b5,2254,Sandton,Gauteng,09/05/2017,paid_search
ZAC0003079,358bda5bc1eee2f9,2034,Johannesburg,Gauteng,07/05/2017,paid_search
ZAC0003143,94e0e291abeb6a1c,2000,Johannesburg,Gauteng,13/05/2017,organic
ZAC0003146,a06e7526a797f49d,2053,Johannesburg,Gauteng,25/05/2017,organic
ZAC0003191,43f12c8362e355b3,7606,Stellenbosch,Western Cape,02/05/2017,email
ZAC0003398,4fb5647d11b25021,2013,Johannesburg,Gauteng,23/05/2017,organic
ZAC0003413,10a8f6ecca02f08b,176,Centurion,Gauteng,30/05/2017,paid_search
ZAC0003420,42b73c9f24a7afc4,305,Rustenburg,North West,25/05/2017,social
ZAC0003454,480a8bc2c5ad019a,2242,Sandton,Gauteng,27/05/2017,email
ZAC0003474,f1fe54569fb86793,51,Pretoria,Gauteng,26/05/2017,social
ZAC0003522,834ef2b090007aa3,8046,Cape Town,Western Cape,25/05/2017,email
ZAC0003539,4bb00dc03a9ce9a8,2227,Sandton,Gauteng,12/05/2017,email
ZAC0003555,9262a328422b28e3,7632,Stellenbosch,Western Cape,14/05/2017,affiliate
ZAC0003563,84667d7d928c1815,6034,Port Elizabeth,Eastern Cape,23/05/2017,referral
ZAC0003581,bb7b1cd6f0e4a216,184,Centurion,Gauteng,07/05/2017,email
ZAC0003629,aa6344c4980065d4,8024,Cape Town,Western Cape,23/05/2017,social
ZAC0003646,579e7fad9fe623a3,1204,Nelspruit,Mpumalanga,26/05/2017,organic
ZAC0003701,fd983b06a3e17a2a,751,Polokwane,Limpopo,05/05/2017,paid_search
ZAC0003740,4513f4079bb2e988,161,Centurion,Gauteng,21/05/2017,referral
ZAC0003757,893a9437fad7534c,725,Polokwane,Limpopo,03/05/2017,paid_search
ZAC0003762,5405c5af974dc4c2,7634,Stellenbosch,Western Cape,28/05/2017,affiliate
ZAC0003790,6db396379a4fc381,27,Pretoria,Gauteng,13/05/2017,referral
ZAC0003822,3db406caa1e92b73,2024,Johannesburg,Gauteng,23/05/2017,paid_search
ZAC0003851,31740830a0f72799,2208,Sandton,Gauteng,23/05/2017,organic
ZAC0003865,c37a154ee15c92a5,2054,Johannesburg,Gauteng,07/05/2017,organic
ZAC0003961,8ef76c279944b122,6026,Port Elizabeth,Eastern Cape,25/05/2017,social
ZAC0003971,0ccef8d5fd9d0ac9,24,Pretoria,Gauteng,12/05/2017,paid_search
ZAC0003979,dd1266a7ad320cf3,9330,Bloemfontein,Free State,20/05/2017,affiliate
ZAC0004004,2d2b7beb7cd54271,5259,East London,Eastern Cape,05/05/2017,organic
ZAC0004022,ce5fa8e8b95d7a06,2003,Johannesburg,Gauteng,07/05/2017,organic
ZAC0004062,fccc9040f3323eba,2049,Johannesburg,Gauteng,10/05/2017,social
ZAC0004071,4b32ff74f63f30e7,5222,East London,Eastern Cape,19/05/2017,organic
ZAC0004079,7f8c71f96615336c,5227,East London,Eastern Cape,08/05/2017,organic
ZAC0004128,7eede0c8bd049855,2053,Johannesburg,Gauteng,09/05/2017,organic
ZAC0004212,9cc1594d12ce01ab,716,Polokwane,Limpopo,13/05/2017,social
ZAC0004214,d3437e0a2d17f26a,2242,Sandton,Gauteng,16/05/2017,social
ZAC0004217,91a4e1c272ec7e0c,724,Polokwane,Limpopo,14/05/2017,organic
ZAC0004221,f8658a54c3b359ec,5251,East London,Eastern Cape,06/05/2017,social
ZAC0004241,d4974934b9506696,164,Centurion,Gauteng,19/05/2017,email
ZAC0004281,eb327fee6a3535bd,6023,Port Elizabeth,Eastern Cape,10/05/2017,email
ZAC0004320,e20ef55b39730154,9309,Bloemfontein,Free State,23/05/2017,organic
ZAC0004322,b4af1d48c44cb5fc,1220,Nelspruit,Mpumalanga,10/05/2017,paid_search
ZAC0004349,108dd47eb9faaa43,6025,Port Elizabeth,Eastern Cape,17/05/2017,paid_search
ZAC0004482,ac21c7b66a6038a8,6015,Port Elizabeth,Eastern Cape,27/05/2017,organic
ZAC0004630,878f61edde4b96b2,717,Polokwane,Limpopo,06/05/2017,paid_search
ZAC0004636,4ba5b5fc8b6fb979,211,Centurion,Gauteng,21/05/2017,organic
ZAC0004667,4a2ad110833e0850,344,Rustenburg,North West,11/05/2017,referral
ZAC0004687,2f23c7218ac18555,4032,Durban,KwaZulu-Natal,28/05/2017,affiliate
ZAC0004718,1babd6eb011a512b,333,Rustenburg,North West,02/05/2017,referral
ZAC0004720,1fe9c8a4bb224b0a,208,Centurion,Gauteng,17/05/2017,organic
ZAC0004731,6b660e03020d62af,8004,Cape Town,Western Cape,17/05/2017,organic
ZAC0004744,d9c54651a1621a18,2228,Sandton,Gauteng,06/05/2017,paid_search
ZAC0004839,3c3c3b473204a57b,324,Rustenburg,North West,29/05/2017,affiliate
ZAC0004960,a9a2a4be78f573d0,7632,Stellenbosch,Western Cape,20/05/2017,affiliate
ZAC0004964,752eb47a6c242358,1838,Soweto,Gauteng,05/05/2017,paid_search
ZAC0004975,a9d7ee855f07dd4f,1221,Nelspruit,Mpumalanga,08/05/2017,organic
ZAC0004985,c9d9830b7cf1fcac,338,Rustenburg,North West,17/05/2017,organic
ZAC0004994,2910f599f0ee045b,166,Centurion,Gauteng,19/05/2017,paid_search
ZAC0004996,61af1bff76e2e7ae,6022,Port Elizabeth,Eastern Cape,05/05/2017,paid_search
ZAC0005106,5b4bcba1331bfa20,8039,Cape Town,Western Cape,23/05/2017,social
ZAC0005257,aa9546ad40c2ceb1,196,Centurion,Gauteng,29/05/2017,organic
ZAC0005281,936b3ebcae5e6757,2055,Johannesburg,Gauteng,31/05/2017,organic
ZAC0005297,935faa8ee6ff56c9,6043,Port Elizabeth,Eastern Cape,04/05/2017,social
ZAC0005306,6d0f59ae08653d27,3237,Pietermaritzburg,KwaZulu-Natal,25/05/2017,paid_search
ZAC0005320,1dfe4bb8e0f4bc6a,347,Rustenburg,North West,24/05/2017,organic
ZAC0005330,329fd7b893beade7,2012,Johannesburg,Gauteng,08/05/2017,social
ZAC0005395,37b5764ab9c08367,8315,Kimberley,Northern Cape,26/05/2017,referral
ZAC0005408,efcb26af44a437ad,328,Rustenburg,North West,13/05/2017,paid_search
ZAC0005428,c05b7d1cfa7982ea,6012,Port Elizabeth,Eastern Cape,30/05/2017,affiliate
ZAC0005467,666dbbd54596301d,2011,Johannesburg,Gauteng,17/05/2017,organic
ZAC0005513,98a0c4a4eb72d388,8349,Kimberley,Northern Cape,15/05/2017,email
ZAC0005517,357d14aad4da9ee6,8,Pretoria,Gauteng,02/05/2017,referral
ZAC0005553,0633c1a968b017cc,40,Pretoria,Gauteng,14/05/2017,social
ZAC0005583,568c1014bd097fb7,18,Pretoria,Gauteng,13/05/2017,paid_search
ZAC0005591,bc16de97dc52293b,8023,Cape Town,Western Cape,26/05/2017,email
ZAC0005637,9d90ca473fcf16de,739,Polokwane,Limpopo,09/05/2017,organic
ZAC0005647,0ae96e7c618b3c12,8322,Kimberley,Northern Cape,12/05/2017,organic
ZAC0005698,d90d373072b6d2c8,2026,Johannesburg,Gauteng,23/05/2017,paid_search
ZAC0005719,b41489a17b1d7bf5,157,Centurion,Gauteng,25/05/2017,referral
ZAC0005764,0c34f76e00e1c628,7651,Stellenbosch,Western Cape,20/05/2017,social
ZAC0005803,5122b60239f780e8,3215,Pietermaritzburg,KwaZulu-Natal,07/05/2017,referral
ZAC0005825,d90ad4e84851c513,8029,Cape Town,Western Cape,31/05/2017,referral
ZAC0005830,db78958fb6b4884f,3219,Pietermaritzburg,KwaZulu-Natal,27/05/2017,organic
ZAC0005883,dc2a7a1121883d7c,1862,Soweto,Gauteng,17/05/2017,organic
ZAC0005892,83a15694e7a3426d,5241,East London,Eastern Cape,22/05/2017,email
ZAC0005898,40386e8d278837ca,5219,East London,Eastern Cape,23/05/2017,social
ZAC0005914,06740900ffed9a63,313,Rustenburg,North West,16/05/2017,social
ZAC0005926,5666014f67ba9582,197,Centurion,Gauteng,20/05/2017,paid_search
ZAC0005928,09e339f211a7e275,9332,Bloemfontein,Free State,03/05/2017,organic
ZAC0005959,f6ffa4a6c945091c,5243,East London,Eastern Cape,31/05/2017,email
ZAC0005972,d08f462c7d46dc1f,8329,Kimberley,Northern Cape,16/05/2017,organic
ZAC0006003,49471e069df5e821,2026,Johannesburg,Gauteng,25/05/2017,organic
ZAC0006144,b0bd542f9efb662f,7615,Stellenbosch,Western Cape,17/05/2017,organic
ZAC0006179,d3047f14f3d4f118,1857,Soweto,Gauteng,21/05/2017,affiliate
ZAC0006200,bca25871b6629380,319,Rustenburg,North West,04/05/2017,referral
ZAC0006203,367fec10a483da97,1844,Soweto,Gauteng,28/05/2017,affiliate
ZAC0006331,f6bb21f2e9f2e92a,1846,Soweto,Gauteng,06/05/2017,email
ZAC0006344,d941ab68e00beb90,2214,Sandton,Gauteng,15/05/2017,social
ZAC0006388,51b390c94aba02cf,334,Rustenburg,North West,27/05/2017,email
ZAC0006419,7ea5753e35664fa7,1251,Nelspruit,Mpumalanga,08/05/2017,social
ZAC0006496,c2a151110ffca099,196,Centurion,Gauteng,25/05/2017,organic
ZAC0006531,43f793973cfc823e,4020,Durban,KwaZulu-Natal,09/05/2017,organic
ZAC0006539,499e1617051a238e,8335,Kimberley,Northern Cape,09/05/2017,organic
ZAC0006642,8b2cb0426debe248,739,Polokwane,Limpopo,31/05/2017,organic
ZAC0006718,813a3c053a7afe31,2214,Sandton,Gauteng,17/05/2017,social
ZAC0006719,1379b7b3744e8ffc,8318,Kimberley,Northern Cape,19/05/2017,organic
ZAC0006797,85a93fa7612eb673,1250,Nelspruit,Mpumalanga,20/05/2017,paid_search
ZAC0006829,c6765f94b37aac74,1807,Soweto,Gauteng,30/05/2017,social
ZAC0006855,3c8004437663d47c,1846,Soweto,Gauteng,15/05/2017,paid_search
ZAC0006857,6e5bd811fe000d27,8312,Kimberley,Northern Cape,25/05/2017,affiliate
ZAC0006880,566f938e65951a8a,737,Polokwane,Limpopo,12/05/2017,social
ZAC0006974,04c1622a59f9da0f,9324,Bloemfontein,Free State,30/05/2017,social
ZAC0007022,9c30b843a98d7bf5,713,Polokwane,Limpopo,29/05/2017,paid_search
ZAC0007062,49f2596d842e2c30,709,Polokwane,Limpopo,10/05/2017,affiliate
ZAC0007084,09b051419e678f1d,8027,Cape Town,Western Cape,02/05/2017,social
ZAC0007115,3c955c5d5957b734,1809,Soweto,Gauteng,25/05/2017,paid_search
ZAC0007119,5d2fb9aa7a753d64,200,Centurion,Gauteng,28/05/2017,email
ZAC0007200,3c3a7240db559296,1823,Soweto,Gauteng,02/05/2017,organic
ZAC0007281,588903efddff0370,8002,Cape Town,Western Cape,30/05/2017,email
ZAC0007282,1480d73c3f6da003,3226,Pietermaritzburg,KwaZulu-Natal,25/05/2017,organic
ZAC0007340,d4c61058f44d9e61,1240,Nelspruit,Mpumalanga,26/05/2017,paid_search
ZAC0007386,464e637e0fe2c22c,7606,Stellenbosch,Western Cape,26/05/2017,paid_search
ZAC0007415,e01fc83276c40bc8,5217,East London,Eastern Cape,29/05/2017,paid_search
ZAC0007434,bf8b5ce7ef7f3958,8044,Cape Town,Western Cape,15/05/2017,email
ZAC0007524,8dbde38f27b4e985,3212,Pietermaritzburg,KwaZulu-Natal,20/05/2017,social
ZAC0007531,6a72b804e9f591f7,9314,Bloemfontein,Free State,16/05/2017,paid_search
ZAC0007616,6652841911f13443,213,Centurion,Gauteng,28/05/2017,organic
ZAC0007640,cc642fa4fd3fcb11,8306,Kimberley,Northern Cape,16/05/2017,organic
ZAC0007642,83aaca4bb708e65f,2241,Sandton,Gauteng,11/05/2017,affiliate
ZAC0007658,02fdac25b553022d,9315,Bloemfontein,Free State,28/05/2017,organic
ZAC0007689,e3cf8e60395d92e8,3259,Pietermaritzburg,KwaZulu-Natal,30/05/2017,social
ZAC0007712,d4b3462a88529f04,1215,Nelspruit,Mpumalanga,24/05/2017,email
ZAC0007802,47b24d5e9e04a990,1204,Nelspruit,Mpumalanga,31/05/2017,social
ZAC0007828,246f924a3eaaab5a,9359,Bloemfontein,Free State,20/05/2017,referral
ZAC0007854,4f61eecf85d03b8b,193,Centurion,Gauteng,30/05/2017,referral
ZAC0007980,eb917aabef777afc,2207,Sandton,Gauteng,13/05/2017,email
ZAC0007991,2859c3d3af00cd56,1844,Soweto,Gauteng,29/05/2017,paid_search
ZAC0008016,4d08ecaaef2faa51,7637,Stellenbosch,Western Cape,29/05/2017,email
ZAC0008079,7690305048312cd8,8359,Kimberley,Northern Cape,07/05/2017,referral
ZAC0008113,41cd4c1aae77d65f,733,Polokwane,Limpopo,07/05/2017,organic
ZAC0008146,5ea3ecf5a8dc1c0f,9344,Bloemfontein,Free State,07/05/2017,email
ZAC0008183,d26ff1862df1272f,3255,Pietermaritzburg,KwaZulu-Natal,14/05/2017,organic
ZAC0008188,16aabab661dd9fc7,60,Pretoria,Gauteng,21/05/2017,social
ZAC0008258,45029cbbe8b72e41,330,Rustenburg,North West,30/05/2017,social
ZAC0008307,d59eb96ffd6eebb5,327,Rustenburg,North West,31/05/2017,referral
ZAC0008320,7efc6d6238fa06f8,196,Centurion,Gauteng,30/05/2017,social
ZAC0008393,8fa9c8907804c884,719,Polokwane,Limpopo,14/05/2017,organic
ZAC0008399,2ea1daf16fbea3a5,1845,Soweto,Gauteng,21/05/2017,email
ZAC0008418,4a08b4f6296e00ac,2224,Sandton,Gauteng,25/05/2017,referral
ZAC0008437,1fa780233f9deb4e,5223,East London,Eastern Cape,29/05/2017,paid_search
ZAC0008459,72817013b9912191,5246,East London,Eastern Cape,23/05/2017,referral
ZAC0008476,e4e844a7dfe26f83,168,Centurion,Gauteng,09/05/2017,paid_search
ZAC0008486,a7790991ed70c417,759,Polokwane,Limpopo,08/05/2017,email
ZAC0008499,1f980a4118d2b82e,3226,Pietermaritzburg,KwaZulu-Natal,05/05/2017,social
ZAC0008532,42e21f918619681e,2222,Sandton,Gauteng,22/05/2017,referral
ZAC0008558,a8b8f71f59cf756f,6001,Port Elizabeth,Eastern Cape,09/05/2017,social
ZAC0008569,bcc61569dbf874e9,1241,Nelspruit,Mpumalanga,12/05/2017,affiliate
ZAC0008621,b4b4b75f1d36e964,4052,Durban,KwaZulu-Natal,28/05/2017,paid_search
ZAC0008669,2fa85cd70079963b,8023,Cape Town,Western Cape,10/05/2017,organic
ZAC0008679,c6a7c1b74433366a,7612,Stellenbosch,Western Cape,14/05/2017,organic
ZAC0008694,5b92ebd1da581e66,2224,Sandton,Gauteng,02/05/2017,organic
ZAC0008749,bf55c8b6921f59e5,4054,Durban,KwaZulu-Natal,11/05/2017,organic
ZAC0008757,42afb4a85231f3bd,721,Polokwane,Limpopo,28/05/2017,organic
ZAC0008776,d119b121895e516e,754,Polokwane,Limpopo,16/05/2017,organic
ZAC0008791,40af00994d3d7c0d,7600,Stellenbosch,Western Cape,31/05/2017,affiliate
ZAC0008793,e574e977d0db3f49,9304,Bloemfontein,Free State,01/05/2017,email
ZAC0008799,a7672b71620def89,1827,Soweto,Gauteng,18/05/2017,email
ZAC0008807,af072a75d5b756cf,166,Centurion,Gauteng,01/05/2017,social
ZAC0008815,a023776ca854b5d9,1219,Nelspruit,Mpumalanga,27/05/2017,paid_search
ZAC0008879,721c9d6ad1c5fb68,6042,Port Elizabeth,Eastern Cape,28/05/2017,social
ZAC0008939,48c10fc5feaf5171,3244,Pietermaritzburg,KwaZulu-Natal,29/05/2017,organic
ZAC0008966,3b95b3c0934410a2,3221,Pietermaritzburg,KwaZulu-Natal,10/05/2017,paid_search
ZAC0008970,b0051db487c749dc,8053,Cape Town,Western Cape,31/05/2017,paid_search
ZAC0008977,eef188e3fdcc636e,2236,Sandton,Gauteng,25/05/2017,paid_search
ZAC0008996,0d8ce707b428939f,8355,Kimberley,Northern Cape,11/05/2017,paid_search
ZAC0009041,6658c54611a0b51f,330,Rustenburg,North West,12/05/2017,paid_search
ZAC0009094,dd7d8c1c929f4d26,3230,Pietermaritzburg,KwaZulu-Natal,13/05/2017,affiliate
ZAC0009123,37b437b753df70cf,3252,Pietermaritzburg,KwaZulu-Natal,31/05/2017,social
ZAC0009130,3f0e5e17ca1815f7,5228,East London,Eastern Cape,21/05/2017,referral
ZAC0009131,18e49fd4deca9b9f,6048,Port Elizabeth,Eastern Cape,19/05/2017,organic
ZAC0009136,54288249b0a94505,12,Pretoria,Gauteng,25/05/2017,social
ZAC0009142,48ec2481cc9f9ef4,2033,Johannesburg,Gauteng,17/05/2017,organic
ZAC0009148,623941fb4ec462e7,20,Pretoria,Gauteng,22/05/2017,organic
ZAC0009149,e9b4687ad7e845c7,30,Pretoria,Gauteng,18/05/2017,affiliate
ZAC0009190,dfbcc9859635a3f5,4039,Durban,KwaZulu-Natal,31/05/2017,organic
ZAC0009193,a643751f6081a354,6050,Port Elizabeth,Eastern Cape,30/05/2017,social
ZAC0009236,71085f368c4143df,6030,Port Elizabeth,Eastern Cape,06/05/2017,email
ZAC0009238,2c1b200685204eef,7609,Stellenbosch,Western Cape,10/05/2017,affiliate
ZAC0009283,605b22c020a39fb8,3257,Pietermaritzburg,KwaZulu-Natal,12/05/2017,social
ZAC0009409,dc2b1ab6b21933bc,7601,Stellenbosch,Western Cape,26/05/2017,paid_search
ZAC0009431,5160ba54b3114eb9,5209,East London,Eastern Cape,22/05/2017,social
ZAC0009495,fdad717fee69b083,2035,Johannesburg,Gauteng,13/05/2017,organic
ZAC0009513,d85a68d48d1dc1f0,42,Pretoria,Gauteng,17/05/2017,social
ZAC0009518,5cc3fd6a91413891,1207,Nelspruit,Mpumalanga,03/05/2017,organic
ZAC0009562,6b1ad61970829d9a,2011,Johannesburg,Gauteng,05/05/2017,social
ZAC0009616,377813d9a7324991,44,Pretoria,Gauteng,20/05/2017,email
ZAC0009729,bb93a293015c3237,6049,Port Elizabeth,Eastern Cape,23/05/2017,email
ZAC0009736,ff84360559c52bae,2205,Sandton,Gauteng,31/05/2017,organic
ZAC0009754,b5f5a9e16cb000c1,2056,Johannesburg,Gauteng,22/05/2017,social
ZAC0009759,ca5df709f81c3edf,2217,Sandton,Gauteng,10/05/2017,social
ZAC0009767,c9c61293de29f66b,9314,Bloemfontein,Free State,03/05/2017,organic
ZAC0009773,388da2b1be138ce8,51,Pretoria,Gauteng,27/05/2017,email
ZAC0009794,d57ea4cba87b8f7c,9307,Bloemfontein,Free State,29/05/2017,organic
ZAC0009813,17b3bac865dc0bb5,9334,Bloemfontein,Free State,05/05/2017,organic
ZAC0009820,e6eb96176439645c,31,Pretoria,Gauteng,19/05/2017,organic
ZAC0009838,2e23e0b6c068bf80,5237,East London,Eastern Cape,12/05/2017,social
ZAC0009907,db968ddcf1e9e9e7,729,Polokwane,Limpopo,14/05/2017,organic
ZAC0009984,5a7cbb5304ff9131,2016,Johannesburg,Gauteng,20/05/2017,paid_search
ZAC0009997,eef184e8e4465949,8308,Kimberley,Northern Cape,15/05/2017,social
ZAC0010040,4f0d4220789af6ac,8351,Kimberley,Northern Cape,22/05/2017,paid_search
ZAC0010073,820d5a383b7a6602,721,Polokwane,Limpopo,28/05/2017,paid_search
ZAC0010090,99f893eb4ea70a64,6039,Port Elizabeth,Eastern Cape,06/05/2017,organic
ZAC0010166,a77ea0fd29b3230e,196,Centurion,Gauteng,25/05/2017,paid_search
ZAC0010217,1b5109b63400f448,3242,Pietermaritzburg,KwaZulu-Natal,03/05/2017,organic
ZAC0010273,37f3702f8a843404,6003,Port Elizabeth,Eastern Cape,21/05/2017,organic
ZAC0010284,6e70197d1b89465c,8022,Cape Town,Western Cape,23/05/2017,paid_search
ZAC0010309,fcef0e9ab18c758d,9303,Bloemfontein,Free State,11/05/2017,affiliate
ZAC0010317,35599dabbf2141b0,5236,East London,Eastern Cape,15/05/2017,paid_search
ZAC0010350,04ec2149bf63c4e0,2206,Sandton,Gauteng,12/05/2017,email
ZAC0010403,bcf4c0c4ebc82d04,8301,Kimberley,Northern Cape,03/05/2017,organic
