buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0000510,069ed9afa819db22,2058,Johannesburg,Gauteng,18/04/2018,referral
ZAC0000525,89552aea0b5ed7cd,1856,Soweto,Gauteng,12/04/2018,organic
ZAC0000529,1b32cd5b4571ff62,1220,Nelspruit,Mpumalanga,30/04/2018,organic
ZAC0000567,d6731a2981006895,2224,Sandton,Gauteng,12/04/2018,email
ZAC0000593,7386eb3a9999ea15,746,Polokwane,Limpopo,12/04/2018,paid_search
ZAC0000605,450cdde4c28fa1dc,6007,Port Elizabeth,Eastern Cape,08/04/2018,paid_search
ZAC0000612,8f982c9e299ab312,8018,Cape Town,Western Cape,01/04/2018,referral
ZAC0000618,90f4b7fa9defa916,8020,Cape Town,Western Cape,25/04/2018,paid_search
ZAC0000642,a577e415f25e51bf,8330,Kimberley,Northern Cape,03/04/2018,paid_search
ZAC0000653,0a3bc0597c263de5,8309,Kimberley,Northern Cape,16/04/2018,paid_search
ZAC0000658,03ff1b9c27736aae,341,Rustenburg,North West,28/04/2018,social
ZAC0000663,f4b3f7cb46c52d5d,2012,Johannesburg,Gauteng,25/04/2018,email
ZAC0000674,b5d467f029eea1a7,181,Centurion,Gauteng,24/04/2018,affiliate
ZAC0000679,4ba845b5267ab2ad,3202,Pietermaritzburg,KwaZulu-Natal,27/04/2018,organic
ZAC0000687,d4d5e6fba0d655a9,2245,Sandton,Gauteng,11/04/2018,referral
ZAC0000700,599f15e3b9043731,6014,Port Elizabeth,Eastern Cape,22/04/2018,paid_search
ZAC0000705,a1385b4ab0791b61,2015,Johannesburg,Gauteng,25/04/2018,paid_search
ZAC0000707,a119d80e8eba0e69,2055,Johannesburg,Gauteng,03/04/2018,organic
ZAC0000723,8a504e0c91498c0c,9311,Bloemfontein,Free State,16/04/2018,email
ZAC0000740,bcdadbe7eeb441e1,700,Polokwane,Limpopo,20/04/2018,email
ZAC0000802,78325254d094b79c,5228,East London,Eastern Cape,13/04/2018,paid_search
ZAC0000805,a2cbddb5ec1adf81,2229,Sandton,Gauteng,04/04/2018,social
ZAC0000849,8ca0edf4fead5ca0,9353,Bloemfontein,Free State,22/04/2018,affiliate
ZAC0000864,eb9b5d9ec4ccf685,347,Rustenburg,North West,22/04/2018,paid_search
ZAC0000945,b419f9ab06429b3f,2005,Johannesburg,Gauteng,12/04/2018,organic
ZAC0000949,0411c62d484fe5c1,2037,Johannesburg,Gauteng,04/04/2018,paid_search
ZAC0000951,ea9de5e896a74ced,7616,Stellenbosch,Western Cape,13/04/2018,paid_search
ZAC0000975,9c419b28cfc684b8,2209,Sandton,Gauteng,27/04/2018,referral
ZAC0000976,9947f9e8ef0cbd86,8315,Kimberley,Northern Cape,17/04/2018,paid_search
ZAC0000981,bf9af7fe24bb957e,172,Centurion,Gauteng,14/04/2018,social
ZAC0000998,a2ddf3f3a15b760a,8,Pretoria,Gauteng,28/04/2018,referral
ZAC0001036,ec570ce686abac62,9338,Bloemfontein,Free State,10/04/2018,social
ZAC0001039,4a60a8f4c280885c,1221,Nelspruit,Mpumalanga,21/04/2018,paid_search
ZAC0001044,e85481b5a73194bb,1252,Nelspruit,Mpumalanga,12/04/2018,referral
ZAC0001069,8e0b0bfda39cd9ce,6033,Port Elizabeth,Eastern Cape,18/04/2018,social
ZAC0001070,e0f62e2ed95f4329,168,Centurion,Gauteng,11/04/2018,paid_search
ZAC0001086,377c370039bedd0d,3231,Pietermaritzburg,KwaZulu-Natal,04/04/2018,affiliate
ZAC0001090,9f48f9dc2ffad190,7631,Stellenbosch,Western Cape,20/04/2018,organic
ZAC0001097,f19266797c7781e0,745,Polokwane,Limpopo,01/04/2018,paid_search
ZAC0001107,51443c2e3b9cb0a2,9352,Bloemfontein,Free State,20/04/2018,email
ZAC0001112,bf1a9dfc38496c44,5,Pretoria,Gauteng,03/04/2018,email
ZAC0001124,938effd257b2c344,9326,Bloemfontein,Free State,19/04/2018,social
ZAC0001131,ccd67257a9bde78f,8320,Kimberley,Northern Cape,02/04/2018,referral
ZAC0001135,f706898501292f8e,7614,Stellenbosch,Western Cape,27/04/2018,organic
ZAC0001151,f42173e8ed2d504f,3247,Pietermaritzburg,KwaZulu-Natal,22/04/2018,referral
ZAC0001162,6afdc09da3b4c30d,8327,Kimberley,Northern Cape,21/04/2018,email
ZAC0001163,65e9c5778147b684,353,Rustenburg,North West,17/04/2018,social
ZAC0001167,300ff1ca0a0d33a5,7620,Stellenbosch,Western Cape,15/04/2018,organic
ZAC0001181,a613014891a2d563,187,Centurion,Gauteng,15/04/2018,paid_search
ZAC0001186,fac14c9f4dcf22d1,2232,Sandton,Gauteng,20/04/2018,referral
ZAC0001220,facafb52c9b3c2b9,6041,Port Elizabeth,Eastern Cape,28/04/2018,organic
ZAC0001231,69f50091c43c87be,1858,Soweto,Gauteng,10/04/2018,organic
ZAC0001272,21d2582637173be6,6056,Port Elizabeth,Eastern Cape,05/04/2018,social
ZAC0001283,5a6319260838f054,6048,Port Elizabeth,Eastern Cape,15/04/2018,organic
ZAC0001286,d8fbac8db9ecbae0,2001,Johannesburg,Gauteng,04/04/2018,paid_search
ZAC0001290,b6e53ebe94af6854,1248,Nelspruit,Mpumalanga,04/04/2018,social
ZAC0001314,c02f91ee501fc2df,4042,Durban,KwaZulu-Natal,30/04/2018,paid_search
ZAC0001344,225c1421c57b1814,9340,Bloemfontein,Free State,03/04/2018,organic
ZAC0001358,2f9b9a9bd3ead861,2054,Johannesburg,Gauteng,08/04/2018,email
ZAC0001362,2fa5ffafa5eeec9a,9324,Bloemfontein,Free State,05/04/2018,organic
ZAC0001366,ef7480a8cf54e9fd,6051,Port Elizabeth,Eastern Cape,15/04/2018,paid_search
ZAC0001420,7856b09efb378d45,340,Rustenburg,North West,09/04/2018,paid_search
ZAC0001437,0fe8d01dc7e42536,1840,Soweto,Gauteng,01/04/2018,social
ZAC0001530,f75423ae99b04d3d,2047,Johannesburg,Gauteng,28/04/2018,paid_search
ZAC0001548,f5ba791fc1c1f264,8319,Kimberley,Northern Cape,04/04/2018,organic
ZAC0001575,8035f0b6fd0f2d22,305,Rustenburg,North West,13/04/2018,paid_search
ZAC0001584,e6d3928d5254ec42,8002,Cape Town,Western Cape,14/04/2018,email
ZAC0001593,5ea7787d91553a81,5228,East London,Eastern Cape,03/04/2018,social
ZAC0001603,264b58cbd22a7be8,8008,Cape Town,Western Cape,26/04/2018,social
ZAC0001606,a8ed155cd5000e74,9318,Bloemfontein,Free State,24/04/2018,paid_search
ZAC0001620,c01cd10428679182,6048,Port Elizabeth,Eastern Cape,18/04/2018,organic
ZAC0001627,f1051a0807ffb4cc,52,Pretoria,Gauteng,30/04/2018,email
ZAC0001631,6a3597ecc949acd7,9327,Bloemfontein,Free State,29/04/2018,paid_search
ZAC0001646,12a4a9f15930321c,168,Centurion,Gauteng,08/04/2018,organic
ZAC0001665,f73228e0877ef079,712,Polokwane,Limpopo,09/04/2018,email
ZAC0001669,1a7618569e4018ba,8310,Kimberley,Northern Cape,04/04/2018,social
ZAC0001693,60c535058c8f3085,4029,Durban,KwaZulu-Natal,05/04/2018,email
ZAC0001699,44d319b5fb495a50,317,Rustenburg,North West,18/04/2018,referral
ZAC0001722,5e39c962b47c2744,170,Centurion,Gauteng,14/04/2018,organic
ZAC0001750,bf1946f22381e57c,2034,Johannesburg,Gauteng,29/04/2018,social
ZAC0001757,75543d36b105002e,4041,Durban,KwaZulu-Natal,20/04/2018,organic
ZAC0001769,695ef3ad55e7f2da,1847,Soweto,Gauteng,18/04/2018,social
ZAC0001802,490baff9b96901e4,347,Rustenburg,North West,29/04/2018,social
ZAC0001804,bffb525d308003e9,55,Pretoria,Gauteng,13/04/2018,organic
ZAC0001807,b7821908f58ab50c,4001,Durban,KwaZulu-Natal,19/04/2018,organic
ZAC0001813,1e392abab3afd8c7,1237,Nelspruit,Mpumalanga,06/04/2018,referral
ZAC0001831,76ce63c364a5ddd4,3230,Pietermaritzburg,KwaZulu-Natal,19/04/2018,paid_search
ZAC0001858,711fa42a05c0a3c0,202,Centurion,Gauteng,24/04/2018,paid_search
ZAC0001868,be552cf1dd0fd5a9,4021,Durban,KwaZulu-Natal,07/04/2018,affiliate
ZAC0001886,a81ed9d367d7703e,2250,Sandton,Gauteng,06/04/2018,referral
ZAC0001926,4f77a3e55888f43b,207,Centurion,Gauteng,24/04/2018,social
ZAC0001934,1dba323467e9ea12,6027,Port Elizabeth,Eastern Cape,22/04/2018,organic
ZAC0001947,4b84e711ffd70c2b,9354,Bloemfontein,Free State,05/04/2018,paid_search
ZAC0001951,633a39cd2fbffde6,2200,Sandton,Gauteng,01/04/2018,organic
ZAC0001967,6eacfbd0548a9905,1828,Soweto,Gauteng,09/04/2018,paid_search
ZAC0001984,f436ce945e3b6585,4014,Durban,KwaZulu-Natal,05/04/2018,email
ZAC0002021,58f62eb1764d7a58,4047,Durban,KwaZulu-Natal,05/04/2018,paid_search
ZAC0002026,d8eb21a914acbfe5,1230,Nelspruit,Mpumalanga,07/04/2018,social
ZAC0002049,d124c3827bd34fc5,8330,Kimberley,Northern Cape,05/04/2018,organic
ZAC0002050,e28c25821fcacfe1,2249,Sandton,Gauteng,15/04/2018,email
ZAC0002057,90c6ce05ffa2a742,2017,Johannesburg,Gauteng,21/04/2018,organic
ZAC0002059,daf5bded70f406a5,2226,Sandton,Gauteng,19/04/2018,social
ZAC0002061,73bd7b38088a4ee1,188,Centurion,Gauteng,28/04/2018,organic
ZAC0002064,e18c5d496b822aa9,9300,Bloemfontein,Free State,19/04/2018,organic
ZAC0002085,2267a7c537557cb8,3251,Pietermaritzburg,KwaZulu-Natal,12/04/2018,email
ZAC0002107,e7e87bd38d04f501,8037,Cape Town,Western Cape,23/04/2018,organic
ZAC0002110,cd9c26387082e53d,6054,Port Elizabeth,Eastern Cape,27/04/2018,paid_search
ZAC0002113,3296238d06174ade,3213,Pietermaritzburg,KwaZulu-Natal,23/04/2018,email
ZAC0002216,2e6e4adf4bbb9ecc,9351,Bloemfontein,Free State,19/04/2018,paid_search
ZAC0002219,92d62414f35161dc,198,Centurion,Gauteng,26/04/2018,email
ZAC0002221,2c5dca0e0f4b683f,4006,Durban,KwaZulu-Natal,15/04/2018,organic
ZAC0002260,2f6c677db21912cf,3231,Pietermaritzburg,KwaZulu-Natal,29/04/2018,affiliate
ZAC0002315,c51c6def9885bdd2,6012,Port Elizabeth,Eastern Cape,30/04/2018,social
ZAC0002318,e51d36899c3d215d,159,Centurion,Gauteng,18/04/2018,paid_search
ZAC0002321,05c1bbf95059f0c8,3252,Pietermaritzburg,KwaZulu-Natal,10/04/2018,organic
ZAC0002325,705d2c462cb0259b,341,Rustenburg,North West,15/04/2018,social
ZAC0002338,48055f104ffeadfc,1855,Soweto,Gauteng,14/04/2018,social
ZAC0002364,865caca7b7d7a26c,2204,Sandton,Gauteng,22/04/2018,affiliate
ZAC0002390,01b958cfbf6e10c2,3250,Pietermaritzburg,KwaZulu-Natal,13/04/2018,organic
ZAC0002402,6a8da8e6a9aed4da,2231,Sandton,Gauteng,10/04/2018,organic
ZAC0002488,f6d83c14220da59f,2241,Sandton,Gauteng,05/04/2018,organic
ZAC0002489,530914bef1a53ade,5252,East London,Eastern Cape,28/04/2018,organic
ZAC0002494,a7f22ec6f9820312,8325,Kimberley,Northern Cape,19/04/2018,paid_search
ZAC0002569,a341f42856a69f9b,714,Polokwane,Limpopo,11/04/2018,social
ZAC0002571,31695dc03814b7c3,190,Centurion,Gauteng,19/04/2018,social
ZAC0002577,3398efd6b65c06a9,6003,Port Elizabeth,Eastern Cape,10/04/2018,affiliate
ZAC0002592,b8cc2c52f6ad3cf1,1847,Soweto,Gauteng,26/04/2018,social
ZAC0002593,1fee3496f189aae5,9337,Bloemfontein,Free State,22/04/2018,social
ZAC0002620,540a75bf6557c287,759,Polokwane,Limpopo,12/04/2018,referral
ZAC0002679,cd70a9379f780cee,6034,Port Elizabeth,Eastern Cape,27/04/2018,paid_search
ZAC0002685,6eef3db0f03d1455,324,Rustenburg,North West,26/04/2018,social
ZAC0002701,bd73fd427e540be8,1814,Soweto,Gauteng,04/04/2018,email
ZAC0002709,0ebfd3703bbe222f,6034,Port Elizabeth,Eastern Cape,09/04/2018,social
ZAC0002729,f2d6c4c61b76ad4d,2026,Johannesburg,Gauteng,23/04/2018,email
ZAC0002731,a673b1a4fab4df89,757,Polokwane,Limpopo,02/04/2018,organic
ZAC0002732,3b7de05e25cdc7fd,4001,Durban,KwaZulu-Natal,23/04/2018,organic
ZAC0002773,8e432ba6598bbc60,5227,East London,Eastern Cape,13/04/2018,organic
ZAC0002794,412ec9c653ad4a37,194,Centurion,Gauteng,28/04/2018,organic
ZAC0002807,04b30d9c0b55afb3,731,Polokwane,Limpopo,30/04/2018,social
ZAC0002827,8a5332ec0b0b44a5,2216,Sandton,Gauteng,06/04/2018,organic
ZAC0002833,8a7a22957a10e397,5209,East London,Eastern Cape,11/04/2018,organic
ZAC0002849,2c18c8a52b0011bc,3236,Pietermaritzburg,KwaZulu-Natal,21/04/2018,affiliate
ZAC0002864,58b205d5eda15bc8,2053,Johannesburg,Gauteng,08/04/2018,social
ZAC0002870,46f1ec57c4b89112,8014,Cape Town,Western Cape,17/04/2018,referral
ZAC0002882,8f1930f38e1c25f1,735,Polokwane,Limpopo,19/04/2018,email
ZAC0002893,6f79b39bde5f1077,2252,Sandton,Gauteng,28/04/2018,social
ZAC0002908,3dd0530a368dc6e2,5236,East London,Eastern Cape,26/04/2018,social
ZAC0002918,7700b274c6bfa34e,211,Centurion,Gauteng,07/04/2018,referral
ZAC0002932,4b39c96cf6dd6a92,2031,Johannesburg,Gauteng,10/04/2018,organic
ZAC0002947,f62dfd0ee0ddba6c,2243,Sandton,Gauteng,23/04/2018,affiliate
ZAC0002949,d2ea04ea9fd7f41c,9300,Bloemfontein,Free State,05/04/2018,social
ZAC0002970,88216612b49441fd,2213,Sandton,Gauteng,01/04/2018,affiliate
ZAC0002987,0010e59b3ad4930c,3240,Pietermaritzburg,KwaZulu-Natal,23/04/2018,paid_search
ZAC0003018,2dbc073e530910e4,2221,Sandton,Gauteng,20/04/2018,referral
ZAC0003071,83572a27e513e340,7632,Stellenbosch,Western Cape,24/04/2018,organic
ZAC0003080,9533a3bda8ddd1c4,8036,Cape Town,Western Cape,27/04/2018,organic
ZAC0003090,36e5b80cb4c402a2,738,Polokwane,Limpopo,01/04/2018,paid_search
ZAC0003114,8de8637903d4051e,2234,Sandton,Gauteng,16/04/2018,organic
ZAC0003118,9a69fc26fc6bf479,32,Pretoria,Gauteng,24/04/2018,organic
ZAC0003147,42d24fffdb495600,1844,Soweto,Gauteng,04/04/2018,affiliate
ZAC0003197,9d7e389285802956,4048,Durban,KwaZulu-Natal,09/04/2018,email
ZAC0003199,d3cdcb4dea30cc20,3203,Pietermaritzburg,KwaZulu-Natal,13/04/2018,paid_search
ZAC0003253,c9fc8a8898f70844,2004,Johannesburg,Gauteng,01/04/2018,organic
ZAC0003261,fe12d98ef0055e57,6025,Port Elizabeth,Eastern Cape,11/04/2018,organic
ZAC0003277,97d531e74c8340f0,6021,Port Elizabeth,Eastern Cape,06/04/2018,organic
ZAC0003284,8e79a155a7669af1,8034,Cape Town,Western Cape,05/04/2018,social
ZAC0003295,916291b5c99b2986,6058,Port Elizabeth,Eastern Cape,27/04/2018,social
ZAC0003313,fbe5e499b2ded5b8,745,Polokwane,Limpopo,05/04/2018,paid_search
ZAC0003328,fee7a42f02683eaf,2025,Johannesburg,Gauteng,28/04/2018,organic
ZAC0003343,2f3ba196241d023e,9328,Bloemfontein,Free State,12/04/2018,social
ZAC0003351,b0d010ad11abbbaf,206,Centurion,Gauteng,10/04/2018,paid_search
ZAC0003367,ece3b901b35f6c93,7629,Stellenbosch,Western Cape,02/04/2018,paid_search
ZAC0003403,aff4d1479e10a955,2001,Johannesburg,Gauteng,23/04/2018,organic
ZAC0003430,e57c3bf79932c104,6017,Port Elizabeth,Eastern Cape,20/04/2018,affiliate
ZAC0003449,345db4e7469e23cb,339,Rustenburg,North West,05/04/2018,organic
ZAC0003472,6f9ec0204f6a05ac,44,Pretoria,Gauteng,27/04/2018,referral
ZAC0003480,33b2b980fbeffa70,16,Pretoria,Gauteng,05/04/2018,social
ZAC0003507,dbfd48ab7ea38e94,716,Polokwane,Limpopo,12/04/2018,organic
ZAC0003519,75ce744418be7ead,2,Pretoria,Gauteng,11/04/2018,organic
ZAC0003529,50d861c00f011fe5,333,Rustenburg,North West,16/04/2018,organic
ZAC0003531,3bedd33d639a7cd8,158,Centurion,Gauteng,02/04/2018,paid_search
ZAC0003561,cf43001d79bb1ac9,358,Rustenburg,North West,03/04/2018,referral
ZAC0003566,446b317fa5b60949,6056,Port Elizabeth,Eastern Cape,27/04/2018,paid_search
ZAC0003574,b2658bc3f8bf9e26,5230,East London,Eastern Cape,16/04/2018,affiliate
ZAC0003597,8a037b79922d22e8,20,Pretoria,Gauteng,20/04/2018,affiliate
ZAC0003604,6b21f990b43363db,3220,Pietermaritzburg,KwaZulu-Natal,21/04/2018,email
ZAC0003652,73cebe29d36b32f2,8052,Cape Town,Western Cape,16/04/2018,social
ZAC0003699,2eaa37e4620ab581,3246,Pietermaritzburg,KwaZulu-Natal,14/04/2018,organic
ZAC0003710,ea83835106544cef,2196,Sandton,Gauteng,11/04/2018,email
ZAC0003729,4f66f5ee87058ff9,1255,Nelspruit,Mpumalanga,12/04/2018,organic
ZAC0003737,da7c18277dc15116,1840,Soweto,Gauteng,10/04/2018,social
ZAC0003742,ef29b8b5e12cb1cc,8038,Cape Town,Western Cape,18/04/2018,paid_search
ZAC0003758,af802134d80eb5a1,8023,Cape Town,Western Cape,18/04/2018,paid_search
ZAC0003778,765cf4d10ad91027,7608,Stellenbosch,Western Cape,28/04/2018,email
ZAC0003804,d18875869405aeb9,8359,Kimberley,Northern Cape,15/04/2018,email
ZAC0003807,8e536da717d0c4cc,750,Polokwane,Limpopo,07/04/2018,social
ZAC0003813,32f12220f617b071,1815,Soweto,Gauteng,06/04/2018,affiliate
ZAC0003823,3f4b6ba5e66dc8fb,3225,Pietermaritzburg,KwaZulu-Natal,14/04/2018,paid_search
ZAC0003829,eaac1034f59d2282,203,Centurion,Gauteng,06/04/2018,organic
ZAC0003843,a91f6619acf00468,1213,Nelspruit,Mpumalanga,24/04/2018,social
ZAC0003860,2b7e8832ef8d8ee9,2034,Johannesburg,Gauteng,16/04/2018,social
ZAC0003869,89ea1875a71bd8ac,9343,Bloemfontein,Free State,02/04/2018,email
ZAC0003875,5459982a62506c36,8012,Cape Town,Western Cape,23/04/2018,organic
ZAC0003894,0809221770024fe5,36,Pretoria,Gauteng,23/04/2018,organic
ZAC0003896,ac3aa82d7d5aab6c,344,Rustenburg,North West,12/04/2018,email
ZAC0003967,dd81fc862fc91446,2025,Johannesburg,Gauteng,19/04/2018,paid_search
ZAC0003994,67bcdbe23173b0f1,1245,Nelspruit,Mpumalanga,28/04/2018,email
ZAC0004051,007273be8e596f7c,1848,Soweto,Gauteng,16/04/2018,organic
ZAC0004072,6302b97e200be986,1243,Nelspruit,Mpumalanga,12/04/2018,social
ZAC0004101,6db5530005083f31,6,Pretoria,Gauteng,22/04/2018,paid_search
ZAC0004126,7e9c8a5faf7e229b,8022,Cape Town,Western Cape,20/04/2018,referral
ZAC0004142,a6e66aea7cac2f19,6041,Port Elizabeth,Eastern Cape,26/04/2018,organic
ZAC0004155,310dcf9e33b5f6ff,756,Polokwane,Limpopo,19/04/2018,organic
ZAC0004157,282b48b05f63d718,6,Pretoria,Gauteng,02/04/2018,social
ZAC0004169,5ff855d8d0a45992,8010,Cape Town,Western Cape,18/04/2018,paid_search
ZAC0004172,d800ffe1420805f9,175,Centurion,Gauteng,19/04/2018,paid_search
ZAC0004177,9101bb452cb42a5f,1210,Nelspruit,Mpumalanga,25/04/2018,social
ZAC0004180,c2bea98d80871d3a,323,Rustenburg,North West,09/04/2018,referral
ZAC0004200,162a9fca31e2d621,3236,Pietermaritzburg,KwaZulu-Natal,03/04/2018,paid_search
ZAC0004233,3a301e0b34713e9f,2231,Sandton,Gauteng,21/04/2018,organic
ZAC0004240,57e07471e7365003,9310,Bloemfontein,Free State,27/04/2018,email
ZAC0004267,63a1b13f3f115589,211,Centurion,Gauteng,02/04/2018,paid_search
ZAC0004293,c68d9163ca4f3efe,749,Polokwane,Limpopo,07/04/2018,social
ZAC0004327,9709d2dc55c6c803,4045,Durban,KwaZulu-Natal,06/04/2018,social
ZAC0004379,be63fe59cc80445e,352,Rustenburg,North West,12/04/2018,affiliate
ZAC0004403,a00a7b6abed00752,6018,Port Elizabeth,Eastern Cape,14/04/2018,organic
ZAC0004407,7bbe6e38bded9044,5240,East London,Eastern Cape,19/04/2018,social
ZAC0004443,350d746ddb0ae75b,6008,Port Elizabeth,Eastern Cape,10/04/2018,paid_search
ZAC0004460,95d2d4fd3f18cf46,9309,Bloemfontein,Free State,24/04/2018,organic
ZAC0004463,c5b7baa0096292b5,1814,Soweto,Gauteng,27/04/2018,social
ZAC0004502,1dce372ee90c624f,1236,Nelspruit,Mpumalanga,20/04/2018,affiliate
ZAC0004517,ebdf76a870e3ea19,8003,Cape Town,Western Cape,18/04/2018,affiliate
ZAC0004519,039208662cf607cc,6016,Port Elizabeth,Eastern Cape,16/04/2018,organic
ZAC0004525,7f9b4a04e6a78c0e,6051,Port Elizabeth,Eastern Cape,07/04/2018,referral
ZAC0004534,fb7e1e82b965a873,6041,Port Elizabeth,Eastern Cape,08/04/2018,paid_search
ZAC0004540,db739db7e3411b19,335,Rustenburg,North West,25/04/2018,social
ZAC0004550,857cdeedc7f27b32,4011,Durban,KwaZulu-Natal,24/04/2018,social
ZAC0004562,6881a516705bb009,717,Polokwane,Limpopo,30/04/2018,email
ZAC0004582,2c697fb014d5e411,3239,Pietermaritzburg,KwaZulu-Natal,10/04/2018,organic
ZAC0004588,811b89ca252602eb,8341,Kimberley,Northern Cape,05/04/2018,social
ZAC0004592,54b6220e8b7427f4,1237,Nelspruit,Mpumalanga,28/04/2018,affiliate
ZAC0004638,0353d7bf2325c773,4013,Durban,KwaZulu-Natal,28/04/2018,email
ZAC0004644,ed9c6ee2212d8b22,1206,Nelspruit,Mpumalanga,22/04/2018,organic
ZAC0004648,7a0e8fdd5e18e737,8321,Kimberley,Northern Cape,28/04/2018,social
ZAC0004692,b4b518f44541d1c3,4044,Durban,KwaZulu-Natal,20/04/2018,social
ZAC0004729,74ba565affad1df6,193,Centurion,Gauteng,23/04/2018,social
ZAC0004739,04b498cd998bdbe5,1855,Soweto,Gauteng,15/04/2018,email
ZAC0004809,7ca9834b07f2c013,702,Polokwane,Limpopo,29/04/2018,referral
ZAC0004810,8bf44e0f57dd3ceb,758,Polokwane,Limpopo,20/04/2018,paid_search
ZAC0004819,02bd47ae04a4582c,5217,East London,Eastern Cape,21/04/2018,organic
ZAC0004831,bbd7fa5361f030f1,8337,Kimberley,Northern Cape,01/04/2018,organic
ZAC0004834,c1ca2996abb29d98,2011,Johannesburg,Gauteng,24/04/2018,email
ZAC0004836,f56df872aa96ef1b,4051,Durban,KwaZulu-Natal,30/04/2018,organic
ZAC0004842,e169814159c486d7,2215,Sandton,Gauteng,28/04/2018,social
ZAC0004860,79fb5e2720305885,7640,Stellenbosch,Western Cape,29/04/2018,social
ZAC0004918,b582c92899f4cdb3,1841,Soweto,Gauteng,14/04/2018,organic
ZAC0004921,545b039551f03eb6,4040,Durban,KwaZulu-Natal,28/04/2018,referral
ZAC0005034,bbd45d884b84b125,198,Centurion,Gauteng,04/04/2018,email
ZAC0005039,25ca5429a94ce975,8352,Kimberley,Northern Cape,05/04/2018,email
ZAC0005047,2965911fd5b91f2d,5259,East London,Eastern Cape,13/04/2018,paid_search
ZAC0005049,2cf5dc45a49f83c5,197,Centurion,Gauteng,26/04/2018,affiliate
ZAC0005050,b1c84233f9a76217,22,Pretoria,Gauteng,01/04/2018,organic
ZAC0005057,ec04d02f710c9561,5244,East London,Eastern Cape,22/04/2018,organic
ZAC0005148,ae9e17820fbbdd39,4031,Durban,KwaZulu-Natal,12/04/2018,paid_search
ZAC0005179,d6f1909da9953443,5229,East London,Eastern Cape,01/04/2018,paid_search
ZAC0005214,d26352dda0a54f79,4015,Durban,KwaZulu-Natal,28/04/2018,organic
ZAC0005220,db83a8aef39b5afd,5207,East London,Eastern Cape,22/04/2018,paid_search
ZAC0005233,79b12f66c1bfa592,4018,Durban,KwaZulu-Natal,20/04/2018,organic
ZAC0005265,0fe148a0eac72fd2,8313,Kimberley,Northern Cape,09/04/2018,social
ZAC0005288,914f836277c1c2bf,7614,Stellenbosch,Western Cape,14/04/2018,paid_search
ZAC0005294,2a6e14a7cab9795f,9302,Bloemfontein,Free State,30/04/2018,social
ZAC0005300,1272fcea61b8ce6f,751,Polokwane,Limpopo,18/04/2018,paid_search
ZAC0005308,72a808c6213535bb,303,Rustenburg,North West,13/04/2018,paid_search
ZAC0005310,c55f810394fe6c1f,317,Rustenburg,North West,09/04/2018,email
