buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0000408,835fd830c0e02036,57,Pretoria,Gauteng,18/07/2018,email
ZAC0000416,61e2a5420ef57d2a,4041,Durban,KwaZulu-Natal,17/07/2018,organic
ZAC0000438,8840f868d4494af8,8033,Cape Town,Western Cape,19/07/2018,organic
ZAC0000468,8acf2527475f656d,750,Polokwane,Limpopo,31/07/2018,organic
ZAC0000469,e5b088ff4a13bd7a,2048,Johannesburg,Gauteng,17/07/2018,organic
ZAC0000495,b5d6a7d34c77dd88,324,Rustenburg,North West,09/07/2018,organic
ZAC0000522,fc40c2d98b731bf0,328,Rustenburg,North West,20/07/2018,paid_search
ZAC0000539,ca3e40a0c436140b,3259,Pietermaritzburg,KwaZulu-Natal,04/07/2018,paid_search
ZAC0000543,1cfee6661bea9c24,349,Rustenburg,North West,21/07/2018,organic
ZAC0000548,88c4da24b528be6b,8327,Kimberley,Northern Cape,22/07/2018,paid_search
ZAC0000566,23e7f86a14af9b75,3235,Pietermaritzburg,KwaZulu-Natal,13/07/2018,organic
ZAC0000577,4bc3a278b2084d65,359,Rustenburg,North West,22/07/2018,paid_search
ZAC0000581,6c9afbbd6d05c99f,2005,Johannesburg,Gauteng,13/07/2018,paid_search
ZAC0000625,e56b54722c9b37c5,5202,East London,Eastern Cape,20/07/2018,paid_search
ZAC0000683,3a17b7a72aff077e,751,Polokwane,Limpopo,15/07/2018,organic
ZAC0000706,3a64c07efc3baabf,3210,Pietermaritzburg,KwaZulu-Natal,10/07/2018,paid_search
ZAC0000712,d501034e73739af0,3219,Pietermaritzburg,KwaZulu-Natal,30/07/2018,organic
ZAC0000738,c9220f82da010e6a,2227,Sandton,Gauteng,21/07/2018,email
ZAC0000763,5497d4b575af412c,4059,Durban,KwaZulu-Natal,04/07/2018,organic
ZAC0000775,5f2f58008366515d,3259,Pietermaritzburg,KwaZulu-Natal,30/07/2018,affiliate
ZAC0000778,98e4b04806f08c7c,736,Polokwane,Limpopo,25/07/2018,affiliate
ZAC0000789,01cd2886e1396530,8316,Kimberley,Northern Cape,08/07/2018,paid_search
ZAC0000806,9d7d6d302c85052a,2007,Johannesburg,Gauteng,23/07/2018,organic
ZAC0000808,8f31b3311ede169c,2196,Sandton,Gauteng,05/07/2018,social
ZAC0000814,9f18bff3dc042533,9327,Bloemfontein,Free State,24/07/2018,referral
ZAC0000850,cc5fb11c32201fb1,5200,East London,Eastern Cape,13/07/2018,social
ZAC0000852,6ea61f432cf5baf3,2207,Sandton,Gauteng,30/07/2018,social
ZAC0000866,5815c4635a11292f,6059,Port Elizabeth,Eastern Cape,26/07/2018,organic
ZAC0000870,331136b3425a2997,720,Polokwane,Limpopo,30/07/2018,paid_search
ZAC0000876,27d4e450d21c48b7,3246,Pietermaritzburg,KwaZulu-Natal,22/07/2018,organic
ZAC0000894,bedd792585f60ce2,7627,Stellenbosch,Western Cape,26/07/2018,affiliate
ZAC0000915,9924fb291efbbea1,1847,Soweto,Gauteng,06/07/2018,social
ZAC0000934,56bad800c9bf3dd1,5205,East London,Eastern Cape,10/07/2018,organic
ZAC0000963,25513cc109629a82,8046,Cape Town,Western Cape,20/07/2018,social
ZAC0001024,e6b7ba759a3e0597,713,Polokwane,Limpopo,23/07/2018,organic
ZAC0001037,abfb8509b7bcdc20,3211,Pietermaritzburg,KwaZulu-Natal,17/07/2018,organic
ZAC0001049,a0539fd7bb8b8f6e,1225,Nelspruit,Mpumalanga,06/07/2018,paid_search
ZAC0001056,f4ef14c340f0dfd7,714,Polokwane,Limpopo,26/07/2018,organic
ZAC0001058,ee684324eafde885,46,Pretoria,Gauteng,19/07/2018,referral
ZAC0001060,5fda980c37bbd32f,199,Centurion,Gauteng,10/07/2018,organic
ZAC0001094,06d627beba83c96a,7657,Stellenbosch,Western Cape,25/07/2018,paid_search
ZAC0001113,a1d9eabc5e5d3f96,9320,Bloemfontein,Free State,10/07/2018,referral
ZAC0001128,b9b98b6adc3fe624,1804,Soweto,Gauteng,31/07/2018,paid_search
ZAC0001138,14861cc03c715b1e,353,Rustenburg,North West,17/07/2018,affiliate
ZAC0001209,afa801f578a91066,3247,Pietermaritzburg,KwaZulu-Natal,03/07/2018,referral
ZAC0001219,bdb275873badc75f,4052,Durban,KwaZulu-Natal,12/07/2018,organic
ZAC0001223,57caca280898c3c6,2050,Johannesburg,Gauteng,12/07/2018,organic
ZAC0001247,f16390e9d98fc633,6052,Port Elizabeth,Eastern Cape,06/07/2018,social
ZAC0001266,7f201ed1da43e59a,8351,Kimberley,Northern Cape,06/07/2018,referral
ZAC0001271,8a94c268d67ab5aa,6039,Port Elizabeth,Eastern Cape,10/07/2018,referral
ZAC0001274,56f3af5472c1377c,7625,Stellenbosch,Western Cape,09/07/2018,paid_search
ZAC0001278,6505136f89227d0a,2198,Sandton,Gauteng,08/07/2018,social
ZAC0001284,b411889331e78001,8352,Kimberley,Northern Cape,30/07/2018,email
ZAC0001350,c3abaa85f9bbe65e,745,Polokwane,Limpopo,30/07/2018,organic
ZAC0001355,9ee4a5f15753ffab,196,Centurion,Gauteng,12/07/2018,paid_search
ZAC0001376,9ee67bc6b3fb3701,2243,Sandton,Gauteng,23/07/2018,paid_search
ZAC0001445,2b7bba903fbfa022,5224,East London,Eastern Cape,26/07/2018,referral
ZAC0001453,b440fe42ff3cb511,60,Pretoria,Gauteng,09/07/2018,social
ZAC0001462,3472eceb44ea59b7,7637,Stellenbosch,Western Cape,24/07/2018,paid_search
ZAC0001464,945a3bfa6adc67f3,8307,Kimberley,Northern Cape,14/07/2018,email
ZAC0001475,ee661976984a67b3,4052,Durban,KwaZulu-Natal,02/07/2018,social
ZAC0001486,11959b93d93f39df,7602,Stellenbosch,Western Cape,16/07/2018,organic
ZAC0001494,62d4f295b90499d9,3247,Pietermaritzburg,KwaZulu-Natal,03/07/2018,social
ZAC0001528,afd70bd5106f7ce1,7634,Stellenbosch,Western Cape,19/07/2018,organic
ZAC0001543,66a18ce4018cfa00,1204,Nelspruit,Mpumalanga,10/07/2018,organic
ZAC0001544,1106d701fb4fa7f0,1840,Soweto,Gauteng,18/07/2018,referral
ZAC0001565,483b18f4285a7c48,3237,Pietermaritzburg,KwaZulu-Natal,08/07/2018,referral
ZAC0001581,48978abd8d3ba3ea,8350,Kimberley,Northern Cape,12/07/2018,paid_search
ZAC0001630,a4112e52c2238f6a,9356,Bloemfontein,Free State,31/07/2018,email
ZAC0001634,6a4c47cb67c6179d,4012,Durban,KwaZulu-Natal,29/07/2018,organic
ZAC0001641,716c59fe2e0b8114,734,Polokwane,Limpopo,05/07/2018,email
ZAC0001643,aba583d7b986c2b9,8335,Kimberley,Northern Cape,09/07/2018,paid_search
ZAC0001650,e4aca82ae04d1a4b,4026,Durban,KwaZulu-Natal,07/07/2018,social
ZAC0001676,3c475122fe1a169d,1210,Nelspruit,Mpumalanga,19/07/2018,paid_search
ZAC0001702,4275ce824674be59,6029,Port Elizabeth,Eastern Cape,29/07/2018,paid_search
ZAC0001718,ea52d01dfbf20aa5,701,Polokwane,Limpopo,06/07/2018,social
ZAC0001727,183e7a638e86a8fd,5233,East London,Eastern Cape,28/07/2018,referral
ZAC0001735,a2cfdb7f2461cf26,4040,Durban,KwaZulu-Natal,06/07/2018,email
ZAC0001773,9aa443849e37ca79,8052,Cape Town,Western Cape,24/07/2018,referral
ZAC0001775,909b09dcda512208,179,Centurion,Gauteng,05/07/2018,paid_search
ZAC0001784,89db8738ef40bba8,2204,Sandton,Gauteng,10/07/2018,social
ZAC0001794,84ddb124a68b6cfe,49,Pretoria,Gauteng,19/07/2018,paid_search
ZAC0001801,c86285c9813623d1,197,Centurion,Gauteng,12/07/2018,social
ZAC0001815,231fa40c189747f3,7618,Stellenbosch,Western Cape,07/07/2018,paid_search
ZAC0001829,8bbc442ee5311891,4037,Durban,KwaZulu-Natal,12/07/2018,social
ZAC0001850,2814597ebe31b802,3253,Pietermaritzburg,KwaZulu-Natal,10/07/2018,organic
ZAC0001857,6122f12f1249fe50,300,Rustenburg,North West,12/07/2018,social
ZAC0001884,7de39ed429bb5c6a,1208,Nelspruit,Mpumalanga,26/07/2018,paid_search
ZAC0001906,c3267fc98cc2eda2,308,Rustenburg,North West,28/07/2018,organic
ZAC0001957,32bfe17f05bd4688,326,Rustenburg,North West,12/07/2018,email
ZAC0001964,58c8224f794403a1,163,Centurion,Gauteng,07/07/2018,email
ZAC0001971,9c04036846c801b9,6049,Port Elizabeth,Eastern Cape,23/07/2018,referral
ZAC0001975,c5b26c98705d364d,6014,Port Elizabeth,Eastern Cape,15/07/2018,organic
ZAC0001994,983a96d6dcd8e548,8,Pretoria,Gauteng,18/07/2018,organic
ZAC0001996,74d3869dc60c6bb6,49,Pretoria,Gauteng,26/07/2018,organic
ZAC0002013,271b99b384376e3d,8015,Cape Town,Western Cape,11/07/2018,referral
ZAC0002023,5ae60ea66ccc353c,8005,Cape Town,Western Cape,22/07/2018,email
ZAC0002036,fa74d580f409a7e1,2013,Johannesburg,Gauteng,28/07/2018,organic
ZAC0002063,f0ccd2a18760abe3,3259,Pietermaritzburg,KwaZulu-Natal,22/07/2018,social
ZAC0002069,58d8ee4758b28a69,5235,East London,Eastern Cape,03/07/2018,paid_search
ZAC0002071,c589592fc1605ba8,7602,Stellenbosch,Western Cape,13/07/2018,organic
ZAC0002082,ef21a9ea090e5279,179,Centurion,Gauteng,14/07/2018,referral
ZAC0002101,357b7c3c81048e71,2208,Sandton,Gauteng,22/07/2018,social
ZAC0002103,e7c28574d26a857c,8029,Cape Town,Western Cape,25/07/2018,paid_search
ZAC0002115,974f8a3d9c5a41a3,351,Rustenburg,North West,09/07/2018,email
ZAC0002132,dab9110820a1956d,9336,Bloemfontein,Free State,20/07/2018,social
ZAC0002148,6a2d520e3a263e58,33,Pretoria,Gauteng,30/07/2018,social
ZAC0002149,480c8f93db9da2ce,201,Centurion,Gauteng,09/07/2018,social
ZAC0002152,901e5cae39dfee9d,17,Pretoria,Gauteng,05/07/2018,paid_search
ZAC0002158,d3caec9945b26d37,711,Polokwane,Limpopo,07/07/2018,email
ZAC0002218,fc379c79e2472540,2053,Johannesburg,Gauteng,06/07/2018,organic
ZAC0002241,23bcf6c022a5528e,733,Polokwane,Limpopo,29/07/2018,email
ZAC0002251,ed101082f32c9caa,2208,Sandton,Gauteng,22/07/2018,organic
ZAC0002262,ba7c9b0217ab4419,30,Pretoria,Gauteng,15/07/2018,referral
ZAC0002263,bf0c24dbda276afb,3251,Pietermaritzburg,KwaZulu-Natal,31/07/2018,referral
ZAC0002278,57d430114a645764,736,Polokwane,Limpopo,24/07/2018,organic
ZAC0002283,cc109e7a1fb81855,1239,Nelspruit,Mpumalanga,27/07/2018,paid_search
ZAC0002300,82c76f4efca6e759,33,Pretoria,Gauteng,24/07/2018,email
ZAC0002302,d1d316d96c29ad4c,31,Pretoria,Gauteng,03/07/2018,paid_search
ZAC0002311,33a25e5fc7efe6ac,2037,Johannesburg,Gauteng,13/07/2018,organic
ZAC0002365,7ae02ff9c0d28dc4,1253,Nelspruit,Mpumalanga,11/07/2018,referral
ZAC0002414,1eb5ead8cad46c72,8344,Kimberley,Northern Cape,04/07/2018,social
ZAC0002429,dfa732241eadfc80,8319,Kimberley,Northern Cape,06/07/2018,referral
ZAC0002436,1e83bc10c52579f5,4006,Durban,KwaZulu-Natal,08/07/2018,organic
ZAC0002450,a026ffd17e27bbd0,8055,Cape Town,Western Cape,25/07/2018,social
ZAC0002457,19526a880ddf0a13,744,Polokwane,Limpopo,23/07/2018,email
ZAC0002460,52ae8760806c5514,8037,Cape Town,Western Cape,29/07/2018,social
ZAC0002462,d31d2987b9dab082,1850,Soweto,Gauteng,22/07/2018,organic
ZAC0002468,a5ba56faacb17a41,8007,Cape Town,Western Cape,23/07/2018,organic
ZAC0002473,81401b99392011b7,45,Pretoria,Gauteng,17/07/2018,organic
ZAC0002484,db3bf7c216e4dcf6,9359,Bloemfontein,Free State,02/07/2018,social
ZAC0002490,a51d1fa2026bfae2,8011,Cape Town,Western Cape,31/07/2018,email
ZAC0002525,d5c7fb808c904819,8052,Cape Town,Western Cape,28/07/2018,organic
ZAC0002539,e7b0bcfcbc8eb84a,56,Pretoria,Gauteng,15/07/2018,organic
ZAC0002552,f43cb2852246e18f,39,Pretoria,Gauteng,23/07/2018,referral
ZAC0002561,5c36f79102b682d8,4019,Durban,KwaZulu-Natal,07/07/2018,organic
ZAC0002562,8af14cd65f034dcc,313,Rustenburg,North West,15/07/2018,paid_search
ZAC0002583,c116a34953122398,2047,Johannesburg,Gauteng,25/07/2018,paid_search
ZAC0002603,477a44c9f7d202b5,2231,Sandton,Gauteng,15/07/2018,organic
ZAC0002615,a454bb2b80f7cbcc,7614,Stellenbosch,Western Cape,18/07/2018,email
ZAC0002636,d0df2e350f23dad8,11,Pretoria,Gauteng,14/07/2018,paid_search
ZAC0002644,ffc238f3c6c65a7b,2207,Sandton,Gauteng,18/07/2018,paid_search
ZAC0002646,5b6c942d4e22531e,9324,Bloemfontein,Free State,22/07/2018,referral
ZAC0002702,400d3e08d91114cc,9307,Bloemfontein,Free State,12/07/2018,paid_search
ZAC0002727,ae113ee1aa9de670,2003,Johannesburg,Gauteng,01/07/2018,paid_search
ZAC0002735,06c67fbcd9dcf488,8337,Kimberley,Northern Cape,28/07/2018,referral
ZAC0002737,db923b527e6b5c73,8023,Cape Town,Western Cape,03/07/2018,organic
ZAC0002746,67275650b715955f,4050,Durban,KwaZulu-Natal,11/07/2018,paid_search
ZAC0002755,61e4b94b1e2631ae,8345,Kimberley,Northern Cape,07/07/2018,organic
ZAC0002763,568a4d51e92b17b0,8309,Kimberley,Northern Cape,12/07/2018,referral
ZAC0002779,e52c79eda2c7383c,1828,Soweto,Gauteng,21/07/2018,social
ZAC0002784,5daabcac835460bb,1831,Soweto,Gauteng,29/07/2018,email
ZAC0002802,aac0fe1ad7ffa8c6,2054,Johannesburg,Gauteng,07/07/2018,paid_search
ZAC0002839,cc6b4d8f38a6c44f,8014,Cape Town,Western Cape,07/07/2018,paid_search
ZAC0002860,103073ae0279d271,1807,Soweto,Gauteng,19/07/2018,organic
ZAC0002873,2137541fe5057bd8,6003,Port Elizabeth,Eastern Cape,17/07/2018,organic
ZAC0002878,251097083540a3f1,2034,Johannesburg,Gauteng,27/07/2018,organic
ZAC0002884,82f1538150145337,8358,Kimberley,Northern Cape,22/07/2018,paid_search
ZAC0002896,06affd3ac75d3aa5,202,Centurion,Gauteng,01/07/2018,paid_search
ZAC0002923,1cf803f1229ab0a0,350,Rustenburg,North West,10/07/2018,social
ZAC0002929,7e6f20be374e85c9,2202,Sandton,Gauteng,11/07/2018,social
ZAC0002930,59e25eed4f2adbbf,6030,Port Elizabeth,Eastern Cape,20/07/2018,paid_search
ZAC0002935,3ac5d12f551deddd,2209,Sandton,Gauteng,08/07/2018,paid_search
ZAC0002942,f6274ef0ee527780,3252,Pietermaritzburg,KwaZulu-Natal,03/07/2018,organic
ZAC0002956,3f0cc23cca3eb4fd,6054,Port Elizabeth,Eastern Cape,24/07/2018,referral
ZAC0002977,e46dd7be8fe4e472,1826,Soweto,Gauteng,26/07/2018,paid_search
ZAC0003000,36beff43e90ad694,1246,Nelspruit,Mpumalanga,14/07/2018,organic
ZAC0003012,f0676aa9caf9c306,194,Centurion,Gauteng,19/07/2018,organic
ZAC0003043,f64dde3018c6b26e,337,Rustenburg,North West,24/07/2018,paid_search
ZAC0003057,93e9156c27e5df80,735,Polokwane,Limpopo,28/07/2018,paid_search
ZAC0003062,c885837c53e59a33,1862,Soweto,Gauteng,25/07/2018,organic
ZAC0003067,050268a3b4dacd6f,4030,Durban,KwaZulu-Natal,03/07/2018,email
ZAC0003083,6f93072e7834f1cc,175,Centurion,Gauteng,11/07/2018,referral
ZAC0003144,d5f9d5c217c4792b,6003,Port Elizabeth,Eastern Cape,15/07/2018,paid_search
ZAC0003192,6836a74e91acff94,7647,Stellenbosch,Western Cape,07/07/2018,affiliate
ZAC0003208,ecb287ae8e3a391d,2027,Johannesburg,Gauteng,09/07/2018,email
ZAC0003240,5a2b25e1a25f8bfe,48,Pretoria,Gauteng,21/07/2018,paid_search
ZAC0003265,b7bf842066090222,1832,Soweto,Gauteng,12/07/2018,email
ZAC0003297,855b5b31fb193f89,8054,Cape Town,Western Cape,23/07/2018,social
ZAC0003321,a80f3c49a5a0f71d,4001,Durban,KwaZulu-Natal,07/07/2018,organic
ZAC0003341,672ce36931751e95,8345,Kimberley,Northern Cape,01/07/2018,referral
ZAC0003360,fbca3dee45827000,4026,Durban,KwaZulu-Natal,10/07/2018,paid_search
ZAC0003397,26892bef594ce27a,4057,Durban,KwaZulu-Natal,16/07/2018,paid_search
ZAC0003410,02e84bf237aabf15,2251,Sandton,Gauteng,09/07/2018,social
ZAC0003421,17c4827079c29f0a,31,Pretoria,Gauteng,04/07/2018,social
ZAC0003440,b79d6aa7f79feceb,1233,Nelspruit,Mpumalanga,27/07/2018,email
ZAC0003441,dc332ac46d38b33f,12,Pretoria,Gauteng,28/07/2018,affiliate
ZAC0003461,400e7c300608c21a,1225,Nelspruit,Mpumalanga,10/07/2018,paid_search
ZAC0003491,42b61c9fcf4bb9b6,6022,Port Elizabeth,Eastern Cape,21/07/2018,organic
ZAC0003537,fb0f83ec18015e37,6002,Port Elizabeth,Eastern Cape,15/07/2018,social
ZAC0003542,b65f799d7c84e1ea,702,Polokwane,Limpopo,20/07/2018,referral
ZAC0003573,c3e9bc0fbd604d82,184,Centurion,Gauteng,28/07/2018,affiliate
ZAC0003577,c522a41ddbd23a0f,7620,Stellenbosch,Western Cape,27/07/2018,organic
ZAC0003589,8d6539ce0abedd72,8348,Kimberley,Northern Cape,28/07/2018,social
ZAC0003594,e49e66a856b8c877,9322,Bloemfontein,Free State,09/07/2018,organic
ZAC0003618,de200984927783db,1829,Soweto,Gauteng,10/07/2018,organic
ZAC0003631,e61181af37930ff4,7635,Stellenbosch,Western Cape,17/07/2018,paid_search
ZAC0003651,adf7b0e389e92d15,2006,Johannesburg,Gauteng,04/07/2018,organic
ZAC0003661,f8e30298ae14bb9a,5234,East London,Eastern Cape,07/07/2018,paid_search
ZAC0003664,6ec44186aad76def,8306,Kimberley,Northern Cape,07/07/2018,paid_search
ZAC0003676,eb6732f06be42720,3216,Pietermaritzburg,KwaZulu-Natal,06/07/2018,organic
ZAC0003677,0a7f3cd2a055afd8,193,Centurion,Gauteng,18/07/2018,social
ZAC0003684,5284e946333a776d,717,Polokwane,Limpopo,29/07/2018,email
ZAC0003690,3736961eef14e05f,167,Centurion,Gauteng,31/07/2018,paid_search
ZAC0003704,89209102fe6f22c8,2024,Johannesburg,Gauteng,04/07/2018,referral
ZAC0003712,92f8c574ddc42c8d,1200,Nelspruit,Mpumalanga,02/07/2018,paid_search
ZAC0003728,17f8faea712e6bfb,7653,Stellenbosch,Western Cape,22/07/2018,referral
ZAC0003780,feb0d830dea48ccb,7642,Stellenbosch,Western Cape,31/07/2018,organic
ZAC0003792,2d159da27b68b6a1,5255,East London,Eastern Cape,17/07/2018,organic
ZAC0003799,8ceb2b7eca5f4c1c,4053,Durban,KwaZulu-Natal,23/07/2018,social
ZAC0003810,f82fffe266639730,5232,East London,Eastern Cape,15/07/2018,email
ZAC0003831,91b255e9b69a810c,5222,East London,Eastern Cape,01/07/2018,organic
ZAC0003868,c38e86fb260b7d07,2053,Johannesburg,Gauteng,02/07/2018,organic
ZAC0003881,378cc945b36caee9,6,Pretoria,Gauteng,25/07/2018,organic
ZAC0003918,7f3dbb92e6737cc7,6016,Port Elizabeth,Eastern Cape,23/07/2018,paid_search
ZAC0003921,7da680f9487936de,2009,Johannesburg,Gauteng,06/07/2018,organic
ZAC0003945,4b44e1aa120f8fab,734,Polokwane,Limpopo,08/07/2018,paid_search
ZAC0003962,7cae2161e8242085,216,Centurion,Gauteng,12/07/2018,organic
ZAC0003970,75e16e8db1eebaf9,3246,Pietermaritzburg,KwaZulu-Natal,17/07/2018,paid_search
ZAC0003982,1f307137a144116d,719,Polokwane,Limpopo,19/07/2018,organic
ZAC0004011,df9760cd23141f3f,757,Polokwane,Limpopo,13/07/2018,social
ZAC0004016,08b2ca7d13fd97a8,9323,Bloemfontein,Free State,29/07/2018,organic
ZAC0004019,e91e3309e1669020,758,Polokwane,Limpopo,22/07/2018,organic
ZAC0004043,598e519873984100,8323,Kimberley,Northern Cape,13/07/2018,affiliate
ZAC0004088,b33d8be36ae049f5,1843,Soweto,Gauteng,11/07/2018,referral
ZAC0004094,c44887b0c28cedf9,4010,Durban,KwaZulu-Natal,13/07/2018,affiliate
ZAC0004097,0ecece07cabc9b5a,2250,Sandton,Gauteng,26/07/2018,paid_search
ZAC0004114,ca08213558115cea,8325,Kimberley,Northern Cape,04/07/2018,referral
ZAC0004129,4fd7c6b5553c0360,9300,Bloemfontein,Free State,14/07/2018,referral
ZAC0004131,32ec55c9f9d628ed,2038,Johannesburg,Gauteng,03/07/2018,organic
ZAC0004139,a8c698877a7c19f4,5210,East London,Eastern Cape,12/07/2018,email
ZAC0004148,78ce57374495447f,1206,Nelspruit,Mpumalanga,15/07/2018,paid_search
ZAC0004156,4753a337ab80b170,5217,East London,Eastern Cape,17/07/2018,social
ZAC0004161,11643a26b44603ce,1255,Nelspruit,Mpumalanga,25/07/2018,affiliate
ZAC0004191,11f43696423c10e5,721,Polokwane,Limpopo,10/07/2018,paid_search
ZAC0004229,30b7467a97d13715,1207,Nelspruit,Mpumalanga,08/07/2018,referral
ZAC0004234,679c119b4a3781dd,2009,Johannesburg,Gauteng,30/07/2018,affiliate
ZAC0004274,0e183b1093edd006,211,Centurion,Gauteng,09/07/2018,social
ZAC0004291,c263e371584a1894,4052,Durban,KwaZulu-Natal,11/07/2018,email
ZAC0004325,3fae3f9ff0befd1f,8347,Kimberley,Northern Cape,03/07/2018,paid_search
ZAC0004341,0ec21a804ef96081,2058,Johannesburg,Gauteng,22/07/2018,social
ZAC0004342,d7e9e3b639704f8c,8320,Kimberley,Northern Cape,10/07/2018,referral
ZAC0004353,f06ee87ba10cdc12,2216,Sandton,Gauteng,30/07/2018,affiliate
ZAC0004354,f357a1000474d1a7,1217,Nelspruit,Mpumalanga,19/07/2018,organic
ZAC0004359,0206cf09394c6a83,2014,Johannesburg,Gauteng,10/07/2018,email
ZAC0004375,68052f5c40ddc370,1859,Soweto,Gauteng,28/07/2018,organic
ZAC0004376,288fceeeefd29184,6044,Port Elizabeth,Eastern Cape,18/07/2018,social
ZAC0004453,3b92e74490631384,48,Pretoria,Gauteng,16/07/2018,email
ZAC0004490,c9255c4c4e959be2,2041,Johannesburg,Gauteng,12/07/2018,email
ZAC0004491,d2b1c73ec947b1e1,36,Pretoria,Gauteng,15/07/2018,social
ZAC0004495,f412bd772bd531ea,9347,Bloemfontein,Free State,16/07/2018,referral
ZAC0004523,6d9b6d77449227ef,8003,Cape Town,Western Cape,13/07/2018,paid_search
ZAC0004537,379b4006c5a2fd96,3218,Pietermaritzburg,KwaZulu-Natal,19/07/2018,organic
ZAC0004559,5e38e22ffafb40f2,2230,Sandton,Gauteng,02/07/2018,social
ZAC0004563,2fc522bb0fb4f4a2,734,Polokwane,Limpopo,15/07/2018,organic
ZAC0004576,496250b5d67632fe,210,Centurion,Gauteng,12/07/2018,organic
ZAC0004585,4e50f5c2569df003,4050,Durban,KwaZulu-Natal,04/07/2018,paid_search
ZAC0004602,521c50fc86559af5,3217,Pietermaritzburg,KwaZulu-Natal,21/07/2018,email
ZAC0004616,c0ee49fa51a9f02f,9319,Bloemfontein,Free State,13/07/2018,social
ZAC0004628,a2e073c12c3cef32,2222,Sandton,Gauteng,13/07/2018,organic
ZAC0004637,ee58a78328378912,700,Polokwane,Limpopo,09/07/2018,social
ZAC0004646,baaa0a4a9a8aa1c7,4005,Durban,KwaZulu-Natal,06/07/2018,social
ZAC0004665,9623dc099461fad6,7649,Stellenbosch,Western Cape,21/07/2018,affiliate
ZAC0004685,8d2847434f984dd2,7630,Stellenbosch,Western Cape,14/07/2018,organic
ZAC0004695,8aac4a7067c0e1e1,4038,Durban,KwaZulu-Natal,29/07/2018,social
ZAC0004710,669e28a2ddddfb3d,8027,Cape Town,Western Cape,28/07/2018,organic
ZAC0004736,2873e56d86019cad,7608,Stellenbosch,Western Cape,08/07/2018,organic
ZAC0004747,283fdfe1b7245d84,1833,Soweto,Gauteng,25/07/2018,social
ZAC0004776,82eb19922eeeb0c7,726,Polokwane,Limpopo,28/07/2018,social
ZAC0004784,52cecf618cef7eca,320,Rustenburg,North West,06/07/2018,social
ZAC0004798,a32b775794d11f6b,8031,Cape Town,Western Cape,06/07/2018,paid_search
ZAC0004855,9b2c570d6d1f5e7c,24,Pretoria,Gauteng,12/07/2018,paid_search
