buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0001399,140a6b81a817784b,328,Rustenburg,North West,06/12/2017,paid_search
ZAC0001443,d4a0cd70accfb800,4050,Durban,KwaZulu-Natal,23/12/2017,referral
ZAC0001450,f6a32d7a2699d532,731,Polokwane,Limpopo,22/12/2017,paid_search
ZAC0001454,804d4a3c9170a681,721,Polokwane,Limpopo,26/12/2017,social
ZAC0001480,eb3b9ba1a7b46dc3,2035,Johannesburg,Gauteng,12/12/2017,social
ZAC0001499,0f4fbbaf5595835f,300,Rustenburg,North West,29/12/2017,organic
ZAC0001523,89abbfd0200dff74,5246,East London,Eastern Cape,27/12/2017,social
ZAC0001531,b23beb5cb39c3ea1,1827,Soweto,Gauteng,17/12/2017,paid_search
ZAC0001557,bd8dd2eaf46e53d1,8035,Cape Town,Western Cape,09/12/2017,referral
ZAC0001560,6f31eb1a6a9bdd4f,2032,Johannesburg,Gauteng,16/12/2017,organic
ZAC0001561,7321945cc7577822,9324,Bloemfontein,Free State,07/12/2017,social
ZAC0001605,c5260a3f85d77de4,2002,Johannesburg,Gauteng,10/12/2017,social
ZAC0001612,de80cf62d6044151,708,Polokwane,Limpopo,01/12/2017,social
ZAC0001613,06e128fc98488176,6029,Port Elizabeth,Eastern Cape,15/12/2017,paid_search
ZAC0001623,77fc2933d380d0a9,9342,Bloemfontein,Free State,16/12/2017,social
ZAC0001626,65ad431c57925192,2218,Sandton,Gauteng,04/12/2017,organic
ZAC0001632,713ae3363d95a27e,6028,Port Elizabeth,Eastern Cape,04/12/2017,organic
ZAC0001652,975abd463c749070,2206,Sandton,Gauteng,08/12/2017,social
ZAC0001666,2bb8761408a312b6,9348,Bloemfontein,Free State,20/12/2017,paid_search
ZAC0001680,de4df9b1f40e8e60,48,Pretoria,Gauteng,21/12/2017,paid_search
ZAC0001741,e3e863c689a92a52,6031,Port Elizabeth,Eastern Cape,07/12/2017,referral
ZAC0001742,c0e05196135fea51,2253,Sandton,Gauteng,02/12/2017,referral
ZAC0001787,3a78ec18345c356e,3235,Pietermaritzburg,KwaZulu-Natal,14/12/2017,social
ZAC0001805,bc53af96097e098c,2054,Johannesburg,Gauteng,12/12/2017,paid_search
ZAC0001842,4df4bf0744c9b467,179,Centurion,Gauteng,07/12/2017,email
ZAC0001876,2237989d4753e5d4,8338,Kimberley,Northern Cape,12/12/2017,organic
ZAC0001888,5d03bca5dd984263,8354,Kimberley,Northern Cape,05/12/2017,paid_search
ZAC0001895,f2bf3d781441ce00,3255,Pietermaritzburg,KwaZulu-Natal,07/12/2017,referral
ZAC0001908,9b62d14f144f2311,2018,Johannesburg,Gauteng,09/12/2017,organic
ZAC0001913,4d89d033b9780bdc,214,Centurion,Gauteng,23/12/2017,organic
ZAC0001924,5cbf98ac43a1271a,5221,East London,Eastern Cape,14/12/2017,referral
ZAC0001925,8d714bcf9f522a67,163,Centurion,Gauteng,28/12/2017,paid_search
ZAC0001943,2a1b7cdadb6e6d0a,28,Pretoria,Gauteng,24/12/2017,email
ZAC0001950,d62b3ac6d6d24272,8316,Kimberley,Northern Cape,29/12/2017,paid_search
ZAC0001960,30966eecf088d1a4,1849,Soweto,Gauteng,30/12/2017,paid_search
ZAC0001972,d616b3a97cff352d,6055,Port Elizabeth,Eastern Cape,24/12/2017,organic
ZAC0002019,8a89d31af8f33ea3,4026,Durban,KwaZulu-Natal,20/12/2017,organic
ZAC0002045,ecba1231fb03a090,2197,Sandton,Gauteng,30/12/2017,paid_search
ZAC0002047,0094ed52deca9a99,8049,Cape Town,Western Cape,11/12/2017,organic
ZAC0002056,ca2d660f4743dc0f,2214,Sandton,Gauteng,11/12/2017,email
ZAC0002068,eedc51c0cdbbdb72,8024,Cape Town,Western Cape,30/12/2017,paid_search
ZAC0002099,a4dc2cbfd4960c73,703,Polokwane,Limpopo,16/12/2017,organic
ZAC0002108,bafabd3d61634e1a,7650,Stellenbosch,Western Cape,05/12/2017,social
ZAC0002114,37caa83ae5763d1a,5252,East London,Eastern Cape,26/12/2017,social
ZAC0002155,c44fbac5a90e2a04,7652,Stellenbosch,Western Cape,28/12/2017,affiliate
ZAC0002159,f6e73d48e6d17138,4039,Durban,KwaZulu-Natal,17/12/2017,organic
ZAC0002180,e71acb7e99610c85,5253,East London,Eastern Cape,25/12/2017,social
ZAC0002204,4e16bf27e0976e1d,4040,Durban,KwaZulu-Natal,28/12/2017,referral
ZAC0002210,8931fa708f39549e,5253,East London,Eastern Cape,17/12/2017,affiliate
ZAC0002247,79188b805a32698b,2020,Johannesburg,Gauteng,26/12/2017,paid_search
ZAC0002266,52bee30f8ef148d8,356,Rustenburg,North West,06/12/2017,email
ZAC0002268,438da5ccdeaa0e4a,6040,Port Elizabeth,Eastern Cape,31/12/2017,social
ZAC0002270,0347321206423c06,4035,Durban,KwaZulu-Natal,20/12/2017,organic
ZAC0002312,4db60b49f68448ee,1230,Nelspruit,Mpumalanga,20/12/2017,organic
ZAC0002342,8d844f2bdedaf03d,6030,Port Elizabeth,Eastern Cape,06/12/2017,affiliate
ZAC0002348,c4d941dc49c33d59,9347,Bloemfontein,Free State,06/12/2017,social
ZAC0002385,924e2d13a69c565c,2251,Sandton,Gauteng,11/12/2017,referral
ZAC0002399,3274105a7aed417f,7606,Stellenbosch,Western Cape,18/12/2017,referral
ZAC0002401,7b06fff90ecee8f8,1201,Nelspruit,Mpumalanga,04/12/2017,organic
ZAC0002409,aa60f7d420dede3a,5249,East London,Eastern Cape,08/12/2017,paid_search
ZAC0002422,d96dcd2bba8943d2,8004,Cape Town,Western Cape,22/12/2017,paid_search
ZAC0002438,80f7bc5cd68c6c8c,6049,Port Elizabeth,Eastern Cape,31/12/2017,organic
ZAC0002471,67e6f531c8b32c7f,1230,Nelspruit,Mpumalanga,24/12/2017,paid_search
ZAC0002472,024df0da8b72ef58,337,Rustenburg,North West,11/12/2017,paid_search
ZAC0002477,383110abbe92a8f5,2040,Johannesburg,Gauteng,03/12/2017,referral
ZAC0002479,73366a175de9f9c8,60,Pretoria,Gauteng,21/12/2017,organic
ZAC0002504,1dc871e7567979b7,5237,East London,Eastern Cape,25/12/2017,paid_search
ZAC0002520,2c04113032bfc0a2,2049,Johannesburg,Gauteng,20/12/2017,organic
ZAC0002521,5c6503d762d8ebda,752,Polokwane,Limpopo,05/12/2017,paid_search
ZAC0002531,703c97509d80b6a5,1829,Soweto,Gauteng,26/12/2017,social
ZAC0002542,3df530ad5212c794,1843,Soweto,Gauteng,14/12/2017,referral
ZAC0002563,2160881539f7735d,4024,Durban,KwaZulu-Natal,18/12/2017,affiliate
ZAC0002575,ad24f6560c46b721,6006,Port Elizabeth,Eastern Cape,10/12/2017,social
ZAC0002579,2d4e5e94461282c0,9345,Bloemfontein,Free State,11/12/2017,email
ZAC0002588,338c4d8aafd617a7,2238,Sandton,Gauteng,04/12/2017,email
ZAC0002608,8481ff0c18b59fee,6031,Port Elizabeth,Eastern Cape,19/12/2017,organic
ZAC0002609,5ae2b4f946266db5,196,Centurion,Gauteng,05/12/2017,referral
ZAC0002616,9805f213b17cd207,1231,Nelspruit,Mpumalanga,22/12/2017,organic
ZAC0002628,83b86dc31186f7de,6029,Port Elizabeth,Eastern Cape,26/12/2017,organic
ZAC0002629,b48e38b0c702bbfa,751,Polokwane,Limpopo,06/12/2017,social
ZAC0002637,4f583a51b893d7a5,9317,Bloemfontein,Free State,17/12/2017,paid_search
ZAC0002638,3b63fa8f4e073e27,4050,Durban,KwaZulu-Natal,17/12/2017,email
ZAC0002640,015635fccb35012f,9353,Bloemfontein,Free State,16/12/2017,paid_search
ZAC0002740,43311bf37a7a53b1,197,Centurion,Gauteng,03/12/2017,organic
ZAC0002753,757336de66b88079,5259,East London,Eastern Cape,28/12/2017,organic
ZAC0002770,9b50849b18f3076b,2054,Johannesburg,Gauteng,24/12/2017,paid_search
ZAC0002782,f787d519e1415bec,9308,Bloemfontein,Free State,05/12/2017,email
ZAC0002805,4490a0f4d92a957b,42,Pretoria,Gauteng,14/12/2017,affiliate
ZAC0002814,2ee48571f13c33a7,3228,Pietermaritzburg,KwaZulu-Natal,10/12/2017,organic
ZAC0002832,0a63243d75690705,5218,East London,Eastern Cape,18/12/2017,organic
ZAC0002838,b4d8e68775e09356,9312,Bloemfontein,Free State,13/12/2017,paid_search
ZAC0002853,a10c6a28e13fb676,2215,Sandton,Gauteng,14/12/2017,organic
ZAC0002861,75cdad8342f0997b,718,Polokwane,Limpopo,21/12/2017,referral
ZAC0002887,9f253b2305de5f0b,4001,Durban,KwaZulu-Natal,31/12/2017,paid_search
ZAC0002905,5677fbc70a07e98b,8047,Cape Town,Western Cape,12/12/2017,social
ZAC0002944,2e77b87d44ed2c11,9335,Bloemfontein,Free State,07/12/2017,organic
ZAC0002950,21a6bc9b167133ba,4048,Durban,KwaZulu-Natal,26/12/2017,social
ZAC0002968,983f456a78bf6193,8014,Cape Town,Western Cape,20/12/2017,organic
ZAC0002981,4a9b28eeaad984b4,308,Rustenburg,North West,17/12/2017,paid_search
ZAC0003002,6b054b1c6a2dfb89,2228,Sandton,Gauteng,13/12/2017,organic
ZAC0003009,460702f26c8bf5d4,312,Rustenburg,North West,07/12/2017,organic
ZAC0003025,97179410efbfd7e8,1250,Nelspruit,Mpumalanga,13/12/2017,email
ZAC0003065,05da266fb8fce30a,9336,Bloemfontein,Free State,24/12/2017,email
ZAC0003068,ef4d582eb20e8145,8019,Cape Town,Western Cape,26/12/2017,email
ZAC0003086,3ad556dee220caab,719,Polokwane,Limpopo,16/12/2017,paid_search
ZAC0003123,4221f19399e30a6e,1842,Soweto,Gauteng,12/12/2017,referral
ZAC0003141,c2898252a51a8071,8040,Cape Town,Western Cape,07/12/2017,paid_search
ZAC0003158,3b760fdea6512946,8046,Cape Town,Western Cape,09/12/2017,social
ZAC0003170,49a4d7fe837748ee,3254,Pietermaritzburg,KwaZulu-Natal,02/12/2017,social
ZAC0003224,d060092687ab8a18,6,Pretoria,Gauteng,19/12/2017,organic
ZAC0003269,ee6b2c3389d38b97,2015,Johannesburg,Gauteng,20/12/2017,email
ZAC0003282,238e15f4094cb3c0,30,Pretoria,Gauteng,23/12/2017,referral
ZAC0003306,7fe24ed3f93d941e,1849,Soweto,Gauteng,09/12/2017,social
ZAC0003348,3e364fe96c5c1675,2213,Sandton,Gauteng,06/12/2017,paid_search
ZAC0003369,6fecab4bfac44d87,3215,Pietermaritzburg,KwaZulu-Natal,30/12/2017,social
ZAC0003375,d0166f80584730df,328,Rustenburg,North West,13/12/2017,affiliate
ZAC0003388,5505a19a5b313c0b,2008,Johannesburg,Gauteng,16/12/2017,organic
ZAC0003389,b95cfb521a02fc98,319,Rustenburg,North West,03/12/2017,paid_search
ZAC0003395,13fd5e44ffaac6d1,5226,East London,Eastern Cape,08/12/2017,affiliate
ZAC0003448,b030395e4160df28,4059,Durban,KwaZulu-Natal,23/12/2017,paid_search
ZAC0003452,8f0ca6195e1cb5f7,322,Rustenburg,North West,30/12/2017,affiliate
ZAC0003458,e84960e49247cbef,9325,Bloemfontein,Free State,19/12/2017,affiliate
ZAC0003468,f398a8922a68fe18,4013,Durban,KwaZulu-Natal,13/12/2017,social
ZAC0003476,fb2489c87a95d41b,9313,Bloemfontein,Free State,14/12/2017,paid_search
ZAC0003501,fe8a6ddf1b002082,10,Pretoria,Gauteng,19/12/2017,organic
ZAC0003520,0148bff0624887dd,4012,Durban,KwaZulu-Natal,30/12/2017,social
ZAC0003527,e2d1b7624472f1ee,2024,Johannesburg,Gauteng,26/12/2017,organic
ZAC0003547,e133b64d165fb97d,1214,Nelspruit,Mpumalanga,07/12/2017,social
ZAC0003552,dd87ba52c4ee0913,1231,Nelspruit,Mpumalanga,07/12/2017,organic
ZAC0003592,0b74ac28148e7bd8,6002,Port Elizabeth,Eastern Cape,13/12/2017,paid_search
ZAC0003599,5cfd8086cc614d6f,8331,Kimberley,Northern Cape,31/12/2017,paid_search
ZAC0003622,eca81c71072f5140,4034,Durban,KwaZulu-Natal,21/12/2017,social
ZAC0003642,129241108ea262d7,6034,Port Elizabeth,Eastern Cape,24/12/2017,referral
ZAC0003645,a67526e5d1fd1ffc,1854,Soweto,Gauteng,14/12/2017,paid_search
ZAC0003681,59e8aa2aede976e6,195,Centurion,Gauteng,18/12/2017,referral
ZAC0003693,9bc9ec312ca065a9,746,Polokwane,Limpopo,24/12/2017,email
ZAC0003726,f3a9bed78129b953,7656,Stellenbosch,Western Cape,20/12/2017,referral
ZAC0003749,139e918519c80ce3,6043,Port Elizabeth,Eastern Cape,07/12/2017,referral
ZAC0003763,0c0678fee3dec45f,9337,Bloemfontein,Free State,12/12/2017,organic
ZAC0003766,a826724e88be6eab,57,Pretoria,Gauteng,29/12/2017,organic
ZAC0003776,1442f4e7650242c3,5229,East London,Eastern Cape,12/12/2017,social
ZAC0003816,e5485295c2638901,3222,Pietermaritzburg,KwaZulu-Natal,05/12/2017,referral
ZAC0003827,a33c9e8fef0ce228,173,Centurion,Gauteng,23/12/2017,email
ZAC0003837,86c3db9920fbec5b,317,Rustenburg,North West,24/12/2017,organic
ZAC0003839,c38d52787663086c,6024,Port Elizabeth,Eastern Cape,18/12/2017,paid_search
ZAC0003863,8c7c8e6a6d167218,3242,Pietermaritzburg,KwaZulu-Natal,08/12/2017,affiliate
ZAC0003874,4c5f83cbc7a94a65,2010,Johannesburg,Gauteng,13/12/2017,email
ZAC0003897,22779297e436cf46,23,Pretoria,Gauteng,17/12/2017,referral
ZAC0003902,eb12eb1823a9f5e9,1836,Soweto,Gauteng,01/12/2017,email
ZAC0003914,b001a09214088d33,4006,Durban,KwaZulu-Natal,09/12/2017,paid_search
ZAC0003916,c795fa9db482b714,14,Pretoria,Gauteng,22/12/2017,social
ZAC0003924,6f1ca41b824fff20,8008,Cape Town,Western Cape,31/12/2017,email
ZAC0003930,695f17dff28f7ba6,5222,East London,Eastern Cape,28/12/2017,referral
ZAC0003938,a806d89cbadeeda1,4048,Durban,KwaZulu-Natal,21/12/2017,organic
ZAC0003958,9dfa57de6aca69e7,17,Pretoria,Gauteng,20/12/2017,paid_search
ZAC0003965,8ca7035262820348,354,Rustenburg,North West,25/12/2017,social
ZAC0003972,de28e4c4eae08045,8305,Kimberley,Northern Cape,01/12/2017,organic
ZAC0003998,3bbc4544abc782ce,158,Centurion,Gauteng,18/12/2017,organic
ZAC0004007,e60674e3370936fb,7602,Stellenbosch,Western Cape,19/12/2017,referral
ZAC0004014,981cbe7a4c2f4954,758,Polokwane,Limpopo,30/12/2017,paid_search
ZAC0004047,67f55abd72dc21cf,2059,Johannesburg,Gauteng,22/12/2017,affiliate
ZAC0004049,9d9dcc5084f88036,746,Polokwane,Limpopo,21/12/2017,affiliate
ZAC0004053,aa3ab881ead1cb37,31,Pretoria,Gauteng,28/12/2017,organic
ZAC0004063,fd080ed3fc145cbc,701,Polokwane,Limpopo,07/12/2017,organic
ZAC0004067,28e91ba44534aa4d,9313,Bloemfontein,Free State,03/12/2017,referral
ZAC0004068,4e02cb8e74d4ff82,3248,Pietermaritzburg,KwaZulu-Natal,12/12/2017,organic
ZAC0004105,7b57fd458299baca,6056,Port Elizabeth,Eastern Cape,21/12/2017,organic
ZAC0004107,62f432a88bc17223,1220,Nelspruit,Mpumalanga,10/12/2017,organic
ZAC0004121,631b826a19f6bfe8,2246,Sandton,Gauteng,27/12/2017,organic
ZAC0004152,a9c8ba4e4da4e694,15,Pretoria,Gauteng,01/12/2017,paid_search
ZAC0004167,9145932088ac7b7f,8054,Cape Town,Western Cape,06/12/2017,referral
ZAC0004178,8fa7fa6bb425bc90,8329,Kimberley,Northern Cape,10/12/2017,email
ZAC0004179,f31d703d47b68238,45,Pretoria,Gauteng,11/12/2017,social
ZAC0004184,d8c57d9532a3d3ab,3215,Pietermaritzburg,KwaZulu-Natal,02/12/2017,organic
ZAC0004222,bdaab1cb97356e1d,4030,Durban,KwaZulu-Natal,23/12/2017,email
ZAC0004250,5df2d7818b41c642,55,Pretoria,Gauteng,13/12/2017,paid_search
ZAC0004251,15d33ceedc35f74c,5238,East London,Eastern Cape,25/12/2017,referral
ZAC0004265,39a1ed5932b55feb,344,Rustenburg,North West,10/12/2017,organic
ZAC0004284,ff5dac9ea30a9f9e,5207,East London,Eastern Cape,13/12/2017,social
ZAC0004301,a9e75a636e201941,7622,Stellenbosch,Western Cape,13/12/2017,social
ZAC0004330,d1e234a6dd57e0e5,1856,Soweto,Gauteng,28/12/2017,organic
ZAC0004345,4cca41b6d3c6babe,192,Centurion,Gauteng,24/12/2017,email
ZAC0004396,768345c63526dc2a,10,Pretoria,Gauteng,25/12/2017,paid_search
ZAC0004397,421552423745318c,8355,Kimberley,Northern Cape,25/12/2017,organic
ZAC0004402,977bdd4b4c62b9bd,159,Centurion,Gauteng,30/12/2017,referral
ZAC0004429,8d788a475040ca20,1823,Soweto,Gauteng,04/12/2017,paid_search
ZAC0004471,9a0f68dd15787d73,5220,East London,Eastern Cape,25/12/2017,social
ZAC0004474,f814e004f98e0f13,205,Centurion,Gauteng,31/12/2017,referral
ZAC0004567,c28b9a7f802c817a,157,Centurion,Gauteng,24/12/2017,affiliate
ZAC0004605,94d63f575f6cc2b9,48,Pretoria,Gauteng,08/12/2017,organic
ZAC0004615,3ccc6fea6cb235d7,8,Pretoria,Gauteng,08/12/2017,organic
ZAC0004643,b3497a6c7c3436f1,1810,Soweto,Gauteng,20/12/2017,paid_search
ZAC0004657,ab32d53a11d6fb5a,190,Centurion,Gauteng,19/12/2017,organic
ZAC0004668,7f2742fe4d21a258,8301,Kimberley,Northern Cape,30/12/2017,paid_search
ZAC0004674,757ef5e08217b111,304,Rustenburg,North West,10/12/2017,paid_search
ZAC0004678,93b0b2f870895bfa,6036,Port Elizabeth,Eastern Cape,09/12/2017,organic
ZAC0004698,266f28877897b1f2,6026,Port Elizabeth,Eastern Cape,02/12/2017,social
ZAC0004703,f94899f20a9d0215,4005,Durban,KwaZulu-Natal,22/12/2017,social
ZAC0004758,9e8fb0d3df394724,6019,Port Elizabeth,Eastern Cape,27/12/2017,paid_search
ZAC0004790,87a1f554294a585d,1245,Nelspruit,Mpumalanga,18/12/2017,paid_search
ZAC0004815,088b94aac0030c06,9328,Bloemfontein,Free State,07/12/2017,paid_search
ZAC0004833,50781d46d641d59c,7602,Stellenbosch,Western Cape,19/12/2017,affiliate
ZAC0004841,301e12cd74999ebe,6033,Port Elizabeth,Eastern Cape,07/12/2017,affiliate
ZAC0004854,fa888a0fe3f8136f,4030,Durban,KwaZulu-Natal,03/12/2017,organic
ZAC0004899,6bc7020d71fa4534,1210,Nelspruit,Mpumalanga,01/12/2017,email
ZAC0004900,afb8f3a7e92130ad,3222,Pietermaritzburg,KwaZulu-Natal,05/12/2017,paid_search
ZAC0004909,4e9953ce583f1e46,3206,Pietermaritzburg,KwaZulu-Natal,31/12/2017,paid_search
ZAC0004914,52ebe95f1630fff8,8337,Kimberley,Northern Cape,21/12/2017,referral
ZAC0004961,d1a0ec704607d863,159,Centurion,Gauteng,08/12/2017,paid_search
ZAC0004971,699f1597c5778663,8010,Cape Town,Western Cape,13/12/2017,email
ZAC0004973,6cf476418822f417,1812,Soweto,Gauteng,16/12/2017,organic
ZAC0004978,79afb8b12c5c4cce,42,Pretoria,Gauteng,28/12/2017,email
ZAC0004980,b9adba204359b64f,2225,Sandton,Gauteng,19/12/2017,organic
ZAC0004997,407934d08904e92c,8024,Cape Town,Western Cape,02/12/2017,organic
ZAC0004998,59e44d19ed105121,9303,Bloemfontein,Free State,13/12/2017,paid_search
ZAC0005040,4127246a6340abe9,703,Polokwane,Limpopo,13/12/2017,email
ZAC0005058,f4b61a9d7badec0e,1827,Soweto,Gauteng,26/12/2017,email
ZAC0005076,2062beae28261003,15,Pretoria,Gauteng,29/12/2017,organic
ZAC0005115,5e73ef79d303857f,8342,Kimberley,Northern Cape,08/12/2017,referral
ZAC0005193,77096149337da198,2005,Johannesburg,Gauteng,29/12/2017,social
ZAC0005207,26ce1823c2398bca,5248,East London,Eastern Cape,19/12/2017,referral
ZAC0005223,3c92127946a95b75,2199,Sandton,Gauteng,07/12/2017,organic
ZAC0005262,2f4b58580a358d44,9345,Bloemfontein,Free State,29/12/2017,email
ZAC0005289,28685f9716a84f87,8048,Cape Town,Western Cape,03/12/2017,paid_search
ZAC0005372,837648fc9cf30fe2,7618,Stellenbosch,Western Cape,10/12/2017,affiliate
ZAC0005402,ee996eff19bd34bf,8003,Cape Town,Western Cape,22/12/2017,referral
ZAC0005433,4c003779fd6ff7ef,6019,Port Elizabeth,Eastern Cape,07/12/2017,referral
ZAC0005448,0f03ead0382e400f,7616,Stellenbosch,Western Cape,09/12/2017,social
ZAC0005509,b76018a2a66e50d3,197,Centurion,Gauteng,31/12/2017,organic
ZAC0005526,06708f316b941a55,5218,East London,Eastern Cape,18/12/2017,organic
ZAC0005531,9aa5b19e91690e60,7605,Stellenbosch,Western Cape,01/12/2017,social
ZAC0005548,4515d6b46d3460d9,307,Rustenburg,North West,16/12/2017,paid_search
ZAC0005561,dc384d8c855824cb,4030,Durban,KwaZulu-Natal,28/12/2017,paid_search
ZAC0005578,414c0991ab4c1953,1844,Soweto,Gauteng,21/12/2017,affiliate
ZAC0005610,720bc9656f9eba72,9312,Bloemfontein,Free State,21/12/2017,paid_search
ZAC0005624,571bb7486f30b26f,4015,Durban,KwaZulu-Natal,12/12/2017,social
ZAC0005660,b2b0d05b66f122f6,4053,Durban,KwaZulu-Natal,07/12/2017,organic
ZAC0005704,1266b63e77e39fbc,714,Polokwane,Limpopo,08/12/2017,paid_search
