buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0000652,083b999f8e4971c5,5211,East London,Eastern Cape,08/02/2018,affiliate
ZAC0000703,f896dd14f611ee01,700,Polokwane,Limpopo,20/02/2018,social
ZAC0000731,ccdb46c12c6a3e30,1811,Soweto,Gauteng,05/02/2018,organic
ZAC0000745,0482a53e667ccc21,6045,Port Elizabeth,Eastern Cape,25/02/2018,organic
ZAC0000750,6a962adca438a634,9355,Bloemfontein,Free State,19/02/2018,organic
ZAC0000771,f49dd7f5eec1704e,8023,Cape Town,Western Cape,04/02/2018,paid_search
ZAC0000793,4dc2ef0bc4d16c9c,9306,Bloemfontein,Free State,07/02/2018,organic
ZAC0000800,b43f575f222d93ea,2000,Johannesburg,Gauteng,02/02/2018,paid_search
ZAC0000804,f101c5021b4219c7,2024,Johannesburg,Gauteng,08/02/2018,social
ZAC0000823,916899fb5ae4ceaf,2001,Johannesburg,Gauteng,18/02/2018,affiliate
ZAC0000831,683f006661ab82ac,2043,Johannesburg,Gauteng,24/02/2018,affiliate
ZAC0000859,a5dd8383d142cc13,753,Polokwane,Limpopo,13/02/2018,paid_search
ZAC0000879,95dd71da09c08d52,3217,Pietermaritzburg,KwaZulu-Natal,26/02/2018,paid_search
ZAC0000885,7531f64a605ea1d0,1222,Nelspruit,Mpumalanga,07/02/2018,paid_search
ZAC0000904,33cc1b14a03b799e,727,Polokwane,Limpopo,26/02/2018,organic
ZAC0000947,49e6238d24ba8c1e,1237,Nelspruit,Mpumalanga,12/02/2018,referral
ZAC0000977,5da079706e46211b,2230,Sandton,Gauteng,12/02/2018,paid_search
ZAC0000991,cab69e5fe26bd196,3225,Pietermaritzburg,KwaZulu-Natal,08/02/2018,paid_search
ZAC0001004,9add7d5634edbeba,1808,Soweto,Gauteng,27/02/2018,organic
ZAC0001005,6777787a15eb0a92,3226,Pietermaritzburg,KwaZulu-Natal,21/02/2018,affiliate
ZAC0001029,98f3cc79e9a30726,7607,Stellenbosch,Western Cape,09/02/2018,affiliate
ZAC0001046,39bd79ccc45eda3b,2209,Sandton,Gauteng,13/02/2018,email
ZAC0001126,64d128d227d1a7ec,1254,Nelspruit,Mpumalanga,08/02/2018,social
ZAC0001161,7c798860b0d6e216,2031,Johannesburg,Gauteng,09/02/2018,organic
ZAC0001172,7b728dde7b9f576e,734,Polokwane,Limpopo,13/02/2018,affiliate
ZAC0001177,b5ee091b6ff6ecb1,2002,Johannesburg,Gauteng,28/02/2018,paid_search
ZAC0001221,6be7fe8b1a4e241e,3254,Pietermaritzburg,KwaZulu-Natal,10/02/2018,affiliate
ZAC0001239,47fccc7d04a13fd1,9310,Bloemfontein,Free State,02/02/2018,email
ZAC0001240,5e94c688f3b54b6b,6014,Port Elizabeth,Eastern Cape,17/02/2018,email
ZAC0001243,eb8d890d68458dba,738,Polokwane,Limpopo,11/02/2018,social
ZAC0001267,3c153c7c271b3cea,7601,Stellenbosch,Western Cape,19/02/2018,email
ZAC0001276,7355b14b632b42d8,3250,Pietermaritzburg,KwaZulu-Natal,24/02/2018,organic
ZAC0001281,e0fbbdaa28661394,7609,Stellenbosch,Western Cape,19/02/2018,organic
ZAC0001343,c534e6d647e23c80,2214,Sandton,Gauteng,17/02/2018,organic
ZAC0001367,4d6dbda0d82e561b,1808,Soweto,Gauteng,13/02/2018,paid_search
ZAC0001369,14c712b2da1f5279,1829,Soweto,Gauteng,18/02/2018,email
ZAC0001377,d67407d0c2c56e9d,1844,Soweto,Gauteng,28/02/2018,social
ZAC0001383,29d57bdec2f56dae,9305,Bloemfontein,Free State,26/02/2018,email
ZAC0001385,e75148f9bc0a8c63,3,Pretoria,Gauteng,27/02/2018,social
ZAC0001387,eb861be7c636ad9c,6040,Port Elizabeth,Eastern Cape,26/02/2018,organic
ZAC0001397,f9c160163a291410,10,Pretoria,Gauteng,10/02/2018,social
ZAC0001403,36caf01270e88b23,8351,Kimberley,Northern Cape,11/02/2018,email
ZAC0001446,2b52c62ffbfc6737,9323,Bloemfontein,Free State,28/02/2018,paid_search
ZAC0001473,7ffa9a58a4e0a6d4,35,Pretoria,Gauteng,05/02/2018,organic
ZAC0001484,a48c6e8d192db658,5219,East London,Eastern Cape,26/02/2018,paid_search
ZAC0001498,79fb7a5f25c22a81,8303,Kimberley,Northern Cape,22/02/2018,organic
ZAC0001505,804dbc3bbf0588dd,8058,Cape Town,Western Cape,07/02/2018,paid_search
ZAC0001511,dca7cd15adef8c37,2200,Sandton,Gauteng,19/02/2018,organic
ZAC0001516,192fde523423031f,8334,Kimberley,Northern Cape,23/02/2018,referral
ZAC0001525,6679fc980eb3075d,166,Centurion,Gauteng,15/02/2018,paid_search
ZAC0001549,8c6f428012dcab9c,6022,Port Elizabeth,Eastern Cape,27/02/2018,paid_search
ZAC0001555,411c706e325d57c8,723,Polokwane,Limpopo,25/02/2018,email
ZAC0001567,25cddb46b2a55dc2,5227,East London,Eastern Cape,05/02/2018,paid_search
ZAC0001589,3dd55642e35ba785,3244,Pietermaritzburg,KwaZulu-Natal,08/02/2018,email
ZAC0001590,580e9517cc3024ea,8020,Cape Town,Western Cape,10/02/2018,organic
ZAC0001598,8d642cf2990f0cfa,6014,Port Elizabeth,Eastern Cape,27/02/2018,organic
ZAC0001602,ba44502c83b4ed3d,7617,Stellenbosch,Western Cape,09/02/2018,email
ZAC0001619,9487b88eb77c2e7f,2233,Sandton,Gauteng,04/02/2018,organic
ZAC0001622,a1e0127db302e7e5,714,Polokwane,Limpopo,15/02/2018,organic
ZAC0001624,5d5d83a3a3840278,4032,Durban,KwaZulu-Natal,24/02/2018,social
ZAC0001625,3555dbc8eb82a2e4,9352,Bloemfontein,Free State,27/02/2018,organic
ZAC0001651,7c68371a84f4b7de,9336,Bloemfontein,Free State,11/02/2018,paid_search
ZAC0001653,f9017dbe7125874b,55,Pretoria,Gauteng,20/02/2018,social
ZAC0001654,3a1614a2aae61e5b,8024,Cape Town,Western Cape,26/02/2018,organic
ZAC0001664,9779ae749ba017bf,203,Centurion,Gauteng,11/02/2018,email
ZAC0001690,54f4867f2fc381d8,6025,Port Elizabeth,Eastern Cape,01/02/2018,affiliate
ZAC0001737,98be992172c549ca,8006,Cape Town,Western Cape,22/02/2018,organic
ZAC0001771,2821bc255a301d60,3206,Pietermaritzburg,KwaZulu-Natal,06/02/2018,organic
ZAC0001795,fe70b258ddc8fa59,9302,Bloemfontein,Free State,05/02/2018,organic
ZAC0001812,c3f80f01c3c48680,199,Centurion,Gauteng,28/02/2018,referral
ZAC0001816,729bc190dfb73779,1257,Nelspruit,Mpumalanga,07/02/2018,paid_search
ZAC0001818,6c321a7eb748d570,2027,Johannesburg,Gauteng,06/02/2018,email
ZAC0001827,330a74fe396e7ba6,4047,Durban,KwaZulu-Natal,24/02/2018,social
ZAC0001841,dee210c7a57885ea,9308,Bloemfontein,Free State,01/02/2018,social
ZAC0001856,360f2ba2e2e26da4,8042,Cape Town,Western Cape,12/02/2018,paid_search
ZAC0001887,400131139bc2650c,4041,Durban,KwaZulu-Natal,01/02/2018,organic
ZAC0001900,ead40eb7a64582b5,328,Rustenburg,North West,20/02/2018,email
ZAC0001915,9d9b8dbec817a9c7,3207,Pietermaritzburg,KwaZulu-Natal,23/02/2018,referral
ZAC0001923,cdf3c1e79f488b3d,5211,East London,Eastern Cape,17/02/2018,affiliate
ZAC0001937,4ebf5387b7a41731,8339,Kimberley,Northern Cape,26/02/2018,organic
ZAC0001944,56b1f237253ca51a,4014,Durban,KwaZulu-Natal,26/02/2018,referral
ZAC0001962,f4c94733604a7dba,1225,Nelspruit,Mpumalanga,13/02/2018,paid_search
ZAC0001968,e35eead706fcf4dc,4047,Durban,KwaZulu-Natal,01/02/2018,paid_search
ZAC0001970,2d41b10e3b1e5174,2228,Sandton,Gauteng,25/02/2018,affiliate
ZAC0001992,0380b31e41f2e03f,3208,Pietermaritzburg,KwaZulu-Natal,21/02/2018,referral
ZAC0002004,15aa456d86932d55,4028,Durban,KwaZulu-Natal,14/02/2018,paid_search
ZAC0002034,e7ead4530363f6e6,5228,East London,Eastern Cape,03/02/2018,organic
ZAC0002038,2c6710c3f94fc194,7657,Stellenbosch,Western Cape,19/02/2018,email
ZAC0002076,d27910b2beeaccbd,26,Pretoria,Gauteng,03/02/2018,social
ZAC0002090,5232e17ddf9af499,6056,Port Elizabeth,Eastern Cape,25/02/2018,email
ZAC0002102,fd0537e43d62bc34,51,Pretoria,Gauteng,02/02/2018,organic
ZAC0002104,340c491987f42aa3,9340,Bloemfontein,Free State,19/02/2018,organic
ZAC0002131,7824ba3c985e9217,5207,East London,Eastern Cape,08/02/2018,social
ZAC0002164,d82b531bd172eed2,1220,Nelspruit,Mpumalanga,08/02/2018,referral
ZAC0002166,b6c18facc60cadb3,9336,Bloemfontein,Free State,03/02/2018,referral
ZAC0002192,86e3d71776e0518d,9337,Bloemfontein,Free State,05/02/2018,organic
ZAC0002206,6d3fff34b2daf050,7615,Stellenbosch,Western Cape,07/02/2018,email
ZAC0002243,881c8ad52d3acfba,4053,Durban,KwaZulu-Natal,05/02/2018,referral
ZAC0002244,09f2f5dbd7c4a15b,7643,Stellenbosch,Western Cape,14/02/2018,email
ZAC0002246,92c8194557ac7378,4057,Durban,KwaZulu-Natal,26/02/2018,referral
ZAC0002256,d762f5c001c91b7e,1811,Soweto,Gauteng,24/02/2018,email
ZAC0002259,3ef196f22884e464,2028,Johannesburg,Gauteng,11/02/2018,paid_search
ZAC0002326,fc9af1af7f120f56,7630,Stellenbosch,Western Cape,10/02/2018,organic
ZAC0002349,de2fce88e3597703,2216,Sandton,Gauteng,01/02/2018,organic
ZAC0002464,21617b047825c435,9331,Bloemfontein,Free State,06/02/2018,referral
ZAC0002480,3b6a43dd162c542b,7647,Stellenbosch,Western Cape,11/02/2018,referral
ZAC0002481,817c993b91a17534,7619,Stellenbosch,Western Cape,27/02/2018,paid_search
ZAC0002486,5375cfe513a6bd53,6018,Port Elizabeth,Eastern Cape,07/02/2018,organic
ZAC0002491,030b29ba582370b2,2218,Sandton,Gauteng,02/02/2018,paid_search
ZAC0002493,aba1bc2b6d9483d3,359,Rustenburg,North West,08/02/2018,social
ZAC0002508,10f384ad51252619,1807,Soweto,Gauteng,19/02/2018,referral
ZAC0002511,d88cf53b92b644e3,1241,Nelspruit,Mpumalanga,03/02/2018,organic
ZAC0002533,8609b18e565a5bc4,5217,East London,Eastern Cape,17/02/2018,organic
ZAC0002545,0f2d779606cb862b,2032,Johannesburg,Gauteng,01/02/2018,social
ZAC0002572,cda76b64267ab284,3230,Pietermaritzburg,KwaZulu-Natal,10/02/2018,referral
ZAC0002576,99dde7dcd568d9c4,8048,Cape Town,Western Cape,13/02/2018,paid_search
ZAC0002582,0ca89ea984a57d88,323,Rustenburg,North West,15/02/2018,paid_search
ZAC0002604,fbcdc3849602000c,305,Rustenburg,North West,02/02/2018,paid_search
ZAC0002651,89ba2e0f483adb48,9305,Bloemfontein,Free State,08/02/2018,paid_search
ZAC0002654,e03a02ed93104150,741,Polokwane,Limpopo,24/02/2018,organic
ZAC0002808,71b9cddf4b6a1109,2198,Sandton,Gauteng,07/02/2018,social
ZAC0002825,ae9e4aa6c8190d09,7655,Stellenbosch,Western Cape,13/02/2018,referral
ZAC0002828,fc437cd03df53bad,195,Centurion,Gauteng,18/02/2018,paid_search
ZAC0002840,cb4f6070f2049b04,3254,Pietermaritzburg,KwaZulu-Natal,13/02/2018,affiliate
ZAC0002858,c88b087c15f5191c,2031,Johannesburg,Gauteng,11/02/2018,referral
ZAC0002859,2acaf21b35a97208,1249,Nelspruit,Mpumalanga,04/02/2018,referral
ZAC0002948,e9a3c9a1fc10799b,720,Polokwane,Limpopo,12/02/2018,email
ZAC0002951,16a72f444ddf7e2a,6045,Port Elizabeth,Eastern Cape,08/02/2018,email
ZAC0002974,ad62a96679739435,8018,Cape Town,Western Cape,28/02/2018,social
ZAC0002983,5605d25901e64014,2014,Johannesburg,Gauteng,28/02/2018,organic
ZAC0002991,ec280a741c5d2417,8302,Kimberley,Northern Cape,17/02/2018,social
ZAC0003008,0f9441c93e3de404,191,Centurion,Gauteng,08/02/2018,organic
ZAC0003022,2da408b296f7eebe,3214,Pietermaritzburg,KwaZulu-Natal,27/02/2018,organic
ZAC0003032,854d89325519e3b9,9,Pretoria,Gauteng,12/02/2018,email
ZAC0003040,97598e0709d182bb,2008,Johannesburg,Gauteng,06/02/2018,email
ZAC0003058,db1c596d611986cb,9341,Bloemfontein,Free State,04/02/2018,social
ZAC0003059,10d18f94c9a4c3fe,300,Rustenburg,North West,12/02/2018,organic
ZAC0003076,ffa18e5fa178760e,3213,Pietermaritzburg,KwaZulu-Natal,05/02/2018,paid_search
ZAC0003087,2d11ae283c8392c6,178,Centurion,Gauteng,09/02/2018,referral
ZAC0003102,d36045aa4a3deb42,8033,Cape Town,Western Cape,09/02/2018,social
ZAC0003137,00e35c7d15e07799,8059,Cape Town,Western Cape,05/02/2018,organic
ZAC0003179,0ffcef4544bf61c5,180,Centurion,Gauteng,17/02/2018,paid_search
ZAC0003182,bd1a0a77ac73692b,2041,Johannesburg,Gauteng,14/02/2018,paid_search
ZAC0003201,24a099e18d71d9b8,8046,Cape Town,Western Cape,21/02/2018,social
ZAC0003202,6dd0dc48fac86399,8359,Kimberley,Northern Cape,25/02/2018,referral
ZAC0003204,b80e3be7395506d4,4023,Durban,KwaZulu-Natal,14/02/2018,organic
ZAC0003211,7ce574e5bfd5bfbb,7626,Stellenbosch,Western Cape,03/02/2018,paid_search
ZAC0003215,70c568c5918e2cc9,5208,East London,Eastern Cape,09/02/2018,organic
ZAC0003223,0a8b801e02218100,173,Centurion,Gauteng,22/02/2018,email
ZAC0003232,b7a3fc4230e84a2d,3234,Pietermaritzburg,KwaZulu-Natal,26/02/2018,referral
ZAC0003236,d50c9f72e754a913,2000,Johannesburg,Gauteng,28/02/2018,social
ZAC0003254,458d4dc60fc2200a,6047,Port Elizabeth,Eastern Cape,25/02/2018,paid_search
ZAC0003264,c3a99e7885f7db05,6037,Port Elizabeth,Eastern Cape,02/02/2018,email
ZAC0003292,4d902405fd08c58e,1806,Soweto,Gauteng,13/02/2018,organic
ZAC0003300,6f85d49f28705c49,8329,Kimberley,Northern Cape,14/02/2018,paid_search
ZAC0003317,d1a15ba71291fde7,334,Rustenburg,North West,28/02/2018,paid_search
ZAC0003329,7f3996bbaee98bfc,6050,Port Elizabeth,Eastern Cape,02/02/2018,affiliate
ZAC0003337,6ef673bb4af905ce,1212,Nelspruit,Mpumalanga,19/02/2018,social
ZAC0003387,9862e34205b4a19f,7635,Stellenbosch,Western Cape,04/02/2018,social
ZAC0003390,9c651c5f01f25695,343,Rustenburg,North West,25/02/2018,affiliate
ZAC0003396,2b2ccc39fd577701,8329,Kimberley,Northern Cape,28/02/2018,social
ZAC0003418,f8331fbc3a687fb6,8006,Cape Town,Western Cape,27/02/2018,paid_search
ZAC0003483,140c79dddeaab942,344,Rustenburg,North West,10/02/2018,organic
ZAC0003485,635285aba704e858,5205,East London,Eastern Cape,08/02/2018,email
ZAC0003512,31e8ffab00e991e9,358,Rustenburg,North West,18/02/2018,email
ZAC0003518,3ef139f791b17c00,7613,Stellenbosch,Western Cape,04/02/2018,organic
ZAC0003569,a2fdc7a7ee2b95b8,205,Centurion,Gauteng,17/02/2018,organic
ZAC0003570,2db29febe15cffc4,351,Rustenburg,North West,18/02/2018,paid_search
ZAC0003617,0d6c56e7952c1f53,1846,Soweto,Gauteng,12/02/2018,organic
ZAC0003634,6dd8f9bdec58ec1e,1226,Nelspruit,Mpumalanga,02/02/2018,social
ZAC0003640,4888f96cbaff8cd5,8336,Kimberley,Northern Cape,13/02/2018,social
ZAC0003672,937bf6d48a0f97c9,8343,Kimberley,Northern Cape,23/02/2018,email
ZAC0003682,310a30f598504ead,9311,Bloemfontein,Free State,19/02/2018,social
ZAC0003683,89096b5f9294eb25,5229,East London,Eastern Cape,23/02/2018,organic
ZAC0003702,489c1d67e0a073d6,7642,Stellenbosch,Western Cape,17/02/2018,organic
ZAC0003721,f4ec60fd8036c1dd,2223,Sandton,Gauteng,23/02/2018,email
ZAC0003732,d3c4adce01e58da4,4040,Durban,KwaZulu-Natal,23/02/2018,referral
ZAC0003739,2df0a79cfbbb089f,1807,Soweto,Gauteng,02/02/2018,paid_search
ZAC0003744,cd40ead7a77d00d6,3246,Pietermaritzburg,KwaZulu-Natal,05/02/2018,paid_search
ZAC0003751,18ab3915ed3d050f,179,Centurion,Gauteng,08/02/2018,referral
ZAC0003770,35cd4513cf096543,48,Pretoria,Gauteng,12/02/2018,social
ZAC0003794,651ec4ec7009c1d4,3222,Pietermaritzburg,KwaZulu-Natal,28/02/2018,paid_search
ZAC0003821,2db555b9d25b6ecd,184,Centurion,Gauteng,08/02/2018,paid_search
ZAC0003845,a4240bd387e26548,8326,Kimberley,Northern Cape,21/02/2018,organic
ZAC0003901,91787e2cae7e3ce8,4012,Durban,KwaZulu-Natal,28/02/2018,referral
ZAC0003929,5dd90721c7cc2103,1860,Soweto,Gauteng,21/02/2018,email
ZAC0003940,a9c116ada597d936,9356,Bloemfontein,Free State,10/02/2018,organic
ZAC0004006,95816c4840c8d264,8324,Kimberley,Northern Cape,18/02/2018,referral
ZAC0004021,5e952260dc5ea77d,6057,Port Elizabeth,Eastern Cape,10/02/2018,paid_search
ZAC0004034,bdeb0165e048d6b4,5250,East London,Eastern Cape,21/02/2018,social
ZAC0004036,66c53c2bf046ef58,1224,Nelspruit,Mpumalanga,05/02/2018,organic
ZAC0004060,205061ba8d8fa9e7,2198,Sandton,Gauteng,08/02/2018,email
ZAC0004077,ed227243d092640e,7613,Stellenbosch,Western Cape,23/02/2018,paid_search
ZAC0004118,61fb6db9afcc5f14,703,Polokwane,Limpopo,22/02/2018,organic
ZAC0004144,314310e676a63816,2207,Sandton,Gauteng,15/02/2018,organic
ZAC0004159,a168e4d03870c167,5250,East London,Eastern Cape,14/02/2018,affiliate
ZAC0004182,936518af73e7a99d,2236,Sandton,Gauteng,20/02/2018,paid_search
ZAC0004190,6ec361564682af3e,303,Rustenburg,North West,27/02/2018,email
ZAC0004204,a18f5a4cfcab491d,3239,Pietermaritzburg,KwaZulu-Natal,17/02/2018,referral
ZAC0004211,93e2b90c5a59453b,312,Rustenburg,North West,19/02/2018,paid_search
ZAC0004226,aa1f7a0101aef370,179,Centurion,Gauteng,01/02/2018,organic
ZAC0004227,245191f35f1ad5d8,318,Rustenburg,North West,05/02/2018,referral
ZAC0004244,5d02c82bb7341933,308,Rustenburg,North West,20/02/2018,organic
ZAC0004266,00ed6b5355e3f3b1,1215,Nelspruit,Mpumalanga,02/02/2018,social
ZAC0004268,408cf20b9df90879,7608,Stellenbosch,Western Cape,13/02/2018,social
ZAC0004276,e2bf2a729eb4553d,5207,East London,Eastern Cape,05/02/2018,organic
ZAC0004280,3e7201a056f4bda1,5239,East London,Eastern Cape,16/02/2018,referral
ZAC0004295,86d7315fdb7c6f8f,5,Pretoria,Gauteng,16/02/2018,social
ZAC0004297,09a1ae55d2c11174,7651,Stellenbosch,Western Cape,25/02/2018,organic
ZAC0004306,c68be1c78e3c63d2,6011,Port Elizabeth,Eastern Cape,25/02/2018,social
ZAC0004313,e607f429cad803fe,307,Rustenburg,North West,20/02/2018,email
ZAC0004339,963e9c9b4f2a5b51,7602,Stellenbosch,Western Cape,25/02/2018,paid_search
ZAC0004365,2426564e4b799dcf,7645,Stellenbosch,Western Cape,01/02/2018,paid_search
ZAC0004367,22f94bb9747b27e8,1861,Soweto,Gauteng,12/02/2018,paid_search
ZAC0004368,8dcb49384d930399,1836,Soweto,Gauteng,21/02/2018,referral
ZAC0004378,4d20ecdd321d8007,190,Centurion,Gauteng,01/02/2018,organic
ZAC0004381,258e66790a2029eb,4003,Durban,KwaZulu-Natal,24/02/2018,paid_search
ZAC0004387,ce416c768b1d1645,9313,Bloemfontein,Free State,18/02/2018,paid_search
ZAC0004388,e3b6dba7f77bea0d,323,Rustenburg,North West,27/02/2018,email
ZAC0004393,1cea2df5e06f8793,5210,East London,Eastern Cape,23/02/2018,referral
ZAC0004408,1533f70a7e1b1aba,1214,Nelspruit,Mpumalanga,22/02/2018,affiliate
ZAC0004410,da0a1fb59232234e,1208,Nelspruit,Mpumalanga,28/02/2018,email
ZAC0004441,ff3414d662b9d632,7638,Stellenbosch,Western Cape,10/02/2018,referral
ZAC0004455,7e885f19f9f6bc2d,2242,Sandton,Gauteng,13/02/2018,social
ZAC0004483,e6ccf7ff5580227c,2209,Sandton,Gauteng,12/02/2018,organic
ZAC0004570,f163189f530b6aec,2199,Sandton,Gauteng,12/02/2018,paid_search
ZAC0004581,0ccbaa4b3c209f77,183,Centurion,Gauteng,02/02/2018,paid_search
ZAC0004597,7c041b6e27bdba39,3234,Pietermaritzburg,KwaZulu-Natal,05/02/2018,affiliate
ZAC0004634,2d61f487e5c783dc,1813,Soweto,Gauteng,08/02/2018,affiliate
ZAC0004653,530688faaf9a2bdb,2038,Johannesburg,Gauteng,16/02/2018,social
ZAC0004654,df12076fcf187e43,7627,Stellenbosch,Western Cape,22/02/2018,organic
ZAC0004681,6413b434d2faa78c,7608,Stellenbosch,Western Cape,25/02/2018,organic
ZAC0004700,9a8c93c87e8fd0fc,48,Pretoria,Gauteng,05/02/2018,email
ZAC0004708,b5c1881abb111f90,4048,Durban,KwaZulu-Natal,08/02/2018,email
ZAC0004768,682eec91e335b03a,8311,Kimberley,Northern Cape,28/02/2018,affiliate
ZAC0004781,f7893c39e6557303,194,Centurion,Gauteng,18/02/2018,organic
ZAC0004791,f17ede8093e7259c,8038,Cape Town,Western Cape,12/02/2018,organic
ZAC0004805,a99d8e042f8fd1d0,2011,Johannesburg,Gauteng,13/02/2018,email
ZAC0004850,8806a8084732472d,3252,Pietermaritzburg,KwaZulu-Natal,27/02/2018,referral
ZAC0004868,373b3c33ebcc63ab,4030,Durban,KwaZulu-Natal,27/02/2018,paid_search
ZAC0004870,2125e9d3b9a43ee8,7606,Stellenbosch,Western Cape,08/02/2018,referral
ZAC0004889,37975eccc2aff484,1839,Soweto,Gauteng,26/02/2018,organic
ZAC0004898,7778cb074360a3d5,14,Pretoria,Gauteng,17/02/2018,paid_search
ZAC0004926,b3dfcfc79195f037,6050,Port Elizabeth,Eastern Cape,17/02/2018,paid_search
ZAC0004974,cef29fc1feab13b1,2219,Sandton,Gauteng,11/02/2018,organic
ZAC0004982,629fd9e0cddc6421,1234,Nelspruit,Mpumalanga,04/02/2018,paid_search
ZAC0004987,1d05ce71b6c32cfd,12,Pretoria,Gauteng,13/02/2018,organic
ZAC0004991,cf54269da97974f0,2242,Sandton,Gauteng,08/02/2018,organic
ZAC0005059,fe35e9440de8e6ca,41,Pretoria,Gauteng,08/02/2018,referral
ZAC0005074,b857ab214abc1271,8358,Kimberley,Northern Cape,23/02/2018,email
ZAC0005086,00c47639f3706f4b,8325,Kimberley,Northern Cape,10/02/2018,paid_search
ZAC0005091,1d8b26dd964311f8,8354,Kimberley,Northern Cape,24/02/2018,paid_search
ZAC0005094,4534c369669b208a,311,Rustenburg,North West,05/02/2018,social
ZAC0005104,78664dd0aed81136,5247,East London,Eastern Cape,19/02/2018,paid_search
ZAC0005105,c28f848112895355,7648,Stellenbosch,Western Cape,15/02/2018,social
ZAC0005110,9705a299382d6a6d,2207,Sandton,Gauteng,13/02/2018,organic
ZAC0005122,0d50f48a5566461d,7616,Stellenbosch,Western Cape,03/02/2018,organic
ZAC0005127,e5a75c87251d3ad8,2019,Johannesburg,Gauteng,11/02/2018,organic
ZAC0005140,6d939f411797416a,727,Polokwane,Limpopo,19/02/2018,organic
