buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0000760,7da31de4ddc6015b,3204,Pietermaritzburg,KwaZulu-Natal,28/10/2018,email
ZAC0000777,ecf254b0f573ad9c,8050,Cape Town,Western Cape,03/10/2018,referral
ZAC0000781,2c48b46f25867e18,301,Rustenburg,North West,23/10/2018,email
ZAC0000785,519f099a59fa9295,8048,Cape Town,Western Cape,22/10/2018,affiliate
ZAC0000832,06f194f81402bca8,3231,Pietermaritzburg,KwaZulu-Natal,08/10/2018,organic
ZAC0000836,29f907209e5b2575,8324,Kimberley,Northern Cape,01/10/2018,paid_search
ZAC0000837,e9bf65b8448a8c48,209,Centurion,Gauteng,30/10/2018,referral
ZAC0000839,22f02ddddfc983ed,8016,Cape Town,Western Cape,09/10/2018,social
ZAC0000842,652f166add615732,1853,Soweto,Gauteng,05/10/2018,paid_search
ZAC0000844,0a59e6abf5232ddb,1830,Soweto,Gauteng,04/10/2018,social
ZAC0000855,f6b37ed6f30b09d4,4021,Durban,KwaZulu-Natal,26/10/2018,social
ZAC0000869,d27d9dba6d6f90a3,358,Rustenburg,North West,15/10/2018,organic
ZAC0000883,0d37d231b23456cc,741,Polokwane,Limpopo,02/10/2018,referral
ZAC0000901,0248fcf6d04fe789,301,Rustenburg,North West,05/10/2018,social
ZAC0000902,1731612a0495c318,8333,Kimberley,Northern Cape,22/10/2018,paid_search
ZAC0000932,da5092c26d9132eb,344,Rustenburg,North West,20/10/2018,organic
ZAC0000938,c51592b616285c5c,751,Polokwane,Limpopo,12/10/2018,social
ZAC0000942,9edb4b6c9333121d,1844,Soweto,Gauteng,09/10/2018,email
ZAC0000961,8dcd57b2e81803c4,158,Centurion,Gauteng,07/10/2018,email
ZAC0000980,74a1222304831534,213,Centurion,Gauteng,16/10/2018,social
ZAC0000983,9e6aa498724dffd4,7659,Stellenbosch,Western Cape,19/10/2018,referral
ZAC0001013,296333e0e2c367a4,208,Centurion,Gauteng,04/10/2018,paid_search
ZAC0001016,da5316802d149b82,7649,Stellenbosch,Western Cape,30/10/2018,paid_search
ZAC0001018,b4018a95aeb6933f,1203,Nelspruit,Mpumalanga,26/10/2018,social
ZAC0001021,2e49c205a70c2b8c,719,Polokwane,Limpopo,14/10/2018,email
ZAC0001032,5bf8e99d1555fffb,730,Polokwane,Limpopo,05/10/2018,referral
ZAC0001047,a16178bde70c38d8,708,Polokwane,Limpopo,25/10/2018,paid_search
ZAC0001050,26acc0091136443f,6011,Port Elizabeth,Eastern Cape,06/10/2018,paid_search
ZAC0001074,cd55b2b16fbbc083,6011,Port Elizabeth,Eastern Cape,22/10/2018,social
ZAC0001077,118afbea3d0322dc,2226,Sandton,Gauteng,21/10/2018,referral
ZAC0001081,8e9fa0a3f6742dba,704,Polokwane,Limpopo,19/10/2018,organic
ZAC0001100,f66349a9da26ca31,2028,Johannesburg,Gauteng,21/10/2018,paid_search
ZAC0001101,21483053ac8d47b3,6009,Port Elizabeth,Eastern Cape,26/10/2018,social
ZAC0001111,1bc2e8ccfb5c7975,7649,Stellenbosch,Western Cape,01/10/2018,organic
ZAC0001116,93fa6e8f1167d8ff,5214,East London,Eastern Cape,11/10/2018,paid_search
ZAC0001119,2b77fc110f5c5fb2,1234,Nelspruit,Mpumalanga,06/10/2018,organic
ZAC0001122,0a067052879136fd,6039,Port Elizabeth,Eastern Cape,07/10/2018,referral
ZAC0001205,5295a705d27daaf9,3253,Pietermaritzburg,KwaZulu-Natal,17/10/2018,email
ZAC0001213,5fc5e6cfc009108f,4059,Durban,KwaZulu-Natal,07/10/2018,organic
ZAC0001232,dd90e23afde5c018,5234,East London,Eastern Cape,30/10/2018,organic
ZAC0001237,63ff607c7d5756e1,9341,Bloemfontein,Free State,12/10/2018,organic
ZAC0001261,e126a3b72c60f90b,3229,Pietermaritzburg,KwaZulu-Natal,03/10/2018,social
ZAC0001279,2226eb6988d6043a,7643,Stellenbosch,Western Cape,09/10/2018,referral
ZAC0001285,dd50be6e4f4f4340,9353,Bloemfontein,Free State,17/10/2018,social
ZAC0001301,e0a076ad8d28e7e4,3237,Pietermaritzburg,KwaZulu-Natal,10/10/2018,referral
ZAC0001316,bd66eed1e20ccaba,342,Rustenburg,North West,07/10/2018,affiliate
ZAC0001331,9ce2079536d4f318,325,Rustenburg,North West,06/10/2018,affiliate
ZAC0001333,c401678a6b8d1da0,9337,Bloemfontein,Free State,09/10/2018,organic
ZAC0001391,19a8e148e0758d9b,8028,Cape Town,Western Cape,19/10/2018,social
ZAC0001394,3c83318ee6107a36,2055,Johannesburg,Gauteng,29/10/2018,paid_search
ZAC0001395,71e2547411eee3bc,5232,East London,Eastern Cape,15/10/2018,organic
ZAC0001396,5344be0a51dc9c59,2035,Johannesburg,Gauteng,20/10/2018,email
ZAC0001402,0c8b2f588d1501de,3206,Pietermaritzburg,KwaZulu-Natal,18/10/2018,social
ZAC0001427,097f1b283284b2a8,5236,East London,Eastern Cape,08/10/2018,paid_search
ZAC0001432,00136714a2136e5b,177,Centurion,Gauteng,06/10/2018,social
ZAC0001439,d933e2f99947124a,1823,Soweto,Gauteng,12/10/2018,organic
ZAC0001451,2617c91df63636bd,1858,Soweto,Gauteng,09/10/2018,organic
ZAC0001461,2433ed0ae1af3351,1832,Soweto,Gauteng,05/10/2018,organic
ZAC0001503,38aafa4ee263e86a,8338,Kimberley,Northern Cape,28/10/2018,organic
ZAC0001510,7482a408e9d41110,7619,Stellenbosch,Western Cape,10/10/2018,affiliate
ZAC0001562,de9fabe25beb1ef8,1838,Soweto,Gauteng,22/10/2018,referral
ZAC0001566,269c099c10fe4672,8322,Kimberley,Northern Cape,03/10/2018,organic
ZAC0001576,de259dafdad43248,46,Pretoria,Gauteng,10/10/2018,paid_search
ZAC0001582,451b2625ff7566b1,2206,Sandton,Gauteng,23/10/2018,organic
ZAC0001592,9e93398ee3645022,1228,Nelspruit,Mpumalanga,21/10/2018,organic
ZAC0001608,6640000f17de2fb8,4028,Durban,KwaZulu-Natal,24/10/2018,organic
ZAC0001628,4e86afdf8aa26b7f,7605,Stellenbosch,Western Cape,26/10/2018,social
ZAC0001694,d8931f30b72bce27,3249,Pietermaritzburg,KwaZulu-Natal,25/10/2018,social
ZAC0001712,c6beb9e8f078ae33,4049,Durban,KwaZulu-Natal,22/10/2018,paid_search
ZAC0001714,4c95baeabca74c2a,13,Pretoria,Gauteng,12/10/2018,email
ZAC0001764,7d624a2dac08446c,20,Pretoria,Gauteng,30/10/2018,organic
ZAC0001770,5a9acb1c18a3020d,703,Polokwane,Limpopo,04/10/2018,organic
ZAC0001797,050bee30ce55e9e6,9307,Bloemfontein,Free State,15/10/2018,organic
ZAC0001806,40527fff60d38a9c,4014,Durban,KwaZulu-Natal,26/10/2018,paid_search
ZAC0001823,a257c0d8b667ed00,5240,East London,Eastern Cape,19/10/2018,social
ZAC0001824,3e4e73c2d09b23f6,161,Centurion,Gauteng,08/10/2018,organic
ZAC0001825,b784f065ec839b5c,7624,Stellenbosch,Western Cape,25/10/2018,affiliate
ZAC0001835,5ec33322e0ee797d,5242,East London,Eastern Cape,04/10/2018,organic
ZAC0001847,203a7459db4530a0,6041,Port Elizabeth,Eastern Cape,07/10/2018,organic
ZAC0001855,44bdc1588a6d8f1a,6004,Port Elizabeth,Eastern Cape,05/10/2018,paid_search
ZAC0001879,12175d3d9fdd8c5f,1220,Nelspruit,Mpumalanga,18/10/2018,organic
ZAC0001891,59ac0f1aa1b522f0,2249,Sandton,Gauteng,07/10/2018,paid_search
ZAC0001917,3eb101e7acff8fd1,5216,East London,Eastern Cape,18/10/2018,organic
ZAC0001999,1f3f8b0a874e42c0,11,Pretoria,Gauteng,05/10/2018,organic
ZAC0002002,3abb7f3b360c5529,5232,East London,Eastern Cape,01/10/2018,email
ZAC0002062,9b95417a5563dec1,181,Centurion,Gauteng,20/10/2018,paid_search
ZAC0002083,16f94e2cde9eca03,3229,Pietermaritzburg,KwaZulu-Natal,01/10/2018,paid_search
ZAC0002100,dba930f3fc849f52,2021,Johannesburg,Gauteng,23/10/2018,email
ZAC0002120,eb753b500110bb26,2048,Johannesburg,Gauteng,14/10/2018,email
ZAC0002173,cf75e5d4ffc0f3f1,8054,Cape Town,Western Cape,06/10/2018,affiliate
ZAC0002182,9b87238bdbba4445,8338,Kimberley,Northern Cape,10/10/2018,organic
ZAC0002188,5839f32f1adc75ab,160,Centurion,Gauteng,19/10/2018,social
ZAC0002196,e6730b23c0574d06,742,Polokwane,Limpopo,19/10/2018,organic
ZAC0002234,eb3b33ba4865ac38,176,Centurion,Gauteng,12/10/2018,organic
ZAC0002242,1495587367b74721,5219,East London,Eastern Cape,21/10/2018,referral
ZAC0002245,8e040634d134e0ac,7643,Stellenbosch,Western Cape,06/10/2018,email
ZAC0002280,b354c8de07cf3d5a,1222,Nelspruit,Mpumalanga,27/10/2018,social
ZAC0002319,9e4b279f80bff31c,1225,Nelspruit,Mpumalanga,15/10/2018,paid_search
ZAC0002336,a41979f5f6b260ef,1226,Nelspruit,Mpumalanga,21/10/2018,email
ZAC0002383,9faa31f543bfeb7e,201,Centurion,Gauteng,08/10/2018,social
ZAC0002391,9af768705545ffb2,311,Rustenburg,North West,30/10/2018,organic
ZAC0002396,cb1f8892e53b3599,7642,Stellenbosch,Western Cape,13/10/2018,organic
ZAC0002500,2ba8521a2245e26f,3201,Pietermaritzburg,KwaZulu-Natal,02/10/2018,organic
ZAC0002510,4e1804a09bc1f83d,8306,Kimberley,Northern Cape,06/10/2018,organic
ZAC0002522,70097fb09c84e993,8039,Cape Town,Western Cape,12/10/2018,organic
ZAC0002524,fab9afa980ba2f48,1239,Nelspruit,Mpumalanga,28/10/2018,email
ZAC0002536,c42b72bbd7415acc,6031,Port Elizabeth,Eastern Cape,23/10/2018,paid_search
ZAC0002580,84f7a6c1cccc08af,3219,Pietermaritzburg,KwaZulu-Natal,15/10/2018,paid_search
ZAC0002632,dde1fb8499cdda55,4054,Durban,KwaZulu-Natal,28/10/2018,referral
ZAC0002641,46179478633341d6,9334,Bloemfontein,Free State,08/10/2018,referral
ZAC0002670,1122f338eeeb033c,9318,Bloemfontein,Free State,12/10/2018,organic
ZAC0002688,5d19e1c59be153ca,191,Centurion,Gauteng,06/10/2018,organic
ZAC0002708,9b97318f46bf73cf,5249,East London,Eastern Cape,04/10/2018,email
ZAC0002715,178f7f89eb66d0c5,712,Polokwane,Limpopo,06/10/2018,affiliate
ZAC0002718,f89d3b282f10a4ec,1838,Soweto,Gauteng,22/10/2018,social
ZAC0002728,33293579e5add6d5,1843,Soweto,Gauteng,11/10/2018,organic
ZAC0002758,ce46acbddb97d792,7613,Stellenbosch,Western Cape,26/10/2018,social
ZAC0002764,41cb7e537848c7f6,4014,Durban,KwaZulu-Natal,14/10/2018,organic
ZAC0002767,a27c4a53074f8ea8,164,Centurion,Gauteng,03/10/2018,affiliate
ZAC0002778,d6aee47ac807b41f,8331,Kimberley,Northern Cape,29/10/2018,paid_search
ZAC0002786,756c0bbd7a3cea2b,4058,Durban,KwaZulu-Natal,30/10/2018,social
ZAC0002811,65e77f336085b0e6,2216,Sandton,Gauteng,29/10/2018,paid_search
ZAC0002821,b7615964c0f9d389,8345,Kimberley,Northern Cape,09/10/2018,email
ZAC0002823,6f168395173357bb,8005,Cape Town,Western Cape,08/10/2018,email
ZAC0002852,7c35c976acd0eec4,4018,Durban,KwaZulu-Natal,03/10/2018,affiliate
ZAC0002883,f3b056320f92434f,3222,Pietermaritzburg,KwaZulu-Natal,16/10/2018,organic
ZAC0002886,97a84286a55507d4,10,Pretoria,Gauteng,20/10/2018,paid_search
ZAC0002901,20ece3d3bd2b21fa,5256,East London,Eastern Cape,23/10/2018,email
ZAC0002931,3757db0f25183b10,2034,Johannesburg,Gauteng,14/10/2018,organic
ZAC0003042,97d2d20b4ec9eb14,9351,Bloemfontein,Free State,09/10/2018,social
ZAC0003044,d31d31e055d14a2b,6033,Port Elizabeth,Eastern Cape,16/10/2018,paid_search
ZAC0003050,45ecfd82ad0d32d3,2036,Johannesburg,Gauteng,04/10/2018,paid_search
ZAC0003073,3edfe93484a13687,2207,Sandton,Gauteng,12/10/2018,referral
ZAC0003081,0ae365475dd0f4ce,744,Polokwane,Limpopo,30/10/2018,social
ZAC0003084,70c1f04a82b95bb7,1834,Soweto,Gauteng,16/10/2018,referral
ZAC0003089,5e78f93103f6c506,3233,Pietermaritzburg,KwaZulu-Natal,18/10/2018,organic
ZAC0003095,54dfb307cb13d565,173,Centurion,Gauteng,11/10/2018,social
ZAC0003121,04ac571232f27078,6002,Port Elizabeth,Eastern Cape,27/10/2018,paid_search
ZAC0003131,7880f015cceac3f7,4010,Durban,KwaZulu-Natal,07/10/2018,organic
ZAC0003134,541272c4c56e4684,184,Centurion,Gauteng,21/10/2018,email
ZAC0003136,aa362b1c5c14a7a8,1243,Nelspruit,Mpumalanga,12/10/2018,organic
ZAC0003138,23149ac85b244989,7658,Stellenbosch,Western Cape,27/10/2018,organic
ZAC0003142,e14c2769f64d584a,3203,Pietermaritzburg,KwaZulu-Natal,16/10/2018,organic
ZAC0003153,0e15609463c9f78c,2225,Sandton,Gauteng,20/10/2018,paid_search
ZAC0003154,e0043a0294bc92eb,717,Polokwane,Limpopo,12/10/2018,social
ZAC0003159,adb9a8007bfe40c7,333,Rustenburg,North West,30/10/2018,organic
ZAC0003163,1dab3296b419b494,1212,Nelspruit,Mpumalanga,02/10/2018,referral
ZAC0003171,357ff7c3fe6a1356,2017,Johannesburg,Gauteng,04/10/2018,social
ZAC0003173,bd166ea947d36c83,9318,Bloemfontein,Free State,14/10/2018,organic
ZAC0003183,ef4babc1c0e6aed3,355,Rustenburg,North West,06/10/2018,paid_search
ZAC0003196,f1b0b6d7b1f40b38,1214,Nelspruit,Mpumalanga,29/10/2018,email
ZAC0003256,53525877b6db5e0e,6004,Port Elizabeth,Eastern Cape,05/10/2018,social
ZAC0003268,8c731262e26868c8,3246,Pietermaritzburg,KwaZulu-Natal,10/10/2018,paid_search
ZAC0003275,8c8c6c49e5c45076,3231,Pietermaritzburg,KwaZulu-Natal,04/10/2018,paid_search
ZAC0003278,2539a0e68cf86807,1814,Soweto,Gauteng,06/10/2018,affiliate
ZAC0003298,8feb81fb34441614,7610,Stellenbosch,Western Cape,27/10/2018,affiliate
ZAC0003299,f47de15d16c41995,729,Polokwane,Limpopo,19/10/2018,referral
ZAC0003304,a8c3989b2f3c90e0,1201,Nelspruit,Mpumalanga,29/10/2018,social
ZAC0003316,4a6ef3f643bfb220,1844,Soweto,Gauteng,12/10/2018,paid_search
ZAC0003349,e94c2c328290f8e0,7644,Stellenbosch,Western Cape,22/10/2018,paid_search
ZAC0003370,d89a5b63d05ac0e7,5215,East London,Eastern Cape,19/10/2018,organic
ZAC0003381,87de4fcf28466fe7,9346,Bloemfontein,Free State,16/10/2018,referral
ZAC0003383,d6af2c1a32b0307a,5237,East London,Eastern Cape,19/10/2018,social
ZAC0003386,1685fc0de49ac58e,170,Centurion,Gauteng,14/10/2018,social
ZAC0003393,63f4c06677df9b19,7604,Stellenbosch,Western Cape,05/10/2018,organic
ZAC0003406,97b9f742e486e1a7,353,Rustenburg,North West,23/10/2018,social
ZAC0003412,ade46d145f5c8d5b,4019,Durban,KwaZulu-Natal,10/10/2018,social
ZAC0003425,df78a4f1e8ad0d2f,6025,Port Elizabeth,Eastern Cape,24/10/2018,social
ZAC0003451,5a948a9e1f29de31,195,Centurion,Gauteng,10/10/2018,organic
ZAC0003455,c7462566b484439f,1842,Soweto,Gauteng,26/10/2018,email
ZAC0003457,fc7765114bdbea2c,1824,Soweto,Gauteng,28/10/2018,organic
ZAC0003473,1deaf4a6bf27fa50,8320,Kimberley,Northern Cape,15/10/2018,organic
ZAC0003493,531bcdfd21c91aaa,1838,Soweto,Gauteng,03/10/2018,organic
ZAC0003499,449c270a1b9a3202,36,Pretoria,Gauteng,21/10/2018,organic
ZAC0003515,ca4d8632812d38d6,7608,Stellenbosch,Western Cape,07/10/2018,paid_search
ZAC0003562,5893ed37353bb5b9,3239,Pietermaritzburg,KwaZulu-Natal,28/10/2018,social
ZAC0003564,19d954fd668fe964,8349,Kimberley,Northern Cape,27/10/2018,organic
ZAC0003580,b22b07d6a4146229,41,Pretoria,Gauteng,05/10/2018,social
ZAC0003596,f329c9b06e6997d4,1244,Nelspruit,Mpumalanga,18/10/2018,organic
ZAC0003602,d8c723ae9d50425d,7638,Stellenbosch,Western Cape,10/10/2018,organic
ZAC0003605,9d51999138a31dc8,3238,Pietermaritzburg,KwaZulu-Natal,23/10/2018,email
ZAC0003607,774607c0054c2344,37,Pretoria,Gauteng,07/10/2018,affiliate
ZAC0003624,e01a1318637b7a3f,8047,Cape Town,Western Cape,02/10/2018,organic
ZAC0003644,24314a0c4ee4cb5e,1822,Soweto,Gauteng,12/10/2018,referral
ZAC0003654,e006b013225b26ae,5219,East London,Eastern Cape,11/10/2018,social
ZAC0003659,38b7d58657f0b881,2034,Johannesburg,Gauteng,26/10/2018,email
ZAC0003663,dccb130cc4c164e4,728,Polokwane,Limpopo,28/10/2018,organic
ZAC0003675,e2d81b3ba78648c5,310,Rustenburg,North West,05/10/2018,organic
ZAC0003689,42dbdecb961e1194,1860,Soweto,Gauteng,26/10/2018,email
ZAC0003718,6ac793b4e1cd6072,7618,Stellenbosch,Western Cape,05/10/2018,organic
ZAC0003754,ca18534e6be49923,2231,Sandton,Gauteng,01/10/2018,paid_search
ZAC0003759,04c07bf205933fb0,1824,Soweto,Gauteng,10/10/2018,organic
ZAC0003772,2495501d09960c0c,5236,East London,Eastern Cape,08/10/2018,referral
ZAC0003774,0183acb64056ef8b,2209,Sandton,Gauteng,05/10/2018,referral
ZAC0003786,f4182b9a3aa3971b,2018,Johannesburg,Gauteng,18/10/2018,social
ZAC0003795,55becb706bc3e38e,2014,Johannesburg,Gauteng,13/10/2018,social
ZAC0003805,f4a9108b9ba0feba,359,Rustenburg,North West,23/10/2018,organic
ZAC0003812,ced5d77b0cce0b76,711,Polokwane,Limpopo,23/10/2018,organic
ZAC0003828,d099d01fc6351f40,164,Centurion,Gauteng,11/10/2018,paid_search
ZAC0003832,a733817c5a589efa,6032,Port Elizabeth,Eastern Cape,03/10/2018,paid_search
ZAC0003840,edcc0cc30be466e1,8313,Kimberley,Northern Cape,17/10/2018,organic
ZAC0003846,2b799248a585fa53,3224,Pietermaritzburg,KwaZulu-Natal,08/10/2018,organic
ZAC0003848,fabeb12e88f182db,8301,Kimberley,Northern Cape,20/10/2018,paid_search
ZAC0003849,dbd32418b9c3216e,744,Polokwane,Limpopo,18/10/2018,social
ZAC0003866,efd91685e22d0d8d,2216,Sandton,Gauteng,22/10/2018,organic
ZAC0003867,664f301a84b48a21,3256,Pietermaritzburg,KwaZulu-Natal,30/10/2018,social
ZAC0003873,b86c3cbba783c1a1,3209,Pietermaritzburg,KwaZulu-Natal,23/10/2018,paid_search
ZAC0003879,7c9bda3b2309d6c3,7646,Stellenbosch,Western Cape,19/10/2018,organic
ZAC0003883,2f2f8e3f7e5763e4,8354,Kimberley,Northern Cape,22/10/2018,social
ZAC0003895,35e8f806521283d3,209,Centurion,Gauteng,18/10/2018,social
ZAC0003903,4448b3048e4edc2b,8054,Cape Town,Western Cape,24/10/2018,organic
ZAC0003904,c6b17453a466b70d,330,Rustenburg,North West,26/10/2018,social
ZAC0003912,10a45b4f5ff33df4,1214,Nelspruit,Mpumalanga,24/10/2018,organic
ZAC0003919,3d3d062f7c8fcff8,213,Centurion,Gauteng,06/10/2018,social
ZAC0003935,3e93c7036df15306,211,Centurion,Gauteng,06/10/2018,organic
ZAC0003943,aed2f92e80581363,7618,Stellenbosch,Western Cape,18/10/2018,email
ZAC0003952,4b1e4cfae21781be,1843,Soweto,Gauteng,23/10/2018,social
ZAC0003959,298f76978f8726bb,8351,Kimberley,Northern Cape,17/10/2018,organic
ZAC0004009,4b4b89e89e62d293,5207,East London,Eastern Cape,26/10/2018,paid_search
ZAC0004056,1bb5223af42b5948,5213,East London,Eastern Cape,11/10/2018,organic
ZAC0004057,45d0bef139466136,758,Polokwane,Limpopo,25/10/2018,referral
ZAC0004069,d184768bf5576a56,6016,Port Elizabeth,Eastern Cape,13/10/2018,organic
ZAC0004075,bddba53f01ca2b66,7620,Stellenbosch,Western Cape,05/10/2018,organic
ZAC0004076,0f2bf81973a7f768,321,Rustenburg,North West,27/10/2018,social
ZAC0004078,95c337262a3ef484,9319,Bloemfontein,Free State,04/10/2018,paid_search
ZAC0004091,c848523c5a1aeeb0,9317,Bloemfontein,Free State,02/10/2018,email
ZAC0004113,93b64bef41913563,339,Rustenburg,North West,21/10/2018,social
ZAC0004130,54ae1d5b33f43207,44,Pretoria,Gauteng,24/10/2018,referral
ZAC0004140,419df118c0f30e1c,4033,Durban,KwaZulu-Natal,04/10/2018,organic
ZAC0004141,1211dddc3dcaeb9c,8304,Kimberley,Northern Cape,30/10/2018,social
ZAC0004146,929abe70ab90dda7,7653,Stellenbosch,Western Cape,17/10/2018,referral
ZAC0004151,78bd6aee1af7eedf,1210,Nelspruit,Mpumalanga,25/10/2018,paid_search
ZAC0004173,f9be30ee4e849543,2207,Sandton,Gauteng,20/10/2018,paid_search
ZAC0004186,445833f211e765d8,1863,Soweto,Gauteng,16/10/2018,social
ZAC0004188,a778e6a2aa2df490,1247,Nelspruit,Mpumalanga,19/10/2018,referral
ZAC0004189,70ff0cfc795be8cc,8356,Kimberley,Northern Cape,10/10/2018,affiliate
ZAC0004223,2e31c0cc66cd185b,9336,Bloemfontein,Free State,30/10/2018,social
ZAC0004245,26ce652cbeb356a6,6042,Port Elizabeth,Eastern Cape,24/10/2018,paid_search
ZAC0004259,328bd499ec682008,731,Polokwane,Limpopo,02/10/2018,affiliate
ZAC0004260,1cebd8499338722b,56,Pretoria,Gauteng,04/10/2018,social
ZAC0004294,c7e9c5879d6d4cf2,9353,Bloemfontein,Free State,01/10/2018,social
ZAC0004296,6789c8846ee8e439,2255,Sandton,Gauteng,07/10/2018,email
ZAC0004305,98654f4959be4cfa,322,Rustenburg,North West,16/10/2018,paid_search
ZAC0004311,fdecec1a1d273d7a,7604,Stellenbosch,Western Cape,23/10/2018,affiliate
ZAC0004312,435dadb77bea7391,6,Pretoria,Gauteng,25/10/2018,referral
ZAC0004331,81957f6289e862f6,1256,Nelspruit,Mpumalanga,24/10/2018,paid_search
ZAC0004361,704494320126f84e,1823,Soweto,Gauteng,07/10/2018,paid_search
ZAC0004415,20a26cb0147a8796,9356,Bloemfontein,Free State,29/10/2018,email
ZAC0004419,de93def90b5249e1,8331,Kimberley,Northern Cape,01/10/2018,paid_search
