buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0000930,f68ce5fcda90d1bb,731,Polokwane,Limpopo,03/06/2018,paid_search
ZAC0000955,d3578d5255b9ad50,6005,Port Elizabeth,Eastern Cape,03/06/2018,social
ZAC0000964,df08a8739443edd2,8338,Kimberley,Northern Cape,18/06/2018,affiliate
ZAC0000965,36ef32adbed59b83,8319,Kimberley,Northern Cape,21/06/2018,paid_search
ZAC0000978,4a1e0dcc81444079,159,Centurion,Gauteng,26/06/2018,social
ZAC0000982,a2e75d72be822edc,9342,Bloemfontein,Free State,02/06/2018,email
ZAC0000990,1a81e5b2d92a9f90,5201,East London,Eastern Cape,13/06/2018,email
ZAC0000995,49f87fb45f1521d5,1234,Nelspruit,Mpumalanga,14/06/2018,affiliate
ZAC0001068,97ee6de9bb5b2b58,9356,Bloemfontein,Free State,09/06/2018,paid_search
ZAC0001083,70f34a1d4b7e443e,38,Pretoria,Gauteng,07/06/2018,referral
ZAC0001084,62e129fd88a6a327,748,Polokwane,Limpopo,05/06/2018,organic
ZAC0001087,9a43492d485440fa,27,Pretoria,Gauteng,12/06/2018,organic
ZAC0001096,e342d7f312934f0d,1258,Nelspruit,Mpumalanga,03/06/2018,organic
ZAC0001121,66dd9b358abe1e27,173,Centurion,Gauteng,23/06/2018,paid_search
ZAC0001127,3112aa88bc3417ae,1815,Soweto,Gauteng,29/06/2018,organic
ZAC0001174,95d2c15505b9a382,2018,Johannesburg,Gauteng,10/06/2018,paid_search
ZAC0001195,d0e49fb258bc5885,2000,Johannesburg,Gauteng,08/06/2018,paid_search
ZAC0001199,51b64bfe535c538b,2197,Sandton,Gauteng,14/06/2018,paid_search
ZAC0001200,7a687d9b0e451e7a,9,Pretoria,Gauteng,23/06/2018,organic
ZAC0001225,31240a878f0434e6,8345,Kimberley,Northern Cape,01/06/2018,organic
ZAC0001248,95601cb8855a3b30,4021,Durban,KwaZulu-Natal,22/06/2018,paid_search
ZAC0001251,b0727fab836cc278,6051,Port Elizabeth,Eastern Cape,26/06/2018,email
ZAC0001253,1af154819d435596,8319,Kimberley,Northern Cape,05/06/2018,organic
ZAC0001273,c41dd39fc8f2215b,2199,Sandton,Gauteng,21/06/2018,social
ZAC0001303,3ff9826c7d59aa50,8008,Cape Town,Western Cape,30/06/2018,organic
ZAC0001318,e4f9fffda6dccacf,3202,Pietermaritzburg,KwaZulu-Natal,10/06/2018,referral
ZAC0001320,5ea826523d984620,8033,Cape Town,Western Cape,20/06/2018,affiliate
ZAC0001328,f6d77df8d4aa8dee,1829,Soweto,Gauteng,06/06/2018,organic
ZAC0001338,316ac76b3dc55b82,8347,Kimberley,Northern Cape,24/06/2018,paid_search
ZAC0001345,09b9cc84606a259e,8338,Kimberley,Northern Cape,25/06/2018,organic
ZAC0001353,cc280dfdfa93ff4f,6004,Port Elizabeth,Eastern Cape,13/06/2018,paid_search
ZAC0001409,ea7a0e53955c1c02,319,Rustenburg,North West,27/06/2018,paid_search
ZAC0001460,165c2d22d3acec66,714,Polokwane,Limpopo,20/06/2018,organic
ZAC0001468,97632135cc799109,344,Rustenburg,North West,03/06/2018,email
ZAC0001469,ca5f3900b131a007,2239,Sandton,Gauteng,29/06/2018,paid_search
ZAC0001474,1c9586a993da0650,9315,Bloemfontein,Free State,20/06/2018,affiliate
ZAC0001488,1a41fc77ba45d5df,1255,Nelspruit,Mpumalanga,15/06/2018,organic
ZAC0001500,e456d4b2c68294a5,38,Pretoria,Gauteng,04/06/2018,organic
ZAC0001512,850c63dc3163b578,5228,East London,Eastern Cape,21/06/2018,referral
ZAC0001515,f088ef71b4561fd5,4038,Durban,KwaZulu-Natal,22/06/2018,social
ZAC0001526,b3f1418bdc906ddd,190,Centurion,Gauteng,23/06/2018,affiliate
ZAC0001539,65a54a369a46646a,734,Polokwane,Limpopo,22/06/2018,organic
ZAC0001553,9159df73291e28c3,2048,Johannesburg,Gauteng,25/06/2018,paid_search
ZAC0001558,2af614085204899b,2047,Johannesburg,Gauteng,21/06/2018,social
ZAC0001568,53b7c2cbeebd56f0,6051,Port Elizabeth,Eastern Cape,01/06/2018,organic
ZAC0001572,2b3e6f73efa64027,9352,Bloemfontein,Free State,04/06/2018,email
ZAC0001580,71c334266cb3144b,8353,Kimberley,Northern Cape,16/06/2018,email
ZAC0001587,37c5ceb6262f2aca,9320,Bloemfontein,Free State,17/06/2018,organic
ZAC0001611,15618e9d8208eaaf,178,Centurion,Gauteng,10/06/2018,email
ZAC0001639,8d4bb5c1a707cfe9,750,Polokwane,Limpopo,29/06/2018,organic
ZAC0001649,791152d010aa5da5,353,Rustenburg,North West,23/06/2018,paid_search
ZAC0001678,438d778d58e791fb,7618,Stellenbosch,Western Cape,13/06/2018,paid_search
ZAC0001696,6abb59623430a0e7,2017,Johannesburg,Gauteng,13/06/2018,paid_search
ZAC0001700,78670a7b19c63cb4,2222,Sandton,Gauteng,19/06/2018,paid_search
ZAC0001715,34aaece474616c5d,353,Rustenburg,North West,23/06/2018,organic
ZAC0001736,5537feff2927ad01,194,Centurion,Gauteng,23/06/2018,organic
ZAC0001755,23d26a01b1f141ea,3234,Pietermaritzburg,KwaZulu-Natal,18/06/2018,organic
ZAC0001756,0ae14b8c0e080a91,2235,Sandton,Gauteng,26/06/2018,paid_search
ZAC0001758,795a3992d0e09dcd,4056,Durban,KwaZulu-Natal,06/06/2018,organic
ZAC0001843,27498256806b015f,7627,Stellenbosch,Western Cape,23/06/2018,social
ZAC0001844,b756fe21f57df733,714,Polokwane,Limpopo,04/06/2018,paid_search
ZAC0001862,4064c03566ff46b4,4036,Durban,KwaZulu-Natal,10/06/2018,referral
ZAC0001872,6663baeadf91ce81,9351,Bloemfontein,Free State,20/06/2018,organic
ZAC0001883,1f98760ecd69a812,4014,Durban,KwaZulu-Natal,05/06/2018,paid_search
ZAC0001899,3fd8cf91d338dd77,8041,Cape Town,Western Cape,05/06/2018,organic
ZAC0001901,11c3330209c21db6,198,Centurion,Gauteng,29/06/2018,paid_search
ZAC0001905,09175ad5497553f6,700,Polokwane,Limpopo,04/06/2018,organic
ZAC0001912,1b2df1a8001b0c4e,9301,Bloemfontein,Free State,07/06/2018,organic
ZAC0001935,e1972267b8ee1f7f,4043,Durban,KwaZulu-Natal,27/06/2018,affiliate
ZAC0001945,3332f24f856a665d,1826,Soweto,Gauteng,04/06/2018,paid_search
ZAC0001953,8b8f5ef11a7cf699,6055,Port Elizabeth,Eastern Cape,13/06/2018,social
ZAC0001981,198af58f06f7637d,1210,Nelspruit,Mpumalanga,28/06/2018,social
ZAC0002011,4b68033ee0bcd543,3254,Pietermaritzburg,KwaZulu-Natal,14/06/2018,affiliate
ZAC0002016,0c9e9f1c85a86fe2,354,Rustenburg,North West,25/06/2018,referral
ZAC0002029,29498ed49e223ffd,202,Centurion,Gauteng,23/06/2018,organic
ZAC0002030,3793669d8e9e5ed9,1830,Soweto,Gauteng,29/06/2018,paid_search
ZAC0002070,6616ef3020f1e9db,5237,East London,Eastern Cape,06/06/2018,referral
ZAC0002072,9e9b6fb9c3421785,200,Centurion,Gauteng,09/06/2018,referral
ZAC0002091,d177c6cf9e596345,1252,Nelspruit,Mpumalanga,25/06/2018,referral
ZAC0002112,e223fee45788e756,50,Pretoria,Gauteng,18/06/2018,organic
ZAC0002123,2efe508d19610ffa,6049,Port Elizabeth,Eastern Cape,29/06/2018,email
ZAC0002134,fa11140227cda999,328,Rustenburg,North West,01/06/2018,paid_search
ZAC0002144,5b08ef927472892c,7640,Stellenbosch,Western Cape,13/06/2018,organic
ZAC0002194,65d3d76d318435a8,2047,Johannesburg,Gauteng,04/06/2018,social
ZAC0002201,cfa6fc04f106c9af,6007,Port Elizabeth,Eastern Cape,29/06/2018,paid_search
ZAC0002202,9674b76c31ebcc0b,180,Centurion,Gauteng,02/06/2018,referral
ZAC0002205,81a2c43dfd7f8abe,6003,Port Elizabeth,Eastern Cape,14/06/2018,affiliate
ZAC0002208,f0e3d9c1cb2b259a,17,Pretoria,Gauteng,13/06/2018,social
ZAC0002212,07b0c48a83536a67,4050,Durban,KwaZulu-Natal,23/06/2018,organic
ZAC0002223,8188eef38dc8a2c3,203,Centurion,Gauteng,18/06/2018,organic
ZAC0002228,f62caa329a9bf382,1245,Nelspruit,Mpumalanga,13/06/2018,paid_search
ZAC0002231,d9f3cf6baee27357,721,Polokwane,Limpopo,08/06/2018,social
ZAC0002240,dcf72d5864d3d689,2209,Sandton,Gauteng,24/06/2018,paid_search
ZAC0002253,62ed48003b123421,5231,East London,Eastern Cape,26/06/2018,social
ZAC0002254,10df2422b33dd203,6054,Port Elizabeth,Eastern Cape,13/06/2018,paid_search
ZAC0002264,9a40cebf46b47af8,4003,Durban,KwaZulu-Natal,08/06/2018,referral
ZAC0002269,5ee17ca4c40b9da6,8002,Cape Town,Western Cape,25/06/2018,referral
ZAC0002271,afc4816cbbc50880,7637,Stellenbosch,Western Cape,18/06/2018,paid_search
ZAC0002305,73dd3a64e4647931,2051,Johannesburg,Gauteng,16/06/2018,social
ZAC0002330,02683cee8b170827,2196,Sandton,Gauteng,09/06/2018,paid_search
ZAC0002333,2837e01ac8ad4ce9,3217,Pietermaritzburg,KwaZulu-Natal,22/06/2018,affiliate
ZAC0002353,90b794859f23e41f,4041,Durban,KwaZulu-Natal,17/06/2018,paid_search
ZAC0002356,d341351062fa60c7,4010,Durban,KwaZulu-Natal,27/06/2018,organic
ZAC0002357,a1d923c92e58eeb2,3241,Pietermaritzburg,KwaZulu-Natal,10/06/2018,organic
ZAC0002362,548ae57bb732bd12,2031,Johannesburg,Gauteng,18/06/2018,paid_search
ZAC0002368,06fd8d93f32e3af7,4038,Durban,KwaZulu-Natal,02/06/2018,email
ZAC0002374,2f32cefda621eb95,59,Pretoria,Gauteng,29/06/2018,organic
ZAC0002375,650be3864ef28a2e,4056,Durban,KwaZulu-Natal,26/06/2018,email
ZAC0002378,60625660d9658f80,6022,Port Elizabeth,Eastern Cape,17/06/2018,organic
ZAC0002393,be14224c73194ab2,6026,Port Elizabeth,Eastern Cape,26/06/2018,email
ZAC0002411,863093ba6a0a1c98,7611,Stellenbosch,Western Cape,24/06/2018,organic
ZAC0002412,8bb23f2bb5a73ba5,1200,Nelspruit,Mpumalanga,08/06/2018,paid_search
ZAC0002415,ab8a0a128b32a4e7,8341,Kimberley,Northern Cape,20/06/2018,paid_search
ZAC0002417,006e85be06e09bde,208,Centurion,Gauteng,03/06/2018,organic
ZAC0002428,eb65c6f84ecb4d0d,4009,Durban,KwaZulu-Natal,04/06/2018,organic
ZAC0002437,2a9cba38ee429c45,7655,Stellenbosch,Western Cape,01/06/2018,paid_search
ZAC0002439,07fa98c8283380d1,1808,Soweto,Gauteng,28/06/2018,organic
ZAC0002540,9c98d9226c4f7dac,1241,Nelspruit,Mpumalanga,10/06/2018,social
ZAC0002581,1ca925758c11407e,8305,Kimberley,Northern Cape,02/06/2018,paid_search
ZAC0002584,5bda66a6299b4a21,2015,Johannesburg,Gauteng,10/06/2018,referral
ZAC0002613,24d7929fda8f9220,1859,Soweto,Gauteng,09/06/2018,organic
ZAC0002647,843b666a062503fa,3229,Pietermaritzburg,KwaZulu-Natal,14/06/2018,paid_search
ZAC0002655,2a177b9a8bff6239,749,Polokwane,Limpopo,07/06/2018,social
ZAC0002669,853ab91e18129b4b,7633,Stellenbosch,Western Cape,07/06/2018,social
ZAC0002754,b212977b80f6883f,8345,Kimberley,Northern Cape,02/06/2018,email
ZAC0002757,e42870e0d2b242c7,2212,Sandton,Gauteng,17/06/2018,paid_search
ZAC0002768,8aca229fef3c1215,7654,Stellenbosch,Western Cape,25/06/2018,referral
ZAC0002799,1ed2f79cc5cb8152,6008,Port Elizabeth,Eastern Cape,12/06/2018,affiliate
ZAC0002818,393186d5606740fd,1852,Soweto,Gauteng,19/06/2018,social
ZAC0002822,6206ce01f51aefe3,2245,Sandton,Gauteng,29/06/2018,paid_search
ZAC0002829,7b5cc32d45d00424,1250,Nelspruit,Mpumalanga,10/06/2018,organic
ZAC0002835,ab2df565b2399c75,8314,Kimberley,Northern Cape,21/06/2018,email
ZAC0002844,dcd91b65b86ee991,2214,Sandton,Gauteng,20/06/2018,social
ZAC0002863,bc10a80009e86b0b,1205,Nelspruit,Mpumalanga,29/06/2018,social
ZAC0002890,b165f9f00295ee9b,5209,East London,Eastern Cape,15/06/2018,social
ZAC0002891,032cfb5247bcaa00,2216,Sandton,Gauteng,12/06/2018,social
ZAC0002897,a033bfa1b7e6997c,706,Polokwane,Limpopo,17/06/2018,email
ZAC0002903,7ec5999d077e8825,336,Rustenburg,North West,24/06/2018,paid_search
ZAC0002938,280c5521736ef7f5,1220,Nelspruit,Mpumalanga,27/06/2018,email
ZAC0002941,3176e123bee21b65,2201,Sandton,Gauteng,27/06/2018,paid_search
ZAC0002954,8f7abd2d18252dd1,2215,Sandton,Gauteng,02/06/2018,organic
ZAC0002962,c507e6b571153a0f,346,Rustenburg,North West,11/06/2018,referral
ZAC0002972,97bd54b70b10b679,6040,Port Elizabeth,Eastern Cape,12/06/2018,organic
ZAC0002988,774aaea5da3308dd,318,Rustenburg,North West,16/06/2018,organic
ZAC0003004,1f4e21338ea90f87,24,Pretoria,Gauteng,13/06/2018,social
ZAC0003015,fdaa60284c686107,2234,Sandton,Gauteng,04/06/2018,email
ZAC0003019,ded0dd2d8930bc62,185,Centurion,Gauteng,27/06/2018,social
ZAC0003034,d2aaf1d3bad480f6,3253,Pietermaritzburg,KwaZulu-Natal,15/06/2018,organic
ZAC0003060,2d0a7b76474cf5de,2200,Sandton,Gauteng,06/06/2018,social
ZAC0003066,395ebaeca4be451d,2010,Johannesburg,Gauteng,06/06/2018,affiliate
ZAC0003078,c558b175688745e9,3254,Pietermaritzburg,KwaZulu-Natal,02/06/2018,organic
ZAC0003093,a809ab28e3d247ee,4009,Durban,KwaZulu-Natal,09/06/2018,paid_search
ZAC0003098,7014c043350b6d39,1212,Nelspruit,Mpumalanga,25/06/2018,paid_search
ZAC0003120,9b8fdd79affadb3d,4059,Durban,KwaZulu-Natal,30/06/2018,referral
ZAC0003132,2149984406bfe5a5,1820,Soweto,Gauteng,12/06/2018,paid_search
ZAC0003162,6136877c05dffac0,7621,Stellenbosch,Western Cape,03/06/2018,organic
ZAC0003169,36af9b2a5f3f76c0,3260,Pietermaritzburg,KwaZulu-Natal,04/06/2018,organic
ZAC0003172,4388925adec61ef1,3231,Pietermaritzburg,KwaZulu-Natal,11/06/2018,organic
ZAC0003174,7248681c0d49ce72,8021,Cape Town,Western Cape,16/06/2018,organic
ZAC0003177,1592b9f01accc710,57,Pretoria,Gauteng,06/06/2018,email
ZAC0003189,2039aa06b1f4c5e7,3201,Pietermaritzburg,KwaZulu-Natal,30/06/2018,organic
ZAC0003190,65dfe873834703bb,9357,Bloemfontein,Free State,22/06/2018,organic
ZAC0003205,ede7537dbaa1b0d4,7652,Stellenbosch,Western Cape,13/06/2018,paid_search
ZAC0003247,7d2f3407cc1d56f7,2213,Sandton,Gauteng,26/06/2018,organic
ZAC0003248,fb1042c0858f1794,732,Polokwane,Limpopo,14/06/2018,paid_search
ZAC0003274,6d3a92537fc33518,6041,Port Elizabeth,Eastern Cape,18/06/2018,organic
ZAC0003291,8fdeea17f3dcbdf4,2017,Johannesburg,Gauteng,16/06/2018,organic
ZAC0003319,fba163739d4c6516,8312,Kimberley,Northern Cape,25/06/2018,paid_search
ZAC0003335,ad23c6d8e0650beb,28,Pretoria,Gauteng,02/06/2018,social
ZAC0003366,06b038c3a27eaca6,9342,Bloemfontein,Free State,11/06/2018,referral
ZAC0003371,2844ffe8946f807b,3255,Pietermaritzburg,KwaZulu-Natal,13/06/2018,organic
ZAC0003379,471c350588b96026,9333,Bloemfontein,Free State,13/06/2018,organic
ZAC0003380,f0469619c72314e3,9322,Bloemfontein,Free State,07/06/2018,referral
ZAC0003399,64227187a57c17b4,162,Centurion,Gauteng,09/06/2018,paid_search
ZAC0003435,72b36149ee00474d,2217,Sandton,Gauteng,03/06/2018,organic
ZAC0003443,eeda79cd58832558,9304,Bloemfontein,Free State,23/06/2018,organic
ZAC0003444,6404458a85c8d828,334,Rustenburg,North West,23/06/2018,organic
ZAC0003484,114f5aa62bebcdba,9313,Bloemfontein,Free State,02/06/2018,email
ZAC0003494,31440910cd19ae28,1240,Nelspruit,Mpumalanga,19/06/2018,paid_search
ZAC0003534,984f847ab8df7e2a,1225,Nelspruit,Mpumalanga,15/06/2018,referral
ZAC0003554,8af670ad511684f8,205,Centurion,Gauteng,17/06/2018,organic
ZAC0003567,a8adf1bfd6d113c1,8353,Kimberley,Northern Cape,22/06/2018,social
ZAC0003587,aab185087a2aa9d1,2222,Sandton,Gauteng,18/06/2018,email
ZAC0003600,efe9c561d8524e36,179,Centurion,Gauteng,22/06/2018,paid_search
ZAC0003603,cfb615fe5f36149b,1220,Nelspruit,Mpumalanga,21/06/2018,social
ZAC0003626,52b6b5d3f6e2e48f,6054,Port Elizabeth,Eastern Cape,30/06/2018,paid_search
ZAC0003638,56f91d5a704de0c8,5250,East London,Eastern Cape,15/06/2018,paid_search
ZAC0003670,97166cf0ec5a093d,9327,Bloemfontein,Free State,17/06/2018,affiliate
ZAC0003691,c839773db9934ee3,2040,Johannesburg,Gauteng,25/06/2018,organic
ZAC0003717,8450ed0862681e26,8322,Kimberley,Northern Cape,10/06/2018,social
ZAC0003723,57cdd0107a443e00,4025,Durban,KwaZulu-Natal,15/06/2018,social
ZAC0003747,e475433129c8b167,2251,Sandton,Gauteng,21/06/2018,social
ZAC0003773,380587f46cd154a9,2045,Johannesburg,Gauteng,22/06/2018,organic
ZAC0003775,0bbbafe60498355f,2208,Sandton,Gauteng,18/06/2018,referral
ZAC0003783,0332f20d3981aa9f,8344,Kimberley,Northern Cape,27/06/2018,organic
ZAC0003797,378ca1c010ce95fa,337,Rustenburg,North West,26/06/2018,email
ZAC0003825,09a52c7ff6aa3133,6039,Port Elizabeth,Eastern Cape,13/06/2018,organic
ZAC0003833,33e535899d9e81e7,7647,Stellenbosch,Western Cape,03/06/2018,paid_search
ZAC0003856,d1ce56fcfab0bf65,1211,Nelspruit,Mpumalanga,20/06/2018,email
ZAC0003870,b1da6bf40952662c,1213,Nelspruit,Mpumalanga,18/06/2018,organic
ZAC0003878,6637691505457323,3220,Pietermaritzburg,KwaZulu-Natal,08/06/2018,organic
ZAC0003884,fbf57b2117c9d55d,746,Polokwane,Limpopo,21/06/2018,social
ZAC0003890,f9d67befac54c80d,712,Polokwane,Limpopo,10/06/2018,organic
ZAC0003908,687b55ce608cdfd0,7605,Stellenbosch,Western Cape,24/06/2018,organic
ZAC0003934,8effd0cd3b7590ea,6015,Port Elizabeth,Eastern Cape,11/06/2018,organic
ZAC0003949,8a440c4e08eae7db,340,Rustenburg,North West,25/06/2018,affiliate
ZAC0003955,c8b9a4c80b4f83f9,7643,Stellenbosch,Western Cape,10/06/2018,paid_search
ZAC0003963,554cd9d263a9047d,6043,Port Elizabeth,Eastern Cape,03/06/2018,organic
ZAC0003968,d7186cd154c5ae1a,6003,Port Elizabeth,Eastern Cape,07/06/2018,email
ZAC0003984,7ca891e1be894406,7658,Stellenbosch,Western Cape,12/06/2018,paid_search
ZAC0003989,aa19646c9ac53dad,2219,Sandton,Gauteng,25/06/2018,organic
ZAC0003995,ec606632c995b7b7,4010,Durban,KwaZulu-Natal,14/06/2018,affiliate
ZAC0003996,a65fd20b3cd121bf,4030,Durban,KwaZulu-Natal,10/06/2018,organic
ZAC0004013,95b2865af413f9c6,8328,Kimberley,Northern Cape,21/06/2018,affiliate
ZAC0004025,b9f9d73669166cc6,2006,Johannesburg,Gauteng,06/06/2018,referral
ZAC0004035,271520f6b3ce10d5,216,Centurion,Gauteng,26/06/2018,referral
ZAC0004040,eff083115a8fc520,322,Rustenburg,North West,16/06/2018,organic
ZAC0004042,7df07029ef74e81d,5238,East London,Eastern Cape,08/06/2018,affiliate
ZAC0004061,4ed7d7d0d926f05f,8009,Cape Town,Western Cape,29/06/2018,social
ZAC0004086,2c22bb3a0ec4bae2,734,Polokwane,Limpopo,15/06/2018,organic
ZAC0004095,7460f06746a767fb,756,Polokwane,Limpopo,26/06/2018,referral
ZAC0004104,4b0dcabe39c0bc75,4056,Durban,KwaZulu-Natal,11/06/2018,social
ZAC0004122,d6d65d4cd3e9a74c,1241,Nelspruit,Mpumalanga,10/06/2018,organic
ZAC0004133,5e68cabd67a77992,2210,Sandton,Gauteng,22/06/2018,email
ZAC0004134,bb257bf9894aee43,4022,Durban,KwaZulu-Natal,28/06/2018,paid_search
ZAC0004145,dbc5dbb6d85ad9a2,7618,Stellenbosch,Western Cape,04/06/2018,organic
ZAC0004185,c5041ab40a1071fa,2011,Johannesburg,Gauteng,01/06/2018,organic
ZAC0004194,8d0fe3b09c2538d9,8358,Kimberley,Northern Cape,01/06/2018,social
ZAC0004209,f991bfb0ef3aed80,3202,Pietermaritzburg,KwaZulu-Natal,17/06/2018,affiliate
ZAC0004270,a77fc52fff4cb1c5,8021,Cape Town,Western Cape,09/06/2018,referral
ZAC0004277,1cf2e2a6886db7c0,9353,Bloemfontein,Free State,16/06/2018,organic
ZAC0004321,0599c0c394bef4c1,7630,Stellenbosch,Western Cape,12/06/2018,organic
ZAC0004334,37d4288b873c590e,2196,Sandton,Gauteng,19/06/2018,social
ZAC0004357,6ea1ab99402c3a0e,1205,Nelspruit,Mpumalanga,19/06/2018,paid_search
ZAC0004369,1403b7d000dd0808,303,Rustenburg,North West,03/06/2018,referral
ZAC0004371,13361407e0677f9d,8343,Kimberley,Northern Cape,20/06/2018,organic
ZAC0004377,10d3f259934a36e1,9357,Bloemfontein,Free State,04/06/2018,organic
ZAC0004382,a7c5eed7f8e60d18,6019,Port Elizabeth,Eastern Cape,23/06/2018,social
ZAC0004394,d51193e51aba883d,3227,Pietermaritzburg,KwaZulu-Natal,24/06/2018,paid_search
ZAC0004424,b24e76d413a95844,5203,East London,Eastern Cape,14/06/2018,organic
ZAC0004426,54882df46468f1b6,56,Pretoria,Gauteng,02/06/2018,paid_search
ZAC0004427,6bc3ad96c7046007,315,Rustenburg,North West,18/06/2018,paid_search
ZAC0004439,007865f6d6c40203,23,Pretoria,Gauteng,19/06/2018,email
ZAC0004457,cdb81cc8f9fac0ae,722,Polokwane,Limpopo,07/06/2018,social
