buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0000572,232bdc0859b332ce,8351,Kimberley,Northern Cape,28/08/2017,paid_search
ZAC0000606,5170356ab16021af,5217,East London,Eastern Cape,10/08/2017,referral
ZAC0000673,6d26d0aac99f7f46,55,Pretoria,Gauteng,30/08/2017,affiliate
ZAC0000692,4742feb49265b9cc,5247,East London,Eastern Cape,29/08/2017,referral
ZAC0000739,d101c5c981c9e9b2,175,Centurion,Gauteng,13/08/2017,affiliate
ZAC0000743,fdc23e8d9c85fe0e,1250,Nelspruit,Mpumalanga,19/08/2017,referral
ZAC0000749,18bd2997b0bb07b7,2002,Johannesburg,Gauteng,20/08/2017,organic
ZAC0000770,935e37f99152025a,4041,Durban,KwaZulu-Natal,26/08/2017,social
ZAC0000807,c188c581e0e3759a,3204,Pietermaritzburg,KwaZulu-Natal,03/08/2017,referral
ZAC0000809,726a434e5c3e8011,5,Pretoria,Gauteng,02/08/2017,affiliate
ZAC0000811,c6312ddcc66d2360,35,Pretoria,Gauteng,12/08/2017,paid_search
ZAC0000815,3853417e5e638df8,5206,East London,Eastern Cape,29/08/2017,organic
ZAC0000845,46d01003b3766729,1839,Soweto,Gauteng,11/08/2017,paid_search
ZAC0000851,52ef9a619ae6cf03,4054,Durban,KwaZulu-Natal,16/08/2017,paid_search
ZAC0000895,98264176faed5f9d,1229,Nelspruit,Mpumalanga,24/08/2017,organic
ZAC0000921,a64ce95b35620c4b,8044,Cape Town,Western Cape,23/08/2017,organic
ZAC0000992,fc9b0c3ad42a074d,9349,Bloemfontein,Free State,11/08/2017,referral
ZAC0001002,37cac58372f78542,3208,Pietermaritzburg,KwaZulu-Natal,03/08/2017,paid_search
ZAC0001035,910c8bf7bfb938ab,6011,Port Elizabeth,Eastern Cape,21/08/2017,paid_search
ZAC0001061,f0b3a921d06038f5,9346,Bloemfontein,Free State,10/08/2017,organic
ZAC0001076,dcda5bf761eb3cf6,190,Centurion,Gauteng,09/08/2017,social
ZAC0001108,2d07acdb22fd3ccd,6028,Port Elizabeth,Eastern Cape,13/08/2017,organic
ZAC0001117,783cbbafff57b91d,8039,Cape Town,Western Cape,10/08/2017,organic
ZAC0001132,5ed39910c8608d42,9350,Bloemfontein,Free State,29/08/2017,organic
ZAC0001156,6a4b0dc1a2f68fc7,4050,Durban,KwaZulu-Natal,05/08/2017,social
ZAC0001179,cbaa9474c6b67f96,1804,Soweto,Gauteng,09/08/2017,email
ZAC0001191,70238f981ff656d2,735,Polokwane,Limpopo,06/08/2017,social
ZAC0001206,0251fafde04a474b,349,Rustenburg,North West,16/08/2017,social
ZAC0001211,c9b27e010a208cbf,16,Pretoria,Gauteng,06/08/2017,referral
ZAC0001255,b47a4210b8f9fb40,334,Rustenburg,North West,08/08/2017,organic
ZAC0001280,3c06cfd7122fd53f,60,Pretoria,Gauteng,26/08/2017,social
ZAC0001294,5e577b7aabc92440,1230,Nelspruit,Mpumalanga,30/08/2017,referral
ZAC0001336,cf4396d30710f411,7626,Stellenbosch,Western Cape,07/08/2017,organic
ZAC0001393,d2b6a90166133e4a,6054,Port Elizabeth,Eastern Cape,21/08/2017,social
ZAC0001407,603c32fcb7fadc72,8044,Cape Town,Western Cape,30/08/2017,paid_search
ZAC0001415,35e08304e7a41971,8021,Cape Town,Western Cape,01/08/2017,social
ZAC0001472,73770c8acb16f87d,345,Rustenburg,North West,03/08/2017,affiliate
ZAC0001535,a2e07694d2194b99,160,Centurion,Gauteng,16/08/2017,referral
ZAC0001596,4bd239140ac2e8f2,202,Centurion,Gauteng,15/08/2017,organic
ZAC0001637,e2464087085fd8a0,7649,Stellenbosch,Western Cape,25/08/2017,affiliate
ZAC0001663,b60cd6e211018f52,7609,Stellenbosch,Western Cape,07/08/2017,referral
ZAC0001707,ea8de5c185c2d493,317,Rustenburg,North West,07/08/2017,organic
ZAC0001708,3d210846d5cec9da,2246,Sandton,Gauteng,23/08/2017,referral
ZAC0001777,8aa435fa0c348538,5217,East London,Eastern Cape,02/08/2017,paid_search
ZAC0001817,78a72aef89da6753,9312,Bloemfontein,Free State,11/08/2017,social
ZAC0001822,d852ea8e0f5b66fe,1208,Nelspruit,Mpumalanga,15/08/2017,email
ZAC0001826,07d8894dbd38efa8,5219,East London,Eastern Cape,01/08/2017,organic
ZAC0001861,d872ee61104053d6,1840,Soweto,Gauteng,16/08/2017,affiliate
ZAC0001867,eece4bb36e63e132,44,Pretoria,Gauteng,22/08/2017,referral
ZAC0001875,6fd63df565670297,21,Pretoria,Gauteng,16/08/2017,organic
ZAC0001893,8e696d33fba03f6a,8330,Kimberley,Northern Cape,22/08/2017,paid_search
ZAC0001909,167f914dd5ab1844,1231,Nelspruit,Mpumalanga,10/08/2017,organic
ZAC0001940,1540e04c05b120ac,8355,Kimberley,Northern Cape,16/08/2017,affiliate
ZAC0001959,997c3ea6e02419d2,731,Polokwane,Limpopo,16/08/2017,organic
ZAC0001965,db17c30e63dc22bf,9335,Bloemfontein,Free State,17/08/2017,organic
ZAC0001977,2fef910fcaa542b7,2036,Johannesburg,Gauteng,03/08/2017,paid_search
ZAC0002039,26ca2d94516600ff,2251,Sandton,Gauteng,27/08/2017,social
ZAC0002073,9c7fcfff2303bccf,11,Pretoria,Gauteng,21/08/2017,organic
ZAC0002095,b50dfc2811f14bcf,9316,Bloemfontein,Free State,31/08/2017,organic
ZAC0002125,02ac19d142b2816d,8350,Kimberley,Northern Cape,01/08/2017,social
ZAC0002146,825f2c87147a0bcc,195,Centurion,Gauteng,01/08/2017,referral
ZAC0002161,ce680884e9535af9,3253,Pietermaritzburg,KwaZulu-Natal,11/08/2017,email
ZAC0002174,aa2433caacd27856,327,Rustenburg,North West,19/08/2017,referral
ZAC0002176,d9ae64211e17dfe1,1238,Nelspruit,Mpumalanga,20/08/2017,organic
ZAC0002310,b5f42faeece5d8b7,9350,Bloemfontein,Free State,04/08/2017,social
ZAC0002341,aaede54adffd1073,5220,East London,Eastern Cape,24/08/2017,social
ZAC0002359,49a8c1e5110c59fc,6025,Port Elizabeth,Eastern Cape,23/08/2017,paid_search
ZAC0002369,cd52738442338349,2041,Johannesburg,Gauteng,28/08/2017,organic
ZAC0002386,409fd7b60b05a8ce,1236,Nelspruit,Mpumalanga,13/08/2017,organic
ZAC0002456,fe5dbea81e2aada9,9354,Bloemfontein,Free State,07/08/2017,email
ZAC0002492,74f0436c2703e3f9,2220,Sandton,Gauteng,13/08/2017,organic
ZAC0002501,d5036817a360b7ea,2230,Sandton,Gauteng,16/08/2017,email
ZAC0002534,867dba18c405c75c,7622,Stellenbosch,Western Cape,28/08/2017,affiliate
ZAC0002614,95c243b5e3e5e6a9,7615,Stellenbosch,Western Cape,02/08/2017,paid_search
ZAC0002643,19801b6ac727841c,2016,Johannesburg,Gauteng,19/08/2017,affiliate
ZAC0002648,e248da8262b44e07,2028,Johannesburg,Gauteng,09/08/2017,paid_search
ZAC0002650,6420e0d2fe9e5953,5221,East London,Eastern Cape,31/08/2017,social
ZAC0002656,7d993408ce1d77c2,6054,Port Elizabeth,Eastern Cape,10/08/2017,organic
ZAC0002671,676dabd084925a4d,8340,Kimberley,Northern Cape,20/08/2017,paid_search
ZAC0002673,56ca94c8b643904d,51,Pretoria,Gauteng,04/08/2017,affiliate
ZAC0002674,20ab4e31d419a1fb,5240,East London,Eastern Cape,25/08/2017,affiliate
ZAC0002705,3fc3a6bc2beb1e58,2215,Sandton,Gauteng,11/08/2017,organic
ZAC0002717,143b903ff8e97bc7,1209,Nelspruit,Mpumalanga,29/08/2017,social
ZAC0002781,a1f42b126a0c8951,7633,Stellenbosch,Western Cape,17/08/2017,organic
ZAC0002800,0884508dc46b2ae6,3226,Pietermaritzburg,KwaZulu-Natal,03/08/2017,social
ZAC0002813,f5a59d5c3458d04e,1246,Nelspruit,Mpumalanga,08/08/2017,social
ZAC0002906,8753b3d8b5f5f8bf,1816,Soweto,Gauteng,13/08/2017,organic
ZAC0002946,78cbbe80ed95fb74,8054,Cape Town,Western Cape,22/08/2017,organic
ZAC0002979,247e427fc90cde4e,9351,Bloemfontein,Free State,03/08/2017,organic
ZAC0002997,2e8caee95eda7dec,2201,Sandton,Gauteng,07/08/2017,paid_search
ZAC0002998,80c3f7c19d292fa4,7629,Stellenbosch,Western Cape,03/08/2017,organic
ZAC0003010,8becfe2befe81d05,8341,Kimberley,Northern Cape,01/08/2017,email
ZAC0003033,2c27799f594dcb49,9356,Bloemfontein,Free State,24/08/2017,organic
ZAC0003041,22c2e2ae7119d666,2028,Johannesburg,Gauteng,29/08/2017,paid_search
ZAC0003049,4d0f1c85bbf411d3,5226,East London,Eastern Cape,04/08/2017,social
ZAC0003069,3be6a1bdec233118,4039,Durban,KwaZulu-Natal,05/08/2017,organic
ZAC0003082,a9e8c6240338f602,2009,Johannesburg,Gauteng,01/08/2017,email
ZAC0003096,d371cd966bde3b73,733,Polokwane,Limpopo,01/08/2017,referral
ZAC0003124,189c04b56ac7f183,6050,Port Elizabeth,Eastern Cape,29/08/2017,email
ZAC0003128,0f258129540df753,5255,East London,Eastern Cape,12/08/2017,paid_search
ZAC0003129,53b2209e11480237,2253,Sandton,Gauteng,04/08/2017,referral
ZAC0003149,a356cc4b753b9461,1848,Soweto,Gauteng,03/08/2017,paid_search
ZAC0003206,59e2a6a7196365e8,6012,Port Elizabeth,Eastern Cape,28/08/2017,organic
ZAC0003252,d34fb7d2f181bd88,9350,Bloemfontein,Free State,22/08/2017,paid_search
ZAC0003266,b4f6b90bd1da7592,9316,Bloemfontein,Free State,31/08/2017,affiliate
ZAC0003267,aaf1a0d2ae03ba3b,721,Polokwane,Limpopo,26/08/2017,paid_search
ZAC0003270,93ea239c63d1e069,2,Pretoria,Gauteng,04/08/2017,social
ZAC0003336,dcda6582ac4b7c06,744,Polokwane,Limpopo,01/08/2017,organic
ZAC0003340,365b5e7b415f774e,3252,Pietermaritzburg,KwaZulu-Natal,14/08/2017,social
ZAC0003405,41cb0e58d657e585,5213,East London,Eastern Cape,13/08/2017,paid_search
ZAC0003407,d63952af641bd2c2,1822,Soweto,Gauteng,16/08/2017,organic
ZAC0003423,1c9449288e30e337,1200,Nelspruit,Mpumalanga,14/08/2017,organic
ZAC0003426,1dfd6f9cdca514d0,348,Rustenburg,North West,13/08/2017,organic
ZAC0003460,ce61a6ab7fabcab1,4028,Durban,KwaZulu-Natal,06/08/2017,referral
ZAC0003467,b9f7aa77fde2337e,6025,Port Elizabeth,Eastern Cape,07/08/2017,organic
ZAC0003496,9fa2fed59c75e62b,8008,Cape Town,Western Cape,09/08/2017,organic
ZAC0003505,cb9fadbf743c67d5,9315,Bloemfontein,Free State,27/08/2017,paid_search
ZAC0003535,6f20ee4fa53e54bb,2200,Sandton,Gauteng,20/08/2017,social
ZAC0003536,36e49f146227d607,2236,Sandton,Gauteng,31/08/2017,paid_search
ZAC0003549,00baef43a304c5dd,1200,Nelspruit,Mpumalanga,27/08/2017,organic
ZAC0003556,8adc6b1811d9786e,6053,Port Elizabeth,Eastern Cape,07/08/2017,organic
ZAC0003557,07bc11cdee385c78,178,Centurion,Gauteng,09/08/2017,affiliate
ZAC0003588,a22512ecbdeeea51,41,Pretoria,Gauteng,11/08/2017,organic
ZAC0003630,c5309a5097fa5128,6057,Port Elizabeth,Eastern Cape,10/08/2017,organic
ZAC0003662,737c329d92df49ca,4047,Durban,KwaZulu-Natal,27/08/2017,paid_search
ZAC0003679,15502a6bccf82840,8351,Kimberley,Northern Cape,03/08/2017,email
ZAC0003697,8c1c4a2b6a83ff54,4043,Durban,KwaZulu-Natal,18/08/2017,organic
ZAC0003741,b922c82f3057c862,2024,Johannesburg,Gauteng,16/08/2017,organic
ZAC0003760,651155f17bff25ee,2251,Sandton,Gauteng,03/08/2017,paid_search
ZAC0003781,28754373ae04d2c0,4051,Durban,KwaZulu-Natal,25/08/2017,organic
ZAC0003847,c3db03acd87e9449,736,Polokwane,Limpopo,19/08/2017,affiliate
ZAC0003858,aef37b44118255f5,712,Polokwane,Limpopo,18/08/2017,organic
ZAC0003915,89c98de69a40a0be,311,Rustenburg,North West,22/08/2017,email
ZAC0003942,a2bf601e704e57fb,3228,Pietermaritzburg,KwaZulu-Natal,07/08/2017,organic
ZAC0003950,fe11852f4b2b2f3e,9332,Bloemfontein,Free State,26/08/2017,referral
ZAC0003992,097ab2b7d5039f40,27,Pretoria,Gauteng,19/08/2017,referral
ZAC0004037,1919c4de2c9c04fe,723,Polokwane,Limpopo,26/08/2017,affiliate
ZAC0004046,a12a12cc1c8a5c8a,1841,Soweto,Gauteng,10/08/2017,referral
ZAC0004048,ad05af095b71bfbf,1832,Soweto,Gauteng,07/08/2017,organic
ZAC0004066,386ddbf80d43ff09,6025,Port Elizabeth,Eastern Cape,14/08/2017,paid_search
ZAC0004102,25ea6e178a84ab93,2220,Sandton,Gauteng,14/08/2017,organic
ZAC0004103,8fcdbd83270e7b9d,8342,Kimberley,Northern Cape,01/08/2017,social
ZAC0004110,10ea830acf4bd0fa,6007,Port Elizabeth,Eastern Cape,24/08/2017,referral
ZAC0004117,c2ec2984cc645f68,749,Polokwane,Limpopo,12/08/2017,social
ZAC0004174,9fd9326bca2b4aea,346,Rustenburg,North West,21/08/2017,organic
ZAC0004199,8191e59e24f4779a,748,Polokwane,Limpopo,07/08/2017,email
ZAC0004201,bbb14a4b48da0413,8004,Cape Town,Western Cape,28/08/2017,social
ZAC0004207,8293c8dc835ad2e7,2007,Johannesburg,Gauteng,27/08/2017,affiliate
ZAC0004343,e65e039f60b88e30,8008,Cape Town,Western Cape,06/08/2017,social
ZAC0004352,8baffb384de0fee8,4004,Durban,KwaZulu-Natal,07/08/2017,organic
ZAC0004412,c5ead27ccef26e81,720,Polokwane,Limpopo,20/08/2017,organic
ZAC0004469,b82969112b6f4f0a,6055,Port Elizabeth,Eastern Cape,28/08/2017,social
ZAC0004476,ea9c42c18c025fa5,728,Polokwane,Limpopo,29/08/2017,paid_search
ZAC0004505,e49e693d57a008d4,1251,Nelspruit,Mpumalanga,03/08/2017,paid_search
ZAC0004510,1a38358c49dfa7d4,192,Centurion,Gauteng,24/08/2017,organic
ZAC0004516,37cb0cce9642bd5d,36,Pretoria,Gauteng,11/08/2017,paid_search
ZAC0004568,5470666e861cd895,2013,Johannesburg,Gauteng,31/08/2017,organic
ZAC0004587,b77a901c79876d95,1818,Soweto,Gauteng,26/08/2017,referral
ZAC0004604,4a7e65211f373c3a,1224,Nelspruit,Mpumalanga,27/08/2017,organic
ZAC0004631,af55fe450eb76066,1828,Soweto,Gauteng,21/08/2017,organic
ZAC0004645,ac6c78042a49aff3,748,Polokwane,Limpopo,08/08/2017,paid_search
ZAC0004684,858a17f92f86ddb0,35,Pretoria,Gauteng,07/08/2017,paid_search
ZAC0004705,822222fea8ba5e11,7637,Stellenbosch,Western Cape,01/08/2017,organic
ZAC0004717,76b13f50707a6f33,8301,Kimberley,Northern Cape,12/08/2017,email
ZAC0004740,9703c2d0bc5f37ac,2052,Johannesburg,Gauteng,19/08/2017,paid_search
ZAC0004779,9abc50afa4bdb596,2052,Johannesburg,Gauteng,04/08/2017,paid_search
ZAC0004818,1a58e6d6d6cafed7,4053,Durban,KwaZulu-Natal,28/08/2017,organic
ZAC0004861,cab66f74ee51d7f7,1253,Nelspruit,Mpumalanga,28/08/2017,paid_search
ZAC0004891,cc5c366807f6a316,2206,Sandton,Gauteng,31/08/2017,organic
ZAC0004935,361b7e2623e196eb,8013,Cape Town,Western Cape,05/08/2017,email
ZAC0004939,d2cb10ecf704b66e,5,Pretoria,Gauteng,21/08/2017,social
ZAC0004946,2aed2bee68022d71,3253,Pietermaritzburg,KwaZulu-Natal,12/08/2017,social
ZAC0004986,754752345689e64a,176,Centurion,Gauteng,11/08/2017,paid_search
ZAC0005077,4e3d1d99b2381cd0,8351,Kimberley,Northern Cape,24/08/2017,paid_search
ZAC0005090,c1f6d1cd693e8fa3,4000,Durban,KwaZulu-Natal,06/08/2017,referral
ZAC0005096,517e1c7d0d39f80e,6028,Port Elizabeth,Eastern Cape,30/08/2017,referral
ZAC0005129,159c1319274bf878,4001,Durban,KwaZulu-Natal,27/08/2017,organic
ZAC0005130,1fe0ae84707c7a6a,703,Polokwane,Limpopo,10/08/2017,paid_search
ZAC0005157,292a25087479de26,2202,Sandton,Gauteng,05/08/2017,referral
ZAC0005280,1a2befba57db1ef2,2252,Sandton,Gauteng,05/08/2017,organic
ZAC0005304,f744b0948f3b65d7,4042,Durban,KwaZulu-Natal,25/08/2017,paid_search
ZAC0005391,a59114b316a4a63d,3238,Pietermaritzburg,KwaZulu-Natal,27/08/2017,social
ZAC0005445,61dd16a12dbe0014,157,Centurion,Gauteng,10/08/2017,email
ZAC0005499,68e8eec64284dd8f,8011,Cape Town,Western Cape,09/08/2017,organic
ZAC0005507,813f8d8eb7995c5a,1238,Nelspruit,Mpumalanga,14/08/2017,organic
ZAC0005510,8cd0e91f64216b75,5259,East London,Eastern Cape,17/08/2017,referral
ZAC0005530,18a61285eed357b1,1832,Soweto,Gauteng,07/08/2017,organic
ZAC0005536,855442be562cbad6,3223,Pietermaritzburg,KwaZulu-Natal,18/08/2017,referral
ZAC0005537,677bcf6695be3097,8320,Kimberley,Northern Cape,04/08/2017,organic
ZAC0005549,42ace557a850acca,1253,Nelspruit,Mpumalanga,15/08/2017,referral
ZAC0005570,d8f824c9f7a93b8a,6058,Port Elizabeth,Eastern Cape,01/08/2017,organic
ZAC0005585,94580ee26c335379,9338,Bloemfontein,Free State,04/08/2017,social
ZAC0005596,bba1ff479720bd6a,3236,Pietermaritzburg,KwaZulu-Natal,03/08/2017,social
ZAC0005603,4e0e90abb1f7309e,1815,Soweto,Gauteng,31/08/2017,paid_search
ZAC0005671,0fb56de47ada302c,1230,Nelspruit,Mpumalanga,11/08/2017,referral
ZAC0005680,29d68356e51e37a8,8337,Kimberley,Northern Cape,11/08/2017,email
ZAC0005682,d85082848246d681,8052,Cape Town,Western Cape,04/08/2017,referral
ZAC0005692,d2f490e8a29e7a29,1816,Soweto,Gauteng,21/08/2017,email
ZAC0005700,f9f99145d9076d03,3225,Pietermaritzburg,KwaZulu-Natal,01/08/2017,paid_search
ZAC0005748,ef452d0f549bc582,8342,Kimberley,Northern Cape,21/08/2017,organic
ZAC0005839,986cdf64f5fe4f57,1808,Soweto,Gauteng,31/08/2017,organic
ZAC0005848,dc8242c13fa5c370,6050,Port Elizabeth,Eastern Cape,26/08/2017,paid_search
ZAC0005904,9f81c47774930c06,1249,Nelspruit,Mpumalanga,21/08/2017,referral
ZAC0005919,ecf75933924cfe9e,159,Centurion,Gauteng,19/08/2017,organic
ZAC0005927,5edc6add1e62c86a,25,Pretoria,Gauteng,02/08/2017,referral
ZAC0005936,b2763ee24a7852e8,5210,East London,Eastern Cape,21/08/2017,paid_search
ZAC0005962,6722ca47c355df5f,746,Polokwane,Limpopo,09/08/2017,social
ZAC0005987,0d916a5aa7d8af7c,1848,Soweto,Gauteng,31/08/2017,email
ZAC0005989,044c0938b188a942,1251,Nelspruit,Mpumalanga,31/08/2017,paid_search
ZAC0006018,e6540697d9c8eef8,1214,Nelspruit,Mpumalanga,09/08/2017,paid_search
ZAC0006026,bb1737eca804f535,172,Centurion,Gauteng,15/08/2017,email
ZAC0006041,fc24fdb2ceaa2ec8,2218,Sandton,Gauteng,01/08/2017,paid_search
ZAC0006080,5c88c987f562de8a,3223,Pietermaritzburg,KwaZulu-Natal,13/08/2017,email
ZAC0006089,ba705b55606bd249,1203,Nelspruit,Mpumalanga,11/08/2017,affiliate
ZAC0006097,e1066de2c563ebdc,9304,Bloemfontein,Free State,06/08/2017,social
ZAC0006112,f9aefac0d0a1db0a,1827,Soweto,Gauteng,01/08/2017,social
ZAC0006122,30ae8e55bad7f68e,1839,Soweto,Gauteng,28/08/2017,paid_search
ZAC0006143,51eafdecae25bb3c,744,Polokwane,Limpopo,08/08/2017,referral
ZAC0006154,d62d0ce690875d17,1832,Soweto,Gauteng,28/08/2017,organic
ZAC0006166,779494d4fdaf31de,8329,Kimberley,Northern Cape,28/08/2017,social
ZAC0006168,afc9c2e70928dd0c,7615,Stellenbosch,Western Cape,31/08/2017,social
ZAC0006263,66b81087ec536869,6004,Port Elizabeth,Eastern Cape,16/08/2017,organic
ZAC0006276,0f8feb12e540ecf7,3231,Pietermaritzburg,KwaZulu-Natal,27/08/2017,organic
ZAC0006306,3243a02c25545240,161,Centurion,Gauteng,16/08/2017,organic
ZAC0006372,e502c02ce03e2a6c,710,Polokwane,Limpopo,15/08/2017,referral
ZAC0006380,0a14c1d88966c6dd,8351,Kimberley,Northern Cape,06/08/2017,email
ZAC0006384,ae8c028e0612620d,8020,Cape Town,Western Cape,15/08/2017,social
ZAC0006396,562dfa6c883654f3,18,Pretoria,Gauteng,04/08/2017,email
ZAC0006410,92e34eb8781ec82a,6001,Port Elizabeth,Eastern Cape,29/08/2017,paid_search
ZAC0006449,11fc675e68be936a,5,Pretoria,Gauteng,10/08/2017,organic
ZAC0006472,7d736da9c9b695b7,4018,Durban,KwaZulu-Natal,07/08/2017,organic
ZAC0006517,c6afcc5b9f5d440b,8029,Cape Town,Western Cape,31/08/2017,organic
ZAC0006529,f6ae6b282f37d356,350,Rustenburg,North West,10/08/2017,organic
ZAC0006545,49301fca08505d11,9334,Bloemfontein,Free State,08/08/2017,organic
ZAC0006559,bd1bbe57a9ff0a0e,6,Pretoria,Gauteng,09/08/2017,paid_search
ZAC0006560,6fdf59ecaf9e23c7,2246,Sandton,Gauteng,14/08/2017,affiliate
ZAC0006581,79e37693e3c543cb,9332,Bloemfontein,Free State,01/08/2017,paid_search
ZAC0006582,2fc86e5c859bea8c,181,Centurion,Gauteng,11/08/2017,social
ZAC0006613,2b828000fe122b65,5225,East London,Eastern Cape,03/08/2017,paid_search
ZAC0006627,ac978a2b5a563dd7,56,Pretoria,Gauteng,15/08/2017,organic
ZAC0006639,e3f998a492bbf05e,1862,Soweto,Gauteng,16/08/2017,referral
ZAC0006645,4025c9c32c58026f,9346,Bloemfontein,Free State,16/08/2017,referral
ZAC0006706,796fc71357d5157f,8324,Kimberley,Northern Cape,04/08/2017,email
ZAC0006753,57ba42d9bdfef1e9,3218,Pietermaritzburg,KwaZulu-Natal,25/08/2017,organic
ZAC0006763,667608c92f270d4b,8308,Kimberley,Northern Cape,18/08/2017,social
ZAC0006799,99b1428ca18b96ed,736,Polokwane,Limpopo,20/08/2017,paid_search
ZAC0006821,0372a3e53dc43aae,5205,East London,Eastern Cape,09/08/2017,organic
ZAC0006834,05fb9f668092a4ac,6051,Port Elizabeth,Eastern Cape,21/08/2017,affiliate
ZAC0006858,e10ca649a22353b5,4036,Durban,KwaZulu-Natal,29/08/2017,social
ZAC0006864,f6e0e3500a8a13b7,9339,Bloemfontein,Free State,12/08/2017,referral
ZAC0006873,ea0f2536bed8009f,1,Pretoria,Gauteng,24/08/2017,affiliate
ZAC0006898,cedceae02925fdba,754,Polokwane,Limpopo,05/08/2017,organic
ZAC0006929,cf454fe7509c6f7a,322,Rustenburg,North West,14/08/2017,organic
ZAC0006969,d116c73cf0173f77,2214,Sandton,Gauteng,09/08/2017,organic
ZAC0006976,926c3f9bd353e94b,1215,Nelspruit,Mpumalanga,15/08/2017,referral
ZAC0006981,4bf6857d768c35eb,204,Centurion,Gauteng,26/08/2017,paid_search
ZAC0006986,77a688123d3b608c,7652,Stellenbosch,Western Cape,15/08/2017,organic
ZAC0006997,42c9bcec9761c2b6,49,Pretoria,Gauteng,10/08/2017,social
ZAC0007015,245af4f01eb86b1f,8029,Cape Town,Western Cape,09/08/2017,social
ZAC0007053,689abf49dd408417,2217,Sandton,Gauteng,03/08/2017,affiliate
ZAC0007066,e7cac116e5474e57,1841,Soweto,Gauteng,20/08/2017,social
ZAC0007067,5119c2748fd4bd20,8057,Cape Town,Western Cape,27/08/2017,referral
ZAC0007071,5b7e7967d8650798,4047,Durban,KwaZulu-Natal,20/08/2017,organic
ZAC0007076,e142993c9888b0e5,188,Centurion,Gauteng,05/08/2017,affiliate
ZAC0007079,841b6598073b8106,2025,Johannesburg,Gauteng,14/08/2017,paid_search
ZAC0007130,e48d404f56e9b4d4,8339,Kimberley,Northern Cape,23/08/2017,email
ZAC0007164,8a77941812478693,3254,Pietermaritzburg,KwaZulu-Natal,13/08/2017,organic
ZAC0007185,ce44dd075069f856,168,Centurion,Gauteng,28/08/2017,affiliate
ZAC0007224,67e61db633a3611d,30,Pretoria,Gauteng,01/08/2017,organic
ZAC0007255,10f37071ae5aab2e,359,Rustenburg,North West,21/08/2017,email
ZAC0007271,728aa308fe58d2ae,5230,East London,Eastern Cape,26/08/2017,affiliate
ZAC0007280,5bf32de60238a731,6027,Port Elizabeth,Eastern Cape,05/08/2017,organic
ZAC0007300,688ceb104f370ef2,185,Centurion,Gauteng,14/08/2017,paid_search
ZAC0007319,876bab2ce6f09553,52,Pretoria,Gauteng,10/08/2017,email
ZAC0007349,3a4b85158d610f9b,1863,Soweto,Gauteng,29/08/2017,organic
ZAC0007362,185887bfcb8e04c6,8347,Kimberley,Northern Cape,31/08/2017,referral
ZAC0007409,babcf6baf3865291,208,Centurion,Gauteng,24/08/2017,paid_search
ZAC0007431,8ad09adcb5b73125,1226,Nelspruit,Mpumalanga,25/08/2017,organic
ZAC0007438,ca20511e76abcd0f,5227,East London,Eastern Cape,09/08/2017,referral
ZAC0007501,e4e518ab1599203a,3237,Pietermaritzburg,KwaZulu-Natal,02/08/2017,referral
ZAC0007536,d53a46594b5d58f9,9,Pretoria,Gauteng,28/08/2017,paid_search
ZAC0007544,628d6e12d3ade6a0,2005,Johannesburg,Gauteng,30/08/2017,social
