buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0001938,5b5d5ae4409a093c,9325,Bloemfontein,Free State,05/03/2018,affiliate
ZAC0001948,d49192f43fc1c281,3242,Pietermaritzburg,KwaZulu-Natal,02/03/2018,organic
ZAC0001961,31dfb4b4f490ec48,746,Polokwane,Limpopo,31/03/2018,organic
ZAC0001983,1d2babb6a88f7292,6,Pretoria,Gauteng,28/03/2018,email
ZAC0001991,df8b75fdb8b9e1a8,724,Polokwane,Limpopo,10/03/2018,organic
ZAC0002006,5e861cf1e5f62545,3242,Pietermaritzburg,KwaZulu-Natal,05/03/2018,referral
ZAC0002015,731cb1cb79219326,704,Polokwane,Limpopo,08/03/2018,organic
ZAC0002027,ff0d046b74c5bfb3,320,Rustenburg,North West,07/03/2018,paid_search
ZAC0002033,1d32dc8d2aefcf63,4001,Durban,KwaZulu-Natal,26/03/2018,paid_search
ZAC0002054,40bd97c623346c00,2051,Johannesburg,Gauteng,31/03/2018,paid_search
ZAC0002081,e93e7a75238669da,4057,Durban,KwaZulu-Natal,24/03/2018,paid_search
ZAC0002088,d2c3bfee746ee303,6049,Port Elizabeth,Eastern Cape,01/03/2018,email
ZAC0002127,2ab3b31723c63329,8001,Cape Town,Western Cape,18/03/2018,social
ZAC0002168,f629683507b7af56,1817,Soweto,Gauteng,03/03/2018,paid_search
ZAC0002200,1cd2d47e9271aa8a,8058,Cape Town,Western Cape,18/03/2018,affiliate
ZAC0002224,bf8df25f2a6f758a,4042,Durban,KwaZulu-Natal,03/03/2018,social
ZAC0002229,0186a91e7a7b16f6,9301,Bloemfontein,Free State,07/03/2018,organic
ZAC0002235,b6bc75e8a6fb6f77,1224,Nelspruit,Mpumalanga,17/03/2018,email
ZAC0002236,f25d5bc9a3bb84b2,9357,Bloemfontein,Free State,04/03/2018,social
ZAC0002304,2af58f65e6b94de0,5255,East London,Eastern Cape,13/03/2018,paid_search
ZAC0002320,357b1bf1f06f2ac5,2057,Johannesburg,Gauteng,15/03/2018,paid_search
ZAC0002408,ee4c139e52014aee,8047,Cape Town,Western Cape,24/03/2018,referral
ZAC0002443,80dcb93b16563e8a,8039,Cape Town,Western Cape,30/03/2018,organic
ZAC0002444,8da498327d226838,24,Pretoria,Gauteng,24/03/2018,social
ZAC0002447,e8b2dc2f3312a783,5209,East London,Eastern Cape,09/03/2018,referral
ZAC0002502,dae8f217b6db70be,5239,East London,Eastern Cape,27/03/2018,referral
ZAC0002507,5d4cc5dc7d0a50ec,747,Polokwane,Limpopo,02/03/2018,organic
ZAC0002530,9516d2621ed6c176,46,Pretoria,Gauteng,20/03/2018,paid_search
ZAC0002535,8822d193e69afa03,10,Pretoria,Gauteng,21/03/2018,organic
ZAC0002537,0467af673cc9ca64,706,Polokwane,Limpopo,06/03/2018,organic
ZAC0002597,43a2d2648784b2bf,2229,Sandton,Gauteng,26/03/2018,email
ZAC0002599,d838509ccc1cbe8f,8018,Cape Town,Western Cape,05/03/2018,social
ZAC0002610,d3d7c468e131e0a6,1257,Nelspruit,Mpumalanga,07/03/2018,email
ZAC0002623,27011c62746ae424,2011,Johannesburg,Gauteng,02/03/2018,organic
ZAC0002677,5e77384240175112,2237,Sandton,Gauteng,24/03/2018,email
ZAC0002692,82bc63cfea94256f,8053,Cape Town,Western Cape,20/03/2018,paid_search
ZAC0002693,f0a18b97805bf0d4,7653,Stellenbosch,Western Cape,29/03/2018,organic
ZAC0002694,b30eae695e8ef716,8041,Cape Town,Western Cape,03/03/2018,paid_search
ZAC0002695,6a9a2d79482a7b89,2000,Johannesburg,Gauteng,08/03/2018,paid_search
ZAC0002703,3a0c7e1c9b61e839,60,Pretoria,Gauteng,12/03/2018,social
ZAC0002722,500ba9cd3fcc46bc,3234,Pietermaritzburg,KwaZulu-Natal,20/03/2018,email
ZAC0002738,b0cf67ea41971d2f,2029,Johannesburg,Gauteng,28/03/2018,paid_search
ZAC0002761,cb805ecb0a72da41,7649,Stellenbosch,Western Cape,22/03/2018,social
ZAC0002780,b7fffb85a4aa615d,7651,Stellenbosch,Western Cape,05/03/2018,email
ZAC0002785,6c9b398c76a75de3,14,Pretoria,Gauteng,06/03/2018,paid_search
ZAC0002797,a41ba09e4e1a0656,9305,Bloemfontein,Free State,01/03/2018,paid_search
ZAC0002815,eeb6c8d1d2d8a049,2254,Sandton,Gauteng,07/03/2018,referral
ZAC0002841,95f17f3bb19519eb,9304,Bloemfontein,Free State,19/03/2018,social
ZAC0002848,25ebecb2e42adc3a,732,Polokwane,Limpopo,23/03/2018,referral
ZAC0002877,8ebeb1170775f950,3208,Pietermaritzburg,KwaZulu-Natal,07/03/2018,organic
ZAC0002880,8f0a90831c8d97eb,7622,Stellenbosch,Western Cape,27/03/2018,organic
ZAC0002916,44e15a412f5f534a,715,Polokwane,Limpopo,15/03/2018,organic
ZAC0002924,cca7e794ae0c4700,6016,Port Elizabeth,Eastern Cape,21/03/2018,paid_search
ZAC0002939,b937975efacc76ba,54,Pretoria,Gauteng,22/03/2018,social
ZAC0002957,df683d94feb3a955,9325,Bloemfontein,Free State,21/03/2018,organic
ZAC0002964,36d3be46462f420f,5212,East London,Eastern Cape,05/03/2018,social
ZAC0002982,1f717dbd6df0994b,163,Centurion,Gauteng,01/03/2018,organic
ZAC0003007,01345451643c1a1f,8343,Kimberley,Northern Cape,11/03/2018,organic
ZAC0003027,ab0369bc662c6099,2052,Johannesburg,Gauteng,25/03/2018,organic
ZAC0003029,daf6d07f3cc68cff,722,Polokwane,Limpopo,25/03/2018,organic
ZAC0003048,88c4007a2b95d338,7648,Stellenbosch,Western Cape,29/03/2018,paid_search
ZAC0003075,8a791989cbc63541,1859,Soweto,Gauteng,02/03/2018,affiliate
ZAC0003101,b57d3b91f48acad0,47,Pretoria,Gauteng,13/03/2018,paid_search
ZAC0003103,d8e11e6756170974,2028,Johannesburg,Gauteng,22/03/2018,organic
ZAC0003104,de3c5c23b688688d,3256,Pietermaritzburg,KwaZulu-Natal,23/03/2018,organic
ZAC0003125,b813053357407aa2,53,Pretoria,Gauteng,18/03/2018,email
ZAC0003126,5b430a27a13946a7,24,Pretoria,Gauteng,28/03/2018,organic
ZAC0003160,de7a8ed1a4503751,711,Polokwane,Limpopo,08/03/2018,organic
ZAC0003188,8e9bf4d5aceb28b5,2239,Sandton,Gauteng,19/03/2018,organic
ZAC0003198,f711c8fc74bdaae5,752,Polokwane,Limpopo,06/03/2018,organic
ZAC0003214,6194cfee51bc0bfe,751,Polokwane,Limpopo,25/03/2018,referral
ZAC0003226,234d89461c9d2cf2,39,Pretoria,Gauteng,31/03/2018,paid_search
ZAC0003234,65097dd7f0060f3c,1253,Nelspruit,Mpumalanga,21/03/2018,organic
ZAC0003271,08661499191fa7b2,6019,Port Elizabeth,Eastern Cape,11/03/2018,paid_search
ZAC0003272,aa00b6f3be5f9553,8046,Cape Town,Western Cape,03/03/2018,referral
ZAC0003288,bd1fcc5a09fb5494,1820,Soweto,Gauteng,06/03/2018,email
ZAC0003302,c35f18907d0a662d,2059,Johannesburg,Gauteng,24/03/2018,affiliate
ZAC0003310,6df67b95261b95f4,164,Centurion,Gauteng,24/03/2018,organic
ZAC0003322,eb67ffe476bfc9e8,8327,Kimberley,Northern Cape,23/03/2018,social
ZAC0003334,c36fb15d5a3e7d51,5215,East London,Eastern Cape,10/03/2018,email
ZAC0003350,83b23ce83754e2f8,3226,Pietermaritzburg,KwaZulu-Natal,20/03/2018,organic
ZAC0003392,ab690d1da73b2095,196,Centurion,Gauteng,02/03/2018,organic
ZAC0003414,7d0b2954178048d8,1829,Soweto,Gauteng,09/03/2018,organic
ZAC0003422,97bfb46ce2fa87c4,8359,Kimberley,Northern Cape,07/03/2018,paid_search
ZAC0003446,d822650c9a6ef5d2,5215,East London,Eastern Cape,03/03/2018,social
ZAC0003497,468ac19d3e3b6504,8341,Kimberley,Northern Cape,21/03/2018,organic
ZAC0003513,b768411cff7c79cb,1829,Soweto,Gauteng,07/03/2018,email
ZAC0003528,6c1b42ab32aacc7f,8313,Kimberley,Northern Cape,01/03/2018,paid_search
ZAC0003548,968dd87814ddc72a,4043,Durban,KwaZulu-Natal,16/03/2018,paid_search
ZAC0003578,bf011f286d5e026a,24,Pretoria,Gauteng,15/03/2018,social
ZAC0003583,7904d6625262bd54,43,Pretoria,Gauteng,29/03/2018,affiliate
ZAC0003643,a7570d50a6c6b495,5204,East London,Eastern Cape,28/03/2018,organic
ZAC0003657,5e8b5a8cdd23786b,739,Polokwane,Limpopo,23/03/2018,social
ZAC0003665,bbcf0ee64568ff67,8308,Kimberley,Northern Cape,02/03/2018,referral
ZAC0003666,03f520ab7811e00d,6051,Port Elizabeth,Eastern Cape,02/03/2018,social
ZAC0003692,0774cbf42ea0fbbf,6000,Port Elizabeth,Eastern Cape,28/03/2018,paid_search
ZAC0003696,10c6cd73a3eac48c,9313,Bloemfontein,Free State,12/03/2018,organic
ZAC0003727,d4a0b8a6503f5a44,7657,Stellenbosch,Western Cape,05/03/2018,organic
ZAC0003745,bd681a8700b650bd,5245,East London,Eastern Cape,04/03/2018,email
ZAC0003746,29f38a322c8703fc,46,Pretoria,Gauteng,21/03/2018,social
ZAC0003755,7c86acad0d2f4026,50,Pretoria,Gauteng,25/03/2018,social
ZAC0003761,655152e59a69e142,9309,Bloemfontein,Free State,12/03/2018,social
ZAC0003764,1bdd3eedc69970cc,5257,East London,Eastern Cape,25/03/2018,paid_search
ZAC0003771,7bda678ae5d58689,5213,East London,Eastern Cape,17/03/2018,organic
ZAC0003852,41fd7b26f453c0a5,163,Centurion,Gauteng,13/03/2018,paid_search
ZAC0003871,4499d1d07982e63e,2006,Johannesburg,Gauteng,30/03/2018,referral
ZAC0003885,1a77e08e27a83ecd,7656,Stellenbosch,Western Cape,07/03/2018,referral
ZAC0003886,0a2d64451625bf14,1223,Nelspruit,Mpumalanga,01/03/2018,organic
ZAC0003887,c0e6e115dd94ee62,2228,Sandton,Gauteng,09/03/2018,organic
ZAC0003922,ae31e25ae105761d,8323,Kimberley,Northern Cape,09/03/2018,organic
ZAC0003926,be15d47c41119463,346,Rustenburg,North West,25/03/2018,organic
ZAC0003931,84aee71881b7ec5d,5259,East London,Eastern Cape,14/03/2018,paid_search
ZAC0003976,a7ab2df2baca0fd0,60,Pretoria,Gauteng,15/03/2018,paid_search
ZAC0003990,a2ae246347797582,7609,Stellenbosch,Western Cape,04/03/2018,social
ZAC0004000,c89d8a5a907719ce,6027,Port Elizabeth,Eastern Cape,28/03/2018,organic
ZAC0004008,bcdeb39126706b01,8324,Kimberley,Northern Cape,26/03/2018,affiliate
ZAC0004026,84c9dfea0a90e822,8335,Kimberley,Northern Cape,06/03/2018,email
ZAC0004050,0dfea875cc2bb019,329,Rustenburg,North West,14/03/2018,organic
ZAC0004059,05190cd3f69301a2,44,Pretoria,Gauteng,01/03/2018,social
ZAC0004089,bded25bc246cebf2,8034,Cape Town,Western Cape,26/03/2018,social
ZAC0004096,ea2a091192799e76,5232,East London,Eastern Cape,04/03/2018,social
ZAC0004124,3da349a0f9afd492,2237,Sandton,Gauteng,18/03/2018,organic
ZAC0004132,f30f4d33ab0cd1dd,38,Pretoria,Gauteng,02/03/2018,social
ZAC0004137,44bb0ca5072a0e7a,186,Centurion,Gauteng,21/03/2018,affiliate
ZAC0004138,4dc77f8e34262e8a,8000,Cape Town,Western Cape,07/03/2018,paid_search
ZAC0004150,594c5a66b95575e4,6054,Port Elizabeth,Eastern Cape,15/03/2018,social
ZAC0004263,7f4045f4cac61b3d,8342,Kimberley,Northern Cape,04/03/2018,organic
ZAC0004272,b0e463e4f1ad7861,2025,Johannesburg,Gauteng,05/03/2018,social
ZAC0004287,671cc5b142630279,178,Centurion,Gauteng,08/03/2018,organic
ZAC0004308,084ac364549bc19d,721,Polokwane,Limpopo,15/03/2018,organic
ZAC0004332,d04f32ad4d52e883,2014,Johannesburg,Gauteng,09/03/2018,email
ZAC0004344,ec9130bdacf5b0e2,737,Polokwane,Limpopo,20/03/2018,organic
ZAC0004347,494e2aac867ee304,748,Polokwane,Limpopo,24/03/2018,referral
ZAC0004350,1f550066fa3c7724,7618,Stellenbosch,Western Cape,17/03/2018,social
ZAC0004358,44dd5a06c89831fc,1211,Nelspruit,Mpumalanga,02/03/2018,organic
ZAC0004364,1c2e1d7b9a870e2d,309,Rustenburg,North West,09/03/2018,paid_search
ZAC0004383,61082434759451ab,2047,Johannesburg,Gauteng,01/03/2018,referral
ZAC0004430,8c30df9615a331af,2237,Sandton,Gauteng,05/03/2018,paid_search
ZAC0004449,a452ee10a33d3818,8354,Kimberley,Northern Cape,13/03/2018,organic
ZAC0004451,403eff25a7afe059,9348,Bloemfontein,Free State,19/03/2018,affiliate
ZAC0004456,c53c3e1d7d3b7527,46,Pretoria,Gauteng,11/03/2018,organic
ZAC0004467,74593523a1f021ca,2205,Sandton,Gauteng,10/03/2018,paid_search
ZAC0004560,04a4b04f99b756ad,8006,Cape Town,Western Cape,22/03/2018,organic
ZAC0004569,cbf22db3e5a75f7a,1222,Nelspruit,Mpumalanga,15/03/2018,affiliate
ZAC0004577,2bee75c39e6cb915,1241,Nelspruit,Mpumalanga,18/03/2018,social
ZAC0004591,2a92e8b0e394abc0,1833,Soweto,Gauteng,10/03/2018,referral
ZAC0004609,7cd504e5759c97ab,4041,Durban,KwaZulu-Natal,14/03/2018,email
ZAC0004623,bf876b4e19dd31e9,1224,Nelspruit,Mpumalanga,11/03/2018,affiliate
ZAC0004629,3b1cf1ba5842c322,7649,Stellenbosch,Western Cape,03/03/2018,referral
ZAC0004652,573d3fc63f2aed1c,4022,Durban,KwaZulu-Natal,10/03/2018,social
ZAC0004664,82136618c891538b,743,Polokwane,Limpopo,05/03/2018,paid_search
ZAC0004669,ebb68cb1310f27cc,8047,Cape Town,Western Cape,10/03/2018,social
ZAC0004671,c444ffa3dd00fa15,5241,East London,Eastern Cape,13/03/2018,paid_search
ZAC0004683,f81d6ec1801fa7e6,7651,Stellenbosch,Western Cape,16/03/2018,email
ZAC0004686,7cdbe58ad67475f7,1842,Soweto,Gauteng,04/03/2018,referral
ZAC0004697,7910819cfb7cb812,8353,Kimberley,Northern Cape,18/03/2018,email
ZAC0004715,6182da793436bee4,2044,Johannesburg,Gauteng,03/03/2018,paid_search
ZAC0004750,4d297570f9eb75dc,2212,Sandton,Gauteng,20/03/2018,organic
ZAC0004751,26261ba46f227c8b,1215,Nelspruit,Mpumalanga,08/03/2018,paid_search
ZAC0004752,00c1dc97db38341f,339,Rustenburg,North West,15/03/2018,paid_search
ZAC0004765,12ea24f269e175e3,6044,Port Elizabeth,Eastern Cape,09/03/2018,paid_search
ZAC0004767,f4b4860068576ab2,5228,East London,Eastern Cape,21/03/2018,paid_search
ZAC0004801,4bf8db9f64b02323,3211,Pietermaritzburg,KwaZulu-Natal,20/03/2018,social
ZAC0004820,8f259226e43baef5,5242,East London,Eastern Cape,14/03/2018,social
ZAC0004821,f433ab37305e9d70,7607,Stellenbosch,Western Cape,01/03/2018,social
ZAC0004858,c25c6b6e9087b5f7,4008,Durban,KwaZulu-Natal,08/03/2018,organic
ZAC0004862,d023d8fbc6a74126,8352,Kimberley,Northern Cape,01/03/2018,referral
ZAC0004882,1d6355553e1088b4,3235,Pietermaritzburg,KwaZulu-Natal,15/03/2018,organic
ZAC0004896,b6bd07c81d4f25bf,179,Centurion,Gauteng,26/03/2018,referral
ZAC0004902,c7e914afb58c25d3,8034,Cape Town,Western Cape,05/03/2018,affiliate
