ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00018862,1,SKU96211,ZAV00581,1,173.91,113.89
ZA-00018863,1,SKU40608,ZAV00224,1,551.05,51.72
ZA-00018864,1,SKU15411,ZAV00145,1,1937.42,65.82
ZA-00018865,1,SKU96659,ZAV00006,1,899.04,142.62
ZA-00018866,1,SKU85402,ZAV00753,1,229.03,99.1
ZA-00018867,1,SKU40622,ZAV00685,2,384.31,146.43
ZA-00018868,1,SKU76818,ZAV00397,1,452.75,166.9
ZA-00018869,1,SKU35444,ZAV00234,1,575.65,66.32
ZA-00018870,1,SKU62277,ZAV00230,1,1132.29,106.5
ZA-00018870,2,SKU96447,ZAV00349,1,352.89,81.38
ZA-00018871,1,SKU55687,ZAV00032,1,608.69,98.46
ZA-00018872,1,SKU63961,ZAV00080,1,407.94,35.68
ZA-00018873,1,SKU49674,ZAV00586,1,407.28,164.83
ZA-00018874,1,SKU27820,ZAV00354,1,4739.99,114.62
ZA-00018875,1,SKU42456,ZAV00624,1,1708.37,96.23
ZA-00018876,1,SKU89121,ZAV00341,1,86.27,99.42
ZA-00018877,1,SKU73014,ZAV00413,1,293.21,68.45
ZA-00018878,1,SKU46000,ZAV00391,2,424.56,101.18
ZA-00018879,1,SKU21888,ZAV00003,2,425.13,43.77
ZA-00018880,1,SKU99648,ZAV00185,1,512.21,120.47
ZA-00018880,2,SKU46928,ZAV00308,1,262.52,63.96
ZA-00018881,1,SKU70746,ZAV00525,1,588.85,55.29
ZA-00018881,2,SKU78052,ZAV00171,1,221.64,99.87
ZA-00018881,3,SKU96823,ZAV00235,1,144.54,173.4
ZA-00018882,1,SKU70683,ZAV00039,1,298.73,124.61
ZA-00018882,2,SKU51479,ZAV00203,1,207.82,143.13
ZA-00018883,1,SKU89414,ZAV00707,1,163.3,163.8
ZA-00018884,1,SKU87325,ZAV00735,1,51.42,40.38
ZA-00018885,1,SKU40409,ZAV00145,1,277.13,96.79
ZA-00018886,1,SKU48660,ZAV00406,1,794.65,129.12
ZA-00018886,2,SKU27129,ZAV00724,2,607.9,100.02
ZA-00018886,3,SKU48047,ZAV00210,1,903.67,146.76
ZA-00018887,1,SKU13529,ZAV00026,1,831.86,51.95
ZA-00018887,2,SKU22306,ZAV00063,1,477.08,60.83
ZA-00018887,3,SKU48872,ZAV00363,1,2002.51,152.61
ZA-00018888,1,SKU23436,ZAV00466,1,350.87,52.06
ZA-00018888,2,SKU92877,ZAV00429,1,428.22,86.71
ZA-00018889,1,SKU59804,ZAV00129,1,1269.51,167.48
ZA-00018890,1,SKU29702,ZAV00193,1,1526.82,123.56
ZA-00018891,1,SKU68579,ZAV00468,2,392.55,114.68
ZA-00018891,2,SKU60872,ZAV00664,1,1109.11,139.78
ZA-00018891,3,SKU39929,ZAV00260,1,1340.2,154.17
ZA-00018892,1,SKU72616,ZAV00438,1,921.93,128.32
ZA-00018893,1,SKU61745,ZAV00432,1,82.54,60.65
ZA-00018893,2,SKU96563,ZAV00332,1,891.94,160.23
ZA-00018893,3,SKU49171,ZAV00426,1,869.67,164.24
ZA-00018894,1,SKU55881,ZAV00072,1,832.05,40.5
ZA-00018895,1,SKU40325,ZAV00709,1,452.71,177.91
ZA-00018896,1,SKU97178,ZAV00344,1,325.07,67.52
ZA-00018896,2,SKU37609,ZAV00748,2,315.5,129.6
ZA-00018897,1,SKU92955,ZAV00237,1,555.22,98.64
ZA-00018898,1,SKU40580,ZAV00607,1,411.47,138.27
ZA-00018899,1,SKU95655,ZAV00729,1,841.52,64.53
ZA-00018900,1,SKU74767,ZAV00606,1,487.53,168.56
ZA-00018901,1,SKU13049,ZAV00214,1,443.52,98.21
ZA-00018902,1,SKU10446,ZAV00557,1,570.21,178.48
ZA-00018902,2,SKU69138,ZAV00002,1,378.23,160.05
ZA-00018903,1,SKU52824,ZAV00729,2,297.75,74.9
ZA-00018904,1,SKU24192,ZAV00697,1,1662.85,146.02
ZA-00018905,1,SKU17302,ZAV00041,1,289.24,119.28
ZA-00018906,1,SKU27545,ZAV00615,1,378.13,127.64
ZA-00018907,1,SKU10657,ZAV00091,1,390.02,45.48
ZA-00018908,1,SKU98691,ZAV00110,1,616.56,138.33
ZA-00018909,1,SKU54998,ZAV00180,1,1198.45,82.28
ZA-00018910,1,SKU33552,ZAV00376,1,226.93,60.09
ZA-00018910,2,SKU76412,ZAV00553,1,569.07,84.13
ZA-00018911,1,SKU72821,ZAV00543,1,534.03,155.8
ZA-00018912,1,SKU63533,ZAV00024,1,605.55,83.48
ZA-00018913,1,SKU86059,ZAV00422,1,587.11,68.25
ZA-00018913,2,SKU11418,ZAV00584,1,1029.45,72.06
ZA-00018914,1,SKU89483,ZAV00590,1,1209.13,147.63
ZA-00018915,1,SKU17298,ZAV00187,1,412.4,92.95
ZA-00018916,1,SKU70898,ZAV00650,1,506.71,83.96
ZA-00018917,1,SKU10126,ZAV00490,1,1205.14,142.96
ZA-00018918,1,SKU67369,ZAV00039,1,1094.83,168.74
ZA-00018919,1,SKU79471,ZAV00794,1,2501.01,158.68
ZA-00018920,1,SKU86303,ZAV00629,1,692.79,152.16
ZA-00018921,1,SKU67946,ZAV00722,1,785.66,127.23
ZA-00018922,1,SKU85849,ZAV00441,1,560.15,111.23
ZA-00018923,1,SKU16862,ZAV00792,1,964.92,98.63
ZA-00018924,1,SKU77212,ZAV00221,1,729.08,96.31
ZA-00018925,1,SKU12481,ZAV00150,1,217.31,163.75
ZA-00018926,1,SKU80266,ZAV00341,1,107.84,44.84
ZA-00018927,1,SKU62926,ZAV00425,1,259.86,174.33
ZA-00018928,1,SKU86933,ZAV00322,1,579.65,66.36
ZA-00018929,1,SKU74839,ZAV00165,1,607.13,155.36
ZA-00018929,2,SKU76960,ZAV00163,1,403.37,94.98
ZA-00018930,1,SKU15921,ZAV00321,1,818.76,94.66
ZA-00018931,1,SKU83149,ZAV00444,1,512.67,133.57
ZA-00018932,1,SKU52006,ZAV00063,1,479.24,93.56
ZA-00018932,2,SKU89700,ZAV00282,1,599.22,56.59
ZA-00018933,1,SKU94231,ZAV00002,1,760.41,115.78
ZA-00018934,1,SKU56892,ZAV00715,1,194.59,150.06
ZA-00018935,1,SKU30673,ZAV00144,1,844.66,57.25
ZA-00018936,1,SKU28010,ZAV00202,1,253.17,171.74
ZA-00018937,1,SKU75037,ZAV00462,2,974.7,82.95
ZA-00018938,1,SKU51799,ZAV00657,1,693.95,49.95
ZA-00018939,1,SKU19216,ZAV00284,2,245.33,179.19
ZA-00018940,1,SKU59048,ZAV00505,1,289.56,37.52
ZA-00018940,2,SKU84228,ZAV00536,3,306.7,151.92
ZA-00018941,1,SKU33711,ZAV00627,1,867.14,153.71
ZA-00018941,2,SKU50254,ZAV00352,1,386.72,100.82
ZA-00018942,1,SKU62915,ZAV00343,1,645.68,66.58
ZA-00018943,1,SKU25944,ZAV00402,1,264.37,112.41
ZA-00018943,2,SKU22430,ZAV00172,1,1738.98,117.48
ZA-00018944,1,SKU34847,ZAV00287,1,498.14,139.66
ZA-00018945,1,SKU36463,ZAV00462,1,163.26,137.83
ZA-00018946,1,SKU49326,ZAV00366,1,919.84,123.29
ZA-00018947,1,SKU72920,ZAV00732,1,114.9,38.48
ZA-00018948,1,SKU24704,ZAV00444,1,459.1,82.91
ZA-00018949,1,SKU78761,ZAV00183,1,1083.63,151.85
ZA-00018949,2,SKU28809,ZAV00787,1,2969.02,91.82
ZA-00018950,1,SKU55470,ZAV00640,1,1068.73,75.64
ZA-00018951,1,SKU97080,ZAV00717,1,602.12,146.59
ZA-00018952,1,SKU53396,ZAV00109,1,615.83,90.81
ZA-00018952,2,SKU53875,ZAV00739,1,229.21,77.46
ZA-00018952,3,SKU10415,ZAV00036,1,1378.47,144.59
ZA-00018953,1,SKU38841,ZAV00486,1,1356.68,173.73
ZA-00018954,1,SKU33427,ZAV00345,1,337.68,156.1
ZA-00018955,1,SKU16284,ZAV00207,1,532.9,116.86
ZA-00018956,1,SKU70977,ZAV00379,1,1135.39,39.72
ZA-00018957,1,SKU82432,ZAV00759,1,835.65,64.82
ZA-00018957,2,SKU46715,ZAV00626,1,405.68,72.71
ZA-00018958,1,SKU65488,ZAV00287,1,983.51,148.16
ZA-00018959,1,SKU94478,ZAV00240,1,273.53,37.93
ZA-00018960,1,SKU26399,ZAV00113,1,191.85,69.1
ZA-00018961,1,SKU45869,ZAV00599,1,434.21,103.51
ZA-00018961,2,SKU35763,ZAV00742,1,246.6,43.5
ZA-00018961,3,SKU74226,ZAV00013,2,1349.77,85.74
ZA-00018962,1,SKU45521,ZAV00358,1,155.43,102.21
ZA-00018963,1,SKU59414,ZAV00784,1,306.55,141.5
ZA-00018963,2,SKU27460,ZAV00539,1,1375.0,140.0
ZA-00018964,1,SKU46235,ZAV00626,2,422.6,176.01
ZA-00018964,2,SKU34334,ZAV00775,1,702.18,98.24
ZA-00018965,1,SKU21453,ZAV00288,1,779.05,136.7
ZA-00018966,1,SKU46282,ZAV00583,2,456.66,125.4
ZA-00018967,1,SKU81192,ZAV00243,1,1206.06,179.24
ZA-00018968,1,SKU36043,ZAV00252,1,791.57,79.66
ZA-00018969,1,SKU28587,ZAV00619,1,865.51,127.22
ZA-00018970,1,SKU54566,ZAV00329,1,822.1,61.86
ZA-00018971,1,SKU55559,ZAV00059,1,1028.75,135.66
ZA-00018971,2,SKU21014,ZAV00369,1,235.06,138.6
ZA-00018972,1,SKU45113,ZAV00184,1,385.06,98.02
ZA-00018972,2,SKU66332,ZAV00720,1,130.13,148.84
ZA-00018972,3,SKU19842,ZAV00553,1,246.22,134.38
ZA-00018973,1,SKU88088,ZAV00214,1,313.89,45.96
ZA-00018974,1,SKU93334,ZAV00549,2,161.73,139.58
ZA-00018974,2,SKU31281,ZAV00482,1,120.37,178.57
ZA-00018975,1,SKU20559,ZAV00606,1,301.45,115.9
ZA-00018976,1,SKU20909,ZAV00607,1,478.64,41.53
ZA-00018977,1,SKU65435,ZAV00317,2,143.32,76.94
ZA-00018977,2,SKU98771,ZAV00789,1,569.01,67.68
ZA-00018978,1,SKU90628,ZAV00052,1,609.15,176.31
ZA-00018979,1,SKU19735,ZAV00750,1,1842.06,99.48
ZA-00018979,2,SKU24183,ZAV00013,1,978.16,36.35
ZA-00018979,3,SKU41328,ZAV00425,2,703.2,86.21
ZA-00018980,1,SKU14511,ZAV00297,1,192.56,107.58
ZA-00018981,1,SKU73201,ZAV00350,1,894.99,95.42
ZA-00018982,1,SKU53419,ZAV00684,2,870.38,63.39
ZA-00018983,1,SKU66973,ZAV00783,1,167.86,174.33
ZA-00018984,1,SKU74050,ZAV00329,1,604.62,163.06
ZA-00018984,2,SKU20916,ZAV00665,1,1911.46,116.78
ZA-00018985,1,SKU66125,ZAV00223,1,994.69,136.1
ZA-00018986,1,SKU47468,ZAV00181,1,58.53,124.15
ZA-00018987,1,SKU58793,ZAV00712,1,569.37,73.43
ZA-00018988,1,SKU33277,ZAV00273,1,1441.7,46.2
ZA-00018989,1,SKU33701,ZAV00542,1,259.99,87.04
ZA-00018989,2,SKU67558,ZAV00667,1,1045.76,81.99
ZA-00018990,1,SKU62502,ZAV00672,1,1720.7,160.51
ZA-00018990,2,SKU37819,ZAV00586,1,213.99,170.95
ZA-00018990,3,SKU70800,ZAV00323,1,388.31,116.11
ZA-00018991,1,SKU27202,ZAV00693,1,178.5,80.95
ZA-00018992,1,SKU56366,ZAV00525,1,261.15,107.89
ZA-00018993,1,SKU31738,ZAV00775,1,372.31,166.98
ZA-00018993,2,SKU32820,ZAV00590,1,533.34,62.38
ZA-00018994,1,SKU48177,ZAV00383,1,204.95,81.71
ZA-00018995,1,SKU98968,ZAV00240,1,1280.94,81.16
ZA-00018996,1,SKU81387,ZAV00054,2,322.62,97.22
ZA-00018997,1,SKU88562,ZAV00480,1,436.01,132.03
ZA-00018998,1,SKU19775,ZAV00192,1,939.56,115.03
ZA-00018999,1,SKU18731,ZAV00587,2,463.71,49.34
ZA-00018999,2,SKU91132,ZAV00092,1,303.34,151.3
ZA-00019000,1,SKU94204,ZAV00617,1,132.14,165.38
ZA-00019001,1,SKU39927,ZAV00084,2,993.12,162.19
ZA-00019001,2,SKU65377,ZAV00116,1,1052.28,128.55
ZA-00019002,1,SKU17642,ZAV00225,1,1197.76,70.19
ZA-00019003,1,SKU14322,ZAV00112,1,724.59,53.53
ZA-00019004,1,SKU75881,ZAV00199,1,208.9,100.91
ZA-00019004,2,SKU70320,ZAV00389,1,308.25,55.21
ZA-00019005,1,SKU89090,ZAV00127,1,130.52,42.36
ZA-00019006,1,SKU87730,ZAV00554,1,129.25,51.18
ZA-00019007,1,SKU65461,ZAV00369,2,82.39,108.1
ZA-00019008,1,SKU33305,ZAV00055,1,602.19,87.85
ZA-00019009,1,SKU42765,ZAV00445,1,191.24,95.45
ZA-00019010,1,SKU38126,ZAV00282,1,721.93,106.25
ZA-00019011,1,SKU42142,ZAV00337,1,373.3,161.2
ZA-00019012,1,SKU10819,ZAV00215,1,646.27,165.2
ZA-00019013,1,SKU54057,ZAV00475,3,532.18,67.63
ZA-00019014,1,SKU55748,ZAV00075,1,90.52,138.51
ZA-00019015,1,SKU21162,ZAV00482,1,1676.47,60.49
ZA-00019016,1,SKU77950,ZAV00390,1,1170.61,83.23
ZA-00019016,2,SKU82671,ZAV00557,1,805.75,68.84
ZA-00019017,1,SKU70287,ZAV00325,1,2425.26,128.12
ZA-00019018,1,SKU72071,ZAV00572,1,1284.52,109.06
ZA-00019019,1,SKU23000,ZAV00111,1,190.41,55.59
ZA-00019020,1,SKU44896,ZAV00634,1,761.5,66.86
ZA-00019021,1,SKU44225,ZAV00083,1,562.0,52.93
ZA-00019021,2,SKU37825,ZAV00522,1,1059.32,103.63
ZA-00019022,1,SKU85090,ZAV00318,1,471.43,114.74
ZA-00019023,1,SKU38696,ZAV00541,1,240.69,42.34
ZA-00019024,1,SKU74279,ZAV00651,1,80.71,163.23
ZA-00019025,1,SKU58088,ZAV00403,1,171.35,153.98
ZA-00019026,1,SKU47461,ZAV00472,1,314.79,171.12
ZA-00019027,1,SKU78526,ZAV00047,1,123.41,127.03
ZA-00019027,2,SKU98537,ZAV00519,2,147.86,43.43
ZA-00019028,1,SKU67688,ZAV00099,1,369.62,80.71
ZA-00019029,1,SKU32205,ZAV00658,2,893.86,143.2
ZA-00019030,1,SKU70011,ZAV00575,1,619.69,90.75
ZA-00019031,1,SKU45399,ZAV00439,1,256.22,57.93
ZA-00019032,1,SKU59098,ZAV00453,1,301.51,42.48
ZA-00019032,2,SKU89554,ZAV00254,1,537.88,144.14
ZA-00019033,1,SKU88810,ZAV00224,1,553.7,167.72
ZA-00019034,1,SKU47620,ZAV00404,1,461.86,134.23
ZA-00019034,2,SKU65011,ZAV00266,1,185.93,59.62
ZA-00019034,3,SKU14194,ZAV00617,1,57.16,177.37
ZA-00019035,1,SKU81232,ZAV00637,1,429.12,114.78
ZA-00019036,1,SKU83182,ZAV00517,1,733.62,59.1
ZA-00019037,1,SKU53789,ZAV00432,1,183.22,177.82
ZA-00019037,2,SKU55397,ZAV00667,1,193.69,126.79
ZA-00019038,1,SKU23343,ZAV00365,1,463.88,77.33
ZA-00019039,1,SKU65941,ZAV00651,1,349.65,110.72
ZA-00019040,1,SKU77192,ZAV00714,2,1273.91,48.51
ZA-00019041,1,SKU95811,ZAV00358,1,299.48,111.23
ZA-00019042,1,SKU75217,ZAV00145,2,300.86,49.47
ZA-00019042,2,SKU10471,ZAV00168,1,170.58,78.49
ZA-00019043,1,SKU58420,ZAV00697,1,354.22,77.24
ZA-00019044,1,SKU56275,ZAV00196,1,291.17,146.61
ZA-00019044,2,SKU42876,ZAV00322,1,964.8,170.85
ZA-00019045,1,SKU20959,ZAV00771,1,428.17,157.43
ZA-00019045,2,SKU19715,ZAV00696,1,400.42,165.47
ZA-00019046,1,SKU88611,ZAV00248,1,771.51,88.93
ZA-00019046,2,SKU60048,ZAV00098,1,90.52,100.52
ZA-00019047,1,SKU42032,ZAV00766,1,106.54,94.68
ZA-00019048,1,SKU41288,ZAV00156,1,278.68,41.13
ZA-00019049,1,SKU65085,ZAV00539,1,81.08,101.81
ZA-00019050,1,SKU67232,ZAV00030,1,150.69,85.99
ZA-00019050,2,SKU36708,ZAV00515,1,90.63,95.39
ZA-00019050,3,SKU77862,ZAV00360,1,87.7,142.97
ZA-00019051,1,SKU59351,ZAV00489,1,791.31,39.98
ZA-00019052,1,SKU74964,ZAV00155,2,367.28,100.38
ZA-00019053,1,SKU59239,ZAV00494,1,255.76,122.85
ZA-00019054,1,SKU93807,ZAV00730,1,747.31,119.42
ZA-00019055,1,SKU79018,ZAV00627,1,767.91,77.2
ZA-00019056,1,SKU68319,ZAV00297,1,1597.17,163.89
ZA-00019057,1,SKU97838,ZAV00411,1,755.49,177.68
ZA-00019058,1,SKU42289,ZAV00173,1,348.02,36.64
ZA-00019059,1,SKU49259,ZAV00090,1,438.07,43.91
ZA-00019060,1,SKU88387,ZAV00791,1,467.68,165.61
ZA-00019061,1,SKU89361,ZAV00557,1,911.12,107.87
ZA-00019062,1,SKU45349,ZAV00768,2,112.02,71.83
ZA-00019063,1,SKU99464,ZAV00116,1,958.82,108.96
ZA-00019064,1,SKU50062,ZAV00203,1,1173.13,58.75
ZA-00019065,1,SKU86886,ZAV00248,1,981.72,95.43
ZA-00019066,1,SKU65702,ZAV00106,1,1261.68,94.2
ZA-00019066,2,SKU51025,ZAV00210,1,410.74,69.28
ZA-00019067,1,SKU88244,ZAV00332,2,1380.43,54.72
ZA-00019068,1,SKU92754,ZAV00034,1,206.22,160.44
ZA-00019069,1,SKU93263,ZAV00061,1,773.23,87.76
ZA-00019070,1,SKU83210,ZAV00578,1,405.62,175.67
ZA-00019071,1,SKU74777,ZAV00037,1,577.81,88.77
ZA-00019072,1,SKU38034,ZAV00705,1,985.16,146.59
ZA-00019073,1,SKU99444,ZAV00265,1,806.07,113.05
ZA-00019073,2,SKU74187,ZAV00773,2,241.69,80.31
ZA-00019073,3,SKU47614,ZAV00597,1,570.21,100.43
ZA-00019074,1,SKU55326,ZAV00446,1,3770.53,177.58
ZA-00019075,1,SKU77763,ZAV00788,1,143.97,94.13
ZA-00019076,1,SKU80291,ZAV00205,1,337.31,169.11
ZA-00019076,2,SKU31819,ZAV00773,1,1041.75,167.59
ZA-00019077,1,SKU94519,ZAV00765,1,1412.03,122.96
ZA-00019077,2,SKU62483,ZAV00348,1,169.26,116.68
ZA-00019078,1,SKU31422,ZAV00165,1,1817.33,72.28
ZA-00019079,1,SKU85360,ZAV00221,1,1169.53,138.76
ZA-00019080,1,SKU69397,ZAV00150,2,747.44,149.48
ZA-00019081,1,SKU55493,ZAV00222,1,1221.25,101.12
ZA-00019081,2,SKU42246,ZAV00729,1,424.22,151.84
ZA-00019081,3,SKU95188,ZAV00796,1,969.73,102.84
ZA-00019082,1,SKU14860,ZAV00732,1,395.31,150.33
ZA-00019082,2,SKU54421,ZAV00543,1,414.07,70.06
ZA-00019083,1,SKU95576,ZAV00322,1,290.1,50.92
ZA-00019084,1,SKU15343,ZAV00590,2,437.45,124.91
ZA-00019085,1,SKU64130,ZAV00642,1,169.64,171.18
ZA-00019086,1,SKU81365,ZAV00360,1,1963.44,93.03
ZA-00019087,1,SKU20346,ZAV00518,1,450.97,60.72
ZA-00019088,1,SKU45409,ZAV00295,1,100.61,127.52
ZA-00019089,1,SKU63769,ZAV00256,1,195.11,36.09
ZA-00019089,2,SKU14808,ZAV00628,2,316.75,143.7
ZA-00019090,1,SKU27431,ZAV00259,1,1649.68,109.12
ZA-00019091,1,SKU84556,ZAV00608,1,2239.67,80.94
ZA-00019092,1,SKU79927,ZAV00246,2,522.81,123.89
ZA-00019093,1,SKU28281,ZAV00246,1,1819.46,91.68
ZA-00019094,1,SKU47778,ZAV00387,1,1630.08,65.55
ZA-00019095,1,SKU13324,ZAV00670,1,302.13,121.05
ZA-00019096,1,SKU44104,ZAV00543,1,55.54,59.38
ZA-00019097,1,SKU56093,ZAV00132,1,665.75,131.67
ZA-00019097,2,SKU92130,ZAV00488,1,749.02,41.25
ZA-00019098,1,SKU14449,ZAV00256,1,768.42,114.06
ZA-00019099,1,SKU72278,ZAV00582,1,504.07,103.05
ZA-00019099,2,SKU50729,ZAV00673,3,1318.09,91.31
ZA-00019099,3,SKU46681,ZAV00317,2,231.58,162.24
ZA-00019100,1,SKU72717,ZAV00058,1,218.4,35.6
ZA-00019101,1,SKU16636,ZAV00277,1,425.52,39.76
ZA-00019102,1,SKU47868,ZAV00478,1,199.77,177.16
ZA-00019103,1,SKU47206,ZAV00573,1,173.04,96.55
ZA-00019103,2,SKU11828,ZAV00351,1,483.19,74.35
ZA-00019104,1,SKU50658,ZAV00215,1,472.81,144.2
ZA-00019105,1,SKU29753,ZAV00402,1,224.08,104.83
ZA-00019106,1,SKU12189,ZAV00576,3,338.76,134.48
ZA-00019107,1,SKU80744,ZAV00331,1,202.88,103.51
ZA-00019108,1,SKU46256,ZAV00441,1,238.31,88.29
ZA-00019108,2,SKU96215,ZAV00117,3,154.53,118.7
ZA-00019109,1,SKU10005,ZAV00581,1,195.44,99.82
ZA-00019110,1,SKU47744,ZAV00400,1,708.36,159.84
ZA-00019111,1,SKU81144,ZAV00172,1,358.83,158.58
ZA-00019112,1,SKU71963,ZAV00060,1,1273.91,115.81
ZA-00019113,1,SKU68093,ZAV00103,1,489.7,139.09
ZA-00019113,2,SKU99033,ZAV00617,3,810.14,171.15
ZA-00019114,1,SKU14586,ZAV00569,1,93.66,97.24
ZA-00019115,1,SKU94431,ZAV00784,1,593.56,172.29
ZA-00019115,2,SKU77986,ZAV00577,1,505.54,113.97
ZA-00019116,1,SKU71523,ZAV00638,2,560.76,49.01
ZA-00019117,1,SKU45451,ZAV00790,1,59.39,51.52
ZA-00019118,1,SKU36367,ZAV00434,1,184.68,160.72
ZA-00019119,1,SKU43859,ZAV00616,1,724.11,116.16
ZA-00019120,1,SKU11913,ZAV00650,1,254.18,113.52
ZA-00019121,1,SKU90079,ZAV00689,1,1342.76,133.15
ZA-00019122,1,SKU93727,ZAV00148,1,603.49,106.33
ZA-00019123,1,SKU99181,ZAV00220,2,158.69,47.78
ZA-00019124,1,SKU72435,ZAV00733,2,213.44,63.66
ZA-00019125,1,SKU69944,ZAV00674,3,1266.83,150.2
ZA-00019126,1,SKU69894,ZAV00702,1,577.09,139.64
ZA-00019126,2,SKU34089,ZAV00249,1,139.87,90.46
ZA-00019127,1,SKU86195,ZAV00065,1,649.67,38.47
ZA-00019128,1,SKU10450,ZAV00750,2,354.21,172.46
ZA-00019129,1,SKU63663,ZAV00497,1,808.42,112.44
ZA-00019130,1,SKU17474,ZAV00758,1,132.93,140.18
ZA-00019131,1,SKU65592,ZAV00015,2,498.53,148.13
ZA-00019132,1,SKU26733,ZAV00329,1,1567.25,87.61
ZA-00019133,1,SKU59196,ZAV00678,2,89.55,131.15
ZA-00019133,2,SKU48245,ZAV00188,1,704.32,40.56
ZA-00019134,1,SKU15157,ZAV00366,1,233.14,99.3
ZA-00019135,1,SKU90253,ZAV00466,1,630.58,150.14
ZA-00019136,1,SKU45253,ZAV00753,1,582.96,113.29
ZA-00019137,1,SKU19777,ZAV00323,1,704.52,73.03
ZA-00019138,1,SKU72718,ZAV00247,1,715.11,88.61
ZA-00019139,1,SKU43824,ZAV00371,1,647.32,101.96
ZA-00019140,1,SKU53271,ZAV00202,1,143.41,170.54
ZA-00019141,1,SKU99396,ZAV00149,1,187.99,47.33
ZA-00019142,1,SKU45467,ZAV00161,1,345.61,161.47
ZA-00019143,1,SKU60396,ZAV00635,1,421.92,170.15
ZA-00019144,1,SKU62113,ZAV00583,1,125.29,91.47
ZA-00019145,1,SKU70851,ZAV00635,1,212.4,166.21
ZA-00019146,1,SKU65848,ZAV00171,1,567.31,63.91
ZA-00019147,1,SKU22187,ZAV00679,2,201.55,79.55
ZA-00019148,1,SKU12361,ZAV00661,1,2092.22,91.74
ZA-00019149,1,SKU31719,ZAV00183,1,733.16,114.75
ZA-00019150,1,SKU65193,ZAV00667,1,338.62,114.6
ZA-00019151,1,SKU44568,ZAV00305,1,797.46,144.46
ZA-00019152,1,SKU83189,ZAV00706,1,830.05,177.36
ZA-00019153,1,SKU47334,ZAV00159,1,207.61,45.67
ZA-00019153,2,SKU60054,ZAV00183,1,1372.98,141.17
ZA-00019153,3,SKU12199,ZAV00762,1,671.57,100.79
ZA-00019154,1,SKU58331,ZAV00474,2,4912.3,91.5
ZA-00019155,1,SKU18740,ZAV00413,1,266.99,70.47
ZA-00019155,2,SKU29910,ZAV00614,1,45.07,75.88
ZA-00019156,1,SKU35739,ZAV00641,1,493.39,53.69
ZA-00019157,1,SKU70552,ZAV00653,2,252.66,35.76
ZA-00019158,1,SKU14640,ZAV00453,1,914.91,172.38
ZA-00019159,1,SKU14380,ZAV00461,1,447.59,47.7
ZA-00019160,1,SKU14381,ZAV00433,1,181.63,54.9
ZA-00019161,1,SKU69358,ZAV00068,1,479.78,93.09
ZA-00019162,1,SKU77116,ZAV00678,1,825.13,85.68
ZA-00019163,1,SKU39838,ZAV00081,3,166.59,93.65
ZA-00019164,1,SKU81391,ZAV00485,1,163.99,64.78
ZA-00019165,1,SKU98336,ZAV00246,1,1333.04,80.9
ZA-00019165,2,SKU12705,ZAV00440,1,1088.6,91.26
ZA-00019166,1,SKU55333,ZAV00095,1,491.15,69.39
ZA-00019167,1,SKU92374,ZAV00637,1,280.9,163.17
ZA-00019168,1,SKU21714,ZAV00423,1,51.81,83.74
