ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00005121,1,SKU11935,ZAV00145,1,747.88,127.13
ZA-00005122,1,SKU62642,ZAV00162,1,454.28,109.73
ZA-00005123,1,SKU28576,ZAV00262,1,572.66,63.71
ZA-00005124,1,SKU11045,ZAV00726,1,181.33,139.51
ZA-00005125,1,SKU17710,ZAV00042,1,506.65,162.29
ZA-00005125,2,SKU64044,ZAV00661,1,5985.54,61.55
ZA-00005126,1,SKU20805,ZAV00309,3,299.26,176.23
ZA-00005127,1,SKU70296,ZAV00729,1,452.0,176.27
ZA-00005127,2,SKU94536,ZAV00429,1,1386.78,89.69
ZA-00005128,1,SKU80215,ZAV00603,1,198.11,73.58
ZA-00005129,1,SKU57829,ZAV00243,1,1567.4,107.13
ZA-00005130,1,SKU95437,ZAV00741,1,65.74,158.76
ZA-00005130,2,SKU30456,ZAV00542,1,978.1,91.61
ZA-00005131,1,SKU10360,ZAV00480,1,299.97,136.69
ZA-00005132,1,SKU83704,ZAV00078,1,1190.86,93.7
ZA-00005133,1,SKU35451,ZAV00137,3,259.63,138.9
ZA-00005134,1,SKU80327,ZAV00066,1,189.46,75.35
ZA-00005135,1,SKU36950,ZAV00404,1,63.46,166.37
ZA-00005136,1,SKU91858,ZAV00226,1,204.08,110.56
ZA-00005136,2,SKU79733,ZAV00231,1,636.52,70.36
ZA-00005137,1,SKU66486,ZAV00272,1,330.45,52.86
ZA-00005138,1,SKU86465,ZAV00034,1,482.15,129.03
ZA-00005139,1,SKU89470,ZAV00484,1,91.56,155.86
ZA-00005140,1,SKU93308,ZAV00267,1,103.83,110.59
ZA-00005141,1,SKU32267,ZAV00734,1,1288.8,129.28
ZA-00005142,1,SKU72329,ZAV00499,1,773.79,37.93
ZA-00005142,2,SKU96390,ZAV00512,2,258.02,159.19
ZA-00005143,1,SKU49193,ZAV00162,1,374.45,35.74
ZA-00005143,2,SKU17378,ZAV00700,1,788.57,161.05
ZA-00005143,3,SKU48556,ZAV00324,1,598.43,107.28
ZA-00005144,1,SKU77959,ZAV00572,2,717.7,128.01
ZA-00005145,1,SKU46083,ZAV00516,1,167.91,93.38
ZA-00005146,1,SKU74114,ZAV00074,1,888.5,125.91
ZA-00005147,1,SKU49488,ZAV00285,1,278.09,104.45
ZA-00005148,1,SKU55384,ZAV00437,1,974.38,173.67
ZA-00005148,2,SKU81080,ZAV00100,1,335.61,110.99
ZA-00005149,1,SKU78813,ZAV00329,1,3274.94,36.54
ZA-00005150,1,SKU88203,ZAV00523,1,264.1,44.25
ZA-00005150,2,SKU53904,ZAV00138,1,841.97,67.38
ZA-00005150,3,SKU56514,ZAV00258,1,219.07,94.53
ZA-00005151,1,SKU76093,ZAV00654,2,385.25,131.02
ZA-00005152,1,SKU98762,ZAV00491,1,1075.91,165.78
ZA-00005153,1,SKU45306,ZAV00335,2,671.34,126.31
ZA-00005154,1,SKU62377,ZAV00645,1,507.79,54.39
ZA-00005155,1,SKU83173,ZAV00061,1,427.66,114.73
ZA-00005156,1,SKU93477,ZAV00718,2,255.37,56.85
ZA-00005156,2,SKU80280,ZAV00347,1,137.39,127.43
ZA-00005157,1,SKU85228,ZAV00499,1,567.36,170.44
ZA-00005157,2,SKU82700,ZAV00473,1,274.55,63.39
ZA-00005158,1,SKU75292,ZAV00366,1,303.51,111.39
ZA-00005159,1,SKU71590,ZAV00440,1,372.76,112.67
ZA-00005160,1,SKU11535,ZAV00716,1,332.83,38.73
ZA-00005161,1,SKU86506,ZAV00068,1,512.47,169.81
ZA-00005162,1,SKU14858,ZAV00664,1,287.73,177.88
ZA-00005162,2,SKU93683,ZAV00372,1,1458.55,56.98
ZA-00005163,1,SKU39343,ZAV00420,3,989.93,44.44
ZA-00005164,1,SKU51365,ZAV00294,2,376.42,177.76
ZA-00005165,1,SKU63428,ZAV00583,1,140.43,79.34
ZA-00005166,1,SKU25065,ZAV00218,1,1175.0,141.49
ZA-00005167,1,SKU44068,ZAV00418,2,528.82,143.9
ZA-00005167,2,SKU61341,ZAV00470,1,296.55,68.88
ZA-00005167,3,SKU54759,ZAV00341,1,3269.93,76.64
ZA-00005168,1,SKU37250,ZAV00512,1,368.03,167.82
ZA-00005168,2,SKU95588,ZAV00036,1,865.11,71.49
ZA-00005168,3,SKU61190,ZAV00483,3,418.64,85.56
ZA-00005169,1,SKU48004,ZAV00171,1,229.45,104.69
ZA-00005169,2,SKU41216,ZAV00672,1,393.81,51.32
ZA-00005170,1,SKU40837,ZAV00091,1,4463.51,170.98
ZA-00005170,2,SKU76462,ZAV00332,1,369.45,106.64
ZA-00005171,1,SKU90471,ZAV00568,1,812.3,63.23
ZA-00005172,1,SKU19480,ZAV00084,1,97.65,179.16
ZA-00005173,1,SKU42731,ZAV00352,1,397.33,136.69
ZA-00005174,1,SKU80327,ZAV00617,1,334.33,130.08
ZA-00005174,2,SKU24051,ZAV00157,1,535.55,46.57
ZA-00005175,1,SKU43808,ZAV00174,1,785.24,65.5
ZA-00005176,1,SKU75359,ZAV00133,1,124.73,154.33
ZA-00005177,1,SKU78523,ZAV00462,1,886.17,138.53
ZA-00005178,1,SKU27789,ZAV00583,2,283.09,174.68
ZA-00005179,1,SKU24679,ZAV00357,1,138.3,50.8
ZA-00005180,1,SKU30735,ZAV00016,1,221.57,74.44
ZA-00005181,1,SKU90002,ZAV00510,1,940.2,47.31
ZA-00005182,1,SKU36675,ZAV00710,1,473.87,170.38
ZA-00005183,1,SKU55639,ZAV00386,1,135.16,77.2
ZA-00005184,1,SKU23072,ZAV00796,1,1156.19,167.94
ZA-00005184,2,SKU82897,ZAV00495,1,1213.31,124.41
ZA-00005185,1,SKU13894,ZAV00756,1,418.31,118.78
ZA-00005186,1,SKU32002,ZAV00696,1,466.51,47.51
ZA-00005187,1,SKU71472,ZAV00406,1,265.98,141.29
ZA-00005188,1,SKU55789,ZAV00294,1,274.67,37.25
ZA-00005189,1,SKU88624,ZAV00580,1,410.87,148.46
ZA-00005190,1,SKU73348,ZAV00237,1,256.88,175.71
ZA-00005191,1,SKU36873,ZAV00760,1,1313.61,118.63
ZA-00005192,1,SKU86758,ZAV00763,1,156.81,167.89
ZA-00005192,2,SKU11585,ZAV00620,1,53.92,178.04
ZA-00005193,1,SKU44120,ZAV00720,1,105.77,83.79
ZA-00005194,1,SKU81928,ZAV00587,1,2093.15,96.97
ZA-00005195,1,SKU66673,ZAV00683,1,197.77,58.84
ZA-00005196,1,SKU74439,ZAV00175,1,1032.92,75.01
ZA-00005196,2,SKU73089,ZAV00121,1,198.37,103.86
ZA-00005197,1,SKU10383,ZAV00220,1,122.57,124.1
ZA-00005198,1,SKU26382,ZAV00451,1,286.4,100.42
ZA-00005199,1,SKU82567,ZAV00674,2,194.81,171.89
ZA-00005200,1,SKU87689,ZAV00486,1,604.28,156.14
ZA-00005201,1,SKU40228,ZAV00086,1,565.51,93.21
ZA-00005202,1,SKU40719,ZAV00520,1,797.16,40.34
ZA-00005203,1,SKU78179,ZAV00769,1,96.58,47.22
ZA-00005204,1,SKU17881,ZAV00137,1,1482.88,77.62
ZA-00005204,2,SKU22878,ZAV00678,1,363.6,179.96
ZA-00005205,1,SKU26336,ZAV00165,1,266.28,159.25
ZA-00005206,1,SKU41375,ZAV00465,1,98.56,74.43
ZA-00005206,2,SKU57242,ZAV00787,1,876.21,142.58
ZA-00005207,1,SKU71241,ZAV00341,1,200.95,97.34
ZA-00005208,1,SKU93834,ZAV00344,1,1075.38,75.05
ZA-00005209,1,SKU67000,ZAV00077,1,426.62,78.19
ZA-00005210,1,SKU44335,ZAV00068,1,542.88,148.65
ZA-00005211,1,SKU61516,ZAV00458,1,545.65,170.82
ZA-00005212,1,SKU29394,ZAV00003,1,295.17,41.31
ZA-00005212,2,SKU64268,ZAV00085,1,533.91,118.47
ZA-00005213,1,SKU35938,ZAV00094,2,1135.68,90.6
ZA-00005213,2,SKU53782,ZAV00420,1,2574.26,52.55
ZA-00005214,1,SKU67648,ZAV00239,1,305.83,173.42
ZA-00005215,1,SKU27727,ZAV00499,2,178.22,127.69
ZA-00005216,1,SKU72912,ZAV00256,1,736.76,178.99
ZA-00005217,1,SKU78264,ZAV00791,1,431.49,83.0
ZA-00005218,1,SKU59654,ZAV00008,2,371.11,74.94
ZA-00005219,1,SKU41315,ZAV00716,1,511.13,103.18
ZA-00005219,2,SKU58771,ZAV00530,1,300.36,142.04
ZA-00005220,1,SKU17446,ZAV00318,1,97.45,84.84
ZA-00005221,1,SKU10156,ZAV00699,2,1863.24,73.88
ZA-00005222,1,SKU97491,ZAV00629,1,945.65,152.4
ZA-00005223,1,SKU40287,ZAV00245,1,442.68,53.72
ZA-00005224,1,SKU28321,ZAV00185,1,718.35,157.72
ZA-00005225,1,SKU77370,ZAV00109,2,401.2,36.69
ZA-00005226,1,SKU71923,ZAV00417,1,341.6,86.64
ZA-00005227,1,SKU69160,ZAV00644,1,676.5,51.57
ZA-00005227,2,SKU23230,ZAV00566,1,281.52,35.82
ZA-00005228,1,SKU50989,ZAV00403,2,701.13,74.86
ZA-00005228,2,SKU13783,ZAV00494,1,797.6,97.87
ZA-00005228,3,SKU93074,ZAV00168,1,409.18,129.56
ZA-00005229,1,SKU89125,ZAV00470,1,836.05,125.86
ZA-00005230,1,SKU93619,ZAV00137,1,683.23,167.14
ZA-00005231,1,SKU32727,ZAV00200,1,585.94,139.8
ZA-00005232,1,SKU21008,ZAV00771,1,268.21,37.15
ZA-00005233,1,SKU16822,ZAV00433,2,185.71,162.71
ZA-00005234,1,SKU62095,ZAV00568,1,199.31,46.8
ZA-00005234,2,SKU55799,ZAV00506,1,232.51,87.14
ZA-00005234,3,SKU93909,ZAV00107,2,480.23,159.54
ZA-00005235,1,SKU31029,ZAV00317,1,495.32,163.51
ZA-00005236,1,SKU69651,ZAV00289,2,401.58,178.02
ZA-00005237,1,SKU33513,ZAV00489,1,945.94,56.34
ZA-00005237,2,SKU24004,ZAV00735,1,804.51,68.1
ZA-00005238,1,SKU71204,ZAV00291,1,280.42,176.04
ZA-00005239,1,SKU20888,ZAV00308,1,1463.82,170.62
ZA-00005240,1,SKU75491,ZAV00345,1,498.63,118.79
ZA-00005241,1,SKU12752,ZAV00572,1,320.02,81.36
ZA-00005241,2,SKU66028,ZAV00684,1,362.45,50.23
ZA-00005241,3,SKU50668,ZAV00339,3,263.4,136.24
ZA-00005242,1,SKU78070,ZAV00073,1,4606.52,159.18
ZA-00005242,2,SKU34081,ZAV00788,1,746.27,120.97
ZA-00005243,1,SKU23206,ZAV00428,1,999.83,77.59
ZA-00005244,1,SKU31442,ZAV00494,1,737.86,155.31
ZA-00005245,1,SKU38970,ZAV00785,1,2226.36,79.74
ZA-00005245,2,SKU46292,ZAV00351,2,136.1,119.24
ZA-00005246,1,SKU76247,ZAV00132,1,321.34,70.52
ZA-00005247,1,SKU11147,ZAV00229,2,91.63,146.41
ZA-00005248,1,SKU34277,ZAV00093,2,414.8,110.11
ZA-00005249,1,SKU28091,ZAV00723,2,302.29,58.85
ZA-00005250,1,SKU78037,ZAV00698,1,2919.27,144.12
ZA-00005251,1,SKU95234,ZAV00613,1,429.33,107.18
ZA-00005251,2,SKU67936,ZAV00230,1,443.1,76.02
ZA-00005252,1,SKU86047,ZAV00548,1,1607.07,48.87
ZA-00005253,1,SKU37074,ZAV00517,1,195.32,178.09
ZA-00005254,1,SKU26053,ZAV00632,1,241.48,168.68
ZA-00005255,1,SKU87845,ZAV00449,1,150.65,174.69
ZA-00005255,2,SKU38525,ZAV00727,2,251.1,100.13
ZA-00005256,1,SKU61664,ZAV00053,1,406.45,176.21
ZA-00005257,1,SKU57920,ZAV00098,1,263.52,140.07
ZA-00005257,2,SKU86734,ZAV00248,1,1737.37,36.32
ZA-00005257,3,SKU42582,ZAV00522,1,1014.56,139.63
ZA-00005258,1,SKU35647,ZAV00060,1,162.3,85.0
ZA-00005259,1,SKU34769,ZAV00515,1,214.15,43.52
ZA-00005259,2,SKU35856,ZAV00498,1,170.57,113.05
ZA-00005260,1,SKU75710,ZAV00241,1,1348.13,105.25
ZA-00005261,1,SKU11996,ZAV00776,1,450.76,112.84
ZA-00005261,2,SKU57292,ZAV00326,1,326.58,158.86
ZA-00005262,1,SKU37086,ZAV00519,1,628.05,135.09
ZA-00005263,1,SKU89965,ZAV00717,2,388.24,89.09
ZA-00005264,1,SKU68510,ZAV00211,3,904.22,122.62
ZA-00005265,1,SKU50700,ZAV00161,1,1421.75,44.84
ZA-00005266,1,SKU84523,ZAV00220,1,428.25,135.84
ZA-00005267,1,SKU84774,ZAV00661,1,790.97,87.58
ZA-00005268,1,SKU93736,ZAV00348,1,565.52,84.62
ZA-00005269,1,SKU38097,ZAV00628,1,960.67,120.63
ZA-00005270,1,SKU67158,ZAV00661,1,233.64,175.64
ZA-00005271,1,SKU83241,ZAV00645,1,207.53,147.62
ZA-00005272,1,SKU24655,ZAV00588,1,1268.57,179.22
ZA-00005273,1,SKU49839,ZAV00204,1,286.43,91.13
ZA-00005274,1,SKU73872,ZAV00796,1,729.93,137.14
ZA-00005274,2,SKU92415,ZAV00442,1,122.95,117.68
ZA-00005275,1,SKU26512,ZAV00499,1,988.48,156.24
ZA-00005276,1,SKU95251,ZAV00060,1,716.48,105.24
ZA-00005277,1,SKU80543,ZAV00029,1,453.04,47.43
ZA-00005277,2,SKU16284,ZAV00443,1,451.41,45.75
ZA-00005278,1,SKU71828,ZAV00151,1,266.22,54.23
ZA-00005279,1,SKU62117,ZAV00613,1,508.57,128.13
ZA-00005280,1,SKU21947,ZAV00259,1,339.55,128.65
