ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00000255,1,SKU11026,ZAV00119,1,116.61,68.57
ZA-00000256,1,SKU39624,ZAV00055,1,825.92,98.06
ZA-00000257,1,SKU89606,ZAV00463,1,457.05,94.77
ZA-00000258,1,SKU60620,ZAV00708,1,871.61,72.26
ZA-00000259,1,SKU65703,ZAV00033,1,238.7,120.49
ZA-00000260,1,SKU33025,ZAV00247,1,2766.82,106.28
ZA-00000261,1,SKU52596,ZAV00092,1,657.66,179.86
ZA-00000261,2,SKU94969,ZAV00532,1,827.92,64.11
ZA-00000262,1,SKU97165,ZAV00151,2,271.72,168.78
ZA-00000263,1,SKU68655,ZAV00124,1,547.06,141.4
ZA-00000264,1,SKU59966,ZAV00593,2,1234.36,39.66
ZA-00000264,2,SKU27724,ZAV00161,1,305.64,150.63
ZA-00000265,1,SKU79161,ZAV00399,1,300.19,50.89
ZA-00000266,1,SKU60833,ZAV00680,1,2376.56,100.61
ZA-00000267,1,SKU25798,ZAV00622,1,179.02,102.15
ZA-00000267,2,SKU76748,ZAV00353,2,1945.72,88.37
ZA-00000267,3,SKU78106,ZAV00066,1,416.1,109.3
ZA-00000268,1,SKU89690,ZAV00343,1,397.44,112.04
ZA-00000268,2,SKU96534,ZAV00645,1,153.05,175.91
ZA-00000269,1,SKU94404,ZAV00116,1,113.39,134.7
ZA-00000270,1,SKU13088,ZAV00613,1,483.03,120.61
ZA-00000271,1,SKU39416,ZAV00123,1,481.95,42.23
ZA-00000271,2,SKU24175,ZAV00350,1,745.97,147.17
ZA-00000272,1,SKU32497,ZAV00112,1,923.55,70.71
ZA-00000273,1,SKU40471,ZAV00654,1,617.17,132.64
ZA-00000273,2,SKU51382,ZAV00374,1,198.63,46.98
ZA-00000273,3,SKU91566,ZAV00751,3,257.71,87.69
ZA-00000274,1,SKU55774,ZAV00051,1,1221.38,37.24
ZA-00000275,1,SKU65385,ZAV00656,1,162.61,38.71
ZA-00000276,1,SKU22514,ZAV00524,1,250.55,161.11
ZA-00000277,1,SKU28789,ZAV00650,2,189.15,103.63
ZA-00000278,1,SKU20990,ZAV00216,1,328.2,146.89
ZA-00000278,2,SKU34284,ZAV00698,1,1148.17,167.9
ZA-00000279,1,SKU41294,ZAV00697,1,514.44,130.54
ZA-00000280,1,SKU87133,ZAV00466,1,320.86,166.59
ZA-00000281,1,SKU22156,ZAV00781,2,653.44,133.39
ZA-00000282,1,SKU34535,ZAV00297,1,235.55,57.36
ZA-00000283,1,SKU74956,ZAV00001,1,500.86,135.87
ZA-00000284,1,SKU84033,ZAV00190,2,2154.18,110.02
ZA-00000285,1,SKU76710,ZAV00562,1,498.65,141.92
ZA-00000286,1,SKU51169,ZAV00557,1,503.66,159.17
ZA-00000287,1,SKU55782,ZAV00300,2,252.61,135.64
ZA-00000287,2,SKU68128,ZAV00704,1,1973.62,131.86
ZA-00000288,1,SKU40247,ZAV00397,1,236.87,60.5
ZA-00000289,1,SKU53229,ZAV00190,2,1374.6,39.46
ZA-00000290,1,SKU48603,ZAV00268,1,139.57,133.9
ZA-00000291,1,SKU87879,ZAV00648,1,589.12,149.51
ZA-00000292,1,SKU59440,ZAV00268,1,408.6,108.86
ZA-00000293,1,SKU52258,ZAV00492,1,487.47,175.15
ZA-00000293,2,SKU82599,ZAV00618,2,168.16,45.34
ZA-00000294,1,SKU82772,ZAV00180,3,619.36,174.44
ZA-00000295,1,SKU89836,ZAV00134,1,121.22,64.54
ZA-00000296,1,SKU98796,ZAV00663,1,281.04,43.02
ZA-00000297,1,SKU71461,ZAV00501,1,310.05,98.86
ZA-00000297,2,SKU28959,ZAV00604,1,138.39,166.75
ZA-00000298,1,SKU96135,ZAV00365,1,129.18,94.0
ZA-00000299,1,SKU14791,ZAV00180,1,2358.98,98.5
ZA-00000300,1,SKU61720,ZAV00115,1,288.52,99.32
ZA-00000301,1,SKU35196,ZAV00684,2,490.83,141.7
ZA-00000301,2,SKU80412,ZAV00409,1,164.85,83.92
ZA-00000302,1,SKU60184,ZAV00181,1,516.46,122.37
ZA-00000302,2,SKU49582,ZAV00245,1,3070.9,133.67
ZA-00000303,1,SKU62850,ZAV00469,1,197.29,58.97
ZA-00000304,1,SKU96388,ZAV00093,1,193.03,100.11
ZA-00000305,1,SKU71406,ZAV00228,1,564.83,59.58
ZA-00000306,1,SKU37570,ZAV00083,3,476.7,134.15
ZA-00000307,1,SKU19938,ZAV00143,1,915.32,107.33
ZA-00000308,1,SKU75572,ZAV00615,1,243.1,63.53
ZA-00000309,1,SKU99454,ZAV00368,2,40.0,134.73
ZA-00000309,2,SKU45868,ZAV00577,1,1125.56,139.9
ZA-00000310,1,SKU68318,ZAV00614,1,382.2,98.01
ZA-00000311,1,SKU36130,ZAV00619,1,1332.02,64.59
ZA-00000312,1,SKU14488,ZAV00387,1,462.07,116.41
ZA-00000313,1,SKU75360,ZAV00457,1,435.03,60.14
ZA-00000314,1,SKU49675,ZAV00226,1,306.99,84.99
ZA-00000314,2,SKU79446,ZAV00070,1,308.22,112.03
ZA-00000315,1,SKU57160,ZAV00049,1,723.73,39.54
ZA-00000316,1,SKU36779,ZAV00790,1,1414.16,116.45
ZA-00000317,1,SKU34543,ZAV00387,2,740.58,89.93
ZA-00000318,1,SKU98703,ZAV00359,1,1780.98,142.7
ZA-00000319,1,SKU47701,ZAV00052,1,319.19,169.41
ZA-00000319,2,SKU92732,ZAV00657,1,290.96,172.07
ZA-00000319,3,SKU25116,ZAV00601,1,331.59,129.02
ZA-00000320,1,SKU10941,ZAV00018,1,386.75,156.97
ZA-00000320,2,SKU65841,ZAV00542,2,454.52,45.82
ZA-00000321,1,SKU42189,ZAV00133,1,122.7,91.38
ZA-00000322,1,SKU69528,ZAV00287,1,180.54,177.08
ZA-00000323,1,SKU20043,ZAV00502,1,189.28,127.29
ZA-00000323,2,SKU77058,ZAV00702,1,532.4,166.46
ZA-00000324,1,SKU76797,ZAV00777,1,922.33,109.44
ZA-00000325,1,SKU86868,ZAV00107,1,1401.61,116.23
ZA-00000326,1,SKU55256,ZAV00430,1,401.91,61.5
ZA-00000327,1,SKU19219,ZAV00291,1,774.73,84.94
ZA-00000327,2,SKU80438,ZAV00221,1,47.55,64.32
ZA-00000327,3,SKU31856,ZAV00145,1,97.13,156.97
ZA-00000328,1,SKU69986,ZAV00313,2,356.95,118.04
ZA-00000329,1,SKU33439,ZAV00625,1,253.83,96.78
ZA-00000330,1,SKU48614,ZAV00634,1,534.37,149.27
ZA-00000331,1,SKU52498,ZAV00164,1,1582.41,96.95
ZA-00000332,1,SKU59379,ZAV00016,1,721.97,148.84
ZA-00000333,1,SKU16351,ZAV00288,1,212.7,75.94
ZA-00000334,1,SKU84311,ZAV00771,3,1361.27,108.14
ZA-00000335,1,SKU59064,ZAV00440,1,331.52,165.99
ZA-00000336,1,SKU28409,ZAV00769,1,365.3,143.85
ZA-00000337,1,SKU17443,ZAV00570,1,1015.39,128.92
ZA-00000338,1,SKU48862,ZAV00599,1,417.01,169.19
ZA-00000339,1,SKU30392,ZAV00392,1,622.95,130.15
ZA-00000340,1,SKU99656,ZAV00189,1,844.03,60.23
ZA-00000341,1,SKU58595,ZAV00020,1,74.48,44.76
ZA-00000342,1,SKU11127,ZAV00754,1,537.06,106.68
ZA-00000343,1,SKU88178,ZAV00120,2,368.0,107.82
ZA-00000344,1,SKU24721,ZAV00024,1,296.7,52.16
ZA-00000345,1,SKU24621,ZAV00119,1,324.64,100.22
ZA-00000346,1,SKU45895,ZAV00514,1,645.53,38.29
ZA-00000347,1,SKU43099,ZAV00587,1,202.42,106.48
ZA-00000348,1,SKU52354,ZAV00612,1,866.52,97.79
ZA-00000349,1,SKU57227,ZAV00272,1,627.87,123.34
ZA-00000349,2,SKU52840,ZAV00560,1,358.91,108.24
ZA-00000350,1,SKU44178,ZAV00327,1,613.18,61.93
ZA-00000351,1,SKU51421,ZAV00555,1,1008.0,50.51
ZA-00000352,1,SKU18276,ZAV00136,1,794.6,105.05
ZA-00000353,1,SKU53520,ZAV00677,1,968.72,155.07
ZA-00000354,1,SKU26749,ZAV00339,1,1052.22,95.8
ZA-00000355,1,SKU87808,ZAV00209,2,2150.3,176.14
ZA-00000356,1,SKU20048,ZAV00090,1,1110.91,59.05
ZA-00000357,1,SKU88892,ZAV00212,1,1017.57,137.42
ZA-00000358,1,SKU70345,ZAV00504,1,687.21,175.17
ZA-00000358,2,SKU19835,ZAV00800,1,122.95,137.22
ZA-00000359,1,SKU33342,ZAV00486,1,238.53,103.01
ZA-00000360,1,SKU32318,ZAV00002,1,262.1,174.34
ZA-00000361,1,SKU52614,ZAV00730,1,154.08,56.44
ZA-00000362,1,SKU98660,ZAV00055,1,522.95,83.52
ZA-00000362,2,SKU44936,ZAV00639,1,109.92,48.03
ZA-00000363,1,SKU88090,ZAV00413,1,651.54,44.91
ZA-00000364,1,SKU98716,ZAV00270,1,321.1,54.89
ZA-00000365,1,SKU53292,ZAV00407,1,100.34,70.26
ZA-00000365,2,SKU67044,ZAV00483,1,1042.35,94.35
ZA-00000366,1,SKU55090,ZAV00083,1,721.36,127.61
ZA-00000367,1,SKU84256,ZAV00687,1,493.22,37.22
ZA-00000368,1,SKU50020,ZAV00354,1,621.53,159.71
ZA-00000369,1,SKU52429,ZAV00314,2,361.74,144.04
ZA-00000370,1,SKU22192,ZAV00284,1,1940.44,120.77
ZA-00000371,1,SKU46424,ZAV00584,1,1408.09,170.27
ZA-00000371,2,SKU27344,ZAV00112,1,975.09,92.84
ZA-00000372,1,SKU32271,ZAV00714,1,850.04,72.54
ZA-00000373,1,SKU54177,ZAV00411,1,374.88,174.73
ZA-00000374,1,SKU25619,ZAV00693,1,461.96,173.29
ZA-00000375,1,SKU77586,ZAV00651,1,1543.53,70.91
ZA-00000376,1,SKU91775,ZAV00108,2,156.16,152.97
ZA-00000377,1,SKU40080,ZAV00613,1,203.59,150.87
ZA-00000378,1,SKU96343,ZAV00420,1,405.01,84.0
ZA-00000379,1,SKU99521,ZAV00689,1,422.17,61.87
ZA-00000380,1,SKU35664,ZAV00339,1,697.24,72.44
ZA-00000381,1,SKU25808,ZAV00290,1,221.27,53.52
ZA-00000382,1,SKU55551,ZAV00673,2,232.09,142.76
ZA-00000383,1,SKU60400,ZAV00180,1,448.56,153.13
ZA-00000384,1,SKU84332,ZAV00300,1,429.79,61.69
ZA-00000385,1,SKU52340,ZAV00441,1,206.72,174.01
ZA-00000385,2,SKU80466,ZAV00200,1,178.61,162.63
ZA-00000386,1,SKU48464,ZAV00097,3,319.19,76.52
ZA-00000386,2,SKU80544,ZAV00581,1,1384.08,114.4
ZA-00000387,1,SKU45709,ZAV00333,2,326.15,165.36
ZA-00000388,1,SKU91410,ZAV00086,1,236.73,103.62
ZA-00000389,1,SKU48363,ZAV00705,1,206.01,95.5
ZA-00000390,1,SKU68783,ZAV00487,1,1452.53,164.44
ZA-00000391,1,SKU57579,ZAV00300,1,248.86,105.16
ZA-00000392,1,SKU32260,ZAV00713,1,654.54,101.92
ZA-00000393,1,SKU44608,ZAV00550,1,360.58,121.55
ZA-00000393,2,SKU65280,ZAV00301,1,360.8,54.33
ZA-00000394,1,SKU45639,ZAV00273,1,186.94,97.36
ZA-00000395,1,SKU27210,ZAV00353,1,213.23,59.49
ZA-00000396,1,SKU32497,ZAV00720,2,109.86,166.39
ZA-00000397,1,SKU35689,ZAV00466,1,303.9,146.59
ZA-00000398,1,SKU76734,ZAV00396,1,201.82,75.98
ZA-00000399,1,SKU51675,ZAV00477,1,168.66,75.94
ZA-00000400,1,SKU26306,ZAV00388,1,145.55,110.27
ZA-00000401,1,SKU25822,ZAV00089,1,841.69,83.39
ZA-00000401,2,SKU65655,ZAV00498,1,1129.43,147.67
ZA-00000401,3,SKU41120,ZAV00225,1,716.93,81.2
ZA-00000402,1,SKU41395,ZAV00434,1,377.87,179.03
ZA-00000403,1,SKU31008,ZAV00259,1,579.31,122.06
ZA-00000403,2,SKU63385,ZAV00384,1,887.76,67.1
ZA-00000404,1,SKU33352,ZAV00793,1,184.45,57.52
ZA-00000405,1,SKU16029,ZAV00613,1,689.56,121.2
ZA-00000406,1,SKU17885,ZAV00301,1,2166.3,138.23
ZA-00000407,1,SKU86428,ZAV00490,1,456.69,116.65
ZA-00000408,1,SKU73247,ZAV00172,1,424.82,51.95
ZA-00000409,1,SKU33872,ZAV00798,1,258.39,106.85
ZA-00000410,1,SKU26655,ZAV00161,2,775.01,121.06
ZA-00000411,1,SKU11326,ZAV00176,1,347.83,176.27
ZA-00000411,2,SKU24926,ZAV00318,2,4725.8,141.4
ZA-00000412,1,SKU53433,ZAV00223,1,208.74,98.48
ZA-00000413,1,SKU78437,ZAV00496,1,642.77,162.76
ZA-00000414,1,SKU96426,ZAV00601,1,610.74,68.35
ZA-00000415,1,SKU33415,ZAV00523,1,456.89,161.94
ZA-00000415,2,SKU37545,ZAV00372,1,233.35,173.49
ZA-00000415,3,SKU65430,ZAV00756,1,365.68,91.6
ZA-00000416,1,SKU59430,ZAV00368,1,539.43,163.05
ZA-00000417,1,SKU20491,ZAV00659,1,307.15,171.52
ZA-00000417,2,SKU63648,ZAV00535,1,1117.02,77.33
ZA-00000418,1,SKU76615,ZAV00252,1,449.82,69.5
ZA-00000419,1,SKU63758,ZAV00047,1,215.09,111.33
ZA-00000420,1,SKU30577,ZAV00574,1,213.02,81.39
ZA-00000421,1,SKU41535,ZAV00737,1,1774.03,131.58
ZA-00000422,1,SKU61151,ZAV00546,1,862.04,103.1
ZA-00000423,1,SKU42679,ZAV00195,1,870.67,49.96
ZA-00000424,1,SKU71931,ZAV00691,1,1101.21,52.9
ZA-00000425,1,SKU36180,ZAV00163,1,324.56,57.3
ZA-00000426,1,SKU62316,ZAV00206,1,272.44,69.13
ZA-00000427,1,SKU38903,ZAV00359,1,245.25,102.03
ZA-00000428,1,SKU99453,ZAV00673,1,347.73,42.29
ZA-00000429,1,SKU19032,ZAV00390,1,936.56,64.26
ZA-00000429,2,SKU99444,ZAV00667,1,1261.31,79.07
ZA-00000430,1,SKU71916,ZAV00448,2,893.76,125.06
ZA-00000431,1,SKU83903,ZAV00707,1,1094.42,73.46
ZA-00000432,1,SKU54924,ZAV00479,1,234.72,84.2
ZA-00000433,1,SKU44039,ZAV00211,1,411.54,119.35
ZA-00000434,1,SKU95537,ZAV00330,1,480.06,142.98
ZA-00000435,1,SKU47893,ZAV00456,1,384.53,64.62
ZA-00000436,1,SKU58699,ZAV00202,2,256.69,99.72
ZA-00000437,1,SKU50125,ZAV00156,1,526.55,90.81
ZA-00000438,1,SKU60408,ZAV00148,1,299.69,98.71
ZA-00000439,1,SKU40138,ZAV00422,1,282.14,129.8
ZA-00000440,1,SKU83993,ZAV00153,1,464.0,66.07
ZA-00000440,2,SKU10263,ZAV00699,1,263.05,61.56
ZA-00000440,3,SKU54759,ZAV00003,1,316.01,174.69
ZA-00000441,1,SKU82805,ZAV00294,1,681.34,134.11
ZA-00000441,2,SKU50767,ZAV00345,1,1617.05,38.35
ZA-00000441,3,SKU90083,ZAV00615,1,715.17,98.49
ZA-00000442,1,SKU13342,ZAV00429,1,2912.84,165.28
ZA-00000443,1,SKU46005,ZAV00254,1,120.82,98.43
ZA-00000443,2,SKU73407,ZAV00190,1,195.68,61.93
ZA-00000443,3,SKU79005,ZAV00645,3,1733.23,100.5
ZA-00000444,1,SKU51029,ZAV00052,1,614.13,142.93
ZA-00000445,1,SKU73759,ZAV00038,2,451.06,36.4
ZA-00000445,2,SKU78869,ZAV00667,1,2167.65,63.34
ZA-00000446,1,SKU44114,ZAV00782,2,167.06,114.76
ZA-00000447,1,SKU89444,ZAV00638,1,1093.69,51.57
ZA-00000447,2,SKU15297,ZAV00411,1,581.82,57.79
ZA-00000447,3,SKU85451,ZAV00595,1,361.27,165.3
ZA-00000448,1,SKU15618,ZAV00707,1,442.14,164.61
ZA-00000449,1,SKU47587,ZAV00752,1,67.13,40.64
ZA-00000450,1,SKU61146,ZAV00391,1,652.15,85.6
ZA-00000450,2,SKU17141,ZAV00774,2,322.4,73.45
ZA-00000451,1,SKU24236,ZAV00111,1,277.91,121.4
ZA-00000452,1,SKU96862,ZAV00483,1,257.67,144.89
ZA-00000453,1,SKU94307,ZAV00494,1,1580.72,138.14
ZA-00000454,1,SKU95254,ZAV00118,2,482.19,152.35
ZA-00000455,1,SKU85045,ZAV00596,1,134.02,73.28
ZA-00000456,1,SKU28725,ZAV00019,1,208.02,160.9
ZA-00000457,1,SKU27537,ZAV00277,1,127.92,159.4
ZA-00000457,2,SKU69466,ZAV00497,1,889.15,145.5
ZA-00000458,1,SKU68168,ZAV00077,1,348.01,135.81
ZA-00000459,1,SKU27372,ZAV00322,1,561.13,152.64
ZA-00000460,1,SKU89961,ZAV00226,1,250.08,85.59
ZA-00000461,1,SKU34654,ZAV00125,2,89.78,58.56
ZA-00000462,1,SKU45248,ZAV00471,2,150.65,128.66
ZA-00000463,1,SKU92254,ZAV00399,1,124.31,149.5
ZA-00000464,1,SKU72874,ZAV00659,1,216.57,92.07
ZA-00000465,1,SKU50432,ZAV00678,2,908.22,169.13
ZA-00000466,1,SKU18487,ZAV00334,1,458.0,92.84
ZA-00000467,1,SKU91331,ZAV00207,1,95.2,146.79
ZA-00000468,1,SKU71290,ZAV00102,2,175.31,75.38
ZA-00000469,1,SKU59683,ZAV00410,1,182.36,51.15
ZA-00000470,1,SKU60993,ZAV00096,1,153.92,135.17
ZA-00000471,1,SKU46610,ZAV00363,1,298.85,160.93
ZA-00000472,1,SKU51489,ZAV00194,1,1500.64,173.13
ZA-00000473,1,SKU90336,ZAV00417,1,688.37,44.92
ZA-00000474,1,SKU30761,ZAV00083,1,83.87,73.38
ZA-00000474,2,SKU30821,ZAV00642,1,109.21,67.21
ZA-00000475,1,SKU86946,ZAV00391,1,243.31,52.62
ZA-00000476,1,SKU71454,ZAV00420,1,287.63,84.33
ZA-00000477,1,SKU19141,ZAV00014,1,341.51,52.68
ZA-00000478,1,SKU68647,ZAV00786,1,320.43,43.77
ZA-00000479,1,SKU93933,ZAV00243,1,172.3,126.19
ZA-00000480,1,SKU63882,ZAV00710,1,620.21,174.03
ZA-00000481,1,SKU60907,ZAV00773,1,173.57,85.12
ZA-00000482,1,SKU51800,ZAV00275,2,463.75,115.69
ZA-00000483,1,SKU77876,ZAV00473,1,425.33,160.02
ZA-00000484,1,SKU39884,ZAV00007,1,1034.62,50.4
