ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00000100,1,SKU98015,ZAV00260,1,162.72,91.23
ZA-00000101,1,SKU35336,ZAV00331,1,302.63,103.17
ZA-00000102,1,SKU69069,ZAV00067,1,166.46,72.58
ZA-00000103,1,SKU24803,ZAV00652,2,1853.33,160.35
ZA-00000104,1,SKU62464,ZAV00534,1,845.61,113.32
ZA-00000105,1,SKU42171,ZAV00410,1,441.35,72.17
ZA-00000106,1,SKU48238,ZAV00668,1,880.03,173.38
ZA-00000107,1,SKU23284,ZAV00593,1,305.18,115.58
ZA-00000108,1,SKU19889,ZAV00237,1,662.46,58.39
ZA-00000109,1,SKU25195,ZAV00294,1,201.27,133.63
ZA-00000110,1,SKU82429,ZAV00657,1,368.7,121.17
ZA-00000111,1,SKU16721,ZAV00079,1,899.46,69.04
ZA-00000112,1,SKU80265,ZAV00230,1,162.98,47.16
ZA-00000113,1,SKU91565,ZAV00360,2,1520.23,143.44
ZA-00000114,1,SKU24110,ZAV00680,2,592.88,40.08
ZA-00000115,1,SKU41526,ZAV00764,1,272.02,81.13
ZA-00000116,1,SKU23501,ZAV00612,1,177.32,105.24
ZA-00000117,1,SKU44907,ZAV00619,1,1232.51,84.28
ZA-00000118,1,SKU44756,ZAV00235,1,80.17,52.98
ZA-00000119,1,SKU26190,ZAV00515,1,255.99,104.06
ZA-00000120,1,SKU11776,ZAV00659,1,353.59,54.35
ZA-00000120,2,SKU59766,ZAV00530,1,465.56,61.09
ZA-00000120,3,SKU37991,ZAV00578,1,117.94,71.07
ZA-00000121,1,SKU90710,ZAV00429,1,83.43,78.14
ZA-00000122,1,SKU15223,ZAV00288,1,776.85,88.13
ZA-00000123,1,SKU72523,ZAV00262,3,371.37,162.83
ZA-00000124,1,SKU80609,ZAV00210,1,508.92,120.65
ZA-00000125,1,SKU77505,ZAV00316,1,280.86,169.67
ZA-00000125,2,SKU12480,ZAV00224,1,611.1,125.58
ZA-00000126,1,SKU57370,ZAV00051,1,182.19,69.3
ZA-00000127,1,SKU37443,ZAV00680,2,413.8,68.74
ZA-00000128,1,SKU28498,ZAV00059,1,1470.07,124.69
ZA-00000129,1,SKU78049,ZAV00176,1,341.3,51.07
ZA-00000130,1,SKU64303,ZAV00779,1,288.39,141.26
ZA-00000131,1,SKU89388,ZAV00419,1,215.76,52.95
ZA-00000131,2,SKU61021,ZAV00705,1,315.65,171.07
ZA-00000132,1,SKU74623,ZAV00368,1,861.12,175.83
ZA-00000133,1,SKU23298,ZAV00185,2,418.95,127.78
ZA-00000134,1,SKU76856,ZAV00585,1,209.57,128.71
ZA-00000135,1,SKU52787,ZAV00179,1,263.15,142.69
ZA-00000136,1,SKU75262,ZAV00477,1,321.77,167.39
ZA-00000137,1,SKU62824,ZAV00275,1,181.4,155.07
ZA-00000138,1,SKU33516,ZAV00186,1,418.78,95.23
ZA-00000138,2,SKU74094,ZAV00024,1,1093.58,93.42
ZA-00000139,1,SKU22641,ZAV00779,1,454.83,80.22
ZA-00000140,1,SKU49419,ZAV00037,2,396.97,43.74
ZA-00000141,1,SKU94786,ZAV00602,1,1203.96,72.54
ZA-00000142,1,SKU46769,ZAV00728,1,639.24,65.2
ZA-00000143,1,SKU94967,ZAV00749,1,318.27,40.82
ZA-00000144,1,SKU94801,ZAV00255,1,86.16,136.69
ZA-00000145,1,SKU93236,ZAV00076,2,552.88,77.18
ZA-00000146,1,SKU83910,ZAV00093,2,437.31,165.6
ZA-00000146,2,SKU85689,ZAV00660,1,1356.79,50.24
ZA-00000146,3,SKU35430,ZAV00681,1,84.59,114.38
ZA-00000147,1,SKU29011,ZAV00133,1,256.66,157.2
ZA-00000148,1,SKU79978,ZAV00279,1,406.49,51.54
ZA-00000148,2,SKU87772,ZAV00538,3,1323.03,174.75
ZA-00000149,1,SKU68897,ZAV00550,1,455.58,66.9
