ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00021042,1,SKU67076,ZAV00732,1,297.38,49.38
ZA-00021042,2,SKU28249,ZAV00247,1,530.55,46.78
ZA-00021043,1,SKU48779,ZAV00627,1,1460.29,74.64
ZA-00021043,2,SKU17978,ZAV00612,1,373.75,82.37
ZA-00021044,1,SKU78898,ZAV00612,1,1327.13,103.29
ZA-00021045,1,SKU40947,ZAV00308,1,281.01,124.16
ZA-00021046,1,SKU39372,ZAV00108,2,513.56,140.31
ZA-00021047,1,SKU63644,ZAV00329,1,294.69,174.38
ZA-00021048,1,SKU25421,ZAV00006,1,753.17,97.55
ZA-00021048,2,SKU61266,ZAV00516,1,571.31,65.79
ZA-00021048,3,SKU60212,ZAV00437,2,586.88,114.52
ZA-00021049,1,SKU62789,ZAV00127,1,407.56,143.86
ZA-00021050,1,SKU17080,ZAV00375,1,203.92,88.06
ZA-00021051,1,SKU46235,ZAV00671,1,459.92,85.0
ZA-00021052,1,SKU47276,ZAV00539,2,166.94,70.06
ZA-00021053,1,SKU66819,ZAV00708,1,673.02,96.3
ZA-00021054,1,SKU64675,ZAV00796,1,2013.29,101.06
ZA-00021054,2,SKU59381,ZAV00256,1,271.61,173.95
ZA-00021055,1,SKU10518,ZAV00472,1,63.52,120.71
ZA-00021056,1,SKU97940,ZAV00068,1,865.1,82.07
ZA-00021057,1,SKU24554,ZAV00505,1,625.81,112.46
ZA-00021058,1,SKU85592,ZAV00568,1,789.58,73.73
ZA-00021059,1,SKU76871,ZAV00688,1,302.92,40.18
ZA-00021060,1,SKU14257,ZAV00480,1,264.82,91.55
ZA-00021061,1,SKU59088,ZAV00274,1,990.03,127.77
ZA-00021062,1,SKU98611,ZAV00580,1,790.38,173.9
ZA-00021063,1,SKU92631,ZAV00351,1,588.75,161.05
ZA-00021064,1,SKU50055,ZAV00732,1,173.55,149.26
ZA-00021065,1,SKU40117,ZAV00318,1,355.64,69.35
ZA-00021066,1,SKU48276,ZAV00406,1,272.12,163.2
ZA-00021066,2,SKU77840,ZAV00095,1,153.2,114.92
ZA-00021067,1,SKU89983,ZAV00157,1,323.4,62.1
ZA-00021068,1,SKU78288,ZAV00015,1,1371.44,98.7
ZA-00021069,1,SKU27069,ZAV00229,2,624.76,72.1
ZA-00021069,2,SKU48562,ZAV00098,1,480.47,86.45
ZA-00021070,1,SKU68887,ZAV00496,1,1095.81,115.96
ZA-00021071,1,SKU61410,ZAV00516,1,1220.6,166.67
ZA-00021072,1,SKU35923,ZAV00075,1,1615.93,87.99
ZA-00021073,1,SKU67707,ZAV00677,2,1117.65,51.15
ZA-00021074,1,SKU42421,ZAV00395,1,396.75,144.72
ZA-00021075,1,SKU41567,ZAV00304,1,1135.78,103.15
ZA-00021076,1,SKU18323,ZAV00332,1,573.46,124.3
ZA-00021077,1,SKU77392,ZAV00380,1,670.59,154.9
ZA-00021078,1,SKU58224,ZAV00182,1,503.9,112.45
ZA-00021079,1,SKU69651,ZAV00501,2,446.58,85.86
ZA-00021079,2,SKU64015,ZAV00253,1,647.32,161.62
ZA-00021080,1,SKU15686,ZAV00146,2,302.41,44.61
ZA-00021081,1,SKU51525,ZAV00592,1,3370.14,144.75
ZA-00021082,1,SKU75027,ZAV00519,1,421.74,72.82
ZA-00021083,1,SKU42917,ZAV00723,1,801.74,90.38
ZA-00021084,1,SKU21011,ZAV00198,1,196.35,103.76
ZA-00021085,1,SKU43455,ZAV00571,1,119.73,100.66
ZA-00021086,1,SKU40275,ZAV00331,1,388.08,36.55
ZA-00021087,1,SKU32942,ZAV00293,1,346.99,120.01
ZA-00021088,1,SKU56990,ZAV00780,1,151.84,176.22
ZA-00021089,1,SKU40448,ZAV00762,1,591.05,78.35
ZA-00021089,2,SKU75763,ZAV00745,1,310.73,109.97
ZA-00021090,1,SKU99469,ZAV00109,1,1187.05,141.29
ZA-00021091,1,SKU24477,ZAV00446,1,1342.82,74.99
ZA-00021091,2,SKU70100,ZAV00126,1,339.9,147.98
ZA-00021091,3,SKU64670,ZAV00307,1,245.08,121.32
ZA-00021092,1,SKU95493,ZAV00081,1,267.59,96.48
ZA-00021093,1,SKU58017,ZAV00351,1,529.84,155.62
ZA-00021094,1,SKU65527,ZAV00283,1,1872.13,76.97
ZA-00021095,1,SKU15996,ZAV00578,1,503.32,140.47
ZA-00021096,1,SKU32286,ZAV00625,1,1327.58,58.42
ZA-00021097,1,SKU66288,ZAV00572,1,335.33,138.43
ZA-00021098,1,SKU68975,ZAV00314,1,1072.94,68.1
ZA-00021099,1,SKU65488,ZAV00291,1,1348.87,93.1
ZA-00021100,1,SKU10332,ZAV00127,1,204.95,148.05
ZA-00021100,2,SKU37127,ZAV00776,1,578.35,89.54
ZA-00021101,1,SKU92436,ZAV00192,1,629.74,35.11
ZA-00021101,2,SKU49471,ZAV00738,1,195.73,171.25
ZA-00021102,1,SKU60350,ZAV00169,1,379.76,154.32
ZA-00021103,1,SKU96947,ZAV00557,3,328.72,94.96
ZA-00021104,1,SKU91656,ZAV00268,1,1473.72,165.18
ZA-00021105,1,SKU80514,ZAV00774,1,243.28,113.06
ZA-00021106,1,SKU85447,ZAV00459,1,430.74,96.27
ZA-00021106,2,SKU62512,ZAV00793,1,1878.3,145.71
ZA-00021107,1,SKU26260,ZAV00676,1,688.68,128.91
ZA-00021107,2,SKU36222,ZAV00771,2,456.03,66.1
ZA-00021107,3,SKU70954,ZAV00639,2,292.32,134.8
ZA-00021108,1,SKU70153,ZAV00474,2,1549.76,106.65
ZA-00021109,1,SKU76784,ZAV00442,1,396.41,124.25
ZA-00021109,2,SKU86453,ZAV00631,1,2176.9,102.83
ZA-00021110,1,SKU19285,ZAV00588,1,993.52,101.43
ZA-00021110,2,SKU82901,ZAV00457,1,1684.1,89.06
ZA-00021111,1,SKU21645,ZAV00210,1,268.36,164.37
ZA-00021112,1,SKU31529,ZAV00545,1,544.3,110.49
ZA-00021113,1,SKU14750,ZAV00515,1,923.74,66.88
ZA-00021114,1,SKU41630,ZAV00617,1,1027.78,158.05
ZA-00021115,1,SKU84040,ZAV00795,2,531.0,153.01
ZA-00021116,1,SKU23127,ZAV00052,1,1727.62,146.75
ZA-00021117,1,SKU58537,ZAV00797,1,229.24,106.7
ZA-00021117,2,SKU36737,ZAV00074,1,315.36,122.11
ZA-00021118,1,SKU13457,ZAV00526,1,451.9,103.82
ZA-00021119,1,SKU90332,ZAV00614,1,570.49,133.71
ZA-00021119,2,SKU67364,ZAV00551,1,351.0,105.86
ZA-00021120,1,SKU94302,ZAV00003,1,851.34,151.75
ZA-00021121,1,SKU63659,ZAV00291,1,508.81,119.18
ZA-00021122,1,SKU96318,ZAV00485,1,897.64,110.35
ZA-00021123,1,SKU70675,ZAV00765,1,332.68,122.64
ZA-00021124,1,SKU31465,ZAV00024,3,673.14,61.37
ZA-00021125,1,SKU24079,ZAV00229,1,960.92,89.01
ZA-00021126,1,SKU65576,ZAV00428,1,1032.76,104.12
ZA-00021127,1,SKU36404,ZAV00409,2,467.95,79.13
ZA-00021128,1,SKU22623,ZAV00222,1,478.75,99.22
ZA-00021129,1,SKU81486,ZAV00599,1,1102.36,85.33
ZA-00021129,2,SKU97735,ZAV00545,2,469.71,106.92
ZA-00021130,1,SKU60889,ZAV00062,1,139.66,122.01
ZA-00021131,1,SKU81263,ZAV00457,1,261.94,108.66
ZA-00021131,2,SKU58425,ZAV00794,1,330.94,170.7
ZA-00021132,1,SKU95608,ZAV00395,1,1150.15,174.33
ZA-00021133,1,SKU15086,ZAV00324,2,577.74,90.4
ZA-00021134,1,SKU42688,ZAV00607,1,1344.32,87.24
ZA-00021135,1,SKU23431,ZAV00709,1,397.77,54.16
ZA-00021136,1,SKU21652,ZAV00082,1,231.68,45.41
ZA-00021137,1,SKU74074,ZAV00010,1,585.53,145.06
ZA-00021138,1,SKU50114,ZAV00030,1,416.48,74.15
ZA-00021139,1,SKU57755,ZAV00235,1,154.97,87.41
ZA-00021139,2,SKU53726,ZAV00406,1,3156.92,153.72
ZA-00021140,1,SKU79552,ZAV00635,1,527.25,156.96
ZA-00021141,1,SKU66642,ZAV00061,2,1224.33,50.77
ZA-00021142,1,SKU14753,ZAV00533,1,447.65,176.72
ZA-00021142,2,SKU26018,ZAV00126,1,844.52,118.75
ZA-00021143,1,SKU82389,ZAV00751,1,194.39,66.18
ZA-00021143,2,SKU70140,ZAV00785,1,218.67,106.49
ZA-00021144,1,SKU50134,ZAV00730,2,160.28,176.86
ZA-00021144,2,SKU86230,ZAV00016,1,269.87,166.34
ZA-00021144,3,SKU89891,ZAV00384,1,93.79,53.61
ZA-00021145,1,SKU32695,ZAV00757,1,285.98,138.88
ZA-00021146,1,SKU39195,ZAV00733,2,1291.58,81.95
ZA-00021147,1,SKU81622,ZAV00448,1,354.74,122.07
ZA-00021148,1,SKU49974,ZAV00742,1,1951.38,118.73
ZA-00021149,1,SKU53429,ZAV00778,1,1367.95,150.71
ZA-00021150,1,SKU51796,ZAV00084,1,450.05,162.84
ZA-00021150,2,SKU14728,ZAV00137,1,847.56,123.8
ZA-00021151,1,SKU13958,ZAV00403,1,75.85,44.83
ZA-00021152,1,SKU34369,ZAV00756,2,485.39,113.44
ZA-00021153,1,SKU62869,ZAV00186,1,94.88,111.83
ZA-00021153,2,SKU36958,ZAV00097,1,288.57,98.54
ZA-00021153,3,SKU20019,ZAV00227,1,251.08,165.23
ZA-00021154,1,SKU51280,ZAV00599,1,604.97,145.86
ZA-00021155,1,SKU37258,ZAV00773,3,459.34,164.6
ZA-00021156,1,SKU18056,ZAV00552,1,386.21,160.35
ZA-00021157,1,SKU30100,ZAV00138,1,783.3,53.53
ZA-00021158,1,SKU38686,ZAV00142,1,989.89,143.37
ZA-00021158,2,SKU81920,ZAV00006,1,553.39,106.2
ZA-00021159,1,SKU85060,ZAV00461,1,304.52,114.22
ZA-00021160,1,SKU53885,ZAV00174,1,281.56,114.17
ZA-00021161,1,SKU17475,ZAV00604,1,648.64,108.01
ZA-00021161,2,SKU38729,ZAV00598,1,216.33,75.15
ZA-00021162,1,SKU10676,ZAV00477,1,499.4,81.73
ZA-00021163,1,SKU22635,ZAV00106,2,644.94,91.37
ZA-00021164,1,SKU54056,ZAV00559,1,3527.89,172.24
ZA-00021164,2,SKU10430,ZAV00288,2,291.1,69.18
ZA-00021165,1,SKU43713,ZAV00596,2,231.99,132.35
ZA-00021165,2,SKU66279,ZAV00512,1,685.24,53.09
ZA-00021165,3,SKU77718,ZAV00707,1,721.55,145.76
ZA-00021166,1,SKU61138,ZAV00508,2,266.03,144.12
ZA-00021167,1,SKU95202,ZAV00116,2,46.98,139.83
ZA-00021168,1,SKU27077,ZAV00564,1,574.1,132.06
ZA-00021169,1,SKU49851,ZAV00098,1,165.82,103.91
ZA-00021170,1,SKU35187,ZAV00183,1,540.74,143.59
ZA-00021171,1,SKU89662,ZAV00102,1,603.79,99.95
ZA-00021171,2,SKU61090,ZAV00610,1,225.83,115.48
ZA-00021172,1,SKU96669,ZAV00143,1,562.91,119.62
ZA-00021173,1,SKU15636,ZAV00160,1,189.08,148.93
ZA-00021174,1,SKU40647,ZAV00681,2,733.34,174.56
ZA-00021175,1,SKU12410,ZAV00771,3,207.65,83.18
ZA-00021176,1,SKU96421,ZAV00086,1,966.2,144.76
ZA-00021177,1,SKU59861,ZAV00694,1,218.24,163.55
ZA-00021177,2,SKU82146,ZAV00398,1,783.3,82.69
ZA-00021178,1,SKU97617,ZAV00550,1,2091.99,168.7
ZA-00021179,1,SKU80442,ZAV00233,1,878.82,95.58
ZA-00021180,1,SKU55063,ZAV00035,1,3243.0,86.46
ZA-00021180,2,SKU95180,ZAV00314,2,181.73,178.43
ZA-00021181,1,SKU20059,ZAV00384,1,357.37,35.72
ZA-00021181,2,SKU68623,ZAV00349,1,529.83,66.21
ZA-00021182,1,SKU40591,ZAV00440,1,1113.85,159.29
ZA-00021183,1,SKU32327,ZAV00796,3,1563.97,107.61
ZA-00021184,1,SKU15073,ZAV00205,1,974.73,74.7
ZA-00021184,2,SKU87470,ZAV00406,1,269.52,57.19
ZA-00021184,3,SKU65053,ZAV00603,1,604.1,153.16
ZA-00021185,1,SKU91453,ZAV00557,1,465.89,122.57
ZA-00021186,1,SKU49701,ZAV00170,2,761.67,94.93
ZA-00021187,1,SKU79301,ZAV00358,1,1076.18,51.19
ZA-00021188,1,SKU72259,ZAV00786,1,419.64,41.11
ZA-00021189,1,SKU74687,ZAV00653,1,69.64,76.97
ZA-00021190,1,SKU50219,ZAV00670,1,662.97,159.93
ZA-00021191,1,SKU64004,ZAV00675,1,294.61,135.0
ZA-00021192,1,SKU41195,ZAV00650,1,185.82,157.8
ZA-00021193,1,SKU67370,ZAV00139,1,158.09,51.0
ZA-00021194,1,SKU10563,ZAV00329,1,257.61,117.3
ZA-00021195,1,SKU36288,ZAV00684,2,675.39,158.06
ZA-00021196,1,SKU11529,ZAV00735,3,491.14,102.47
ZA-00021197,1,SKU48424,ZAV00043,2,503.28,46.75
ZA-00021197,2,SKU14727,ZAV00065,1,438.85,150.17
ZA-00021198,1,SKU13989,ZAV00146,1,196.56,120.11
ZA-00021198,2,SKU84009,ZAV00261,1,699.92,108.94
ZA-00021198,3,SKU46387,ZAV00209,1,333.14,161.01
ZA-00021199,1,SKU74615,ZAV00398,2,1591.47,90.71
ZA-00021200,1,SKU25073,ZAV00466,1,872.03,51.44
ZA-00021201,1,SKU93091,ZAV00235,1,684.21,172.32
ZA-00021202,1,SKU61406,ZAV00235,1,587.63,144.21
ZA-00021203,1,SKU63336,ZAV00402,1,112.13,60.98
ZA-00021204,1,SKU99583,ZAV00551,1,859.29,43.35
ZA-00021205,1,SKU67458,ZAV00469,1,443.59,124.01
ZA-00021206,1,SKU52248,ZAV00533,1,305.98,60.99
ZA-00021207,1,SKU80993,ZAV00174,1,2069.45,77.67
ZA-00021208,1,SKU42414,ZAV00553,1,1021.31,157.13
ZA-00021209,1,SKU62120,ZAV00392,1,529.69,135.58
ZA-00021209,2,SKU71480,ZAV00277,1,489.41,174.65
ZA-00021210,1,SKU74838,ZAV00620,1,131.58,179.31
ZA-00021210,2,SKU61738,ZAV00224,1,426.43,151.18
ZA-00021211,1,SKU13224,ZAV00712,1,426.36,55.63
ZA-00021212,1,SKU84624,ZAV00716,1,1470.18,36.78
ZA-00021213,1,SKU51867,ZAV00394,1,226.07,88.64
ZA-00021214,1,SKU82675,ZAV00417,1,661.98,42.97
ZA-00021215,1,SKU32841,ZAV00591,1,116.09,80.73
ZA-00021216,1,SKU37943,ZAV00043,1,1261.92,129.91
ZA-00021217,1,SKU28947,ZAV00122,1,2059.42,156.77
ZA-00021218,1,SKU21066,ZAV00701,1,954.74,94.31
ZA-00021219,1,SKU59475,ZAV00171,1,1895.83,161.09
ZA-00021219,2,SKU34473,ZAV00003,1,257.02,86.74
ZA-00021220,1,SKU95554,ZAV00035,1,278.75,57.12
ZA-00021221,1,SKU91375,ZAV00492,1,323.23,93.4
ZA-00021222,1,SKU65580,ZAV00353,1,301.49,154.1
ZA-00021223,1,SKU87479,ZAV00789,1,899.43,58.03
ZA-00021224,1,SKU28754,ZAV00093,1,401.54,60.28
ZA-00021225,1,SKU27793,ZAV00059,1,102.05,150.42
ZA-00021226,1,SKU92645,ZAV00243,2,591.39,171.09
ZA-00021227,1,SKU56957,ZAV00336,1,210.55,62.08
ZA-00021228,1,SKU91037,ZAV00629,1,650.45,124.38
ZA-00021229,1,SKU45579,ZAV00279,1,1150.25,102.53
ZA-00021229,2,SKU89536,ZAV00112,1,335.86,55.34
ZA-00021229,3,SKU90102,ZAV00223,1,505.24,111.43
ZA-00021230,1,SKU28090,ZAV00164,1,785.45,100.33
ZA-00021231,1,SKU60691,ZAV00134,1,1298.28,72.15
ZA-00021231,2,SKU57875,ZAV00149,1,1278.16,164.07
ZA-00021231,3,SKU69457,ZAV00239,1,1950.65,58.77
ZA-00021232,1,SKU68350,ZAV00046,2,261.52,93.66
ZA-00021232,2,SKU89836,ZAV00695,1,1780.25,86.45
ZA-00021233,1,SKU30663,ZAV00476,1,493.54,54.43
ZA-00021233,2,SKU49990,ZAV00720,1,1159.38,54.14
ZA-00021234,1,SKU67223,ZAV00189,2,375.3,150.06
ZA-00021235,1,SKU23714,ZAV00768,1,228.52,112.4
ZA-00021236,1,SKU30164,ZAV00145,1,60.18,74.9
ZA-00021236,2,SKU63328,ZAV00605,2,1066.96,101.01
ZA-00021237,1,SKU20823,ZAV00111,1,570.56,161.03
ZA-00021238,1,SKU77729,ZAV00463,1,1805.1,153.92
ZA-00021239,1,SKU49692,ZAV00335,1,463.34,87.26
ZA-00021239,2,SKU51388,ZAV00679,1,1670.21,89.37
ZA-00021240,1,SKU96015,ZAV00396,1,478.25,132.11
ZA-00021241,1,SKU85437,ZAV00113,1,922.01,138.24
ZA-00021242,1,SKU99121,ZAV00793,1,275.03,62.12
ZA-00021243,1,SKU96974,ZAV00549,1,197.03,138.11
ZA-00021244,1,SKU83133,ZAV00323,1,256.82,92.89
ZA-00021245,1,SKU49966,ZAV00027,1,184.2,80.22
ZA-00021246,1,SKU18682,ZAV00010,1,380.54,51.11
ZA-00021247,1,SKU61737,ZAV00046,1,215.77,144.64
ZA-00021247,2,SKU66506,ZAV00531,1,250.5,145.4
ZA-00021248,1,SKU14892,ZAV00686,1,869.28,144.06
ZA-00021249,1,SKU60062,ZAV00195,1,139.71,85.24
ZA-00021250,1,SKU53324,ZAV00622,1,227.0,56.56
ZA-00021251,1,SKU43278,ZAV00777,1,124.18,51.39
ZA-00021252,1,SKU84852,ZAV00674,2,421.66,138.85
ZA-00021252,2,SKU73549,ZAV00560,1,97.06,63.25
ZA-00021253,1,SKU75724,ZAV00376,1,581.61,116.1
ZA-00021254,1,SKU61736,ZAV00320,3,1603.62,146.24
ZA-00021255,1,SKU76379,ZAV00697,1,941.46,98.17
ZA-00021256,1,SKU17059,ZAV00564,1,1386.17,127.51
ZA-00021257,1,SKU12397,ZAV00608,1,1241.73,95.23
ZA-00021258,1,SKU90849,ZAV00295,1,413.08,160.79
ZA-00021259,1,SKU71738,ZAV00508,1,411.47,175.23
ZA-00021260,1,SKU69340,ZAV00607,1,70.08,39.67
ZA-00021261,1,SKU58677,ZAV00447,1,128.17,117.98
ZA-00021261,2,SKU91432,ZAV00186,1,324.68,178.84
ZA-00021262,1,SKU11833,ZAV00336,1,362.11,140.31
ZA-00021263,1,SKU58974,ZAV00543,2,1785.16,179.87
ZA-00021263,2,SKU50769,ZAV00775,1,33.04,77.8
ZA-00021264,1,SKU71388,ZAV00084,1,998.05,52.24
ZA-00021265,1,SKU24304,ZAV00459,1,348.55,74.67
ZA-00021266,1,SKU28177,ZAV00385,1,289.86,142.39
ZA-00021267,1,SKU69189,ZAV00754,1,263.28,80.29
ZA-00021268,1,SKU31593,ZAV00619,1,477.18,68.56
ZA-00021269,1,SKU71179,ZAV00286,1,1485.4,132.32
ZA-00021270,1,SKU25065,ZAV00657,1,429.43,109.5
ZA-00021271,1,SKU91054,ZAV00712,2,419.89,59.61
ZA-00021272,1,SKU44084,ZAV00341,1,541.19,150.54
ZA-00021272,2,SKU24809,ZAV00734,1,453.15,107.01
ZA-00021273,1,SKU90524,ZAV00457,1,738.84,145.02
ZA-00021274,1,SKU26770,ZAV00774,2,341.55,35.69
ZA-00021274,2,SKU70394,ZAV00664,1,316.57,64.95
ZA-00021275,1,SKU67770,ZAV00179,1,247.18,49.72
ZA-00021276,1,SKU61062,ZAV00503,1,1926.68,178.83
ZA-00021277,1,SKU95883,ZAV00207,1,257.55,179.51
ZA-00021277,2,SKU17067,ZAV00210,1,812.03,141.66
ZA-00021277,3,SKU52772,ZAV00516,1,679.75,126.29
ZA-00021278,1,SKU58711,ZAV00493,1,299.48,59.14
ZA-00021279,1,SKU63113,ZAV00517,1,203.15,112.5
ZA-00021280,1,SKU46469,ZAV00600,1,706.66,84.81
ZA-00021281,1,SKU84673,ZAV00234,1,1021.07,161.09
ZA-00021282,1,SKU80841,ZAV00008,2,1701.69,86.14
ZA-00021283,1,SKU51355,ZAV00266,1,3198.44,135.41
ZA-00021284,1,SKU49359,ZAV00538,1,230.51,169.07
ZA-00021285,1,SKU93014,ZAV00199,1,1929.45,95.81
ZA-00021285,2,SKU34145,ZAV00691,2,1527.77,43.98
ZA-00021286,1,SKU30832,ZAV00071,3,1542.86,102.83
ZA-00021287,1,SKU76388,ZAV00673,1,1375.05,134.35
ZA-00021288,1,SKU22052,ZAV00477,1,384.78,74.29
ZA-00021289,1,SKU76837,ZAV00043,2,640.3,175.18
ZA-00021290,1,SKU20210,ZAV00552,1,698.79,115.84
ZA-00021290,2,SKU78722,ZAV00268,1,576.14,149.3
ZA-00021291,1,SKU46594,ZAV00354,1,577.58,55.23
ZA-00021292,1,SKU50095,ZAV00576,1,720.24,135.49
ZA-00021293,1,SKU66272,ZAV00506,1,212.67,144.12
ZA-00021294,1,SKU74813,ZAV00223,1,158.68,57.56
ZA-00021295,1,SKU65517,ZAV00422,1,235.93,177.48
ZA-00021295,2,SKU83904,ZAV00502,2,334.7,118.99
ZA-00021296,1,SKU61598,ZAV00320,2,369.11,52.26
ZA-00021296,2,SKU76430,ZAV00408,1,391.74,113.08
ZA-00021297,1,SKU70354,ZAV00520,1,376.73,70.64
ZA-00021298,1,SKU14117,ZAV00043,1,216.13,141.55
ZA-00021299,1,SKU24890,ZAV00136,1,439.78,83.95
ZA-00021300,1,SKU91117,ZAV00094,2,238.13,155.58
ZA-00021300,2,SKU48949,ZAV00757,1,1238.76,101.26
ZA-00021301,1,SKU31224,ZAV00019,1,533.72,79.14
ZA-00021302,1,SKU80160,ZAV00601,1,629.79,175.84
ZA-00021303,1,SKU23173,ZAV00020,1,208.25,106.73
ZA-00021303,2,SKU59478,ZAV00194,1,99.95,98.82
ZA-00021304,1,SKU44157,ZAV00177,1,200.06,110.46
ZA-00021305,1,SKU82221,ZAV00079,1,262.3,161.26
ZA-00021306,1,SKU48666,ZAV00610,1,659.69,151.61
ZA-00021306,2,SKU91282,ZAV00053,1,43.23,171.49
ZA-00021307,1,SKU30772,ZAV00692,1,322.0,120.51
ZA-00021308,1,SKU51164,ZAV00089,1,1851.34,122.86
ZA-00021308,2,SKU26308,ZAV00592,2,449.68,165.32
ZA-00021308,3,SKU98611,ZAV00798,1,157.79,83.62
ZA-00021309,1,SKU29492,ZAV00013,1,59.27,48.05
ZA-00021310,1,SKU16149,ZAV00607,1,1000.86,121.17
ZA-00021311,1,SKU66484,ZAV00257,1,740.08,85.13
ZA-00021312,1,SKU50811,ZAV00722,1,109.65,135.04
ZA-00021312,2,SKU10068,ZAV00680,1,798.25,164.34
ZA-00021312,3,SKU13914,ZAV00614,1,281.72,174.77
ZA-00021313,1,SKU21709,ZAV00182,1,515.79,66.33
ZA-00021314,1,SKU39694,ZAV00509,1,371.31,94.15
ZA-00021315,1,SKU20541,ZAV00257,1,362.74,158.23
ZA-00021316,1,SKU23579,ZAV00211,1,856.21,151.78
ZA-00021317,1,SKU75235,ZAV00475,1,295.4,70.7
ZA-00021318,1,SKU22559,ZAV00789,1,338.75,42.67
ZA-00021319,1,SKU48561,ZAV00053,1,434.32,120.67
ZA-00021320,1,SKU30786,ZAV00769,1,89.99,48.74
