ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00016779,2,SKU73295,ZAV00472,1,1477.5,88.4
ZA-00016780,1,SKU60346,ZAV00547,1,895.53,142.66
ZA-00016780,2,SKU81011,ZAV00642,1,741.16,51.57
ZA-00016780,3,SKU81361,ZAV00071,1,591.71,66.26
ZA-00016781,1,SKU79190,ZAV00232,1,1573.96,41.46
ZA-00016782,1,SKU85291,ZAV00631,2,587.3,133.48
ZA-00016782,2,SKU94607,ZAV00281,1,121.46,69.12
ZA-00016783,1,SKU44834,ZAV00378,1,1310.59,157.51
ZA-00016784,1,SKU94178,ZAV00710,1,509.04,174.99
ZA-00016784,2,SKU74746,ZAV00191,1,435.89,106.64
ZA-00016785,1,SKU98342,ZAV00266,1,231.99,65.53
ZA-00016786,1,SKU49836,ZAV00193,1,61.04,174.18
ZA-00016786,2,SKU75340,ZAV00391,2,921.05,107.73
ZA-00016787,1,SKU25157,ZAV00226,1,196.61,156.62
ZA-00016788,1,SKU49489,ZAV00032,1,1588.57,64.29
ZA-00016789,1,SKU69128,ZAV00064,1,84.59,179.72
ZA-00016790,1,SKU94946,ZAV00048,1,421.06,47.74
ZA-00016791,1,SKU54769,ZAV00600,1,888.61,54.85
ZA-00016792,1,SKU81986,ZAV00362,1,343.06,167.65
ZA-00016793,1,SKU62259,ZAV00135,1,175.98,77.09
ZA-00016794,1,SKU59357,ZAV00443,1,921.81,172.27
ZA-00016794,2,SKU41592,ZAV00163,1,287.45,88.02
ZA-00016795,1,SKU15631,ZAV00102,1,1285.17,162.02
ZA-00016795,2,SKU30249,ZAV00584,1,532.4,175.07
ZA-00016796,1,SKU61259,ZAV00502,1,865.92,113.23
ZA-00016797,1,SKU99510,ZAV00466,1,359.32,114.26
ZA-00016798,1,SKU71797,ZAV00619,2,964.6,131.64
ZA-00016798,2,SKU82765,ZAV00358,2,794.15,77.88
ZA-00016799,1,SKU27665,ZAV00764,1,531.75,119.65
ZA-00016800,1,SKU16405,ZAV00500,1,677.17,48.36
ZA-00016800,2,SKU73881,ZAV00247,1,466.75,35.87
ZA-00016801,1,SKU63460,ZAV00345,1,293.47,129.59
ZA-00016802,1,SKU76116,ZAV00202,1,646.29,62.34
ZA-00016803,1,SKU15426,ZAV00449,1,376.5,113.24
ZA-00016803,2,SKU15937,ZAV00493,1,437.32,98.86
ZA-00016804,1,SKU54360,ZAV00027,2,770.98,148.16
ZA-00016805,1,SKU92948,ZAV00611,1,117.46,72.89
ZA-00016806,1,SKU11763,ZAV00689,1,196.68,178.24
ZA-00016807,1,SKU77105,ZAV00411,1,722.64,141.08
ZA-00016808,1,SKU39593,ZAV00431,1,966.8,101.76
ZA-00016808,2,SKU85126,ZAV00358,1,1166.28,164.41
ZA-00016808,3,SKU77093,ZAV00690,1,346.54,176.36
ZA-00016809,1,SKU74588,ZAV00367,1,405.99,49.72
ZA-00016809,2,SKU45536,ZAV00572,1,266.95,135.35
ZA-00016810,1,SKU36899,ZAV00497,1,497.72,153.9
ZA-00016810,2,SKU91665,ZAV00280,1,2811.37,161.78
ZA-00016810,3,SKU13272,ZAV00223,1,2596.33,138.03
ZA-00016811,1,SKU22323,ZAV00442,1,246.86,148.59
ZA-00016812,1,SKU70034,ZAV00611,1,473.67,105.96
ZA-00016812,2,SKU56819,ZAV00250,1,855.37,49.89
ZA-00016813,1,SKU18702,ZAV00420,1,412.06,117.36
ZA-00016814,1,SKU80281,ZAV00019,1,289.66,149.92
ZA-00016815,1,SKU19999,ZAV00078,1,285.44,114.04
ZA-00016815,2,SKU67328,ZAV00678,1,367.41,155.92
ZA-00016815,3,SKU44725,ZAV00692,1,894.24,46.75
ZA-00016816,1,SKU17987,ZAV00415,1,1011.34,120.02
ZA-00016817,1,SKU81024,ZAV00735,2,640.05,113.2
ZA-00016818,1,SKU43298,ZAV00469,1,305.94,168.82
ZA-00016819,1,SKU29172,ZAV00785,1,1204.13,162.88
ZA-00016820,1,SKU80274,ZAV00032,1,116.74,136.54
ZA-00016820,2,SKU99708,ZAV00417,1,1529.19,170.37
ZA-00016821,1,SKU83678,ZAV00572,1,672.92,123.25
ZA-00016822,1,SKU83379,ZAV00568,1,5754.13,39.87
ZA-00016823,1,SKU47845,ZAV00037,1,337.21,123.68
ZA-00016824,1,SKU43325,ZAV00487,1,159.52,130.61
ZA-00016825,1,SKU58298,ZAV00475,1,1692.15,88.71
ZA-00016826,1,SKU39676,ZAV00485,1,262.03,48.82
ZA-00016827,1,SKU42699,ZAV00210,1,53.18,104.52
ZA-00016828,1,SKU32922,ZAV00011,1,714.94,67.99
ZA-00016828,2,SKU41218,ZAV00040,1,1671.17,66.71
ZA-00016829,1,SKU24869,ZAV00355,1,798.16,109.48
ZA-00016829,2,SKU19081,ZAV00672,1,409.98,71.51
ZA-00016830,1,SKU47251,ZAV00177,2,658.63,83.16
ZA-00016831,1,SKU12454,ZAV00581,1,379.36,127.86
ZA-00016832,1,SKU89119,ZAV00452,2,949.65,133.25
ZA-00016833,1,SKU37340,ZAV00153,1,148.38,55.17
ZA-00016834,1,SKU21221,ZAV00009,1,1457.05,97.16
ZA-00016835,1,SKU10213,ZAV00613,1,549.81,123.22
ZA-00016836,1,SKU68489,ZAV00259,1,347.83,98.38
ZA-00016837,1,SKU91847,ZAV00080,1,547.13,114.9
ZA-00016837,2,SKU95216,ZAV00471,1,1014.62,56.83
ZA-00016838,1,SKU98836,ZAV00416,1,218.61,45.16
ZA-00016839,1,SKU22344,ZAV00212,1,290.88,175.06
ZA-00016840,1,SKU30951,ZAV00518,1,459.55,105.36
ZA-00016841,1,SKU76342,ZAV00314,1,984.6,103.79
ZA-00016842,1,SKU34355,ZAV00026,1,647.15,172.17
ZA-00016843,1,SKU20150,ZAV00657,1,580.32,145.32
ZA-00016844,1,SKU92933,ZAV00228,1,609.33,85.27
ZA-00016845,1,SKU24913,ZAV00242,3,2368.04,103.41
ZA-00016846,1,SKU99641,ZAV00713,1,1054.06,155.1
ZA-00016846,2,SKU47341,ZAV00288,1,535.13,141.55
ZA-00016847,1,SKU13696,ZAV00760,1,275.15,167.81
ZA-00016848,1,SKU55946,ZAV00192,1,275.07,113.95
ZA-00016849,1,SKU17108,ZAV00386,1,1759.06,174.32
ZA-00016850,1,SKU23225,ZAV00389,1,397.69,44.29
ZA-00016850,2,SKU58552,ZAV00647,1,230.7,105.39
ZA-00016850,3,SKU24141,ZAV00044,2,217.81,109.07
ZA-00016851,1,SKU19430,ZAV00248,1,505.46,164.58
ZA-00016852,1,SKU63749,ZAV00432,1,241.18,131.02
ZA-00016853,1,SKU58784,ZAV00059,1,1356.79,178.46
ZA-00016854,1,SKU47720,ZAV00561,1,106.25,101.16
ZA-00016855,1,SKU88697,ZAV00662,1,404.74,61.79
ZA-00016856,1,SKU70167,ZAV00516,1,881.58,167.72
ZA-00016857,1,SKU75758,ZAV00232,1,863.09,162.76
ZA-00016858,1,SKU89044,ZAV00412,1,1757.82,65.08
ZA-00016859,1,SKU81807,ZAV00780,2,194.34,108.2
ZA-00016860,1,SKU54107,ZAV00610,1,627.16,83.98
ZA-00016861,1,SKU85344,ZAV00099,1,619.7,136.68
ZA-00016862,1,SKU34738,ZAV00068,1,261.12,92.26
ZA-00016863,1,SKU92982,ZAV00214,1,1488.99,89.64
ZA-00016863,2,SKU54837,ZAV00770,1,965.6,119.55
ZA-00016864,1,SKU64959,ZAV00011,1,1326.34,65.91
ZA-00016865,1,SKU11711,ZAV00163,1,717.21,109.93
ZA-00016866,1,SKU51580,ZAV00647,1,368.11,177.21
ZA-00016867,1,SKU36728,ZAV00725,1,1125.37,74.7
ZA-00016868,1,SKU54572,ZAV00233,1,139.97,39.16
ZA-00016868,2,SKU10451,ZAV00013,1,216.94,178.34
ZA-00016869,1,SKU62366,ZAV00150,1,903.76,128.41
ZA-00016870,1,SKU79096,ZAV00297,1,538.89,119.26
ZA-00016871,1,SKU83615,ZAV00342,1,109.43,107.63
ZA-00016872,1,SKU25488,ZAV00082,1,1060.27,175.28
ZA-00016873,1,SKU38789,ZAV00570,1,1764.69,88.91
ZA-00016874,1,SKU49588,ZAV00700,1,170.27,81.69
ZA-00016875,1,SKU25632,ZAV00076,1,416.32,147.97
ZA-00016876,1,SKU95306,ZAV00023,1,606.69,130.93
ZA-00016877,1,SKU88082,ZAV00427,1,577.11,97.49
ZA-00016877,2,SKU20303,ZAV00427,1,1412.44,138.15
ZA-00016878,1,SKU39014,ZAV00694,1,679.43,63.84
ZA-00016879,1,SKU62036,ZAV00067,1,1323.05,43.25
ZA-00016880,1,SKU77552,ZAV00463,1,992.72,119.06
ZA-00016881,1,SKU62520,ZAV00734,1,188.14,90.4
ZA-00016882,1,SKU26208,ZAV00462,1,294.72,108.87
ZA-00016883,1,SKU23724,ZAV00510,1,868.02,40.65
ZA-00016884,1,SKU36507,ZAV00742,1,248.51,121.7
ZA-00016884,2,SKU70732,ZAV00761,1,421.09,59.59
ZA-00016885,1,SKU97414,ZAV00561,1,440.83,66.87
ZA-00016886,1,SKU21031,ZAV00072,2,579.31,155.96
ZA-00016886,2,SKU23948,ZAV00416,1,452.33,145.16
ZA-00016887,1,SKU73198,ZAV00370,1,736.97,139.65
ZA-00016887,2,SKU17934,ZAV00077,1,1383.38,59.98
ZA-00016888,1,SKU32603,ZAV00761,3,562.14,125.25
ZA-00016889,1,SKU79047,ZAV00495,2,183.77,60.88
ZA-00016890,1,SKU45164,ZAV00254,1,608.17,83.4
ZA-00016891,1,SKU82160,ZAV00406,1,306.74,75.0
ZA-00016892,1,SKU99266,ZAV00568,1,450.8,140.68
ZA-00016892,2,SKU30391,ZAV00653,1,348.28,135.95
ZA-00016893,1,SKU51925,ZAV00752,1,777.76,140.7
ZA-00016893,2,SKU69250,ZAV00349,1,294.13,172.99
ZA-00016894,1,SKU36202,ZAV00676,1,543.28,117.37
ZA-00016895,1,SKU48449,ZAV00498,1,122.19,124.73
ZA-00016896,1,SKU81129,ZAV00652,1,95.96,135.74
ZA-00016897,1,SKU18876,ZAV00436,1,41.38,63.49
ZA-00016897,2,SKU80177,ZAV00611,2,855.59,157.42
ZA-00016898,1,SKU47994,ZAV00799,1,785.44,143.17
ZA-00016898,2,SKU17894,ZAV00527,2,205.07,79.95
ZA-00016899,1,SKU26099,ZAV00232,1,1422.2,156.6
ZA-00016899,2,SKU68448,ZAV00504,1,358.29,159.57
ZA-00016900,1,SKU46043,ZAV00262,1,529.08,174.95
ZA-00016901,1,SKU53437,ZAV00336,1,117.82,130.3
ZA-00016901,2,SKU27292,ZAV00227,1,500.82,158.35
ZA-00016902,1,SKU60175,ZAV00518,1,222.28,125.87
ZA-00016903,1,SKU92300,ZAV00326,1,56.66,125.25
ZA-00016904,1,SKU58797,ZAV00690,1,264.61,67.41
ZA-00016905,1,SKU39562,ZAV00018,1,332.2,105.27
ZA-00016906,1,SKU95984,ZAV00452,1,111.17,122.3
ZA-00016907,1,SKU39195,ZAV00013,1,100.02,61.98
ZA-00016908,1,SKU19323,ZAV00431,1,1600.31,79.32
ZA-00016909,1,SKU23953,ZAV00541,1,820.49,54.36
ZA-00016910,1,SKU84548,ZAV00411,1,460.56,101.74
ZA-00016911,1,SKU28640,ZAV00235,1,288.9,90.94
ZA-00016912,1,SKU19577,ZAV00250,1,674.24,63.14
ZA-00016913,1,SKU89255,ZAV00109,1,532.36,155.26
ZA-00016914,1,SKU17846,ZAV00378,2,903.95,73.16
ZA-00016914,2,SKU37180,ZAV00100,1,1049.47,78.64
ZA-00016914,3,SKU28498,ZAV00565,1,871.68,143.61
ZA-00016915,1,SKU67047,ZAV00490,1,293.83,126.37
ZA-00016916,1,SKU86951,ZAV00528,1,149.66,43.35
ZA-00016916,2,SKU58992,ZAV00238,1,576.91,44.55
ZA-00016917,1,SKU22923,ZAV00168,1,569.77,127.99
ZA-00016918,1,SKU53239,ZAV00579,1,3030.38,35.3
ZA-00016919,1,SKU90861,ZAV00262,1,847.78,65.15
ZA-00016920,1,SKU19917,ZAV00129,1,1423.38,118.07
ZA-00016921,1,SKU47289,ZAV00140,3,632.35,148.06
ZA-00016922,1,SKU55254,ZAV00306,1,581.0,92.31
ZA-00016923,1,SKU98020,ZAV00336,1,349.46,141.86
ZA-00016923,2,SKU42812,ZAV00413,2,1395.21,94.68
ZA-00016924,1,SKU74279,ZAV00019,1,322.22,45.81
ZA-00016925,1,SKU90021,ZAV00080,2,165.11,63.94
ZA-00016926,1,SKU63655,ZAV00081,1,622.73,165.26
ZA-00016927,1,SKU79734,ZAV00031,1,583.74,91.64
ZA-00016927,2,SKU87465,ZAV00240,1,280.62,115.21
ZA-00016928,1,SKU41660,ZAV00038,1,920.59,126.22
ZA-00016929,1,SKU65457,ZAV00041,1,203.7,90.46
ZA-00016930,1,SKU13281,ZAV00649,1,460.5,99.76
ZA-00016931,1,SKU47420,ZAV00673,2,297.8,152.24
ZA-00016932,1,SKU12178,ZAV00514,1,83.64,134.27
ZA-00016932,2,SKU32265,ZAV00279,1,820.13,114.6
ZA-00016933,1,SKU78345,ZAV00330,1,2056.58,127.19
ZA-00016934,1,SKU48662,ZAV00207,1,813.13,111.78
ZA-00016935,1,SKU69972,ZAV00031,1,248.95,149.16
ZA-00016936,1,SKU19484,ZAV00477,1,92.16,143.12
ZA-00016936,2,SKU44704,ZAV00111,1,1424.5,146.85
ZA-00016937,1,SKU33666,ZAV00202,1,987.21,140.03
ZA-00016937,2,SKU48903,ZAV00786,1,186.61,82.69
ZA-00016938,1,SKU25833,ZAV00131,1,165.11,102.23
ZA-00016938,2,SKU91365,ZAV00722,1,490.36,56.74
ZA-00016938,3,SKU96772,ZAV00271,1,696.3,56.69
ZA-00016939,1,SKU86583,ZAV00612,1,181.36,174.97
ZA-00016940,1,SKU87554,ZAV00102,1,324.24,43.6
ZA-00016941,1,SKU48515,ZAV00768,1,445.73,173.24
ZA-00016942,1,SKU84783,ZAV00496,1,298.93,178.4
ZA-00016943,1,SKU86386,ZAV00757,1,218.95,145.03
ZA-00016944,1,SKU98133,ZAV00291,1,369.71,140.47
ZA-00016945,1,SKU55941,ZAV00232,1,104.85,159.59
ZA-00016946,1,SKU26418,ZAV00643,1,775.27,115.06
ZA-00016947,1,SKU92776,ZAV00512,2,159.77,60.72
ZA-00016948,1,SKU71135,ZAV00648,1,159.82,164.6
ZA-00016949,1,SKU94724,ZAV00238,1,362.69,153.84
ZA-00016950,1,SKU45250,ZAV00047,2,260.0,39.06
ZA-00016951,1,SKU17137,ZAV00629,3,496.29,158.5
ZA-00016952,1,SKU18630,ZAV00208,2,509.44,168.02
ZA-00016953,1,SKU10572,ZAV00327,1,630.71,79.57
ZA-00016953,2,SKU36851,ZAV00292,1,212.6,84.91
ZA-00016953,3,SKU99351,ZAV00475,2,212.01,37.06
ZA-00016954,1,SKU78879,ZAV00706,1,807.39,118.85
ZA-00016954,2,SKU85922,ZAV00052,1,549.45,47.89
ZA-00016954,3,SKU81614,ZAV00357,1,746.68,52.09
ZA-00016955,1,SKU30833,ZAV00206,1,2672.34,97.74
ZA-00016956,1,SKU11659,ZAV00172,1,186.76,143.87
ZA-00016956,2,SKU44529,ZAV00280,1,319.94,124.26
ZA-00016956,3,SKU61558,ZAV00009,1,2813.22,85.81
ZA-00016957,1,SKU94612,ZAV00321,1,482.24,92.38
ZA-00016958,1,SKU34583,ZAV00708,2,1951.12,174.45
ZA-00016959,1,SKU24479,ZAV00498,1,204.14,106.23
ZA-00016959,2,SKU17566,ZAV00507,2,1021.55,96.35
ZA-00016960,1,SKU69856,ZAV00195,1,197.02,141.18
ZA-00016961,1,SKU53909,ZAV00510,1,380.81,52.59
ZA-00016962,1,SKU68449,ZAV00263,3,355.32,60.7
ZA-00016962,2,SKU39563,ZAV00270,1,305.76,88.24
ZA-00016963,1,SKU17389,ZAV00680,1,1484.65,96.25
ZA-00016964,1,SKU75547,ZAV00348,1,492.26,35.5
ZA-00016965,1,SKU28444,ZAV00108,2,758.96,43.08
ZA-00016966,1,SKU93093,ZAV00105,2,237.48,50.94
ZA-00016966,2,SKU54621,ZAV00344,1,260.64,81.61
ZA-00016967,1,SKU56126,ZAV00406,1,127.74,137.37
ZA-00016967,2,SKU83424,ZAV00671,1,137.01,92.08
ZA-00016968,1,SKU96313,ZAV00455,1,216.45,169.7
ZA-00016969,1,SKU97895,ZAV00167,1,509.27,79.18
ZA-00016970,1,SKU80918,ZAV00497,1,359.98,43.42
ZA-00016970,2,SKU97212,ZAV00095,2,578.21,158.34
ZA-00016970,3,SKU79674,ZAV00648,1,475.15,152.45
ZA-00016971,1,SKU35141,ZAV00761,1,484.12,59.91
ZA-00016972,1,SKU42115,ZAV00588,1,666.61,79.32
ZA-00016973,1,SKU68058,ZAV00181,1,180.26,179.29
ZA-00016974,1,SKU67144,ZAV00513,1,213.84,145.35
ZA-00016975,1,SKU43193,ZAV00543,2,683.03,119.95
ZA-00016976,1,SKU62305,ZAV00549,1,450.35,173.49
ZA-00016977,1,SKU41886,ZAV00211,1,178.46,149.16
ZA-00016978,1,SKU17633,ZAV00314,1,167.51,79.37
ZA-00016979,1,SKU55571,ZAV00595,1,324.83,44.85
ZA-00016980,1,SKU12562,ZAV00297,1,981.49,154.9
ZA-00016981,1,SKU77816,ZAV00274,2,2891.95,137.91
ZA-00016982,1,SKU97877,ZAV00490,1,767.79,36.15
ZA-00016982,2,SKU10636,ZAV00166,2,75.0,98.49
ZA-00016983,1,SKU99012,ZAV00713,3,146.03,102.55
ZA-00016984,1,SKU79274,ZAV00551,1,1689.96,53.62
ZA-00016985,1,SKU49401,ZAV00060,1,1650.09,75.76
ZA-00016986,1,SKU38947,ZAV00349,1,1032.42,74.35
ZA-00016986,2,SKU79536,ZAV00324,1,140.42,99.84
ZA-00016987,1,SKU97926,ZAV00037,1,651.95,36.04
ZA-00016987,2,SKU19738,ZAV00663,1,612.13,108.54
ZA-00016988,1,SKU97190,ZAV00555,1,1130.65,138.72
ZA-00016988,2,SKU28723,ZAV00461,2,371.22,93.96
ZA-00016989,1,SKU94645,ZAV00617,1,4280.66,74.14
ZA-00016990,1,SKU50351,ZAV00730,1,118.77,61.16
ZA-00016990,2,SKU77538,ZAV00353,1,264.36,42.3
ZA-00016991,1,SKU98973,ZAV00625,1,464.17,91.44
ZA-00016991,2,SKU53634,ZAV00742,1,105.75,114.35
ZA-00016992,1,SKU47124,ZAV00078,1,376.41,95.19
ZA-00016993,1,SKU80022,ZAV00260,1,4261.3,141.29
ZA-00016994,1,SKU65456,ZAV00239,1,696.48,167.15
ZA-00016995,1,SKU56605,ZAV00660,1,325.54,94.29
ZA-00016996,1,SKU55915,ZAV00073,2,521.64,109.01
ZA-00016997,1,SKU45721,ZAV00399,1,165.98,133.43
ZA-00016998,1,SKU82266,ZAV00098,1,679.51,154.52
ZA-00016998,2,SKU72575,ZAV00560,2,96.08,131.58
ZA-00016999,1,SKU44003,ZAV00455,1,316.95,112.82
ZA-00017000,1,SKU33124,ZAV00028,1,210.61,88.4
ZA-00017000,2,SKU18876,ZAV00779,1,917.57,135.16
ZA-00017001,1,SKU49126,ZAV00591,1,311.38,72.42
ZA-00017002,1,SKU36702,ZAV00544,1,698.37,39.56
ZA-00017002,2,SKU32434,ZAV00499,1,609.64,76.71
ZA-00017003,1,SKU23960,ZAV00529,1,246.46,113.71
ZA-00017004,1,SKU71080,ZAV00542,2,769.45,172.92
ZA-00017004,2,SKU20094,ZAV00283,1,298.1,47.52
ZA-00017005,1,SKU86260,ZAV00522,1,633.57,68.59
ZA-00017006,1,SKU10924,ZAV00229,2,448.35,94.44
ZA-00017007,1,SKU26615,ZAV00278,1,61.4,83.18
ZA-00017008,1,SKU59839,ZAV00158,1,604.91,93.03
ZA-00017009,1,SKU28387,ZAV00797,1,689.56,100.9
ZA-00017010,1,SKU84984,ZAV00107,1,300.73,162.46
ZA-00017011,1,SKU99404,ZAV00086,1,254.04,118.61
ZA-00017012,1,SKU35758,ZAV00189,1,901.97,152.93
ZA-00017012,2,SKU91344,ZAV00309,1,258.72,152.51
ZA-00017013,1,SKU64048,ZAV00450,1,216.69,146.76
ZA-00017014,1,SKU49442,ZAV00305,1,1161.74,82.1
ZA-00017014,2,SKU72600,ZAV00617,1,2322.24,84.53
ZA-00017014,3,SKU50401,ZAV00299,1,270.49,131.89
ZA-00017015,1,SKU57551,ZAV00411,1,420.68,153.93
ZA-00017016,1,SKU45334,ZAV00148,1,1709.65,40.99
ZA-00017016,2,SKU91570,ZAV00715,2,243.97,167.19
ZA-00017017,1,SKU28502,ZAV00676,1,390.09,163.81
ZA-00017018,1,SKU88554,ZAV00033,1,363.48,165.22
ZA-00017019,1,SKU24829,ZAV00754,1,2157.44,114.54
ZA-00017020,1,SKU82183,ZAV00091,2,906.24,75.49
ZA-00017021,1,SKU11472,ZAV00166,1,184.54,90.31
ZA-00017022,1,SKU23031,ZAV00505,1,903.79,142.07
ZA-00017023,1,SKU50741,ZAV00265,1,550.57,57.11
ZA-00017023,2,SKU26933,ZAV00351,1,2018.41,97.25
ZA-00017024,1,SKU50678,ZAV00119,3,422.14,65.01
ZA-00017025,1,SKU15527,ZAV00307,1,857.55,106.19
ZA-00017026,1,SKU43015,ZAV00717,1,898.63,81.37
ZA-00017027,1,SKU49653,ZAV00115,1,259.27,120.47
ZA-00017028,1,SKU18065,ZAV00624,1,357.68,40.74
ZA-00017028,2,SKU60481,ZAV00742,1,426.99,131.67
ZA-00017028,3,SKU33269,ZAV00290,1,490.73,179.15
ZA-00017029,1,SKU98769,ZAV00481,1,26.5,163.55
ZA-00017030,1,SKU60349,ZAV00289,2,1270.77,156.63
ZA-00017031,1,SKU49787,ZAV00377,1,504.79,135.99
ZA-00017032,1,SKU51259,ZAV00684,1,245.52,65.96
ZA-00017033,1,SKU96076,ZAV00512,1,649.88,90.11
ZA-00017034,1,SKU17511,ZAV00736,1,608.81,96.92
ZA-00017034,2,SKU67691,ZAV00447,2,412.12,69.82
ZA-00017034,3,SKU42572,ZAV00135,1,504.13,126.01
ZA-00017035,1,SKU12751,ZAV00061,1,1033.02,40.13
ZA-00017036,1,SKU37454,ZAV00375,2,1416.44,162.49
ZA-00017037,1,SKU64003,ZAV00727,1,179.63,39.88
ZA-00017037,2,SKU18885,ZAV00237,1,908.1,96.64
ZA-00017038,1,SKU35852,ZAV00648,1,507.36,116.17
ZA-00017039,1,SKU79061,ZAV00675,1,1007.88,46.59
ZA-00017040,1,SKU12845,ZAV00600,1,531.57,90.04
ZA-00017041,1,SKU21903,ZAV00161,1,639.09,80.49
ZA-00017041,2,SKU78159,ZAV00357,1,590.39,55.65
ZA-00017042,1,SKU96886,ZAV00225,1,1242.02,81.38
ZA-00017043,1,SKU85730,ZAV00578,1,440.59,118.11
ZA-00017044,1,SKU55423,ZAV00067,2,632.0,163.6
ZA-00017045,1,SKU49751,ZAV00164,1,1306.61,60.68
ZA-00017045,2,SKU10691,ZAV00372,1,339.88,105.32
ZA-00017046,1,SKU71492,ZAV00495,1,681.87,42.5
ZA-00017047,1,SKU83033,ZAV00023,1,440.96,90.12
ZA-00017048,1,SKU28462,ZAV00530,1,264.22,59.81
ZA-00017049,1,SKU14539,ZAV00660,1,124.54,139.35
ZA-00017050,1,SKU37027,ZAV00153,1,558.64,65.7
ZA-00017051,1,SKU76959,ZAV00756,1,2000.33,152.32
ZA-00017052,1,SKU19513,ZAV00307,1,148.63,100.88
ZA-00017053,1,SKU75781,ZAV00560,1,203.75,146.48
ZA-00017054,1,SKU41824,ZAV00312,1,962.5,99.59
ZA-00017055,1,SKU88811,ZAV00295,1,142.23,113.46
ZA-00017056,1,SKU38481,ZAV00439,1,245.83,100.05
ZA-00017057,1,SKU85870,ZAV00127,1,181.08,151.57
ZA-00017058,1,SKU40502,ZAV00321,1,734.07,77.35
ZA-00017058,2,SKU87064,ZAV00453,1,136.52,113.47
ZA-00017059,1,SKU46233,ZAV00325,1,661.94,57.62
ZA-00017059,2,SKU89582,ZAV00369,1,505.45,58.04
ZA-00017060,1,SKU26537,ZAV00482,1,179.04,151.96
ZA-00017061,1,SKU45332,ZAV00796,3,378.45,174.03
ZA-00017061,2,SKU25451,ZAV00704,1,264.94,116.15
ZA-00017062,1,SKU51537,ZAV00118,1,106.19,164.45
ZA-00017063,1,SKU41582,ZAV00370,1,2994.93,44.34
ZA-00017064,1,SKU17407,ZAV00487,1,471.08,73.09
ZA-00017065,1,SKU41405,ZAV00118,1,887.23,53.13
ZA-00017066,1,SKU16579,ZAV00600,1,565.5,177.78
ZA-00017067,1,SKU31999,ZAV00257,1,91.47,126.61
ZA-00017067,2,SKU81513,ZAV00475,1,2057.01,131.08
ZA-00017068,1,SKU55345,ZAV00260,1,891.65,98.34
ZA-00017069,1,SKU89655,ZAV00635,1,218.03,108.2
ZA-00017070,1,SKU54440,ZAV00502,1,395.37,94.13
ZA-00017071,1,SKU93612,ZAV00461,1,224.1,163.89
ZA-00017071,2,SKU92421,ZAV00628,1,411.81,75.24
ZA-00017072,1,SKU21038,ZAV00404,1,538.21,39.92
ZA-00017073,1,SKU22179,ZAV00346,1,445.49,57.86
ZA-00017073,2,SKU69537,ZAV00100,1,344.68,135.7
ZA-00017074,1,SKU97172,ZAV00538,2,769.18,152.99
ZA-00017075,1,SKU25662,ZAV00648,1,686.29,153.43
ZA-00017076,1,SKU57727,ZAV00274,2,443.78,55.23
ZA-00017076,2,SKU56027,ZAV00389,1,634.95,36.91
