ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00000546,2,SKU27235,ZAV00680,1,264.28,173.07
ZA-00000547,1,SKU77511,ZAV00446,1,812.47,79.92
ZA-00000548,1,SKU43519,ZAV00421,1,552.11,139.49
ZA-00000549,1,SKU65009,ZAV00120,1,296.18,134.18
ZA-00000549,2,SKU19870,ZAV00059,1,90.89,116.33
ZA-00000549,3,SKU33827,ZAV00707,1,377.65,48.12
ZA-00000550,1,SKU70062,ZAV00234,1,153.35,111.21
ZA-00000551,1,SKU20710,ZAV00268,1,314.01,165.32
ZA-00000552,1,SKU13256,ZAV00533,1,1010.09,89.14
ZA-00000553,1,SKU42106,ZAV00129,1,543.99,78.33
ZA-00000553,2,SKU25323,ZAV00146,1,304.67,151.2
ZA-00000554,1,SKU42005,ZAV00261,1,245.74,61.08
ZA-00000555,1,SKU43587,ZAV00235,1,315.25,114.8
ZA-00000555,2,SKU27026,ZAV00047,1,661.86,38.67
ZA-00000556,1,SKU23208,ZAV00523,1,163.74,131.54
ZA-00000556,2,SKU94892,ZAV00666,1,224.61,146.09
ZA-00000556,3,SKU56071,ZAV00738,1,509.51,170.58
ZA-00000557,1,SKU62490,ZAV00763,1,906.39,153.92
ZA-00000558,1,SKU83361,ZAV00547,1,154.6,177.94
ZA-00000558,2,SKU14794,ZAV00800,1,365.92,131.81
ZA-00000559,1,SKU78283,ZAV00069,1,487.78,137.63
ZA-00000560,1,SKU58687,ZAV00277,2,473.04,38.05
ZA-00000561,1,SKU31205,ZAV00782,1,616.3,82.79
ZA-00000562,1,SKU83505,ZAV00422,1,1604.65,74.78
ZA-00000563,1,SKU32607,ZAV00724,1,627.94,154.37
ZA-00000564,1,SKU17102,ZAV00751,1,196.35,87.52
ZA-00000565,1,SKU74864,ZAV00264,1,360.31,125.11
ZA-00000566,1,SKU29739,ZAV00182,1,747.34,140.63
ZA-00000567,1,SKU56648,ZAV00215,1,666.19,45.09
ZA-00000568,1,SKU71030,ZAV00309,1,222.78,61.97
ZA-00000568,2,SKU87733,ZAV00220,2,800.77,64.92
ZA-00000569,1,SKU92955,ZAV00066,1,294.86,121.58
ZA-00000570,1,SKU74222,ZAV00730,1,520.42,124.01
ZA-00000570,2,SKU39379,ZAV00093,1,369.84,107.09
ZA-00000570,3,SKU22517,ZAV00722,1,529.41,58.68
ZA-00000571,1,SKU24472,ZAV00422,1,151.93,154.41
ZA-00000571,2,SKU47998,ZAV00196,1,504.45,128.17
ZA-00000572,1,SKU63073,ZAV00042,1,2007.46,72.68
ZA-00000573,1,SKU38569,ZAV00615,1,1074.85,118.04
ZA-00000574,1,SKU63673,ZAV00748,1,492.13,130.21
ZA-00000575,1,SKU97351,ZAV00409,1,744.54,47.75
ZA-00000576,1,SKU67020,ZAV00314,3,312.63,150.41
ZA-00000577,1,SKU10626,ZAV00101,1,759.77,42.29
ZA-00000578,1,SKU99140,ZAV00444,1,175.33,68.93
ZA-00000579,1,SKU94605,ZAV00289,1,811.04,56.55
ZA-00000580,1,SKU52437,ZAV00058,1,114.06,46.4
ZA-00000581,1,SKU41773,ZAV00247,1,530.36,57.42
ZA-00000582,1,SKU47894,ZAV00465,1,414.01,178.11
ZA-00000583,1,SKU21907,ZAV00662,1,481.19,118.92
ZA-00000584,1,SKU69708,ZAV00118,2,653.38,111.67
ZA-00000584,2,SKU62037,ZAV00596,1,589.11,151.48
ZA-00000585,1,SKU15543,ZAV00453,1,147.96,150.76
ZA-00000586,1,SKU31688,ZAV00494,2,473.98,41.53
ZA-00000587,1,SKU19440,ZAV00506,1,633.88,118.28
ZA-00000588,1,SKU63884,ZAV00557,1,415.82,112.98
ZA-00000588,2,SKU87448,ZAV00605,2,328.3,152.86
ZA-00000589,1,SKU53723,ZAV00535,1,1499.91,120.37
ZA-00000589,2,SKU38904,ZAV00174,3,264.46,77.74
ZA-00000590,1,SKU66346,ZAV00638,1,904.3,102.32
ZA-00000590,2,SKU31727,ZAV00417,1,213.85,36.41
ZA-00000591,1,SKU22238,ZAV00242,1,957.26,142.82
ZA-00000592,1,SKU12033,ZAV00733,1,217.51,109.17
ZA-00000593,1,SKU10557,ZAV00378,1,423.86,43.2
ZA-00000594,1,SKU49188,ZAV00580,2,1369.62,119.27
ZA-00000595,1,SKU49881,ZAV00699,1,85.44,36.82
ZA-00000596,1,SKU55021,ZAV00612,1,952.92,41.12
ZA-00000596,2,SKU83346,ZAV00045,1,866.84,107.66
ZA-00000596,3,SKU18820,ZAV00512,1,251.0,70.91
ZA-00000597,1,SKU10283,ZAV00383,3,62.3,68.26
ZA-00000598,1,SKU37689,ZAV00787,1,1540.48,113.38
ZA-00000599,1,SKU53215,ZAV00135,1,157.74,57.14
ZA-00000600,1,SKU87505,ZAV00740,1,1896.45,131.58
ZA-00000601,1,SKU25194,ZAV00457,1,652.56,158.67
ZA-00000602,1,SKU96958,ZAV00521,1,630.93,142.8
ZA-00000603,1,SKU63721,ZAV00548,1,206.98,58.7
ZA-00000604,1,SKU75480,ZAV00207,2,400.82,68.07
ZA-00000605,1,SKU88333,ZAV00564,1,131.11,137.63
ZA-00000606,1,SKU93340,ZAV00720,1,379.07,94.84
ZA-00000607,1,SKU61760,ZAV00743,1,413.12,80.65
ZA-00000607,2,SKU69779,ZAV00562,1,276.96,148.35
ZA-00000608,1,SKU77615,ZAV00356,1,795.89,57.16
ZA-00000609,1,SKU76764,ZAV00223,2,562.03,158.08
ZA-00000610,1,SKU98471,ZAV00485,1,269.12,124.24
ZA-00000611,1,SKU80660,ZAV00305,2,360.66,50.2
ZA-00000612,1,SKU34486,ZAV00729,1,656.45,171.28
ZA-00000612,2,SKU17823,ZAV00053,2,185.89,150.63
ZA-00000613,1,SKU79457,ZAV00281,1,2439.42,108.14
ZA-00000614,1,SKU96577,ZAV00346,2,710.79,55.67
ZA-00000615,1,SKU90827,ZAV00089,1,57.33,152.07
ZA-00000616,1,SKU87184,ZAV00418,1,665.34,43.57
ZA-00000617,1,SKU29833,ZAV00575,1,281.99,77.26
ZA-00000618,1,SKU48712,ZAV00758,2,764.25,47.35
ZA-00000619,1,SKU76075,ZAV00392,1,72.05,103.67
ZA-00000620,1,SKU26266,ZAV00180,3,127.69,129.77
ZA-00000621,1,SKU12949,ZAV00208,2,178.48,40.36
ZA-00000622,1,SKU54738,ZAV00034,1,284.04,35.81
ZA-00000623,1,SKU54759,ZAV00745,1,212.14,67.81
ZA-00000624,1,SKU86436,ZAV00195,1,179.56,170.14
ZA-00000625,1,SKU53263,ZAV00589,1,3549.26,125.15
ZA-00000626,1,SKU83236,ZAV00126,1,597.54,67.77
ZA-00000627,1,SKU66674,ZAV00185,2,882.85,56.7
ZA-00000628,1,SKU11138,ZAV00785,1,221.77,72.5
ZA-00000629,1,SKU98358,ZAV00242,1,110.17,159.15
ZA-00000630,1,SKU92810,ZAV00459,1,510.56,132.51
ZA-00000631,1,SKU69420,ZAV00289,1,394.26,80.01
ZA-00000632,1,SKU24400,ZAV00690,1,1484.29,122.48
ZA-00000633,1,SKU99173,ZAV00351,1,1786.47,86.75
ZA-00000634,1,SKU22636,ZAV00418,2,472.51,177.02
ZA-00000635,1,SKU75951,ZAV00607,1,221.42,124.58
ZA-00000636,1,SKU65279,ZAV00637,2,470.02,71.1
ZA-00000636,2,SKU59990,ZAV00356,1,418.09,112.72
ZA-00000636,3,SKU25988,ZAV00246,1,63.12,96.82
ZA-00000637,1,SKU30902,ZAV00618,2,787.72,133.22
ZA-00000637,2,SKU16266,ZAV00659,1,452.32,139.89
ZA-00000638,1,SKU42692,ZAV00272,1,1285.12,174.94
ZA-00000639,1,SKU50665,ZAV00316,1,620.13,109.99
ZA-00000640,1,SKU66232,ZAV00384,1,392.24,98.56
ZA-00000641,1,SKU22989,ZAV00452,1,693.29,69.24
ZA-00000642,1,SKU62459,ZAV00423,1,769.93,160.15
ZA-00000643,1,SKU22600,ZAV00309,1,119.73,139.92
ZA-00000643,2,SKU10578,ZAV00575,1,588.58,177.11
ZA-00000643,3,SKU76955,ZAV00365,1,444.48,81.32
ZA-00000644,1,SKU77345,ZAV00508,1,1802.38,176.57
ZA-00000645,1,SKU48233,ZAV00587,2,334.62,61.8
ZA-00000646,1,SKU42714,ZAV00008,1,284.47,71.93
ZA-00000647,1,SKU72952,ZAV00058,2,751.71,40.52
ZA-00000648,1,SKU42007,ZAV00661,3,1060.69,79.58
ZA-00000649,1,SKU74130,ZAV00133,1,221.22,166.55
ZA-00000650,1,SKU27988,ZAV00265,1,355.26,166.69
ZA-00000651,1,SKU12392,ZAV00714,1,193.42,71.5
ZA-00000652,1,SKU84882,ZAV00154,1,606.27,111.26
ZA-00000652,2,SKU83444,ZAV00337,3,471.43,87.04
ZA-00000653,1,SKU30060,ZAV00043,1,493.64,129.16
ZA-00000653,2,SKU25453,ZAV00174,1,392.9,111.62
ZA-00000654,1,SKU14302,ZAV00535,1,200.61,155.27
ZA-00000655,1,SKU55043,ZAV00407,1,421.61,114.15
ZA-00000656,1,SKU50056,ZAV00781,1,1211.56,110.21
ZA-00000657,1,SKU88798,ZAV00361,1,200.04,172.86
ZA-00000658,1,SKU25064,ZAV00222,1,851.2,158.58
ZA-00000658,2,SKU25130,ZAV00723,1,384.97,139.68
ZA-00000659,1,SKU59372,ZAV00266,1,824.45,160.82
ZA-00000660,1,SKU66570,ZAV00391,1,1277.31,106.45
ZA-00000661,1,SKU12515,ZAV00627,1,865.3,52.91
ZA-00000662,1,SKU72215,ZAV00302,2,466.25,162.17
ZA-00000663,1,SKU31817,ZAV00593,1,906.84,105.11
ZA-00000664,1,SKU19702,ZAV00577,1,131.33,64.53
ZA-00000665,1,SKU71459,ZAV00284,1,1813.05,56.49
ZA-00000666,1,SKU49657,ZAV00789,1,410.59,136.54
ZA-00000667,1,SKU56922,ZAV00464,1,219.63,86.04
ZA-00000668,1,SKU68130,ZAV00743,1,491.93,152.4
ZA-00000669,1,SKU13991,ZAV00539,1,137.53,67.6
ZA-00000670,1,SKU73682,ZAV00639,1,286.63,142.79
ZA-00000670,2,SKU54014,ZAV00386,1,321.16,106.78
ZA-00000671,1,SKU42393,ZAV00151,1,404.17,85.78
ZA-00000671,2,SKU20923,ZAV00410,2,64.19,174.69
ZA-00000672,1,SKU75182,ZAV00082,1,358.39,179.53
ZA-00000672,2,SKU24067,ZAV00260,1,222.5,146.1
ZA-00000673,1,SKU41383,ZAV00066,1,361.07,55.2
ZA-00000674,1,SKU95605,ZAV00289,1,432.81,140.19
ZA-00000675,1,SKU83381,ZAV00464,1,555.47,57.57
ZA-00000676,1,SKU89964,ZAV00549,3,264.92,84.5
ZA-00000677,1,SKU12186,ZAV00562,2,216.8,130.59
ZA-00000678,1,SKU17396,ZAV00759,1,68.54,74.26
ZA-00000679,1,SKU20141,ZAV00671,1,449.57,86.62
ZA-00000680,1,SKU84339,ZAV00269,1,821.91,63.0
ZA-00000681,1,SKU20711,ZAV00071,1,4834.09,134.23
ZA-00000682,1,SKU69890,ZAV00622,1,1131.44,109.23
ZA-00000683,1,SKU90248,ZAV00214,1,1316.41,54.8
ZA-00000684,1,SKU70564,ZAV00171,1,1255.74,143.85
ZA-00000685,1,SKU50599,ZAV00024,1,342.53,112.22
ZA-00000686,1,SKU10073,ZAV00577,1,599.27,132.69
ZA-00000687,1,SKU78678,ZAV00146,1,833.35,140.57
ZA-00000688,1,SKU78577,ZAV00296,1,1613.95,82.05
ZA-00000688,2,SKU15250,ZAV00420,2,420.56,134.31
ZA-00000689,1,SKU48850,ZAV00344,1,270.08,165.26
ZA-00000690,1,SKU41231,ZAV00131,1,762.14,70.85
ZA-00000690,2,SKU95715,ZAV00086,1,443.53,46.47
ZA-00000691,1,SKU14047,ZAV00735,1,647.83,98.19
ZA-00000691,2,SKU53122,ZAV00265,1,387.34,84.91
ZA-00000692,1,SKU24519,ZAV00684,1,260.66,97.06
ZA-00000692,2,SKU64426,ZAV00772,1,422.29,169.27
ZA-00000693,1,SKU71925,ZAV00547,2,273.24,88.25
ZA-00000694,1,SKU79380,ZAV00284,1,416.35,79.78
ZA-00000695,1,SKU90031,ZAV00189,1,174.33,99.08
ZA-00000696,1,SKU82223,ZAV00216,1,915.84,83.06
ZA-00000696,2,SKU37240,ZAV00685,2,2340.18,41.71
ZA-00000696,3,SKU28296,ZAV00152,1,323.88,150.37
ZA-00000697,1,SKU30669,ZAV00583,1,709.96,148.7
ZA-00000698,1,SKU76839,ZAV00447,1,1449.37,98.31
ZA-00000698,2,SKU61266,ZAV00281,1,203.57,82.7
ZA-00000699,1,SKU10821,ZAV00361,1,976.82,168.95
ZA-00000700,1,SKU56851,ZAV00548,1,223.66,116.08
ZA-00000701,1,SKU32915,ZAV00226,2,494.55,120.1
ZA-00000702,1,SKU33856,ZAV00621,1,417.65,83.33
ZA-00000703,1,SKU32582,ZAV00342,1,988.04,52.34
ZA-00000704,1,SKU21562,ZAV00303,1,167.13,101.58
ZA-00000704,2,SKU75340,ZAV00703,1,989.77,144.57
ZA-00000705,1,SKU73312,ZAV00375,1,935.9,115.42
ZA-00000706,1,SKU55852,ZAV00248,2,1298.91,88.9
ZA-00000707,1,SKU37401,ZAV00289,1,412.67,169.9
ZA-00000708,1,SKU98332,ZAV00725,1,781.64,52.83
ZA-00000709,1,SKU67269,ZAV00105,1,300.29,107.45
ZA-00000710,1,SKU10492,ZAV00605,2,248.72,157.69
ZA-00000711,1,SKU74294,ZAV00270,1,532.17,157.75
ZA-00000711,2,SKU27660,ZAV00726,1,207.98,95.12
ZA-00000712,1,SKU48976,ZAV00148,2,108.18,95.44
ZA-00000713,1,SKU42845,ZAV00176,1,163.85,91.91
ZA-00000714,1,SKU40766,ZAV00095,1,124.56,43.43
ZA-00000715,1,SKU15469,ZAV00312,1,481.53,108.04
ZA-00000716,1,SKU17990,ZAV00182,1,1975.63,116.49
ZA-00000717,1,SKU50455,ZAV00593,1,252.74,158.03
ZA-00000718,1,SKU96364,ZAV00111,1,326.12,70.81
ZA-00000719,1,SKU67542,ZAV00247,1,160.01,104.46
ZA-00000720,1,SKU79161,ZAV00200,1,220.05,172.39
ZA-00000720,2,SKU72590,ZAV00388,1,926.9,51.77
ZA-00000721,1,SKU96792,ZAV00306,1,328.06,99.63
ZA-00000722,1,SKU27459,ZAV00450,1,193.17,178.89
ZA-00000723,1,SKU21551,ZAV00304,3,169.83,74.69
ZA-00000723,2,SKU35071,ZAV00544,1,4425.21,153.81
ZA-00000724,1,SKU10564,ZAV00611,1,359.1,72.33
ZA-00000725,1,SKU19483,ZAV00132,1,465.63,36.3
ZA-00000726,1,SKU37534,ZAV00184,1,973.82,148.6
ZA-00000727,1,SKU68198,ZAV00716,2,366.89,117.07
ZA-00000728,1,SKU47533,ZAV00093,1,260.45,58.94
ZA-00000729,1,SKU72035,ZAV00154,1,811.72,84.51
ZA-00000730,1,SKU89336,ZAV00606,1,534.65,130.34
ZA-00000731,1,SKU69418,ZAV00124,1,69.13,88.46
ZA-00000731,2,SKU20316,ZAV00488,1,2186.25,72.02
ZA-00000732,1,SKU42044,ZAV00743,1,291.84,120.24
ZA-00000733,1,SKU40126,ZAV00401,1,122.8,174.97
ZA-00000733,2,SKU31998,ZAV00066,1,881.19,150.81
ZA-00000734,1,SKU20061,ZAV00451,1,653.54,136.75
ZA-00000734,2,SKU54064,ZAV00213,1,262.76,67.99
ZA-00000735,1,SKU66724,ZAV00413,2,645.84,155.64
ZA-00000736,1,SKU64125,ZAV00499,1,612.23,84.48
ZA-00000737,1,SKU93255,ZAV00617,2,135.78,92.38
ZA-00000737,2,SKU59419,ZAV00551,1,355.95,38.89
ZA-00000738,1,SKU77683,ZAV00524,1,321.5,140.4
ZA-00000739,1,SKU48926,ZAV00621,1,827.33,36.0
ZA-00000740,1,SKU65101,ZAV00266,1,238.28,71.18
ZA-00000741,1,SKU95664,ZAV00729,2,1455.87,153.23
ZA-00000741,2,SKU75750,ZAV00434,2,354.87,128.9
ZA-00000742,1,SKU73886,ZAV00666,1,336.75,54.25
ZA-00000743,1,SKU69987,ZAV00484,1,380.69,39.79
ZA-00000744,1,SKU49687,ZAV00225,1,1664.72,153.96
ZA-00000745,1,SKU88040,ZAV00785,1,115.35,64.83
ZA-00000746,1,SKU47735,ZAV00616,1,818.66,93.54
ZA-00000747,1,SKU69667,ZAV00417,3,322.17,172.6
ZA-00000748,1,SKU91757,ZAV00355,1,1315.89,110.34
ZA-00000749,1,SKU26453,ZAV00745,1,260.1,48.19
ZA-00000750,1,SKU61781,ZAV00006,1,1686.87,70.94
ZA-00000751,1,SKU67188,ZAV00546,1,390.36,116.68
ZA-00000752,1,SKU45572,ZAV00102,2,124.12,96.34
ZA-00000753,1,SKU38898,ZAV00331,1,308.38,58.92
ZA-00000753,2,SKU66157,ZAV00521,1,96.43,149.92
ZA-00000754,1,SKU45419,ZAV00749,2,505.65,85.72
ZA-00000755,1,SKU91037,ZAV00647,1,562.6,78.77
ZA-00000756,1,SKU93578,ZAV00376,1,108.78,157.12
ZA-00000757,1,SKU56799,ZAV00141,1,407.52,108.41
ZA-00000758,1,SKU15195,ZAV00214,2,482.27,94.18
ZA-00000759,1,SKU86487,ZAV00463,1,616.05,107.82
ZA-00000760,1,SKU46274,ZAV00451,1,253.39,176.95
ZA-00000761,1,SKU37613,ZAV00045,1,1501.55,178.51
ZA-00000762,1,SKU43327,ZAV00495,1,132.8,171.64
ZA-00000763,1,SKU80788,ZAV00771,3,832.0,136.22
ZA-00000764,1,SKU71033,ZAV00184,1,427.72,161.0
ZA-00000765,1,SKU65194,ZAV00185,1,1992.73,162.11
ZA-00000765,2,SKU19440,ZAV00308,1,248.63,140.72
ZA-00000766,1,SKU17597,ZAV00447,1,171.57,146.13
ZA-00000767,1,SKU19783,ZAV00055,1,213.03,145.67
ZA-00000768,1,SKU19990,ZAV00170,1,212.09,170.8
ZA-00000769,1,SKU90880,ZAV00379,1,155.41,142.73
ZA-00000769,2,SKU85137,ZAV00055,1,315.04,60.17
ZA-00000770,1,SKU63145,ZAV00261,1,4223.53,82.55
ZA-00000770,2,SKU26944,ZAV00442,1,193.59,139.47
ZA-00000771,1,SKU96150,ZAV00285,1,224.08,36.79
ZA-00000772,1,SKU41962,ZAV00372,2,297.53,138.12
ZA-00000773,1,SKU85485,ZAV00383,1,197.84,66.07
ZA-00000774,1,SKU75429,ZAV00465,2,236.86,109.19
ZA-00000774,2,SKU21483,ZAV00380,1,652.33,74.09
ZA-00000775,1,SKU19739,ZAV00070,1,840.46,53.29
ZA-00000776,1,SKU37172,ZAV00300,1,702.07,90.74
ZA-00000777,1,SKU64363,ZAV00468,2,762.12,54.23
ZA-00000778,1,SKU42649,ZAV00603,1,1187.99,137.05
ZA-00000778,2,SKU33421,ZAV00139,1,313.94,70.76
ZA-00000779,1,SKU82860,ZAV00340,1,275.03,81.22
ZA-00000780,1,SKU40704,ZAV00299,1,192.96,43.88
ZA-00000781,1,SKU81413,ZAV00125,1,324.65,41.75
ZA-00000782,1,SKU63368,ZAV00126,1,241.76,72.72
ZA-00000782,2,SKU18714,ZAV00196,1,96.99,120.58
ZA-00000782,3,SKU28664,ZAV00799,1,716.57,66.22
ZA-00000783,1,SKU56214,ZAV00416,1,399.68,155.74
ZA-00000783,2,SKU17688,ZAV00252,1,202.36,97.47
ZA-00000784,1,SKU69052,ZAV00748,1,311.3,77.22
ZA-00000785,1,SKU34507,ZAV00065,1,737.02,63.03
ZA-00000786,1,SKU94260,ZAV00012,1,1035.98,137.31
ZA-00000787,1,SKU91386,ZAV00644,2,1491.92,147.98
ZA-00000788,1,SKU58655,ZAV00699,1,670.27,64.64
ZA-00000789,1,SKU27430,ZAV00477,1,372.29,146.51
ZA-00000790,1,SKU88577,ZAV00718,2,193.85,53.9
ZA-00000791,1,SKU26691,ZAV00374,1,1833.42,74.02
ZA-00000792,1,SKU63157,ZAV00333,1,584.6,80.47
ZA-00000793,1,SKU40827,ZAV00195,1,98.7,110.18
ZA-00000794,1,SKU86998,ZAV00327,2,410.06,179.25
ZA-00000795,1,SKU62417,ZAV00450,1,442.25,162.86
ZA-00000795,2,SKU64987,ZAV00736,1,989.55,151.51
ZA-00000796,1,SKU19494,ZAV00540,1,399.14,72.21
ZA-00000797,1,SKU12627,ZAV00261,1,574.71,145.66
ZA-00000797,2,SKU70000,ZAV00706,1,287.05,70.97
ZA-00000798,1,SKU60137,ZAV00202,1,333.22,52.8
ZA-00000799,1,SKU99116,ZAV00527,2,3873.58,97.91
ZA-00000800,1,SKU56993,ZAV00641,1,143.56,152.85
ZA-00000800,2,SKU68243,ZAV00517,1,633.62,123.64
ZA-00000801,1,SKU73293,ZAV00112,1,1266.01,89.35
ZA-00000802,1,SKU38861,ZAV00197,1,384.12,137.84
ZA-00000803,1,SKU75420,ZAV00616,1,678.4,60.0
ZA-00000804,1,SKU77286,ZAV00653,1,94.18,174.09
ZA-00000805,1,SKU63492,ZAV00144,2,305.77,129.77
ZA-00000805,2,SKU61502,ZAV00354,1,725.13,140.79
ZA-00000806,1,SKU99507,ZAV00343,1,121.09,112.8
ZA-00000807,1,SKU96095,ZAV00269,1,893.06,138.43
ZA-00000807,2,SKU98983,ZAV00419,1,899.56,177.83
ZA-00000808,1,SKU57630,ZAV00013,1,200.33,110.96
ZA-00000809,1,SKU11103,ZAV00670,1,277.62,114.33
ZA-00000810,1,SKU86568,ZAV00186,1,1736.81,89.06
ZA-00000811,1,SKU51715,ZAV00778,1,554.01,62.15
ZA-00000812,1,SKU32439,ZAV00508,2,528.5,142.36
ZA-00000813,1,SKU41769,ZAV00656,1,638.51,173.92
ZA-00000814,1,SKU71449,ZAV00058,1,983.69,164.11
ZA-00000815,1,SKU78608,ZAV00113,1,2212.66,99.2
ZA-00000816,1,SKU37499,ZAV00346,1,177.76,127.13
ZA-00000817,1,SKU37326,ZAV00506,1,1113.87,81.17
ZA-00000818,1,SKU16714,ZAV00330,1,1636.93,82.91
ZA-00000819,1,SKU23111,ZAV00522,1,159.15,127.43
ZA-00000820,1,SKU51025,ZAV00295,1,550.2,43.73
ZA-00000821,1,SKU45195,ZAV00526,1,494.72,148.77
ZA-00000821,2,SKU34003,ZAV00253,2,1468.17,41.21
ZA-00000822,1,SKU66714,ZAV00261,1,696.18,115.01
ZA-00000822,2,SKU56660,ZAV00723,2,339.09,118.22
ZA-00000823,1,SKU80942,ZAV00108,1,1666.8,94.05
ZA-00000824,1,SKU61898,ZAV00129,1,544.31,65.09
