ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00003883,1,SKU73969,ZAV00223,2,158.38,85.83
ZA-00003884,1,SKU83873,ZAV00192,2,562.13,123.0
ZA-00003885,1,SKU48997,ZAV00241,1,365.8,177.09
ZA-00003886,1,SKU77226,ZAV00520,1,120.51,98.77
ZA-00003887,1,SKU43441,ZAV00698,1,598.42,41.82
ZA-00003888,1,SKU21602,ZAV00433,1,974.33,172.19
ZA-00003888,2,SKU66811,ZAV00277,1,1173.4,175.15
ZA-00003889,1,SKU83332,ZAV00491,1,159.27,38.95
ZA-00003890,1,SKU41259,ZAV00221,2,193.78,78.69
ZA-00003891,1,SKU84409,ZAV00026,1,1645.48,136.63
ZA-00003892,1,SKU80736,ZAV00716,1,926.92,104.72
ZA-00003893,1,SKU67337,ZAV00272,1,227.59,168.84
ZA-00003894,1,SKU67709,ZAV00716,1,365.71,139.04
ZA-00003895,1,SKU87143,ZAV00741,1,65.68,112.0
ZA-00003896,1,SKU53033,ZAV00445,1,94.62,137.32
ZA-00003897,1,SKU60025,ZAV00248,1,1276.52,91.98
ZA-00003898,1,SKU33242,ZAV00118,2,1210.2,80.43
ZA-00003899,1,SKU12128,ZAV00231,1,1217.67,38.59
ZA-00003900,1,SKU13612,ZAV00062,1,1447.15,110.54
ZA-00003901,1,SKU29851,ZAV00153,2,938.17,124.31
ZA-00003902,1,SKU46157,ZAV00155,1,490.0,134.08
ZA-00003903,1,SKU64726,ZAV00565,1,8147.73,117.79
ZA-00003904,1,SKU37458,ZAV00758,1,190.49,137.95
ZA-00003904,2,SKU21558,ZAV00095,1,294.3,134.92
ZA-00003905,1,SKU61569,ZAV00719,1,209.77,177.69
ZA-00003906,1,SKU63253,ZAV00272,1,279.91,149.12
ZA-00003907,1,SKU70611,ZAV00757,1,132.07,176.67
ZA-00003908,1,SKU29499,ZAV00745,1,324.76,154.01
ZA-00003909,1,SKU95056,ZAV00604,1,3179.52,156.26
ZA-00003910,1,SKU46857,ZAV00703,1,690.94,178.12
ZA-00003911,1,SKU86167,ZAV00448,1,773.17,115.44
ZA-00003912,1,SKU16237,ZAV00250,1,987.5,104.11
ZA-00003913,1,SKU47676,ZAV00535,1,264.87,35.64
ZA-00003914,1,SKU60557,ZAV00073,1,564.99,90.88
ZA-00003914,2,SKU98330,ZAV00071,2,182.54,88.17
ZA-00003914,3,SKU84116,ZAV00597,1,971.88,165.4
ZA-00003915,1,SKU42109,ZAV00705,1,732.54,137.57
ZA-00003916,1,SKU41924,ZAV00323,1,105.24,174.38
ZA-00003917,1,SKU28813,ZAV00389,1,510.28,41.77
ZA-00003918,1,SKU43283,ZAV00153,1,158.86,105.42
ZA-00003919,1,SKU58925,ZAV00620,1,312.19,127.18
ZA-00003919,2,SKU19237,ZAV00042,1,2281.26,138.31
ZA-00003920,1,SKU71529,ZAV00159,1,700.51,86.66
ZA-00003921,1,SKU84955,ZAV00277,1,1794.56,80.25
ZA-00003922,1,SKU92783,ZAV00655,1,201.39,157.66
ZA-00003923,1,SKU44933,ZAV00480,2,337.39,45.89
ZA-00003924,1,SKU90627,ZAV00550,1,567.21,84.24
ZA-00003925,1,SKU62526,ZAV00499,1,671.9,64.97
ZA-00003925,2,SKU22047,ZAV00083,1,230.65,112.24
ZA-00003926,1,SKU36085,ZAV00559,1,244.62,39.49
ZA-00003927,1,SKU83897,ZAV00724,2,468.89,93.71
ZA-00003928,1,SKU26394,ZAV00482,2,259.53,152.87
ZA-00003929,1,SKU86308,ZAV00595,3,753.22,112.16
ZA-00003930,1,SKU78903,ZAV00632,1,84.23,36.83
ZA-00003931,1,SKU64100,ZAV00363,1,638.02,142.92
ZA-00003932,1,SKU99108,ZAV00602,2,4706.09,40.21
ZA-00003933,1,SKU16689,ZAV00799,1,1283.51,163.65
ZA-00003934,1,SKU47134,ZAV00452,1,357.74,154.03
ZA-00003935,1,SKU36690,ZAV00499,1,230.62,43.63
ZA-00003935,2,SKU43905,ZAV00471,1,1122.26,160.58
ZA-00003936,1,SKU60572,ZAV00257,1,900.54,146.9
ZA-00003937,1,SKU44838,ZAV00037,1,245.24,87.68
ZA-00003937,2,SKU28329,ZAV00233,1,248.66,159.82
ZA-00003938,1,SKU21681,ZAV00615,1,487.69,72.28
ZA-00003938,2,SKU89598,ZAV00146,1,198.55,123.81
ZA-00003939,1,SKU65377,ZAV00174,1,536.01,157.79
ZA-00003940,1,SKU79465,ZAV00380,1,149.56,129.78
ZA-00003941,1,SKU30012,ZAV00453,1,674.88,75.4
ZA-00003942,1,SKU94175,ZAV00783,1,264.81,49.47
ZA-00003942,2,SKU38902,ZAV00713,3,149.85,154.74
ZA-00003943,1,SKU55729,ZAV00667,1,581.95,38.57
ZA-00003944,1,SKU82234,ZAV00037,1,284.74,179.4
ZA-00003945,1,SKU97023,ZAV00677,3,766.9,101.85
ZA-00003946,1,SKU82070,ZAV00662,1,2265.06,134.45
ZA-00003947,1,SKU55805,ZAV00392,1,509.11,44.77
ZA-00003948,1,SKU73469,ZAV00603,1,355.37,116.83
ZA-00003949,1,SKU43620,ZAV00211,1,256.37,179.19
ZA-00003949,2,SKU20759,ZAV00011,1,185.48,47.85
ZA-00003949,3,SKU52459,ZAV00200,1,1276.5,115.43
ZA-00003950,1,SKU98755,ZAV00446,1,9689.44,112.03
ZA-00003951,1,SKU16075,ZAV00039,2,406.99,60.5
ZA-00003952,1,SKU38144,ZAV00610,2,1369.45,133.65
ZA-00003952,2,SKU75545,ZAV00463,1,215.24,93.66
ZA-00003952,3,SKU14085,ZAV00468,1,204.5,75.94
ZA-00003953,1,SKU33369,ZAV00152,2,369.36,134.36
ZA-00003954,1,SKU85909,ZAV00566,1,545.57,145.25
ZA-00003955,1,SKU45011,ZAV00351,3,587.77,40.42
ZA-00003956,1,SKU56195,ZAV00296,1,575.96,78.92
ZA-00003957,1,SKU16567,ZAV00303,1,377.38,64.57
ZA-00003958,1,SKU71119,ZAV00694,1,842.41,131.26
ZA-00003959,1,SKU96169,ZAV00253,1,251.42,80.86
ZA-00003960,1,SKU12291,ZAV00188,1,183.6,102.05
ZA-00003961,1,SKU84168,ZAV00704,2,73.23,47.94
ZA-00003962,1,SKU38676,ZAV00289,1,1200.64,126.1
ZA-00003962,2,SKU52402,ZAV00696,1,262.79,47.14
ZA-00003962,3,SKU40086,ZAV00078,1,2228.31,107.11
ZA-00003963,1,SKU61842,ZAV00028,1,336.09,110.2
ZA-00003964,1,SKU85369,ZAV00342,1,1031.69,67.19
ZA-00003965,1,SKU85010,ZAV00166,1,626.14,177.8
ZA-00003966,1,SKU68680,ZAV00100,1,661.15,44.77
ZA-00003967,1,SKU80626,ZAV00418,1,232.53,75.25
ZA-00003968,1,SKU21005,ZAV00238,1,625.81,160.4
ZA-00003969,1,SKU23961,ZAV00245,2,521.98,149.51
ZA-00003970,1,SKU36746,ZAV00171,1,929.13,114.8
ZA-00003971,1,SKU14832,ZAV00657,1,640.29,94.59
ZA-00003971,2,SKU73025,ZAV00377,1,198.08,114.64
ZA-00003972,1,SKU99950,ZAV00606,1,1045.93,108.2
ZA-00003973,1,SKU95201,ZAV00406,1,133.12,136.57
ZA-00003974,1,SKU53902,ZAV00358,1,281.69,72.09
ZA-00003974,2,SKU83166,ZAV00057,1,366.74,155.34
ZA-00003975,1,SKU87755,ZAV00656,1,306.81,113.02
ZA-00003976,1,SKU25219,ZAV00417,1,724.83,97.91
ZA-00003977,1,SKU77430,ZAV00131,3,252.9,175.45
ZA-00003978,1,SKU21971,ZAV00443,1,276.79,111.04
ZA-00003978,2,SKU48793,ZAV00669,1,279.01,61.64
ZA-00003979,1,SKU31424,ZAV00341,1,384.12,79.89
ZA-00003980,1,SKU11283,ZAV00427,1,400.49,75.18
ZA-00003981,1,SKU86974,ZAV00061,1,332.0,69.57
ZA-00003982,1,SKU92594,ZAV00415,2,130.17,157.35
ZA-00003983,1,SKU56490,ZAV00180,1,490.81,77.1
ZA-00003984,1,SKU80460,ZAV00563,1,244.46,88.29
ZA-00003985,1,SKU42715,ZAV00618,1,562.74,175.8
ZA-00003986,1,SKU87087,ZAV00761,2,535.6,40.84
ZA-00003987,1,SKU22050,ZAV00599,1,217.95,157.72
ZA-00003988,1,SKU81532,ZAV00038,1,292.69,75.53
ZA-00003989,1,SKU63768,ZAV00201,1,923.49,158.87
ZA-00003989,2,SKU29382,ZAV00009,1,359.65,67.87
ZA-00003990,1,SKU84058,ZAV00101,1,1069.11,63.93
ZA-00003991,1,SKU65408,ZAV00390,1,1398.02,132.02
ZA-00003992,1,SKU37813,ZAV00621,1,165.12,123.73
ZA-00003993,1,SKU63468,ZAV00496,3,942.65,137.3
ZA-00003994,1,SKU84559,ZAV00195,1,445.31,154.3
ZA-00003995,1,SKU77127,ZAV00355,1,204.37,49.97
ZA-00003996,1,SKU41354,ZAV00155,1,794.22,78.89
ZA-00003997,1,SKU75149,ZAV00713,1,899.71,172.15
ZA-00003998,1,SKU64691,ZAV00686,1,1008.04,53.58
ZA-00003999,1,SKU97451,ZAV00164,1,245.29,173.93
ZA-00003999,2,SKU76645,ZAV00137,1,790.91,72.1
ZA-00003999,3,SKU34223,ZAV00436,1,302.65,158.84
ZA-00004000,1,SKU81601,ZAV00698,1,595.72,76.78
ZA-00004001,1,SKU18058,ZAV00163,1,183.05,144.89
ZA-00004002,1,SKU89401,ZAV00401,1,396.81,117.4
ZA-00004003,1,SKU78645,ZAV00215,1,1454.56,167.41
ZA-00004004,1,SKU20321,ZAV00060,1,718.09,129.27
ZA-00004005,1,SKU64896,ZAV00774,1,594.75,69.69
ZA-00004006,1,SKU15816,ZAV00028,1,528.49,52.53
ZA-00004007,1,SKU66787,ZAV00229,1,770.61,112.59
ZA-00004008,1,SKU28748,ZAV00291,1,267.16,44.11
ZA-00004008,2,SKU67160,ZAV00587,1,757.85,147.51
ZA-00004009,1,SKU89155,ZAV00629,1,425.1,114.16
ZA-00004010,1,SKU93237,ZAV00793,1,121.52,73.56
ZA-00004011,1,SKU28109,ZAV00288,1,660.16,129.92
ZA-00004012,1,SKU26920,ZAV00479,2,726.95,107.18
ZA-00004013,1,SKU58556,ZAV00786,1,169.44,160.81
ZA-00004014,1,SKU58710,ZAV00524,2,407.6,157.69
ZA-00004014,2,SKU47515,ZAV00534,1,676.97,75.88
ZA-00004015,1,SKU44092,ZAV00172,1,65.82,43.25
ZA-00004016,1,SKU90518,ZAV00649,1,67.07,177.18
ZA-00004017,1,SKU25482,ZAV00579,1,433.56,83.53
ZA-00004018,1,SKU97099,ZAV00747,1,307.17,170.18
ZA-00004019,1,SKU32776,ZAV00792,1,123.49,163.13
ZA-00004020,1,SKU51303,ZAV00443,1,524.75,139.88
ZA-00004021,1,SKU57769,ZAV00178,1,660.6,127.28
ZA-00004021,2,SKU99617,ZAV00046,1,330.25,153.75
ZA-00004022,1,SKU28941,ZAV00797,1,1549.89,136.98
ZA-00004022,2,SKU74572,ZAV00408,1,356.36,120.38
ZA-00004022,3,SKU46273,ZAV00547,1,619.23,43.63
ZA-00004023,1,SKU45958,ZAV00164,1,385.5,96.9
ZA-00004024,1,SKU77777,ZAV00130,1,96.44,118.54
ZA-00004025,1,SKU49774,ZAV00513,1,410.91,44.61
ZA-00004025,2,SKU14982,ZAV00059,1,147.7,144.21
ZA-00004026,1,SKU77043,ZAV00659,1,1327.25,43.78
ZA-00004027,1,SKU27669,ZAV00188,1,553.88,89.06
ZA-00004028,1,SKU19108,ZAV00339,1,702.28,120.7
ZA-00004029,1,SKU64389,ZAV00036,1,263.78,85.14
ZA-00004030,1,SKU52055,ZAV00076,1,921.37,96.55
ZA-00004031,1,SKU74895,ZAV00253,1,221.72,101.19
ZA-00004032,1,SKU49299,ZAV00141,1,106.25,135.56
ZA-00004033,1,SKU84891,ZAV00047,1,203.89,97.68
ZA-00004034,1,SKU84660,ZAV00214,2,771.4,105.72
ZA-00004035,1,SKU46399,ZAV00723,1,2737.94,45.99
ZA-00004036,1,SKU94682,ZAV00783,1,395.99,163.92
ZA-00004036,2,SKU98692,ZAV00325,1,71.06,63.67
ZA-00004037,1,SKU18126,ZAV00430,1,1127.12,153.83
ZA-00004037,2,SKU63936,ZAV00071,1,521.23,168.16
ZA-00004038,1,SKU62652,ZAV00630,1,745.12,156.72
ZA-00004039,1,SKU63418,ZAV00383,1,447.99,119.16
ZA-00004040,1,SKU48113,ZAV00082,1,775.07,139.43
ZA-00004041,1,SKU20208,ZAV00527,1,59.23,117.33
ZA-00004041,2,SKU96140,ZAV00091,1,3059.3,77.19
ZA-00004042,1,SKU68370,ZAV00219,1,884.15,163.02
ZA-00004043,1,SKU61702,ZAV00234,1,2446.78,106.05
ZA-00004043,2,SKU14469,ZAV00532,3,532.87,116.28
ZA-00004044,1,SKU78354,ZAV00544,1,287.03,144.55
ZA-00004044,2,SKU54219,ZAV00027,1,699.11,36.97
ZA-00004045,1,SKU12922,ZAV00308,1,118.32,135.09
ZA-00004046,1,SKU53617,ZAV00697,1,274.57,98.12
ZA-00004046,2,SKU65381,ZAV00382,1,129.58,163.89
ZA-00004046,3,SKU53678,ZAV00136,2,322.19,51.83
ZA-00004047,1,SKU67252,ZAV00477,1,1170.45,52.06
ZA-00004048,1,SKU35135,ZAV00574,1,660.08,98.19
ZA-00004049,1,SKU86021,ZAV00248,1,511.11,104.79
ZA-00004050,1,SKU34990,ZAV00321,1,500.28,60.45
ZA-00004051,1,SKU27629,ZAV00263,1,218.7,94.25
ZA-00004052,1,SKU13065,ZAV00175,1,681.84,114.59
ZA-00004053,1,SKU42986,ZAV00103,1,810.2,144.95
ZA-00004054,1,SKU61273,ZAV00476,1,919.63,151.27
ZA-00004054,2,SKU38923,ZAV00391,2,1351.11,126.27
ZA-00004054,3,SKU58433,ZAV00478,1,313.8,126.76
ZA-00004055,1,SKU43404,ZAV00112,1,195.62,114.56
ZA-00004056,1,SKU28338,ZAV00480,1,340.87,111.37
ZA-00004057,1,SKU83705,ZAV00020,1,140.92,164.88
ZA-00004058,1,SKU35071,ZAV00237,3,184.27,123.26
ZA-00004059,1,SKU36187,ZAV00570,1,467.28,162.61
ZA-00004059,2,SKU59167,ZAV00651,1,261.66,114.24
ZA-00004060,1,SKU77431,ZAV00533,1,788.0,38.58
ZA-00004060,2,SKU45784,ZAV00493,2,69.42,157.29
ZA-00004061,1,SKU79172,ZAV00061,2,29.42,73.6
ZA-00004062,1,SKU14477,ZAV00571,2,228.81,40.58
ZA-00004063,1,SKU62253,ZAV00300,3,193.71,101.04
ZA-00004064,1,SKU22402,ZAV00013,1,172.73,102.04
ZA-00004065,1,SKU89231,ZAV00536,1,993.56,70.29
ZA-00004066,1,SKU41057,ZAV00316,1,286.01,44.99
ZA-00004067,1,SKU56073,ZAV00493,1,208.68,154.27
ZA-00004067,2,SKU56225,ZAV00416,1,340.74,144.2
ZA-00004068,1,SKU78476,ZAV00428,1,643.17,177.08
ZA-00004069,1,SKU40509,ZAV00139,1,489.22,39.18
ZA-00004069,2,SKU96411,ZAV00058,1,165.25,70.61
ZA-00004070,1,SKU76420,ZAV00495,1,772.11,117.17
ZA-00004071,1,SKU62343,ZAV00589,1,107.41,124.62
ZA-00004072,1,SKU95134,ZAV00775,1,111.62,129.61
ZA-00004073,1,SKU56049,ZAV00493,1,1553.78,50.86
ZA-00004074,1,SKU73032,ZAV00133,1,310.4,141.21
ZA-00004074,2,SKU85743,ZAV00673,1,276.09,118.68
ZA-00004074,3,SKU25749,ZAV00456,2,927.07,163.47
ZA-00004075,1,SKU84225,ZAV00736,1,722.89,41.82
ZA-00004076,1,SKU74364,ZAV00573,1,321.59,136.51
ZA-00004076,2,SKU29479,ZAV00216,1,368.45,82.13
ZA-00004077,1,SKU75440,ZAV00328,1,233.58,48.02
ZA-00004078,1,SKU35633,ZAV00127,1,638.74,56.9
ZA-00004079,1,SKU96224,ZAV00244,1,533.1,138.51
ZA-00004080,1,SKU93467,ZAV00191,1,482.17,71.75
ZA-00004081,1,SKU70872,ZAV00647,2,318.61,159.18
ZA-00004082,1,SKU39898,ZAV00150,1,435.7,171.02
ZA-00004082,2,SKU48644,ZAV00238,1,252.85,158.23
ZA-00004082,3,SKU82858,ZAV00173,1,2399.69,128.75
ZA-00004083,1,SKU17766,ZAV00697,1,144.9,123.35
ZA-00004084,1,SKU34156,ZAV00428,1,394.12,141.44
ZA-00004085,1,SKU71031,ZAV00449,1,702.0,143.47
ZA-00004086,1,SKU15872,ZAV00084,2,299.53,53.93
ZA-00004086,2,SKU45358,ZAV00465,1,969.44,64.15
ZA-00004087,1,SKU89374,ZAV00249,1,315.32,114.43
ZA-00004088,1,SKU41466,ZAV00343,2,199.59,44.15
ZA-00004089,1,SKU63709,ZAV00039,1,284.06,45.59
ZA-00004089,2,SKU28369,ZAV00517,1,327.11,138.94
ZA-00004089,3,SKU38542,ZAV00334,1,163.02,110.22
ZA-00004090,1,SKU26801,ZAV00718,1,1057.26,135.31
ZA-00004091,1,SKU12396,ZAV00095,1,823.5,40.31
ZA-00004091,2,SKU51917,ZAV00061,1,782.05,45.51
ZA-00004091,3,SKU76064,ZAV00510,2,86.44,147.82
