ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00001894,1,SKU86830,ZAV00340,1,934.06,86.23
ZA-00001895,1,SKU14308,ZAV00771,1,1913.41,43.28
ZA-00001896,1,SKU43845,ZAV00097,2,744.6,98.61
ZA-00001897,1,SKU43096,ZAV00373,1,136.7,73.66
ZA-00001898,1,SKU29643,ZAV00625,1,787.0,42.49
ZA-00001898,2,SKU34268,ZAV00508,1,826.93,70.29
ZA-00001899,1,SKU99248,ZAV00569,1,84.46,157.59
ZA-00001900,1,SKU20256,ZAV00340,2,758.94,122.14
ZA-00001901,1,SKU56097,ZAV00038,1,268.13,88.94
ZA-00001901,2,SKU68429,ZAV00289,1,573.92,169.34
ZA-00001902,1,SKU52786,ZAV00512,1,278.41,143.18
ZA-00001902,2,SKU44242,ZAV00260,1,663.8,179.42
ZA-00001903,1,SKU69458,ZAV00415,1,712.42,148.48
ZA-00001903,2,SKU88840,ZAV00025,1,489.87,149.44
ZA-00001903,3,SKU44663,ZAV00565,1,88.5,52.71
ZA-00001904,1,SKU27509,ZAV00247,1,536.86,118.49
ZA-00001904,2,SKU59914,ZAV00415,2,541.44,173.54
ZA-00001905,1,SKU43119,ZAV00310,3,488.2,132.63
ZA-00001906,1,SKU28498,ZAV00271,1,630.7,90.27
ZA-00001907,1,SKU75559,ZAV00463,1,364.77,167.92
ZA-00001907,2,SKU29849,ZAV00003,1,150.15,111.09
ZA-00001908,1,SKU23715,ZAV00625,1,587.15,116.22
ZA-00001909,1,SKU16621,ZAV00143,1,637.94,88.27
ZA-00001910,1,SKU76884,ZAV00223,1,472.29,77.28
ZA-00001910,2,SKU61046,ZAV00115,1,293.19,86.34
ZA-00001911,1,SKU69170,ZAV00769,2,188.94,47.27
ZA-00001912,1,SKU79650,ZAV00641,1,305.24,66.8
ZA-00001913,1,SKU40916,ZAV00774,1,222.76,73.12
ZA-00001914,1,SKU39573,ZAV00792,1,211.31,97.64
ZA-00001914,2,SKU87077,ZAV00311,1,449.54,165.54
ZA-00001915,1,SKU80768,ZAV00060,2,190.74,133.28
ZA-00001916,1,SKU70207,ZAV00398,1,737.01,81.46
ZA-00001917,1,SKU52020,ZAV00689,1,1235.53,40.6
ZA-00001918,1,SKU35649,ZAV00006,1,807.25,71.79
ZA-00001918,2,SKU93563,ZAV00145,1,142.38,141.35
ZA-00001919,1,SKU55528,ZAV00152,1,105.65,120.16
ZA-00001920,1,SKU28567,ZAV00410,1,391.94,56.04
ZA-00001921,1,SKU38593,ZAV00250,1,527.31,143.98
ZA-00001921,2,SKU32266,ZAV00376,1,280.0,55.37
ZA-00001921,3,SKU89670,ZAV00421,1,459.4,35.42
ZA-00001922,1,SKU33727,ZAV00739,2,1729.04,78.16
ZA-00001923,1,SKU68602,ZAV00516,1,1866.25,154.5
ZA-00001924,1,SKU28655,ZAV00361,2,731.39,93.11
ZA-00001925,1,SKU46602,ZAV00223,1,1058.27,172.3
ZA-00001926,1,SKU39540,ZAV00119,1,157.16,67.72
ZA-00001927,1,SKU73188,ZAV00175,1,2442.99,63.8
ZA-00001928,1,SKU81583,ZAV00735,1,352.87,92.33
ZA-00001929,1,SKU57158,ZAV00192,1,145.14,46.0
ZA-00001930,1,SKU69524,ZAV00377,1,365.72,49.18
ZA-00001931,1,SKU81024,ZAV00627,1,249.8,102.36
ZA-00001932,1,SKU20124,ZAV00501,1,259.99,84.14
ZA-00001933,1,SKU33398,ZAV00705,1,904.73,144.47
ZA-00001934,1,SKU83864,ZAV00615,1,1296.1,78.65
ZA-00001935,1,SKU98565,ZAV00786,1,748.54,141.12
ZA-00001936,1,SKU45575,ZAV00051,1,437.12,90.16
ZA-00001937,1,SKU78016,ZAV00650,1,791.34,89.84
ZA-00001938,1,SKU12308,ZAV00386,2,1179.9,58.61
ZA-00001938,2,SKU22757,ZAV00257,1,404.02,177.59
ZA-00001939,1,SKU48017,ZAV00333,1,395.93,146.72
ZA-00001940,1,SKU32970,ZAV00175,1,375.38,59.31
ZA-00001940,2,SKU31365,ZAV00687,1,32.74,94.59
ZA-00001940,3,SKU89054,ZAV00599,1,282.07,119.35
ZA-00001941,1,SKU55976,ZAV00028,1,1625.24,168.0
ZA-00001942,1,SKU98650,ZAV00156,1,267.0,62.63
ZA-00001943,1,SKU51657,ZAV00259,1,580.53,94.28
ZA-00001944,1,SKU93440,ZAV00113,1,1381.48,75.49
ZA-00001945,1,SKU58798,ZAV00322,1,704.31,149.6
ZA-00001946,1,SKU41097,ZAV00381,1,191.46,52.08
ZA-00001946,2,SKU78685,ZAV00364,1,301.73,90.46
ZA-00001946,3,SKU97116,ZAV00121,2,213.6,120.52
ZA-00001947,1,SKU51033,ZAV00161,2,174.09,178.33
ZA-00001948,1,SKU75355,ZAV00412,1,974.02,97.85
ZA-00001948,2,SKU11266,ZAV00053,1,1130.38,133.67
ZA-00001949,1,SKU59865,ZAV00366,2,925.85,112.92
ZA-00001950,1,SKU24145,ZAV00020,1,1466.2,82.44
ZA-00001950,2,SKU15680,ZAV00076,1,560.88,53.12
ZA-00001951,1,SKU72166,ZAV00533,1,1446.25,70.91
ZA-00001951,2,SKU30432,ZAV00603,1,444.9,76.81
ZA-00001952,1,SKU14677,ZAV00316,1,1164.22,90.55
ZA-00001953,1,SKU56295,ZAV00752,1,1840.61,147.18
ZA-00001953,2,SKU28491,ZAV00226,1,128.07,80.52
ZA-00001954,1,SKU74902,ZAV00165,1,166.98,146.42
ZA-00001954,2,SKU22942,ZAV00490,2,723.95,154.77
ZA-00001955,1,SKU72866,ZAV00769,1,138.9,155.45
ZA-00001956,1,SKU43577,ZAV00730,3,1303.2,48.49
ZA-00001957,1,SKU27704,ZAV00560,1,347.88,118.81
ZA-00001958,1,SKU38358,ZAV00793,1,299.35,78.33
ZA-00001959,1,SKU76266,ZAV00549,1,875.17,153.55
ZA-00001960,1,SKU64537,ZAV00660,2,1553.79,68.88
ZA-00001961,1,SKU39618,ZAV00507,1,120.01,121.49
ZA-00001961,2,SKU19313,ZAV00187,1,293.26,64.72
ZA-00001962,1,SKU66100,ZAV00611,1,304.7,120.65
ZA-00001963,1,SKU83080,ZAV00128,1,443.25,174.83
ZA-00001963,2,SKU45306,ZAV00074,1,272.5,84.84
ZA-00001964,1,SKU49241,ZAV00689,1,589.62,112.21
ZA-00001964,2,SKU90884,ZAV00135,1,262.41,91.79
ZA-00001965,1,SKU48013,ZAV00224,1,378.09,115.82
ZA-00001966,1,SKU79678,ZAV00480,1,211.73,89.83
ZA-00001967,1,SKU16374,ZAV00099,1,237.02,79.3
ZA-00001968,1,SKU16758,ZAV00241,1,81.27,112.64
ZA-00001968,2,SKU37025,ZAV00244,1,1724.7,61.45
ZA-00001969,1,SKU59043,ZAV00765,1,1019.84,139.62
ZA-00001969,2,SKU59331,ZAV00022,1,720.0,122.49
ZA-00001970,1,SKU64479,ZAV00180,1,184.51,94.35
ZA-00001971,1,SKU27940,ZAV00248,1,101.5,122.8
ZA-00001972,1,SKU35227,ZAV00449,2,541.2,45.95
ZA-00001973,1,SKU30619,ZAV00289,1,363.9,105.04
ZA-00001974,1,SKU50816,ZAV00627,1,1208.23,75.34
ZA-00001974,2,SKU77606,ZAV00057,1,408.27,91.78
ZA-00001975,1,SKU31727,ZAV00343,1,285.0,49.71
ZA-00001975,2,SKU51268,ZAV00549,1,400.76,161.05
ZA-00001976,1,SKU66520,ZAV00224,1,141.18,85.4
ZA-00001977,1,SKU63130,ZAV00134,1,138.05,160.17
ZA-00001978,1,SKU14291,ZAV00715,1,537.12,136.59
ZA-00001979,1,SKU15634,ZAV00128,1,1432.72,46.91
ZA-00001980,1,SKU16199,ZAV00143,1,338.9,120.07
ZA-00001980,2,SKU50957,ZAV00723,1,689.79,125.05
ZA-00001981,1,SKU76283,ZAV00196,1,587.61,108.24
ZA-00001982,1,SKU62297,ZAV00040,2,738.67,77.3
ZA-00001982,2,SKU89999,ZAV00326,1,227.65,78.09
ZA-00001983,1,SKU56928,ZAV00077,1,287.23,126.84
ZA-00001984,1,SKU64808,ZAV00109,1,265.95,153.38
ZA-00001985,1,SKU16870,ZAV00322,1,648.2,107.64
ZA-00001986,1,SKU64247,ZAV00668,1,1064.16,76.15
ZA-00001987,1,SKU36207,ZAV00272,1,256.68,66.75
ZA-00001987,2,SKU80004,ZAV00020,1,129.18,47.21
ZA-00001988,1,SKU52158,ZAV00257,2,90.08,73.76
ZA-00001989,1,SKU79349,ZAV00537,1,133.57,122.25
ZA-00001990,1,SKU36761,ZAV00644,1,984.34,63.15
ZA-00001991,1,SKU67126,ZAV00299,1,612.15,158.16
ZA-00001992,1,SKU65593,ZAV00740,1,315.32,49.02
ZA-00001993,1,SKU76701,ZAV00148,1,84.4,68.63
ZA-00001994,1,SKU39542,ZAV00299,1,417.77,38.18
ZA-00001995,1,SKU30755,ZAV00632,1,509.77,43.25
ZA-00001995,2,SKU33072,ZAV00346,1,408.49,82.35
ZA-00001996,1,SKU41906,ZAV00043,1,1373.29,112.38
ZA-00001997,1,SKU54461,ZAV00795,1,1559.23,143.43
ZA-00001998,1,SKU24629,ZAV00264,1,240.09,161.04
ZA-00001999,1,SKU93043,ZAV00264,1,374.15,113.4
ZA-00002000,1,SKU17095,ZAV00684,1,497.67,83.22
ZA-00002001,1,SKU97041,ZAV00205,1,487.04,57.09
ZA-00002002,1,SKU89274,ZAV00332,1,179.91,170.34
ZA-00002003,1,SKU89688,ZAV00760,1,469.25,156.24
ZA-00002003,2,SKU35752,ZAV00526,1,1377.73,109.45
ZA-00002004,1,SKU33050,ZAV00038,1,74.2,163.3
ZA-00002005,1,SKU32552,ZAV00758,1,367.71,176.26
ZA-00002005,2,SKU34685,ZAV00265,2,473.12,140.7
ZA-00002006,1,SKU13819,ZAV00440,2,599.91,107.58
ZA-00002007,1,SKU89337,ZAV00382,1,611.89,137.79
ZA-00002008,1,SKU26033,ZAV00227,1,314.69,163.71
ZA-00002009,1,SKU39000,ZAV00141,1,183.04,69.5
ZA-00002010,1,SKU45769,ZAV00316,1,463.45,84.76
ZA-00002011,1,SKU67122,ZAV00190,1,594.42,60.34
ZA-00002012,1,SKU87509,ZAV00267,1,499.4,54.09
ZA-00002013,1,SKU72556,ZAV00036,1,402.33,140.96
ZA-00002014,1,SKU53829,ZAV00153,1,293.6,103.31
ZA-00002015,1,SKU21749,ZAV00170,1,903.82,169.33
ZA-00002015,2,SKU14632,ZAV00516,1,79.0,102.11
ZA-00002016,1,SKU66245,ZAV00528,1,1368.44,69.41
ZA-00002017,1,SKU47696,ZAV00037,1,873.22,69.71
ZA-00002018,1,SKU43231,ZAV00721,1,843.04,148.33
ZA-00002019,1,SKU57529,ZAV00737,1,445.58,62.54
ZA-00002020,1,SKU67705,ZAV00141,1,191.88,80.99
ZA-00002021,1,SKU38335,ZAV00136,1,173.34,91.8
ZA-00002022,1,SKU26460,ZAV00481,1,91.33,52.48
ZA-00002023,1,SKU88050,ZAV00652,1,1635.79,176.07
ZA-00002024,1,SKU92659,ZAV00523,1,397.11,149.06
ZA-00002025,1,SKU56889,ZAV00688,1,398.55,160.9
ZA-00002026,1,SKU14789,ZAV00011,1,283.16,172.0
ZA-00002027,1,SKU15882,ZAV00073,1,187.39,127.14
ZA-00002028,1,SKU55432,ZAV00382,1,164.77,76.9
ZA-00002029,1,SKU12906,ZAV00120,1,790.2,84.26
ZA-00002030,1,SKU12108,ZAV00379,2,545.09,134.83
ZA-00002031,1,SKU87116,ZAV00593,2,399.52,85.94
ZA-00002031,2,SKU20613,ZAV00264,1,1209.73,62.89
ZA-00002032,1,SKU56990,ZAV00494,1,703.45,120.36
ZA-00002032,2,SKU59293,ZAV00567,1,116.34,141.25
ZA-00002033,1,SKU74678,ZAV00190,1,188.43,49.74
ZA-00002034,1,SKU16854,ZAV00254,1,1739.86,79.98
ZA-00002034,2,SKU79110,ZAV00278,1,406.86,89.65
ZA-00002035,1,SKU19867,ZAV00608,3,1292.24,155.0
ZA-00002036,1,SKU94590,ZAV00272,2,271.63,143.76
ZA-00002037,1,SKU68566,ZAV00003,1,216.58,175.32
ZA-00002038,1,SKU87340,ZAV00606,1,1016.67,128.61
ZA-00002038,2,SKU38237,ZAV00366,2,438.67,73.03
ZA-00002039,1,SKU32461,ZAV00061,1,197.42,136.37
ZA-00002040,1,SKU24136,ZAV00213,1,866.52,47.47
ZA-00002041,1,SKU75050,ZAV00564,2,116.08,49.69
ZA-00002041,2,SKU18881,ZAV00407,2,108.21,118.85
ZA-00002042,1,SKU21539,ZAV00199,2,929.3,141.48
ZA-00002042,2,SKU40846,ZAV00012,1,102.43,179.72
ZA-00002043,1,SKU76574,ZAV00636,1,215.17,132.9
ZA-00002044,1,SKU39804,ZAV00399,1,97.85,138.51
ZA-00002045,1,SKU47020,ZAV00679,1,1957.15,95.82
ZA-00002046,1,SKU91605,ZAV00620,1,1621.34,48.75
ZA-00002046,2,SKU97954,ZAV00315,1,236.06,85.49
ZA-00002047,1,SKU84295,ZAV00444,1,142.02,74.34
ZA-00002048,1,SKU61356,ZAV00157,1,297.26,36.87
ZA-00002049,1,SKU31300,ZAV00024,2,1869.92,76.13
ZA-00002050,1,SKU67226,ZAV00112,2,4150.93,115.13
ZA-00002051,1,SKU24769,ZAV00316,1,401.33,138.82
ZA-00002052,1,SKU84010,ZAV00575,1,53.52,117.41
ZA-00002053,1,SKU31765,ZAV00364,1,636.78,157.47
ZA-00002054,1,SKU90284,ZAV00657,1,1661.42,157.88
ZA-00002055,1,SKU73615,ZAV00191,1,508.06,59.33
ZA-00002055,2,SKU57856,ZAV00559,1,805.23,51.79
ZA-00002056,1,SKU62193,ZAV00058,1,308.09,51.24
ZA-00002057,1,SKU92639,ZAV00062,1,611.43,45.14
ZA-00002057,2,SKU20452,ZAV00253,2,920.29,127.97
ZA-00002058,1,SKU82958,ZAV00322,1,1416.92,111.51
ZA-00002059,1,SKU84889,ZAV00288,1,204.84,76.52
ZA-00002060,1,SKU31874,ZAV00760,1,402.91,167.33
ZA-00002061,1,SKU85240,ZAV00128,1,143.11,178.26
ZA-00002062,1,SKU78993,ZAV00498,1,236.46,157.62
ZA-00002063,1,SKU52814,ZAV00207,3,440.18,40.71
ZA-00002064,1,SKU18483,ZAV00612,1,76.85,176.4
ZA-00002065,1,SKU64660,ZAV00475,1,390.41,173.49
ZA-00002065,2,SKU53465,ZAV00574,1,702.9,37.67
ZA-00002065,3,SKU11170,ZAV00648,1,1073.6,132.61
ZA-00002066,1,SKU56748,ZAV00325,1,732.9,107.5
ZA-00002067,1,SKU39549,ZAV00384,1,970.51,161.22
ZA-00002068,1,SKU72744,ZAV00516,1,583.43,173.11
ZA-00002068,2,SKU77047,ZAV00676,2,831.67,165.61
ZA-00002069,1,SKU83135,ZAV00525,1,868.75,50.04
ZA-00002070,1,SKU60272,ZAV00150,1,316.54,37.37
ZA-00002071,1,SKU95283,ZAV00399,1,253.67,125.49
ZA-00002072,1,SKU30527,ZAV00621,1,587.42,56.09
ZA-00002073,1,SKU69472,ZAV00102,1,361.67,168.53
ZA-00002074,1,SKU84642,ZAV00745,1,46.5,60.94
ZA-00002075,1,SKU80300,ZAV00520,1,327.1,171.13
ZA-00002076,1,SKU31353,ZAV00232,1,898.06,149.98
ZA-00002076,2,SKU37821,ZAV00419,1,480.51,51.22
ZA-00002077,1,SKU65924,ZAV00693,2,109.67,38.03
ZA-00002077,2,SKU64146,ZAV00143,1,186.73,94.71
ZA-00002078,1,SKU26498,ZAV00791,1,160.28,91.74
ZA-00002079,1,SKU32643,ZAV00377,1,767.31,110.3
ZA-00002079,2,SKU24212,ZAV00044,1,587.13,119.06
ZA-00002080,1,SKU11549,ZAV00260,1,1833.67,139.77
ZA-00002081,1,SKU26622,ZAV00355,1,385.12,139.23
ZA-00002082,1,SKU59165,ZAV00682,2,132.37,100.88
ZA-00002083,1,SKU16828,ZAV00800,1,1613.35,160.11
ZA-00002084,1,SKU94448,ZAV00497,1,617.42,165.17
ZA-00002084,2,SKU68693,ZAV00533,1,597.23,124.34
ZA-00002085,1,SKU59872,ZAV00737,1,185.6,91.37
ZA-00002085,2,SKU49657,ZAV00651,1,160.95,75.79
ZA-00002086,1,SKU53010,ZAV00375,1,815.1,111.73
ZA-00002087,1,SKU22378,ZAV00799,1,466.75,120.56
ZA-00002087,2,SKU63896,ZAV00071,1,592.01,164.11
ZA-00002088,1,SKU20812,ZAV00057,1,598.34,143.14
ZA-00002088,2,SKU69749,ZAV00714,1,1216.31,114.1
ZA-00002089,1,SKU86139,ZAV00069,1,262.78,135.27
ZA-00002090,1,SKU17470,ZAV00654,1,73.8,172.64
ZA-00002090,2,SKU33809,ZAV00002,1,152.46,129.99
ZA-00002090,3,SKU11153,ZAV00605,1,466.05,111.54
ZA-00002091,1,SKU59457,ZAV00070,1,166.14,134.41
ZA-00002092,1,SKU95782,ZAV00132,2,428.18,80.08
ZA-00002093,1,SKU99909,ZAV00789,1,228.49,109.83
ZA-00002094,1,SKU89301,ZAV00315,1,491.98,35.17
ZA-00002094,2,SKU58829,ZAV00455,1,502.43,78.58
ZA-00002095,1,SKU69533,ZAV00120,1,317.93,101.28
ZA-00002096,1,SKU19550,ZAV00190,1,1476.6,160.8
ZA-00002097,1,SKU69020,ZAV00244,1,34.1,73.19
ZA-00002098,1,SKU63837,ZAV00479,2,746.21,62.09
ZA-00002098,2,SKU70797,ZAV00193,1,168.48,40.4
ZA-00002099,1,SKU65875,ZAV00291,1,703.44,120.67
ZA-00002099,2,SKU61370,ZAV00337,1,591.46,105.5
ZA-00002100,1,SKU50911,ZAV00403,1,459.12,93.88
ZA-00002101,1,SKU75064,ZAV00634,1,174.44,132.96
