ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00009465,1,SKU54100,ZAV00532,1,1277.08,58.81
ZA-00009466,1,SKU99302,ZAV00457,1,91.5,173.34
ZA-00009467,1,SKU85582,ZAV00068,1,139.37,91.27
ZA-00009468,1,SKU22352,ZAV00521,2,535.04,64.04
ZA-00009469,1,SKU17983,ZAV00212,1,5338.68,51.92
ZA-00009470,1,SKU74782,ZAV00275,1,795.0,72.01
ZA-00009471,1,SKU32781,ZAV00737,3,549.99,36.11
ZA-00009472,1,SKU41483,ZAV00442,1,307.12,97.29
ZA-00009472,2,SKU18590,ZAV00755,1,697.77,136.29
ZA-00009473,1,SKU56074,ZAV00234,1,438.66,142.65
ZA-00009474,1,SKU90096,ZAV00096,1,290.39,158.55
ZA-00009474,2,SKU11105,ZAV00003,1,478.88,80.76
ZA-00009475,1,SKU67332,ZAV00763,1,65.94,141.34
ZA-00009476,1,SKU23973,ZAV00390,1,83.83,160.06
ZA-00009477,1,SKU72314,ZAV00664,1,553.24,133.82
ZA-00009477,2,SKU63578,ZAV00231,1,493.98,118.88
ZA-00009478,1,SKU24952,ZAV00473,3,1175.51,43.29
ZA-00009479,1,SKU23285,ZAV00396,1,280.48,138.88
ZA-00009479,2,SKU59771,ZAV00080,1,8352.05,145.02
ZA-00009479,3,SKU22317,ZAV00466,1,1673.45,159.26
ZA-00009480,1,SKU69669,ZAV00509,1,349.28,93.7
ZA-00009481,1,SKU25309,ZAV00487,1,2034.28,131.68
ZA-00009482,1,SKU90103,ZAV00756,1,222.13,57.75
ZA-00009483,1,SKU87713,ZAV00244,1,1199.96,96.58
ZA-00009484,1,SKU65848,ZAV00504,1,1358.95,78.4
ZA-00009484,2,SKU20434,ZAV00186,2,480.87,58.24
ZA-00009484,3,SKU83087,ZAV00317,1,1446.55,40.9
ZA-00009485,1,SKU43188,ZAV00759,1,948.63,147.6
ZA-00009486,1,SKU94498,ZAV00538,1,240.71,147.09
ZA-00009487,1,SKU86796,ZAV00442,1,245.51,70.32
ZA-00009487,2,SKU19277,ZAV00561,1,1065.65,41.88
ZA-00009488,1,SKU95337,ZAV00568,1,171.02,101.09
ZA-00009489,1,SKU42867,ZAV00420,1,247.91,158.56
ZA-00009490,1,SKU25053,ZAV00103,1,591.44,155.7
ZA-00009491,1,SKU96049,ZAV00112,1,572.79,139.64
ZA-00009492,1,SKU61071,ZAV00345,1,162.83,70.25
ZA-00009493,1,SKU43067,ZAV00792,1,341.05,87.29
ZA-00009494,1,SKU25184,ZAV00492,1,2133.46,48.48
ZA-00009495,1,SKU47416,ZAV00218,1,558.47,76.61
ZA-00009495,2,SKU23139,ZAV00390,1,360.9,128.54
ZA-00009496,1,SKU68159,ZAV00638,1,100.74,63.73
ZA-00009497,1,SKU43897,ZAV00015,1,280.68,68.89
ZA-00009498,1,SKU12244,ZAV00737,1,825.25,157.61
ZA-00009499,1,SKU55374,ZAV00038,1,144.28,90.2
ZA-00009500,1,SKU65578,ZAV00595,1,297.81,59.56
ZA-00009500,2,SKU59568,ZAV00303,1,158.71,113.24
ZA-00009500,3,SKU55673,ZAV00690,1,844.17,35.05
ZA-00009501,1,SKU80112,ZAV00551,1,215.76,131.03
ZA-00009502,1,SKU83099,ZAV00295,1,1407.27,49.36
ZA-00009502,2,SKU88775,ZAV00434,1,367.32,148.55
ZA-00009503,1,SKU73392,ZAV00609,1,184.41,60.28
ZA-00009504,1,SKU12833,ZAV00435,1,421.06,175.86
ZA-00009505,1,SKU31218,ZAV00121,1,91.7,101.22
ZA-00009506,1,SKU48885,ZAV00408,1,178.14,129.91
ZA-00009506,2,SKU38157,ZAV00493,1,1150.62,175.79
ZA-00009507,1,SKU20011,ZAV00011,1,848.16,89.97
ZA-00009508,1,SKU47316,ZAV00524,1,176.68,172.08
ZA-00009509,1,SKU55597,ZAV00705,1,86.45,98.79
ZA-00009510,1,SKU23404,ZAV00177,1,183.97,40.55
ZA-00009510,2,SKU39504,ZAV00387,1,482.69,63.85
ZA-00009511,1,SKU95485,ZAV00586,1,860.53,173.75
ZA-00009512,1,SKU81115,ZAV00320,1,2068.17,86.63
ZA-00009513,1,SKU91098,ZAV00172,1,548.37,55.34
ZA-00009514,1,SKU97556,ZAV00652,1,441.92,95.31
ZA-00009515,1,SKU48293,ZAV00502,1,396.04,144.27
ZA-00009516,1,SKU49826,ZAV00065,2,327.1,105.31
ZA-00009517,1,SKU48337,ZAV00182,1,154.88,144.89
ZA-00009518,1,SKU64920,ZAV00420,1,289.19,81.25
ZA-00009518,2,SKU10370,ZAV00334,1,327.22,71.67
ZA-00009519,1,SKU40510,ZAV00690,3,478.4,125.05
ZA-00009519,2,SKU39764,ZAV00697,1,167.91,42.23
ZA-00009520,1,SKU35987,ZAV00080,1,371.11,76.0
ZA-00009521,1,SKU78857,ZAV00333,1,2295.83,88.47
ZA-00009522,1,SKU32043,ZAV00211,1,1471.79,106.25
ZA-00009522,2,SKU99273,ZAV00410,1,360.4,144.4
ZA-00009523,1,SKU59201,ZAV00656,1,617.97,139.62
ZA-00009524,1,SKU82471,ZAV00192,1,798.46,177.35
ZA-00009524,2,SKU15738,ZAV00378,1,568.26,179.8
ZA-00009524,3,SKU95605,ZAV00520,3,460.77,61.05
ZA-00009525,1,SKU39845,ZAV00346,1,163.77,42.83
ZA-00009525,2,SKU77727,ZAV00454,1,1869.22,55.85
ZA-00009526,1,SKU27577,ZAV00129,2,458.97,178.5
ZA-00009527,1,SKU25803,ZAV00024,1,1602.35,65.55
ZA-00009528,1,SKU36079,ZAV00731,1,350.11,147.1
ZA-00009528,2,SKU61509,ZAV00768,1,834.71,67.12
ZA-00009529,1,SKU87117,ZAV00580,1,1340.16,156.65
ZA-00009530,1,SKU98919,ZAV00516,1,469.76,125.31
ZA-00009531,1,SKU19841,ZAV00095,3,931.37,50.72
ZA-00009532,1,SKU99847,ZAV00048,3,76.16,71.38
ZA-00009533,1,SKU49746,ZAV00093,1,59.78,78.2
ZA-00009534,1,SKU54284,ZAV00788,1,662.59,42.96
ZA-00009535,1,SKU23796,ZAV00007,1,214.4,70.96
ZA-00009536,1,SKU75202,ZAV00369,1,110.13,92.68
ZA-00009537,1,SKU95366,ZAV00128,1,472.22,109.01
ZA-00009538,1,SKU35612,ZAV00365,1,329.46,85.03
ZA-00009539,1,SKU78383,ZAV00680,1,225.51,76.51
ZA-00009540,1,SKU82640,ZAV00692,2,901.47,108.21
ZA-00009540,2,SKU95897,ZAV00241,1,146.95,140.3
ZA-00009541,1,SKU61960,ZAV00693,1,273.35,71.35
ZA-00009542,1,SKU55555,ZAV00072,1,252.54,106.66
ZA-00009542,2,SKU90561,ZAV00373,1,671.05,85.06
ZA-00009543,1,SKU16659,ZAV00438,1,1395.36,118.53
ZA-00009543,2,SKU62218,ZAV00519,1,753.95,111.04
ZA-00009544,1,SKU27762,ZAV00008,2,665.75,170.94
ZA-00009545,1,SKU30483,ZAV00339,1,425.81,167.72
ZA-00009546,1,SKU74871,ZAV00024,1,448.39,53.17
ZA-00009546,2,SKU48603,ZAV00598,1,428.41,74.89
ZA-00009547,1,SKU47544,ZAV00646,2,1163.71,137.67
ZA-00009548,1,SKU38747,ZAV00135,1,735.93,36.77
ZA-00009549,1,SKU79076,ZAV00680,1,715.5,62.19
ZA-00009549,2,SKU94090,ZAV00516,1,477.62,147.1
ZA-00009550,1,SKU42717,ZAV00108,1,370.51,113.21
ZA-00009551,1,SKU88911,ZAV00654,1,574.96,143.07
ZA-00009552,1,SKU52327,ZAV00711,1,879.02,85.04
ZA-00009553,1,SKU21566,ZAV00363,1,620.38,95.36
ZA-00009554,1,SKU10600,ZAV00141,2,202.28,146.02
ZA-00009555,1,SKU77032,ZAV00393,1,380.14,179.46
ZA-00009555,2,SKU88240,ZAV00707,1,185.92,129.76
ZA-00009556,1,SKU25856,ZAV00649,1,66.76,80.17
ZA-00009557,1,SKU45814,ZAV00187,1,310.54,48.77
ZA-00009558,1,SKU33458,ZAV00765,1,2312.93,71.02
ZA-00009559,1,SKU85961,ZAV00114,1,559.37,94.93
ZA-00009560,1,SKU85906,ZAV00756,2,195.31,94.13
ZA-00009561,1,SKU65297,ZAV00372,1,967.47,171.84
ZA-00009561,2,SKU63419,ZAV00040,1,761.2,159.9
ZA-00009562,1,SKU47856,ZAV00333,1,76.83,108.71
ZA-00009563,1,SKU54056,ZAV00380,1,548.12,123.64
ZA-00009564,1,SKU24548,ZAV00589,1,254.18,54.65
ZA-00009564,2,SKU65754,ZAV00652,1,1521.37,103.65
ZA-00009565,1,SKU34915,ZAV00653,1,290.66,53.21
ZA-00009566,1,SKU30729,ZAV00692,1,253.25,151.59
ZA-00009566,2,SKU42536,ZAV00214,1,498.36,95.01
ZA-00009567,1,SKU77667,ZAV00699,1,969.02,79.61
ZA-00009568,1,SKU45623,ZAV00620,1,477.6,170.85
ZA-00009569,1,SKU41635,ZAV00303,2,515.69,89.36
ZA-00009570,1,SKU85840,ZAV00620,1,686.9,143.61
ZA-00009571,1,SKU25457,ZAV00011,1,855.45,83.72
ZA-00009572,1,SKU34104,ZAV00041,1,432.25,126.36
ZA-00009573,1,SKU99263,ZAV00123,1,211.27,119.22
ZA-00009574,1,SKU63648,ZAV00097,1,1017.48,53.22
ZA-00009575,1,SKU36929,ZAV00713,1,38.68,59.91
ZA-00009575,2,SKU39263,ZAV00315,2,423.5,83.99
ZA-00009576,1,SKU83691,ZAV00545,1,858.11,173.66
ZA-00009577,1,SKU35837,ZAV00341,1,410.26,66.97
ZA-00009578,1,SKU31172,ZAV00447,1,1733.86,168.4
ZA-00009578,2,SKU44447,ZAV00635,3,975.39,177.49
ZA-00009579,1,SKU79948,ZAV00279,1,602.11,115.18
ZA-00009579,2,SKU35289,ZAV00306,1,979.47,98.43
ZA-00009580,1,SKU93917,ZAV00072,1,411.68,108.33
ZA-00009581,1,SKU15637,ZAV00008,1,502.19,75.61
ZA-00009582,1,SKU13798,ZAV00051,1,265.38,93.14
ZA-00009583,1,SKU44545,ZAV00441,3,275.61,95.2
ZA-00009583,2,SKU47473,ZAV00301,3,567.14,138.34
ZA-00009584,1,SKU75696,ZAV00005,1,1845.36,70.33
ZA-00009585,1,SKU16545,ZAV00615,1,417.77,94.88
ZA-00009586,1,SKU37860,ZAV00712,1,1984.84,125.22
ZA-00009587,1,SKU48203,ZAV00631,1,317.77,170.29
ZA-00009588,1,SKU82832,ZAV00159,1,896.26,130.55
ZA-00009589,1,SKU75806,ZAV00695,1,244.98,114.42
ZA-00009590,1,SKU35627,ZAV00794,1,74.61,172.36
ZA-00009591,1,SKU57184,ZAV00544,2,95.43,37.08
ZA-00009592,1,SKU83082,ZAV00468,1,237.52,64.42
ZA-00009592,2,SKU22068,ZAV00717,1,285.79,50.9
ZA-00009593,1,SKU85534,ZAV00724,1,908.38,175.26
ZA-00009594,1,SKU48957,ZAV00706,2,593.99,96.87
ZA-00009595,1,SKU53573,ZAV00120,1,201.42,52.47
ZA-00009596,1,SKU64399,ZAV00187,1,808.67,41.84
ZA-00009596,2,SKU98020,ZAV00166,1,100.84,160.42
ZA-00009596,3,SKU99640,ZAV00539,1,352.02,96.21
ZA-00009597,1,SKU14790,ZAV00087,1,682.42,178.05
ZA-00009598,1,SKU38864,ZAV00036,3,326.46,175.41
ZA-00009599,1,SKU73229,ZAV00584,1,1019.7,91.31
ZA-00009600,1,SKU44835,ZAV00046,1,637.9,137.73
ZA-00009600,2,SKU46506,ZAV00205,1,610.37,161.57
ZA-00009601,1,SKU26317,ZAV00102,1,454.16,178.91
ZA-00009602,1,SKU21564,ZAV00650,1,227.63,93.82
ZA-00009603,1,SKU76667,ZAV00219,1,275.91,44.61
ZA-00009604,1,SKU33038,ZAV00465,1,1255.01,149.98
ZA-00009605,1,SKU84762,ZAV00545,1,296.66,63.36
ZA-00009606,1,SKU55608,ZAV00456,2,331.28,107.22
ZA-00009607,1,SKU25866,ZAV00470,1,466.8,157.2
ZA-00009608,1,SKU48213,ZAV00200,1,1349.15,126.41
ZA-00009608,2,SKU44296,ZAV00321,1,548.84,124.44
ZA-00009608,3,SKU65798,ZAV00756,1,375.95,121.01
ZA-00009609,1,SKU77117,ZAV00627,1,206.12,123.95
ZA-00009609,2,SKU73715,ZAV00153,2,189.29,79.34
ZA-00009610,1,SKU58960,ZAV00015,1,85.54,158.76
ZA-00009611,1,SKU17405,ZAV00461,3,317.51,133.46
ZA-00009611,2,SKU87800,ZAV00685,1,608.84,45.45
ZA-00009612,1,SKU51110,ZAV00723,1,280.83,156.61
ZA-00009613,1,SKU67392,ZAV00343,1,724.11,107.47
ZA-00009614,1,SKU96843,ZAV00103,1,205.48,139.44
ZA-00009615,1,SKU69638,ZAV00540,1,577.98,176.08
ZA-00009616,1,SKU91769,ZAV00323,1,325.06,66.11
ZA-00009617,1,SKU30226,ZAV00601,1,309.43,113.0
ZA-00009618,1,SKU54732,ZAV00029,1,923.88,64.59
ZA-00009618,2,SKU12823,ZAV00467,1,2376.85,50.93
ZA-00009619,1,SKU42501,ZAV00476,1,441.31,88.34
ZA-00009620,1,SKU44178,ZAV00705,1,442.73,124.46
ZA-00009621,1,SKU16296,ZAV00173,1,296.47,102.59
ZA-00009622,1,SKU40124,ZAV00765,2,405.67,78.8
ZA-00009623,1,SKU94175,ZAV00145,1,1390.34,36.38
ZA-00009624,1,SKU57367,ZAV00347,1,1212.11,92.76
ZA-00009625,1,SKU35258,ZAV00161,1,792.68,136.02
ZA-00009626,1,SKU41717,ZAV00547,1,1548.47,133.68
ZA-00009627,1,SKU58346,ZAV00727,1,464.12,88.32
ZA-00009627,2,SKU97262,ZAV00162,1,407.97,94.93
ZA-00009628,1,SKU61709,ZAV00513,1,724.26,63.26
ZA-00009629,1,SKU25484,ZAV00053,1,316.64,40.4
ZA-00009630,1,SKU37461,ZAV00499,1,803.31,169.5
ZA-00009630,2,SKU69551,ZAV00635,3,449.52,173.4
ZA-00009631,1,SKU18158,ZAV00512,2,288.27,68.96
ZA-00009632,1,SKU91912,ZAV00514,1,156.39,60.3
ZA-00009633,1,SKU69237,ZAV00716,3,664.5,172.28
ZA-00009634,1,SKU94401,ZAV00077,1,928.58,102.98
ZA-00009635,1,SKU15448,ZAV00346,1,148.65,120.89
ZA-00009635,2,SKU78011,ZAV00184,1,494.83,141.79
ZA-00009636,1,SKU90851,ZAV00097,1,593.68,177.46
ZA-00009637,1,SKU13965,ZAV00527,1,313.35,55.76
ZA-00009638,1,SKU65634,ZAV00021,1,50.99,72.29
ZA-00009639,1,SKU46937,ZAV00329,1,33.16,110.0
ZA-00009640,1,SKU75294,ZAV00048,1,407.68,116.97
ZA-00009641,1,SKU39046,ZAV00096,1,229.71,110.06
ZA-00009642,1,SKU51491,ZAV00081,1,258.98,80.28
ZA-00009643,1,SKU56101,ZAV00563,1,1338.09,128.17
ZA-00009643,2,SKU26631,ZAV00598,1,929.28,146.04
ZA-00009644,1,SKU46874,ZAV00585,1,490.76,83.82
ZA-00009645,1,SKU44845,ZAV00539,1,1495.12,92.08
ZA-00009645,2,SKU26119,ZAV00184,1,92.38,83.2
ZA-00009646,1,SKU95912,ZAV00044,1,163.76,49.24
ZA-00009647,1,SKU78092,ZAV00160,1,262.18,150.41
ZA-00009648,1,SKU73347,ZAV00309,1,238.93,63.67
ZA-00009649,1,SKU47273,ZAV00303,1,823.25,116.89
ZA-00009650,1,SKU85312,ZAV00068,2,1088.9,160.89
ZA-00009651,1,SKU44475,ZAV00787,1,799.09,64.59
ZA-00009652,1,SKU23047,ZAV00159,2,181.51,66.27
ZA-00009652,2,SKU55116,ZAV00563,1,705.58,77.47
ZA-00009652,3,SKU49198,ZAV00578,2,178.14,140.23
ZA-00009653,1,SKU95978,ZAV00489,1,105.48,70.84
ZA-00009654,1,SKU34510,ZAV00659,1,370.03,39.15
ZA-00009654,2,SKU49985,ZAV00087,1,1339.17,118.35
ZA-00009655,1,SKU97022,ZAV00567,1,365.83,120.19
ZA-00009656,1,SKU17935,ZAV00382,2,906.74,100.36
ZA-00009657,1,SKU17479,ZAV00240,1,482.69,64.32
ZA-00009658,1,SKU52423,ZAV00449,1,206.92,172.76
ZA-00009659,1,SKU10373,ZAV00749,1,215.82,144.56
ZA-00009660,1,SKU99207,ZAV00461,1,632.27,37.4
ZA-00009661,1,SKU78006,ZAV00380,1,167.57,139.89
ZA-00009662,1,SKU63555,ZAV00428,1,520.15,81.03
ZA-00009663,1,SKU71936,ZAV00270,1,611.09,80.99
ZA-00009663,2,SKU76961,ZAV00229,1,5666.72,167.69
ZA-00009664,1,SKU40424,ZAV00642,1,155.09,133.96
ZA-00009665,1,SKU61577,ZAV00322,1,1993.93,132.28
ZA-00009665,2,SKU92069,ZAV00270,1,1173.5,113.63
ZA-00009666,1,SKU83489,ZAV00728,1,198.23,76.43
ZA-00009666,2,SKU94230,ZAV00571,1,311.81,49.67
ZA-00009667,1,SKU40600,ZAV00386,1,514.03,81.09
ZA-00009668,1,SKU48038,ZAV00700,1,299.4,133.42
ZA-00009669,1,SKU21601,ZAV00091,1,629.36,35.31
ZA-00009670,1,SKU68226,ZAV00467,1,405.26,114.17
ZA-00009671,1,SKU64626,ZAV00282,2,953.77,146.44
ZA-00009672,1,SKU89468,ZAV00188,1,607.09,87.01
ZA-00009673,1,SKU45223,ZAV00317,3,268.58,91.46
ZA-00009674,1,SKU14929,ZAV00591,1,1231.78,107.3
ZA-00009675,1,SKU48566,ZAV00036,1,432.26,89.59
ZA-00009676,1,SKU68719,ZAV00472,1,912.28,138.59
ZA-00009676,2,SKU39861,ZAV00422,1,1135.59,114.62
ZA-00009677,1,SKU11166,ZAV00087,1,579.68,43.6
ZA-00009678,1,SKU11815,ZAV00304,1,1555.85,164.41
ZA-00009679,1,SKU33278,ZAV00542,1,227.02,40.21
ZA-00009679,2,SKU17871,ZAV00267,1,963.93,97.42
ZA-00009680,1,SKU34051,ZAV00279,1,838.26,115.22
ZA-00009681,1,SKU85614,ZAV00554,1,301.89,155.55
ZA-00009682,1,SKU41191,ZAV00263,1,447.48,122.51
ZA-00009683,1,SKU37919,ZAV00399,1,207.44,178.06
ZA-00009684,1,SKU79673,ZAV00346,1,994.08,128.8
ZA-00009685,1,SKU71713,ZAV00030,1,614.62,163.85
ZA-00009686,1,SKU42110,ZAV00276,1,919.81,48.36
ZA-00009687,1,SKU48699,ZAV00049,1,349.19,98.65
ZA-00009688,1,SKU67720,ZAV00585,2,1446.56,170.18
ZA-00009689,1,SKU18161,ZAV00258,1,246.75,117.39
ZA-00009690,1,SKU25387,ZAV00543,2,824.23,56.38
ZA-00009690,2,SKU24025,ZAV00093,1,139.11,94.19
ZA-00009691,1,SKU36005,ZAV00676,1,1640.29,110.06
ZA-00009692,1,SKU83587,ZAV00766,1,348.22,175.82
ZA-00009693,1,SKU84815,ZAV00661,1,1073.91,177.19
ZA-00009694,1,SKU11542,ZAV00190,1,499.67,104.01
ZA-00009695,1,SKU97742,ZAV00265,1,534.98,119.4
ZA-00009696,1,SKU91146,ZAV00797,1,384.29,65.1
ZA-00009697,1,SKU99101,ZAV00371,1,524.2,75.09
ZA-00009697,2,SKU63715,ZAV00639,1,156.93,82.38
ZA-00009698,1,SKU99227,ZAV00380,1,354.68,116.95
ZA-00009699,1,SKU15771,ZAV00637,1,142.32,154.23
ZA-00009699,2,SKU82278,ZAV00263,1,286.96,54.62
ZA-00009700,1,SKU52178,ZAV00748,1,283.07,156.58
ZA-00009701,1,SKU30442,ZAV00626,1,188.42,130.86
ZA-00009702,1,SKU43939,ZAV00640,1,406.31,147.98
ZA-00009703,1,SKU52874,ZAV00475,1,139.14,85.47
ZA-00009704,1,SKU89317,ZAV00438,2,1683.78,49.45
ZA-00009705,1,SKU62644,ZAV00751,2,337.48,167.35
ZA-00009706,1,SKU26965,ZAV00033,1,323.74,175.11
ZA-00009706,2,SKU81241,ZAV00286,1,160.47,47.38
ZA-00009707,1,SKU68361,ZAV00119,1,783.03,121.99
ZA-00009708,1,SKU63698,ZAV00105,1,60.42,42.24
ZA-00009709,1,SKU43398,ZAV00307,1,395.62,113.97
ZA-00009710,1,SKU28370,ZAV00080,1,406.13,163.43
ZA-00009711,1,SKU22561,ZAV00033,1,264.39,87.02
ZA-00009712,1,SKU54893,ZAV00502,1,1714.57,152.5
ZA-00009713,1,SKU88264,ZAV00204,1,324.29,110.58
ZA-00009714,1,SKU37111,ZAV00324,2,2021.07,71.08
ZA-00009715,1,SKU72832,ZAV00349,2,241.68,102.78
ZA-00009716,1,SKU29868,ZAV00352,1,1178.35,72.73
ZA-00009717,1,SKU67021,ZAV00097,1,3966.57,116.82
ZA-00009718,1,SKU82863,ZAV00520,1,78.54,86.62
ZA-00009719,1,SKU87932,ZAV00642,1,462.5,111.82
ZA-00009720,1,SKU50080,ZAV00010,1,203.32,130.32
ZA-00009721,1,SKU70072,ZAV00673,1,4618.01,154.11
ZA-00009721,2,SKU52675,ZAV00091,1,577.28,47.2
ZA-00009722,1,SKU39333,ZAV00290,1,1616.56,149.57
ZA-00009723,1,SKU50338,ZAV00252,1,504.86,56.21
ZA-00009724,1,SKU51513,ZAV00043,2,1179.81,60.45
ZA-00009725,1,SKU96323,ZAV00013,1,492.51,110.54
ZA-00009726,1,SKU80438,ZAV00776,1,393.0,141.52
ZA-00009726,2,SKU43485,ZAV00609,1,636.98,157.36
ZA-00009727,1,SKU55801,ZAV00391,1,513.27,63.53
ZA-00009727,2,SKU64621,ZAV00135,1,575.66,135.43
ZA-00009727,3,SKU73088,ZAV00278,1,229.53,173.88
ZA-00009728,1,SKU92235,ZAV00479,3,229.9,53.24
ZA-00009729,1,SKU57587,ZAV00650,1,277.0,142.5
ZA-00009730,1,SKU10392,ZAV00044,1,271.13,52.94
ZA-00009731,1,SKU25945,ZAV00291,1,360.47,179.82
ZA-00009732,1,SKU29812,ZAV00356,1,402.31,92.13
ZA-00009732,2,SKU13332,ZAV00644,1,1358.54,99.5
ZA-00009733,1,SKU55175,ZAV00737,2,310.57,117.67
ZA-00009734,1,SKU98345,ZAV00139,2,531.58,92.41
ZA-00009735,1,SKU95912,ZAV00653,1,1189.4,122.2
ZA-00009736,1,SKU26536,ZAV00057,1,156.35,100.88
ZA-00009737,1,SKU27683,ZAV00482,1,330.98,105.02
ZA-00009737,2,SKU40134,ZAV00334,1,1033.16,115.31
ZA-00009737,3,SKU52058,ZAV00340,1,271.12,43.52
ZA-00009738,1,SKU75947,ZAV00316,1,349.21,156.45
