ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00015013,1,SKU11357,ZAV00488,1,208.15,121.33
ZA-00015014,1,SKU77086,ZAV00010,1,302.38,136.12
ZA-00015015,1,SKU55875,ZAV00224,1,411.85,147.4
ZA-00015016,1,SKU88571,ZAV00622,1,1249.82,70.25
ZA-00015017,1,SKU41406,ZAV00453,1,1091.74,121.72
ZA-00015018,1,SKU64927,ZAV00121,1,868.35,152.97
ZA-00015019,1,SKU44512,ZAV00444,3,419.14,99.32
ZA-00015020,1,SKU18365,ZAV00096,1,105.96,54.65
ZA-00015021,1,SKU89459,ZAV00497,1,88.35,61.84
ZA-00015022,1,SKU35499,ZAV00080,2,465.68,38.5
ZA-00015022,2,SKU71513,ZAV00660,1,1304.84,67.7
ZA-00015023,1,SKU15657,ZAV00768,1,1926.41,57.79
ZA-00015024,1,SKU19191,ZAV00747,1,55.09,131.67
ZA-00015025,1,SKU24287,ZAV00405,1,1646.05,127.08
ZA-00015026,1,SKU16729,ZAV00505,1,753.78,162.29
ZA-00015027,1,SKU91925,ZAV00656,1,701.25,89.19
ZA-00015028,1,SKU49451,ZAV00150,1,361.24,164.37
ZA-00015029,1,SKU72705,ZAV00704,1,696.32,103.64
ZA-00015030,1,SKU98035,ZAV00557,1,596.55,151.72
ZA-00015031,1,SKU73055,ZAV00679,2,288.71,102.6
ZA-00015032,1,SKU59497,ZAV00060,1,455.54,99.96
ZA-00015033,1,SKU24353,ZAV00733,1,253.23,73.12
ZA-00015034,1,SKU29563,ZAV00278,1,105.02,36.65
ZA-00015034,2,SKU13840,ZAV00389,1,353.58,74.39
ZA-00015035,1,SKU12557,ZAV00738,1,485.58,82.23
ZA-00015035,2,SKU59854,ZAV00094,2,121.32,89.69
ZA-00015035,3,SKU87817,ZAV00389,1,79.97,83.29
ZA-00015036,1,SKU79539,ZAV00621,1,336.01,94.55
ZA-00015037,1,SKU16793,ZAV00183,1,237.76,38.11
ZA-00015037,2,SKU72203,ZAV00509,1,563.47,151.27
ZA-00015038,1,SKU26256,ZAV00640,1,1227.47,173.27
ZA-00015039,1,SKU50509,ZAV00151,1,372.23,166.76
ZA-00015039,2,SKU87568,ZAV00041,1,1012.66,109.08
ZA-00015040,1,SKU81780,ZAV00357,1,460.16,174.96
ZA-00015040,2,SKU54440,ZAV00032,1,227.05,99.35
ZA-00015041,1,SKU23286,ZAV00668,1,291.01,99.13
ZA-00015042,1,SKU36447,ZAV00335,1,103.2,94.65
ZA-00015042,2,SKU79575,ZAV00448,1,496.41,103.3
ZA-00015043,1,SKU35204,ZAV00740,1,738.7,51.36
ZA-00015044,1,SKU17147,ZAV00325,1,859.49,132.37
ZA-00015045,1,SKU59171,ZAV00453,1,255.28,82.22
ZA-00015046,1,SKU87167,ZAV00690,1,467.48,56.19
ZA-00015047,1,SKU47246,ZAV00787,1,284.19,134.24
ZA-00015048,1,SKU71614,ZAV00685,1,574.1,117.78
ZA-00015049,1,SKU12679,ZAV00033,1,596.03,174.51
ZA-00015050,1,SKU86229,ZAV00292,1,749.88,99.66
ZA-00015051,1,SKU77737,ZAV00598,1,505.17,131.96
ZA-00015052,1,SKU88698,ZAV00236,1,88.97,67.13
ZA-00015053,1,SKU78267,ZAV00279,1,83.0,73.21
ZA-00015054,1,SKU68397,ZAV00758,1,118.97,71.68
ZA-00015054,2,SKU63873,ZAV00717,1,257.06,119.08
ZA-00015055,1,SKU96687,ZAV00001,1,1649.81,74.48
ZA-00015056,1,SKU42682,ZAV00552,1,455.47,149.4
ZA-00015056,2,SKU36106,ZAV00578,1,614.04,70.51
ZA-00015057,1,SKU84576,ZAV00210,1,386.4,96.12
ZA-00015058,1,SKU50661,ZAV00348,2,343.04,101.72
ZA-00015059,1,SKU60124,ZAV00092,1,595.91,143.65
ZA-00015060,1,SKU89320,ZAV00052,1,994.67,118.53
ZA-00015061,1,SKU78559,ZAV00536,1,693.46,47.03
ZA-00015062,1,SKU49495,ZAV00469,1,664.71,90.62
ZA-00015063,1,SKU40350,ZAV00033,1,120.82,132.51
ZA-00015064,1,SKU77937,ZAV00624,1,211.15,38.84
ZA-00015065,1,SKU23522,ZAV00400,1,247.5,104.86
ZA-00015066,1,SKU68753,ZAV00743,1,1725.45,60.03
ZA-00015067,1,SKU92331,ZAV00576,1,31.26,53.28
ZA-00015068,1,SKU85838,ZAV00333,1,621.31,105.02
ZA-00015069,1,SKU20238,ZAV00360,1,802.03,134.33
ZA-00015070,1,SKU72370,ZAV00159,1,161.35,92.65
ZA-00015071,1,SKU76420,ZAV00299,1,299.77,39.23
ZA-00015072,1,SKU19532,ZAV00034,1,833.08,74.11
ZA-00015073,1,SKU69584,ZAV00758,1,559.93,135.3
ZA-00015073,2,SKU67787,ZAV00216,1,721.18,173.16
ZA-00015073,3,SKU96676,ZAV00659,1,52.33,143.73
ZA-00015074,1,SKU21127,ZAV00215,1,1345.94,75.06
ZA-00015075,1,SKU84105,ZAV00686,2,180.36,156.63
ZA-00015076,1,SKU32830,ZAV00563,1,103.7,177.23
ZA-00015077,1,SKU97273,ZAV00095,1,1068.97,87.97
ZA-00015078,1,SKU81397,ZAV00608,1,804.09,143.87
ZA-00015078,2,SKU74594,ZAV00575,1,556.32,52.51
ZA-00015079,1,SKU12795,ZAV00043,1,533.33,41.82
ZA-00015079,2,SKU89461,ZAV00096,1,1096.13,77.2
ZA-00015080,1,SKU26888,ZAV00188,1,349.87,71.56
ZA-00015081,1,SKU13022,ZAV00353,1,596.05,157.02
ZA-00015081,2,SKU46250,ZAV00178,3,835.58,56.08
ZA-00015082,1,SKU38656,ZAV00529,1,490.57,160.74
ZA-00015083,1,SKU25861,ZAV00519,1,186.52,35.36
ZA-00015084,1,SKU20115,ZAV00227,1,1571.42,106.21
ZA-00015085,1,SKU58846,ZAV00678,1,620.27,133.71
ZA-00015086,1,SKU32397,ZAV00331,1,576.19,115.17
ZA-00015086,2,SKU80876,ZAV00123,1,203.4,50.14
ZA-00015087,1,SKU58327,ZAV00020,1,322.75,151.35
ZA-00015087,2,SKU18239,ZAV00145,1,1588.97,86.33
ZA-00015087,3,SKU35674,ZAV00015,1,363.05,81.93
ZA-00015088,1,SKU48051,ZAV00121,1,726.35,119.68
ZA-00015089,1,SKU90953,ZAV00528,1,531.74,35.81
ZA-00015090,1,SKU39228,ZAV00211,1,175.62,48.38
ZA-00015091,1,SKU49722,ZAV00288,1,133.36,168.58
ZA-00015092,1,SKU31151,ZAV00686,1,346.73,67.35
ZA-00015092,2,SKU69004,ZAV00709,1,1006.4,167.9
ZA-00015092,3,SKU39171,ZAV00431,2,166.11,86.55
ZA-00015093,1,SKU88481,ZAV00150,1,733.09,139.43
ZA-00015094,1,SKU90961,ZAV00439,1,218.64,91.12
ZA-00015095,1,SKU86201,ZAV00587,2,50.66,178.86
ZA-00015096,1,SKU53954,ZAV00516,1,214.73,65.51
ZA-00015097,1,SKU35048,ZAV00253,1,4687.91,147.78
ZA-00015098,1,SKU41408,ZAV00209,1,1681.99,80.83
ZA-00015099,1,SKU58150,ZAV00179,2,283.55,153.51
ZA-00015100,1,SKU35108,ZAV00313,1,492.35,98.86
ZA-00015101,1,SKU36455,ZAV00353,1,331.84,168.2
ZA-00015101,2,SKU20545,ZAV00175,1,221.77,131.22
ZA-00015102,1,SKU54986,ZAV00213,1,603.02,168.32
ZA-00015103,1,SKU72534,ZAV00588,1,143.95,137.36
ZA-00015104,1,SKU34793,ZAV00438,1,1080.48,75.66
ZA-00015105,1,SKU51630,ZAV00507,1,873.76,51.76
ZA-00015105,2,SKU94059,ZAV00220,1,682.99,51.4
ZA-00015106,1,SKU64928,ZAV00082,1,277.34,69.08
ZA-00015107,1,SKU49177,ZAV00716,1,235.56,45.95
ZA-00015108,1,SKU35891,ZAV00259,1,791.36,168.99
ZA-00015109,1,SKU86950,ZAV00057,1,109.91,139.98
ZA-00015110,1,SKU44132,ZAV00022,1,752.17,45.29
ZA-00015111,1,SKU33675,ZAV00685,1,937.15,110.27
ZA-00015112,1,SKU26315,ZAV00089,1,645.05,100.54
ZA-00015113,1,SKU21876,ZAV00058,1,352.38,43.14
ZA-00015114,1,SKU17899,ZAV00651,1,170.52,95.52
ZA-00015115,1,SKU94914,ZAV00417,1,192.86,121.19
ZA-00015115,2,SKU36855,ZAV00357,1,303.73,161.19
ZA-00015115,3,SKU17355,ZAV00651,1,145.73,119.98
ZA-00015116,1,SKU94415,ZAV00528,1,917.66,54.63
ZA-00015117,1,SKU25879,ZAV00177,1,705.95,98.27
ZA-00015118,1,SKU92742,ZAV00592,1,211.94,106.53
ZA-00015118,2,SKU43376,ZAV00781,1,220.56,39.83
ZA-00015118,3,SKU98786,ZAV00566,1,1334.89,141.97
ZA-00015119,1,SKU43614,ZAV00331,2,753.72,90.23
ZA-00015120,1,SKU53462,ZAV00054,1,549.47,87.29
ZA-00015121,1,SKU28436,ZAV00249,1,223.49,147.17
ZA-00015122,1,SKU78730,ZAV00575,2,79.87,102.81
ZA-00015123,1,SKU71178,ZAV00797,1,199.17,147.0
ZA-00015124,1,SKU50838,ZAV00188,1,249.6,167.73
ZA-00015125,1,SKU75180,ZAV00681,1,237.14,36.04
ZA-00015126,1,SKU62725,ZAV00234,1,413.39,105.99
ZA-00015126,2,SKU31083,ZAV00501,2,221.03,109.78
ZA-00015127,1,SKU49274,ZAV00605,1,600.85,152.25
ZA-00015128,1,SKU45375,ZAV00002,1,194.33,82.51
ZA-00015129,1,SKU96678,ZAV00551,1,1481.84,111.77
ZA-00015130,1,SKU25549,ZAV00204,1,321.1,173.89
ZA-00015131,1,SKU45289,ZAV00243,1,807.93,132.05
ZA-00015132,1,SKU36342,ZAV00610,1,2414.34,91.32
ZA-00015133,1,SKU28635,ZAV00546,1,347.59,142.21
ZA-00015134,1,SKU28908,ZAV00442,3,556.62,89.98
ZA-00015135,1,SKU59483,ZAV00511,1,982.12,101.02
ZA-00015136,1,SKU89359,ZAV00257,1,615.79,146.48
ZA-00015137,1,SKU85660,ZAV00387,1,1172.91,144.81
ZA-00015138,1,SKU26058,ZAV00039,1,739.4,126.45
ZA-00015139,1,SKU92753,ZAV00786,1,422.27,132.19
ZA-00015140,1,SKU86769,ZAV00113,1,1563.21,133.63
ZA-00015141,1,SKU98827,ZAV00157,1,1036.71,89.84
ZA-00015142,1,SKU48021,ZAV00116,1,432.72,134.65
ZA-00015143,1,SKU43917,ZAV00220,1,307.17,94.68
ZA-00015144,1,SKU49798,ZAV00131,1,476.98,142.04
ZA-00015145,1,SKU44369,ZAV00603,1,1177.89,37.56
ZA-00015146,1,SKU21736,ZAV00220,1,192.53,118.66
ZA-00015146,2,SKU86219,ZAV00027,1,132.83,38.11
ZA-00015147,1,SKU45088,ZAV00320,1,673.06,80.63
ZA-00015148,1,SKU62972,ZAV00419,1,688.1,123.32
ZA-00015149,1,SKU57566,ZAV00390,1,112.8,73.47
ZA-00015149,2,SKU74715,ZAV00770,1,1170.06,171.51
ZA-00015149,3,SKU59657,ZAV00378,1,371.55,110.76
ZA-00015150,1,SKU61288,ZAV00286,3,475.29,126.33
ZA-00015151,1,SKU79474,ZAV00660,1,389.44,78.18
ZA-00015152,1,SKU28304,ZAV00557,1,342.32,148.83
ZA-00015153,1,SKU87621,ZAV00485,1,439.09,169.94
ZA-00015153,2,SKU90086,ZAV00551,1,237.68,69.26
ZA-00015154,1,SKU33508,ZAV00433,1,488.68,75.82
ZA-00015155,1,SKU54210,ZAV00229,2,140.53,46.57
ZA-00015155,2,SKU88989,ZAV00426,1,248.5,129.82
ZA-00015156,1,SKU44359,ZAV00751,1,516.13,133.63
ZA-00015156,2,SKU95356,ZAV00332,1,195.8,90.97
ZA-00015157,1,SKU12325,ZAV00348,1,175.69,75.19
ZA-00015158,1,SKU84739,ZAV00332,1,3392.88,90.85
ZA-00015159,1,SKU28391,ZAV00121,1,176.57,71.69
ZA-00015159,2,SKU74716,ZAV00043,1,693.01,96.5
ZA-00015160,1,SKU49207,ZAV00620,1,746.58,91.62
ZA-00015161,1,SKU37547,ZAV00232,1,154.27,102.7
ZA-00015161,2,SKU91169,ZAV00115,1,1734.44,50.21
ZA-00015162,1,SKU16495,ZAV00233,3,2585.3,83.6
ZA-00015163,1,SKU68398,ZAV00113,2,438.87,115.36
ZA-00015163,2,SKU40959,ZAV00663,1,544.56,72.66
ZA-00015163,3,SKU50423,ZAV00765,1,251.98,103.25
ZA-00015164,1,SKU29949,ZAV00198,1,2680.92,154.17
ZA-00015165,1,SKU95706,ZAV00654,1,845.22,76.8
ZA-00015166,1,SKU25263,ZAV00104,1,263.32,52.4
ZA-00015167,1,SKU26563,ZAV00147,1,376.9,116.99
ZA-00015168,1,SKU42490,ZAV00348,1,1359.04,36.48
ZA-00015168,2,SKU75161,ZAV00359,1,1725.1,49.76
ZA-00015169,1,SKU95972,ZAV00047,1,496.47,178.81
ZA-00015170,1,SKU73030,ZAV00278,1,325.49,63.59
ZA-00015171,1,SKU46130,ZAV00467,1,2333.87,136.62
ZA-00015172,1,SKU41345,ZAV00073,1,649.27,85.39
ZA-00015172,2,SKU82086,ZAV00499,2,468.14,89.5
ZA-00015173,1,SKU22984,ZAV00232,1,367.18,97.54
ZA-00015174,1,SKU21342,ZAV00601,1,573.25,144.86
ZA-00015175,1,SKU11382,ZAV00267,1,282.74,40.42
ZA-00015176,1,SKU16654,ZAV00673,1,579.5,99.2
ZA-00015177,1,SKU22962,ZAV00783,1,447.96,101.73
ZA-00015178,1,SKU83945,ZAV00500,1,571.39,124.81
ZA-00015178,2,SKU37849,ZAV00022,1,1155.34,103.37
ZA-00015179,1,SKU14338,ZAV00203,1,282.11,122.2
ZA-00015180,1,SKU75970,ZAV00141,1,175.65,88.55
ZA-00015181,1,SKU93097,ZAV00152,1,592.27,72.44
ZA-00015181,2,SKU49494,ZAV00367,3,435.73,142.92
ZA-00015182,1,SKU24700,ZAV00615,1,437.07,147.98
ZA-00015183,1,SKU48615,ZAV00530,1,168.29,166.31
ZA-00015184,1,SKU34932,ZAV00381,1,362.89,133.17
ZA-00015185,1,SKU18882,ZAV00175,2,407.03,168.78
ZA-00015186,1,SKU59023,ZAV00154,1,200.93,88.64
ZA-00015186,2,SKU60770,ZAV00302,1,45.37,173.42
ZA-00015187,1,SKU73263,ZAV00277,1,1823.93,122.44
ZA-00015188,1,SKU76387,ZAV00607,1,195.56,106.18
ZA-00015189,1,SKU25834,ZAV00007,1,350.43,42.14
ZA-00015190,1,SKU36908,ZAV00418,1,184.9,131.19
ZA-00015191,1,SKU31742,ZAV00067,1,467.76,75.67
ZA-00015191,2,SKU63722,ZAV00480,1,323.13,177.64
ZA-00015192,1,SKU83270,ZAV00524,1,255.06,115.87
ZA-00015193,1,SKU72643,ZAV00436,1,862.81,163.04
ZA-00015193,2,SKU85721,ZAV00206,1,168.19,79.24
ZA-00015194,1,SKU82822,ZAV00373,2,90.78,72.64
ZA-00015195,1,SKU96046,ZAV00774,2,77.11,92.87
ZA-00015196,1,SKU57009,ZAV00656,1,1338.12,153.02
ZA-00015197,1,SKU79549,ZAV00207,1,537.69,119.87
ZA-00015198,1,SKU89899,ZAV00472,2,127.86,64.77
ZA-00015198,2,SKU31216,ZAV00142,1,340.77,90.11
ZA-00015199,1,SKU68522,ZAV00748,2,427.07,37.79
ZA-00015199,2,SKU20648,ZAV00319,1,499.32,132.13
ZA-00015200,1,SKU12715,ZAV00668,1,119.48,50.78
ZA-00015201,1,SKU21843,ZAV00487,1,1524.47,178.96
ZA-00015202,1,SKU44428,ZAV00615,3,296.65,59.09
ZA-00015203,1,SKU49018,ZAV00060,1,146.9,165.02
ZA-00015204,1,SKU39145,ZAV00734,1,1089.2,128.18
ZA-00015205,1,SKU40812,ZAV00349,1,598.87,179.56
ZA-00015205,2,SKU58443,ZAV00326,1,180.75,110.68
ZA-00015205,3,SKU96983,ZAV00743,2,232.79,43.01
ZA-00015206,1,SKU19162,ZAV00186,1,1372.33,126.29
ZA-00015207,1,SKU38719,ZAV00235,1,994.78,130.05
ZA-00015207,2,SKU69395,ZAV00649,1,191.87,49.46
ZA-00015208,1,SKU50424,ZAV00110,1,340.43,150.65
ZA-00015208,2,SKU81465,ZAV00606,1,275.38,49.63
ZA-00015209,1,SKU72867,ZAV00619,1,209.97,139.46
ZA-00015210,1,SKU32272,ZAV00082,1,3469.74,82.89
ZA-00015211,1,SKU23995,ZAV00763,1,770.26,73.42
ZA-00015212,1,SKU20674,ZAV00670,1,159.18,95.71
ZA-00015212,2,SKU87958,ZAV00371,1,831.91,148.31
ZA-00015212,3,SKU66669,ZAV00567,1,644.93,151.73
ZA-00015213,1,SKU29287,ZAV00382,1,1512.52,108.26
ZA-00015214,1,SKU87966,ZAV00531,1,394.22,96.92
ZA-00015215,1,SKU95713,ZAV00464,1,1040.23,47.61
ZA-00015216,1,SKU68315,ZAV00236,1,167.66,161.93
ZA-00015217,1,SKU36934,ZAV00524,1,579.69,60.83
ZA-00015218,1,SKU39656,ZAV00446,1,205.28,68.41
ZA-00015218,2,SKU34715,ZAV00727,1,310.1,41.81
ZA-00015219,1,SKU73327,ZAV00318,1,158.78,60.96
ZA-00015219,2,SKU13989,ZAV00570,1,203.73,177.03
ZA-00015220,1,SKU69403,ZAV00131,1,423.66,147.19
ZA-00015221,1,SKU48670,ZAV00479,1,714.76,89.74
ZA-00015221,2,SKU45154,ZAV00517,1,281.84,84.72
ZA-00015222,1,SKU95808,ZAV00218,1,726.13,109.69
ZA-00015222,2,SKU50951,ZAV00092,1,497.76,150.81
ZA-00015223,1,SKU74066,ZAV00397,2,246.29,46.57
ZA-00015223,2,SKU67018,ZAV00089,1,1825.11,141.98
ZA-00015224,1,SKU44473,ZAV00636,1,107.6,87.74
ZA-00015225,1,SKU65401,ZAV00491,1,213.34,111.38
ZA-00015226,1,SKU25722,ZAV00349,1,864.54,68.63
ZA-00015226,2,SKU45114,ZAV00617,1,374.15,42.31
ZA-00015227,1,SKU86106,ZAV00762,1,410.42,97.62
ZA-00015228,1,SKU76874,ZAV00649,1,1525.68,163.15
ZA-00015229,1,SKU86878,ZAV00260,1,779.52,158.94
ZA-00015230,1,SKU18219,ZAV00481,1,251.5,105.75
ZA-00015231,1,SKU92174,ZAV00433,1,167.73,77.37
ZA-00015232,1,SKU38776,ZAV00408,1,681.46,112.19
ZA-00015233,1,SKU23372,ZAV00699,1,199.13,99.99
ZA-00015233,2,SKU62138,ZAV00553,1,170.04,96.98
ZA-00015234,1,SKU25288,ZAV00258,1,241.86,165.09
ZA-00015235,1,SKU52171,ZAV00776,1,324.43,46.15
